00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7042,,n/e,n/e,8162,,1306,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2401,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5461,,n/e,n/e,8194,,1124,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2318,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5102,,n/e,n/e,8192,,1108,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2248,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4981,,n/e,n/e,8190,,1110,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2211,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4964,,n/e,n/e,8193,,1142,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2195,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4957,,n/e,n/e,8194,,1143,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2156,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5174,,n/e,n/e,8191,,1149,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2170,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5866,,n/e,n/e,8187,,1174,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2151,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6804,,n/e,n/e,8189,,1280,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2140,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7818,,n/e,n/e,8190,,1281,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2145,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8006,,n/e,n/e,8190,,1281,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2244,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8500,,n/e,n/e,8191,,1299,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2337,
