00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10938,,n/e,n/e,6833,,1044,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1005,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10552,,n/e,n/e,6771,,1044,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1030,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10419,,n/e,n/e,6773,,1038,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,978,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10280,,n/e,n/e,6772,,1010,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,913,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10221,,n/e,n/e,6775,,997,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,914,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10302,,n/e,n/e,6775,,998,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,959,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10352,,n/e,n/e,6775,,1022,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,996,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10427,,n/e,n/e,6776,,1046,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1008,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10451,,n/e,n/e,6776,,1101,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,932,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10571,,n/e,n/e,6777,,1116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,931,
