Unnamed: 0,HPHS,HDAM,HBBS,BEVS
2030-01-01 00:00:00+00:00,0.154708160222331,0.0797536895318939,1,1
2030-01-01 01:00:00+00:00,0.309338318162829,0.0805161355480054,1,1
2030-01-01 02:00:00+00:00,0.463968480264645,0.0812796866611192,1,1
2030-01-01 03:00:00+00:00,0.618598607719775,0.0820441680060322,1,1
2030-01-01 04:00:00+00:00,0.773228386460635,0.0828099484573568,1,1
2030-01-01 05:00:00+00:00,0.851905709852872,0.0835775094867112,1,1
2030-01-01 06:00:00+00:00,0.851908610485776,0.0843177309180983,1,1
2030-01-01 07:00:00+00:00,0.851911454367661,0.0850598047527434,1,1
2030-01-01 08:00:00+00:00,0.851914172558044,0.0858100714520406,1,1
2030-01-01 09:00:00+00:00,0.925769170243596,0.0865936039615751,1,1
2030-01-01 10:00:00+00:00,0.968238082921639,0.087383073141416,1,1
2030-01-01 11:00:00+00:00,0.999979753398335,0.0881803634558588,1,1
2030-01-01 12:00:00+00:00,0.999982763271963,0.088956570315887,1,1
2030-01-01 13:00:00+00:00,0.999986589196812,0.0897409575886468,1,1
2030-01-01 14:00:00+00:00,0.999988194915243,0.0894946812075782,1,1
2030-01-01 15:00:00+00:00,0.9999799890915,0.0892521513531774,1,1
2030-01-01 16:00:00+00:00,0.908685617940735,0.0890113532007448,1,1
2030-01-01 17:00:00+00:00,0.809294514709675,0.0887710085546141,1,1
2030-01-01 18:00:00+00:00,0.792512930862389,0.0885307168151823,1,1
2030-01-01 19:00:00+00:00,0.79251330542732,0.088291996124226,1,1
2030-01-01 20:00:00+00:00,0.79251583064701,0.0880551705424873,1,1
2030-01-01 21:00:00+00:00,0.792704626948878,0.0883728947625158,1,1
2030-01-01 22:00:00+00:00,0.795632425061053,0.0891783670069298,1,1
2030-01-01 23:00:00+00:00,0.805904960785161,0.0899839475952517,1,1
2030-01-02 00:00:00+00:00,0.829142623005859,0.090788175288513,1,1
2030-01-02 01:00:00+00:00,0.870490039432098,0.0915907751882651,1,1
2030-01-02 02:00:00+00:00,0.899187509361362,0.0923914095440599,1,1
2030-01-02 03:00:00+00:00,0.909145622363769,0.0931898347879926,1,1
2030-01-02 04:00:00+00:00,0.909616205500256,0.093966457229542,1,1
2030-01-02 05:00:00+00:00,0.909618857215653,0.0937202697485371,1,1
2030-01-02 06:00:00+00:00,0.909618148568941,0.0934717384758675,1,1
2030-01-02 07:00:00+00:00,0.807322407963896,0.0932211506481435,1,1
2030-01-02 08:00:00+00:00,0.807325103787224,0.0929691082257511,1,1
2030-01-02 09:00:00+00:00,0.809790167667152,0.0937538376573206,1,1
2030-01-02 10:00:00+00:00,0.824974922543556,0.0945388291121276,1,1
2030-01-02 11:00:00+00:00,0.833565437732633,0.0953222624955155,1,1
2030-01-02 12:00:00+00:00,0.836410644127477,0.0961032667058245,1,1
2030-01-02 13:00:00+00:00,0.83641328263575,0.0958439765937732,1,1
2030-01-02 14:00:00+00:00,0.750001439054751,0.095583065943897,1,1
2030-01-02 15:00:00+00:00,0.543827619522651,0.0953207936509843,1,1
2030-01-02 16:00:00+00:00,0.337653757866102,0.0950572137005584,1,1
2030-01-02 17:00:00+00:00,0.13147994294683,0.0947923612004997,1,1
2030-01-02 18:00:00+00:00,0.005419898988514,0.0945263259797578,1,1
2030-01-02 19:00:00+00:00,2.25705979247718E-06,0.0942590706203794,1,1
2030-01-02 20:00:00+00:00,2.61133817046502E-06,0.0939910344022783,1,1
2030-01-02 21:00:00+00:00,2.2149319521663E-06,0.0937218696674635,1,1
2030-01-02 22:00:00+00:00,1.35465113335846E-06,0.094497025091733,1,1
2030-01-02 23:00:00+00:00,2.72784092668724E-07,0.095297306084614,1,1
2030-01-03 00:00:00+00:00,0.0103734455715067,0.0960968294390215,1,1
2030-01-03 01:00:00+00:00,0.0702923878314077,0.0968954384129585,1,1
2030-01-03 02:00:00+00:00,0.175126862941941,0.0976932250244676,1,1
