HPHS,HDAM
0.999913808974195,0.2143272668259149
0.9999182599095988,0.21508976191070173
0.9999229624354885,0.21585336221194049
0.9999279374744785,0.2166178935885017
0.9999332752773774,0.21738374769253632
0.99993506402416,0.21815176279772855
0.9999368543566193,0.21892326990214847
0.9999387119409308,0.2196980993518496
0.9999462618875732,0.22047716904501927
0.9999547309234725,0.2212611636864426
0.9999647249575426,0.22205109621389124
0.9999774492914894,0.22284885075704525
0.9999905000741586,0.22365532622589362
0.999993803891605,0.22447159822273727
0.9999939026345218,0.22529705667926703
0.9999920214043622,0.22612651970813127
0.999990426981724,0.22695771598728398
0.999989029135501,0.22778936570325584
0.9999877802452047,0.22862106923830097
0.9999866445668695,0.22945418751793703
0.9999856072082807,0.23028897861645028
0.9999846528361664,0.2311257898187702
0.9999837710998613,0.23196305867273503
0.9999829519737047,0.23279941654862632
0.9999821891840119,0.23363425229751217
0.9999814772169218,0.23446740481289205
0.9999808106897532,0.2352986871962654
0.9999801852049541,0.23612804542096863
0.9999795980458231,0.2369554426453194
0.9999790473922768,0.23778086022291692
0.9999785313349233,0.23860428188790858
0.9999780484598915,0.23942568656281474
0.9999775956043344,0.2402451523370243
0.9999774854790583,0.24106293191147762
0.9999773967546182,0.24187923545248974
0.9999773305867911,0.24269423955249164
0.9999772900237173,0.24350790240529377
0.9999769691232572,0.24432022167469966
0.9999766731277863,0.2451313024351715
0.9999764007459633,0.24594105654378381
0.9999761511256948,0.24674950376770474
0.9999759226535971,0.24755667680465898
0.9999757162115422,0.24836263128994293
0.9999755307802864,0.24916736754701083
0.9999753662219855,0.24997093420725477
0.9999752226442904,0.25077337961618745
0.9999751000535388,0.2515747634156563
0.999974998479394,0.25237512186422484
0.9999749173994337,0.25317451119922824
0.9999748545807232,0.25397298608110236
0.9999748146453878,0.2547706387407143
0.9999751332294824,0.2555676097628567
0.9999754641894011,0.2563639049833146
0.9999758213700739,0.25715966882704777
0.9999762071427091,0.2579550172129332
0.9999766231292543,0.2587508240632044
0.9999770716668858,0.2595466907872653
0.9999775544212465,0.26034256499504044
0.9999780718773397,0.2611382973999367
0.9999786251894364,0.2619340068485484
0.9999792163788593,0.2627297255789497
0.9999798509407191,0.2635254658011918
0.9999805996777169,0.264321112464739
0.9999815496687864,0.26511666789390376
0.9999826358490005,0.2659124333026562
0.9999839024991058,0.26670845254213155
0.9999856546307553,0.2675047526219998
0.9999861231382455,0.2683017640850861
0.999986667747808,0.26909985088489596
0.9999873426619849,0.2698992852272554
0.9999881179843576,0.27070010580320497
0.9999890490613188,0.2715022620470776
0.9999901431060573,0.27230600892140344
0.9999914637181821,0.2731111787797471
0.9999931599140177,0.2739176717568114
0.9999954685135625,0.2747251679447101
0.9999996426428458,0.27553348280675766
0.9999991273621285,0.2752704042980389
0.9999970537976941,0.2750076036837748
0.9999958318294327,0.27474508298626804
0.9999949654817278,0.2744827921840928
0.9999945750065589,0.27422104977995465
0.9999940240441564,0.2739601780765838
0.9999935673884991,0.2737003855235743
0.9999934501745601,0.2734418016031292
0.9999933727397515,0.27318452428007134
0.9999933377230759,0.2729286877262487
0.9999933226963348,0.27267512503634533
0.9999933486705367,0.2724230374584709
0.9999934152441406,0.27217277901356746
0.9999935231021804,0.27192438888899506
0.999993675833497,0.2716788679587363
0.9999938732576771,0.27143699749010164
0.999994149439214,0.27119961598527836
0.9999944551473929,0.27096686772613765
0.999994828303591,0.2707391417632519
0.9999953396264116,0.27051556625711176
0.9999959212546565,0.27029576961015067
0.999996681987991,0.27007947073187727
0.9999980043145981,0.26986672902043446
0.9999983362549489,0.26965734568335586
0.9999987617327355,0.26945080313851344
0.9999999422640753,0.2692468006396169
0.9999997266066495,0.26904587767534105
0.9999999157009032,0.268848123573875
0.9999999766514837,0.26865339017158757
0.9999992666992088,0.2684613263219746
0.9999988621054988,0.26827260159408395
0.9999985522844684,0.2680857461183902
0.9999982701848353,0.2679009948953506
0.9999980311629337,0.2677177612413531
0.9999978306556332,0.2675356319087088
0.9999976588369657,0.26735400218061334
0.999997509761571,0.26717296417266384
0.999997379568992,0.2669929745797906
0.9999972655960121,0.26681363925322377
0.9999971656215954,0.266634493953995
0.9999970786205898,0.2664553669918991
0.9999970033876665,0.2662763120997775
0.9999969393810005,0.26609736938540995
0.9999968856655368,0.2659184854695762
0.9999969089164902,0.26573967287085587
0.9999969377962689,0.26556098718417187
0.999996979153938,0.2653825294718976
0.9999970315839044,0.26520408512922256
0.9999970955502832,0.2650257974690149
0.9999971710940102,0.2648470259133105
0.9999972591309618,0.26466785354528466
0.9999973607163534,0.2644881895906725
0.9999974779072313,0.26430808912688303
0.9999976128739199,0.26412763805489997
0.9999977694586616,0.26394693747622694
0.9999979539062923,0.263766145453862
0.9999981740016113,0.2635853431907266
0.9999984442878316,0.2634045694891681
0.9999987835004478,0.263223867063991
0.9999990789377704,0.2630433201513552
0.9999988601783697,0.2628628538153145
0.9999984000618493,0.2626823869702286
0.9999968766951955,0.26250202714999027
0.9999939125598225,0.26232167913913423
0.9999919943188603,0.2621412808952326
0.9999904862476297,0.2619608827373993
0.9999892053539415,0.2617804943538036
0.9999880643292534,0.26160004398425213
0.9999869834645322,0.26141943626582903
0.999985991852398,0.26123858482506385
0.9999850485081662,0.261057444635232
0.9999841514996398,0.2608760071002515
0.9999832956654133,0.26069426354846237
0.9999824740925732,0.26051216599168187
0.9999816858655048,0.26032979090312924
0.99998092603497,0.2601470632115969
0.9999802218076465,0.2599639922916594
0.9999797139320358,0.2597806454960232
0.9999795192422173,0.2595970515930152
0.9999793268363534,0.2594132255863524
0.9999791366600124,0.2592291200707814
0.9999785103894285,0.259044658492355
0.9999779013525127,0.2588597461540628
0.9999773072248637,0.25867432022186754
0.9999767278342082,0.2584883816838688
0.9999761624300549,0.2583019319285156
0.9999756099293868,0.2581149992358214
0.9999750695594809,0.25792759072799626
0.9999746673711094,0.2577397254053959
0.9999743485822686,0.25755140814283345
0.9999741830717863,0.2573626336401115
0.999974020214745,0.25717413024840124
0.9999738593156585,0.2569858944658687
0.9999736996687789,0.25679793867217304
0.9999735408284042,0.2566103104706547
0.9999733827864262,0.25642302680520956
0.9999731079620408,0.2562360864277614
0.9999726637133691,0.25604941743491705
0.9999722217121321,0.2558631604449436
0.9999720664025451,0.2556772083026958
0.9999719117678099,0.25549150464620796
0.9999717583388473,0.25530576809652267
0.9999716058425676,0.25511984014732697
0.9999714539185881,0.254933653169899
0.9999713147231022,0.2547471217477095
0.9999709048480223,0.2545601507385494
0.9999704988366704,0.254373077437806
0.9999700961305229,0.25418616357237145
0.9999696968502862,0.2539995076873027
