index,Forecasted Load,Actual Load
2022-01-01 00:00:00+00:00,15079.0,15438.0
2022-01-01 01:00:00+00:00,14904.0,15331.0
2022-01-01 02:00:00+00:00,14760.0,15331.0
2022-01-01 03:00:00+00:00,14678.0,15270.0
2022-01-01 04:00:00+00:00,14730.0,15150.0
2022-01-01 05:00:00+00:00,14966.0,15387.0
2022-01-01 06:00:00+00:00,15388.0,15737.0
2022-01-01 07:00:00+00:00,15860.0,16054.0
2022-01-01 08:00:00+00:00,16251.0,16455.0
2022-01-01 09:00:00+00:00,16597.0,16943.0
2022-01-01 10:00:00+00:00,17086.0,17476.0
2022-01-01 11:00:00+00:00,17508.0,17657.0
2022-01-01 12:00:00+00:00,17737.0,17521.0
2022-01-01 13:00:00+00:00,17918.0,17542.0
2022-01-01 14:00:00+00:00,18254.0,17783.0
2022-01-01 15:00:00+00:00,18857.0,18417.0
2022-01-01 16:00:00+00:00,19407.0,18620.0
2022-01-01 17:00:00+00:00,19579.0,18778.0
2022-01-01 18:00:00+00:00,19420.0,18621.0
2022-01-01 19:00:00+00:00,19086.0,17942.0
2022-01-01 20:00:00+00:00,18574.0,17481.0
2022-01-01 21:00:00+00:00,18009.0,17048.0
2022-01-01 22:00:00+00:00,17364.0,16461.0
2022-01-01 23:00:00+00:00,16778.0,16048.0
2022-01-02 00:00:00+00:00,15987.0,15924.0
2022-01-02 01:00:00+00:00,15601.0,15328.0
2022-01-02 02:00:00+00:00,15328.0,15037.0
2022-01-02 03:00:00+00:00,15183.0,14770.0
2022-01-02 04:00:00+00:00,15193.0,14706.0
2022-01-02 05:00:00+00:00,15319.0,14752.0
2022-01-02 06:00:00+00:00,15641.0,15202.0
2022-01-02 07:00:00+00:00,16083.0,15916.0
2022-01-02 08:00:00+00:00,16669.0,16545.0
2022-01-02 09:00:00+00:00,17198.0,16960.0
2022-01-02 10:00:00+00:00,17644.0,17299.0
2022-01-02 11:00:00+00:00,17888.0,17428.0
2022-01-02 12:00:00+00:00,17946.0,17553.0
2022-01-02 13:00:00+00:00,17902.0,17792.0
2022-01-02 14:00:00+00:00,17960.0,17912.0
2022-01-02 15:00:00+00:00,18352.0,18077.0
2022-01-02 16:00:00+00:00,18853.0,18265.0
2022-01-02 17:00:00+00:00,18996.0,18541.0
2022-01-02 18:00:00+00:00,18802.0,18424.0
2022-01-02 19:00:00+00:00,18437.0,18010.0
2022-01-02 20:00:00+00:00,17911.0,17305.0
2022-01-02 21:00:00+00:00,17297.0,16546.0
2022-01-02 22:00:00+00:00,16588.0,16269.0
2022-01-02 23:00:00+00:00,15912.0,15506.0
2022-01-03 00:00:00+00:00,15217.0,15319.0
2022-01-03 01:00:00+00:00,14905.0,15049.0
2022-01-03 02:00:00+00:00,14787.0,14808.0
2022-01-03 03:00:00+00:00,14784.0,14886.0
2022-01-03 04:00:00+00:00,14999.0,15344.0
2022-01-03 05:00:00+00:00,15562.0,15734.0
2022-01-03 06:00:00+00:00,16794.0,17213.0
2022-01-03 07:00:00+00:00,17948.0,18764.0
2022-01-03 08:00:00+00:00,18579.0,19396.0
2022-01-03 09:00:00+00:00,18743.0,19451.0
2022-01-03 10:00:00+00:00,19034.0,19620.0
2022-01-03 11:00:00+00:00,19100.0,19916.0
2022-01-03 12:00:00+00:00,19037.0,20005.0
2022-01-03 13:00:00+00:00,18966.0,20204.0
2022-01-03 14:00:00+00:00,18974.0,20225.0
2022-01-03 15:00:00+00:00,19330.0,20687.0
2022-01-03 16:00:00+00:00,19559.0,20855.0
2022-01-03 17:00:00+00:00,19536.0,21041.0
2022-01-03 18:00:00+00:00,19127.0,20625.0
2022-01-03 19:00:00+00:00,18633.0,20368.0
2022-01-03 20:00:00+00:00,18006.0,19675.0
2022-01-03 21:00:00+00:00,17351.0,18948.0
2022-01-03 22:00:00+00:00,16696.0,18102.0
2022-01-03 23:00:00+00:00,16061.0,17269.0
2022-01-04 00:00:00+00:00,15069.0,17009.0
2022-01-04 01:00:00+00:00,14851.0,16824.0
2022-01-04 02:00:00+00:00,14866.0,16796.0
2022-01-04 03:00:00+00:00,15016.0,16723.0
2022-01-04 04:00:00+00:00,15358.0,17084.0
2022-01-04 05:00:00+00:00,16028.0,17985.0
2022-01-04 06:00:00+00:00,17368.0,19017.0
2022-01-04 07:00:00+00:00,18642.0,20133.0
2022-01-04 08:00:00+00:00,19349.0,20800.0
2022-01-04 09:00:00+00:00,19534.0,20732.0
2022-01-04 10:00:00+00:00,19782.0,20622.0
2022-01-04 11:00:00+00:00,19766.0,20849.0
2022-01-04 12:00:00+00:00,19668.0,20973.0
2022-01-04 13:00:00+00:00,19600.0,20749.0
2022-01-04 14:00:00+00:00,19659.0,20770.0
2022-01-04 15:00:00+00:00,20106.0,21558.0
2022-01-04 16:00:00+00:00,20479.0,21965.0
2022-01-04 17:00:00+00:00,20545.0,22098.0
2022-01-04 18:00:00+00:00,20179.0,21647.0
2022-01-04 19:00:00+00:00,19711.0,21163.0
2022-01-04 20:00:00+00:00,19135.0,20499.0
2022-01-04 21:00:00+00:00,18454.0,19641.0
2022-01-04 22:00:00+00:00,17733.0,19007.0
2022-01-04 23:00:00+00:00,17023.0,18021.0
2022-01-05 00:00:00+00:00,17211.0,17745.0
2022-01-05 01:00:00+00:00,16922.0,17270.0
2022-01-05 02:00:00+00:00,16774.0,17050.0
2022-01-05 03:00:00+00:00,16810.0,17103.0
2022-01-05 04:00:00+00:00,17056.0,17262.0
2022-01-05 05:00:00+00:00,17681.0,17810.0
2022-01-05 06:00:00+00:00,19126.0,19235.0
2022-01-05 07:00:00+00:00,20383.0,20644.0
2022-01-05 08:00:00+00:00,20982.0,21248.0
2022-01-05 09:00:00+00:00,21136.0,21376.0
2022-01-05 10:00:00+00:00,21516.0,21549.0
2022-01-05 11:00:00+00:00,21553.0,21489.0
2022-01-05 12:00:00+00:00,21439.0,21319.0
2022-01-05 13:00:00+00:00,21333.0,21436.0
2022-01-05 14:00:00+00:00,21293.0,21327.0
2022-01-05 15:00:00+00:00,21588.0,22057.0
2022-01-05 16:00:00+00:00,21943.0,22197.0
