,CCGT,CHP,DAC,Imports_Exports,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-01-01 10:00:00,1.4440203203185643e-06,0.19305290837050848,-0.09957819943997177,-32.600774703348264,-4.4539775646853155,-55.7274281155016,0.9659578200799545,9.279149125541817e-06,89.43113813548156,96.60573293358297,-99.12176498754897,4.961784712972111,-0.00011381147506690655,-6.413173587648658e-05,-7.321014489052315e-05
2013-01-01 11:00:00,1.39402186960717e-06,0.19303917811775403,-0.09957821521701585,-32.5744618637687,-4.453982706925579,-55.69430723539538,0.9640991301633737,6.0879210561697775e-06,89.53196716705992,96.94401918154381,-99.12176587525221,5.548829550350005,-0.2330415002257741,-0.5989393878951293,-0.2422932070214285
2013-01-01 12:00:00,1.3976033999981266e-06,0.19304023642058105,-0.09957821229989347,-32.57181885423058,-4.453982841115264,-57.86202568639874,0.965901713191302,6.094290844612307e-06,90.47024544890856,102.66695012328498,-99.12176577974861,5.312183916458947,-0.2894105979550427,-4.104488081004903,-0.9416678524550989
2013-01-01 13:00:00,1.3935948989324721e-06,0.19303903243518272,-0.0995782156953353,-32.578203539153385,-4.45398305585851,-65.95836009678214,0.9672502690887077,6.18631300856419e-06,90.95066449188798,106.89873259021978,-99.1217659139897,4.226902533756165,-0.23554489938203765,-0.426479747780673,-0.19908913006978013
2013-01-01 14:00:00,1.546782514509991e-06,0.19305811270249779,-0.0995781728962699,-32.60638293865271,-3.853370766072431,-69.09584065893664,1.072268908124636,3.6898103766955566,91.40138107787666,106.10309356374577,-99.12176273634695,2.471265130932388,-3.739156462479597e-05,-2.010867021014917e-05,-2.5090177974398787e-05
2013-01-01 15:00:00,2.22874579795536e-06,0.19306393520808127,-0.09957786620510158,-29.224130630500138,0.08165101626331255,-78.16330489217653,1.4126908358269017,8.195686555661029,91.56803541577757,104.503425255896,-98.9523679233985,0.6386972654015961,-1.0951037683190434e-05,-4.6962157925065635e-06,-6.201637873217317e-06
2013-01-01 16:00:00,2.2712331722306407e-06,0.19306401561823486,-0.09957785601561926,-29.20860176469775,0.1130555009301229,-86.50223833821772,1.4132000724625267,8.195686623401844,91.74020050276704,101.86382636830115,-87.55475762564157,0.0,-0.0,-4.531018688368249e-06,-5.900838126118356e-06
2013-01-01 17:00:00,2.2744648305971626e-06,0.1930640297325248,-0.09957785295771764,-29.196289942312106,0.0898514433960945,-86.65881463241182,1.4137720492585872,8.195686645687037,91.76141278656759,102.75739256618796,-88.3026396380834,0.0,-0.0,-4.558544906743123e-06,-5.824295505993906e-06
2013-01-01 18:00:00,2.2802903586129346e-06,0.1930640624113056,-0.09957784918847352,-29.193702397146165,0.07976097509395194,-86.65089765701411,1.4179038422964947,8.195686652323467,91.31515708363374,101.23155608283803,-86.33509346374758,0.0,-0.0,-4.528648770616428e-06,-5.745608865256708e-06
2013-01-01 19:00:00,2.272478811409378e-06,0.19306403637446123,-0.09957785153148985,-29.195761074228972,0.07275779317400208,-86.53363560287502,1.4149376279382877,8.195686661719545,90.1685055407215,98.62931893720292,-82.69143868979712,0.0,-0.0,-4.562680084163162e-06,-5.721976138626256e-06
2013-01-01 20:00:00,2.2750110214815085e-06,0.19306406609097548,-0.09957784992601808,-29.193688465165902,0.06733397114339645,-86.06703992700811,1.5515167783254038,8.195686683432417,87.51965626355044,94.78440619294005,-76.79750035834702,0.0,-0.0,-4.57388550149318e-06,-5.6934149938129365e-06
2013-01-01 21:00:00,2.2669127429728564e-06,0.19306406058734882,-0.0995778524428224,-29.193690710366276,0.06120279717833874,-81.26929453666057,1.609732003954411,8.195686697567155,85.89725720462883,88.28361347795747,-73.52413562637716,0.0,-0.0,-4.6416485496258985e-06,-5.7621293904039555e-06
2013-01-01 22:00:00,2.2501937688620846e-06,0.19306404863945806,-0.09957785662745854,-29.19358755662878,0.054349716849394866,-69.93940311714715,1.5571516520519706,8.195686721371668,80.58388780225582,71.90346692622802,-63.10118060731928,0.0,-0.0,-4.619032661942413e-06,-5.967409154262429e-06
2013-01-01 23:00:00,2.241431981138895e-06,0.1930640414177466,-0.09957785868807639,-29.193588880153285,0.049370978962906105,-61.338651684534874,1.5213703431779133,8.195686721905167,78.43679878906778,70.10351350653339,-67.71412803113628,0.0,-0.0,-4.656807142822572e-06,-6.114328407726795e-06
2013-01-02 00:00:00,2.23588162701736e-06,0.19306403547535686,-0.09957785875643584,-29.193697311146778,0.04679082964072607,-52.27489571536234,1.60071607938492,8.195686714581987,78.35434428789178,69.3520429528706,-76.02061594715678,0.0,-0.0,-4.679845335164856e-06,-6.232943017707595e-06
2013-01-02 01:00:00,2.2337878352867305e-06,0.19306403269095102,-0.09957785884349438,-29.193698301300074,0.046153656799721866,-49.79661073921786,1.8180130754974242,8.195686719631775,75.72896522952422,62.555462816452156,-69.293600404991,0.0,-0.0,-4.7140704018353574e-06,-6.358680890564739e-06
2013-01-02 02:00:00,2.2307801686254406e-06,0.1930640300530609,-0.09957785835199548,-29.193696748771476,0.04626036146651251,-48.258639027812876,1.5060148024922506,8.195686709497735,71.04370976118769,55.935296419284846,-59.21426032043806,0.0,-0.0,-4.658284436995785e-06,-6.324796200861376e-06
2013-01-02 03:00:00,2.219755372591448e-06,0.1930639973463559,-0.09957786203243017,-29.197814839456697,0.044647155715697585,-47.953788906727226,1.4175163391474364,8.195686695992475,66.61962194120782,49.15025106218813,-48.215747365742615,0.0,-0.0,-4.66496809913508e-06,-6.381053389171982e-06
2013-01-02 04:00:00,2.2182494325845797e-06,0.19306399321680956,-0.09957786254639801,-29.211670179908364,3.225453400024507,-49.37052012842438,1.418386449950034,8.195686694732414,64.1500331372271,44.75119121561223,-43.098188692639326,0.0,-0.0,-4.592192262450112e-06,-6.13395296146771e-06
2013-01-02 05:00:00,2.2852771179275924e-06,0.19306417522100758,-0.09957784040633916,-25.970371515691742,4.453746878670381,-50.7513803562409,1.820720638435803,8.195686847651654,62.88239804276917,40.4176845439171,-40.98811384176628,0.0,-0.0,-4.385421943801759e-06,-5.877693036435901e-06
2013-01-02 06:00:00,2.2858442284245377e-06,0.19306417643523632,-0.09957784015432423,-25.970376380661445,4.453749383589215,-61.38297787655655,1.8240292184226516,8.195686845096589,65.03208144354541,41.40226933900238,-33.494090745291444,0.0,-0.0,-4.378412065214832e-06,-5.882388956442225e-06
2013-01-02 07:00:00,2.284998811778181e-06,0.19306417751822727,-0.09957784003190498,-25.97037433664749,4.453751567209985,-69.87206145848896,1.8351049698285953,8.195686845949753,66.7714933855944,44.27353960358088,-29.626769340950528,0.0,-0.0,-4.391191801403238e-06,-5.8791420024994046e-06
2013-01-02 08:00:00,2.2852220936309813e-06,0.19306417545692592,-0.09957783986070348,-25.970373604668552,4.4537582157372215,-75.03594959348563,1.8472344052310627,8.195686816679386,69.1494120882712,49.88925758819131,-32.468654714117356,0.0,-0.0,-4.380348938390455e-06,-5.848268771193783e-06
2013-01-02 09:00:00,2.292465518610022e-06,0.19306417306411414,-0.09957783859609547,-25.97034033189252,4.453766039675366,-73.68939087369348,1.8484873967837856,8.195686730598025,70.65323828592204,56.40746586665309,-42.31359195607622,0.47505516279947857,-5.2436608313792185e-06,-4.3435311820303465e-06,-5.761533034298121e-06
2013-01-02 10:00:00,2.2236145485773584e-06,0.19306398389717813,-0.09957785907873014,-29.210146497688914,0.09059375891135432,-77.9160394951876,1.4338752866701538,8.195686557093302,77.1777186122542,63.0639908340504,-43.580228749400135,0.8049327360691964,-1.0661805854098407e-05,-4.6097243654728005e-06,-6.2649503023862755e-06
2013-01-02 11:00:00,2.2250001063486596e-06,0.1930639828198193,-0.09957785939218797,-29.21513914019005,0.09210846673886673,-75.84954923152914,1.4346319925702997,8.195686560800686,78.58004379203884,71.43304133101144,-55.46322494974461,0.8527841423053906,-1.0601444356322226e-05,-4.599786895063573e-06,-6.263131843937969e-06
2013-01-02 12:00:00,2.232083245311289e-06,0.1930639862350745,-0.09957785722189513,-29.21498532406231,0.11835613381719681,-73.30133379512506,1.436989562170104,8.195686570587402,82.01821771110716,78.53004065032574,-68.65118871129302,0.9286000622317224,-1.05600529492801e-05,-4.635922953397653e-06,-6.18460009846142e-06
2013-01-02 13:00:00,2.246720652880079e-06,0.1930639951753151,-0.09957785223937633,-29.2142218364737,0.15169731461882602,-73.5813634783905,1.4378641723026944,8.195686590185682,87.30884979075807,86.04166751789018,-81.16695078067406,0.8871533096266684,-1.0544340153960306e-05,-4.601875479586681e-06,-6.014978160614179e-06
2013-01-02 14:00:00,2.256471650034105e-06,0.19306400328932774,-0.09957784736133406,-29.21369080988114,0.19197521305981383,-76.8501812443257,1.4384370613532755,8.195686591040161,89.59347660300212,90.97969685304267,-84.8459276764195,0.5709100240115,-1.0752834677825844e-05,-4.554559488731513e-06,-5.8952561242541435e-06
2013-01-02 15:00:00,2.268085637780231e-06,0.19306401758207747,-0.0995778457505785,-29.2122102700207,0.26039979496655485,-83.35420445450326,1.439005278420801,8.195686587037532,90.41074860827699,94.82290370989459,-82.50195761957009,0.0,-0.0,-4.476522996625931e-06,-5.763945702299664e-06
2013-01-02 16:00:00,2.274322566238937e-06,0.1930640227063896,-0.09957784204245762,-29.207976786144968,0.41413629263492296,-86.4575332085578,1.4394723301456573,8.1956866241916,91.09798015645934,97.35920703247182,-82.78060096393895,0.0,-0.0,-4.4147171632005215e-06,-5.682576592460473e-06
2013-01-02 17:00:00,2.280379501459934e-06,0.19306402490417612,-0.09957783888220344,-29.203584747544078,0.8014225754747836,-86.54526907800842,1.4399856872940513,8.195686632259456,91.86848836429274,100.14030966890394,-86.63666784012992,0.0,-0.0,-4.330219479264486e-06,-5.561743998264047e-06
2013-01-02 18:00:00,2.2807856656860126e-06,0.19306401872961543,-0.09957783765733873,-29.20769409655228,2.6673721049529227,-86.48604477537948,1.4406155750799003,8.195686634415077,92.2062711904107,103.39376283904129,-92.14959845555599,0.0,-0.0,-4.201491644835187e-06,-5.436786449945241e-06
2013-01-02 19:00:00,2.2686032409715744e-06,0.1930639891374392,-0.09957784106772795,-29.215492689649466,0.04158079610348572,-85.22807562567206,1.4410944245519852,8.195686625318858,91.68333916232851,105.81991206059212,-92.67767380067491,0.0,-0.0,-4.129829760842086e-06,-5.388947213994224e-06
2013-01-02 20:00:00,2.2029418373130474e-06,0.1930638544933849,-0.0995778612733709,-29.85238143197573,0.00016747353345881254,-80.00041088834256,1.4415846993551689,8.195686534784866,91.15067119743769,108.2466331752505,-99.12157910856556,0.0,-0.0,-4.284098862214591e-06,-5.612425886607402e-06
2013-01-02 21:00:00,1.567371840005325e-06,0.19306092264534622,-0.09957809135375209,-32.590677059881614,-7.563966592736285e-05,-78.2676745003212,1.0019440685289671,8.195623974071157,91.43718157874264,109.40585121717696,-99.12176241388956,0.0,-0.0,-1.5763056985349522e-05,-1.9519596498853652e-05
2013-01-02 22:00:00,1.54915048076252e-06,0.19306079114877808,-0.09957809776087104,-32.59281126558693,-1.1085335137745767,-73.54549809966066,1.0021353978281473,1.3268197125005103,92.27413815056897,111.82592827432546,-99.12176276743999,0.0,-0.0,-1.740298660674e-05,-2.1241821545470683e-05
2013-01-02 23:00:00,1.4019157150551524e-06,0.1930588711749943,-0.09957815320489206,-32.57015079582068,-4.453913958058981,-68.45844633565885,0.9995931545389997,1.7052628401423584e-05,91.95931455611154,113.44665198917649,-99.12176584267678,0.0,-0.0,-1.37309402216272,-0.3580959369152739
2013-01-03 00:00:00,1.4021812571350075e-06,0.19305887198225297,-0.09957815272817092,-32.570244798873276,-4.453902993991726,-70.39715792993022,0.9997662124967387,1.8523261445441697e-05,91.92666106981673,116.9232017093613,-99.12176580581401,0.0,-0.0,-2.5546145376355223,-0.6818516862266645
2013-01-03 01:00:00,1.3991214072744206e-06,0.19305885460410807,-0.09957815352496689,-32.57030159273023,-4.45390697907238,-68.55476770630013,1.0005116564805208,1.6181143574628054e-05,91.50730285007951,119.1519631610633,-99.12176579722802,0.0,-0.0,-6.131555237484095,-0.7573869891754689
2013-01-03 02:00:00,1.399059586261176e-06,0.1930588485823815,-0.09957815349917343,-32.57057814954384,-4.453905733362231,-66.81522965400114,1.0012494323985477,1.568855815689106e-05,90.64708839309665,117.83061187922996,-99.12176579862981,0.0,-0.0,-5.642952584571003,-0.8044239112007652
2013-01-03 03:00:00,1.3984259009742382e-06,0.19305882763334448,-0.0995781539737388,-32.57087756567447,-4.453901274770872,-65.95182925544302,1.0011145124398975,1.5739884582275108e-05,89.46469237312873,114.25446291569628,-99.12176586668708,0.0,-0.0,-1.8859769077806954,-0.6658244251202222
2013-01-03 04:00:00,1.3999387501753209e-06,0.1930588321321109,-0.09957815361768306,-32.570063956716,-4.453899910868574,-65.34505083514007,1.0011471580539122,1.6297019058166883e-05,89.42699295538763,112.96308310554213,-99.12176585831703,0.0,-0.0,-1.409484992751244,-0.4208640863771954
2013-01-03 05:00:00,1.3953263412240626e-06,0.19305877888991033,-0.09957815568125704,-32.5688583482707,-4.453920017009796,-64.18116197236895,1.0010839144371386,1.2262113688223244e-05,89.06750440940549,111.09666944692182,-99.1217659828437,0.0,-0.0,-0.5998548858884167,-0.16959785769297692
2013-01-03 06:00:00,1.549437182931509e-06,0.1930607801497669,-0.09957809733287575,-32.5729441321101,-0.19037451328027244,-72.28677365112695,1.0033183209816088,6.371305331970502,88.31328907340958,108.54435915174106,-99.1217628526449,0.0,-0.0,-1.7917531155163148e-05,-2.1519847131841903e-05
2013-01-03 07:00:00,2.22791886796884e-06,0.1930647872730115,-0.09957774589493862,-29.198722554647027,0.00018238217351314345,-72.61343239035784,1.4430302714211203,8.195686569056457,86.92220650937138,104.43296243604145,-99.12154258668193,0.0,-0.0,-4.397165983903051e-06,-5.5887884135408136e-06
2013-01-03 08:00:00,2.283477540954346e-06,0.19306493485045792,-0.09957772018451634,-29.19367480831201,0.00023664942543514766,-75.90043517436885,1.442706956324677,8.195686557257364,85.31402495646887,99.98899438142605,-89.78716929227551,0.0,-0.0,-4.356094391088305e-06,-5.52115426319358e-06
2013-01-03 09:00:00,2.2784392790129934e-06,0.19306493595071653,-0.0995777198943327,-29.193672761105233,0.0001243719401353458,-72.8750180842678,1.4423698746717766,8.195686582969577,83.72822898012411,91.64559320488415,-83.47960641445732,0.5966702732949013,-5.395510065141303e-06,-4.515767277471383e-06,-5.756534850976979e-06
2013-01-03 10:00:00,2.256973725874695e-06,0.19306491815104962,-0.09957771989568635,-29.19367226258606,8.409535574490592e-05,-66.38596098078283,1.4420392579823769,8.195686614065895,84.13743789075792,76.18096575629357,-75.58488332007627,1.2686841641049442,-1.0217024804335934e-05,-4.648852288205773e-06,-5.966725151128643e-06
2013-01-03 11:00:00,2.250175479772554e-06,0.1930649112597203,-0.09957772160934769,-29.19367412902147,5.2554849016033996e-05,-62.54098603520109,1.441721302758575,8.195686635141401,82.7381096293003,73.44370699367046,-75.65876703424387,1.634531394055176,-1.0263874745876599e-05,-4.627810219542283e-06,-6.0251308319193415e-06
2013-01-03 12:00:00,2.2459208023764704e-06,0.1930649009707768,-0.09957772250865907,-29.193675058653444,2.587416409405654e-05,-66.67825092386413,1.4414295958828993,8.195686633343376,83.77518991026734,70.75091143892891,-69.86954078262616,1.6386047142930993,-1.031364997881343e-05,-4.62652236602068e-06,-6.05652284643647e-06
2013-01-03 13:00:00,2.2431148109338232e-06,0.19306489900278395,-0.09957772161514572,-29.193675092743952,-3.2534499052481456e-06,-70.63107930527754,1.4411456297954879,8.195686611101902,83.7250192691216,68.3972311594968,-63.144452205686484,1.2705086687681086,-1.0441888993722595e-05,-4.58197231438362e-06,-6.056108552244934e-06
2013-01-03 14:00:00,2.229233211339979e-06,0.19306484672791485,-0.099577728328667,-29.195304191904636,-0.00015658631061954114,-76.62139975663594,1.440853963882465,8.195686580674494,84.50712593083509,60.626354990880614,-49.63107557801852,0.7382965550701225,-1.0663455319865195e-05,-4.618886448454873e-06,-6.131103556706332e-06
2013-01-03 15:00:00,2.277699431412256e-06,0.19306501822090247,-0.09957770291278713,-29.22222733786169,4.231890917146866,-78.04245134617672,1.4406571337589944,8.195686676976816,83.07616694549924,52.7235248726573,-42.35851077838941,0.015638535646710593,-5.27630875434408e-06,-4.405040474111388e-06,-5.910162720597054e-06
2013-01-03 16:00:00,2.296957680888538e-06,0.19306507751433238,-0.0995776952427852,-28.115069828367705,4.45388574827547,-77.3918548844714,1.4405466286372792,8.195686766053809,82.72440096842942,51.111216939768155,-42.35844233689593,0.0,-0.0,-4.310575207405521e-06,-5.789226856739804e-06
2013-01-03 17:00:00,2.2774260834437795e-06,0.19306502156808145,-0.09957770061242827,-29.222423134405204,4.277424621618227,-81.31901327419074,1.4408238529033812,8.195686743665394,83.12635166430339,55.92002853434939,-42.35850871684003,0.0,-0.0,-4.364198696038102e-06,-5.874434269485909e-06
2013-01-03 18:00:00,2.2243249279615488e-06,0.19306485778014426,-0.09957772179623936,-29.199845704667613,-0.056017571374304825,-86.49717198277023,1.4409881342187403,8.195686649295245,84.06632076900897,65.7748153755064,-43.66440444438485,0.0,-0.0,-4.588833469576059e-06,-6.1331031407870085e-06
2013-01-03 19:00:00,2.224618906624513e-06,0.19306485678779656,-0.09957771934341403,-29.200504482919033,-0.05531819821270675,-81.34435765380078,1.4412290914138846,8.195686653555063,84.70397061763587,74.77309832232721,-58.45343313751062,0.0,-0.0,-4.567327596397774e-06,-6.141892642079254e-06
2013-01-03 20:00:00,2.2241886120360417e-06,0.19306485658608677,-0.09957771752765429,-29.20874559800741,-0.05180858045133728,-75.22681981247636,1.4416278399512916,8.195686656180081,84.55796597034914,80.2114198495781,-69.8589549999084,0.0,-0.0,-4.673925149795366e-06,-6.146402392881206e-06
2013-01-03 21:00:00,2.224365993643772e-06,0.19306485242083615,-0.09957771592903583,-29.217110221697457,-0.44474301193036425,-68.09472811554465,1.441549154383949,8.195686655135225,84.72745347635863,83.15757791661481,-79.70531453601079,0.0,-0.0,-4.664498674401329e-06,-6.143125716220343e-06
2013-01-03 22:00:00,2.2236585758391383e-06,0.19306485158635164,-0.0995777141636361,-29.22113914390612,-0.14066676194382152,-60.723499019296355,1.4413848850034185,8.195686655417012,84.19530626321144,77.14043379190058,-80.8271354035229,0.0,-0.0,-4.6593134906558475e-06,-6.0951720527384666e-06
2013-01-03 23:00:00,2.223615410928382e-06,0.1930648495370518,-0.0995777123770791,-29.228795544737945,-0.07637054499293278,-53.97908385149333,1.4411462182552397,8.195686650980498,84.86832948414653,79.39815517558077,-90.55869633868012,0.0,-0.0,-4.648442073325043e-06,-6.0853488648268535e-06
2013-01-04 00:00:00,2.2236744729309016e-06,0.19306484626371062,-0.09957771062365556,-29.232157479379886,-0.20367838002027766,-51.36350256070996,1.4409326059169543,8.195686646959713,84.77134850902111,81.8592226292454,-95.40748073272385,0.0,-0.0,-4.6415829985022585e-06,-6.0769076610221e-06
2013-01-04 01:00:00,2.224036240775212e-06,0.19306484526571854,-0.09957770875439328,-29.232275449495194,-2.2159881404536472,-49.87170490067748,1.4406604484309473,8.195686652475567,82.61921452040282,79.6041740129654,-90.47939590223766,0.0,-0.0,-4.64277368752164e-06,-6.076269133572693e-06
2013-01-04 02:00:00,2.2249590745824612e-06,0.19306484413200836,-0.09957770678680862,-29.23069920920139,-4.250093356586277,-55.090616988620056,1.4403932719843917,8.1956866528685,81.98519557384273,78.62835665435121,-81.61785134861182,0.0,-0.0,-4.655996330811263e-06,-6.068424278350061e-06
2013-01-04 03:00:00,2.2263998353713176e-06,0.19306484321428674,-0.09957770449723646,-29.225787075722156,-4.381553520491298,-54.76611813230228,1.440166026656994,8.195686655254576,81.0599722799407,75.57656785922312,-77.8385628701317,0.0,-0.0,-4.623990611719364e-06,-6.070627692228179e-06
2013-01-04 04:00:00,2.228513972382564e-06,0.1930648454844933,-0.09957770191120933,-29.22189924634678,-1.547455181610117,-49.09939069833906,1.4399419373577638,8.195686653704833,81.8364051945316,75.02106595456438,-86.56398337123073,0.0,-0.0,-4.654882358750001e-06,-6.062149044606094e-06
2013-01-04 05:00:00,2.2312110192310733e-06,0.19306484937992494,-0.09957769880332794,-29.211822571786318,-0.07983312075612509,-54.41752883390476,1.439704554435509,8.195686655692777,81.52631558958487,72.81456766964202,-80.2067186276396,0.0,-0.0,-4.6376856208496516e-06,-6.064395554341883e-06
2013-01-04 06:00:00,2.257741856066828e-06,0.1930649089483028,-0.09957768375832472,-29.195681877893175,-5.050442856250842e-05,-60.77226685857736,1.4394397484095574,8.195686710548772,79.2300318745032,70.56566072447421,-69.40245127909706,0.0,-0.0,-4.577463041506747e-06,-5.967198154336636e-06
2013-01-04 07:00:00,2.2813974839491654e-06,0.19306495063591625,-0.09957766153965751,-29.193659843612192,7.831562303351109e-06,-70.08137929228954,1.4392182803601956,8.19568674623549,76.62269686958984,67.69388591292017,-54.66445728976779,0.0,-0.0,-4.490136626245089e-06,-5.867366915129856e-06
2013-01-04 08:00:00,2.3006528781247373e-06,0.19306504842476363,-0.09957764344594494,-29.19892026606149,8.317786509703193e-05,-76.29090775115809,1.4389441779148584,8.195686680621362,75.17113896076405,65.33274563833344,-44.64164365714796,0.0,-0.0,-4.4642352200092714e-06,-5.759629784026093e-06
2013-01-04 09:00:00,2.306237140358991e-06,0.19306505422649672,-0.09957764064989005,-29.20494258153613,3.823232497948182e-05,-72.61413932102991,1.4386590039532632,8.195686641412667,74.37853943172408,64.27253877115099,-47.12966586194688,0.6738034125388193,-5.27702901566313e-06,-4.462195320115825e-06,-5.7533306535863354e-06
2013-01-04 10:00:00,2.3017553160584476e-06,0.193065075071323,-0.09957763155220375,-29.206937059302017,1.3995282517472708e-05,-65.62201438516031,1.4383775785312762,8.195686648997142,74.7544266298287,57.19108010953955,-48.17809406996969,1.4444481148242585,-1.0039388123179375e-05,-4.535323859263585e-06,-5.809806934852438e-06
2013-01-04 11:00:00,2.304643725361273e-06,0.1930651044355853,-0.09957762500423205,-29.20150034648415,-8.880336470739298e-06,-61.734716636031926,1.4380968061089934,8.195686658204009,77.82671266724115,58.503404429116046,-56.95259430910569,1.9451596764946442,-1.0108288610216979e-05,-4.485773433877682e-06,-5.764830055477335e-06
2013-01-04 12:00:00,2.304463373051378e-06,0.1930651095051169,-0.09957762289063975,-29.197781215952652,-4.387820886560398e-05,-61.37195160057035,1.4378172200223132,8.195686660092264,77.87858984864168,60.59198053540405,-59.66564768173033,2.1635531096847433,-1.0121316093451913e-05,-4.452790612994306e-06,-5.7547231143391875e-06
2013-01-04 13:00:00,2.28844286632405e-06,0.19306505424858594,-0.09957763490268641,-29.193652390512543,-0.000428523051491265,-66.15704486234986,1.4375384017953707,8.195686653157171,77.74253328469702,58.47359117901083,-52.4179153855249,1.9362801950798179,-1.0212565490191238e-05,-4.4793236419131686e-06,-5.850368368611989e-06
2013-01-04 14:00:00,2.3623457725769944e-06,0.19306544904091683,-0.09957756844946397,-25.932971319448633,-3.4750932490776975e-05,-72.99561747728812,1.4372690908552195,8.195686784790311,76.29218436318017,52.04397981617066,-40.31483543303221,1.283016973228466,-9.576067656614517e-06,-4.204852548532756e-06,-5.582355156740516e-06
2013-01-04 15:00:00,2.5878589824520677e-06,0.19306625285327242,-0.09957735525431752,-21.201194447235036,0.0003582706044953494,-82.88215834556335,1.4369905717217701,8.195687096787994,75.83658207078962,49.290800754758216,-30.99848655902745,0.32971541952121086,-4.606968447773216e-06,-3.6816919060420614e-06,-4.901719460786134e-06
2013-01-04 16:00:00,2.5904942603707624e-06,0.19306628600578507,-0.0995773483302604,-21.208241627227252,0.000212410382688417,-86.42881620385808,1.4366966219532804,8.195687187069025,73.40583597352742,48.42099081436993,-23.82449151688022,0.0,-0.0,-3.7017552011420206e-06,-4.933847149877055e-06
2013-01-04 17:00:00,2.59063537828897e-06,0.19306628681351515,-0.0995773472335099,-21.20213738667722,0.00015340749911423534,-86.48285090941152,1.4364081682199559,8.195687194652242,71.64549827984833,49.059121633002036,-22.65654102856089,0.0,-0.0,-3.716345877915472e-06,-4.9662996696656524e-06
2013-01-04 18:00:00,2.5909520334963175e-06,0.19306628640246187,-0.09957734610801429,-21.20203913136341,0.00012372659628851973,-86.42712045292255,1.4361235730628505,8.19568719767134,72.3110934534144,50.1118812941886,-24.434376112351366,0.0,-0.0,-3.7014224533464812e-06,-4.96433282323972e-06
2013-01-04 19:00:00,2.5905601412352833e-06,0.1930662858047176,-0.09957734547751515,-21.206745406027377,0.00010652281101198299,-82.25642537108688,1.4358439384478854,8.195687197196758,72.78470904722236,49.32200255290821,-28.287392905317716,0.0,-0.0,-3.6986663183107284e-06,-4.956487532662866e-06
