,CCGT,CHP,DAC,Imports_Exports,OCGT,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-04-20 06:00:00,1.2595942657526144e-06,1.2642261685707896,-0.13807239336217586,4.961142920205383,3.639931747202831e-07,9.301673046793649,-28.254430843943,6.3000438449679175,4.828984189596223,-1.1174482016775469,2.883525708327004,-5.9667039451235484e-06,-3.3273664068929066e-06,-4.296657270908717e-06
2013-04-20 07:00:00,1.2306252468996987e-06,1.2642260632322493,-0.13807239569957452,1.3938225812347567,3.595775480282906e-07,6.498381215092674,-23.71312814006427,5.066953497729905,6.727649937434359,-5.928355868408368,8.841937461991266,-7.0744672036134335e-06,-3.24400509998668e-06,-4.26943313771898e-06
2013-04-20 08:00:00,1.1921138301378876e-06,1.2642254904002912,-0.13807239107745822,8.913798305757803,3.529505124613998e-07,-8.33375696973716,-19.807359634575032,3.936908426209395,7.544110478507066,-5.928602813298708,12.568479757293506,-8.623694512446145e-06,-3.3399968353933217e-06,-4.353634469004546e-06
2013-04-20 09:00:00,1.173538601500915e-06,1.264225156081446,-0.13807239465682675,15.556566234736223,3.497273107446306e-07,-9.301758775674402,-17.036400822319337,3.447406240206518,8.39046704643051,-17.8880698763677,15.725675473550263,-9.61158089932191e-06,-3.36074099459438e-06,-4.341691794919595e-06
2013-04-20 10:00:00,1.1652626608846903e-06,1.2642251586436561,-0.13807239638683455,16.90666462307982,3.483954106563026e-07,-9.301764030412434,-13.738920819504736,2.943521855909305,7.331924001478521,-23.09356045497914,17.84591050053254,-1.0392872452728489e-05,-3.3953074186001685e-06,-4.3012948524913665e-06
2013-04-20 11:00:00,1.1603681706420667e-06,1.264225531535825,-0.13807239642339192,18.824758503469308,3.4726812388656877e-07,-9.301761598660356,-11.4168545332865,3.3520113006869265,8.46351441967616,-30.509294162166782,19.481458701743726,-1.1308724185498823e-05,-3.3528446546142733e-06,-4.227918889361449e-06
2013-04-20 12:00:00,1.1582523289495575e-06,1.264225302988522,-0.13807239685551423,18.6933432143589,3.46655735386731e-07,-9.301762785314494,-11.09071802920069,4.012688621254437,7.544340745873879,-30.373892953237004,19.409767878212705,-1.137181101071642e-05,-3.387990133091989e-06,-4.201324341930252e-06
2013-04-20 13:00:00,1.1605784390690435e-06,1.2642252017953186,-0.13807239772622304,17.728302127575827,3.466878694037528e-07,-9.301764561503905,-12.563826411319376,4.742905582162661,6.864276910041848,-26.503620050498,17.92690243192366,-1.0582196010049547e-05,-3.4167237492965796e-06,-4.182666720861876e-06
2013-04-20 14:00:00,1.1662209851390393e-06,1.2642251490874692,-0.13807239701948443,3.6246078543271594,3.4716463321762867e-07,-9.30175804151578,-16.088443595341072,5.6570474743562125,6.838388083603949,-7.113240578376423,15.276182233230427,-9.667835880032355e-06,-3.4210810607646637e-06,-4.305946247006276e-06
2013-04-20 15:00:00,1.1826063146130417e-06,1.2642254127278816,-0.1380723947438448,1.3930476326800247,3.4939547166969773e-07,-0.8961670365561025,-20.269199207951907,6.227676303710688,6.943540349354163,-5.928596960035876,11.42227655960127,-8.513834060333917e-06,-3.3645252955807335e-06,-4.267749014432275e-06
2013-04-20 16:00:00,1.2182542460015716e-06,1.264226169814536,-0.13807240150697386,7.567136758500543,3.5485705998128864e-07,0.14829440511731565,-26.375071043887125,6.400630267016678,7.5406663825351865,-3.2375460346600526,6.8431036995554795,-6.531965145832878e-06,-3.19455482815556e-06,-4.098213844808738e-06
2013-04-20 17:00:00,1.235308732366934e-06,1.2642261198030753,-0.1380723994889731,8.22997195560267,3.564623909036349e-07,4.569534460403278,-31.40383546085584,6.771082507291439,8.416214250285218,-0.07855492399258711,2.382795323100607,-5.978943664600841e-06,-3.189767527146614e-06,-4.087868901977513e-06
2013-04-20 18:00:00,1.2604644017464541e-06,1.26422610109093,-0.13807239958433032,8.229955401446384,3.606465031920719e-07,8.24979309803339,-33.117611657595255,7.194192367681719,8.405615357027282,-0.0747534708967142,5.591887200017212e-06,-5.241011877915201e-07,-3.211596846995235e-06,-4.101098748903479e-06
2013-04-20 19:00:00,1.2696207519759898e-06,1.26422610739974,-0.1380723998294158,8.229959771358446,3.615576324801135e-07,5.414907066096527,-32.39432203544193,7.698284632056887,10.015302382785224,-0.07694117669057209,0.0,-0.0,-3.1912576591821562e-06,-4.105944940232502e-06
2013-04-20 20:00:00,1.2743785169830571e-06,1.2642261109876258,-0.1380724004223523,8.229961592392192,3.619650807329289e-07,1.6038277281612263,-29.698410600685694,8.070465131796203,10.76000435465354,-0.07866001191060559,0.0,-0.0,-3.178249112352205e-06,-4.138347072725744e-06
2013-04-20 21:00:00,1.2775068564652006e-06,1.2642260960479959,-0.13807240106330246,8.229981037046207,3.6238822445554514e-07,0.020017666398228853,-27.033207622388854,8.219688361325126,10.436074903857932,-0.9853680821725005,0.0,-0.0,-3.181851422937143e-06,-4.185509573903054e-06
2013-04-20 22:00:00,1.2806563796106912e-06,1.2642261205156629,-0.13807240139772925,8.22998836855935,3.6297788433761117e-07,0.019976333966472675,-25.432361708416682,8.13656458299918,9.408690143674649,-1.4756730778357359,0.0,-0.0,-3.2010048170150187e-06,-4.258898402410695e-06
2013-04-20 23:00:00,1.2828857759744765e-06,1.2642260863880934,-0.13807240172705407,8.229982479589523,3.6356375548069805e-07,0.020167072708108233,-25.014590429211747,7.8230307099918805,8.60383687150539,-0.7752432217216839,0.0,-0.0,-3.218246013489079e-06,-4.237368939844756e-06
2013-04-21 00:00:00,1.2852812796751797e-06,1.2642261333462146,-0.1380724017766841,8.229995532322759,3.6416994765284983e-07,0.01897497210610159,-23.464182175579502,9.304936068154463,8.120143897113396,-3.3226863222168315,0.0,-0.0,-3.2298719174832512e-06,-4.3525469009551e-06
2013-04-21 01:00:00,1.28652633726194e-06,1.264226130010356,-0.13807240167438445,8.229996174268125,3.64710940766586e-07,0.019140279448082442,-24.12469307360394,10.848423755517434,6.968304547189872,-3.0539903073751278,0.0,-0.0,-3.270688317115855e-06,-4.511988871075076e-06
2013-04-21 02:00:00,1.2863630615723823e-06,1.2642260959872769,-0.138072401435462,8.229967695848343,3.65008370491569e-07,0.83104655891895,-26.122853112890787,10.037944950099215,5.990189469036513,-0.07911387597995574,0.0,-0.0,-3.3265694876263296e-06,-4.556262099966957e-06
2013-04-21 03:00:00,1.2866080531321483e-06,1.264226085015218,-0.13807240110136154,8.229971055039428,3.653856795345806e-07,6.615828437965348,-29.285007097992874,8.081248082703299,5.319244556626073,-0.07410195144604968,0.0,-0.0,-3.3679062689770943e-06,-4.588025518769503e-06
2013-04-21 04:00:00,1.2839887681760958e-06,1.264226063931286,-0.13807240108973537,8.229973198272006,3.6532742427107434e-07,9.004723850285462,-28.73943742602529,5.7895275399832355,4.667652427859675,-0.06525565890989207,0.0,-0.0,-3.4211497501246413e-06,-4.613981056021303e-06
2013-04-21 05:00:00,1.29491754452707e-06,1.2642266775874464,-0.13807239902945279,9.635978791975937,3.6737574312899916e-07,9.301784338953835,-28.489728610164132,3.8382662942931995,4.600883851659388,-7.29861195688959e-05,2.6184046453928827e-05,-6.567278283079111e-07,-3.2619108735616464e-06,-4.435879452908776e-06
2013-04-21 06:00:00,1.2482445654296909e-06,1.2642261083461341,-0.13807240242871482,8.230074802541246,3.5766567098646385e-07,7.261890172806175,-25.666686280211287,2.743259532525153,3.282048867983484,-0.07535904821644504,3.111967245075716,-6.0479199153416665e-06,-3.506278334612034e-06,-4.668181137153141e-06
2013-04-21 07:00:00,1.2290744425226564e-06,1.2642260794671176,-0.13807240612847432,8.230168887786082,3.5464255773980833e-07,0.3125685443144248,-20.291486618811362,2.296488432247408,0.9719189968016091,-0.08551119163181956,7.453059943676535,-6.741730565469607e-06,-4.265270407955768e-06,-4.859214588100754e-06
2013-04-21 08:00:00,1.1999782260686477e-06,1.2642253962405796,-0.13807239962377854,16.538713787755107,3.491411261625511e-07,-9.27624018565294,-16.206229631997775,2.2612434313820398,0.362873025938077,-5.928565158878537,11.139851700595868,-8.392190303526583e-06,-5.275101152957262e-06,-5.061277380532337e-06
2013-04-21 09:00:00,1.1952133089829057e-06,1.2642251575380483,-0.1380724014413554,15.729986261926577,3.480409906374065e-07,-9.301775908638017,-14.412531492405098,2.307134348366477,0.0,-9.183868973169126,13.753744452039864,-9.309100551191177e-06,-0.0,-2.247652566471361e-06
2013-04-21 10:00:00,1.1940622167840955e-06,1.2642251058552925,-0.13807240233660031,18.229939066663388,3.477494674164507e-07,-9.301777170983016,-12.956097769523074,1.7244640348518043,0.0,-13.658950933065556,14.855371324250976,-9.68782776932039e-06,-0.0,-2.2109177144793634e-06
2013-04-21 11:00:00,1.1928921970779345e-06,1.264225117019736,-0.13807240168212415,20.972516935468168,3.4755996039074126e-07,-9.30177682022566,-13.389579729172558,1.6075784103925215,0.0,-15.480766133503339,14.485300193854155,-9.68351547599072e-06,-0.0,-5.124134335903096e-06
2013-04-21 12:00:00,1.2011827246563775e-06,1.2642251907672781,-0.13807239973436156,20.972546118062784,3.4927220826702435e-07,-9.30177346298255,-16.106775260896686,1.736165754127144,0.0,-10.82688422705581,12.420334359520911,-9.138257276434225e-06,-0.0,-4.851004150132073e-06
2013-04-21 13:00:00,1.2206873307879363e-06,1.2642254509175705,-0.13807239947145422,20.972547848183794,3.531957487236705e-07,-9.15494019862722,-18.30001762590902,1.6839257827184193,0.0,-5.928560073454652,9.620354866481252,-8.117205156980944e-06,-0.0,-4.703104623623931e-06
2013-04-21 14:00:00,1.251311623514788e-06,1.264226164817417,-0.13807240011410135,11.48168319024439,3.590638093437975e-07,-2.746113615714228e-05,-21.385079469672448,1.8977891372534998,0.0,-0.8008125665444641,7.6936681402494544,-7.294037582784247e-06,-0.0,-4.541974301299736e-06
2013-04-21 15:00:00,1.2832067744352094e-06,1.2642269978741385,-0.13807239746688565,13.755799453364961,3.6495810158678885e-07,-1.9749788206481586e-05,-24.091966188361233,2.5042827863307195,0.363041880226273,-5.888449038767647e-05,6.356060037355956,-6.4933122523984775e-06,-4.765755063250055e-06,-4.267435141561036e-06
2013-04-21 16:00:00,2.6396071355437954e-06,1.2642345225130098,-0.13807224903485246,3.5466567869702783,5.638551429570748e-07,9.30180747481208,-21.512153886908745,2.7952526194944562,0.7460059335229261,-2.8822581576127313e-05,4.009847627212462,-2.5701628014917154e-06,-1.743812524530597e-06,-1.9603787713512464e-06
2013-04-21 17:00:00,2.731110514966794e-06,1.2642346828206954,-0.13807223925930293,8.116307904526309,5.757148658823204e-07,9.301809158640788,-24.40423740457847,3.089811046160735,1.2405021632780149,-2.872779337410216e-05,1.542925536115979,-2.367352487803995e-06,-1.5494926475554394e-06,-1.977942006129972e-06
2013-04-21 18:00:00,2.788691093350319e-06,1.2642347009407777,-0.13807223648629793,9.074001371139008,5.858928270910118e-07,9.301809328119969,-25.678489967616443,3.9382811193570992,2.2515115445992784,-2.867389216399199e-05,2.561866440548285e-06,-2.1143262456731117e-07,-1.3916477610678157e-06,-2.0936254760063903e-06
2013-04-21 19:00:00,2.6701289815063678e-06,1.2642343803617906,-0.1380722463550729,5.153886332706091,5.727908152329867e-07,9.30180724620702,-25.018094172007604,5.829980138581217,3.6195371691149245,-2.8799136202080616e-05,0.0,-0.0,-1.33305190018973e-06,-2.2670047777322536e-06
2013-04-21 20:00:00,2.4118874967733687e-06,1.2642336571016604,-0.1380722687343777,2.2066073097360657,5.425552465156949e-07,9.260941068885536,-25.406249788993808,8.805942264049136,4.019878199239664,-2.9082471561027162e-05,0.0,-0.0,-1.4107489071193414e-06,-2.52270137190579e-06
2013-04-21 21:00:00,2.4134876074664487e-06,1.2642336509449004,-0.13807226893258984,-2.0692550828592355,5.426442723741676e-07,7.5274663976024,-24.040879215092687,13.406178536933952,4.063608328878229,-2.9084905810676305e-05,0.0,-0.0,-1.4070771773049274e-06,-2.433027131558566e-06
2013-04-21 22:00:00,2.41574258503187e-06,1.264233647059716,-0.1380722684384484,-3.3542708543283988,5.431108450032738e-07,4.083493243641179,-22.900585544265315,17.680748332760366,3.3777337557988343,-2.908056888290868e-05,0.0,-0.0,-1.4385209088914053e-06,-2.3743200891201074e-06
2013-04-21 23:00:00,2.4184793194841436e-06,1.2642336446797027,-0.13807226776799444,-4.449843902941413,5.437076336180448e-07,1.3594568783030798,-22.108163955670722,21.332906619420996,2.7527632642874815,-2.90738769234254e-05,0.0,-0.0,-1.4801164388984488e-06,-2.312378159341476e-06
2013-04-22 00:00:00,2.4202098101924776e-06,1.2642336429200163,-0.13807226690513527,-6.447970356158321,5.443608611146863e-07,0.4427876414657254,-21.724665115347268,24.328210091369385,2.288756643810478,-2.9065479022237746e-05,0.0,-0.0,-1.5250547246523637e-06,-2.281013999737235e-06
2013-04-22 01:00:00,2.2932799191438756e-06,1.2642332667066107,-0.13807227738921268,-7.866440428117965,5.288990526549805e-07,-0.2610217855845549,-22.029571413899408,26.36225204733506,2.681901674032236,-2.921851584218136e-05,0.0,-0.0,-1.5510095664978962e-06,-2.3465857525371062e-06
2013-04-22 02:00:00,2.424335116159475e-06,1.264233641618588,-0.13807226402026884,-7.242201893829983,5.462087780066661e-07,0.2891337747059731,-22.025801009358723,24.9133896134973,2.9525982619584017,-2.903744863711608e-05,0.0,-0.0,-1.4656865563154043e-06,-2.225061572815039e-06
2013-04-22 03:00:00,2.428737558294509e-06,1.2642336533281495,-0.1380722614174802,-4.509491345819024,5.48110756576996e-07,2.089300116375419,-23.191769804779753,21.64541516501291,2.853664556076425,-2.901010732253312e-05,0.0,-0.0,-1.474904801852972e-06,-2.2076121448656353e-06
2013-04-22 04:00:00,2.4260870938779116e-06,1.2642336541116694,-0.13807225968295025,-3.52329333533802,5.493606382678794e-07,6.557860700177091,-25.68510399146863,19.079284744163495,2.4589269175029376,-2.898175955050146e-05,0.0,-0.0,-1.5139121450999936e-06,-2.2252470591447427e-06
2013-04-22 05:00:00,2.436039121190456e-06,1.2642337138940176,-0.13807225586206565,-2.3323464026577323,5.519822668923024e-07,9.301749717183538,-27.481752760318525,17.30019970832731,2.10150459722671,-2.8943563229559766e-05,2.9122279404563352e-05,-2.7026935831261577e-07,-1.5338557615791615e-06,-2.2336437853938665e-06
2013-04-22 06:00:00,2.362458414408958e-06,1.2642336554948492,-0.13807225507016263,-3.8561755534555804,5.438909111467134e-07,3.858296882155885,-26.901588202829377,20.407871454043793,2.1802070515413017,-2.9196891061167075e-05,3.1999591329633503,-2.5435420217630743e-06,-1.5184254566236178e-06,-2.241835692928896e-06
2013-04-22 07:00:00,1.264624807757104e-06,1.2642261910629884,-0.13807238403396696,-4.871211279336687,3.7187938548988686e-07,-2.3602378147677545e-06,-24.064799043046907,19.940375679301496,1.6089336943702872,-2.355546672136315,8.62947391434456,-6.902336760157866e-06,-3.851060040318544e-06,-4.7435001537472444e-06
2013-04-22 08:00:00,1.0008834269905091e-06,0.0001297778035257542,-0.13807241905114448,13.01918082405844,3.156506404319409e-07,-9.929785226292079e-06,-16.827026281889147,19.826161715090272,1.9179792844438641,-30.629623186239588,12.860990258372395,-1.766152570579108e-05,-9.289819071625515e-06,-1.06662987258733e-05
2013-04-22 09:00:00,9.381403102846763e-07,2.5847972787145486e-05,-0.1380724307580354,-4.384922780359098,3.0205696804754095e-07,-9.837422300211621e-05,-11.090252247386868,27.8593731303367,2.10434012990118,-30.629624170465625,16.308980368474145,-3.0112943501583277e-05,-1.5586300503713347e-05,-1.7751028165656835e-05
2013-04-22 10:00:00,8.683536593011982e-07,1.3364680631129834e-05,-0.1380724426578324,-3.137951302676662,2.8606013775548004e-07,-9.30180728552005,-10.836640683034043,34.39476106496243,1.5659327061769586,-30.629624932373286,18.122603962871814,-0.0030602734327338657,-0.0032481269660347037,-0.0030586886908429006
2013-04-22 11:00:00,8.656868647967837e-07,1.3261585973679803e-05,-0.13807244255290416,-5.557622794763483,2.855320087038017e-07,-9.301808116833426,-12.475352471252561,42.372504141145015,2.9037655843518286,-30.62962494088197,18.092020630828635,-0.02124389511515334,-0.288918378005194,-4.925808156680276
2013-04-22 12:00:00,8.654016069152554e-07,1.3248658429788181e-05,-0.1380724427957429,-5.829307811094361,2.853460201327596e-07,-9.301808372109,-14.475044698729388,46.820719121138254,4.556410209467337,-30.629624926355852,16.515837330502823,-0.02115262621390412,-0.4729868742717813,-6.995129683956466
2013-04-22 13:00:00,8.682445829435297e-07,1.3231819715626747e-05,-0.13807244117606032,-5.044195810871866,2.859564753538981e-07,-9.301808086524163,-17.974263902509264,47.69012628314017,6.139497477113221,-30.629624919613807,14.025468582280128,-0.02101633873258474,-0.6450498893372575,-4.07122169480269
2013-04-22 14:00:00,8.719046389661471e-07,1.318923810608047e-05,-0.13807243991703522,-5.728785159359659,2.8649267746501314e-07,-9.301807852139705,-21.64583046904947,48.10074180120032,8.123531490835958,-30.629624941265867,11.752531219169214,-0.020426699057091942,-0.4002955026875167,-0.08212204729141595
2013-04-22 15:00:00,9.33858518087185e-07,2.248096857078834e-05,-0.1380724328485968,-9.671554080216906,3.006805705640912e-07,-3.564600454539896,-21.767507305009836,48.36250895925253,9.022367564235052,-30.62962441136822,8.416219749495015,-3.046362697407384e-05,-1.7063165476770337e-05,-2.2087679100959325e-05
2013-04-22 16:00:00,9.461838909632758e-07,2.3344159577399792e-05,-0.13807243427452284,-7.775870955721952,3.023810514341661e-07,2.242029568895548,-26.062680900477645,48.66738966323237,8.955576766259615,-30.629624503155764,4.7709830449221435,-2.7191179248747414e-05,-1.627413152846202e-05,-2.0985590014557847e-05
2013-04-22 17:00:00,9.543472323114775e-07,2.335890088523126e-05,-0.13807243279883258,-10.098344723066264,3.0344698701285617e-07,9.271637126104288,-27.760786774455664,48.79376390243938,8.94409491910383,-30.629624613633148,1.6470624316776075,-2.6824856706114543e-05,-1.6284851656791942e-05,-2.0920944503560584e-05
2013-04-22 18:00:00,9.713894608792386e-07,2.3364076459928184e-05,-0.1380724326570527,-10.098461172710513,3.0629863864425376e-07,9.210599212428459,-28.75948358203055,48.89840513242934,11.546339295228385,-30.62962472198761,1.4115440514356576e-06,-6.254040319389279e-07,-1.6043868399151506e-05,-2.070172648656546e-05
2013-04-22 19:00:00,9.74671481484989e-07,2.3374862310485844e-05,-0.13807243258064397,-10.098456479101262,3.0647451037809377e-07,6.364587673613268,-28.41329069932722,48.93913541256186,14.005423730979022,-30.629624754825727,0.0,-0.0,-1.5994911783991482e-05,-2.0706796725573886e-05
2013-04-22 20:00:00,9.75980478879351e-07,2.3381325361806814e-05,-0.13807243282500772,-10.098453660360294,3.063895133370218e-07,1.7630109610775306,-25.763423730161623,48.944682511785885,15.951583611957815,-30.629624766387032,0.0,-0.0,-1.600837968703672e-05,-2.074983837080485e-05
2013-04-22 21:00:00,9.721018153497195e-07,2.2580940273615042e-05,-0.13807243358270818,-10.150632268029677,3.0525437403734044e-07,-2.4349118427144516,-24.03624958281082,48.94627000024202,18.47292723078999,-30.629624798248607,0.0,-0.0,-1.6780924466274883e-05,-2.165984021915108e-05
2013-04-22 22:00:00,9.71788606973112e-07,2.258672963241817e-05,-0.1380724339268356,-10.748742213679394,3.047932290797128e-07,-9.253624142669334,-22.924542579089458,48.94846719189927,24.775845386356586,-30.629624797283977,0.0,-0.0,-1.684055068312773e-05,-2.1725051772342482e-05
2013-04-22 23:00:00,9.710628437355087e-07,2.258835760454375e-05,-0.13807243413393416,-12.364523682303098,3.044579679938371e-07,-9.259060298144298,-22.57745198550974,48.948899906031464,26.049539822354316,-30.629624800382942,0.0,-0.0,-1.6896612658456433e-05,-2.1787251963046693e-05
2013-04-23 00:00:00,9.702025094605824e-07,2.2593594789767076e-05,-0.1380724343378984,-14.235869993950866,3.0412706167945096e-07,-9.254064799595666,-21.46179297498726,48.94903420445983,26.800097390107663,-30.62962480393439,0.0,-0.0,-1.6931589096884637e-05,-2.1823438578317395e-05
2013-04-23 01:00:00,9.690173569845013e-07,2.2594081191287113e-05,-0.13807243456559465,-14.233568369274522,3.037646010035199e-07,-9.255598186900427,-21.71717782300106,48.94895764210264,27.05479062548336,-30.629624806797302,0.0,-0.0,-1.6964168091590183e-05,-2.1850403045988412e-05
2013-04-23 02:00:00,9.673392706003568e-07,2.2588603961084938e-05,-0.13807243482175394,-16.318799438136146,3.0334785548814125e-07,-6.578948013111792,-21.78422186132179,48.948410931726265,26.530962343876578,-30.6296248091806,0.0,-0.0,-1.6996485770278015e-05,-2.18782335757514e-05
2013-04-23 03:00:00,9.65131806076437e-07,2.258235597140974e-05,-0.1380724351914155,-13.427260480620918,3.028523043599507e-07,-6.122851258964666,-24.21678991379844,48.9476872512063,25.61661840334379,-30.629624807992315,0.0,-0.0,-1.7015050912050355e-05,-2.189330896745144e-05
2013-04-23 04:00:00,9.6474918498509e-07,2.3376200382987877e-05,-0.13807243534009533,-16.741996724489063,3.028215216451364e-07,0.7785815900324836,-27.078821412509473,48.947465013758375,24.892171809502592,-30.629624768855134,0.0,-0.0,-1.6294011787749694e-05,-2.1065595619390732e-05
2013-04-23 05:00:00,9.498073300895928e-07,2.335234722786457e-05,-0.13807243551270484,-16.74217155444992,2.999208211985475e-07,5.634510152910234,-29.6317016965126,48.94323685136147,22.344740865551284,-30.62962470942988,0.24881344463827806,-2.7385632206342242e-05,-1.6467323039705662e-05,-2.130362971683002e-05
2013-04-23 06:00:00,9.459705471290427e-07,2.3348567284393723e-05,-0.13807243620255916,-16.74218123887795,2.9906183221391527e-07,7.584503961301718,-30.23031844743743,48.91965609055753,20.052236603295423,-30.629624685711594,1.2135295873679997,-2.596595534582142e-05,-1.6427644722853074e-05,-2.1253909661504957e-05
2013-04-23 07:00:00,9.415955401372974e-07,2.3343129948705395e-05,-0.13807243695812424,-16.742173765973753,2.9812964161169353e-07,7.40008735603126,-28.9434701240148,48.80042325155919,17.98397492347882,-30.629624685575532,2.2985857044354017,-2.6615016252002597e-05,-1.644519069918715e-05,-2.1340451853906917e-05
2013-04-23 08:00:00,9.368653230882087e-07,2.254157518479396e-05,-0.1380724378497768,-8.944835411656578,2.9705269109333546e-07,-1.3420773584942152,-26.083903672080897,48.365340445154736,15.01965521242338,-30.629624719666865,3.7832542783835073,-2.8627196049667954e-05,-1.7248903919607982e-05,-2.249758970702243e-05
2013-04-23 09:00:00,9.36115374424013e-07,2.2537523208024145e-05,-0.13807243885175255,-4.563276783758472,2.969323532531138e-07,-4.369564203408507,-24.76598067881311,47.41643959078872,12.721608212172914,-30.629624724273697,4.358208208122873,-2.902489984489057e-05,-1.7304920784113164e-05,-2.2866153964116786e-05
2013-04-23 10:00:00,9.363900469444042e-07,2.253709062709852e-05,-0.1380724396283272,-2.691703092569975,2.9720328095939714e-07,-0.31757722804713506,-23.887145372131172,45.82437586590887,7.12259260341408,-30.629624733420034,4.74689178915776,-2.928312636685743e-05,-1.7438245289667977e-05,-2.26798747798041e-05
2013-04-23 11:00:00,9.364110634001076e-07,2.2539660393478328e-05,-0.13807244065786128,1.0728786717553631,2.9685915060737436e-07,-7.217905470126982,-23.252106166859765,46.20208247812919,8.724409032713488,-30.6296247154272,5.268075906354713,-2.9475478932836334e-05,-1.7374905663928076e-05,-2.2462828199582895e-05
2013-04-23 12:00:00,9.345128895872981e-07,2.222013502038649e-05,-0.13807243898729252,-0.26705648775841656,2.9629927736111624e-07,-9.301514343621132,-22.118516869283013,45.334006410547644,9.711283522995883,-30.629624698443873,7.439235466887769,-3.122045864394057e-05,-1.7642193112578752e-05,-2.286964891269726e-05
2013-04-23 13:00:00,9.359075782712895e-07,2.2500700735117072e-05,-0.13807243544336573,-4.21635254589942,2.9647835244476977e-07,-7.472512527405932,-18.956578680403283,44.095920184747705,8.571802128453758,-30.629624698772293,8.775158307906645,-3.14991226996873e-05,-1.7355938130549476e-05,-2.289424989555653e-05
2013-04-23 14:00:00,9.369458363173682e-07,2.2502032686047373e-05,-0.1380724365855129,-6.288798220352939,2.9636729445447985e-07,-5.221818490910206,-19.679384088462086,43.39917661883099,9.926913498685566,-30.62962469879774,8.661347204632367,-3.1359344730719755e-05,-1.7339429954063236e-05,-2.2717579846851513e-05
2013-04-23 15:00:00,9.576795401806235e-07,2.7169817761091272e-05,-0.13807243884277415,-6.324489598128055,3.0060690313348517e-07,-3.0815072197389217e-05,-21.769940667691465,41.02235927203031,10.627658838049024,-30.62962459034346,7.241855284258558,-2.5003646095992643e-05,-1.3967378310212553e-05,-1.8796872523826384e-05
2013-04-23 16:00:00,1.0126057498148544e-06,7.049138993179356e-05,-0.13807242843202713,3.6168521101460533,3.13049703602796e-07,-1.1275699714927617e-05,-24.836129238461968,38.93518332505424,8.636432492070002,-30.629624091767422,4.445010568792424,-1.570633927864499e-05,-9.073371699741984e-06,-1.2866251018447512e-05
2013-04-23 17:00:00,1.255005449439928e-06,1.264224961637857,-0.1380723874806792,2.1500429510999597,3.659773974286905e-07,5.926640266086113,-26.195872350084535,38.39254298052137,5.762115314900196,-28.86702285706515,1.7341897605899828,-6.423763215579531e-06,-3.5568613071177424e-06,-5.55635775040856e-06
2013-04-23 18:00:00,1.2809085333284023e-06,1.2642249482123362,-0.13807238676626002,2.4785802116694944,3.71451237553681e-07,6.77938366727067,-27.15516738115747,39.33117239693275,4.465938352307855,-26.997278944662053,2.0383214322654727e-06,-4.6933409132827185e-07,-3.6534713977403044e-06,-5.54340214420029e-06
2013-04-23 19:00:00,1.2891229207769147e-06,1.2642249530989234,-0.1380723866151852,2.4180848823432535,3.7273215888691435e-07,6.0303722818868195,-26.354847482720146,40.08399351175225,3.7811113780816274,-27.05608453942998,0.0,-0.0,-3.7215264571841543e-06,-5.4807606272618235e-06
2013-04-23 20:00:00,1.2921984821935482e-06,1.264224956874134,-0.13807238714913708,2.436394897648024,3.7302346469876894e-07,5.7653466875750565,-24.886414405279798,38.98639751458191,3.2095397301688644,-26.608634316022812,0.0,-0.0,-3.7908012807292833e-06,-5.366410385594512e-06
2013-04-23 21:00:00,1.2937556874497155e-06,1.264224963825509,-0.13807238771651573,2.413964796426375,3.728812800020886e-07,5.217008453796642,-23.360358532409506,37.70085149263602,3.5016689339593707,-26.570504928917586,0.0,-0.0,-3.7380421421175925e-06,-5.309284842179954e-06
2013-04-23 22:00:00,1.293902312385487e-06,1.2642249619306094,-0.13807238803362723,2.3119602891421884,3.7302978730474474e-07,5.154270359370008,-22.021581770618592,36.230796412953545,3.419696287928516,-26.19251125994841,0.0,-0.0,-3.764169264542261e-06,-5.251485204116903e-06
2013-04-23 23:00:00,1.293992486033347e-06,1.2642249627590043,-0.1380723882867317,2.3340074765321,3.728470930940667e-07,5.7402628400151325,-21.244388770007188,32.513734117504505,4.601782931924348,-25.04276839027263,0.0,-0.0,-3.6397374014995878e-06,-5.175639377384457e-06
2013-04-24 00:00:00,1.2933928965898257e-06,1.2642249663708731,-0.13807238840317904,1.861021661120298,3.726424040918271e-07,2.0343688116959338,-20.134285736019912,31.89468277462412,4.948686003621202,-21.701843321097595,0.0,-0.0,-3.6145618281580027e-06,-5.148676130608738e-06
2013-04-24 01:00:00,1.2924800474731186e-06,1.2642249662960976,-0.13807238845592212,1.9322424902893018,3.724445240024629e-07,2.567097860101704,-20.049294984222122,31.747771392911357,5.452435542432245,-22.747622146051764,0.0,-0.0,-3.582867421073388e-06,-5.1480891603746075e-06
2013-04-24 02:00:00,1.2909812845437431e-06,1.2642249611723466,-0.13807238820580822,2.2791659863533624,3.7237445177833735e-07,6.045784696649725,-20.326348374662654,26.823386230127426,6.245753148222294,-22.165111696520633,0.0,-0.0,-3.5468254568513656e-06,-5.150477741346959e-06
