00:00 - 01:00,6,,37,,n/e,n/e,51,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,232,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,9,,n/e,n/e,0,
01:00 - 02:00,7,,36,,n/e,n/e,44,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,159,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,10,,n/e,n/e,0,
02:00 - 03:00,7,,36,,n/e,n/e,45,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,158,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,10,,n/e,n/e,0,
03:00 - 04:00,7,,40,,n/e,n/e,47,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,157,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,10,,n/e,n/e,0,
04:00 - 05:00,7,,37,,n/e,n/e,52,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,157,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,10,,n/e,n/e,0,
05:00 - 06:00,7,,35,,n/e,n/e,48,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,158,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,10,,n/e,n/e,0,
06:00 - 07:00,7,,35,,n/e,n/e,48,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,158,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,10,,n/e,n/e,0,
07:00 - 08:00,7,,36,,n/e,n/e,49,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,214,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,10,,n/e,n/e,0,
08:00 - 09:00,7,,36,,n/e,n/e,50,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,235,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,10,,n/e,n/e,0,
09:00 - 10:00,7,,36,,n/e,n/e,52,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,231,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,10,,10,,n/e,n/e,0,
10:00 - 11:00,7,,36,,n/e,n/e,58,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,282,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,28,,10,,n/e,n/e,0,
11:00 - 12:00,7,,36,,n/e,n/e,51,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,277,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,50,,10,,n/e,n/e,0,
12:00 - 13:00,6,,36,,n/e,n/e,49,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,241,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,64,,10,,n/e,n/e,0,
13:00 - 14:00,7,,36,,n/e,n/e,48,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,227,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,66,,10,,n/e,n/e,0,
14:00 - 15:00,6,,36,,n/e,n/e,47,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,340,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,50,,10,,n/e,n/e,0,
15:00 - 16:00,6,,36,,n/e,n/e,52,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,351,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,27,,10,,n/e,n/e,0,
