,HPHS,HDAM
2018-01-01 00:00:00+00:00,0.7533175653472135,0.7533175653472135
2018-01-01 00:15:00+00:00,0.753316867724696,0.753316867724696
2018-01-01 00:30:00+00:00,0.7533161701021786,0.7533161701021786
2018-01-01 00:45:00+00:00,0.7533154724796611,0.7533154724796611
2018-01-01 01:00:00+00:00,0.7533147748571436,0.7533147748571436
2018-01-01 01:15:00+00:00,0.7533140772346261,0.7533140772346261
2018-01-01 01:30:00+00:00,0.7533133796121085,0.7533133796121085
2018-01-01 01:45:00+00:00,0.7533126819895911,0.7533126819895911
2018-01-01 02:00:00+00:00,0.7533119843670736,0.7533119843670736
2018-01-01 02:15:00+00:00,0.7533112867445562,0.7533112867445562
2018-01-01 02:30:00+00:00,0.7533105891220386,0.7533105891220386
2018-01-01 02:45:00+00:00,0.7533098914995211,0.7533098914995211
2018-01-01 03:00:00+00:00,0.7533091938770037,0.7533091938770037
2018-01-01 03:15:00+00:00,0.7533084962544863,0.7533084962544863
2018-01-01 03:30:00+00:00,0.7533077986319687,0.7533077986319687
2018-01-01 03:45:00+00:00,0.7533071010094512,0.7533071010094512
2018-01-01 04:00:00+00:00,0.7533064033869338,0.7533064033869338
2018-01-01 04:15:00+00:00,0.7533057057644162,0.7533057057644162
2018-01-01 04:30:00+00:00,0.7533050081418988,0.7533050081418988
2018-01-01 04:45:00+00:00,0.7533043105193813,0.7533043105193813
2018-01-01 05:00:00+00:00,0.7533036128968638,0.7533036128968638
2018-01-01 05:15:00+00:00,0.7533029152743462,0.7533029152743462
2018-01-01 05:30:00+00:00,0.7533022176518288,0.7533022176518288
2018-01-01 05:45:00+00:00,0.7533015200293114,0.7533015200293114
2018-01-01 06:00:00+00:00,0.7533008224067939,0.7533008224067939
2018-01-01 06:15:00+00:00,0.7533001247842763,0.7533001247842763
2018-01-01 06:30:00+00:00,0.7532994271617588,0.7532994271617588
2018-01-01 06:45:00+00:00,0.7532987295392414,0.7532987295392414
2018-01-01 07:00:00+00:00,0.7532980319167238,0.7532980319167238
2018-01-01 07:15:00+00:00,0.7532973342942064,0.7532973342942064
2018-01-01 07:30:00+00:00,0.7532966366716889,0.7532966366716889
2018-01-01 07:45:00+00:00,0.7532959390491714,0.7532959390491714
2018-01-01 08:00:00+00:00,0.7532952414266539,0.7532952414266539
2018-01-01 08:15:00+00:00,0.7532945438041365,0.7532945438041365
2018-01-01 08:30:00+00:00,0.753293846181619,0.753293846181619
2018-01-01 08:45:00+00:00,0.7532931485591015,0.7532931485591015
2018-01-01 09:00:00+00:00,0.753292450936584,0.753292450936584
2018-01-01 09:15:00+00:00,0.7532917533140665,0.7532917533140665
2018-01-01 09:30:00+00:00,0.7532910556915491,0.7532910556915491
2018-01-01 09:45:00+00:00,0.7532903580690316,0.7532903580690316
2018-01-01 10:00:00+00:00,0.753289660446514,0.753289660446514
2018-01-01 10:15:00+00:00,0.7532889628239965,0.7532889628239965
2018-01-01 10:30:00+00:00,0.7532882652014791,0.7532882652014791
2018-01-01 10:45:00+00:00,0.7532875675789616,0.7532875675789616
2018-01-01 11:00:00+00:00,0.7532868699564441,0.7532868699564441
2018-01-01 11:15:00+00:00,0.7532861723339266,0.7532861723339266
2018-01-01 11:30:00+00:00,0.7532854747114092,0.7532854747114092
2018-01-01 11:45:00+00:00,0.7532847770888917,0.7532847770888917
2018-01-01 12:00:00+00:00,0.7532840794663742,0.7532840794663742
2018-01-01 12:15:00+00:00,0.7532833818438567,0.7532833818438567
2018-01-01 12:30:00+00:00,0.7532826842213391,0.7532826842213391
2018-01-01 12:45:00+00:00,0.7532819865988217,0.7532819865988217
2018-01-01 13:00:00+00:00,0.7532812889763042,0.7532812889763042
2018-01-01 13:15:00+00:00,0.7532805913537868,0.7532805913537868
2018-01-01 13:30:00+00:00,0.7532798937312692,0.7532798937312692
2018-01-01 13:45:00+00:00,0.7532791961087517,0.7532791961087517
2018-01-01 14:00:00+00:00,0.7532784984862343,0.7532784984862343
2018-01-01 14:15:00+00:00,0.7532778008637168,0.7532778008637168
2018-01-01 14:30:00+00:00,0.7532771032411993,0.7532771032411993
2018-01-01 14:45:00+00:00,0.7532764056186818,0.7532764056186818
2018-01-01 15:00:00+00:00,0.7532757079961643,0.7532757079961643
2018-01-01 15:15:00+00:00,0.7532750103736467,0.7532750103736467
2018-01-01 15:30:00+00:00,0.7532743127511293,0.7532743127511293
2018-01-01 15:45:00+00:00,0.7532736151286119,0.7532736151286119
2018-01-01 16:00:00+00:00,0.7532729175060944,0.7532729175060944
2018-01-01 16:15:00+00:00,0.7532722198835768,0.7532722198835768
2018-01-01 16:30:00+00:00,0.7532715222610594,0.7532715222610594
2018-01-01 16:45:00+00:00,0.753270824638542,0.753270824638542
2018-01-01 17:00:00+00:00,0.7532701270160245,0.7532701270160245
2018-01-01 17:15:00+00:00,0.7532694293935069,0.7532694293935069
2018-01-01 17:30:00+00:00,0.7532687317709894,0.7532687317709894
2018-01-01 17:45:00+00:00,0.753268034148472,0.753268034148472
2018-01-01 18:00:00+00:00,0.7532673365259545,0.7532673365259545
2018-01-01 18:15:00+00:00,0.753266638903437,0.753266638903437
2018-01-01 18:30:00+00:00,0.7532659412809195,0.7532659412809195
2018-01-01 18:45:00+00:00,0.753265243658402,0.753265243658402
2018-01-01 19:00:00+00:00,0.7532645460358846,0.7532645460358846
2018-01-01 19:15:00+00:00,0.7532638484133671,0.7532638484133671
2018-01-01 19:30:00+00:00,0.7532631507908496,0.7532631507908496
2018-01-01 19:45:00+00:00,0.7532624531683321,0.7532624531683321
