HPHS,HDAM
0.500242214106761,0.6046802445233981
0.5002410548624092,0.6052454022874696
0.500246655214233,0.6058107740874571
0.5002525953900254,0.6063766409384979
0.5496237932272191,0.6069432791097005
0.5939229543233687,0.6075105656398355
0.6170873038250605,0.6080787137160084
0.6715209499644772,0.6086480387516259
0.7259545785914823,0.6092185132323579
0.7803881653245772,0.6097900085828989
0.8348217419455979,0.6103623112330525
0.8892553104180442,0.6109351779694485
0.9436888703128181,0.6115086132861547
0.9981224500473631,0.612082688183179
0.9999896800398407,0.6126573228888673
0.9999802966228394,0.6132322857592575
0.9999708651953584,0.6138074802699084
0.9999660023716275,0.6143829146193049
0.999963819535874,0.6149586136766015
0.9999637949821348,0.6155345252858242
0.9999658652406025,0.6161106242000897
0.9999708606127284,0.6166868841795599
0.9999742110258832,0.6172632492882163
0.9999813327986304,0.6178397129232723
0.9999862693802987,0.6184162541288472
0.9999851639872822,0.6189928820292706
0.9999906508699851,0.6195696439945175
0.9999881966375226,0.6201465890593997
0.9274903638677436,0.620723874276646
0.8549161086704529,0.6213017539369666
0.7823388658889736,0.6218803960261605
0.709761089362017,0.6224608830999138
0.6371840155596833,0.623043137457066
0.5646125065959181,0.6236262933015329
0.49204652322162423,0.624209879258926
0.419486635158583,0.6247937746146842
0.3470785380034345,0.6253786320116763
0.347065138686669,0.6259638515994133
0.2745041924654334,0.6265492944917495
0.20193922985518348,0.6271349674085596
0.12937377752633564,0.6277208303558184
0.12922541115087102,0.6283069092953159
0.1290509005548879,0.6288932435023596
0.18348206294451005,0.6294798014121904
0.2379167003474986,0.6300665832062525
0.29235133134956454,0.630653523783269
0.3467859590580722,0.6312405423351823
0.40122058588425524,0.6318276181133103
0.4556552114576224,0.6324147939537126
0.5100898369244077,0.6330021393066403
0.5645244635489707,0.63358978222675
0.6189590910445081,0.6341775258430515
0.6733937166212577,0.6347652274843476
0.7278283461834534,0.6353528354315974
0.7822613572889503,0.6359403243572057
0.8366927188207531,0.6365276852788526
0.8911239669683312,0.6371149118018152
0.945553397522673,0.6377020012536777
0.9999582041907894,0.6382889529094626
0.9999855970782687,0.6388757726304776
0.9999920012422985,0.6394624698186236
0.9999955206782734,0.6400490465460588
0.9274224770577681,0.6406354386245073
0.8548496562991131,0.6412217495463559
0.7822768687302896,0.641808015071704
0.7097040359955995,0.6423943946368813
0.6371310769425427,0.6429808427532261
0.5645698658560179,0.643567406122102
0.5644886243739289,0.6441541436943323
0.564491559555055,0.6447408796829505
0.5645239532264065,0.6453275554581207
0.6189567433230082,0.6459141511118117
0.6733897498599574,0.6465006610797628
0.727822747897895,0.6470870604144058
0.7822557320810768,0.6476733511659553
0.8366887088218691,0.6482595496134576
0.8911216729010647,0.6488456570837038
0.945554645118875,0.6494316682890277
0.9999870425959367,0.6500175683704502
0.9999899581946512,0.6506033517778761
0.9999717544306113,0.6511889819756213
0.9999670435294825,0.6517745072263021
0.9999590210353536,0.652359906996013
0.9999560267779289,0.652945202834949
0.9999538709688703,0.6535303859187221
0.9999498485026336,0.6541154466387638
0.9999414559614777,0.6547003796276248
0.999934688715117,0.6552851927756164
0.9999150117678443,0.6558698649944309
0.99989965439839,0.6564544209502082
0.9998868174109049,0.6570388617146494
0.9998823633277795,0.6576232087998899
0.9998784345937228,0.6582074415950107
0.9998747913824703,0.6587915584332045
0.999871421634722,0.659375559317794
0.9998682888045524,0.6599594440116745
0.9998653852460936,0.6605432134569644
0.9998626799462309,0.6611268666033708
0.9998601665797909,0.6617104044652613
0.9998578405717805,0.6622938261456786
0.9998557232066108,0.6628771323775039
