00:00 - 01:00,533,,0,,0,,3874,,847,,121,,0,,0,,0,,,1711,1082,,1347,,0,,6091,,50,,98,,75,,268,,0,,6398,
01:00 - 02:00,524,,0,,0,,3557,,842,,112,,0,,0,,0,,,1884,1046,,746,,0,,6092,,50,,96,,75,,265,,0,,6456,
02:00 - 03:00,532,,0,,0,,3590,,855,,105,,0,,0,,0,,,2515,1045,,733,,0,,6091,,50,,96,,75,,266,,0,,6144,
03:00 - 04:00,528,,0,,0,,3444,,868,,105,,0,,0,,0,,,2913,1049,,755,,0,,6091,,51,,98,,75,,260,,0,,5943,
04:00 - 05:00,533,,0,,0,,3446,,850,,105,,0,,0,,0,,,2957,1031,,719,,0,,6092,,51,,96,,75,,266,,0,,5836,
05:00 - 06:00,534,,0,,0,,3651,,856,,106,,0,,0,,0,,,2854,1016,,611,,0,,6092,,51,,93,,75,,268,,0,,5685,
06:00 - 07:00,539,,0,,0,,3847,,856,,108,,0,,0,,0,,,2850,1018,,779,,0,,6092,,49,,91,,75,,267,,0,,5583,
07:00 - 08:00,527,,0,,0,,3737,,841,,109,,0,,0,,0,,,2992,1029,,768,,0,,6094,,50,,95,,144,,268,,0,,5546,
08:00 - 09:00,525,,0,,0,,3591,,829,,110,,0,,0,,0,,,3305,1037,,729,,0,,6094,,51,,94,,2024,,269,,0,,5625,
09:00 - 10:00,508,,0,,0,,3304,,792,,107,,0,,0,,0,,,3362,1049,,747,,0,,6092,,51,,92,,5220,,269,,0,,5201,
10:00 - 11:00,501,,0,,0,,3263,,776,,114,,0,,0,,0,,,3283,1059,,740,,0,,6091,,52,,91,,7033,,272,,0,,4909,
11:00 - 12:00,511,,0,,0,,3300,,688,,122,,0,,0,,0,,,3163,1053,,705,,0,,6090,,53,,95,,7564,,267,,0,,4490,
12:00 - 13:00,521,,0,,0,,3524,,702,,124,,0,,0,,0,,,2993,1049,,747,,0,,6089,,53,,95,,7514,,272,,0,,4262,
13:00 - 14:00,538,,0,,0,,3849,,762,,126,,0,,0,,0,,,2593,1042,,867,,0,,6091,,52,,94,,7338,,271,,0,,4113,
14:00 - 15:00,529,,0,,0,,3503,,781,,127,,0,,0,,0,,,2322,1039,,958,,0,,6090,,52,,91,,6789,,269,,0,,4709,
15:00 - 16:00,530,,0,,0,,3687,,810,,128,,0,,0,,0,,,2012,1068,,1404,,0,,6088,,52,,94,,4763,,266,,0,,4927,
16:00 - 17:00,537,,0,,0,,3630,,813,,138,,0,,0,,0,,,1108,1161,,1932,,0,,6085,,53,,92,,1679,,265,,0,,5379,
17:00 - 18:00,538,,0,,0,,4064,,901,,139,,0,,0,,0,,,515,1230,,2778,,0,,6084,,53,,92,,270,,262,,0,,5617,
18:00 - 19:00,534,,0,,0,,4436,,946,,140,,0,,0,,0,,,514,1169,,2863,,0,,6085,,53,,94,,145,,265,,0,,6164,
19:00 - 20:00,538,,0,,0,,4376,,980,,140,,0,,0,,0,,,364,1177,,2980,,0,,6086,,52,,94,,129,,266,,0,,6530,
20:00 - 21:00,540,,0,,0,,4480,,996,,140,,0,,0,,0,,,362,1159,,2931,,0,,6087,,52,,91,,78,,276,,0,,6813,
21:00 - 22:00,539,,0,,0,,4197,,937,,140,,0,,0,,0,,,374,1106,,2620,,0,,6089,,52,,90,,49,,272,,0,,6838,
22:00 - 23:00,535,,0,,0,,4016,,876,,139,,0,,0,,0,,,416,1101,,2559,,0,,6091,,52,,92,,14,,271,,0,,6562,
23:00 - 00:00,534,,0,,0,,3874,,810,,138,,0,,0,,0,,,1253,1063,,1385,,0,,6091,,52,,92,,0,,269,,0,,6413,
00:00 - 01:00,538,,0,,0,,3959,,834,,126,,0,,0,,0,,,1368,1050,,1001,,0,,6093,,51,,87,,15,,264,,0,,6353,
01:00 - 02:00,537,,0,,0,,3873,,824,,124,,0,,0,,0,,,1734,1038,,685,,0,,6093,,52,,86,,5,,266,,0,,6053,
02:00 - 03:00,544,,0,,0,,3940,,822,,124,,0,,0,,0,,,1985,1032,,565,,0,,6092,,51,,85,,5,,264,,0,,5959,
03:00 - 04:00,545,,0,,0,,3891,,822,,123,,0,,0,,0,,,2087,1034,,550,,0,,6084,,51,,87,,5,,264,,0,,5816,
04:00 - 05:00,548,,0,,0,,3889,,827,,124,,0,,0,,0,,,1904,1033,,558,,0,,6078,,50,,89,,5,,263,,0,,5741,
05:00 - 06:00,554,,0,,0,,4231,,852,,124,,0,,0,,0,,,1514,1029,,664,,0,,6081,,51,,87,,5,,262,,0,,5585,
06:00 - 07:00,544,,0,,0,,5048,,875,,122,,0,,0,,0,,,1290,1012,,696,,0,,6082,,51,,88,,5,,263,,0,,5360,
07:00 - 08:00,550,,0,,0,,5411,,882,,124,,0,,0,,0,,,1291,1014,,820,,0,,6082,,52,,84,,88,,267,,0,,5082,
08:00 - 09:00,550,,0,,0,,5813,,797,,125,,0,,0,,0,,,1283,1032,,961,,0,,6082,,51,,85,,1620,,265,,0,,4768,
09:00 - 10:00,553,,0,,0,,5982,,793,,125,,0,,0,,0,,,1339,1022,,825,,0,,6082,,52,,88,,4216,,261,,0,,4420,
10:00 - 11:00,549,,0,,0,,5729,,789,,127,,0,,0,,0,,,1398,1035,,837,,0,,6083,,52,,87,,5885,,264,,0,,3990,
11:00 - 12:00,540,,0,,0,,5573,,754,,127,,0,,0,,0,,,1483,1024,,726,,0,,6085,,52,,89,,6655,,267,,0,,3880,
12:00 - 13:00,548,,0,,0,,5833,,765,,127,,0,,0,,0,,,1342,1032,,763,,0,,6085,,52,,87,,6915,,266,,0,,3766,
13:00 - 14:00,547,,0,,0,,6156,,806,,127,,0,,0,,0,,,1337,1037,,828,,0,,6080,,53,,89,,6868,,266,,0,,3425,
14:00 - 15:00,546,,0,,0,,5756,,807,,127,,0,,0,,0,,,1359,1065,,797,,0,,6080,,53,,90,,6554,,260,,0,,3226,
15:00 - 16:00,540,,0,,0,,6208,,917,,128,,0,,0,,0,,,1249,1076,,1156,,0,,6085,,53,,91,,4749,,268,,0,,2817,
16:00 - 17:00,544,,0,,0,,7871,,1048,,141,,0,,0,,0,,,589,1093,,2053,,0,,6086,,54,,90,,1651,,268,,0,,2679,
17:00 - 18:00,550,,0,,0,,8986,,1129,,142,,0,,0,,0,,,419,1138,,2939,,0,,6087,,53,,92,,167,,270,,0,,2636,
18:00 - 19:00,545,,0,,0,,9245,,1134,,143,,0,,0,,0,,,420,1217,,4279,,0,,6090,,53,,92,,64,,273,,0,,2588,
19:00 - 20:00,549,,0,,0,,9256,,1135,,144,,0,,0,,0,,,312,1282,,4740,,0,,6090,,54,,92,,64,,286,,0,,2560,
20:00 - 21:00,551,,0,,0,,9102,,1136,,144,,0,,0,,0,,,201,1266,,4475,,0,,6091,,54,,90,,63,,298,,0,,2596,
21:00 - 22:00,551,,0,,0,,9084,,1136,,143,,0,,0,,0,,,201,1147,,3788,,0,,6092,,53,,88,,45,,296,,0,,2737,
22:00 - 23:00,547,,0,,0,,8549,,1133,,149,,0,,0,,0,,,226,1134,,2901,,0,,6094,,53,,88,,40,,293,,0,,2990,
23:00 - 00:00,549,,0,,0,,6848,,1130,,172,,0,,0,,0,,,546,1023,,1145,,0,,6095,,53,,87,,40,,295,,0,,3382,
00:00 - 01:00,552,,0,,0,,6507,,1094,,172,,0,,0,,0,,,868,998,,864,,0,,6094,,51,,87,,40,,291,,0,,3444,
01:00 - 02:00,547,,0,,0,,6329,,1029,,172,,0,,0,,0,,,1241,1011,,775,,0,,6094,,51,,88,,40,,293,,0,,3602,
02:00 - 03:00,543,,0,,0,,6383,,955,,172,,0,,0,,0,,,1690,990,,734,,0,,6093,,51,,85,,40,,285,,0,,3682,
03:00 - 04:00,545,,0,,0,,6379,,929,,173,,0,,0,,0,,,2038,1003,,804,,0,,6092,,51,,86,,40,,277,,0,,3724,
04:00 - 05:00,546,,0,,0,,6427,,975,,173,,0,,0,,0,,,1605,990,,814,,0,,6092,,53,,86,,40,,274,,0,,3900,
