index,AL -> EL,BA -> HR,BG -> TR,BG -> MK,BG -> RS,BY -> LT,EE -> RU,EL -> TR,EL -> MK,EL -> AL,FI -> RU,HR -> BA,HR -> RS,HU -> RS,HU -> UA,IT -> ME,IT -> MT,LT -> BY,LV -> RU,MD -> RO,ME -> IT,MK -> EL,MK -> BG,MT -> IT,PL -> UA,RO -> RS,RO -> MD,RO -> UA,RU -> FI,RU -> LV,RU -> EE,RS -> RO,RS -> HU,RS -> BG,RS -> HR,SK -> UA,TR -> EL,TR -> BG,UA -> RO,UA -> SK,UA -> HU,UA -> PL
2020-02-15 10:00:00+00:00,168.0,0.0,600.0,310.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,265.0,56.0,105.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,83.0,8.0,167.0,0.0,16.0,0.0,663.0,187.0,0.0,505.0,0.0,210.0,215.0
2020-02-15 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 11:00:00+00:00,160.0,0.0,582.0,315.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,234.0,52.0,127.0,0.0,423.0,0.0,14.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,76.0,0.0,126.0,0.0,4.0,0.0,636.0,172.0,0.0,480.0,0.0,232.0,213.0
2020-02-15 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 12:00:00+00:00,141.0,0.0,623.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,65.0,143.0,0.0,358.0,0.0,65.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,76.0,61.0,98.0,0.0,36.0,0.0,660.0,77.0,0.0,508.0,0.0,223.0,212.0
2020-02-15 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 13:00:00+00:00,170.0,0.0,514.0,293.0,0.0,121.0,166.0,0.0,0.0,0.0,0.0,344.0,76.0,132.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,126.0,0.0,50.0,0.0,62.0,0.0,666.0,136.0,0.0,505.0,0.0,232.0,214.0
2020-02-15 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 14:00:00+00:00,186.0,0.0,455.0,276.0,0.0,133.0,180.0,0.0,0.0,0.0,0.0,380.0,109.0,155.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,112.0,0.0,166.0,0.0,81.0,0.0,759.0,178.0,0.0,575.0,0.0,256.0,215.0
2020-02-15 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 15:00:00+00:00,215.0,0.0,462.0,256.0,0.0,195.0,110.0,0.0,0.0,0.0,0.0,279.0,94.0,86.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,127.0,0.0,381.0,0.0,113.0,0.0,773.0,154.0,0.0,590.0,0.0,242.0,215.0
2020-02-15 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 16:00:00+00:00,176.0,0.0,280.0,291.0,0.0,245.0,94.0,0.0,0.0,0.0,0.0,247.0,72.0,57.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,128.0,0.0,400.0,0.0,45.0,0.0,812.0,265.0,0.0,595.0,0.0,277.0,215.0
2020-02-15 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 17:00:00+00:00,104.0,0.0,242.0,325.0,8.0,222.0,97.0,0.0,0.0,0.0,0.0,273.0,67.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,131.0,0.0,393.0,0.0,0.0,0.0,791.0,338.0,0.0,597.0,0.0,245.0,215.0
2020-02-15 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 18:00:00+00:00,59.0,0.0,251.0,337.0,47.0,101.0,89.0,0.0,0.0,0.0,0.0,245.0,48.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,111.0,0.0,393.0,1.0,0.0,0.0,750.0,354.0,0.0,560.0,0.0,217.0,212.0
2020-02-15 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 19:00:00+00:00,64.0,0.0,322.0,323.0,16.0,0.0,81.0,0.0,0.0,0.0,0.0,322.0,62.0,61.0,0.0,0.0,0.0,22.0,0.0,0.0,342.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,103.0,0.0,362.0,0.0,0.0,0.0,807.0,295.0,0.0,596.0,0.0,220.0,214.0
2020-02-15 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 20:00:00+00:00,16.0,0.0,469.0,323.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,410.0,77.0,135.0,0.0,0.0,0.0,20.0,0.0,0.0,357.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0,50.0,7.0,256.0,0.0,0.0,0.0,797.0,211.0,0.0,574.0,0.0,262.0,213.0
2020-02-15 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 21:00:00+00:00,0.0,0.0,489.0,367.0,49.0,14.0,22.0,0.0,0.0,43.0,0.0,605.0,154.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,53.0,0.0,129.0,0.0,0.0,0.0,821.0,207.0,0.0,697.0,0.0,403.0,216.0
2020-02-15 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 22:00:00+00:00,35.0,0.0,450.0,370.0,105.0,0.0,89.0,0.0,0.0,2.0,0.0,454.0,127.0,309.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,78.0,0.0,128.0,0.0,0.0,0.0,686.0,269.0,0.0,676.0,0.0,489.0,214.0
2020-02-15 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 23:00:00+00:00,32.0,0.0,335.0,398.0,165.0,0.0,48.0,0.0,0.0,2.0,0.0,763.0,210.0,428.0,0.0,0.0,0.0,34.0,0.0,0.0,529.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,118.0,0.0,43.0,0.0,0.0,0.0,679.0,353.0,0.0,757.0,0.0,527.0,214.0
2020-02-15 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 00:00:00+00:00,26.0,0.0,326.0,367.0,150.0,59.0,162.0,0.0,0.0,3.0,0.0,625.0,197.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,186.0,0.0,7.0,0.0,0.0,0.0,693.0,374.0,0.0,774.0,0.0,517.0,215.0
2020-02-16 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 01:00:00+00:00,8.0,0.0,286.0,342.0,163.0,96.0,176.0,0.0,0.0,9.0,0.0,485.0,181.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,194.0,0.0,12.0,0.0,0.0,0.0,637.0,361.0,0.0,752.0,0.0,489.0,215.0
2020-02-16 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 02:00:00+00:00,1.0,0.0,201.0,309.0,149.0,42.0,169.0,0.0,0.0,29.0,0.0,438.0,165.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,208.0,0.0,6.0,0.0,0.0,0.0,618.0,357.0,0.0,739.0,0.0,481.0,214.0
2020-02-16 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 03:00:00+00:00,24.0,0.0,403.0,278.0,61.0,35.0,164.0,0.0,0.0,2.0,0.0,615.0,212.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,217.0,0.0,51.0,0.0,0.0,0.0,647.0,245.0,0.0,783.0,0.0,461.0,213.0
2020-02-16 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 04:00:00+00:00,47.0,0.0,293.0,289.0,40.0,40.0,180.0,0.0,0.0,1.0,0.0,708.0,215.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,549.0,0.0,0.0,0.0,23.0,0.0,0.0,127.0,187.0,0.0,0.0,0.0,0.0,0.0,706.0,290.0,0.0,800.0,0.0,416.0,215.0
2020-02-16 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 05:00:00+00:00,0.0,0.0,136.0,309.0,68.0,0.0,83.0,0.0,0.0,36.0,0.0,719.0,203.0,338.0,0.0,0.0,0.0,61.0,0.0,0.0,503.0,503.0,0.0,0.0,0.0,5.0,0.0,0.0,132.0,170.0,0.0,0.0,0.0,0.0,0.0,801.0,378.0,2.0,786.0,0.0,397.0,213.0
2020-02-16 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 06:00:00+00:00,0.0,0.0,164.0,328.0,62.0,0.0,0.0,0.0,0.0,99.0,0.0,667.0,143.0,258.0,0.0,0.0,0.0,132.0,0.0,0.0,436.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,146.0,76.0,257.0,0.0,0.0,0.0,847.0,433.0,2.0,670.0,0.0,285.0,213.0
2020-02-16 06:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 07:00:00+00:00,0.0,0.0,242.0,355.0,97.0,0.0,0.0,0.0,0.0,71.0,0.0,522.0,128.0,258.0,0.0,0.0,0.0,57.0,0.0,0.0,265.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,125.0,95.0,270.0,0.0,0.0,0.0,867.0,421.0,0.0,633.0,0.0,299.0,214.0
2020-02-16 07:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 08:00:00+00:00,1.0,0.0,368.0,364.0,105.0,0.0,0.0,0.0,0.0,44.0,0.0,490.0,102.0,207.0,0.0,0.0,0.0,95.0,0.0,0.0,59.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,70.0,103.0,172.0,0.0,0.0,0.0,774.0,354.0,0.0,607.0,0.0,242.0,214.0
2020-02-16 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 09:00:00+00:00,0.0,0.0,390.0,375.0,112.0,0.0,0.0,0.0,0.0,36.0,0.0,478.0,98.0,245.0,0.0,0.0,0.0,60.0,0.0,0.0,90.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,58.0,79.0,97.0,0.0,0.0,0.0,743.0,327.0,0.0,614.0,0.0,254.0,214.0
2020-02-16 09:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 10:00:00+00:00,0.0,0.0,368.0,372.0,113.0,0.0,0.0,0.0,0.0,38.0,0.0,582.0,149.0,313.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,63.0,95.0,38.0,0.0,0.0,0.0,762.0,322.0,0.0,617.0,0.0,243.0,215.0
2020-02-16 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 11:00:00+00:00,2.0,0.0,274.0,365.0,93.0,0.0,0.0,0.0,0.0,23.0,0.0,632.0,170.0,321.0,0.0,0.0,0.0,89.0,0.0,0.0,67.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,72.0,107.0,3.0,0.0,0.0,0.0,746.0,319.0,0.0,625.0,0.0,229.0,213.0
2020-02-16 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 12:00:00+00:00,5.0,0.0,229.0,335.0,58.0,0.0,0.0,0.0,0.0,18.0,0.0,581.0,165.0,285.0,0.0,0.0,0.0,58.0,0.0,0.0,53.0,471.0,0.0,0.0,0.0,27.0,0.0,0.0,138.0,80.0,64.0,0.0,0.0,0.0,0.0,727.0,273.0,0.0,624.0,0.0,206.0,214.0
2020-02-16 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 13:00:00+00:00,50.0,0.0,375.0,289.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,579.0,182.0,260.0,0.0,93.0,0.0,179.0,0.0,0.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,43.0,202.0,27.0,0.0,25.0,0.0,763.0,191.0,0.0,679.0,0.0,214.0,213.0
2020-02-16 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 14:00:00+00:00,66.0,0.0,377.0,259.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,634.0,190.0,241.0,0.0,49.0,0.0,195.0,0.0,0.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,41.0,222.0,156.0,0.0,91.0,0.0,898.0,242.0,0.0,754.0,0.0,251.0,215.0
2020-02-16 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 15:00:00+00:00,77.0,0.0,422.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,171.0,182.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,75.0,137.0,357.0,0.0,147.0,0.0,883.0,204.0,0.0,720.0,0.0,256.0,216.0
2020-02-16 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 16:00:00+00:00,94.0,0.0,164.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,135.0,134.0,0.0,0.0,0.0,110.0,0.0,0.0,59.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,118.0,55.0,453.0,0.0,99.0,0.0,889.0,357.0,2.0,687.0,0.0,260.0,214.0
2020-02-16 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 17:00:00+00:00,54.0,0.0,77.0,308.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,343.0,108.0,110.0,0.0,0.0,0.0,2.0,0.0,0.0,201.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,140.0,0.0,387.0,0.0,54.0,0.0,906.0,433.0,10.0,648.0,0.0,285.0,214.0
2020-02-16 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 18:00:00+00:00,41.0,0.0,128.0,308.0,0.0,0.0,57.0,0.0,0.0,1.0,0.0,341.0,97.0,99.0,0.0,0.0,0.0,6.0,0.0,0.0,287.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,127.0,0.0,300.0,0.0,58.0,0.0,871.0,437.0,3.0,644.0,0.0,290.0,212.0
2020-02-16 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 19:00:00+00:00,23.0,0.0,210.0,310.0,0.0,53.0,129.0,0.0,0.0,3.0,0.0,473.0,112.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,141.0,0.0,275.0,0.0,63.0,0.0,865.0,431.0,0.0,654.0,0.0,265.0,214.0
2020-02-16 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 20:00:00+00:00,8.0,0.0,346.0,320.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,569.0,133.0,218.0,0.0,0.0,0.0,103.0,0.0,0.0,448.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,50.0,62.0,196.0,0.0,53.0,0.0,835.0,404.0,0.0,654.0,0.0,280.0,214.0
2020-02-16 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 21:00:00+00:00,0.0,0.0,455.0,351.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,678.0,160.0,296.0,0.0,0.0,0.0,189.0,0.0,0.0,348.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,36.0,138.0,204.0,0.0,4.0,0.0,753.0,360.0,0.0,731.0,0.0,392.0,215.0
2020-02-16 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 22:00:00+00:00,7.0,0.0,553.0,316.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,888.0,260.0,423.0,0.0,0.0,0.0,145.0,0.0,0.0,310.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,59.0,147.0,81.0,0.0,26.0,0.0,769.0,313.0,0.0,833.0,0.0,392.0,215.0
2020-02-16 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
