00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2735,,n/e,n/e,9084,,1093,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3638,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2636,,n/e,n/e,9085,,1105,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3430,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2643,,n/e,n/e,9084,,1103,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3290,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2753,,n/e,n/e,9087,,1109,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3053,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2762,,n/e,n/e,9087,,1136,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2932,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2860,,n/e,n/e,9090,,1169,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2787,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3020,,n/e,n/e,9091,,1146,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2662,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3414,,n/e,n/e,9092,,1167,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2612,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3613,,n/e,n/e,9091,,1156,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2553,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3964,,n/e,n/e,9093,,1142,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2392,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4262,,n/e,n/e,9094,,1145,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2243,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4356,,n/e,n/e,9092,,1155,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2080,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4578,,n/e,n/e,9093,,1128,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1968,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4762,,n/e,n/e,9092,,1138,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2013,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5159,,n/e,n/e,9091,,1132,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2077,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5382,,n/e,n/e,9090,,1162,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2107,
