index,NL -> NO,NL -> BE,NL -> DE,NL -> DK,NL -> UK
2019-03-12 06:00:00+0000,62.0,574.0,70.0,,823.0
2019-03-12 07:00:00+0000,0.0,627.0,0.0,,1027.0
2019-03-12 08:00:00+0000,182.0,755.0,0.0,,1085.0
2019-03-12 09:00:00+0000,158.0,934.0,0.0,,1085.0
2019-03-12 10:00:00+0000,172.0,942.0,0.0,,1086.0
2019-03-12 11:00:00+0000,481.0,941.0,0.0,,1083.0
2019-03-12 12:00:00+0000,346.0,922.0,4.0,,1025.0
2019-03-12 13:00:00+0000,405.0,784.0,1.0,,1025.0
2019-03-12 14:00:00+0000,418.0,670.0,0.0,,1025.0
2019-03-12 15:00:00+0000,386.0,530.0,0.0,,1024.0
2019-03-12 16:00:00+0000,349.0,702.0,0.0,,1027.0
2019-03-12 17:00:00+0000,0.0,1214.0,0.0,,1085.0
2019-03-12 18:00:00+0000,0.0,2128.0,0.0,,1085.0
2019-03-12 19:00:00+0000,0.0,1836.0,40.0,,1085.0
2019-03-12 20:00:00+0000,455.0,1595.0,3.0,,1083.0
2019-03-12 21:00:00+0000,728.0,1475.0,0.0,,1023.0
2019-03-12 22:00:00+0000,698.0,845.0,0.0,,966.0
2019-03-12 23:00:00+0000,719.0,709.0,0.0,,784.0
2019-03-13 00:00:00+0000,730.0,863.0,0.0,,768.0
2019-03-13 01:00:00+0000,730.0,733.0,0.0,,766.0
2019-03-13 02:00:00+0000,730.0,787.0,0.0,,724.0
2019-03-13 03:00:00+0000,729.0,595.0,0.0,,687.0
2019-03-13 04:00:00+0000,700.0,482.0,0.0,,678.0
2019-03-13 05:00:00+0000,479.0,770.0,0.0,,732.0
2019-03-13 06:00:00+0000,0.0,1407.0,0.0,,890.0
2019-03-13 07:00:00+0000,0.0,1368.0,0.0,,1024.0
2019-03-13 08:00:00+0000,0.0,1208.0,72.0,,1012.0
2019-03-13 09:00:00+0000,0.0,1183.0,0.0,,1012.0
2019-03-13 10:00:00+0000,0.0,1271.0,0.0,,1012.0
2019-03-13 11:00:00+0000,0.0,1144.0,0.0,,1012.0
2019-03-13 12:00:00+0000,0.0,1034.0,28.0,,1023.0
2019-03-13 13:00:00+0000,0.0,1023.0,0.0,,988.0
2019-03-13 14:00:00+0000,0.0,1019.0,0.0,,1024.0
2019-03-13 15:00:00+0000,176.0,1012.0,0.0,,1024.0
2019-03-13 16:00:00+0000,159.0,998.0,0.0,,1027.0
2019-03-13 17:00:00+0000,134.0,1536.0,0.0,,1086.0
2019-03-13 18:00:00+0000,0.0,1898.0,116.0,,1085.0
2019-03-13 19:00:00+0000,167.0,2020.0,12.0,,1086.0
2019-03-13 20:00:00+0000,410.0,1634.0,0.0,,1083.0
2019-03-13 21:00:00+0000,493.0,1729.0,0.0,,1020.0
2019-03-13 22:00:00+0000,691.0,1607.0,0.0,,920.0
2019-03-13 23:00:00+0000,654.0,1114.0,121.0,,805.0
2019-03-14 00:00:00+0000,706.0,688.0,241.0,,585.0
2019-03-14 01:00:00+0000,714.0,463.0,318.0,,443.0
2019-03-14 02:00:00+0000,730.0,160.0,215.0,,96.0
2019-03-14 03:00:00+0000,730.0,0.0,167.0,,1.0
2019-03-14 04:00:00+0000,725.0,0.0,281.0,,0.0
2019-03-14 05:00:00+0000,583.0,53.0,66.0,,1.0
2019-03-14 06:00:00+0000,0.0,468.0,0.0,,876.0
2019-03-14 07:00:00+0000,0.0,772.0,0.0,,647.0
2019-03-14 08:00:00+0000,0.0,853.0,0.0,,780.0
2019-03-14 09:00:00+0000,0.0,738.0,0.0,,1085.0
2019-03-14 10:00:00+0000,0.0,696.0,0.0,,1083.0
2019-03-14 11:00:00+0000,0.0,585.0,46.0,,1025.0
2019-03-14 12:00:00+0000,462.0,321.0,183.0,,1024.0
2019-03-14 13:00:00+0000,730.0,143.0,440.0,,1025.0
2019-03-14 14:00:00+0000,730.0,46.0,353.0,,1025.0
2019-03-14 15:00:00+0000,712.0,93.0,12.0,,1025.0
2019-03-14 16:00:00+0000,342.0,175.0,23.0,,1027.0
2019-03-14 17:00:00+0000,0.0,757.0,75.0,,1085.0
2019-03-14 18:00:00+0000,0.0,1007.0,0.0,,1085.0
2019-03-14 19:00:00+0000,0.0,1091.0,145.0,,1086.0
2019-03-14 20:00:00+0000,348.0,994.0,289.0,,1083.0
2019-03-14 21:00:00+0000,430.0,1309.0,329.0,,1020.0
2019-03-14 22:00:00+0000,340.0,1378.0,158.0,,922.0
2019-03-14 23:00:00+0000,726.0,868.0,0.0,,863.0
2019-03-15 00:00:00+0000,730.0,1325.0,0.0,,825.0
2019-03-15 01:00:00+0000,730.0,1120.0,0.0,,774.0
2019-03-15 02:00:00+0000,730.0,733.0,0.0,,718.0
2019-03-15 03:00:00+0000,730.0,266.0,0.0,,504.0
2019-03-15 04:00:00+0000,730.0,205.0,0.0,,0.0
2019-03-15 05:00:00+0000,692.0,0.0,0.0,,0.0
2019-03-15 06:00:00+0000,144.0,23.0,0.0,,635.0
2019-03-15 07:00:00+0000,156.0,0.0,0.0,,975.0
2019-03-15 08:00:00+0000,717.0,0.0,0.0,,1025.0
2019-03-15 09:00:00+0000,730.0,48.0,0.0,,1025.0
2019-03-15 10:00:00+0000,730.0,428.0,0.0,,1024.0
2019-03-15 11:00:00+0000,730.0,874.0,0.0,,1005.0
2019-03-15 12:00:00+0000,730.0,718.0,0.0,,1005.0
2019-03-15 13:00:00+0000,729.0,769.0,0.0,,1002.0
2019-03-15 14:00:00+0000,677.0,830.0,0.0,,1005.0
2019-03-15 15:00:00+0000,206.0,812.0,0.0,,1024.0
2019-03-15 16:00:00+0000,0.0,867.0,0.0,,1027.0
2019-03-15 17:00:00+0000,0.0,1308.0,0.0,,1085.0
2019-03-15 18:00:00+0000,0.0,1778.0,0.0,,1086.0
2019-03-15 19:00:00+0000,0.0,1990.0,0.0,,1085.0
2019-03-15 20:00:00+0000,176.0,1944.0,0.0,,1083.0
2019-03-15 21:00:00+0000,714.0,1886.0,0.0,,1022.0
2019-03-15 22:00:00+0000,614.0,2451.0,0.0,,970.0
2019-03-15 23:00:00+0000,326.0,1978.0,0.0,,875.0
2019-03-16 00:00:00+0000,353.0,1663.0,0.0,,873.0
2019-03-16 01:00:00+0000,354.0,1639.0,0.0,,826.0
2019-03-16 02:00:00+0000,725.0,1060.0,0.0,,825.0
2019-03-16 03:00:00+0000,687.0,447.0,0.0,,826.0
2019-03-16 04:00:00+0000,718.0,0.0,0.0,,825.0
2019-03-16 05:00:00+0000,730.0,0.0,0.0,,825.0
2019-03-16 06:00:00+0000,730.0,0.0,0.0,,818.0
2019-03-16 07:00:00+0000,730.0,0.0,0.0,,849.0
2019-03-16 08:00:00+0000,730.0,0.0,0.0,,977.0
2019-03-16 09:00:00+0000,730.0,0.0,0.0,,1025.0
2019-03-16 10:00:00+0000,730.0,0.0,0.0,,1025.0
2019-03-16 11:00:00+0000,730.0,0.0,0.0,,1026.0
2019-03-16 12:00:00+0000,731.0,0.0,0.0,,1025.0
2019-03-16 13:00:00+0000,731.0,0.0,0.0,,1020.0
2019-03-16 14:00:00+0000,723.0,0.0,0.0,,981.0
2019-03-16 15:00:00+0000,567.0,0.0,0.0,,1024.0
2019-03-16 16:00:00+0000,729.0,0.0,0.0,,1027.0
2019-03-16 17:00:00+0000,712.0,69.0,0.0,,1085.0
2019-03-16 18:00:00+0000,375.0,608.0,0.0,,1086.0
2019-03-16 19:00:00+0000,553.0,443.0,0.0,,1081.0
2019-03-16 20:00:00+0000,719.0,151.0,0.0,,994.0
2019-03-16 21:00:00+0000,513.0,111.0,0.0,,871.0
2019-03-16 22:00:00+0000,694.0,245.0,0.0,,819.0
2019-03-16 23:00:00+0000,730.0,180.0,0.0,,725.0
2019-03-17 00:00:00+0000,730.0,46.0,0.0,,725.0
2019-03-17 01:00:00+0000,730.0,0.0,0.0,,725.0
2019-03-17 02:00:00+0000,729.0,0.0,0.0,,725.0
2019-03-17 03:00:00+0000,713.0,0.0,0.0,,725.0
2019-03-17 04:00:00+0000,630.0,58.0,0.0,,724.0
2019-03-17 05:00:00+0000,637.0,176.0,0.0,,706.0
2019-03-17 06:00:00+0000,642.0,15.0,0.0,,723.0
2019-03-17 07:00:00+0000,508.0,255.0,0.0,,732.0
2019-03-17 08:00:00+0000,459.0,685.0,0.0,,890.0
2019-03-17 09:00:00+0000,408.0,656.0,0.0,,974.0
2019-03-17 10:00:00+0000,590.0,523.0,6.0,,964.0
2019-03-17 11:00:00+0000,729.0,514.0,6.0,,944.0
2019-03-17 12:00:00+0000,729.0,192.0,172.0,,906.0
2019-03-17 13:00:00+0000,729.0,83.0,236.0,,903.0
2019-03-17 14:00:00+0000,729.0,126.0,245.0,,910.0
2019-03-17 15:00:00+0000,699.0,160.0,47.0,,996.0
2019-03-17 16:00:00+0000,213.0,45.0,10.0,,1027.0
2019-03-17 17:00:00+0000,0.0,535.0,0.0,,1085.0
2019-03-17 18:00:00+0000,0.0,1580.0,0.0,,1085.0
2019-03-17 19:00:00+0000,0.0,1734.0,0.0,,1085.0
2019-03-17 20:00:00+0000,71.0,1391.0,0.0,,1082.0
2019-03-17 21:00:00+0000,347.0,1686.0,0.0,,1020.0
2019-03-17 22:00:00+0000,210.0,2181.0,0.0,,921.0
2019-03-17 23:00:00+0000,718.0,1887.0,0.0,,863.0
2019-03-18 00:00:00+0000,729.0,1705.0,0.0,,865.0
2019-03-18 01:00:00+0000,730.0,1648.0,0.0,,864.0
2019-03-18 02:00:00+0000,730.0,1621.0,0.0,,865.0
2019-03-18 03:00:00+0000,705.0,1719.0,0.0,,870.0
2019-03-18 04:00:00+0000,437.0,1607.0,0.0,,967.0
2019-03-18 05:00:00+0000,0.0,1980.0,0.0,,1024.0
2019-03-18 06:00:00+0000,0.0,2327.0,0.0,,1023.0
2019-03-18 07:00:00+0000,0.0,2287.0,0.0,,996.0
2019-03-18 08:00:00+0000,0.0,2160.0,0.0,,1055.0
2019-03-18 09:00:00+0000,6.0,2145.0,0.0,,1085.0
2019-03-18 10:00:00+0000,407.0,2092.0,0.0,,1085.0
2019-03-18 11:00:00+0000,406.0,1702.0,0.0,,1083.0
2019-03-18 12:00:00+0000,239.0,1663.0,30.0,,1025.0
2019-03-18 13:00:00+0000,173.0,1604.0,60.0,,1025.0
2019-03-18 14:00:00+0000,0.0,1533.0,115.0,,1025.0
2019-03-18 15:00:00+0000,0.0,1466.0,0.0,,1024.0
2019-03-18 16:00:00+0000,0.0,1485.0,0.0,,1027.0
2019-03-18 17:00:00+0000,0.0,1592.0,0.0,,1086.0
2019-03-18 18:00:00+0000,0.0,1910.0,0.0,,1085.0
2019-03-18 19:00:00+0000,0.0,1859.0,0.0,,1086.0
2019-03-18 20:00:00+0000,0.0,1967.0,0.0,,1083.0
2019-03-18 21:00:00+0000,0.0,2444.0,0.0,,1025.0
2019-03-18 22:00:00+0000,142.0,2627.0,0.0,,1025.0
2019-03-18 23:00:00+0000,399.0,2265.0,0.0,,1025.0
2019-03-19 00:00:00+0000,353.0,1867.0,0.0,,1026.0
2019-03-19 01:00:00+0000,339.0,1587.0,0.0,,1026.0
2019-03-19 02:00:00+0000,410.0,1276.0,0.0,,1026.0
2019-03-19 03:00:00+0000,413.0,857.0,171.0,,1011.0
2019-03-19 04:00:00+0000,374.0,1312.0,350.0,,655.0
2019-03-19 05:00:00+0000,0.0,1456.0,592.0,,271.0
2019-03-19 06:00:00+0000,0.0,1791.0,1.0,,181.0
2019-03-19 07:00:00+0000,0.0,1468.0,0.0,,1027.0
2019-03-19 08:00:00+0000,9.0,1446.0,2.0,,1085.0
2019-03-19 09:00:00+0000,229.0,1059.0,39.0,,1086.0
2019-03-19 10:00:00+0000,394.0,960.0,225.0,,1085.0
2019-03-19 11:00:00+0000,413.0,979.0,381.0,,1059.0
2019-03-19 12:00:00+0000,402.0,1144.0,350.0,,1028.0
2019-03-19 13:00:00+0000,389.0,1019.0,444.0,,952.0
2019-03-19 14:00:00+0000,384.0,1025.0,508.0,,308.0
2019-03-19 15:00:00+0000,98.0,735.0,597.0,,0.0
2019-03-19 16:00:00+0000,0.0,393.0,589.0,,857.0
2019-03-19 17:00:00+0000,13.0,86.0,682.0,,1085.0
2019-03-19 18:00:00+0000,0.0,248.0,780.0,,1086.0
2019-03-19 19:00:00+0000,0.0,764.0,591.0,,1085.0
2019-03-19 20:00:00+0000,0.0,531.0,392.0,,1083.0
2019-03-19 21:00:00+0000,0.0,1153.0,852.0,,1017.0
2019-03-19 22:00:00+0000,0.0,1731.0,1126.0,,857.0
2019-03-19 23:00:00+0000,405.0,1716.0,704.0,,949.0
2019-03-20 00:00:00+0000,412.0,1616.0,327.0,,950.0
2019-03-20 01:00:00+0000,414.0,1377.0,318.0,,947.0
2019-03-20 02:00:00+0000,413.0,1409.0,449.0,,925.0
2019-03-20 03:00:00+0000,393.0,1304.0,597.0,,925.0
2019-03-20 04:00:00+0000,406.0,1641.0,418.0,,925.0
2019-03-20 05:00:00+0000,210.0,2105.0,218.0,,976.0
2019-03-20 06:00:00+0000,0.0,2165.0,0.0,,1024.0
2019-03-20 07:00:00+0000,0.0,2051.0,0.0,,1027.0
2019-03-20 08:00:00+0000,0.0,1961.0,0.0,,1085.0
2019-03-20 09:00:00+0000,0.0,1789.0,0.0,,1086.0
2019-03-20 10:00:00+0000,210.0,1597.0,0.0,,1086.0
2019-03-20 11:00:00+0000,413.0,1361.0,0.0,,1083.0
2019-03-20 12:00:00+0000,414.0,1208.0,0.0,,1025.0
2019-03-20 13:00:00+0000,413.0,894.0,0.0,,1024.0
2019-03-20 14:00:00+0000,393.0,967.0,0.0,,1025.0
2019-03-20 15:00:00+0000,0.0,656.0,20.0,,1025.0
2019-03-20 16:00:00+0000,0.0,695.0,252.0,,1027.0
2019-03-20 17:00:00+0000,0.0,1034.0,429.0,,1086.0
2019-03-20 18:00:00+0000,0.0,1247.0,320.0,,1086.0
2019-03-20 19:00:00+0000,0.0,1602.0,207.0,,1086.0
2019-03-20 20:00:00+0000,0.0,1611.0,133.0,,1083.0
2019-03-20 21:00:00+0000,0.0,2088.0,13.0,,1025.0
2019-03-20 22:00:00+0000,402.0,2286.0,0.0,,1018.0
2019-03-20 23:00:00+0000,412.0,2016.0,7.0,,875.0
2019-03-21 00:00:00+0000,392.0,1595.0,0.0,,874.0
2019-03-21 01:00:00+0000,407.0,1334.0,0.0,,826.0
2019-03-21 02:00:00+0000,413.0,1227.0,0.0,,826.0
2019-03-21 03:00:00+0000,403.0,1352.0,0.0,,826.0
2019-03-21 04:00:00+0000,374.0,1621.0,6.0,,825.0
2019-03-21 05:00:00+0000,0.0,1883.0,64.0,,837.0
2019-03-21 06:00:00+0000,0.0,1921.0,0.0,,924.0
2019-03-21 07:00:00+0000,0.0,2049.0,0.0,,800.0
2019-03-21 08:00:00+0000,0.0,2250.0,0.0,,1085.0
2019-03-21 09:00:00+0000,166.0,1896.0,0.0,,1085.0
2019-03-21 10:00:00+0000,413.0,1597.0,0.0,,1085.0
2019-03-21 11:00:00+0000,400.0,1344.0,0.0,,1083.0
2019-03-21 12:00:00+0000,414.0,1013.0,0.0,,1025.0
2019-03-21 13:00:00+0000,414.0,729.0,0.0,,1025.0
2019-03-21 14:00:00+0000,388.0,559.0,0.0,,1025.0
2019-03-21 15:00:00+0000,0.0,623.0,0.0,,1025.0
2019-03-21 16:00:00+0000,0.0,807.0,6.0,,1027.0
2019-03-21 17:00:00+0000,0.0,811.0,112.0,,1086.0
2019-03-21 18:00:00+0000,0.0,902.0,90.0,,1085.0
2019-03-21 19:00:00+0000,0.0,918.0,220.0,,1086.0
2019-03-21 20:00:00+0000,0.0,1124.0,355.0,,1083.0
2019-03-21 21:00:00+0000,0.0,1498.0,277.0,,1025.0
2019-03-21 22:00:00+0000,111.0,1713.0,268.0,,1021.0
2019-03-21 23:00:00+0000,0.0,1635.0,478.0,,920.0
2019-03-22 00:00:00+0000,297.0,1320.0,149.0,,826.0
2019-03-22 01:00:00+0000,364.0,988.0,132.0,,804.0
2019-03-22 02:00:00+0000,297.0,745.0,603.0,,303.0
2019-03-22 03:00:00+0000,350.0,355.0,1432.0,,256.0
2019-03-22 04:00:00+0000,0.0,801.0,1902.0,,270.0
2019-03-22 05:00:00+0000,0.0,1288.0,870.0,,582.0
2019-03-22 06:00:00+0000,0.0,1241.0,512.0,,531.0
2019-03-22 07:00:00+0000,0.0,1807.0,131.0,,988.0
2019-03-22 08:00:00+0000,0.0,1635.0,20.0,,1086.0
2019-03-22 09:00:00+0000,0.0,1487.0,13.0,,1086.0
2019-03-22 10:00:00+0000,399.0,1169.0,0.0,,1086.0
2019-03-22 11:00:00+0000,413.0,632.0,67.0,,1084.0
2019-03-22 12:00:00+0000,413.0,353.0,91.0,,1026.0
2019-03-22 13:00:00+0000,413.0,123.0,226.0,,1025.0
2019-03-22 14:00:00+0000,392.0,61.0,239.0,,1025.0
2019-03-22 15:00:00+0000,0.0,44.0,408.0,,1025.0
2019-03-22 16:00:00+0000,0.0,386.0,499.0,,1028.0
2019-03-22 17:00:00+0000,0.0,701.0,467.0,,1086.0
2019-03-22 18:00:00+0000,0.0,1254.0,206.0,,1086.0
2019-03-22 19:00:00+0000,0.0,1528.0,117.0,,1086.0
2019-03-22 20:00:00+0000,0.0,1826.0,0.0,,1084.0
2019-03-22 21:00:00+0000,0.0,2396.0,0.0,,1018.0
2019-03-22 22:00:00+0000,6.0,2638.0,0.0,,870.0
2019-03-22 23:00:00+0000,148.0,2544.0,0.0,,773.0
2019-03-23 00:00:00+0000,208.0,2253.0,0.0,,770.0
2019-03-23 01:00:00+0000,206.0,1673.0,0.0,,705.0
2019-03-23 02:00:00+0000,163.0,1174.0,0.0,,705.0
2019-03-23 03:00:00+0000,303.0,1009.0,0.0,,705.0
2019-03-23 04:00:00+0000,272.0,1319.0,0.0,,704.0
2019-03-23 05:00:00+0000,124.0,1545.0,0.0,,707.0
2019-03-23 06:00:00+0000,0.0,1568.0,0.0,,758.0
2019-03-23 07:00:00+0000,0.0,1735.0,0.0,,429.0
2019-03-23 08:00:00+0000,0.0,1938.0,0.0,,966.0
2019-03-23 09:00:00+0000,0.0,1708.0,0.0,,966.0
2019-03-23 10:00:00+0000,0.0,1590.0,0.0,,967.0
2019-03-23 11:00:00+0000,0.0,1849.0,0.0,,997.0
2019-03-23 12:00:00+0000,0.0,1624.0,0.0,,1005.0
2019-03-23 13:00:00+0000,0.0,1241.0,0.0,,1003.0
2019-03-23 14:00:00+0000,0.0,969.0,0.0,,1006.0
2019-03-23 15:00:00+0000,250.0,712.0,0.0,,1025.0
2019-03-23 16:00:00+0000,0.0,613.0,0.0,,1028.0
2019-03-23 17:00:00+0000,0.0,719.0,0.0,,1085.0
2019-03-23 18:00:00+0000,0.0,1144.0,0.0,,1085.0
2019-03-23 19:00:00+0000,0.0,1049.0,0.0,,1085.0
2019-03-23 20:00:00+0000,0.0,942.0,0.0,,1083.0
2019-03-23 21:00:00+0000,0.0,1362.0,0.0,,1025.0
2019-03-23 22:00:00+0000,0.0,1588.0,0.0,,1025.0
2019-03-23 23:00:00+0000,271.0,1533.0,0.0,,1022.0
2019-03-24 00:00:00+0000,413.0,887.0,0.0,,973.0
2019-03-24 01:00:00+0000,413.0,329.0,0.0,,919.0
2019-03-24 02:00:00+0000,413.0,0.0,0.0,,821.0
2019-03-24 03:00:00+0000,413.0,0.0,0.0,,820.0
2019-03-24 04:00:00+0000,413.0,0.0,0.0,,820.0
2019-03-24 05:00:00+0000,393.0,73.0,0.0,,819.0
2019-03-24 06:00:00+0000,395.0,16.0,0.0,,819.0
2019-03-24 07:00:00+0000,414.0,33.0,0.0,,821.0
2019-03-24 08:00:00+0000,413.0,78.0,0.0,,874.0
2019-03-24 09:00:00+0000,414.0,0.0,0.0,,822.0
2019-03-24 10:00:00+0000,414.0,0.0,0.0,,872.0
2019-03-24 11:00:00+0000,414.0,53.0,0.0,,916.0
2019-03-24 12:00:00+0000,414.0,0.0,0.0,,945.0
2019-03-24 13:00:00+0000,414.0,0.0,0.0,,920.0
2019-03-24 14:00:00+0000,414.0,0.0,0.0,,914.0
2019-03-24 15:00:00+0000,414.0,0.0,0.0,,887.0
2019-03-24 16:00:00+0000,375.0,0.0,0.0,,930.0
2019-03-24 17:00:00+0000,0.0,183.0,0.0,,1085.0
2019-03-24 18:00:00+0000,0.0,1329.0,0.0,,1085.0
2019-03-24 19:00:00+0000,0.0,1046.0,0.0,,1085.0
2019-03-24 20:00:00+0000,0.0,1325.0,0.0,,1083.0
2019-03-24 21:00:00+0000,0.0,1600.0,0.0,,1021.0
2019-03-24 22:00:00+0000,0.0,1883.0,0.0,,934.0
2019-03-24 23:00:00+0000,405.0,1269.0,0.0,,723.0
2019-03-25 00:00:00+0000,412.0,920.0,0.0,,724.0
2019-03-25 01:00:00+0000,380.0,568.0,0.0,,724.0
2019-03-25 02:00:00+0000,413.0,405.0,0.0,,701.0
2019-03-25 03:00:00+0000,413.0,304.0,0.0,,634.0
2019-03-25 04:00:00+0000,413.0,661.0,0.0,,632.0
2019-03-25 05:00:00+0000,392.0,935.0,0.0,,709.0
2019-03-25 06:00:00+0000,5.0,1152.0,0.0,,832.0
2019-03-25 07:00:00+0000,0.0,1154.0,0.0,,1027.0
2019-03-25 08:00:00+0000,263.0,1116.0,0.0,,1085.0
2019-03-25 09:00:00+0000,722.0,1146.0,0.0,,1085.0
2019-03-25 10:00:00+0000,730.0,986.0,21.0,,1086.0
2019-03-25 11:00:00+0000,730.0,569.0,95.0,,1083.0
2019-03-25 12:00:00+0000,729.0,327.0,0.0,,1025.0
2019-03-25 13:00:00+0000,693.0,29.0,0.0,,1025.0
2019-03-25 14:00:00+0000,730.0,0.0,0.0,,1025.0
2019-03-25 15:00:00+0000,720.0,8.0,0.0,,1025.0
2019-03-25 16:00:00+0000,442.0,269.0,0.0,,1027.0
2019-03-25 17:00:00+0000,0.0,836.0,4.0,,1086.0
2019-03-25 18:00:00+0000,0.0,1073.0,23.0,,1085.0
2019-03-25 19:00:00+0000,0.0,1197.0,0.0,,1085.0
2019-03-25 20:00:00+0000,0.0,1148.0,0.0,,1083.0
2019-03-25 21:00:00+0000,38.0,1443.0,0.0,,1025.0
2019-03-25 22:00:00+0000,630.0,1633.0,0.0,,1022.0
2019-03-25 23:00:00+0000,729.0,1853.0,0.0,,971.0
2019-03-26 00:00:00+0000,730.0,1742.0,0.0,,901.0
2019-03-26 01:00:00+0000,730.0,1301.0,0.0,,901.0
2019-03-26 02:00:00+0000,730.0,1158.0,0.0,,901.0
2019-03-26 03:00:00+0000,730.0,1354.0,0.0,,901.0
2019-03-26 04:00:00+0000,711.0,1784.0,0.0,,900.0
2019-03-26 05:00:00+0000,325.0,2341.0,0.0,,905.0
2019-03-26 06:00:00+0000,0.0,2568.0,0.0,,1024.0
2019-03-26 07:00:00+0000,0.0,2505.0,0.0,,1027.0
2019-03-26 08:00:00+0000,0.0,2087.0,0.0,,1086.0
2019-03-26 09:00:00+0000,0.0,1864.0,0.0,,1086.0
2019-03-26 10:00:00+0000,303.0,1980.0,0.0,,1086.0
2019-03-26 11:00:00+0000,569.0,1829.0,0.0,,1083.0
2019-03-26 12:00:00+0000,730.0,1317.0,0.0,,1025.0
2019-03-26 13:00:00+0000,730.0,1061.0,0.0,,1025.0
2019-03-26 14:00:00+0000,730.0,663.0,0.0,,1025.0
2019-03-26 15:00:00+0000,696.0,437.0,0.0,,1025.0
2019-03-26 16:00:00+0000,163.0,410.0,0.0,,1027.0
2019-03-26 17:00:00+0000,0.0,579.0,12.0,,1086.0
2019-03-26 18:00:00+0000,0.0,1016.0,94.0,,1086.0
2019-03-26 19:00:00+0000,0.0,1186.0,75.0,,1086.0
2019-03-26 20:00:00+0000,0.0,1197.0,136.0,,1083.0
2019-03-26 21:00:00+0000,31.0,1676.0,0.0,,1025.0
2019-03-26 22:00:00+0000,613.0,1922.0,0.0,,1022.0
2019-03-26 23:00:00+0000,730.0,1616.0,0.0,,973.0
2019-03-27 00:00:00+0000,730.0,1207.0,0.0,,952.0
2019-03-27 01:00:00+0000,730.0,897.0,0.0,,952.0
2019-03-27 02:00:00+0000,730.0,551.0,0.0,,952.0
2019-03-27 03:00:00+0000,725.0,463.0,0.0,,952.0
2019-03-27 04:00:00+0000,578.0,965.0,0.0,,947.0
2019-03-27 05:00:00+0000,0.0,1525.0,5.0,,899.0
2019-03-27 06:00:00+0000,0.0,1539.0,162.0,,1024.0
2019-03-27 07:00:00+0000,0.0,1508.0,152.0,,1027.0
2019-03-27 08:00:00+0000,0.0,1353.0,177.0,,1086.0
2019-03-27 09:00:00+0000,0.0,1137.0,192.0,,1085.0
2019-03-27 10:00:00+0000,0.0,1182.0,37.0,,1085.0
2019-03-27 11:00:00+0000,0.0,1164.0,0.0,,1083.0
2019-03-27 12:00:00+0000,36.0,1246.0,0.0,,1025.0
2019-03-27 13:00:00+0000,200.0,1017.0,0.0,,1025.0
2019-03-27 14:00:00+0000,460.0,589.0,0.0,,1025.0
2019-03-27 15:00:00+0000,0.0,750.0,19.0,,1025.0
2019-03-27 16:00:00+0000,0.0,759.0,215.0,,1027.0
2019-03-27 17:00:00+0000,0.0,1038.0,341.0,,1085.0
2019-03-27 18:00:00+0000,0.0,1337.0,286.0,,1085.0
2019-03-27 19:00:00+0000,0.0,1322.0,279.0,,1086.0
2019-03-27 20:00:00+0000,0.0,1077.0,226.0,,1083.0
2019-03-27 21:00:00+0000,31.0,1786.0,22.0,,1025.0
2019-03-27 22:00:00+0000,587.0,1869.0,0.0,,1025.0
2019-03-27 23:00:00+0000,554.0,1352.0,0.0,,1025.0
2019-03-28 00:00:00+0000,664.0,916.0,0.0,,1026.0
2019-03-28 01:00:00+0000,730.0,795.0,0.0,,1026.0
2019-03-28 02:00:00+0000,730.0,495.0,0.0,,1025.0
2019-03-28 03:00:00+0000,721.0,440.0,196.0,,1026.0
2019-03-28 04:00:00+0000,477.0,749.0,304.0,,1014.0
2019-03-28 05:00:00+0000,0.0,1084.0,664.0,,776.0
2019-03-28 06:00:00+0000,0.0,1192.0,722.0,,1024.0
2019-03-28 07:00:00+0000,0.0,1008.0,691.0,,1027.0
2019-03-28 08:00:00+0000,0.0,950.0,625.0,,1085.0
2019-03-28 09:00:00+0000,0.0,809.0,681.0,,1069.0
2019-03-28 10:00:00+0000,0.0,704.0,774.0,,688.0
2019-03-28 11:00:00+0000,0.0,328.0,786.0,,540.0
2019-03-28 12:00:00+0000,0.0,0.0,688.0,,403.0
2019-03-28 13:00:00+0000,0.0,0.0,1070.0,,403.0
2019-03-28 14:00:00+0000,0.0,0.0,1152.0,,393.0
2019-03-28 15:00:00+0000,0.0,0.0,1268.0,,192.0
2019-03-28 16:00:00+0000,0.0,17.0,946.0,,515.0
2019-03-28 17:00:00+0000,0.0,128.0,967.0,,1085.0
2019-03-28 18:00:00+0000,0.0,86.0,925.0,,1085.0
2019-03-28 19:00:00+0000,0.0,327.0,879.0,,1085.0
2019-03-28 20:00:00+0000,0.0,232.0,944.0,,1083.0
2019-03-28 21:00:00+0000,0.0,739.0,928.0,,1020.0
2019-03-28 22:00:00+0000,0.0,1137.0,741.0,,922.0
2019-03-28 23:00:00+0000,0.0,1228.0,572.0,,924.0
2019-03-29 00:00:00+0000,552.0,1087.0,239.0,,896.0
2019-03-29 01:00:00+0000,568.0,955.0,123.0,,896.0
2019-03-29 02:00:00+0000,575.0,665.0,149.0,,896.0
2019-03-29 03:00:00+0000,400.0,562.0,690.0,,896.0
2019-03-29 04:00:00+0000,0.0,1017.0,845.0,,879.0
2019-03-29 05:00:00+0000,0.0,1433.0,995.0,,542.0
2019-03-29 06:00:00+0000,0.0,1294.0,448.0,,1024.0
