index,DE -> SE,DE -> CZ,DE -> FR,DE -> AT,DE -> DK,DE -> CH,DE -> PL,DE -> NL
2015-01-05 04:00:00+0000,201.0,413.0,0.0,2250.0,,,1312.0,3099.0
2015-01-05 05:00:00+0000,225.0,351.0,0.0,1566.0,,,1180.0,2979.0
2015-01-05 06:00:00+0000,0.0,477.0,0.0,1600.0,,,1067.0,3209.0
2015-01-05 07:00:00+0000,0.0,503.0,0.0,1700.0,,,1181.0,2969.0
2015-01-05 08:00:00+0000,2.0,218.0,0.0,1426.0,,,913.0,2842.0
2015-01-05 09:00:00+0000,2.0,184.0,0.0,1612.0,,,848.0,2970.0
2015-01-05 10:00:00+0000,2.0,126.0,151.0,1790.0,,,691.0,2975.0
2015-01-05 11:00:00+0000,2.0,140.0,160.0,1968.0,,,699.0,2821.0
2015-01-05 12:00:00+0000,2.0,151.0,0.0,2021.0,,,848.0,2638.0
2015-01-05 13:00:00+0000,2.0,7.0,0.0,1988.0,,,689.0,2789.0
2015-01-05 14:00:00+0000,2.0,18.0,0.0,1992.0,,,832.0,2625.0
2015-01-05 15:00:00+0000,2.0,0.0,0.0,1046.0,,,618.0,2612.0
2015-01-05 16:00:00+0000,2.0,0.0,0.0,607.0,,,429.0,2218.0
2015-01-05 17:00:00+0000,2.0,0.0,0.0,785.0,,,447.0,2301.0
2015-01-05 18:00:00+0000,2.0,0.0,0.0,910.0,,,409.0,2108.0
2015-01-05 19:00:00+0000,2.0,0.0,0.0,1344.0,,,482.0,2175.0
2015-01-05 20:00:00+0000,0.0,0.0,0.0,1597.0,,,551.0,2428.0
2015-01-05 21:00:00+0000,0.0,0.0,0.0,1759.0,,,765.0,2591.0
2015-01-05 22:00:00+0000,0.0,0.0,0.0,1811.0,,,857.0,2713.0
2015-01-05 23:00:00+0000,2.0,0.0,0.0,1649.0,12.0,,668.0,2907.0
2015-01-06 00:00:00+0000,0.0,0.0,0.0,1772.0,0.0,,804.0,2958.0
2015-01-06 01:00:00+0000,0.0,0.0,0.0,1723.0,0.0,,756.0,2952.0
2015-01-06 02:00:00+0000,0.0,0.0,0.0,1670.0,0.0,,702.0,2866.0
2015-01-06 03:00:00+0000,0.0,0.0,0.0,1619.0,0.0,,600.0,2805.0
2015-01-06 04:00:00+0000,0.0,0.0,0.0,1853.0,0.0,,537.0,2777.0
2015-01-06 05:00:00+0000,3.0,0.0,128.0,1842.0,13.0,,553.0,2660.0
2015-01-06 06:00:00+0000,0.0,0.0,664.0,1487.0,12.0,,419.0,2986.0
2015-01-06 07:00:00+0000,0.0,0.0,845.0,1465.0,28.0,,452.0,3097.0
2015-01-06 08:00:00+0000,0.0,0.0,1046.0,1458.0,39.0,,268.0,3179.0
2015-01-06 09:00:00+0000,0.0,0.0,975.0,1864.0,125.0,,405.0,3538.0
2015-01-06 10:00:00+0000,0.0,0.0,1108.0,1896.0,412.0,,402.0,3741.0
2015-01-06 11:00:00+0000,0.0,0.0,1075.0,2015.0,69.0,,611.0,3347.0
2015-01-06 12:00:00+0000,2.0,0.0,849.0,2076.0,330.0,,620.0,3443.0
2015-01-06 13:00:00+0000,0.0,3.0,585.0,2082.0,199.0,,745.0,3346.0
2015-01-06 14:00:00+0000,0.0,93.0,69.0,1990.0,35.0,,780.0,3396.0
2015-01-06 15:00:00+0000,0.0,349.0,43.0,1680.0,50.0,,931.0,3363.0
2015-01-06 16:00:00+0000,0.0,125.0,126.0,946.0,72.0,,767.0,3538.0
2015-01-06 17:00:00+0000,0.0,78.0,403.0,735.0,40.0,,669.0,3189.0
2015-01-06 18:00:00+0000,0.0,253.0,307.0,1681.0,24.0,,909.0,2784.0
2015-01-06 19:00:00+0000,0.0,597.0,0.0,2230.0,33.0,,1178.0,2771.0
2015-01-06 20:00:00+0000,0.0,535.0,0.0,2289.0,25.0,,1205.0,2379.0
2015-01-06 21:00:00+0000,2.0,521.0,0.0,2123.0,170.0,,1209.0,2659.0
2015-01-06 22:00:00+0000,1.0,468.0,0.0,2402.0,1049.0,,1221.0,2812.0
2015-01-06 23:00:00+0000,444.0,337.0,0.0,2447.0,853.0,,968.0,2831.0
2015-01-07 00:00:00+0000,564.0,450.0,0.0,2708.0,868.0,,1047.0,2720.0
2015-01-07 01:00:00+0000,595.0,282.0,74.0,2679.0,774.0,,950.0,2868.0
2015-01-07 02:00:00+0000,596.0,200.0,0.0,2616.0,816.0,,1016.0,2839.0
2015-01-07 03:00:00+0000,458.0,274.0,0.0,2279.0,637.0,,1019.0,2844.0
2015-01-07 04:00:00+0000,504.0,646.0,0.0,2588.0,135.0,,1321.0,2497.0
2015-01-07 05:00:00+0000,69.0,802.0,0.0,2355.0,22.0,,1233.0,2514.0
2015-01-07 06:00:00+0000,0.0,667.0,0.0,1625.0,8.0,,969.0,2713.0
2015-01-07 07:00:00+0000,0.0,742.0,0.0,1416.0,14.0,,920.0,2707.0
2015-01-07 08:00:00+0000,0.0,588.0,0.0,1173.0,9.0,,773.0,2995.0
2015-01-07 09:00:00+0000,0.0,507.0,0.0,1302.0,16.0,,781.0,3258.0
2015-01-07 10:00:00+0000,0.0,674.0,0.0,1383.0,12.0,,783.0,3110.0
2015-01-07 11:00:00+0000,0.0,843.0,0.0,1418.0,23.0,,922.0,3031.0
2015-01-07 12:00:00+0000,0.0,1040.0,0.0,1713.0,93.0,,1092.0,2937.0
2015-01-07 13:00:00+0000,0.0,1102.0,0.0,1887.0,77.0,,1152.0,2726.0
2015-01-07 14:00:00+0000,0.0,973.0,0.0,1852.0,77.0,,1181.0,2141.0
2015-01-07 15:00:00+0000,0.0,1011.0,0.0,1827.0,73.0,,1499.0,2052.0
2015-01-07 16:00:00+0000,0.0,1004.0,0.0,1503.0,112.0,,1387.0,2242.0
2015-01-07 17:00:00+0000,0.0,984.0,0.0,1669.0,113.0,,1456.0,2005.0
2015-01-07 18:00:00+0000,0.0,1075.0,0.0,1887.0,88.0,,1779.0,1691.0
2015-01-07 19:00:00+0000,0.0,1150.0,0.0,2642.0,118.0,,1808.0,2473.0
2015-01-07 20:00:00+0000,56.0,1167.0,0.0,2671.0,560.0,,1700.0,2247.0
2015-01-07 21:00:00+0000,77.0,1145.0,0.0,2680.0,699.0,,1737.0,1825.0
2015-01-07 22:00:00+0000,77.0,1162.0,0.0,2841.0,987.0,,1789.0,1995.0
2015-01-07 23:00:00+0000,77.0,1211.0,0.0,3042.0,826.0,,1904.0,1623.0
2015-01-08 00:00:00+0000,77.0,1076.0,0.0,3252.0,756.0,,1765.0,1513.0
2015-01-08 01:00:00+0000,77.0,1081.0,0.0,3591.0,862.0,,1754.0,1617.0
2015-01-08 02:00:00+0000,77.0,1035.0,0.0,3516.0,900.0,,1740.0,1548.0
2015-01-08 03:00:00+0000,77.0,1084.0,0.0,3545.0,923.0,,1770.0,1706.0
2015-01-08 04:00:00+0000,77.0,1231.0,0.0,3439.0,908.0,,1788.0,1179.0
2015-01-08 05:00:00+0000,2.0,1433.0,0.0,3095.0,475.0,,1740.0,1079.0
2015-01-08 06:00:00+0000,2.0,1424.0,0.0,2542.0,258.0,,1699.0,1205.0
2015-01-08 07:00:00+0000,2.0,1379.0,0.0,2568.0,273.0,,1624.0,1161.0
2015-01-08 08:00:00+0000,2.0,1410.0,0.0,2761.0,279.0,,1605.0,1569.0
2015-01-08 09:00:00+0000,2.0,1431.0,0.0,2694.0,307.0,,1541.0,1888.0
2015-01-08 10:00:00+0000,0.0,1224.0,0.0,2282.0,304.0,,1445.0,2189.0
2015-01-08 11:00:00+0000,0.0,1350.0,0.0,2427.0,303.0,,1573.0,2220.0
2015-01-08 12:00:00+0000,0.0,1252.0,0.0,2527.0,322.0,,1505.0,2338.0
2015-01-08 13:00:00+0000,0.0,1290.0,0.0,2648.0,327.0,,1553.0,2271.0
2015-01-08 14:00:00+0000,0.0,1235.0,0.0,2226.0,310.0,,1568.0,2214.0
2015-01-08 15:00:00+0000,0.0,1425.0,0.0,2511.0,286.0,,1723.0,2101.0
2015-01-08 16:00:00+0000,0.0,1440.0,0.0,2381.0,280.0,,1754.0,2171.0
2015-01-08 17:00:00+0000,0.0,1467.0,0.0,2081.0,280.0,,1740.0,2288.0
2015-01-08 18:00:00+0000,0.0,1495.0,0.0,2196.0,306.0,,1645.0,1950.0
2015-01-08 19:00:00+0000,0.0,1676.0,0.0,2584.0,304.0,,1698.0,1762.0
2015-01-08 20:00:00+0000,2.0,1311.0,0.0,2451.0,328.0,,1603.0,1752.0
2015-01-08 21:00:00+0000,76.0,1288.0,0.0,2505.0,366.0,,1614.0,1352.0
2015-01-08 22:00:00+0000,77.0,1325.0,0.0,2924.0,348.0,,1804.0,1463.0
2015-01-08 23:00:00+0000,77.0,1658.0,0.0,3062.0,1073.0,,1899.0,2407.0
2015-01-09 00:00:00+0000,77.0,1566.0,0.0,3140.0,1507.0,,1794.0,2274.0
2015-01-09 01:00:00+0000,77.0,1464.0,0.0,3091.0,1613.0,,1615.0,2279.0
2015-01-09 02:00:00+0000,77.0,1371.0,0.0,2993.0,1539.0,,1582.0,2450.0
2015-01-09 03:00:00+0000,77.0,1377.0,0.0,2981.0,1571.0,,1569.0,2508.0
2015-01-09 04:00:00+0000,77.0,1479.0,0.0,2976.0,1568.0,,1790.0,2268.0
2015-01-09 05:00:00+0000,77.0,1533.0,0.0,2712.0,1609.0,,1669.0,1939.0
2015-01-09 06:00:00+0000,2.0,1456.0,0.0,2146.0,707.0,,1500.0,2023.0
2015-01-09 07:00:00+0000,2.0,1381.0,0.0,1918.0,491.0,,1426.0,2185.0
2015-01-09 08:00:00+0000,70.0,1326.0,0.0,2209.0,513.0,,1409.0,2469.0
2015-01-09 09:00:00+0000,71.0,1224.0,0.0,2225.0,441.0,,1385.0,2338.0
2015-01-09 10:00:00+0000,12.0,1025.0,0.0,1867.0,421.0,,1283.0,2299.0
2015-01-09 11:00:00+0000,3.0,1147.0,0.0,1645.0,457.0,,1372.0,2374.0
2015-01-09 12:00:00+0000,2.0,1273.0,0.0,1997.0,438.0,,1431.0,2464.0
2015-01-09 13:00:00+0000,2.0,1388.0,0.0,2395.0,485.0,,1394.0,2484.0
2015-01-09 14:00:00+0000,2.0,1336.0,0.0,2296.0,476.0,,1304.0,2470.0
2015-01-09 15:00:00+0000,2.0,1264.0,0.0,2105.0,480.0,,1286.0,2308.0
2015-01-09 16:00:00+0000,2.0,1364.0,0.0,1960.0,526.0,,1361.0,2395.0
2015-01-09 17:00:00+0000,2.0,1142.0,0.0,1774.0,260.0,,1200.0,2292.0
2015-01-09 18:00:00+0000,2.0,1051.0,0.0,1870.0,322.0,,1138.0,2111.0
2015-01-09 19:00:00+0000,1.0,1066.0,0.0,2055.0,752.0,,1269.0,2242.0
2015-01-09 20:00:00+0000,69.0,807.0,0.0,1987.0,1214.0,,1268.0,1989.0
2015-01-09 21:00:00+0000,71.0,758.0,0.0,2095.0,1471.0,,1353.0,2025.0
2015-01-09 22:00:00+0000,71.0,934.0,0.0,2384.0,1811.0,,1348.0,2060.0
2015-01-09 23:00:00+0000,62.0,949.0,0.0,2369.0,1970.0,,1217.0,2239.0
2015-01-10 00:00:00+0000,62.0,901.0,0.0,2471.0,2018.0,,1219.0,2188.0
2015-01-10 01:00:00+0000,62.0,747.0,0.0,2548.0,1962.0,,1123.0,1994.0
2015-01-10 02:00:00+0000,62.0,914.0,0.0,2649.0,1975.0,,1182.0,1948.0
2015-01-10 03:00:00+0000,62.0,967.0,0.0,2594.0,1992.0,,1234.0,1815.0
2015-01-10 04:00:00+0000,62.0,1172.0,0.0,2720.0,1967.0,,1357.0,2121.0
2015-01-10 05:00:00+0000,62.0,1400.0,0.0,2857.0,1563.0,,1483.0,2402.0
2015-01-10 06:00:00+0000,62.0,1525.0,0.0,2816.0,1292.0,,1506.0,2544.0
2015-01-10 07:00:00+0000,62.0,1650.0,0.0,2895.0,1155.0,,1472.0,2309.0
2015-01-10 08:00:00+0000,62.0,1610.0,0.0,2958.0,940.0,,1344.0,2350.0
2015-01-10 09:00:00+0000,62.0,1431.0,0.0,2844.0,1140.0,,1236.0,2311.0
2015-01-10 10:00:00+0000,62.0,1532.0,0.0,2761.0,1271.0,,1343.0,2087.0
2015-01-10 11:00:00+0000,62.0,1244.0,0.0,2571.0,1246.0,,1168.0,2092.0
2015-01-10 12:00:00+0000,62.0,1285.0,0.0,2621.0,1200.0,,1155.0,2013.0
2015-01-10 13:00:00+0000,62.0,1264.0,0.0,2268.0,1130.0,,1193.0,2148.0
2015-01-10 14:00:00+0000,62.0,1427.0,0.0,2149.0,1268.0,,1304.0,2033.0
2015-01-10 15:00:00+0000,62.0,1530.0,0.0,1934.0,1514.0,,1275.0,1840.0
2015-01-10 16:00:00+0000,62.0,1539.0,0.0,1873.0,1501.0,,1221.0,2122.0
2015-01-10 17:00:00+0000,62.0,1206.0,0.0,1614.0,1246.0,,992.0,2065.0
2015-01-10 18:00:00+0000,62.0,1175.0,0.0,1508.0,1275.0,,977.0,2090.0
2015-01-10 19:00:00+0000,62.0,1115.0,0.0,1753.0,1215.0,,1159.0,2111.0
2015-01-10 20:00:00+0000,62.0,933.0,0.0,1932.0,1243.0,,1171.0,2048.0
2015-01-10 21:00:00+0000,62.0,845.0,0.0,1710.0,1356.0,,1137.0,2001.0
2015-01-10 22:00:00+0000,62.0,934.0,0.0,1969.0,1201.0,,1129.0,2238.0
2015-01-10 23:00:00+0000,77.0,1075.0,0.0,2054.0,1376.0,,1135.0,2202.0
2015-01-11 00:00:00+0000,75.0,928.0,0.0,2082.0,1480.0,,1060.0,2324.0
2015-01-11 01:00:00+0000,64.0,894.0,0.0,2272.0,1435.0,,1150.0,2062.0
2015-01-11 02:00:00+0000,62.0,956.0,0.0,2241.0,1401.0,,1169.0,2508.0
2015-01-11 03:00:00+0000,62.0,934.0,0.0,2225.0,1509.0,,1182.0,2469.0
2015-01-11 04:00:00+0000,62.0,1100.0,0.0,2407.0,1519.0,,1260.0,2521.0
2015-01-11 05:00:00+0000,62.0,1456.0,0.0,2287.0,1542.0,,1362.0,2786.0
2015-01-11 06:00:00+0000,62.0,1375.0,0.0,2138.0,1450.0,,1324.0,2908.0
2015-01-11 07:00:00+0000,62.0,1417.0,0.0,2379.0,1527.0,,1391.0,2984.0
2015-01-11 08:00:00+0000,62.0,1384.0,0.0,2535.0,1520.0,,1398.0,2523.0
2015-01-11 09:00:00+0000,62.0,1651.0,0.0,2679.0,1473.0,,1606.0,2401.0
2015-01-11 10:00:00+0000,62.0,1745.0,0.0,2679.0,1485.0,,1578.0,2307.0
2015-01-11 11:00:00+0000,77.0,1512.0,0.0,2534.0,1420.0,,1489.0,2357.0
2015-01-11 12:00:00+0000,77.0,1469.0,0.0,2508.0,1542.0,,1442.0,2376.0
2015-01-11 13:00:00+0000,73.0,1483.0,0.0,2403.0,1489.0,,1433.0,2162.0
2015-01-11 14:00:00+0000,70.0,1517.0,0.0,2240.0,1509.0,,1429.0,2126.0
2015-01-11 15:00:00+0000,67.0,1352.0,0.0,1897.0,1505.0,,1365.0,2246.0
2015-01-11 16:00:00+0000,67.0,1318.0,0.0,1851.0,1440.0,,1308.0,2285.0
2015-01-11 17:00:00+0000,67.0,1394.0,0.0,1692.0,1453.0,,1336.0,2325.0
2015-01-11 18:00:00+0000,67.0,1208.0,0.0,1724.0,1420.0,,1259.0,2250.0
2015-01-11 19:00:00+0000,67.0,1179.0,0.0,1938.0,1502.0,,1301.0,2250.0
2015-01-11 20:00:00+0000,67.0,968.0,0.0,2064.0,1460.0,,1223.0,2162.0
2015-01-11 21:00:00+0000,67.0,881.0,0.0,2013.0,1531.0,,1141.0,1919.0
2015-01-11 22:00:00+0000,67.0,901.0,0.0,2363.0,1609.0,,1148.0,1781.0
2015-01-11 23:00:00+0000,67.0,937.0,0.0,2530.0,1553.0,,1235.0,1651.0
2015-01-12 00:00:00+0000,67.0,750.0,0.0,2506.0,1106.0,,1102.0,1815.0
2015-01-12 01:00:00+0000,67.0,597.0,0.0,2336.0,998.0,,1022.0,2154.0
2015-01-12 02:00:00+0000,67.0,503.0,0.0,2360.0,881.0,,953.0,2442.0
2015-01-12 03:00:00+0000,67.0,432.0,0.0,2309.0,951.0,,925.0,2334.0
2015-01-12 04:00:00+0000,67.0,642.0,0.0,2407.0,899.0,,1219.0,2150.0
2015-01-12 05:00:00+0000,67.0,1103.0,0.0,2089.0,600.0,,1412.0,1736.0
2015-01-12 06:00:00+0000,13.0,843.0,0.0,872.0,406.0,,983.0,1886.0
2015-01-12 07:00:00+0000,2.0,688.0,0.0,595.0,462.0,,728.0,1910.0
2015-01-12 08:00:00+0000,2.0,813.0,0.0,720.0,475.0,,960.0,2395.0
2015-01-12 09:00:00+0000,2.0,885.0,0.0,1249.0,451.0,,1094.0,2446.0
2015-01-12 10:00:00+0000,76.0,860.0,0.0,1180.0,769.0,,976.0,2544.0
2015-01-12 11:00:00+0000,77.0,1101.0,0.0,1359.0,764.0,,1288.0,2577.0
2015-01-12 12:00:00+0000,2.0,1179.0,0.0,1483.0,785.0,,1386.0,2463.0
2015-01-12 13:00:00+0000,2.0,1257.0,0.0,1549.0,783.0,,1444.0,2552.0
2015-01-12 14:00:00+0000,2.0,1307.0,0.0,1462.0,749.0,,1406.0,2467.0
2015-01-12 15:00:00+0000,62.0,1399.0,0.0,1403.0,298.0,,1560.0,2515.0
2015-01-12 16:00:00+0000,3.0,1310.0,0.0,1131.0,158.0,,1418.0,2527.0
2015-01-12 17:00:00+0000,2.0,1261.0,0.0,1038.0,144.0,,1308.0,2466.0
2015-01-12 18:00:00+0000,2.0,1287.0,0.0,1141.0,175.0,,1396.0,2213.0
2015-01-12 19:00:00+0000,2.0,1252.0,0.0,1529.0,713.0,,1458.0,2201.0
2015-01-12 20:00:00+0000,73.0,1130.0,0.0,1998.0,758.0,,1364.0,2742.0
2015-01-12 21:00:00+0000,67.0,1001.0,0.0,1978.0,746.0,,1297.0,2496.0
2015-01-12 22:00:00+0000,67.0,1010.0,0.0,2233.0,870.0,,1337.0,2326.0
2015-01-12 23:00:00+0000,285.0,1173.0,0.0,2787.0,1371.0,,1606.0,1974.0
2015-01-13 00:00:00+0000,368.0,1223.0,0.0,3115.0,1644.0,,1594.0,2103.0
2015-01-13 01:00:00+0000,355.0,1097.0,0.0,2939.0,1825.0,,1534.0,2078.0
2015-01-13 02:00:00+0000,355.0,974.0,0.0,2660.0,1699.0,,1434.0,2360.0
2015-01-13 03:00:00+0000,370.0,967.0,0.0,2487.0,1817.0,,1455.0,2272.0
2015-01-13 04:00:00+0000,253.0,1148.0,0.0,2614.0,2054.0,,1637.0,2325.0
2015-01-13 05:00:00+0000,176.0,1263.0,0.0,2465.0,1779.0,,1617.0,1906.0
2015-01-13 06:00:00+0000,127.0,1091.0,0.0,1570.0,658.0,,1285.0,2013.0
2015-01-13 07:00:00+0000,78.0,1049.0,0.0,1526.0,498.0,,1257.0,2300.0
2015-01-13 08:00:00+0000,77.0,1092.0,0.0,2236.0,993.0,,1380.0,2605.0
2015-01-13 09:00:00+0000,77.0,1037.0,0.0,2603.0,1885.0,,1261.0,2492.0
2015-01-13 10:00:00+0000,77.0,1000.0,0.0,2735.0,2099.0,,1369.0,2607.0
2015-01-13 11:00:00+0000,77.0,1022.0,0.0,2717.0,2097.0,,1489.0,2438.0
2015-01-13 12:00:00+0000,77.0,981.0,0.0,2636.0,2030.0,,1452.0,2339.0
