,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,oil,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-01 18:00:00,0.000162884505161347,2.80333579710785,5.69703500498055E-06,8.58036065469414,3.31777924697371E-05,1.11173399289001,0.000184953955593581,-64.2738112973906,3.23210774868364,27.8569946696436,1.58170601612448E-05,20.6890350490973,-8.36345504877238E-05,0,0,-2.74883582215508E-05,-2.8421023358483E-05,1.81878758212451E-05
2013-01-01 19:00:00,0.000123198150972748,2.80329645781597,5.31388057623709E-06,6.86968097180194,2.8829406193306E-05,-0.000198048302264169,0.000140264808683567,-61.8070757456524,2.62340836182893,28.2775631673006,1.48995424764719E-05,21.2331986435158,-9.72659048728649E-05,0,0,-3.29421465349289E-05,-3.41021910562205E-05,2.20985095796533E-05
2013-01-01 20:00:00,0.000115193843463237,2.80328879478009,5.20761732792213E-06,6.64993533671603,2.77688607445573E-05,-0.000483454064782343,0.000131461774252242,-62.7868589234996,2.62793071285359,29.0853290836567,1.46658854679018E-05,21.6207617512521,-0.000104100757393643,0,0,-3.49844773125436E-05,-3.60376722278701E-05,2.37986313533698E-05
2013-01-01 21:00:00,0.000111124261726595,2.80328466201703,5.14925714445565E-06,6.42383406592861,2.72093588607165E-05,-0.0521619939724611,0.000127006931642491,-63.5627468098529,2.47534012900309,29.473483615438,1.45383051628001E-05,22.4388863919906,-0.000108895422444173,0,0,-3.63400531143859E-05,-3.73083132790697E-05,2.50506644134488E-05
2013-01-01 22:00:00,0.000110991236781274,2.80328467903399,5.14732032967857E-06,3.49736488992543,2.72083524870329E-05,-0.492866101233361,0.000127016335038519,-61.8001289705089,2.2117405715835,29.5638430252868,1.45434469942736E-05,24.2166826724451,-0.00010964751217805,0,0,-3.66725001398931E-05,-3.74060992139107E-05,2.56564844848714E-05
2013-01-01 23:00:00,0.000110925887191273,2.8032845561776,5.14396472069112E-06,3.47062416641573,2.71988616222314E-05,-0.570035728329731,0.000127051338966597,-61.3516589281141,1.85142963819713,29.8147655634404,1.45457016585583E-05,23.9815113047569,-0.000109884691183529,0,0,-3.67163288419044E-05,-3.74299171345456E-05,2.61735332350089E-05
2013-01-02 00:00:00,0.000110867879051566,2.80328452696876,5.14181401627311E-06,3.59334007000224,2.71953520329364E-05,-0.541697159701748,0.000127042876108327,-61.0587881722612,1.21608011208461,30.0665822481613,1.45462047872992E-05,23.9211188900229,-0.000110130622297089,0,0,-3.67680382018885E-05,-3.74573657490771E-05,2.66288145489127E-05
2013-01-02 01:00:00,0.000110786000379127,2.80328447087817,5.13967654130026E-06,3.14188286205207,2.71917437454289E-05,-0.552967100021522,0.000127004078448508,-60.665147517644,0.329909981991639,30.3432346361271,1.45464379912812E-05,24.5997233859399,-0.00011031407211487,0,0,-3.690934438079E-05,-3.74913333767495E-05,2.69082368800085E-05
2013-01-02 02:00:00,0.000110799411727887,2.8032844867384,5.13844575668394E-06,3.12747919435467,2.71922722660176E-05,-0.590283187693927,0.000127023791363688,-61.3228389592616,0.940397730931711,30.3325206669648,1.4546947561707E-05,24.7093605405733,-0.000110097251488061,0,0,-3.69252155245055E-05,-3.74975043730075E-05,2.69273060916557E-05
2013-01-02 03:00:00,0.000110760868032938,2.80328452685473,5.13736154936694E-06,3.93228935067211,2.71933055559111E-05,-0.703614950429627,0.000126974469004758,-63.675862880654,1.84717005752355,30.3383598186811,1.45427084011618E-05,25.4582948020568,-0.000109873101478293,0,0,-3.70300016665677E-05,-3.75225454595665E-05,2.66818107115325E-05
2013-01-02 04:00:00,0.000110927592422353,2.80328695532073,5.13704842115902E-06,3.06063060972758,2.72004421970402E-05,-0.126924188360722,0.000127086421281158,-63.269776788558,2.30881325670771,30.3646533886528,1.45400337710933E-05,24.8592369266143,-0.000108925003183196,0,0,-3.68592201343973E-05,-3.74475741762836E-05,2.57145796482848E-05
2013-01-02 05:00:00,0.00011511043297408,2.80328895742427,5.19430207108007E-06,1.63109152530037,2.77683518273939E-05,-0.000502007885219316,0.000131643696621733,-63.0375129991335,2.60166738760909,30.3762635418979,1.46685199678115E-05,25.6256074208886,-0.000103817517315469,0,0,-3.56413539912603E-05,-3.61293823583963E-05,2.35752471158799E-05
2013-01-02 06:00:00,0.000137283871858117,2.80331055511785,5.45608079506384E-06,3.89613427174117,3.0603100897703E-05,1.74291690040836,0.000156677785982852,-67.0173852859899,2.59632652380236,30.3417265724676,1.5280433150338E-05,25.6367982497069,-8.940109320753E-05,0,0,-3.10351069576793E-05,-3.1389948140955E-05,1.98182927180844E-05
2013-01-02 07:00:00,0.000161877545933462,2.80333720741304,5.67683047653371E-06,1.86947881283421,3.31874476568394E-05,1.74313106225256,0.000184183944065161,-66.9698949717626,6.3248802528676,29.9896129409387,1.57845765191582E-05,24.2392131584348,-8.27566963961892E-05,0,0,-2.80120639060163E-05,-2.84456086885143E-05,1.78023948237625E-05
2013-01-02 08:00:00,0.000115389088958434,2.80328932499589,5.19572886721892E-06,1.78633929084865,2.78005997410896E-05,-0.000443220301325676,0.0001319126481525,-67.7143407850204,2.58497064668847,29.7767823732778,1.46747520099315E-05,22.7195354493512,-0.000106225930110995,8.04382713580653,-5.5242247047519E-05,-3.51209078493293E-05,-3.59317655551337E-05,2.34591333229768E-05
2013-01-02 09:00:00,0.000110699865841185,2.80328456268681,5.13031494436734E-06,1.32181236203326,2.72004255111168E-05,-0.692454124700406,0.000127018839892345,-73.0081732244512,2.17980326439005,29.6232976395295,1.45429934871471E-05,21.9758680730191,-0.000116338250610966,15.7965438486491,-5.441021566828E-05,-3.65296786502484E-05,-3.72140169904185E-05,2.50636555181227E-05
2013-01-02 10:00:00,0.000110495932055431,2.80328447803229,5.1274968569807E-06,2.12443590391459,2.719214126794E-05,-1.14128482120857,0.00012685233986187,-73.7347659435137,1.55610519521166,29.7832871957086,1.45392804344537E-05,20.9658783630864,-0.00011653713035187,17.643045830211,-5.76118809305824E-05,-3.65095964717176E-05,-3.72325935075537E-05,2.51679259434805E-05
2013-01-02 11:00:00,0.000110493508357668,2.8032844827001,5.12625153761576E-06,1.95624105491013,2.71932058342038E-05,-1.02264102586162,0.000126841668009881,-73.2787841509075,1.87349111581658,29.2223485506958,1.4532541835725E-05,21.1043908511766,-0.000116501816972253,17.3416609233204,-6.31483975438736E-05,-3.6490094869206E-05,-3.7293157877059E-05,2.50599786541049E-05
2013-01-02 12:00:00,0.000110771158682657,2.80328455180625,5.12624621090334E-06,3.18949386842085,2.72008901480683E-05,-0.77412215388028,0.000127036834738988,-72.6537637844298,2.14966425661708,29.5302702966826,1.45549448783332E-05,22.4171819841128,-0.000115583550239747,13.3379840601669,-6.57298625627202E-05,-3.64342152745454E-05,-3.71260492687355E-05,2.46985939090091E-05
2013-01-02 13:00:00,0.000114992875565498,2.80328849715358,5.17923997531402E-06,4.30589882023916,2.77497286654804E-05,-0.000689222650615345,0.000131646965059945,-71.6722783777411,2.56498460285874,29.8760564970315,1.46939702940809E-05,22.7727696329227,-0.000109054521702837,9.34993831117608,-6.02469080710123E-05,-3.50746753031937E-05,-3.58094203087802E-05,2.34202525853622E-05
2013-01-02 14:00:00,0.000163135892672623,2.80333724744015,5.66921465199524E-06,5.40561292002559,3.32135339542488E-05,-2.64223705112294E-05,0.000185063500332482,-67.4911704634354,5.71613658839307,29.6875393832513,1.58228802941033E-05,19.5987397277481,-8.25411197367768E-05,4.27962900369331,-4.31639807170358E-05,-2.72562449207536E-05,-2.80711731046921E-05,1.77994988198158E-05
2013-01-02 15:00:00,0.000314953913371173,2.93781501435298,6.33187328414358E-06,7.58574182267743,4.27429544435399E-05,1.65593427395471,0.000354769529545048,-71.2438152639654,10.0842363330874,30.0528403141672,1.73684241388777E-05,18.9266445977003,-7.15707887790925E-05,0,0,-2.18770164472349E-05,-2.24868138687384E-05,1.37523268925106E-05
2013-01-02 16:00:00,0.000330660099665437,4.84995172843314,6.39441203443164E-06,6.93064401970657,4.36813926351053E-05,1.74247036921166,0.000370537020278472,-73.5216512566529,10.080577580571,30.1400254706686,1.74527815777891E-05,19.7773464685198,-7.15932983891056E-05,0,0,-2.17148718063378E-05,-2.22944452611813E-05,1.33010324030778E-05
2013-01-02 17:00:00,0.000311794951430456,4.94829212300016,6.33558979687222E-06,6.97152699465621,4.28004270909074E-05,0.088086443822529,0.000350462326465682,-73.1814959826767,10.0770070333923,30.2839610416711,1.73606115517769E-05,20.8120286390923,-7.26802415958732E-05,0,0,-2.21647214792378E-05,-2.2644697878178E-05,1.36262754049909E-05
2013-01-02 18:00:00,0.000162550603997797,2.80333826352036,5.66381449499912E-06,8.08065879855094,3.32305021501531E-05,-0.00054517390106559,0.000184077944314337,-70.4603900460689,7.14909926062212,30.3331651381223,1.5802145096737E-05,22.0944305743995,-8.19815389647561E-05,0,0,-2.76508210059457E-05,-2.82306932905101E-05,1.74995266828315E-05
2013-01-02 19:00:00,0.00016245525486525,2.80333783356867,5.6574803644903E-06,7.50570996748085,3.32060182541351E-05,0.000496115699750805,0.000184509670443515,-66.0496065068877,2.7417442356038,30.2792623180663,1.58147445007338E-05,22.7188128913088,-8.25229813912175E-05,0,0,-2.78819061090542E-05,-2.83534029698131E-05,1.8056180182391E-05
2013-01-02 20:00:00,0.000114389531106159,2.80328909255652,5.17700243917386E-06,7.09049004286878,2.78021571110621E-05,-0.000624968807286296,0.000130645900452792,-65.899744160184,2.54057195986802,30.3705022692625,1.46556884638954E-05,23.0954226269883,-0.000104766496274182,0,0,-3.57450961214162E-05,-3.63684292215396E-05,2.37234415039662E-05
2013-01-02 21:00:00,0.000113684656825599,2.80328840017265,5.16346655592959E-06,6.77337898391304,2.7740983753963E-05,0.000373830283510269,0.00013056398334557,-66.8659437420945,2.53746541124054,30.4031524572536,1.46598316493059E-05,24.3481956669318,-0.000107659083820928,0,0,-3.65006250421267E-05,-3.6774576339468E-05,2.46098073595076E-05
2013-01-02 22:00:00,0.00010934802676044,2.80328422098815,5.1038907076832E-06,7.04653266512603,2.71811947681294E-05,0.000114491316245566,0.000126384106622547,-70.3823365356289,2.25225695497895,30.4065179722911,1.45374129536187E-05,27.8735624744179,-0.000115980478405294,0,0,-3.91370328532063E-05,-3.85957910768724E-05,2.6772206894287E-05
2013-01-02 23:00:00,9.98950554541559E-05,2.80327394950409,4.9776443768185E-06,7.13217478060224,2.59798765043508E-05,3.25535134379096E-05,0.000116260159365249,-72.0419473331086,2.24233069731833,30.4065352081701,1.42329770452991E-05,29.4575839018597,-0.000136757533824897,0,0,-4.46450247562875E-05,-4.32225445421039E-05,3.10976132790736E-05
2013-01-03 00:00:00,5.96135144450145E-05,2.80319458837482,4.14237240407403E-06,5.95910079251421,1.88368981732283E-05,-0.274616301098692,6.98944632742565E-05,-72.9741802366731,1.73457033117074,30.4065289555564,1.20379272707807E-05,32.3459257058988,-0.000190078351708707,0,0,-0.000239254692220892,-0.000247726042256147,0.000180123387264353
2013-01-03 01:00:00,5.89174691229725E-05,2.80319479937072,4.13766375938872E-06,5.33859218512622,1.88257989611866E-05,-0.258263356658691,6.95348210205388E-05,-71.8624474586277,-0.679489225932821,30.4063105421731,1.20387159168083E-05,34.2526422465507,-0.000191060359464713,0,0,-0.000253874590448903,-0.000256209637485171,0.000190202605525196
2013-01-03 02:00:00,5.83443627062042E-05,2.80319509795157,4.1345606443525E-06,5.25926597059479,1.88183958691916E-05,-0.22932262285448,6.92241138642442E-05,-71.4605326903894,-2.86792805327014,30.4060923301209,1.20345299654873E-05,36.0897854648505,-0.000191237224692119,0,0,-0.000266870910959672,-0.000263616127929666,0.000196615802718518
2013-01-03 03:00:00,5.79238306301567E-05,2.80319522759761,4.13146373357126E-06,5.30673286821369,1.88092389648936E-05,-0.264668413166748,6.89957114259191E-05,-71.7862977245567,-4.97121586721197,30.4065479108249,1.20306893845478E-05,38.5062790054051,-0.000191119323979206,0,0,-0.00027873429789125,-0.000269627601250093,0.000198098299792093
2013-01-03 04:00:00,5.76920885880425E-05,2.80319603903176,4.12918222724146E-06,5.23428482113664,1.88039950919018E-05,-0.523434045735142,6.88659102734293E-05,-73.0725426372346,-5.19619714587925,30.4065523418383,1.2031176234275E-05,40.3487336137123,-0.000191178242862183,0,0,-0.000287641528304045,-0.00027388762380761,0.000192235090593356
2013-01-03 05:00:00,5.75715403661879E-05,2.8031972036899,4.1290694409112E-06,4.43203688207651,1.88096037684701E-05,-0.195573567109677,6.87819184906485E-05,-77.5584824157683,-1.16294933818115,30.4065523418383,1.20286219157402E-05,41.2758309501219,-0.000191046509583553,0,0,-0.000291624164686689,-0.000275517718766679,0.000178806213129871
2013-01-03 06:00:00,5.74981632229426E-05,2.80324464185843,4.12753220311517E-06,4.4286985229318,1.88091774075391E-05,-0.197255144833916,6.87272574556676E-05,-78.6315003725354,-0.754546396083772,30.4065523418383,1.20245053768493E-05,41.945573491032,-0.000190873969189626,0,0,-0.00029465009438243,-0.000276902333050614,2.82800071378603E-05
2013-01-03 07:00:00,5.74577008989947E-05,2.80324456931126,4.12592552664425E-06,4.22989025330611,1.88090097585848E-05,-0.201346762966236,6.8700580553248E-05,-78.6314998314799,-1.15860880219926,30.4065523418383,1.20197283344581E-05,42.552538769734,-0.000190709210519008,0,0,-0.000296725979982591,-0.000277502981291278,2.74716704393377E-05
2013-01-03 08:00:00,5.76237033779537E-05,2.803244676721,4.12497716293917E-06,3.10890708617514,1.88136539175985E-05,-0.21363376554894,6.88331461140008E-05,-78.6315008731354,-3.54779919953959,30.4065523418383,1.20573761101438E-05,42.3170071174234,-0.000190940124923459,3.7583067369806,-0.000316517695178508,-0.000296104056760991,-0.000276674737857675,2.86295093472091E-05
2013-01-03 09:00:00,5.76678071691202E-05,2.80324466557405,4.12370099576605E-06,3.19905145529687,1.88155062699751E-05,-0.22841858134904,6.88665905161761E-05,-78.6315010113154,-3.75201188032482,30.4065523418383,1.20567136402154E-05,41.9444920440983,-0.000190545167823293,4.25967420602786,-0.000318158903057794,-0.000294880940948231,-0.000275999441448775,2.87429528411514E-05
2013-01-03 10:00:00,5.77438759610796E-05,2.80324478238696,4.12437454945966E-06,3.0364117320889,1.88253711097354E-05,-0.208763859821684,6.88675784696927E-05,-78.6315009163838,1.61821856843927,30.4065523418383,1.20497634147953E-05,37.5971329634364,-0.000189932496160088,3.37977285089254,-0.000314626459018396,-0.000285442106975583,-0.000274549361975488,2.82995487641845E-05
2013-01-03 11:00:00,5.777631028849E-05,2.80324473331066,4.12197182161526E-06,3.11221805013283,1.88241860668733E-05,-0.276863712998732,6.88906720337234E-05,-78.6315009560841,-0.194336400716842,30.4065523418383,1.20516007958721E-05,38.9618648174829,-0.000189922324287044,3.81989177052393,-0.000316120369943331,-0.000286926330246735,-0.000274035317492974,2.84440466802578E-05
2013-01-03 12:00:00,5.77877164339856E-05,2.80324471273607,4.1211326812419E-06,1.56166952134377,1.88287390692865E-05,-0.344671133067548,6.88496722027747E-05,-78.6315010911597,1.40141322319155,30.4065523418383,1.204795015764E-05,38.9900108424181,-0.000189934866159527,3.81435359251349,-0.000316862373490432,-0.000286745420744922,-0.000274356904136013,2.848783426816E-05
2013-01-03 13:00:00,5.77728121333041E-05,2.80324422226252,4.1154299321318E-06,1.07570015624663,1.87972581655609E-05,-0.21632668979249,6.87437035965281E-05,-78.6315010009735,2.09385657214837,30.4065523418383,1.20331443965955E-05,39.065003978254,-0.000189890429075898,3.40456567678989,-0.00032182636329413,-0.000293419311007253,-0.000281787176682897,2.84285692491313E-05
2013-01-03 14:00:00,0.000103555848507695,2.80328399717947,5.05726156575915E-06,2.75112489326582,2.71420857245076E-05,0.000573748232470888,0.000122955607827754,-78.1515089730023,2.23764696908639,30.4065523418383,1.45099477106502E-05,38.4096258885901,-0.000126860636270046,1.54273003716371,-5.7491400409431E-05,-5.14915286812685E-05,-4.49458720796372E-05,2.76272659451742E-05
2013-01-03 15:00:00,0.000107252865229158,2.80328801219993,5.10792672219141E-06,0.447166948420882,2.7698200187119E-05,0.655920100122751,0.000127163771390295,-76.2513873981033,3.24122824034877,30.4065523418383,1.46137915714768E-05,38.6971852059349,-0.000120635838027301,0,0,-4.94752690028162E-05,-4.32441540016697E-05,2.5688139440333E-05
2013-01-03 16:00:00,0.000107373820878369,2.80328813682888,5.10652296847025E-06,1.62985986309909,2.77128038263067E-05,0.492547671839512,0.000127038745330448,-76.7767118681188,2.96992452407421,30.4063388027256,1.4610417219881E-05,38.4747081697428,-0.00012263432219095,0,0,-4.89437747844074E-05,-4.30184535651108E-05,2.50275286740177E-05
2013-01-03 17:00:00,0.000107773805938862,2.80328821920979,5.10430168154721E-06,1.49400319601395,2.77249420896066E-05,0.550824744341386,0.00012722930457303,-75.4830911257593,3.04231644795915,30.2354030809215,1.46149013405822E-05,37.3572089153195,-0.000123222349598819,0,0,-4.80066428502823E-05,-4.25823260558929E-05,2.5325613263928E-05
2013-01-03 18:00:00,0.000108297900765931,2.8032881679898,5.09956774410205E-06,1.68816557608901,2.77248918569425E-05,0.522057892762375,0.000127600519336665,-73.5883854885298,2.85850117787579,29.7666193528272,1.46212014441587E-05,35.9497032132565,-0.000123449643880268,0,0,-4.69472272874066E-05,-4.20435208043273E-05,2.65004161381336E-05
2013-01-03 19:00:00,0.000108924548071136,2.80328806110932,5.09378107605112E-06,1.640271442216,2.77211919252192E-05,0.512827793638814,0.000128162948456436,-71.5880340206428,2.74199290593048,29.0731897326017,1.46315589259724E-05,34.8164099032252,-0.000123407241525821,0,0,-4.59178187161435E-05,-4.14835004738592E-05,2.75873826320432E-05
2013-01-03 20:00:00,0.000109222761307319,2.80328798426161,5.08829485235357E-06,1.56780267645861,2.77192857156307E-05,0.75053315924131,0.000128326021165285,-68.5985448861115,2.70180942247496,27.1713876851892,1.46332739966676E-05,33.6036680780768,-0.000124280706381524,0,0,-4.49818777383101E-05,-4.10151273511445E-05,2.82331705337107E-05
2013-01-03 21:00:00,0.000105890802935867,2.80328403138569,5.03126137152587E-06,2.98953373694237,2.71766124796479E-05,-0.000182548857939636,0.000124276712084896,-67.215437898706,2.24908826302445,26.4871472282496,1.45079682620992E-05,32.6865280361893,-0.000131464912642883,0,0,-4.56178170952531E-05,-4.2045385975328E-05,2.9677562231326E-05
2013-01-03 22:00:00,0.000106268668798484,2.80328394528267,5.02449304884081E-06,4.34372648470158,2.71736793072814E-05,0.00097428812554478,0.000124615893038397,-67.7855095188757,2.2518553174487,28.1565893205775,1.45139343823651E-05,30.2290386453762,-0.000131993278994384,0,0,-4.45148904526925E-05,-4.17321358217606E-05,3.03050251605675E-05
2013-01-03 23:00:00,9.91144559768803E-05,2.80327473984214,4.90881149074748E-06,3.02824295612871,2.60663179710905E-05,-1.69633338070084,0.000116304769101068,-66.7268052163909,2.24743395354036,29.525551065241,1.42456884862872E-05,30.8186335144676,-0.000147543562179994,0,0,-4.78494596603895E-05,-4.49851431611421E-05,3.32990298017194E-05
2013-01-04 00:00:00,9.90783011501795E-05,2.80327439397329,4.89822016718347E-06,2.57430983973784,2.60544424871632E-05,-1.6155143242192,0.000116294751402269,-67.1962745715118,2.25188952022904,29.8353809348372,1.4246098473329E-05,31.346932553939,-0.000148841505881168,0,0,-4.77891115047907E-05,-4.49049963750809E-05,3.37899915819901E-05
2013-01-04 01:00:00,9.91641857216454E-05,2.80327432946979,4.88804068581628E-06,2.91744425875037,2.60550595546985E-05,-0.180061160334888,0.000116335902442162,-68.6880560071267,2.25587846219623,29.740476399689,1.42457720037909E-05,31.1510423571886,-0.000149881278877433,0,0,-4.74908436513953E-05,-4.47551014963068E-05,3.39277315727093E-05
2013-01-04 02:00:00,9.94491458951342E-05,2.8032744461287,4.87551255088915E-06,2.95243935965898,2.60629219082294E-05,-0.0728821181914975,0.00011654935478809,-67.563841331612,2.25959252480393,29.994132130145,1.42492112235732E-05,29.627282646005,-0.000150288770023735,0,0,-4.67350073451792E-05,-4.44783866658156E-05,3.36598487322767E-05
2013-01-04 03:00:00,9.97137634432869E-05,2.8032746079528,4.8544546967237E-06,3.00508277322906,2.60744909504509E-05,-0.0664944268077607,0.000116730516188346,-67.2026838937616,2.2624065452294,30.1945764772822,1.42504572919709E-05,29.0038350705882,-0.000150552401688133,0,0,-4.62545031240804E-05,-4.42541176416284E-05,3.31378889048443E-05
2013-01-04 04:00:00,0.000107469406103981,2.80328359656385,4.88518335901346E-06,4.92441034409904,2.71862694359251E-05,0.000982194086305076,0.000125583326544548,-68.7675758844828,2.27083441603268,30.2196825715813,1.45277933935698E-05,28.548342968574,-0.000137313276236482,0,0,-4.24411414963952E-05,-4.06950083149127E-05,2.95527541829291E-05
2013-01-04 05:00:00,0.000107419735606253,2.80328353758315,4.83146497537789E-06,4.89586432823314,2.71877323648103E-05,-0.000157711333827454,0.000125337274374602,-68.7433310805794,2.27513973074669,30.2973452642971,1.45176455701447E-05,28.4718182777935,-0.000138108292514544,0,0,-4.23600603873713E-05,-4.06941799128902E-05,2.81552527491312E-05
