,CCGT,CHP,DAC,H2 turbine,Imports_Exports,OCGT,battery storage,coal,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-04-12 10:00:00,3.44797156478283E-05,1.48979565869305,-1.09017815741587,5.362554251581E-06,2.92292468683397,4.7854679628668E-06,-2.41111686173981,9.84215941765761E-07,-20.3706316715768,13.5558640110625,1.87920668498138,-4.99268027783876E-05,4.02423281159858,-4.81445374187236E-05,-1.87939127958714E-05,-1.8124967086635E-05,1.18000973519457E-05
2013-04-12 11:00:00,3.44968683362873E-05,1.4897957449128,-1.09017815582182,5.34737237883983E-06,-0.112309329290466,4.78172060980486E-06,-4.68315765906608,9.84572282155608E-07,-19.4421357266461,16.5480978636019,2.02531599837312,-4.99794407475218E-05,5.26466576191467,-4.48944884969579E-05,-1.88097101681421E-05,-1.83184382736243E-05,1.19177228827664E-05
2013-04-12 12:00:00,3.39292212669306E-05,1.48977477334748,-1.09017839240354,5.28894805259338E-06,-0.0106096871996647,4.73284837588898E-06,-4.94951665537162,9.79070313169666E-07,-19.4533968756118,16.6493044667603,2.08501837437337,-5.06571661674642E-05,5.27971498311531,-5.90473653843469E-05,-1.91485935059177E-05,-1.86575026909424E-05,1.21580340943238E-05
2013-04-12 13:00:00,3.45055306807951E-05,1.48979611137777,-1.09017815209503,5.35293443770744E-06,2.73107562336354,4.78251981459517E-06,-4.62149947476725,9.843749456277E-07,-19.9579793248008,14.4732937224741,2.34689406289774,-5.02690903732596E-05,4.62870392180327,-5.67164766888611E-05,-1.8862763993468E-05,-1.83110618964832E-05,1.19359034001822E-05
2013-04-12 14:00:00,3.45115538345063E-05,1.48979643255059,-1.09017814771273,5.35870224569503E-06,3.66219619821861,4.78488774698778E-06,-2.64529072227851,9.8424020329483E-07,-20.5196577595359,12.6781672660541,2.48560768912611,-5.06001352826829E-05,3.93946379609038,-5.45525537212535E-05,-1.88830011083496E-05,-1.84254081214021E-05,1.1903537166196E-05
2013-04-12 15:00:00,3.58901907886032E-05,1.48982613842415,-1.09017765441868,5.4958415617355E-06,4.13013521674046,4.89256976637366E-06,-8.84886469769088E-05,9.97017859337507E-07,-21.0100447125814,11.2622471483359,2.55006662207789,-4.94504021626342E-05,2.66813100021977,-5.0140101471168E-05,-1.81683521931291E-05,-1.7494722904118E-05,1.13700153369819E-05
2013-04-12 16:00:00,3.78456511046396E-05,1.48983967278489,-1.09017741364448,5.68226123996886E-06,3.77226480693959,5.0386451314238E-06,0.930444821030791,1.01412287874072E-06,-20.8401251818764,11.1747651128933,2.71897333694323,-4.81456738776534E-05,1.84408853262142,-3.47153490003389E-05,-1.73179526860281E-05,-1.65676212182007E-05,1.07514732836081E-05
2013-04-12 17:00:00,3.8600486941637E-05,1.48984419753993,-1.09017730723938,5.77033360642971E-06,0.822332410147704,5.10512926207823E-06,4.94951362190068,1.01942140890911E-06,-21.1588203759785,11.3808044944258,2.829730507015,-4.78806940888641E-05,0.776843375653647,-3.39262048305828E-05,-1.70571154326353E-05,-1.63113884631514E-05,1.04682295600195E-05
2013-04-12 18:00:00,3.85096112070333E-05,1.48984401475161,-1.09017733427126,5.76824252144945E-06,1.03253282525549,5.10049694986997E-06,4.94947198555353,1.01781290737777E-06,-21.402803833753,11.6512302573628,3.36993983936655,-4.83861785570599E-05,0,0,-1.70929553932524E-05,-1.63059291208469E-05,1.04398184023525E-05
2013-04-12 19:00:00,3.85744692811643E-05,1.48984412078412,-1.09017733480823,5.77307362094964E-06,0.486516827688991,5.10180762534912E-06,4.94948022314625,1.01825658806001E-06,-20.7193453704558,10.7981216047083,4.08559773934263,-4.87044713123659E-05,0,0,-1.69888767614452E-05,-1.62901122222507E-05,1.04710596270997E-05
2013-04-12 20:00:00,3.85606968333217E-05,1.48984384267056,-1.09017735575005,5.77281795616363E-06,-0.303839358491509,5.098902324542E-06,4.94946643204864,1.01796780346864E-06,-19.7684149093921,10.2297673504044,4.49339213858469,-4.90888184168833E-05,0,0,-1.69540091804947E-05,-1.63157677562822E-05,1.05612599782483E-05
2013-04-12 21:00:00,3.60938821199386E-05,1.48983285608645,-1.09017754949848,5.54678569126349E-06,3.2045747640975,4.91702233748711E-06,-0.000171594419639951,9.96389249159153E-07,-18.9788297928209,10.5213697987553,4.85344842049307,-5.18275814678037E-05,0,0,-1.79377111427357E-05,-1.73023031490942E-05,1.12815636068863E-05
2013-04-12 22:00:00,3.55638931348789E-05,1.48964494953032,-1.09017980342149,5.4971384548453E-06,1.13550439110241,4.87478796157143E-06,-0.000258125631723703,9.91364801911287E-07,-18.4066734591623,12.2636920976695,4.60831905505879,-5.26208503314602E-05,0,0,-1.82632030244463E-05,-1.75366861950437E-05,1.15400108669669E-05
2013-04-12 23:00:00,3.5069165396597E-05,1.48982087973225,-1.09017780127335,5.45274895469397E-06,-1.61031270811933,4.83645922582346E-06,-0.000577113654320565,9.86601815101709E-07,-17.7299986780103,14.2126766968373,4.72861991623764,-5.34249662223637E-05,0,0,-1.85307520122251E-05,-0.0000178010271527,1.18139979922305E-05
2013-04-13 00:00:00,3.50696029914535E-05,1.48962437831369,-1.09017985327341,5.4563892010832E-06,-3.26298927949199,4.8358219250622E-06,-0.000197457004252406,9.86667021950141E-07,-17.3059727839199,15.5885957785965,4.58117087817958,-5.38784982626951E-05,0,0,-1.85770828798581E-05,-1.79164217749559E-05,1.19105824231657E-05
2013-04-13 01:00:00,3.44031617589407E-05,1.48980388442238,-1.0901781067377,5.39663251849846E-06,-2.00297017616268,4.78442362790285E-06,-1.6315540215733,9.80263782604975E-07,-17.1440242811906,15.8438490865096,4.53512832379159,-5.5007198749861E-05,0,0,-1.89687162925907E-05,-1.83234833994419E-05,1.22104521668805E-05
2013-04-13 02:00:00,3.43722813169444E-05,1.48980115333865,-1.09017819195381,5.40187548588778E-06,-1.70065661248732,4.78403497001627E-06,-0.77996524426822,9.79870231831193E-07,-17.2259892289907,14.6397822978098,4.66726077604091,-5.51475521746164E-05,0,0,-1.89831916055709E-05,-1.83967355686718E-05,1.22569349467749E-05
2013-04-13 03:00:00,3.50095092818438E-05,1.48981775814638,-1.09017792337387,5.47128107636675E-06,-0.0687650011052721,4.83361929209614E-06,-4.88776193625872E-05,9.86415255075524E-07,-17.5475757844507,12.5424185671942,4.67438391060232,-5.43552330191586E-05,0,0,-1.86382669748468E-05,-1.82068316747888E-05,1.20488912440422E-05
2013-04-13 04:00:00,3.49704338000289E-05,1.48981828343928,-1.09017792833426,5.48080712524432E-06,2.85991618334077,4.83438278941551E-06,-4.08211409229329E-05,9.86007373050296E-07,-17.9722788260519,10.668725682952,4.04409115308698,-5.44255861133624E-05,0,0,-1.87542895636739E-05,-1.90168980056598E-05,1.20287254905675E-05
2013-04-13 05:00:00,3.56210934631875E-05,1.48983011554647,-1.09017767960175,5.56241432974097E-06,4.16175887744627,4.88995622720875E-06,0.302108093778096,9.91867616100976E-07,-17.8874396766626,9.78119296839921,3.24277960269903,-5.32346547295864E-05,0,0,-1.85168943984308E-05,-2.02303772424628E-05,1.17816589800362E-05
2013-04-13 06:00:00,3.55645375363886E-05,1.48983065051618,-1.09017767118767,5.57518026305882E-06,4.12664154875036,4.88890448554763E-06,1.36412361534821,9.91635124566418E-07,-18.1564054395991,8.3012496463518,2.85843226130406,-5.29884293961977E-05,1.10639572590778,-3.6559095520213E-05,-1.85461866871037E-05,-2.20849701015311E-05,1.18418115007769E-05
2013-04-13 07:00:00,3.55111189611169E-05,1.48983143137344,-1.09017767267533,5.58858802747957E-06,5.17944267185734,4.88268531778706E-06,0.650362117943605,9.91455555888084E-07,-18.3246501018585,6.80814222530207,2.92829001415201,-5.23257646105176E-05,2.35884991531072,-3.68730067322817E-05,-1.86084038726335E-05,-2.27312043690304E-05,1.19658536793177E-05
2013-04-13 08:00:00,2.76235670454071E-05,1.48942794063351,-1.09018019819551,4.76822728626833E-06,5.87386974593599,4.20879340643872E-06,-3.00785083056577E-05,9.05985261110306E-07,-18.6587398174868,6.0090155933066,2.80426009188811,-6.84297999403003E-05,3.57252640554647,-5.09674323718056E-05,-2.57073511290287E-05,-2.795963610059E-05,1.66883268656271E-05
2013-04-13 09:00:00,2.39732616103861E-05,1.48939462079464,-1.09018098657679,4.77086373258034E-06,5.96695447989487,3.84924806066202E-06,-9.9634176415716E-05,8.55136665364566E-07,-18.5276435242913,5.73607388956042,2.29191388877672,-0.000126047889580349,4.13384446040134,-7.26137619633248E-05,-3.47340789183761E-05,-3.53924132998671E-05,2.27597003187526E-05
2013-04-13 10:00:00,2.30043702035409E-05,1.48939007454258,-1.09018116845471,4.9828094303259E-06,2.26803358860484,3.74783796474482E-06,2.32876905898901E-05,8.40221855046246E-07,-17.4592374351223,7.79968746019112,1.63934875253592,-0.000178369284320809,5.35327996355288,-9.84615016356094E-05,-3.85132909002834E-05,-3.86220043893886E-05,2.57562211837364E-05
2013-04-13 11:00:00,2.11144574688146E-05,1.48936864246038,-1.09018150178157,4.65367768759897E-06,-1.86097551791836,3.53904886516746E-06,-0.000288244518315019,8.08913498213249E-07,-15.856856764109,8.69679266739345,1.59938964611849,-0.000484262782674934,7.02347869570316,-0.000133378411453033,-5.37462440765921E-05,-5.35854946370478E-05,3.63891417305913E-05
2013-04-13 12:00:00,2.06024282270161E-05,1.48933951720823,-1.09018159213443,4.56343051110876E-06,-0.961052216607168,3.47825859631156E-06,-4.94916628329402,8.00058353465355E-07,-14.8249191411882,10.8281778205994,1.53726842700185,-0.000500059967203701,7.97130944716073,-0.00014684037573656,-6.09247679853695E-05,-6.04817939464226E-05,4.16284065960034E-05
2013-04-13 13:00:00,2.03415064572127E-05,1.48925169573426,-1.09018163537805,4.52000365152809E-06,-3.19470309816976,3.44743914966949E-06,-4.94961144517262,7.9539281342557E-07,-15.3746066501506,13.472831601346,1.54544312182777,-0.000505905187876891,8.10238014155417,-0.000157752912979448,-6.53154908021349E-05,-6.47885373930563E-05,4.48313710579316E-05
2013-04-13 14:00:00,2.03318927236927E-05,1.48925027107486,-1.09018163057174,4.53163616692585E-06,-4.53473494945106,3.45064356507476E-06,-4.9495885427264,7.9494260763803E-07,-14.8068091230222,14.7624450107209,1.61065708246218,-0.0005047108162903,7.51976698302076,-0.000159434713496455,-6.5737203685245E-05,-6.59838900082264E-05,4.50742676272651E-05
2013-04-13 15:00:00,2.0711925203296E-05,1.4893540071022,-1.09018157125919,4.61531262465669E-06,-7.27214427941352,3.49603120061156E-06,-0.646166501750394,8.01640622694101E-07,-15.9590977873017,15.6888569708683,1.64933308375452,-0.000495654875237993,6.14081072917333,-0.000143557955204564,-5.91006605561688E-05,-6.11895679192713E-05,4.04190028936336E-05
2013-04-13 16:00:00,2.34514927242777E-05,1.48938546365844,-1.0901813203055,5.16934384715337E-06,-10.7466680492124,3.80263471136246E-06,4.94989889680576,8.47072534995097E-07,-17.8956443010932,18.7401677723439,1.20814397608836,-0.000135336290740729,3.34517888026522,-8.32044890409324E-05,-3.57984249098706E-05,-3.93786948020889E-05,2.4617760667387E-05
2013-04-13 17:00:00,2.36491776141822E-05,1.48938623138956,-1.0901813311493,5.22044125472133E-06,-8.28908569450994,3.82780869620333E-06,4.94990512562683,8.49575298512313E-07,-19.65994266873,20.7626946441327,0.921183652796156,-0.000128382385774029,0.916296151527433,-6.89835258764877E-05,-3.47715699865176E-05,-3.70602065382215E-05,2.37923338830699E-05
2013-04-13 18:00:00,2.14224268630979E-05,1.48937917542231,-1.09018145071489,4.7899933354065E-06,-9.63014971513297,3.58976666558615E-06,4.94976517184719,8.13356947541909E-07,-20.4902801263107,23.6704831123899,1.10154488488379,-0.000465732540856255,0,0,-4.80614772581021E-05,-4.83124353152959E-05,3.27531372381849E-05
2013-04-13 19:00:00,2.08180155280651E-05,1.48936220711805,-1.0901815871768,4.66182333711453E-06,-8.31126486884388,3.51425414398226E-06,0.0252682737569145,8.02350609024E-07,-20.2021746648115,26.3339116435727,1.75568951148426,-0.000492627960793065,0,0,-5.72729711046804E-05,-5.64353041655465E-05,3.86366338373538E-05
2013-04-13 20:00:00,2.00865798851121E-05,0.857470997903226,-1.09018170285442,4.51375178863691E-06,-9.24490073612218,3.42681307027545E-06,3.26280022468386E-05,7.89031642088756E-07,-21.8819385277519,28.551606002665,2.80857116922964,-0.000509900485357746,0,0,-7.09177963614138E-05,-6.86437752803499E-05,4.7711066404687E-05
2013-04-13 21:00:00,1.78573648726312E-05,0.34787578014397,-1.09018174436143,4.05354882313424E-06,-10.1203160269471,3.15275915261817E-06,-0.000566169082843718,7.45302571446362E-07,-23.0176752485385,30.0256474417937,3.85706197354598,-0.000531033916762311,0,0,-0.000518785697182295,-0.000497099512089363,4.01893519186855E-05
2013-04-13 22:00:00,1.75743145881943E-05,0.0959327954189444,-1.09018175156017,3.99216752046185E-06,-10.6473047196618,3.11421317799034E-06,-0.065902274601585,7.3942144923024E-07,-23.0176787996627,30.1895865501792,4.62044350400546,-0.000532960095767997,0,0,-0.0427135744303653,-0.040995441145684,3.94454505109924E-05
2013-04-13 23:00:00,1.75696978336281E-05,4.62101723504422E-05,-1.09018184781109,3.99091621468247E-06,-10.680917958062,3.1123877107288E-06,-0.126997242813487,7.39354650953317E-07,-23.0176833226588,30.1903341902613,4.86117186892483,-0.000533458185572899,0,0,-0.0685345040545473,-0.0660645027634786,5.27859467455296E-05
2013-04-14 00:00:00,1.75630628441522E-05,4.62701505413076E-05,-1.09018184853657,3.99073431363612E-06,-11.9380127377802,3.11132878260814E-06,-0.125711970885356,7.39214887929933E-07,-21.7089286449284,30.1901697448445,4.82983426593144,-0.000533944497494999,0,0,-0.0816541646299434,-0.0789370560922425,0.00460193165049604
2013-04-14 01:00:00,1.75543793726898E-05,4.61980955408934E-05,-1.09018185040683,3.99101904573757E-06,-11.9534383920778,3.11061829963941E-06,-0.0867107704705274,7.38996858041606E-07,-21.5207715180568,30.1899797982056,4.62314141766246,-0.000534179689815342,0,0,-0.0840551065289429,-0.0814169599737704,0.00463332230264345
2013-04-14 02:00:00,1.75445096718238E-05,4.61312028390727E-05,-1.09018185285623,3.9912556506023E-06,-11.7156918505342,3.10994177059349E-06,-0.0668779126885572,7.38783643935925E-07,-21.459623806921,30.1892722551215,4.30910323902282,-0.000534358898047246,0,0,-0.0859684245184121,-0.0835156092207789,0.00466400632891885
2013-04-14 03:00:00,1.75328352541392E-05,4.60685367310796E-05,-1.0901818564811,3.99127149577615E-06,-11.6261917346555,3.1091855686278E-06,-0.0492918096934111,7.38551941625645E-07,-21.5477487448321,30.1887712870671,4.29003556076505,-0.000534560668945944,0,0,-0.0855662252371319,-0.0832928536959404,0.00464627263812845
2013-04-14 04:00:00,1.75178604703504E-05,4.60171898207489E-05,-1.0901818618601,3.99118289691132E-06,-11.5040583541247,3.10841893847253E-06,-0.032068039124929,7.3825638094746E-07,-21.6482373663565,30.1884352230244,4.24497735855246,-0.000534885090080646,0,0,-0.0821124407644192,-0.0801821572418453,0.00460757170454278
2013-04-14 05:00:00,1.74992588506053E-05,4.59466951818128E-05,-1.09018186991469,3.9906092505355E-06,-11.4284110043547,3.10739668587242E-06,-0.011862539981823,7.37919508108072E-07,-21.8900857107921,30.1886691025742,4.37565594486722,-0.000535353658898246,0,0,-0.0743333858215776,-0.0728690609251132,0.00459811644294256
2013-04-14 06:00:00,1.74870009826686E-05,4.59029801784607E-05,-1.09018186924145,3.9902528953399E-06,-11.8286660000305,3.10655456460029E-06,0.162236360413875,7.37917968724578E-07,-22.1173422488743,30.1842719981472,4.24800030257631,-0.000535808333471937,0.549336034346417,-0.0235404024706217,-0.0441238882686704,-0.0433009319475371,0.00448742133318571
2013-04-14 07:00:00,1.74639025619176E-05,4.57813172389257E-05,-1.09018184949392,3.9889172509058E-06,-11.9721047913327,3.10511284723309E-06,-0.112723379139712,7.37762804347607E-07,-22.1931569546779,30.1827710215399,4.10738401913405,-0.000536173622914087,1.49572030117474,-0.0559121770288991,-0.182844177015304,-0.182853000215354,0.0050831458950741
2013-04-14 08:00:00,1.74262040485986E-05,4.56478472550786E-05,-1.0901818335815,3.98750961876102E-06,-11.4450013157968,3.10360426379987E-06,-0.566452437368306,7.3721722597624E-07,-21.9153788085406,30.1528865695703,3.70635385993865,-0.000535368920618773,2.6681049325631,-0.0832487664349316,-0.556453602800296,-0.874527237507111,0.00509008217673906
2013-04-14 09:00:00,1.73893845801607E-05,4.55417843498431E-05,-1.09018182889423,3.98607260940615E-06,-11.4182870777022,3.10208766494E-06,-1.3085121619876,7.36619849566515E-07,-20.9339373692044,30.1607597467873,3.63495754447386,-0.00053567667887527,4.4576930142372,-0.0970082542405872,-0.938581245972805,-2.47059347177321,0.00488269505034018
2013-04-14 10:00:00,1.73510133460644E-05,4.54692928415579E-05,-1.09018182139922,3.98501471930086E-06,-7.23290810904023,3.10559100250539E-06,-2.76865291871246,7.35718174388895E-07,-20.2694113589636,30.0511707841135,3.30647965592272,-0.00053528462737533,5.56934843002623,-0.101613183697397,-1.12756149589313,-6.34028490835349,0.004805946769601
2013-04-14 11:00:00,1.73365526142568E-05,4.54336905172681E-05,-1.09018181794074,3.98488114244404E-06,-2.36650251249541,3.10498800311733E-06,-2.72523915825975,7.35494841056475E-07,-19.3869816629152,30.0963911559317,3.13609423668773,-0.000534852613324062,6.66031135031419,-0.10255392935877,-1.10182179619029,-13.1230316073278,0.00470693449468534
2013-04-14 12:00:00,1.7326944178965E-05,4.54154644826597E-05,-1.09018181969538,3.98468319262689E-06,-1.312831680133,3.10424363960787E-06,-2.7998294060352,7.35401471868634E-07,-17.88385517113,30.1473632469563,2.90935651167997,-0.000536500263801081,8.25005721114644,-0.105240914532689,-1.03588948614206,-17.0823138445621,0.0045597333803196
2013-04-14 13:00:00,1.73256442684865E-05,4.54335438325583E-05,-1.09018181931905,3.98557856944953E-06,-2.75421765717833,3.10423446362739E-06,-2.7550892972195,7.35329858799179E-07,-17.9267697919743,30.1851113016503,3.08172732723668,-0.00053624763563113,8.02569081459224,-0.105577792825774,-1.09138262407883,-15.5726816383211,0.00456641531322204
2013-04-14 14:00:00,1.73294537490523E-05,4.5489856736194E-05,-1.09018181721156,3.987180775282E-06,-10.9365025572294,3.10474197131705E-06,-2.15187532336966,7.35269322100214E-07,-19.3928819268881,30.1868336085889,3.63267104656476,-0.000535197594889062,6.24189766316723,-0.103134516359435,-1.20109671412252,-5.189271316171,0.0047368528714064
2013-04-14 15:00:00,1.73467755286986E-05,4.55288358611189E-05,-1.09018182017233,3.98858649046875E-06,-11.1173152882774,3.10508998528018E-06,-2.02342968236891,7.35634938612306E-07,-20.2621177044263,30.1886632226007,4.07568365014784,-0.000535549862912998,5.67196372771859,-0.102034238809393,-1.26961887141903,-4.07523254382078,0.00481551727943761
2013-04-14 16:00:00,1.73787463606876E-05,4.56126376630292E-05,-1.09018182465652,3.99063683854208E-06,-11.0184215756661,3.10586295489887E-06,-0.740343356105122,7.36321017801732E-07,-21.9851020598437,30.1885758358985,4.04957463044721,-0.000535766579890524,3.6940794002339,-0.0935168702169565,-0.873941175338707,-2.13472030795838,0.00519375668475478
2013-04-14 17:00:00,1.73852441287248E-05,4.58358430552964E-05,-1.09018184739544,3.9921696661783E-06,-11.003840759724,3.10609854489332E-06,-0.0224685409939004,7.36145269302078E-07,-23.0176890101752,30.1887844101801,4.09873732055697,-0.000537428467651885,1.08847129494247,-0.0341542825497373,-0.103483338593804,-0.103032589348094,5.313035549781E-05
2013-04-14 18:00:00,1.73871987583971E-05,0.115798152357496,-1.09018179000771,3.99292561428634E-06,-10.7938779746219,3.10162922734298E-06,-0.00527702478618268,7.35892798412419E-07,-23.0176836485224,30.1903358945634,4.76691906979617,-0.000537413653586562,0,0,-0.0828209083098934,-0.082011043303658,4.00842177911734E-05
2013-04-14 19:00:00,1.73960920661531E-05,0.118328674489817,-1.09018178775912,3.99368901896526E-06,-11.4503866033618,3.10161819341371E-06,-0.0288079863289314,7.35937056396614E-07,-23.017682931502,30.1908901271333,5.49233248865369,-0.000537349016781227,0,0,-0.107366478425129,-0.10592505569277,4.00759436088434E-05
2013-04-14 20:00:00,1.7401705837648E-05,4.58408162435226E-05,-1.0901818731045,3.99432437923232E-06,-11.3743615520026,3.10154455054778E-06,-0.15497866080181,7.35905554468635E-07,-23.0176873279982,30.1911020646452,5.96910989955935,-0.000537263232395742,0,0,-0.262545795598556,-0.259314136646724,5.29159395629218E-05
2013-04-14 21:00:00,1.74040067447805E-05,4.57610465929759E-05,-1.09018186918574,3.9949909493388E-06,-10.7939367888689,3.10577100695389E-06,-0.471256718520597,7.35790962479812E-07,-22.9798584736207,30.1911157841822,6.18220884743038,-0.000536976930053221,0,0,-0.494868400255777,-0.547856351258906,0.00582895179301886
2013-04-14 22:00:00,1.74161963906465E-05,4.57240929492738E-05,-1.0901818667372,3.99605272067573E-06,-10.8119556818329,3.10608866361736E-06,-0.997922593390554,7.35983109112961E-07,-22.1744012195268,30.1911164440616,6.36117951709059,-0.00053678396944471,0,0,-0.628832070884311,-0.852994007934801,0.00518564600274729
2013-04-14 23:00:00,1.74406337946349E-05,4.5769902510414E-05,-1.09018186501835,3.99790223888648E-06,-11.665604262353,3.10256984734136E-06,-0.955403301488396,7.36480331291936E-07,-21.6858544245061,30.1911143205173,6.31645668261025,-0.000536627681864876,0,0,-0.521486001763861,-0.592713011577594,0.00486580115057455
2013-04-15 00:00:00,1.74616410973674E-05,4.59012504347071E-05,-1.09018186241014,4.00036829391509E-06,-12.013348250314,3.10382578147281E-06,-0.399209415986386,7.36896999583977E-07,-21.945805878697,30.1896422196929,5.83643464154795,-0.000536211523012575,0,0,-0.291289994902559,-0.289955961638475,0.00489618169643277
2013-04-15 01:00:00,1.74877112042184E-05,4.60703060010906E-05,-1.09018186072509,4.00351642609666E-06,-11.9335905247884,3.10552909355738E-06,-0.143450823563518,7.3745320677947E-07,-21.9825673840922,30.1371474997488,5.2796400458263,-0.000536125068614495,0,0,-0.136861399964935,-0.133773636947831,0.00481943590191588
2013-04-15 02:00:00,1.74944354300347E-05,4.6427256608772E-05,-1.09018185971627,4.00739042910991E-06,-9.91582531252525,3.10775673296036E-06,-0.0965389113825158,7.37516108881896E-07,-22.3333037903428,29.2242039329637,4.36286051542969,-0.000535761252115492,0,0,-0.0794677247774964,-0.0757722920680408,0.00521780049838283
2013-04-15 03:00:00,1.77332416043761E-05,4.99418650772617E-05,-1.09018184685461,4.06467230054394E-06,-10.2076396273116,3.14212833490928E-06,2.95704496086197,7.42363526688283E-07,-23.0176799449408,28.1405516478891,3.21986308867078,-0.000534196654744712,0,0,-0.000592270306344233,-0.000573215970038618,5.32840548521546E-05
2013-04-15 04:00:00,1.76835733893701E-05,0.227517629523466,-1.0901817650644,4.07164321691424E-06,-11.1345828734128,3.14631245512405E-06,4.1028713542056,7.40901538017267E-07,-23.0176784069601,28.6309221627031,2.28324302879847,-0.000534256038857047,0,0,-0.000626932266023317,-0.000613334046210611,4.03592340105907E-05
2013-04-15 05:00:00,1.77105841616253E-05,0.721446021944426,-1.09018177211313,4.06732560900773E-06,-11.2356459544386,3.14328745222406E-06,2.6883490024622,7.41782560068779E-07,-23.0176784724357,29.8390488300325,2.09667088094448,-0.00053413588044286,0,0,-0.000580842218346021,-0.000571312338250408,4.02162063105786E-05
2013-04-15 06:00:00,1.77697687920351E-05,0.755658256568228,-1.09018176276369,4.06656481060875E-06,-12.9781763747886,3.14239659398436E-06,2.53328641017393,7.43797002361519E-07,-23.017677310944,30.0591836442339,2.24933848342908,-0.000533487718318232,1.49149812977664,-0.000951019226510739,-0.000568150199017197,-0.000558363021000517,3.99511771450492E-05
2013-04-15 07:00:00,1.7778901611656E-05,0.509790146591403,-1.09018173482881,4.06649469158217E-06,-13.2364740402468,3.14203031562282E-06,1.44482653199441,7.44367072562969E-07,-23.0176773752757,30.0640234578835,2.27477806239067,-0.000531970754549519,3.05388718460161,-0.00100748975302842,-0.000562782034561309,-0.000553377106920706,4.01660794333364E-05
2013-04-15 08:00:00,1.77801745531792E-05,0.252825180794134,-1.09018172806456,4.06591555444304E-06,-12.1330674336713,3.14136443610221E-06,0.0657996543190172,7.44719234802291E-07,-23.0176777077863,30.0285401922771,1.84736950737134,-0.000531798891243065,4.04937820350285,-0.00103389827977256,-0.000552555901148224,-0.000552203659926974,4.05353101044387E-05
2013-04-15 09:00:00,1.77695920953553E-05,0.244437417364472,-1.09018172305717,4.06223965377368E-06,-8.85411051299759,3.13879848406105E-06,-3.20150454016445,7.44799182953626E-07,-23.0176782468799,29.9188621109879,1.98749777147372,-0.000531870774150732,4.01575558653379,-0.00108413807231285,-0.000571030253837961,-0.000569519066258792,4.07090207696727E-05
2013-04-15 10:00:00,1.77700956119843E-05,0.271703389536211,-1.09018172003098,4.06299970459938E-06,-8.09869317455426,3.13906593980571E-06,-2.66270956494788,7.44992480163845E-07,-23.017678313856,29.0345452163304,1.83281006907824,-0.000532168418969892,3.73326710420283,-0.00107707428123305,-0.000562582443355211,-0.000563761433929429,4.07864325186503E-05
2013-04-15 11:00:00,1.7753984356289E-05,4.96385481270306E-05,-1.09018180521562,4.06320766143074E-06,-8.22669420990916,3.13891049925654E-06,-3.94119481177164,7.44672028629529E-07,-23.0176805174534,29.2499302854912,1.44582571769203,-0.000532167772807717,5.58298928813198,-0.00108999864867201,-0.000552010383446429,-0.000561997469286979,5.27487416590855E-05
2013-04-15 12:00:00,1.77345435605616E-05,4.95506211604612E-05,-1.09018180512794,4.06306083684106E-06,-13.7248948366559,3.13853960610344E-06,-1.57710185256867,7.4430340120577E-07,-21.7912091576216,29.4009203536326,1.18305797284258,-0.000532181625146341,7.60216042287352,-0.00115256818014548,-0.000559718816106908,-0.000575749218225226,0.000383250392746768
2013-04-15 13:00:00,1.77078671639184E-05,4.95578438037096E-05,-1.09018181081563,4.06287620392094E-06,-14.8293739051154,3.13809273763938E-06,-2.73599054165478,7.43703561304952E-07,-20.7254636967565,29.4410377809038,1.17496954459852,-0.000534860396237653,8.76775084419316,-0.00113648841477051,-0.000563856427732517,-0.000579967931931506,0.000390259957483983
2013-04-15 14:00:00,1.77199238187163E-05,4.98649599706602E-05,-1.09018180491027,4.06564606853781E-06,-14.5479881079094,3.13963553393457E-06,-0.251034545230819,7.43934075342822E-07,-22.0961500583117,29.4957706043882,1.28789783188558,-0.000531924813544044,7.20445704115083,-0.00116583008182445,-0.000562391702102502,-0.000575690517000311,0.000386273081201087
2013-04-15 15:00:00,1.81266814913498E-05,5.65010291177185E-05,-1.09018178640341,4.14968632842804E-06,-11.9296704400792,3.18985110156237E-06,-0.000350718802479284,7.52475139052323E-07,-23.0176691143709,29.1986011551058,1.33142791520024,-0.000529212722350329,5.50947742132666,-0.000505907604186882,-0.000242200100576753,-0.000245626485734746,5.18264844603419E-05
2013-04-15 16:00:00,2.00315962269474E-05,1.23111788443655,-1.09018168385052,4.55600839469659E-06,-15.1454471098536,3.4251651511394E-06,1.48486760658732,7.89398267953907E-07,-19.3925458198219,28.7667966179391,1.08790000104844,-0.000509018777211459,3.05831015602711,-0.000156514829694559,-6.90525113129894E-05,-7.02546451152983E-05,4.84175897632543E-05
2013-04-15 17:00:00,1.99954875529428E-05,1.35400528395602,-1.09018170122846,4.57251616373212E-06,-14.7836165741331,3.43484183781594E-06,4.58345083683503,7.87926869965369E-07,-20.0982674685318,28.3572567813068,0.686147866711223,-0.000510084959467392,0.992007867892058,-0.00013639700865283,-7.0511066085075E-05,-7.14511767869226E-05,4.83441487433394E-05
