00:00 - 01:00,30,,1631,,n/e,n/e,1899,,117,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1151,,295,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,75,
01:00 - 02:00,30,,1522,,n/e,n/e,1472,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,902,,192,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,97,
02:00 - 03:00,30,,1496,,n/e,n/e,1463,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,835,,180,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,144,
03:00 - 04:00,30,,1418,,n/e,n/e,1453,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,799,,164,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,195,
04:00 - 05:00,30,,1337,,n/e,n/e,1456,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,793,,173,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,159,
05:00 - 06:00,30,,1343,,n/e,n/e,1457,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,767,,182,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,92,
06:00 - 07:00,31,,1322,,n/e,n/e,1451,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,736,,199,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,97,
07:00 - 08:00,34,,1274,,n/e,n/e,1446,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,956,,225,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,91,
08:00 - 09:00,34,,1180,,n/e,n/e,1356,,120,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1145,,186,,n/e,n/e,1390,,n/e,n/e,n/e,n/e,5,,n/e,n/e,n/e,n/e,52,
09:00 - 10:00,34,,1199,,n/e,n/e,1326,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1197,,183,,n/e,n/e,1390,,n/e,n/e,n/e,n/e,53,,n/e,n/e,n/e,n/e,18,
10:00 - 11:00,34,,1201,,n/e,n/e,1330,,121,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1297,,113,,n/e,n/e,1389,,n/e,n/e,n/e,n/e,120,,n/e,n/e,n/e,n/e,0,
11:00 - 12:00,34,,1199,,n/e,n/e,1407,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1283,,114,,n/e,n/e,1389,,n/e,n/e,n/e,n/e,180,,n/e,n/e,n/e,n/e,0,
12:00 - 13:00,34,,1271,,n/e,n/e,1419,,117,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1283,,107,,n/e,n/e,1389,,n/e,n/e,n/e,n/e,209,,n/e,n/e,n/e,n/e,0,
13:00 - 14:00,34,,1342,,n/e,n/e,1413,,115,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1188,,118,,n/e,n/e,1389,,n/e,n/e,n/e,n/e,208,,n/e,n/e,n/e,n/e,15,
14:00 - 15:00,34,,1283,,n/e,n/e,1408,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1126,,116,,n/e,n/e,1390,,n/e,n/e,n/e,n/e,168,,n/e,n/e,n/e,n/e,92,
15:00 - 16:00,34,,1203,,n/e,n/e,1421,,121,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1214,,132,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,87,,n/e,n/e,n/e,n/e,195,
16:00 - 17:00,34,,1287,,n/e,n/e,1436,,122,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1168,,159,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,8,,n/e,n/e,n/e,n/e,313,
17:00 - 18:00,35,,1299,,n/e,n/e,1445,,120,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1280,,187,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,505,
18:00 - 19:00,35,,1176,,n/e,n/e,1442,,121,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1284,,209,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,736,
19:00 - 20:00,34,,1182,,n/e,n/e,1303,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1305,,254,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,904,
20:00 - 21:00,34,,1197,,n/e,n/e,1320,,120,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1310,,262,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,998,
21:00 - 22:00,34,,1183,,n/e,n/e,1340,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1264,,214,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1135,
22:00 - 23:00,34,,1211,,n/e,n/e,1251,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1283,,118,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1190,
23:00 - 00:00,34,,1228,,n/e,n/e,1330,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1133,,37,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1180,
00:00 - 01:00,35,,1160,,n/e,n/e,1314,,115,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,858,,91,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1463,
01:00 - 02:00,35,,1147,,n/e,n/e,1042,,114,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,658,,26,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1661,
02:00 - 03:00,35,,1142,,n/e,n/e,1036,,115,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,640,,20,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1636,
03:00 - 04:00,35,,1131,,n/e,n/e,1035,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,476,,17,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1830,
04:00 - 05:00,35,,1139,,n/e,n/e,1021,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,398,,17,,n/e,n/e,1390,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1748,
05:00 - 06:00,35,,1145,,n/e,n/e,1083,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,476,,20,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1620,
06:00 - 07:00,35,,1156,,n/e,n/e,1230,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,496,,68,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1506,
07:00 - 08:00,36,,1179,,n/e,n/e,1309,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,867,,64,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1359,
08:00 - 09:00,37,,1201,,n/e,n/e,1492,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1094,,111,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,11,,n/e,n/e,n/e,n/e,1362,
09:00 - 10:00,37,,1069,,n/e,n/e,1549,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1225,,150,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,69,,n/e,n/e,n/e,n/e,1394,
10:00 - 11:00,35,,1035,,n/e,n/e,1855,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1232,,142,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,151,,n/e,n/e,n/e,n/e,1466,
11:00 - 12:00,36,,972,,n/e,n/e,1803,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1312,,137,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,228,,n/e,n/e,n/e,n/e,1444,
12:00 - 13:00,36,,1069,,n/e,n/e,1842,,122,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1113,,190,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,249,,n/e,n/e,n/e,n/e,1442,
13:00 - 14:00,37,,1063,,n/e,n/e,1847,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1119,,182,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,275,,n/e,n/e,n/e,n/e,1359,
14:00 - 15:00,37,,1101,,n/e,n/e,1849,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1286,,185,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,214,,n/e,n/e,n/e,n/e,1025,
15:00 - 16:00,37,,1313,,n/e,n/e,1906,,125,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1286,,236,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,114,,n/e,n/e,n/e,n/e,696,
16:00 - 17:00,37,,1323,,n/e,n/e,1959,,130,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1234,,316,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,18,,n/e,n/e,n/e,n/e,595,
17:00 - 18:00,37,,1315,,n/e,n/e,1961,,132,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1297,,458,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,556,
18:00 - 19:00,37,,1342,,n/e,n/e,1971,,131,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1486,,515,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,466,
19:00 - 20:00,35,,1409,,n/e,n/e,1972,,130,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1520,,372,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,393,
20:00 - 21:00,35,,1486,,n/e,n/e,1972,,129,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1474,,259,,n/e,n/e,1390,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,347,
21:00 - 22:00,35,,1505,,n/e,n/e,1897,,120,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1390,,239,,n/e,n/e,1386,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,427,
22:00 - 23:00,36,,1464,,n/e,n/e,1887,,121,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1420,,181,,n/e,n/e,1387,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,498,
23:00 - 00:00,34,,1342,,n/e,n/e,1884,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1119,,77,,n/e,n/e,1390,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,666,
00:00 - 01:00,36,,1228,,n/e,n/e,1786,,114,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,897,,244,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,738,
01:00 - 02:00,35,,1175,,n/e,n/e,1645,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,712,,213,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,926,
