00:00 - 01:00,28,,1409,,n/e,n/e,1337,,109,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1096,,58,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1125,
01:00 - 02:00,25,,1532,,n/e,n/e,1128,,113,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1157,,60,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,684,
02:00 - 03:00,25,,1464,,n/e,n/e,1115,,112,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,990,,36,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,606,
03:00 - 04:00,25,,1276,,n/e,n/e,1115,,112,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,857,,32,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,492,
04:00 - 05:00,25,,1275,,n/e,n/e,1116,,113,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,754,,36,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,376,
05:00 - 06:00,25,,1288,,n/e,n/e,1116,,114,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,744,,40,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,303,
06:00 - 07:00,25,,1259,,n/e,n/e,1116,,112,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,706,,25,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,261,
07:00 - 08:00,25,,1227,,n/e,n/e,1117,,111,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,731,,54,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,187,
08:00 - 09:00,25,,1213,,n/e,n/e,1116,,111,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,670,,63,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,22,,n/e,n/e,n/e,n/e,111,
09:00 - 10:00,25,,1226,,n/e,n/e,1109,,113,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,674,,33,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,129,,n/e,n/e,n/e,n/e,44,
10:00 - 11:00,25,,1253,,n/e,n/e,1105,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,709,,73,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,272,,n/e,n/e,n/e,n/e,1,
11:00 - 12:00,25,,1277,,n/e,n/e,1108,,115,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,833,,80,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,351,,n/e,n/e,n/e,n/e,0,
12:00 - 13:00,25,,1284,,n/e,n/e,1107,,113,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1087,,80,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,383,,n/e,n/e,n/e,n/e,0,
13:00 - 14:00,25,,1286,,n/e,n/e,1109,,113,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1311,,90,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,345,,n/e,n/e,n/e,n/e,0,
14:00 - 15:00,26,,1290,,n/e,n/e,1111,,112,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1425,,106,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,240,,n/e,n/e,n/e,n/e,0,
15:00 - 16:00,27,,1406,,n/e,n/e,1118,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1455,,119,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,114,,n/e,n/e,n/e,n/e,37,
16:00 - 17:00,32,,1595,,n/e,n/e,1149,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1580,,78,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,17,,n/e,n/e,n/e,n/e,218,
17:00 - 18:00,33,,1622,,n/e,n/e,1179,,123,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1784,,563,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,378,
18:00 - 19:00,33,,1597,,n/e,n/e,1175,,127,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1749,,864,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,541,
19:00 - 20:00,33,,1592,,n/e,n/e,1168,,122,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1732,,731,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,750,
20:00 - 21:00,32,,1612,,n/e,n/e,1180,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1807,,418,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,958,
21:00 - 22:00,34,,1633,,n/e,n/e,1185,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1733,,154,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1080,
22:00 - 23:00,34,,1622,,n/e,n/e,1165,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1446,,108,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1194,
23:00 - 00:00,34,,1632,,n/e,n/e,1131,,115,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1226,,50,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1219,
00:00 - 01:00,34,,1565,,n/e,n/e,1124,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1129,,16,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1208,
01:00 - 02:00,34,,1503,,n/e,n/e,1122,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1014,,14,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1440,
02:00 - 03:00,34,,1297,,n/e,n/e,1123,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1065,,14,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1475,
03:00 - 04:00,34,,1260,,n/e,n/e,1122,,117,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1056,,14,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1469,
04:00 - 05:00,34,,1234,,n/e,n/e,1118,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1005,,18,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1580,
05:00 - 06:00,32,,1241,,n/e,n/e,1119,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1012,,13,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1659,
06:00 - 07:00,23,,1238,,n/e,n/e,1114,,108,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,982,,24,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1849,
07:00 - 08:00,26,,1211,,n/e,n/e,1111,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1160,,38,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1939,
08:00 - 09:00,32,,1273,,n/e,n/e,1113,,112,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1332,,61,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,2,,n/e,n/e,n/e,n/e,1976,
09:00 - 10:00,35,,1305,,n/e,n/e,1123,,112,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1516,,62,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,34,,n/e,n/e,n/e,n/e,2049,
10:00 - 11:00,34,,1307,,n/e,n/e,1112,,113,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1555,,66,,n/e,n/e,1395,,n/e,n/e,n/e,n/e,78,,n/e,n/e,n/e,n/e,2204,
11:00 - 12:00,35,,1391,,n/e,n/e,1109,,113,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1575,,52,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,83,,n/e,n/e,n/e,n/e,2231,
12:00 - 13:00,35,,1476,,n/e,n/e,1101,,113,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1525,,37,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,79,,n/e,n/e,n/e,n/e,2258,
13:00 - 14:00,34,,1447,,n/e,n/e,1114,,112,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1463,,44,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,67,,n/e,n/e,n/e,n/e,2308,
14:00 - 15:00,32,,1340,,n/e,n/e,1215,,112,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1366,,43,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,42,,n/e,n/e,n/e,n/e,2370,
15:00 - 16:00,34,,1314,,n/e,n/e,1319,,114,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1542,,50,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,18,,n/e,n/e,n/e,n/e,2128,
16:00 - 17:00,35,,1495,,n/e,n/e,1357,,122,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1576,,98,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,4,,n/e,n/e,n/e,n/e,2104,
17:00 - 18:00,35,,1736,,n/e,n/e,1390,,156,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1646,,240,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,2,,n/e,n/e,n/e,n/e,1884,
18:00 - 19:00,36,,1703,,n/e,n/e,1558,,184,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1620,,453,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,1591,
19:00 - 20:00,34,,1732,,n/e,n/e,1564,,216,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1732,,518,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1188,
20:00 - 21:00,35,,1751,,n/e,n/e,1574,,234,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1799,,494,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,869,
21:00 - 22:00,36,,1676,,n/e,n/e,1558,,234,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1671,,477,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,791,
22:00 - 23:00,35,,1609,,n/e,n/e,1561,,236,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1513,,380,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,738,
23:00 - 00:00,36,,1583,,n/e,n/e,1545,,230,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1322,,116,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,811,
00:00 - 01:00,32,,1622,,n/e,n/e,1424,,233,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1159,,112,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,789,
01:00 - 02:00,32,,1603,,n/e,n/e,1333,,231,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,933,,74,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,695,
02:00 - 03:00,32,,1468,,n/e,n/e,1329,,233,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,937,,75,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,681,
03:00 - 04:00,30,,1431,,n/e,n/e,1331,,232,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,819,,72,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,693,
04:00 - 05:00,31,,1421,,n/e,n/e,1330,,228,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,656,,38,,n/e,n/e,1393,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,677,
05:00 - 06:00,31,,1553,,n/e,n/e,1336,,236,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,835,,72,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,713,
