00:00 - 01:00,46,,1907,,n/e,n/e,1450,,200,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,437,,675,,n/e,n/e,1396,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1090,
01:00 - 02:00,45,,1823,,n/e,n/e,1441,,188,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,358,,746,,n/e,n/e,1397,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,898,
02:00 - 03:00,45,,1776,,n/e,n/e,1106,,192,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,329,,706,,n/e,n/e,1402,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,849,
03:00 - 04:00,45,,1628,,n/e,n/e,1102,,191,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,321,,595,,n/e,n/e,1402,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,763,
04:00 - 05:00,45,,1603,,n/e,n/e,1099,,194,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,341,,422,,n/e,n/e,1402,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,714,
05:00 - 06:00,45,,1505,,n/e,n/e,1104,,192,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,353,,419,,n/e,n/e,1402,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,651,
06:00 - 07:00,45,,1573,,n/e,n/e,1110,,193,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,350,,403,,n/e,n/e,1402,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,615,
07:00 - 08:00,40,,1610,,n/e,n/e,1227,,187,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,548,,246,,n/e,n/e,1401,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,546,
08:00 - 09:00,41,,1660,,n/e,n/e,1323,,195,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,552,,197,,n/e,n/e,1401,,n/e,n/e,n/e,n/e,27,,n/e,n/e,n/e,n/e,422,
09:00 - 10:00,41,,1649,,n/e,n/e,1315,,194,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,684,,253,,n/e,n/e,1401,,n/e,n/e,n/e,n/e,182,,n/e,n/e,n/e,n/e,366,
