00:00 - 01:00,275,,0,,0,,3269,,959,,191,,0,,0,,0,,,2115,1046,,799,,0,,7057,,51,,77,,9,,238,,0,,11156,
01:00 - 02:00,278,,0,,0,,3541,,1014,,191,,0,,0,,0,,,2037,1048,,898,,0,,7058,,51,,79,,9,,236,,0,,9437,
02:00 - 03:00,278,,0,,0,,3450,,1043,,191,,0,,0,,0,,,2126,1021,,714,,0,,7061,,52,,79,,9,,238,,0,,6474,
03:00 - 04:00,279,,0,,0,,3318,,1063,,191,,0,,0,,0,,,2580,1033,,661,,0,,7066,,51,,79,,9,,239,,0,,6329,
04:00 - 05:00,278,,0,,0,,3334,,1054,,191,,0,,0,,0,,,2544,1013,,612,,0,,7069,,51,,77,,9,,238,,0,,6172,
05:00 - 06:00,278,,0,,0,,3395,,1062,,187,,0,,0,,0,,,2501,1041,,693,,0,,7077,,50,,75,,9,,237,,0,,6189,
06:00 - 07:00,283,,0,,0,,3909,,1135,,193,,0,,0,,0,,,2324,1056,,792,,0,,7102,,51,,75,,9,,240,,0,,5782,
07:00 - 08:00,287,,0,,0,,3241,,1027,,195,,0,,0,,0,,,2190,1040,,573,,0,,7111,,52,,76,,34,,238,,0,,5963,
08:00 - 09:00,275,,0,,0,,3398,,1095,,198,,0,,0,,0,,,2163,1053,,691,,0,,7113,,52,,78,,601,,239,,0,,5770,
09:00 - 10:00,273,,0,,0,,2616,,1039,,199,,0,,0,,0,,,1829,1029,,810,,0,,7112,,51,,78,,1635,,237,,0,,6448,
10:00 - 11:00,270,,0,,0,,2555,,1064,,199,,0,,0,,0,,,1014,1049,,1009,,0,,7108,,50,,77,,2479,,236,,0,,7056,
11:00 - 12:00,279,,0,,0,,2564,,1058,,195,,0,,0,,0,,,926,1070,,1151,,0,,7107,,51,,78,,2942,,242,,0,,8335,
12:00 - 13:00,281,,0,,0,,2535,,1016,,193,,0,,0,,0,,,927,1049,,1243,,0,,7106,,51,,80,,2898,,241,,0,,9002,
13:00 - 14:00,284,,0,,0,,2452,,989,,196,,0,,0,,0,,,1142,1025,,1013,,0,,7103,,50,,79,,2778,,241,,0,,11860,
14:00 - 15:00,270,,0,,0,,2558,,1001,,199,,0,,0,,0,,,1344,1033,,782,,0,,7095,,49,,78,,2554,,245,,0,,12244,
15:00 - 16:00,265,,0,,0,,2515,,1015,,200,,0,,0,,0,,,1300,1034,,785,,0,,7089,,49,,75,,1876,,245,,0,,12635,
16:00 - 17:00,268,,0,,0,,2681,,968,,202,,0,,0,,0,,,1073,1054,,1141,,0,,7085,,49,,77,,781,,245,,0,,13564,
17:00 - 18:00,268,,0,,0,,2749,,982,,203,,0,,0,,0,,,355,1084,,2275,,0,,7084,,49,,77,,177,,243,,0,,14629,
18:00 - 19:00,264,,0,,0,,2836,,963,,201,,0,,0,,0,,,145,1107,,2423,,0,,7084,,50,,75,,119,,247,,0,,14358,
19:00 - 20:00,270,,0,,0,,2784,,943,,198,,0,,0,,0,,,145,1134,,2007,,0,,7086,,51,,77,,115,,245,,0,,14342,
20:00 - 21:00,277,,0,,0,,2746,,916,,193,,0,,0,,0,,,147,1113,,2347,,0,,7088,,51,,77,,91,,243,,0,,14041,
21:00 - 22:00,279,,0,,0,,2894,,936,,201,,0,,0,,0,,,385,1111,,2443,,0,,7086,,51,,78,,60,,243,,0,,14166,
22:00 - 23:00,270,,0,,0,,3208,,965,,203,,0,,0,,0,,,487,1100,,1659,,0,,7087,,51,,74,,50,,241,,0,,13271,
23:00 - 00:00,273,,0,,0,,3900,,1023,,202,,0,,0,,0,,,1423,1065,,800,,0,,7090,,52,,74,,16,,237,,0,,12151,
00:00 - 01:00,266,,0,,0,,3753,,1007,,202,,0,,0,,0,,,2352,1059,,658,,0,,7086,,52,,74,,11,,240,,0,,11786,
01:00 - 02:00,268,,0,,0,,3714,,1033,,199,,0,,0,,0,,,2623,1054,,539,,0,,7085,,51,,74,,11,,238,,0,,11220,
02:00 - 03:00,262,,0,,0,,3717,,1018,,199,,0,,0,,0,,,2813,1050,,505,,0,,7084,,51,,74,,11,,237,,0,,10252,
03:00 - 04:00,265,,0,,0,,3692,,1020,,197,,0,,0,,0,,,2749,1043,,408,,0,,7084,,52,,74,,11,,239,,0,,10444,
04:00 - 05:00,272,,0,,0,,3847,,1018,,196,,0,,0,,0,,,2465,1043,,544,,0,,7083,,52,,73,,12,,240,,0,,10996,
05:00 - 06:00,276,,0,,0,,4059,,1002,,197,,0,,0,,0,,,1104,1058,,704,,0,,7081,,53,,75,,17,,240,,0,,12030,
06:00 - 07:00,277,,0,,0,,4338,,1088,,225,,0,,0,,0,,,542,1082,,1065,,0,,7083,,53,,90,,18,,245,,0,,11802,
07:00 - 08:00,288,,0,,0,,4534,,1156,,319,,0,,0,,0,,,247,1108,,1316,,0,,7089,,54,,91,,38,,255,,0,,11695,
08:00 - 09:00,293,,0,,0,,4094,,1202,,342,,0,,0,,0,,,204,1149,,1731,,0,,7091,,53,,88,,458,,271,,0,,12344,
09:00 - 10:00,293,,0,,0,,3647,,1472,,353,,0,,0,,0,,,145,1140,,1930,,0,,7098,,59,,93,,1301,,268,,0,,12548,
10:00 - 11:00,291,,0,,0,,3911,,1528,,352,,0,,0,,0,,,145,1148,,1724,,0,,7103,,64,,93,,1926,,262,,0,,12197,
11:00 - 12:00,289,,0,,0,,3606,,1492,,351,,0,,0,,0,,,145,1161,,1595,,0,,7104,,63,,95,,2442,,276,,0,,12354,
12:00 - 13:00,295,,0,,0,,3565,,1352,,353,,0,,0,,0,,,185,1187,,1310,,0,,7106,,63,,94,,2689,,293,,0,,12766,
13:00 - 14:00,296,,0,,0,,3732,,1355,,354,,0,,0,,0,,,360,1173,,1246,,0,,7104,,62,,94,,2556,,303,,0,,12884,
14:00 - 15:00,299,,0,,0,,3579,,1145,,354,,0,,0,,0,,,655,1179,,1177,,0,,7103,,61,,98,,2372,,303,,0,,12926,
15:00 - 16:00,300,,0,,0,,3706,,1187,,354,,0,,0,,0,,,665,1224,,1415,,0,,7102,,62,,96,,1701,,302,,0,,13003,
16:00 - 17:00,294,,0,,0,,3803,,1284,,353,,0,,0,,0,,,203,1285,,1768,,0,,7101,,64,,97,,740,,298,,0,,12518,
17:00 - 18:00,296,,0,,0,,3936,,1481,,354,,0,,0,,0,,,145,1334,,3648,,0,,7101,,63,,100,,174,,309,,0,,12637,
18:00 - 19:00,283,,0,,0,,3959,,1547,,344,,0,,0,,0,,,145,1332,,4072,,0,,7099,,62,,101,,63,,313,,0,,12879,
19:00 - 20:00,292,,0,,0,,3831,,1472,,345,,0,,0,,0,,,145,1336,,4068,,0,,7098,,63,,100,,61,,315,,0,,12897,
20:00 - 21:00,291,,0,,0,,3915,,1406,,355,,0,,0,,0,,,144,1298,,4176,,0,,7100,,57,,100,,61,,315,,0,,12874,
21:00 - 22:00,296,,0,,0,,3863,,1196,,354,,0,,0,,0,,,182,1306,,2257,,0,,7101,,51,,99,,60,,311,,0,,12857,
22:00 - 23:00,294,,0,,0,,3905,,1091,,348,,0,,0,,0,,,689,1246,,1511,,0,,7093,,51,,93,,58,,302,,0,,12598,
23:00 - 00:00,292,,0,,0,,3970,,1103,,255,,0,,0,,0,,,1543,1230,,1269,,0,,7085,,52,,82,,57,,303,,0,,12390,
00:00 - 01:00,292,,0,,0,,3578,,1033,,241,,0,,0,,0,,,2148,1186,,1122,,0,,7085,,52,,84,,47,,309,,0,,12547,
01:00 - 02:00,295,,0,,0,,3394,,969,,241,,0,,0,,0,,,2904,1179,,937,,0,,7087,,51,,80,,41,,306,,0,,11848,
02:00 - 03:00,290,,0,,0,,3337,,879,,241,,0,,0,,0,,,3003,1168,,870,,0,,7087,,51,,79,,38,,307,,0,,10590,
03:00 - 04:00,289,,0,,0,,3591,,999,,236,,0,,0,,0,,,2618,1187,,982,,0,,7087,,52,,79,,40,,303,,0,,9406,
04:00 - 05:00,292,,0,,0,,3606,,989,,242,,0,,0,,0,,,2615,1191,,1012,,0,,7088,,51,,80,,40,,303,,0,,9926,
05:00 - 06:00,304,,0,,0,,3943,,984,,257,,0,,0,,0,,,1964,1187,,1293,,0,,7088,,52,,78,,40,,298,,0,,11249,
06:00 - 07:00,319,,0,,0,,4066,,1128,,283,,0,,0,,0,,,538,1192,,1470,,0,,7086,,62,,85,,41,,303,,0,,11787,
07:00 - 08:00,325,,0,,0,,4141,,1200,,318,,0,,0,,0,,,0,1223,,1913,,0,,7086,,64,,96,,50,,312,,0,,11145,
08:00 - 09:00,320,,0,,0,,4285,,1404,,338,,0,,0,,0,,,1,1255,,3583,,0,,7092,,62,,99,,267,,316,,0,,10716,
09:00 - 10:00,316,,0,,0,,4397,,1464,,346,,0,,0,,0,,,0,1274,,3958,,0,,7079,,59,,98,,844,,316,,0,,10859,
