index,DE -> SE,DE -> CZ,DE -> FR,DE -> AT,DE -> DK,DE -> LU,DE -> CH,DE -> PL,DE -> NL
2019-01-02 13:00:00+0000,66.0,786.0,21.0,2277.0,1717.0,502.0,4107.0,925.0,1104.0
2019-01-02 14:00:00+0000,0.0,650.0,0.0,2170.0,973.0,493.0,4032.0,838.0,1106.0
2019-01-02 15:00:00+0000,0.0,640.0,0.0,1924.0,1007.0,505.0,4003.0,835.0,1098.0
2019-01-02 16:00:00+0000,0.0,604.0,38.0,1529.0,85.0,515.0,3081.0,741.0,1528.0
2019-01-02 17:00:00+0000,0.0,435.0,449.0,1558.0,76.0,589.0,3205.0,524.0,1441.0
2019-01-02 18:00:00+0000,0.0,356.0,782.0,1626.0,51.0,600.0,3394.0,467.0,1288.0
2019-01-02 19:00:00+0000,0.0,469.0,713.0,1858.0,35.0,559.0,4043.0,591.0,1257.0
2019-01-02 20:00:00+0000,0.0,446.0,361.0,1923.0,4.0,539.0,4179.0,522.0,1134.0
2019-01-02 21:00:00+0000,0.0,358.0,772.0,1948.0,16.0,614.0,4468.0,372.0,1154.0
2019-01-02 22:00:00+0000,0.0,263.0,863.0,1929.0,894.0,584.0,4352.0,264.0,1093.0
2019-01-02 23:00:00+0000,231.0,370.0,1038.0,1995.0,1416.0,622.0,4434.0,120.0,1329.0
2019-01-03 00:00:00+0000,274.0,81.0,1232.0,1930.0,1643.0,552.0,4177.0,0.0,1936.0
2019-01-03 01:00:00+0000,286.0,13.0,1088.0,1925.0,1845.0,491.0,4271.0,0.0,1965.0
2019-01-03 02:00:00+0000,298.0,77.0,591.0,1923.0,2082.0,416.0,3671.0,0.0,1963.0
2019-01-03 03:00:00+0000,287.0,284.0,503.0,1871.0,2051.0,424.0,3470.0,10.0,1989.0
2019-01-03 04:00:00+0000,286.0,480.0,1128.0,2133.0,1738.0,534.0,3987.0,215.0,2367.0
2019-01-03 05:00:00+0000,29.0,670.0,1118.0,2106.0,1579.0,540.0,4352.0,740.0,1807.0
2019-01-03 06:00:00+0000,3.0,532.0,896.0,1576.0,839.0,509.0,3688.0,827.0,1509.0
2019-01-03 07:00:00+0000,0.0,682.0,1767.0,1815.0,9.0,624.0,3938.0,1130.0,2827.0
2019-01-03 08:00:00+0000,0.0,701.0,1394.0,1761.0,0.0,609.0,3391.0,1017.0,2188.0
2019-01-03 09:00:00+0000,3.0,614.0,1297.0,1631.0,23.0,598.0,3378.0,902.0,2039.0
2019-01-03 10:00:00+0000,0.0,569.0,1667.0,1586.0,0.0,631.0,3999.0,873.0,2245.0
2019-01-03 11:00:00+0000,0.0,583.0,1302.0,1492.0,0.0,597.0,3279.0,1010.0,1808.0
2019-01-03 12:00:00+0000,0.0,514.0,1227.0,1382.0,0.0,585.0,2969.0,926.0,1816.0
2019-01-03 13:00:00+0000,0.0,506.0,442.0,1444.0,0.0,506.0,2955.0,863.0,1467.0
2019-01-03 14:00:00+0000,0.0,486.0,14.0,1414.0,0.0,448.0,2656.0,888.0,1460.0
2019-01-03 15:00:00+0000,0.0,651.0,30.0,1404.0,0.0,461.0,2538.0,1002.0,1892.0
2019-01-03 16:00:00+0000,2.0,503.0,364.0,1123.0,0.0,518.0,1766.0,866.0,2179.0
2019-01-03 17:00:00+0000,0.0,427.0,1139.0,1445.0,0.0,599.0,2454.0,792.0,1982.0
2019-01-03 18:00:00+0000,0.0,390.0,1529.0,1464.0,0.0,614.0,2955.0,767.0,1944.0
2019-01-03 19:00:00+0000,0.0,394.0,2150.0,1789.0,0.0,647.0,4170.0,999.0,2238.0
2019-01-03 20:00:00+0000,0.0,372.0,1911.0,2129.0,0.0,602.0,4885.0,950.0,1967.0
2019-01-03 21:00:00+0000,0.0,139.0,2178.0,2139.0,0.0,671.0,5084.0,385.0,2187.0
2019-01-03 22:00:00+0000,0.0,41.0,2015.0,1998.0,0.0,636.0,4408.0,358.0,2100.0
2019-01-03 23:00:00+0000,0.0,91.0,1813.0,2062.0,0.0,539.0,4379.0,575.0,1927.0
2019-01-04 00:00:00+0000,0.0,59.0,1631.0,2209.0,76.0,470.0,4591.0,465.0,1810.0
2019-01-04 01:00:00+0000,2.0,113.0,1619.0,2436.0,169.0,487.0,4850.0,529.0,1776.0
2019-01-04 02:00:00+0000,2.0,170.0,1451.0,2437.0,80.0,487.0,5179.0,629.0,1834.0
2019-01-04 03:00:00+0000,2.0,401.0,1243.0,2500.0,372.0,532.0,4839.0,1007.0,1582.0
2019-01-04 04:00:00+0000,72.0,626.0,1433.0,2377.0,1287.0,540.0,4878.0,1019.0,1706.0
2019-01-04 05:00:00+0000,5.0,1084.0,1617.0,2279.0,583.0,542.0,4199.0,1170.0,1312.0
2019-01-04 06:00:00+0000,0.0,1254.0,1972.0,2352.0,567.0,599.0,3928.0,967.0,1473.0
2019-01-04 07:00:00+0000,0.0,1328.0,1850.0,2218.0,714.0,609.0,3211.0,1003.0,1639.0
2019-01-04 08:00:00+0000,0.0,1424.0,1544.0,2495.0,755.0,605.0,2707.0,938.0,1850.0
2019-01-04 09:00:00+0000,0.0,1571.0,1444.0,2270.0,496.0,598.0,2456.0,936.0,1917.0
2019-01-04 10:00:00+0000,0.0,1587.0,1601.0,2173.0,547.0,640.0,2409.0,1070.0,2031.0
2019-01-04 11:00:00+0000,3.0,1759.0,1296.0,1890.0,587.0,638.0,2154.0,1177.0,2213.0
2019-01-04 12:00:00+0000,3.0,1894.0,1117.0,2347.0,641.0,607.0,2646.0,1279.0,1809.0
2019-01-04 13:00:00+0000,3.0,1873.0,833.0,2882.0,1257.0,554.0,3321.0,1248.0,1229.0
2019-01-04 14:00:00+0000,59.0,1970.0,663.0,3005.0,923.0,520.0,3870.0,1225.0,1199.0
2019-01-04 15:00:00+0000,0.0,2065.0,588.0,3103.0,920.0,518.0,3716.0,1234.0,1157.0
2019-01-04 16:00:00+0000,0.0,1980.0,673.0,3010.0,866.0,534.0,2818.0,1302.0,1429.0
2019-01-04 17:00:00+0000,0.0,1708.0,963.0,2764.0,563.0,574.0,2542.0,1186.0,1677.0
2019-01-04 18:00:00+0000,0.0,1670.0,666.0,2519.0,739.0,573.0,2399.0,1036.0,1701.0
2019-01-04 19:00:00+0000,39.0,1811.0,677.0,2970.0,1394.0,550.0,2790.0,1138.0,1709.0
2019-01-04 20:00:00+0000,75.0,1604.0,1198.0,2739.0,1090.0,524.0,3332.0,976.0,1636.0
2019-01-04 21:00:00+0000,75.0,1789.0,841.0,3016.0,929.0,523.0,3136.0,1141.0,1776.0
2019-01-04 22:00:00+0000,71.0,1431.0,1086.0,2362.0,841.0,516.0,2752.0,1134.0,1986.0
2019-01-04 23:00:00+0000,61.0,1153.0,1009.0,2792.0,1310.0,470.0,3228.0,1170.0,1609.0
2019-01-05 00:00:00+0000,61.0,1411.0,850.0,3001.0,1238.0,451.0,3458.0,1275.0,1761.0
2019-01-05 01:00:00+0000,61.0,1375.0,980.0,3031.0,1414.0,453.0,3833.0,1257.0,1638.0
2019-01-05 02:00:00+0000,61.0,1394.0,750.0,3252.0,1839.0,424.0,4283.0,1246.0,1450.0
2019-01-05 03:00:00+0000,61.0,1442.0,693.0,3453.0,1566.0,395.0,4379.0,1234.0,1544.0
2019-01-05 04:00:00+0000,61.0,1617.0,860.0,3531.0,1560.0,447.0,4489.0,1280.0,1877.0
2019-01-05 05:00:00+0000,61.0,1605.0,1235.0,3163.0,1805.0,451.0,4649.0,1291.0,2138.0
2019-01-05 06:00:00+0000,61.0,1441.0,1269.0,2890.0,2093.0,388.0,4148.0,1183.0,1842.0
2019-01-05 07:00:00+0000,61.0,1554.0,1356.0,2836.0,2082.0,445.0,4017.0,1304.0,1306.0
2019-01-05 08:00:00+0000,99.0,1744.0,1176.0,2958.0,2025.0,495.0,3882.0,1264.0,1279.0
2019-01-05 09:00:00+0000,194.0,1930.0,995.0,2915.0,1657.0,523.0,3572.0,1120.0,1549.0
2019-01-05 10:00:00+0000,90.0,1794.0,1139.0,2862.0,1468.0,537.0,3572.0,999.0,1687.0
2019-01-05 11:00:00+0000,5.0,1800.0,1322.0,2814.0,878.0,540.0,3455.0,1203.0,1624.0
2019-01-05 12:00:00+0000,3.0,1711.0,1512.0,2647.0,686.0,537.0,3661.0,1138.0,1623.0
2019-01-05 13:00:00+0000,3.0,1725.0,1167.0,3058.0,490.0,505.0,4008.0,1158.0,1309.0
2019-01-05 14:00:00+0000,3.0,1793.0,983.0,3478.0,121.0,497.0,4282.0,1217.0,1181.0
2019-01-05 15:00:00+0000,0.0,1759.0,765.0,3418.0,23.0,527.0,4307.0,1355.0,1314.0
2019-01-05 16:00:00+0000,0.0,1662.0,512.0,3039.0,13.0,509.0,3785.0,1310.0,1346.0
2019-01-05 17:00:00+0000,0.0,1104.0,1134.0,2456.0,0.0,578.0,3575.0,1294.0,1439.0
2019-01-05 18:00:00+0000,0.0,1009.0,1533.0,2450.0,5.0,591.0,4000.0,1296.0,1459.0
2019-01-05 19:00:00+0000,0.0,1195.0,1378.0,2676.0,208.0,573.0,4160.0,1305.0,1310.0
2019-01-05 20:00:00+0000,2.0,1061.0,1553.0,2476.0,12.0,538.0,4322.0,1048.0,1177.0
2019-01-05 21:00:00+0000,2.0,879.0,1338.0,2249.0,130.0,600.0,4103.0,1067.0,1123.0
2019-01-05 22:00:00+0000,62.0,512.0,1361.0,1937.0,1320.0,576.0,3994.0,1052.0,1083.0
2019-01-05 23:00:00+0000,4.0,239.0,1987.0,2111.0,2049.0,552.0,5055.0,776.0,1823.0
2019-01-06 00:00:00+0000,300.0,173.0,1863.0,2419.0,2114.0,525.0,5442.0,655.0,1930.0
2019-01-06 01:00:00+0000,39.0,91.0,1782.0,2455.0,2093.0,492.0,5443.0,618.0,1864.0
2019-01-06 02:00:00+0000,3.0,52.0,1312.0,2464.0,1976.0,393.0,4936.0,534.0,1799.0
2019-01-06 03:00:00+0000,323.0,10.0,566.0,1816.0,2095.0,323.0,3869.0,468.0,1686.0
2019-01-06 04:00:00+0000,366.0,54.0,824.0,2219.0,2063.0,343.0,4142.0,565.0,1633.0
2019-01-06 05:00:00+0000,119.0,121.0,922.0,2486.0,1592.0,335.0,4453.0,722.0,1934.0
2019-01-06 06:00:00+0000,6.0,312.0,1401.0,2426.0,1117.0,428.0,4810.0,765.0,2056.0
2019-01-06 07:00:00+0000,3.0,447.0,1456.0,2340.0,164.0,469.0,4936.0,657.0,1575.0
2019-01-06 08:00:00+0000,0.0,683.0,1491.0,2652.0,0.0,503.0,4607.0,805.0,1855.0
2019-01-06 09:00:00+0000,0.0,603.0,1393.0,2505.0,0.0,505.0,4242.0,777.0,1917.0
2019-01-06 10:00:00+0000,0.0,433.0,1477.0,2140.0,0.0,562.0,4321.0,607.0,2235.0
2019-01-06 11:00:00+0000,0.0,384.0,2061.0,2212.0,0.0,617.0,4546.0,529.0,2492.0
2019-01-06 12:00:00+0000,0.0,465.0,2087.0,2266.0,0.0,608.0,4682.0,667.0,2356.0
2019-01-06 13:00:00+0000,0.0,501.0,1504.0,2512.0,0.0,552.0,4926.0,757.0,2016.0
2019-01-06 14:00:00+0000,3.0,564.0,1412.0,2606.0,0.0,543.0,5044.0,838.0,2036.0
2019-01-06 15:00:00+0000,0.0,683.0,939.0,2730.0,0.0,523.0,4617.0,1111.0,2012.0
2019-01-06 16:00:00+0000,0.0,660.0,1294.0,2413.0,0.0,621.0,4461.0,938.0,2433.0
2019-01-06 17:00:00+0000,0.0,680.0,2168.0,2246.0,0.0,732.0,4490.0,818.0,2554.0
2019-01-06 18:00:00+0000,0.0,717.0,2887.0,2276.0,0.0,678.0,4637.0,952.0,2914.0
2019-01-06 19:00:00+0000,0.0,634.0,2944.0,2366.0,0.0,606.0,5045.0,771.0,2735.0
2019-01-06 20:00:00+0000,0.0,519.0,2318.0,2373.0,32.0,516.0,5388.0,661.0,2057.0
2019-01-06 21:00:00+0000,0.0,554.0,2275.0,2378.0,24.0,518.0,5071.0,676.0,1979.0
2019-01-06 22:00:00+0000,0.0,580.0,2396.0,2278.0,27.0,519.0,5078.0,763.0,2412.0
2019-01-06 23:00:00+0000,0.0,305.0,1635.0,1933.0,436.0,484.0,4075.0,615.0,2676.0
2019-01-07 00:00:00+0000,3.0,405.0,1406.0,2106.0,1000.0,427.0,4407.0,767.0,2404.0
2019-01-07 01:00:00+0000,3.0,334.0,1405.0,2102.0,1263.0,469.0,4538.0,706.0,2654.0
2019-01-07 02:00:00+0000,3.0,299.0,823.0,1963.0,1658.0,460.0,3904.0,681.0,2820.0
2019-01-07 03:00:00+0000,267.0,506.0,791.0,1943.0,1111.0,415.0,4133.0,838.0,2830.0
2019-01-07 04:00:00+0000,297.0,981.0,636.0,2254.0,377.0,368.0,4677.0,1036.0,1979.0
2019-01-07 05:00:00+0000,0.0,1369.0,117.0,2502.0,5.0,565.0,3585.0,1070.0,1264.0
2019-01-07 06:00:00+0000,0.0,1251.0,163.0,1817.0,22.0,657.0,2377.0,875.0,1792.0
2019-01-07 07:00:00+0000,0.0,1109.0,487.0,1034.0,6.0,683.0,1563.0,635.0,2115.0
2019-01-07 08:00:00+0000,0.0,1155.0,327.0,1121.0,0.0,670.0,1372.0,754.0,1984.0
2019-01-07 09:00:00+0000,0.0,1216.0,207.0,1170.0,1.0,699.0,1195.0,788.0,1826.0
2019-01-07 10:00:00+0000,0.0,1333.0,267.0,1242.0,2.0,732.0,1400.0,944.0,1892.0
2019-01-07 11:00:00+0000,0.0,1475.0,110.0,1358.0,137.0,691.0,1198.0,915.0,1672.0
2019-01-07 12:00:00+0000,0.0,1622.0,0.0,1520.0,142.0,740.0,1709.0,1032.0,1506.0
2019-01-07 13:00:00+0000,0.0,1880.0,31.0,2644.0,155.0,758.0,3000.0,1001.0,1520.0
2019-01-07 14:00:00+0000,0.0,2019.0,35.0,2499.0,141.0,712.0,2866.0,1090.0,1461.0
2019-01-07 15:00:00+0000,0.0,2112.0,44.0,2237.0,165.0,674.0,2766.0,1278.0,1450.0
2019-01-07 16:00:00+0000,0.0,2008.0,481.0,2102.0,55.0,749.0,2608.0,1242.0,1622.0
2019-01-07 17:00:00+0000,30.0,1931.0,671.0,2242.0,702.0,716.0,2290.0,1233.0,1834.0
2019-01-07 18:00:00+0000,74.0,1799.0,536.0,2417.0,1189.0,631.0,2396.0,1259.0,2014.0
2019-01-07 19:00:00+0000,74.0,1768.0,506.0,2485.0,1007.0,577.0,3223.0,1276.0,2067.0
2019-01-07 20:00:00+0000,74.0,1637.0,589.0,2904.0,1203.0,524.0,3931.0,1104.0,1759.0
2019-01-07 21:00:00+0000,74.0,1459.0,310.0,3041.0,1205.0,476.0,3988.0,1117.0,1377.0
2019-01-07 22:00:00+0000,74.0,1408.0,210.0,3300.0,994.0,420.0,4691.0,1175.0,1394.0
2019-01-07 23:00:00+0000,75.0,1754.0,281.0,2935.0,962.0,391.0,4122.0,1210.0,1960.0
2019-01-08 00:00:00+0000,74.0,1539.0,393.0,3273.0,1186.0,368.0,4189.0,1064.0,1978.0
2019-01-08 01:00:00+0000,75.0,1460.0,465.0,3169.0,928.0,361.0,4312.0,1009.0,1974.0
2019-01-08 02:00:00+0000,67.0,1537.0,505.0,3268.0,910.0,349.0,4276.0,1096.0,1910.0
2019-01-08 03:00:00+0000,61.0,1635.0,351.0,3354.0,751.0,357.0,4328.0,1156.0,1863.0
2019-01-08 04:00:00+0000,61.0,1620.0,259.0,3432.0,1013.0,400.0,4435.0,1151.0,1808.0
2019-01-08 05:00:00+0000,61.0,1528.0,92.0,3158.0,905.0,417.0,4404.0,1230.0,1276.0
2019-01-08 06:00:00+0000,61.0,1590.0,185.0,2596.0,841.0,549.0,3341.0,1246.0,1528.0
2019-01-08 07:00:00+0000,61.0,1478.0,351.0,2146.0,927.0,571.0,3276.0,1121.0,1621.0
2019-01-08 08:00:00+0000,61.0,1624.0,268.0,2094.0,919.0,545.0,2898.0,1155.0,1906.0
2019-01-08 09:00:00+0000,61.0,1624.0,265.0,2134.0,1126.0,534.0,2952.0,1140.0,1985.0
2019-01-08 10:00:00+0000,61.0,1436.0,142.0,2084.0,1302.0,533.0,2900.0,1058.0,1957.0
2019-01-08 11:00:00+0000,61.0,1649.0,73.0,2290.0,1067.0,520.0,2973.0,1043.0,1976.0
2019-01-08 12:00:00+0000,61.0,1575.0,52.0,2550.0,1014.0,493.0,3081.0,976.0,2069.0
2019-01-08 13:00:00+0000,61.0,1512.0,128.0,2623.0,1064.0,471.0,3577.0,944.0,1826.0
2019-01-08 14:00:00+0000,61.0,1432.0,102.0,2478.0,1239.0,485.0,3950.0,1001.0,1811.0
2019-01-08 15:00:00+0000,61.0,1626.0,99.0,2497.0,927.0,474.0,3755.0,1238.0,1633.0
2019-01-08 16:00:00+0000,61.0,1550.0,158.0,2403.0,1243.0,540.0,3145.0,1135.0,1973.0
2019-01-08 17:00:00+0000,61.0,1557.0,378.0,2644.0,1016.0,583.0,2680.0,1055.0,2188.0
2019-01-08 18:00:00+0000,61.0,1571.0,267.0,2626.0,1016.0,556.0,2382.0,1061.0,2437.0
2019-01-08 19:00:00+0000,61.0,1496.0,303.0,2498.0,777.0,515.0,2714.0,1093.0,2416.0
2019-01-08 20:00:00+0000,61.0,1310.0,253.0,2420.0,845.0,456.0,3923.0,1052.0,1949.0
2019-01-08 21:00:00+0000,61.0,1287.0,309.0,2617.0,941.0,496.0,4183.0,1109.0,1982.0
2019-01-08 22:00:00+0000,62.0,1270.0,379.0,2833.0,666.0,472.0,4499.0,1094.0,2081.0
2019-01-08 23:00:00+0000,61.0,1262.0,232.0,3284.0,1154.0,380.0,4248.0,1068.0,2149.0
2019-01-09 00:00:00+0000,61.0,1402.0,29.0,3263.0,785.0,344.0,4300.0,1067.0,1877.0
2019-01-09 01:00:00+0000,61.0,1398.0,42.0,3292.0,697.0,349.0,4593.0,1063.0,1846.0
2019-01-09 02:00:00+0000,61.0,1360.0,240.0,3279.0,691.0,387.0,4475.0,1075.0,1798.0
2019-01-09 03:00:00+0000,61.0,1527.0,0.0,3295.0,680.0,364.0,4283.0,1013.0,1834.0
2019-01-09 04:00:00+0000,61.0,1447.0,263.0,3332.0,703.0,415.0,4531.0,1025.0,1690.0
2019-01-09 05:00:00+0000,61.0,1554.0,167.0,3097.0,712.0,383.0,4690.0,996.0,1336.0
2019-01-09 06:00:00+0000,61.0,1550.0,321.0,2440.0,756.0,525.0,3716.0,1000.0,1527.0
2019-01-09 07:00:00+0000,3.0,1531.0,226.0,2422.0,766.0,610.0,3134.0,1055.0,1724.0
2019-01-09 08:00:00+0000,2.0,1431.0,326.0,2309.0,893.0,649.0,2842.0,1111.0,1871.0
2019-01-09 09:00:00+0000,2.0,1458.0,340.0,2295.0,746.0,686.0,2960.0,1115.0,1785.0
2019-01-09 10:00:00+0000,60.0,1553.0,228.0,2453.0,675.0,670.0,3262.0,1206.0,1780.0
2019-01-09 11:00:00+0000,61.0,1601.0,274.0,2366.0,799.0,669.0,3299.0,1202.0,1773.0
2019-01-09 12:00:00+0000,62.0,1689.0,190.0,2506.0,712.0,633.0,3597.0,1240.0,1809.0
2019-01-09 13:00:00+0000,72.0,1719.0,143.0,2633.0,699.0,614.0,3721.0,1208.0,1596.0
2019-01-09 14:00:00+0000,71.0,1700.0,39.0,2632.0,713.0,595.0,3562.0,1153.0,1407.0
2019-01-09 15:00:00+0000,5.0,1768.0,100.0,2791.0,555.0,632.0,3888.0,1247.0,1645.0
2019-01-09 16:00:00+0000,0.0,1618.0,0.0,2364.0,593.0,579.0,2727.0,1078.0,1959.0
2019-01-09 17:00:00+0000,1.0,1551.0,661.0,2318.0,595.0,678.0,2981.0,1049.0,1974.0
2019-01-09 18:00:00+0000,2.0,1431.0,551.0,2241.0,536.0,681.0,2560.0,1012.0,2374.0
2019-01-09 19:00:00+0000,2.0,1519.0,773.0,2629.0,1026.0,582.0,3181.0,978.0,2261.0
2019-01-09 20:00:00+0000,2.0,1330.0,557.0,2809.0,1021.0,490.0,4160.0,1011.0,1749.0
2019-01-09 21:00:00+0000,68.0,1245.0,549.0,2595.0,842.0,505.0,3868.0,1011.0,1316.0
2019-01-09 22:00:00+0000,71.0,1057.0,566.0,2516.0,1207.0,494.0,4141.0,798.0,1514.0
2019-01-09 23:00:00+0000,215.0,828.0,57.0,2301.0,1166.0,349.0,3414.0,1013.0,854.0
2019-01-10 00:00:00+0000,19.0,648.0,429.0,2410.0,1065.0,399.0,4177.0,1191.0,1172.0
2019-01-10 01:00:00+0000,246.0,439.0,41.0,2204.0,1187.0,354.0,3955.0,1202.0,997.0
2019-01-10 02:00:00+0000,27.0,390.0,67.0,2270.0,1169.0,378.0,4185.0,1141.0,1198.0
2019-01-10 03:00:00+0000,419.0,551.0,77.0,2233.0,979.0,399.0,4237.0,1008.0,1283.0
2019-01-10 04:00:00+0000,433.0,614.0,80.0,2332.0,804.0,370.0,4152.0,983.0,999.0
2019-01-10 05:00:00+0000,0.0,1030.0,0.0,2325.0,78.0,397.0,3302.0,951.0,416.0
2019-01-10 06:00:00+0000,0.0,813.0,92.0,1122.0,413.0,552.0,1074.0,699.0,1332.0
2019-01-10 07:00:00+0000,0.0,581.0,171.0,990.0,272.0,676.0,417.0,752.0,2066.0
2019-01-10 08:00:00+0000,0.0,718.0,20.0,952.0,340.0,640.0,305.0,892.0,1888.0
2019-01-10 09:00:00+0000,0.0,724.0,0.0,928.0,282.0,676.0,229.0,922.0,1758.0
2019-01-10 10:00:00+0000,0.0,603.0,0.0,789.0,241.0,672.0,175.0,832.0,1475.0
2019-01-10 11:00:00+0000,0.0,472.0,0.0,550.0,137.0,633.0,100.0,690.0,1312.0
2019-01-10 12:00:00+0000,0.0,543.0,0.0,588.0,142.0,591.0,12.0,725.0,1338.0
2019-01-10 13:00:00+0000,0.0,519.0,0.0,618.0,87.0,563.0,70.0,706.0,1240.0
2019-01-10 14:00:00+0000,0.0,515.0,0.0,591.0,92.0,527.0,134.0,850.0,1049.0
2019-01-10 15:00:00+0000,0.0,542.0,0.0,628.0,228.0,568.0,80.0,896.0,1391.0
2019-01-10 16:00:00+0000,0.0,513.0,8.0,572.0,248.0,613.0,8.0,1085.0,1455.0
2019-01-10 17:00:00+0000,0.0,424.0,354.0,522.0,245.0,681.0,22.0,1054.0,1226.0
2019-01-10 18:00:00+0000,0.0,432.0,439.0,569.0,9.0,711.0,281.0,998.0,962.0
2019-01-10 19:00:00+0000,0.0,522.0,631.0,937.0,7.0,698.0,1020.0,1066.0,957.0
2019-01-10 20:00:00+0000,0.0,334.0,1411.0,1580.0,3.0,681.0,2689.0,939.0,647.0
2019-01-10 21:00:00+0000,0.0,456.0,1241.0,1868.0,8.0,710.0,3700.0,1106.0,585.0
2019-01-10 22:00:00+0000,0.0,271.0,1622.0,2033.0,30.0,674.0,4155.0,963.0,1698.0
2019-01-10 23:00:00+0000,0.0,392.0,972.0,2211.0,24.0,463.0,3988.0,853.0,1656.0
2019-01-11 00:00:00+0000,2.0,402.0,1022.0,2324.0,0.0,450.0,4477.0,889.0,1864.0
2019-01-11 01:00:00+0000,2.0,376.0,909.0,2284.0,0.0,463.0,4626.0,1059.0,1908.0
2019-01-11 02:00:00+0000,2.0,411.0,853.0,2321.0,8.0,465.0,4713.0,1093.0,1541.0
2019-01-11 03:00:00+0000,2.0,493.0,850.0,2453.0,8.0,492.0,4780.0,1169.0,2087.0
2019-01-11 04:00:00+0000,118.0,907.0,878.0,2263.0,121.0,485.0,4677.0,1097.0,2201.0
2019-01-11 05:00:00+0000,0.0,1371.0,983.0,2602.0,7.0,583.0,4747.0,1192.0,1753.0
2019-01-11 06:00:00+0000,0.0,1436.0,891.0,2439.0,15.0,677.0,3316.0,1018.0,1892.0
