Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Bełchatów,5460.0,1.0,PL,,,STUR,LIG,0.385,8.0,6.0,0.0011964585,0.0011964585,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,Opole,1532.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0032175032,0.0032175032,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Kozienice 2,1120.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0044169611,0.0044169611,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Turów,1488.0,1.0,PL,,,STUR,LIG,0.385,8.0,6.0,0.0032808399,0.0032808399,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,Kozienice 1,1805.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.003125,0.003125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Połaniec,1657.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.003125,0.003125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Jaworzno 3,1345.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0037119525,0.0037119525,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Łaziska 3,905.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0057142857,0.0057142857,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Dolna Odra,1362.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0037119525,0.0037119525,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Rybnik,1780.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.003125,0.003125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Żarnowiec,716.0,1.0,PL,,,HPHS,WAT,0.86,0.0,0.0,0.4109589041,0.4109589041,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,6000.0,0.0,716.0,0.86,,,,,,,,
,Ostrołęka B,677.0,1.0,PL,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,,,,,
,Pątnów 1,1244.0,1.0,PL,,,STUR,LIG,0.385,8.0,6.0,0.0043668122,0.0043668122,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,Porąbka Żar,540.0,1.0,PL,,,HPHS,WAT,0.86,0.0,0.0,0.618556701,0.618556701,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,2000.0,0.0,540.0,0.86,,,,,,,,
,EC Siekierki,620.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.00777605,0.00777605,117242.17,,0.0,0.5,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,EC Włocławek,485.0,1.0,PL,,,COMC,GAS,0.525,5.0,1.0,0.001314118,0.001314118,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Pątnów 2,464.0,1.0,PL,,,STUR,LIG,0.393,8.0,8.0,0.0152097902097901,0.0174825174825174,,12.5616438356165,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,,,,,,,
,Łagisza,700.0,1.0,PL,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,,,,,
,Kraków Łęg,446.0,1.0,PL,,,STUR,HRD,0.46,8.0,8.0,0.0177777777777778,0.0177777777777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,,,,,
,PKN Orlen,345.0,1.0,PL,,,STUR,OIL,0.33,4.0,4.0,0.02,0.02,,0.0,0.0,0.4,0.33,0.0,0.799636364,,,,,,,,,,,,,,,,,,,,
,Skawina,330.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.015015015,0.015015015,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Siersza,557.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0088652482,0.0088652482,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,FW Darłowo,239.0,1.0,PL,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,EC Wrotków,231.0,1.0,PL,,,COMC,GAS,0.55,5.0,1.0,0.053444976,0.053444976,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Wrocław,272.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0183823529,0.0183823529,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Chorzów,226.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0220264317,0.0220264317,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Połaniec 2-Pasywna,225.0,1.0,PL,,,STUR,BIO,0.45,8.0,6.0,0.0186567164,0.0186567164,2000.0,,0.0,0.2,0.45,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Gdańsk 2,217.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0227272727,0.0227272727,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Solina,198.0,1.0,PL,,,HPHS,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,1182.4028268551235,0.0,198.0,0.8,,,,,,,,
,Zielona Góra,188.0,1.0,PL,,,COMC,GAS,0.525,5.0,1.0,0.0550246305,0.0550246305,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Mondi Świecie,211.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0227272727,0.0227272727,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,EC Łódź-3,205.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0227272727,0.0227272727,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Karolin 2,112.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0427350427,0.0427350427,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,EC Łódź-4,198.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0227272727,0.0227272727,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,EW Włocławek,157.0,1.0,PL,,,HROR,WAT,1.0,0.0,0.0,1.4102564103,1.4102564103,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Żydowo,157.0,1.0,PL,,,HPHS,WAT,0.86,0.0,0.0,1.9607843137,1.9607843137,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,6600.0,0.0,157.0,0.86,,,,,,,,
,Jaworzno 2,189.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.03125,0.03125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Bydgoszcz 2,177.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.03125,0.03125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Nowa,155.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.03125,0.03125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Blachownia,158.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.03125,0.03125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,EC Białystok,157.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.03125,0.03125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Gorzów 2,138.0,1.0,PL,,,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,EC Nowa Sarzyna,129.0,1.0,PL,,,COMC,GAS,0.525,5.0,1.0,0.0859230769,0.0859230769,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,FW Margonin,120.0,1.0,PL,,,WTON,WIN,1.0,0.0,0.0,1.125,1.125,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Katowice,135.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0357142857,0.0357142857,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Azoty Tarnów,102.0,1.0,PL,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,,,,,
,FW Banie,106.0,1.0,PL,,,WTON,WIN,1.0,0.0,0.0,1.125,1.125,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Pomorzany,134.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0357142857,0.0357142857,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,ZA Puławy,82.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0704225352,0.0704225352,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,FW Marszewo,100.0,1.0,PL,,,WTON,WIN,1.0,0.0,0.0,1.125,1.125,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,EC Rzeszów,101.0,1.0,PL,,,COMC,GAS,0.51,0.0,0.0,0.01,0.03960396,12294.79632,,0.0,0.623762376,0.49,0.0,0.399746673,,,,,,,,,,,,,,,,,,,,
,Gdynia 3,105.0,1.0,PL,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,,,,,
,Tychy,106.0,1.0,PL,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,,,,,
,Zakłady Chemiczne Police SA,100.0,1.0,PL,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,,,,,
,Dychów,85.0,1.0,PL,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,507.5971731448764,0.0,85.0,0.85,,,,,,,,
,FW Korytnica,83.0,1.0,PL,,,WTON,WIN,1.0,0.0,0.0,1.8,1.8,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Czechnica,94.0,1.0,PL,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,,,,,
,Gorzów,98.0,1.0,PL,,,COMC,GAS,0.525,5.0,1.0,0.1117,0.1117,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Zabrze,53.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0877192982,0.0877192982,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Konin,128.0,1.0,PL,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,Karolin 1,149.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0333333333,0.0333333333,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,FW EGL,41.0,1.0,PL,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Adamów,600.0,1.0,PL,,,STUR,LIG,0.385,8.0,6.0,0.0086206897,0.0086206897,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,EC Żerań,386.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.0128205128,0.0128205128,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Stalowa Wola 3,250.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.02,0.02,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Łaziska 2,250.0,1.0,PL,,,STUR,HRD,0.395,8.0,6.0,0.02,0.02,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_Solar_PL,187.0,1.0,PL,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WIN_PL,5337.0,1.0,PL,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_BIO_PL,276.0,1.0,PL,,,STUR,BIO,0.45,8.0,6.0,0.0186567164,0.0186567164,2000.0,,0.0,0.2,0.45,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_GAS_PL,226.0,1.0,PL,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WAT_PL,469.0,1.0,PL,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
