Unnamed: 0,HPHS,HDAM
2023-01-01 00:00:00+00:00,0.0,8.94678110490126e-10
2023-01-01 01:00:00+00:00,8.901955105870857e-10,2.2361688711277475e-10
2023-01-01 02:00:00+00:00,8.901955105834721e-10,1.6908131859786347e-10
2023-01-01 03:00:00+00:00,8.901955105834721e-10,1.6908131859786347e-10
2023-01-01 04:00:00+00:00,8.901955105870857e-10,1.6908131859854988e-10
2023-01-01 05:00:00+00:00,8.901955105870857e-10,1.6908131859854988e-10
2023-01-01 06:00:00+00:00,8.901955105834721e-10,1.6908131859786347e-10
2023-01-01 07:00:00+00:00,8.901955105834721e-10,1.6908131859786347e-10
2023-01-01 08:00:00+00:00,8.901955105834721e-10,1.6908131859786347e-10
2023-01-01 09:00:00+00:00,8.901955105870857e-10,2.2509082139694216e-10
2023-01-01 10:00:00+00:00,8.901955105834721e-10,3.931193297914366e-10
2023-01-01 11:00:00+00:00,8.901955105870857e-10,1.908323773917083e-09
2023-01-01 12:00:00+00:00,8.901955105870857e-10,3.389627729506172e-09
2023-01-01 13:00:00+00:00,8.901955105762444e-10,3.402893138061628e-09
2023-01-01 14:00:00+00:00,8.901955105907e-10,3.436793626600243e-09
2023-01-01 15:00:00+00:00,4.211522720686495e-09,2.456627327626985e-09
2023-01-01 16:00:00+00:00,1.901005307037812e-08,3.2761347896252193e-09
2023-01-01 17:00:00+00:00,1.6581138545232682e-08,2.89585974430981e-09
2023-01-01 18:00:00+00:00,1.2910606371443377e-08,2.110252770846761e-09
2023-01-01 19:00:00+00:00,6.198110958512352e-09,1.5413141371598764e-09
2023-01-01 20:00:00+00:00,9.134758414954083e-10,1.446982342971735e-09
2023-01-01 21:00:00+00:00,8.901955105834721e-10,1.3393851402274527e-09
2023-01-01 22:00:00+00:00,1.309241467001953e-09,1.342333008796475e-09
2023-01-01 23:00:00+00:00,8.901955105834721e-10,1.402764314446687e-09
2023-01-02 00:00:00+00:00,8.901955105834721e-10,9.119441978186606e-10
2023-01-02 01:00:00+00:00,8.901955105870857e-10,7.881337179492129e-10
2023-01-02 02:00:00+00:00,8.901955105870857e-10,6.451620923848923e-10
2023-01-02 03:00:00+00:00,8.901955105834721e-10,5.596739039024487e-10
2023-01-02 04:00:00+00:00,8.901955105834721e-10,7.011715951826007e-10
2023-01-02 05:00:00+00:00,8.901955105834721e-10,1.6297501942085975e-09
2023-01-02 06:00:00+00:00,7.726852688392611e-09,2.0100252395246923e-09
2023-01-02 07:00:00+00:00,1.328309166603798e-08,1.908323773916397e-09
2023-01-02 08:00:00+00:00,1.2809724937498872e-08,1.5590013485692062e-09
2023-01-02 09:00:00+00:00,1.1086980450015524e-08,1.5678449542742155e-09
2023-01-02 10:00:00+00:00,1.2995967584783532e-08,1.5958497056713551e-09
2023-01-02 11:00:00+00:00,1.528520012447179e-08,1.756508542648438e-09
2023-01-02 12:00:00+00:00,1.3290851776345571e-08,1.466143488666608e-09
2023-01-02 13:00:00+00:00,1.045065140508563e-08,1.6695464198811404e-09
2023-01-02 14:00:00+00:00,1.4353986887987086e-08,1.5339444657376595e-09
2023-01-02 15:00:00+00:00,1.5215359131732377e-08,2.070456545175589e-09
2023-01-02 16:00:00+00:00,1.906437384250597e-08,3.0299877641691203e-09
2023-01-02 17:00:00+00:00,2.272714590597901e-08,3.559130172184837e-09
2023-01-02 18:00:00+00:00,2.3704919804276385e-08,2.739622710187287e-09
2023-01-02 19:00:00+00:00,2.035255215295981e-08,1.875897219664695e-09
2023-01-02 20:00:00+00:00,1.3345172548473426e-08,1.038702546257816e-09
2023-01-02 21:00:00+00:00,9.007270888545537e-09,8.69200103577781e-10
2023-01-02 22:00:00+00:00,8.901955105870857e-10,5.27247349651434e-10
2023-01-02 23:00:00+00:00,8.901955105870857e-10,6.51057829521567e-10
2023-01-03 00:00:00+00:00,8.901955105762444e-10,3.2531835271832437e-10
2023-01-03 01:00:00+00:00,8.901955105907e-10,4.741857154220618e-10
2023-01-03 02:00:00+00:00,8.901955105834721e-10,3.282662212880333e-10
2023-01-03 03:00:00+00:00,8.901955105870857e-10,3.9901506692879636e-10
2023-01-03 04:00:00+00:00,8.901955105834721e-10,9.281574749445111e-10
2023-01-03 05:00:00+00:00,3.722635771535815e-09,1.3909728401733415e-09
2023-01-03 06:00:00+00:00,1.3779738725499868e-08,2.1692101422155503e-09
2023-01-03 07:00:00+00:00,2.8578269075173237e-08,2.926812364276656e-09
2023-01-03 08:00:00+00:00,2.6335597197327266e-08,3.055044646999295e-09
2023-01-03 09:00:00+00:00,2.1834733221005743e-08,4.220926665776379e-09
2023-01-03 10:00:00+00:00,1.8459085238795605e-08,3.389627729506172e-09
2023-01-03 11:00:00+00:00,1.676738119252456e-08,3.128741361207706e-09
2023-01-03 12:00:00+00:00,1.3717657843064422e-08,2.359347664872565e-09
2023-01-03 13:00:00+00:00,1.6053451044562112e-08,2.300390293505835e-09
2023-01-03 14:00:00+00:00,1.7232987810756077e-08,2.2090063678853473e-09
2023-01-03 15:00:00+00:00,2.146224792643041e-08,2.755835987314512e-09
2023-01-03 16:00:00+00:00,1.9654142225604768e-08,3.209807746836959e-09
2023-01-03 17:00:00+00:00,2.1974415206493764e-08,3.6726231120664755e-09
2023-01-03 18:00:00+00:00,1.6821701964652423e-08,2.4964235532995278e-09
2023-01-03 19:00:00+00:00,1.1451705634298933e-08,1.5604752828526898e-09
2023-01-03 20:00:00+00:00,8.758947358825433e-09,1.2774799002937583e-09
2023-01-03 21:00:00+00:00,5.887706546338741e-09,7.54233229411285e-10
