"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","30W-CHE-CORB---Q","HPP Vidraru","219","219","internal","220","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","30W-CHE-MARI---9","HPP Mariselu","215","215","internal","220","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","30W-CHE-RUIM---B","HPP Raul Mare","210","210","internal","220","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","30W-CET-BUCV---D","TPP Bucuresti Vest","171","171","internal","110","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","30W-CET-BRAZ---Q","TPP Brazi","223","170","internal","110","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","30W-CET-BUCS---S","TPP Bucuresti Sud","168","168","internal","220","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","30W-CHE-STEJ---C","HPP Stejaru","151","149","internal","110","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","30W-CHE-SUGAG--7","HPP Sugag","149","149","internal","220","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","30W-CHE-GALC---C","HPP Galceag","149","149","internal","220","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","30W-CHE-RUIE---E","HPP Ruieni","138","138","internal","110","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","30W-FACAENI----J","WPP Facaeni","132","132","internal","400","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Hard coal","30W-CET-PARO---N","TPP Paroseni","130","130","internal","110","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","30W-CEE-PANT---O","WPP Pantelimon","123","123","internal","400","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","30W-CEE-STUP---U","WPP Stupina","119","120","internal","400","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","30W-CRUCEA-----N","WPP Crucea Nord","108","108","internal","400","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","30W-CHE-TISM---J","HPP Tismana","105","105","internal","110","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","30W-CHE-BRAD---V","HPP Bradisoru","100","100","internal","110","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Coal-derived gas","30W-CET-PROGR--Z","TPP Progresu","92","92","internal","110","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Brown coal/Lignite","30W-CET-GOVO---A","TPP Govora","166","82","internal","110","01.12.2014","01.01.2026"
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Brown coal/Lignite","30W-CET-ORAD---W","TPP Oradea","61","61","internal","110","01.12.2014",""
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Hard coal","30W-CET-MINT---R","TPP Mintia","810","N/A","internal","220","01.12.2014","01.01.2022"
"CTA|RO / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","30W-CET-GALA---G","TPP Galati","344","N/A","internal","110","01.12.2014","20.12.2023"
