"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18WEHIBGES-123-W","EHIBGES","5517","5901","Spain","400","26.05.2016",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WDUER-12345-0N","DUERO G","3543","3543","Spain","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WTAJO-12345-0U","TAJO G","2232","2232","Spain","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18WEGREEN-1234-3","EOLICAGEST","3074","2152","Spain","400","19.05.2016",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WEBRFEN-123-0T","ENH-FEC-GR","1871","1871","Spain","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18WEEGPEM-1234-9","EEGPEM","636","1691","Spain","400","01.04.2016",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WSIL-123456-0G","SIL G","1557","1557","Spain","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WMUEL-12345-03","MUELA G","1512","1512","Valencia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Pumped Storage","18WMUEB-12345-0T","MUELA B","1390","1390","Valencia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Pumped Storage","18WDUEB-12345-0Z","DUERO B","1308","1308","Spain","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Solar","18W000000000NXPQ","FHIBGES","N/A","1296","Spain","400","01.08.2022",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18W000000000MU2B","EOLICAGES1","N/A","1107","Spain","400","22.03.2022",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18WEREGPEM-123-F","EREGPEM","1011","1100","Spain","400","11.11.2016",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Nuclear","18WCOF1-12345-0O","COFRENTES","1064","1064","Valencia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Nuclear","18WVAN2-12345-0W","VANDELLOS","1045","1045","Tarragona","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Nuclear","18WALZ1-12345-0E","ALMARAZ 1","1011","1011","Cáceres","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Nuclear","18WALZ2-12345-04","ALMARAZ 2","1006","1006","Cáceres","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Nuclear","18WTRL1-12345-0Y","TRILLO","1003","1003","Guadalajara","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Nuclear","18WASC1-12345-0Z","ASCO 1","996","996","Tarragona","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Nuclear","18WASC2-12345-0P","ASCO 2","992","992","Tarragona","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18WEFWMARK-123-K","EFWMARK","892","963","Spain","400","11.02.2016",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WUFMI-12345-0L","GNF MIÑO","941","941","Spain","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WBES5-123456-T","BESOS 5","859","859","Barcelona","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WPGR5-123456-J","P.G.RODR 5","856","856","A Coruña","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18W000000000IG3U","HCGSCSA","840","853","Spain","400","01.09.2020",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCTN4-123456-C","CASTELLO 4","839","839","Castellón","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18W000000000IG2W","HCGSIHA","608","825","Spain","400","01.09.2020",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WARCOS3-123-0Z","ARCOS3","823","823","Cádiz","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WALG3-12345--K","ALG3","821","821","Cádiz","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WESC6-12345-07","ESC IBER 6","816","816","Murcia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Solar","18W000000000LD1V","FREGPEM","N/A","806","Spain","400","04.05.2022",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WECT3-123456-N","ESCAT3","804","804","Zaragoza","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Solar","18W000000000A0UJ","SOLARES 1","145","801","Spain","20","31.12.2019",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCTNU-12345-0U","CASTELNOU","791","791","Teruel","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WAMBIETA-12-0S","AMBIETA","786","786","Vizcaya","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WBAHIAB-123-0X","BAHIAB","785","785","Vizcaya","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCTN3-12345-04","CASTELLO 3","782","782","Castellón","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WJUCA-12345-0Q","JUCAR","739","739","Spain","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18W000000000F0OB","EGASNE2","116","651","Spain","400","03.12.2020",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WSBEU-12345-0Q","SIL-BIB-EU","626","626","Spain","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Hard coal","18WBRR1-12345-0H","BARRIOS","570","570","Cádiz","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Hard coal","18WABO2-12345-0N","ABOÑO 2","562","562","Asturias","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18W0000000001EAG","EGASNE1","824","480","Spain","400","01.03.2017",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Solar","18W000000000I7A6","FFIBGES","N/A","455","Spain","400","04.06.2021",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18W000000000EZ9E","EGASNE0","233","447","Spain","400","08.08.2019",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WSLTG-12345-0T","SALLENT G","439","439","Lleida","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WPBCN1-12345-D","PBCN1","435","435","Barcelona","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WPBCN2-12345-4","PBCN2","431","431","Barcelona","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WSRI5-123456-L","SOTO5","428","428","Asturias","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18W18WSRI4--123V","SOTORIBE 4","426","426","Asturias","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WHCHI-12345-0M","HC-HIDRAUL","425","425","Asturias","132","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCTJON1-123-06","CASTEJO1 H","425","425","Navarra","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WGDLQ-12345-0A","GUADALQUIV","424","424","Spain","132","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WPVENT1--1234A","PVENT1","420","420","Tarragona","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Pumped Storage","18WTJEB-12345-0X","TAJOENC B","420","420","Málaga","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCTJON3--1234S","CASTEJO3 H","418","418","Navarra","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Solar","18WFEGPE-12345-0","FV 100EGPE","136","418","Spain","132","01.01.2021",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCTGN1-1234-0C","ESC CART 1","418","418","Murcia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCTGN2-1234-03","ESC CART 2","418","418","Murcia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WTAPOWER-12-0V","TARRAG IB","417","417","Tarragona","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WMALA1-12345-L","MALA1","416","416","Málaga","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WPVENT2--12342","Plana del Vent","414","414","cross_zonal","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCTGN3-1234-0V","ESC CART 3","413","413","Murcia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Pumped Storage","18WSILB-12345-0I","SIL B","412","412","Ourense","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WBES3-12345-0V","BESOS 3","412","412","Barcelona","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WSAGU2-123--0A","SAGU2","412","412","Valencia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WSAGU3-123--01","SAGU3","411","411","Valencia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WSAGU1-123--0J","SAGU1","410","410","Valencia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WESCCC1-123-0T","ESCCC1","403","403","Murcia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WSROQ2-1234-0Y","SANROQUE2","402","402","Cádiz","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WESCCC2-123-0L","ESC GDF 2","401","401","Murcia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Pumped Storage","18WSLTB-12345-05","SALLENT B","400","400","Lleida","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WBES4-12345-0L","BESOS 4","400","400","Barcelona","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WSTC4-12345-0I","SANTURCE 4","396","396","Vizcaya","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WESCCC3-123-0D","ESC GDF 3","395","395","Murcia","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WARRU1-1234-0J","ARRUBAL1","395","395","La Rioja","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18WEMEDI-1234-10","EMEDI","395","395","Castellón","400","11.02.2016",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Solar","18W000000000F3DO","SOLARMULA","393","393","Murcia","400","29.06.2019",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCAMGI10-12-07","CAMPGIB1","393","393","Cádiz","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WSBO3-12345-01","SABON 3","391","391","A Coruña","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WPALOS3-123-0J","PALOS3","391","391","Huelva","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCOL4-12345-02","COLON 4","391","391","Huelva","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WARRU2-1234-0A","ARRUBAL2","390","390","La Rioja","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WSROQ1-1234-06","SANROQUE1","390","390","Cádiz","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WARCOS1-123-0E","ARCOS1","389","389","Cádiz","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WPALOS2-123-0R","PALOS2","389","389","Huelva","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WUFTA-12345-0O","GNF TAJO","388","388","Spain","132","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCAMGI20--1-0D","CAMPGIB2","388","388","Cádiz","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WPALOS1-123-0Z","PALOS1","387","387","Huelva","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WACE3-12345-00","ACECA 3 IB","386","386","Toledo","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WUFGC--1234-00","GNF GALCOS","386","385","Spain","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Pumped Storage","18WTAJB-12345-0C","TAJO B","380","380","Cáceres","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WCTJON2-123-0Z","CASTEJO2 I","379","379","Navarra","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WTJEG-12345-0K","TAJOENC G","377","377","Málaga","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WEBRACC1-123-Y","EBRACC1","376","376","Spain","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WARCOS2-123-06","ARCOS2","373","373","Cádiz","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Gas","18WACE4-12345-0R","ACECA 4 UF","373","373","Toledo","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18W000000000QG8P","MOL EBRO","N/A","361","Zaragoza","220","01.12.2023",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Water Reservoir","18WAGUG-12345-0G","AGUAYO G","360","360","Cantabria","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Solar","18W000000000IT2U","FGASNE2","N/A","360","Spain","220","01.11.2023",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Hydro Pumped Storage","18WAGUB-12345-0T","AGUAYO B","360","360","Cantabria","220","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Hard coal","18WSRI3-12345-0N","SOTORIBE 3","346","346","Asturias","400","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Fossil Hard coal","18WABO1-12345-0X","ABOÑO 1","342","342","Asturias","132","01.01.2012",""
"CTA|ES / 01.01.2021 00:00 - 01.01.2022 00:00","Wind Onshore","18W000000000IVA8","EREPSOL","335","335","Zaragoza","132","01.11.2020",""
