00:00 - 00:30,n/e,n/e,n/e,n/e,n/e,n/e,979,,0,,35,,n/e,n/e,170,,n/e,n/e,0,,129,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,604,
00:30 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,1020,,0,,35,,n/e,n/e,219,,n/e,n/e,0,,129,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,582,
01:00 - 01:30,n/e,n/e,n/e,n/e,n/e,n/e,808,,0,,28,,n/e,n/e,225,,n/e,n/e,0,,128,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,618,
01:30 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,692,,0,,35,,n/e,n/e,226,,n/e,n/e,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,610,
02:00 - 02:30,n/e,n/e,n/e,n/e,n/e,n/e,616,,0,,35,,n/e,n/e,225,,n/e,n/e,0,,123,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,516,
02:30 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,481,,0,,35,,n/e,n/e,212,,n/e,n/e,0,,119,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,510,
03:00 - 03:30,n/e,n/e,n/e,n/e,n/e,n/e,452,,0,,36,,n/e,n/e,191,,n/e,n/e,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,491,
03:30 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,469,,0,,34,,n/e,n/e,209,,n/e,n/e,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,432,
04:00 - 04:30,n/e,n/e,n/e,n/e,n/e,n/e,458,,0,,36,,n/e,n/e,197,,n/e,n/e,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,397,
04:30 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,473,,0,,34,,n/e,n/e,206,,n/e,n/e,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,340,
05:00 - 05:30,n/e,n/e,n/e,n/e,n/e,n/e,496,,0,,36,,n/e,n/e,202,,n/e,n/e,0,,126,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,302,
05:30 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,488,,0,,33,,n/e,n/e,202,,n/e,n/e,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,293,
06:00 - 06:30,n/e,n/e,n/e,n/e,n/e,n/e,523,,0,,36,,n/e,n/e,204,,n/e,n/e,0,,127,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,264,
06:30 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,557,,0,,34,,n/e,n/e,270,,n/e,n/e,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,253,
07:00 - 07:30,n/e,n/e,n/e,n/e,n/e,n/e,639,,0,,36,,n/e,n/e,271,,n/e,n/e,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,229,
07:30 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,637,,0,,34,,n/e,n/e,315,,n/e,n/e,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,197,
08:00 - 08:30,n/e,n/e,n/e,n/e,n/e,n/e,695,,0,,35,,n/e,n/e,341,,n/e,n/e,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,179,
08:30 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,717,,0,,34,,n/e,n/e,339,,n/e,n/e,20,,143,,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,143,
