01:00 - 02:00,252,,2616,,53,,1427,,6773,,225,,n/e,n/e,n/e,n/e,n/e,n/e,0,,144,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4065,
02:00 - 03:00,251,,2519,,53,,1368,,6610,,225,,n/e,n/e,n/e,n/e,n/e,n/e,0,,144,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4290,
03:00 - 04:00,252,,2636,,53,,1317,,6696,,225,,n/e,n/e,n/e,n/e,n/e,n/e,0,,144,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4368,
04:00 - 05:00,260,,2649,,53,,1208,,6673,,224,,n/e,n/e,n/e,n/e,n/e,n/e,0,,144,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4582,
05:00 - 06:00,264,,2718,,53,,1271,,6777,,224,,n/e,n/e,n/e,n/e,n/e,n/e,0,,143,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4748,
06:00 - 07:00,263,,2933,,53,,1346,,6826,,224,,n/e,n/e,n/e,n/e,n/e,n/e,0,,143,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4728,
07:00 - 08:00,262,,3309,,53,,1371,,6956,,224,,n/e,n/e,n/e,n/e,n/e,n/e,0,,148,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4734,
08:00 - 09:00,262,,3636,,53,,1461,,7149,,224,,n/e,n/e,n/e,n/e,n/e,n/e,18,,158,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4707,
09:00 - 10:00,264,,3687,,53,,1438,,7171,,224,,n/e,n/e,n/e,n/e,n/e,n/e,67,,159,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4779,
10:00 - 11:00,262,,3721,,53,,1456,,7254,,224,,n/e,n/e,n/e,n/e,n/e,n/e,354,,159,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4650,
11:00 - 12:00,263,,3907,,53,,1456,,7407,,224,,n/e,n/e,n/e,n/e,n/e,n/e,398,,150,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4300,
12:00 - 13:00,262,,4184,,52,,1449,,7401,,224,,n/e,n/e,n/e,n/e,n/e,n/e,263,,149,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4039,
13:00 - 14:00,265,,4067,,53,,1431,,7228,,224,,n/e,n/e,n/e,n/e,n/e,n/e,143,,149,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4484,
14:00 - 15:00,262,,3764,,53,,1440,,7270,,224,,n/e,n/e,n/e,n/e,n/e,n/e,171,,149,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4442,
15:00 - 16:00,265,,3994,,52,,1439,,7372,,224,,n/e,n/e,n/e,n/e,n/e,n/e,370,,172,,50,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4556,
16:00 - 17:00,260,,3843,,53,,1433,,7288,,225,,n/e,n/e,n/e,n/e,n/e,n/e,430,,187,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4457,
17:00 - 18:00,263,,3720,,53,,1421,,7296,,228,,n/e,n/e,n/e,n/e,n/e,n/e,435,,191,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4396,
18:00 - 19:00,261,,3492,,53,,1420,,7265,,228,,n/e,n/e,n/e,n/e,n/e,n/e,359,,194,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4450,
