00:00 - 01:00,362,,n/e,n/e,n/e,n/e,5696,,9,,177,,n/e,n/e,n/e,n/e,n/e,n/e,666,,4883,,1580,,n/e,n/e,50469,,n/e,n/e,n/e,n/e,0,,232,,n/e,n/e,1141,
01:00 - 02:00,365,,n/e,n/e,n/e,n/e,5292,,9,,198,,n/e,n/e,n/e,n/e,n/e,n/e,630,,4844,,1107,,n/e,n/e,50378,,n/e,n/e,n/e,n/e,0,,247,,n/e,n/e,1082,
02:00 - 03:00,365,,n/e,n/e,n/e,n/e,4265,,9,,207,,n/e,n/e,n/e,n/e,n/e,n/e,574,,4723,,901,,n/e,n/e,49465,,n/e,n/e,n/e,n/e,0,,251,,n/e,n/e,1075,
03:00 - 04:00,364,,n/e,n/e,n/e,n/e,3876,,9,,206,,n/e,n/e,n/e,n/e,n/e,n/e,,127,4516,,802,,n/e,n/e,48294,,n/e,n/e,n/e,n/e,0,,256,,n/e,n/e,1086,
04:00 - 05:00,364,,n/e,n/e,n/e,n/e,3610,,9,,207,,n/e,n/e,n/e,n/e,n/e,n/e,,1290,4442,,937,,n/e,n/e,48380,,n/e,n/e,n/e,n/e,0,,253,,n/e,n/e,1149,
05:00 - 06:00,364,,n/e,n/e,n/e,n/e,3472,,9,,207,,n/e,n/e,n/e,n/e,n/e,n/e,,1623,4212,,1000,,n/e,n/e,48560,,n/e,n/e,n/e,n/e,0,,251,,n/e,n/e,1170,
06:00 - 07:00,361,,n/e,n/e,n/e,n/e,3464,,9,,207,,n/e,n/e,n/e,n/e,n/e,n/e,,2512,4138,,669,,n/e,n/e,48534,,n/e,n/e,n/e,n/e,0,,247,,n/e,n/e,1190,
07:00 - 08:00,361,,n/e,n/e,n/e,n/e,3489,,9,,207,,n/e,n/e,n/e,n/e,n/e,n/e,,2653,4255,,814,,n/e,n/e,48558,,n/e,n/e,n/e,n/e,0,,248,,n/e,n/e,1261,
08:00 - 09:00,365,,n/e,n/e,n/e,n/e,3553,,9,,207,,n/e,n/e,n/e,n/e,n/e,n/e,,2562,4446,,1488,,n/e,n/e,48677,,n/e,n/e,n/e,n/e,0,,245,,n/e,n/e,1275,
09:00 - 10:00,363,,n/e,n/e,n/e,n/e,3547,,9,,206,,n/e,n/e,n/e,n/e,n/e,n/e,,2530,4484,,690,,n/e,n/e,49538,,n/e,n/e,n/e,n/e,179,,247,,n/e,n/e,1323,
