index,CZ -> AT,CZ -> SK,CZ -> DE,CZ -> PL
2022-01-03 16:00:00+0000,1616.0,1474.0,529.0,0.0
2022-01-03 17:00:00+0000,1628.0,1412.0,585.0,0.0
2022-01-03 18:00:00+0000,1625.0,1473.0,569.0,0.0
2022-01-03 19:00:00+0000,1596.0,1478.0,540.0,0.0
2022-01-03 20:00:00+0000,1686.0,1333.0,684.0,0.0
2022-01-03 21:00:00+0000,1622.0,1129.0,840.0,0.0
2022-01-03 22:00:00+0000,1537.0,1098.0,914.0,0.0
2022-01-03 23:00:00+0000,1622.0,1377.0,890.0,0.0
2022-01-04 00:00:00+0000,1358.0,1134.0,760.0,0.0
2022-01-04 01:00:00+0000,1285.0,954.0,804.0,0.0
2022-01-04 02:00:00+0000,1206.0,864.0,804.0,0.0
2022-01-04 03:00:00+0000,1283.0,1005.0,759.0,0.0
2022-01-04 04:00:00+0000,1594.0,1269.0,883.0,0.0
2022-01-04 05:00:00+0000,1556.0,1563.0,574.0,0.0
2022-01-04 06:00:00+0000,1480.0,1589.0,644.0,0.0
2022-01-04 07:00:00+0000,1487.0,1450.0,817.0,0.0
2022-01-04 08:00:00+0000,1480.0,1318.0,796.0,0.0
2022-01-04 09:00:00+0000,1435.0,1349.0,622.0,0.0
2022-01-04 10:00:00+0000,1470.0,1405.0,747.0,0.0
2022-01-04 11:00:00+0000,1390.0,1430.0,664.0,0.0
2022-01-04 12:00:00+0000,1329.0,1410.0,623.0,0.0
2022-01-04 13:00:00+0000,1165.0,1323.0,804.0,0.0
2022-01-04 14:00:00+0000,1031.0,1172.0,960.0,0.0
2022-01-04 15:00:00+0000,1206.0,1374.0,846.0,0.0
2022-01-04 16:00:00+0000,1297.0,1270.0,999.0,0.0
2022-01-04 17:00:00+0000,1452.0,1309.0,1201.0,0.0
2022-01-04 18:00:00+0000,1449.0,1420.0,1183.0,0.0
2022-01-04 19:00:00+0000,1462.0,1339.0,1221.0,0.0
2022-01-04 20:00:00+0000,1414.0,1161.0,1223.0,0.0
2022-01-04 21:00:00+0000,1518.0,1052.0,1259.0,0.0
2022-01-04 22:00:00+0000,1578.0,1135.0,1178.0,0.0
2022-01-04 23:00:00+0000,1609.0,833.0,1117.0,0.0
2022-01-05 00:00:00+0000,1414.0,744.0,890.0,0.0
2022-01-05 01:00:00+0000,1314.0,655.0,743.0,0.0
2022-01-05 02:00:00+0000,1255.0,669.0,583.0,0.0
2022-01-05 03:00:00+0000,1293.0,763.0,501.0,0.0
2022-01-05 04:00:00+0000,1441.0,1006.0,379.0,0.0
2022-01-05 05:00:00+0000,1601.0,1314.0,289.0,0.0
2022-01-05 06:00:00+0000,1516.0,1193.0,370.0,0.0
2022-01-05 07:00:00+0000,1637.0,1201.0,671.0,0.0
2022-01-05 08:00:00+0000,1491.0,1156.0,532.0,0.0
2022-01-05 09:00:00+0000,1512.0,1108.0,545.0,0.0
2022-01-05 10:00:00+0000,1427.0,1155.0,460.0,0.0
2022-01-05 11:00:00+0000,1312.0,1142.0,419.0,0.0
2022-01-05 12:00:00+0000,1300.0,1145.0,399.0,0.0
2022-01-05 13:00:00+0000,1477.0,1283.0,449.0,0.0
2022-01-05 14:00:00+0000,1428.0,1339.0,455.0,0.0
2022-01-05 15:00:00+0000,1433.0,1514.0,498.0,0.0
2022-01-05 16:00:00+0000,1360.0,1262.0,646.0,0.0
2022-01-05 17:00:00+0000,1392.0,1287.0,856.0,0.0
2022-01-05 18:00:00+0000,1333.0,1176.0,1132.0,0.0
2022-01-05 19:00:00+0000,1212.0,1040.0,1229.0,0.0
2022-01-05 20:00:00+0000,1068.0,849.0,1374.0,0.0
2022-01-05 21:00:00+0000,1181.0,759.0,1625.0,0.0
2022-01-05 22:00:00+0000,945.0,449.0,1603.0,0.0
2022-01-05 23:00:00+0000,973.0,503.0,1487.0,0.0
2022-01-06 00:00:00+0000,945.0,484.0,1494.0,0.0
2022-01-06 01:00:00+0000,926.0,395.0,1673.0,0.0
2022-01-06 02:00:00+0000,1033.0,409.0,1814.0,0.0
2022-01-06 03:00:00+0000,1037.0,317.0,1841.0,0.0
2022-01-06 04:00:00+0000,799.0,243.0,1787.0,0.0
2022-01-06 05:00:00+0000,562.0,185.0,1591.0,0.0
2022-01-06 06:00:00+0000,337.0,74.0,1798.0,0.0
2022-01-06 07:00:00+0000,257.0,0.0,2417.0,0.0
2022-01-06 08:00:00+0000,309.0,0.0,2775.0,0.0
2022-01-06 09:00:00+0000,415.0,0.0,2600.0,0.0
2022-01-06 10:00:00+0000,485.0,26.0,2425.0,0.0
2022-01-06 11:00:00+0000,537.0,126.0,2405.0,0.0
2022-01-06 12:00:00+0000,510.0,59.0,2046.0,0.0
2022-01-06 13:00:00+0000,428.0,14.0,2092.0,0.0
2022-01-06 14:00:00+0000,376.0,0.0,2204.0,0.0
2022-01-06 15:00:00+0000,535.0,0.0,2127.0,0.0
2022-01-06 16:00:00+0000,783.0,89.0,1993.0,0.0
2022-01-06 17:00:00+0000,973.0,321.0,1637.0,0.0
2022-01-06 18:00:00+0000,942.0,294.0,1396.0,0.0
2022-01-06 19:00:00+0000,1147.0,618.0,1388.0,0.0
2022-01-06 20:00:00+0000,1180.0,676.0,1400.0,0.0
2022-01-06 21:00:00+0000,1502.0,1056.0,1237.0,0.0
2022-01-06 22:00:00+0000,1567.0,942.0,1249.0,0.0
2022-01-06 23:00:00+0000,1671.0,892.0,1114.0,0.0
2022-01-07 00:00:00+0000,1566.0,620.0,963.0,0.0
2022-01-07 01:00:00+0000,1514.0,866.0,681.0,0.0
2022-01-07 02:00:00+0000,1557.0,977.0,661.0,0.0
2022-01-07 03:00:00+0000,1653.0,1104.0,579.0,0.0
2022-01-07 04:00:00+0000,1872.0,1272.0,464.0,0.0
2022-01-07 05:00:00+0000,1799.0,1452.0,345.0,0.0
2022-01-07 06:00:00+0000,1588.0,1537.0,167.0,0.0
2022-01-07 07:00:00+0000,1703.0,1574.0,296.0,0.0
2022-01-07 08:00:00+0000,1588.0,1309.0,352.0,0.0
2022-01-07 09:00:00+0000,1657.0,1209.0,418.0,0.0
2022-01-07 10:00:00+0000,1695.0,1146.0,588.0,0.0
2022-01-07 11:00:00+0000,1617.0,1103.0,548.0,0.0
2022-01-07 12:00:00+0000,1514.0,1119.0,445.0,0.0
2022-01-07 13:00:00+0000,1620.0,1282.0,451.0,0.0
2022-01-07 14:00:00+0000,1661.0,1455.0,421.0,0.0
2022-01-07 15:00:00+0000,1605.0,1490.0,426.0,0.0
2022-01-07 16:00:00+0000,1352.0,1382.0,475.0,0.0
2022-01-07 17:00:00+0000,1312.0,1302.0,754.0,0.0
2022-01-07 18:00:00+0000,1246.0,1147.0,970.0,0.0
2022-01-07 19:00:00+0000,1256.0,1066.0,1124.0,0.0
2022-01-07 20:00:00+0000,1514.0,1144.0,1230.0,0.0
2022-01-07 21:00:00+0000,1638.0,1306.0,1155.0,0.0
2022-01-07 22:00:00+0000,1658.0,1107.0,1319.0,0.0
2022-01-07 23:00:00+0000,1576.0,1057.0,1333.0,0.0
2022-01-08 00:00:00+0000,1782.0,1031.0,1378.0,0.0
2022-01-08 01:00:00+0000,1753.0,948.0,1431.0,0.0
2022-01-08 02:00:00+0000,1740.0,879.0,1398.0,0.0
2022-01-08 03:00:00+0000,1755.0,998.0,1146.0,0.0
2022-01-08 04:00:00+0000,1702.0,1029.0,902.0,0.0
2022-01-08 05:00:00+0000,1612.0,1134.0,731.0,0.0
2022-01-08 06:00:00+0000,1665.0,1376.0,745.0,0.0
2022-01-08 07:00:00+0000,1762.0,1594.0,570.0,0.0
2022-01-08 08:00:00+0000,1764.0,1605.0,574.0,0.0
2022-01-08 09:00:00+0000,1808.0,1585.0,496.0,0.0
2022-01-08 10:00:00+0000,1766.0,1754.0,341.0,0.0
2022-01-08 11:00:00+0000,1704.0,1664.0,376.0,0.0
2022-01-08 12:00:00+0000,1359.0,1578.0,184.0,0.0
2022-01-08 13:00:00+0000,1393.0,1605.0,189.0,0.0
2022-01-08 14:00:00+0000,1413.0,1595.0,176.0,0.0
2022-01-08 15:00:00+0000,1357.0,1689.0,195.0,0.0
2022-01-08 16:00:00+0000,1383.0,1748.0,188.0,0.0
2022-01-08 17:00:00+0000,1366.0,1732.0,214.0,0.0
2022-01-08 18:00:00+0000,1447.0,1709.0,201.0,0.0
2022-01-08 19:00:00+0000,1474.0,1681.0,220.0,0.0
2022-01-08 20:00:00+0000,1708.0,1691.0,245.0,0.0
2022-01-08 21:00:00+0000,1907.0,1531.0,292.0,0.0
2022-01-08 22:00:00+0000,2005.0,1522.0,366.0,0.0
2022-01-08 23:00:00+0000,1924.0,1442.0,244.0,0.0
2022-01-09 00:00:00+0000,1768.0,1387.0,250.0,0.0
2022-01-09 01:00:00+0000,1522.0,1304.0,153.0,0.0
2022-01-09 02:00:00+0000,1403.0,1294.0,142.0,0.0
2022-01-09 03:00:00+0000,1391.0,1407.0,171.0,0.0
2022-01-09 04:00:00+0000,1352.0,1428.0,207.0,0.0
2022-01-09 05:00:00+0000,1380.0,1502.0,248.0,0.0
2022-01-09 06:00:00+0000,1523.0,1385.0,279.0,0.0
2022-01-09 07:00:00+0000,1668.0,1534.0,345.0,0.0
2022-01-09 08:00:00+0000,1776.0,1683.0,361.0,0.0
2022-01-09 09:00:00+0000,1878.0,1718.0,384.0,0.0
2022-01-09 10:00:00+0000,1827.0,1664.0,437.0,0.0
2022-01-09 11:00:00+0000,1847.0,1666.0,467.0,0.0
2022-01-09 12:00:00+0000,1997.0,1687.0,443.0,0.0
2022-01-09 13:00:00+0000,1979.0,1724.0,413.0,0.0
2022-01-09 14:00:00+0000,1964.0,1793.0,413.0,0.0
2022-01-09 15:00:00+0000,1997.0,1987.0,392.0,0.0
2022-01-09 16:00:00+0000,1984.0,1930.0,429.0,0.0
2022-01-09 17:00:00+0000,1932.0,1772.0,481.0,0.0
2022-01-09 18:00:00+0000,1972.0,1778.0,565.0,0.0
2022-01-09 19:00:00+0000,1907.0,1729.0,543.0,0.0
2022-01-09 20:00:00+0000,1807.0,1514.0,684.0,0.0
2022-01-09 21:00:00+0000,1728.0,1214.0,862.0,0.0
2022-01-09 22:00:00+0000,1566.0,872.0,1200.0,0.0
2022-01-09 23:00:00+0000,1761.0,835.0,1404.0,0.0
2022-01-10 00:00:00+0000,1614.0,656.0,1445.0,0.0
2022-01-10 01:00:00+0000,1492.0,676.0,1379.0,0.0
2022-01-10 02:00:00+0000,1412.0,656.0,1306.0,0.0
2022-01-10 03:00:00+0000,1518.0,724.0,1216.0,0.0
2022-01-10 04:00:00+0000,1466.0,791.0,1093.0,0.0
2022-01-10 05:00:00+0000,1388.0,916.0,925.0,0.0
2022-01-10 06:00:00+0000,1197.0,1127.0,688.0,0.0
2022-01-10 07:00:00+0000,1007.0,887.0,989.0,0.0
2022-01-10 08:00:00+0000,896.0,769.0,1042.0,0.0
2022-01-10 09:00:00+0000,899.0,631.0,1059.0,0.0
2022-01-10 10:00:00+0000,931.0,676.0,1015.0,0.0
2022-01-10 11:00:00+0000,896.0,634.0,991.0,0.0
2022-01-10 12:00:00+0000,727.0,472.0,969.0,0.0
2022-01-10 13:00:00+0000,675.0,445.0,960.0,0.0
2022-01-10 14:00:00+0000,500.0,323.0,1035.0,0.0
2022-01-10 15:00:00+0000,552.0,437.0,1183.0,0.0
2022-01-10 16:00:00+0000,451.0,232.0,1487.0,0.0
2022-01-10 17:00:00+0000,550.0,359.0,1574.0,0.0
2022-01-10 18:00:00+0000,520.0,408.0,1674.0,0.0
2022-01-10 19:00:00+0000,701.0,757.0,1642.0,0.0
2022-01-10 20:00:00+0000,722.0,751.0,1908.0,0.0
2022-01-10 21:00:00+0000,881.0,879.0,1860.0,0.0
2022-01-10 22:00:00+0000,965.0,970.0,1706.0,0.0
2022-01-10 23:00:00+0000,910.0,722.0,2055.0,0.0
2022-01-11 00:00:00+0000,680.0,521.0,2260.0,0.0
2022-01-11 01:00:00+0000,693.0,530.0,2300.0,0.0
2022-01-11 02:00:00+0000,680.0,515.0,2267.0,0.0
2022-01-11 03:00:00+0000,647.0,580.0,2055.0,0.0
2022-01-11 04:00:00+0000,757.0,583.0,1864.0,0.0
2022-01-11 05:00:00+0000,540.0,351.0,1519.0,0.0
2022-01-11 06:00:00+0000,492.0,220.0,1476.0,0.0
2022-01-11 07:00:00+0000,319.0,10.0,1470.0,0.0
2022-01-11 08:00:00+0000,308.0,0.0,1580.0,0.0
2022-01-11 09:00:00+0000,381.0,0.0,1446.0,0.0
2022-01-11 10:00:00+0000,370.0,0.0,1322.0,0.0
2022-01-11 11:00:00+0000,289.0,0.0,1217.0,0.0
2022-01-11 12:00:00+0000,249.0,0.0,1153.0,0.0
2022-01-11 13:00:00+0000,325.0,22.0,1098.0,0.0
2022-01-11 14:00:00+0000,278.0,72.0,978.0,0.0
2022-01-11 15:00:00+0000,312.0,233.0,915.0,0.0
2022-01-11 16:00:00+0000,469.0,259.0,1146.0,0.0
2022-01-11 17:00:00+0000,527.0,199.0,1435.0,0.0
2022-01-11 18:00:00+0000,561.0,210.0,1410.0,0.0
2022-01-11 19:00:00+0000,634.0,388.0,1442.0,0.0
2022-01-11 20:00:00+0000,749.0,517.0,1622.0,0.0
2022-01-11 21:00:00+0000,835.0,548.0,1711.0,0.0
2022-01-11 22:00:00+0000,856.0,592.0,1926.0,0.0
2022-01-11 23:00:00+0000,831.0,627.0,1736.0,0.0
2022-01-12 00:00:00+0000,697.0,420.0,1753.0,0.0
2022-01-12 01:00:00+0000,655.0,387.0,1610.0,0.0
2022-01-12 02:00:00+0000,676.0,435.0,1654.0,0.0
2022-01-12 03:00:00+0000,725.0,522.0,1498.0,0.0
2022-01-12 04:00:00+0000,738.0,547.0,1364.0,0.0
2022-01-12 05:00:00+0000,767.0,480.0,1266.0,0.0
2022-01-12 06:00:00+0000,747.0,474.0,1217.0,0.0
2022-01-12 07:00:00+0000,702.0,400.0,1109.0,0.0
2022-01-12 08:00:00+0000,624.0,94.0,1223.0,0.0
2022-01-12 09:00:00+0000,738.0,38.0,1483.0,0.0
2022-01-12 10:00:00+0000,754.0,138.0,1325.0,0.0
2022-01-12 11:00:00+0000,774.0,146.0,1196.0,0.0
2022-01-12 12:00:00+0000,826.0,246.0,1053.0,0.0
2022-01-12 13:00:00+0000,925.0,510.0,1052.0,0.0
2022-01-12 14:00:00+0000,944.0,788.0,961.0,0.0
2022-01-12 15:00:00+0000,942.0,967.0,799.0,0.0
2022-01-12 16:00:00+0000,1003.0,1098.0,958.0,0.0
2022-01-12 17:00:00+0000,1078.0,1054.0,1235.0,0.0
2022-01-12 18:00:00+0000,1024.0,1112.0,1273.0,0.0
2022-01-12 19:00:00+0000,1182.0,1271.0,1335.0,0.0
2022-01-12 20:00:00+0000,1287.0,1216.0,1507.0,0.0
2022-01-12 21:00:00+0000,1312.0,1178.0,1500.0,0.0
2022-01-12 22:00:00+0000,1319.0,1286.0,1570.0,0.0
2022-01-12 23:00:00+0000,1572.0,1685.0,1558.0,0.0
2022-01-13 00:00:00+0000,1380.0,1562.0,1460.0,0.0
2022-01-13 01:00:00+0000,1416.0,1571.0,1367.0,0.0
2022-01-13 02:00:00+0000,1429.0,1529.0,1372.0,0.0
2022-01-13 03:00:00+0000,1390.0,1549.0,1345.0,0.0
2022-01-13 04:00:00+0000,1538.0,1833.0,1271.0,0.0
2022-01-13 05:00:00+0000,1480.0,1807.0,1069.0,0.0
2022-01-13 06:00:00+0000,1642.0,1990.0,1104.0,0.0
2022-01-13 07:00:00+0000,1492.0,1813.0,1093.0,0.0
2022-01-13 08:00:00+0000,1448.0,1635.0,1216.0,0.0
2022-01-13 09:00:00+0000,1344.0,1469.0,1081.0,0.0
2022-01-13 10:00:00+0000,1477.0,1612.0,1023.0,0.0
2022-01-13 11:00:00+0000,1538.0,1633.0,979.0,0.0
2022-01-13 12:00:00+0000,1605.0,1590.0,970.0,0.0
2022-01-13 13:00:00+0000,1862.0,1578.0,846.0,0.0
2022-01-13 14:00:00+0000,1934.0,1505.0,873.0,0.0
2022-01-13 15:00:00+0000,1961.0,1632.0,955.0,0.0
2022-01-13 16:00:00+0000,1915.0,1503.0,1065.0,0.0
2022-01-13 17:00:00+0000,1818.0,1394.0,1139.0,0.0
2022-01-13 18:00:00+0000,1862.0,1558.0,1046.0,0.0
2022-01-13 19:00:00+0000,1844.0,1738.0,989.0,0.0
2022-01-13 20:00:00+0000,1908.0,1867.0,1000.0,0.0
2022-01-13 21:00:00+0000,2041.0,1902.0,1064.0,0.0
2022-01-13 22:00:00+0000,2069.0,1923.0,1089.0,0.0
2022-01-13 23:00:00+0000,1945.0,1657.0,1188.0,0.0
2022-01-14 00:00:00+0000,1618.0,1468.0,1127.0,0.0
2022-01-14 01:00:00+0000,1536.0,1415.0,1115.0,0.0
2022-01-14 02:00:00+0000,1465.0,1362.0,1151.0,0.0
2022-01-14 03:00:00+0000,1491.0,1466.0,1085.0,0.0
2022-01-14 04:00:00+0000,1906.0,1687.0,1129.0,0.0
2022-01-14 05:00:00+0000,1791.0,1751.0,888.0,0.0
2022-01-14 06:00:00+0000,1832.0,1705.0,1077.0,0.0
2022-01-14 07:00:00+0000,1684.0,1640.0,1275.0,0.0
2022-01-14 08:00:00+0000,1561.0,1555.0,1185.0,0.0
2022-01-14 09:00:00+0000,1505.0,1471.0,1087.0,0.0
2022-01-14 10:00:00+0000,1448.0,1405.0,1110.0,0.0
2022-01-14 11:00:00+0000,1348.0,1391.0,1140.0,0.0
2022-01-14 12:00:00+0000,1319.0,1410.0,1154.0,0.0
2022-01-14 13:00:00+0000,1447.0,1501.0,1244.0,0.0
2022-01-14 14:00:00+0000,1319.0,1353.0,1397.0,0.0
2022-01-14 15:00:00+0000,1165.0,1381.0,1286.0,0.0
2022-01-14 16:00:00+0000,1224.0,1091.0,1440.0,0.0
2022-01-14 17:00:00+0000,1140.0,981.0,1564.0,0.0
2022-01-14 18:00:00+0000,1101.0,971.0,1591.0,0.0
2022-01-14 19:00:00+0000,1136.0,995.0,1634.0,0.0
2022-01-14 20:00:00+0000,1118.0,990.0,1661.0,0.0
2022-01-14 21:00:00+0000,1327.0,993.0,1768.0,0.0
2022-01-14 22:00:00+0000,1244.0,835.0,1756.0,0.0
2022-01-14 23:00:00+0000,1148.0,712.0,2851.0,0.0
2022-01-15 00:00:00+0000,1218.0,636.0,3021.0,0.0
2022-01-15 01:00:00+0000,1234.0,606.0,2831.0,0.0
2022-01-15 02:00:00+0000,1183.0,465.0,2656.0,0.0
2022-01-15 03:00:00+0000,1161.0,456.0,2515.0,0.0
2022-01-15 04:00:00+0000,1242.0,593.0,2147.0,0.0
2022-01-15 05:00:00+0000,1505.0,704.0,2256.0,0.0
2022-01-15 06:00:00+0000,1471.0,687.0,2025.0,0.0
2022-01-15 07:00:00+0000,1326.0,513.0,1873.0,0.0
2022-01-15 08:00:00+0000,1183.0,163.0,2248.0,0.0
2022-01-15 09:00:00+0000,1211.0,43.0,2248.0,0.0
2022-01-15 10:00:00+0000,1240.0,23.0,2345.0,0.0
2022-01-15 11:00:00+0000,1246.0,0.0,2437.0,0.0
2022-01-15 12:00:00+0000,1189.0,19.0,2183.0,0.0
2022-01-15 13:00:00+0000,1309.0,292.0,1818.0,0.0
2022-01-15 14:00:00+0000,1441.0,746.0,1236.0,0.0
2022-01-15 15:00:00+0000,1556.0,1178.0,1219.0,0.0
2022-01-15 16:00:00+0000,1518.0,1087.0,1282.0,0.0
2022-01-15 17:00:00+0000,1490.0,1007.0,1322.0,0.0
2022-01-15 18:00:00+0000,1611.0,1151.0,1314.0,0.0
2022-01-15 19:00:00+0000,1631.0,1119.0,1424.0,0.0
2022-01-15 20:00:00+0000,1719.0,1053.0,1464.0,0.0
2022-01-15 21:00:00+0000,1936.0,978.0,1500.0,0.0
2022-01-15 22:00:00+0000,1835.0,805.0,1552.0,0.0
2022-01-15 23:00:00+0000,1753.0,852.0,1515.0,0.0
2022-01-16 00:00:00+0000,1800.0,776.0,1551.0,0.0
2022-01-16 01:00:00+0000,1856.0,861.0,1526.0,0.0
2022-01-16 02:00:00+0000,1930.0,954.0,1529.0,0.0
2022-01-16 03:00:00+0000,1909.0,960.0,1521.0,0.0
2022-01-16 04:00:00+0000,2004.0,1163.0,1388.0,0.0
2022-01-16 05:00:00+0000,1998.0,1298.0,1261.0,0.0
2022-01-16 06:00:00+0000,1930.0,1332.0,1195.0,0.0
2022-01-16 07:00:00+0000,1977.0,1556.0,1035.0,0.0
2022-01-16 08:00:00+0000,1856.0,1392.0,972.0,0.0
2022-01-16 09:00:00+0000,1830.0,1301.0,891.0,0.0
2022-01-16 10:00:00+0000,1810.0,1310.0,815.0,0.0
2022-01-16 11:00:00+0000,1900.0,1277.0,880.0,0.0
2022-01-16 12:00:00+0000,1748.0,1246.0,841.0,0.0
2022-01-16 13:00:00+0000,1758.0,1448.0,744.0,0.0
2022-01-16 14:00:00+0000,1766.0,1547.0,726.0,0.0
2022-01-16 15:00:00+0000,1758.0,1797.0,661.0,0.0
2022-01-16 16:00:00+0000,1703.0,1781.0,776.0,0.0
2022-01-16 17:00:00+0000,1534.0,1658.0,931.0,0.0
2022-01-16 18:00:00+0000,1567.0,1585.0,988.0,0.0
2022-01-16 19:00:00+0000,1593.0,1585.0,908.0,0.0
2022-01-16 20:00:00+0000,1779.0,1633.0,1246.0,0.0
2022-01-16 21:00:00+0000,1679.0,1590.0,1133.0,0.0
2022-01-16 22:00:00+0000,1627.0,1355.0,1268.0,0.0
2022-01-16 23:00:00+0000,1597.0,1360.0,961.0,0.0
2022-01-17 00:00:00+0000,1537.0,1244.0,959.0,0.0
2022-01-17 01:00:00+0000,1552.0,1270.0,986.0,0.0
2022-01-17 02:00:00+0000,1516.0,1184.0,1005.0,0.0
2022-01-17 03:00:00+0000,1538.0,1262.0,1030.0,0.0
2022-01-17 04:00:00+0000,1737.0,1462.0,943.0,0.0
2022-01-17 05:00:00+0000,1792.0,1630.0,797.0,0.0
2022-01-17 06:00:00+0000,1575.0,1509.0,680.0,0.0
2022-01-17 07:00:00+0000,1590.0,1460.0,799.0,0.0
2022-01-17 08:00:00+0000,1606.0,1473.0,653.0,0.0
2022-01-17 09:00:00+0000,1700.0,1478.0,512.0,0.0
2022-01-17 10:00:00+0000,1678.0,1486.0,522.0,0.0
2022-01-17 11:00:00+0000,1607.0,1445.0,476.0,0.0
2022-01-17 12:00:00+0000,1673.0,1523.0,424.0,0.0
2022-01-17 13:00:00+0000,1599.0,1534.0,411.0,0.0
2022-01-17 14:00:00+0000,1569.0,1448.0,670.0,0.0
2022-01-17 15:00:00+0000,1348.0,1317.0,729.0,0.0
2022-01-17 16:00:00+0000,1383.0,1168.0,942.0,0.0
2022-01-17 17:00:00+0000,1274.0,893.0,1196.0,0.0
2022-01-17 18:00:00+0000,1186.0,874.0,1194.0,0.0
2022-01-17 19:00:00+0000,1239.0,1119.0,1301.0,0.0
2022-01-17 20:00:00+0000,1387.0,1179.0,1417.0,0.0
2022-01-17 21:00:00+0000,1485.0,1197.0,1527.0,0.0
2022-01-17 22:00:00+0000,1597.0,1090.0,1631.0,0.0
2022-01-17 23:00:00+0000,1665.0,1179.0,1748.0,0.0
2022-01-18 00:00:00+0000,1610.0,1050.0,1720.0,0.0
2022-01-18 01:00:00+0000,1349.0,895.0,1420.0,0.0
2022-01-18 02:00:00+0000,1406.0,851.0,1518.0,0.0
2022-01-18 03:00:00+0000,1377.0,817.0,1529.0,0.0
2022-01-18 04:00:00+0000,1483.0,911.0,1643.0,0.0
2022-01-18 05:00:00+0000,1344.0,922.0,1254.0,0.0
