,CCGT,CHP,DAC,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-12 19:00:00,6.03114865955597E-05,1.48992677694176,-2.71906099595638,5.35473801038611E-06,-15.0683664421311,4.14932705252383E-06,-0.544267478202902,-24.3983675372866,26.4546533920028,14.785437045569,-3.23229098268687E-05,0,0,-7.37313377553051E-06,-9.8944497678753E-06,7.4932205399332E-06
2013-01-12 20:00:00,6.03837143644605E-05,1.48992676570262,-2.71906013353047,5.35907057557129E-06,-14.9268871255324,4.15222483527954E-06,-1.27515426988288,-23.276745777776,26.415806156844,14.2920690611362,-3.23383017028009E-05,0,0,-7.34335720912327E-06,-9.90438200211387E-06,7.49755050917357E-06
2013-01-12 21:00:00,7.13376294450504E-05,1.48992907856171,-2.71884515195732,5.60643505559922E-06,-14.5358409490962,4.30977529272633E-06,2.16270026077972E-05,-22.4146225257114,25.1956264878541,12.9836739258763,-3.20816345204053E-05,0,0,-7.11616603010157E-06,-9.68696976514136E-06,7.34007366006127E-06
2013-01-12 22:00:00,6.04906324539931E-05,1.48992674744317,-2.71905867911743,5.36757307103744E-06,-14.8875960254982,4.15755058217191E-06,-4.38825805869988,-21.5993155488559,26.8971490127695,15.2071071911858,-3.2364120667191E-05,0,0,-7.39721603105181E-06,-9.91597960476411E-06,7.50604173057818E-06
2013-01-12 23:00:00,6.04159602207031E-05,1.48992672216427,-2.71905829574662,5.35967866496381E-06,-14.7358621670704,4.15189296247737E-06,-2.60414204572222,-20.8252768207625,25.6947524029832,13.6996148305865,-3.23858521734113E-05,0,0,-7.30905134327031E-06,-9.88049093281443E-06,7.50905353956954E-06
2013-01-13 00:00:00,6.03974616799728E-05,1.48992672864791,-2.71905779028919,5.35496197293339E-06,-13.899076918921,4.14963371830358E-06,-2.60620739618628,-20.0723290504518,24.1252939031496,13.6814051792065,-3.23997804465318E-05,0,0,-7.30857438674093E-06,-9.8697559511271E-06,7.51385912283156E-06
2013-01-13 01:00:00,6.03653934307955E-05,1.48992673389525,-2.7190573323606,5.34957310462718E-06,-13.1650191403636,4.14697923850278E-06,-2.58761466657649,-19.4711617334649,23.0672466196797,13.3856342031662,-3.24118391711679E-05,0,0,-7.29136962482357E-06,-9.86369440860303E-06,7.51959436859306E-06
2013-01-13 02:00:00,6.00901535958298E-05,1.48992670613994,-2.71905792350174,5.34070065406567E-06,-12.8296462460445,4.13964187371924E-06,-0.466472245938391,-19.0354580807703,20.814585772458,12.7460769296463,-3.24302800664283E-05,0,0,-7.25888471083636E-06,-9.81366820324357E-06,7.52394273118331E-06
2013-01-13 03:00:00,7.45119949494662E-05,1.48992969888709,-1.99429094577295,5.66667430482014E-06,-12.1693298787975,4.33782006213898E-06,0.0000817338995087,-19.1136636773072,19.1329069704583,12.6543050286819,-3.21105111660313E-05,0,0,-7.0642175961666E-06,-9.48012406500864E-06,7.31985413749855E-06
2013-01-13 04:00:00,7.44632896650286E-05,1.48992974254661,-0.084692154454425,5.66111785083813E-06,-12.5681526823611,4.33352921276857E-06,8.14825823241238E-05,-19.0955849909575,18.3524061289513,11.9059513208754,-3.21135352677484E-05,0,0,-7.02019203612281E-06,-9.38240904161366E-06,7.31539617434877E-06
2013-01-13 05:00:00,8.22225867611675E-05,1.489930940487,-0.000254730490044357,5.79538066586511E-06,-12.6914087010295,4.41853018964837E-06,0.000881962942137629,-20.5208886147403,19.7948324257677,11.9268372475424,-3.19781062307718E-05,0,0,-6.94687329951194E-06,-9.31367723274293E-06,7.23987324154357E-06
2013-01-13 06:00:00,7.43071045310495E-05,1.48992980479218,-0.94686479033018,5.66306570113556E-06,-13.8346462711479,4.33170265907982E-06,8.1135905501954E-05,-19.6362990892585,20.5074811958235,12.4202570740269,-3.2091352285674E-05,0,0,-7.04423573125723E-06,-9.43557499714943E-06,7.31210902433438E-06
2013-01-13 07:00:00,8.21801909978699E-05,1.48993107309192,-0.00019332513792097,5.80708078280607E-06,-13.5392837337352,4.41657860352323E-06,0.00089140275090357,-20.4333402201262,19.8484104332027,12.6335149303967,-3.19307970257376E-05,0,0,-6.98002214096505E-06,-9.32297576859736E-06,7.22947873605966E-06
2013-01-13 08:00:00,6.04216851614677E-05,1.48992717911908,-2.71905362263193,5.41336252128216E-06,-5.21494137807066,4.16578177174292E-06,-4.92308522030068,-20.4932828561987,18.4003649498193,12.3893788444879,-3.22694426267951E-05,1.0706575294339,-1.1392327957324E-05,-7.20324628960611E-06,-9.63717517755378E-06,7.50575203258644E-06
2013-01-13 09:00:00,6.14221520446216E-05,1.48992779808679,-2.7190511991988,5.60912951992744E-06,-14.5032427382193,4.31197159837681E-06,-5.21121862940432,-14.690045267468,16.4044113993018,11.1681935056846,-3.1843980012656E-05,8.06098955060197,-1.23674341193682E-05,-7.08479502651471E-06,-9.56501249963795E-06,7.51803787409018E-06
2013-01-13 10:00:00,6.13250403657095E-05,1.4899278768569,-2.71905051632305,5.61008578405667E-06,-13.7418787519972,4.29912867849037E-06,-3.89083155392824,-13.4308769144676,14.899185302512,7.02216446474513,-3.18330014994103E-05,10.3713284719109,-1.68163632547792E-05,-6.76095729478732E-06,-9.32327400828039E-06,7.51445556026085E-06
2013-01-13 11:00:00,6.12985389274135E-05,1.48992796789467,-2.71904991908716,5.61556451248079E-06,-13.3664543822725,4.29909643105861E-06,-3.1470302738151,-13.1114552382303,12.5854131371166,6.86508618555299,-3.18284922497938E-05,11.4035408355103,-2.67370260295536E-05,-6.74715438118767E-06,-9.30011085630034E-06,7.51223776254835E-06
2013-01-13 12:00:00,6.48826413594501E-05,1.48992883569219,-2.71901160583654,5.70020826092707E-06,-12.7043323347178,4.35357845632591E-06,-0.00025068689584584,-14.1702509122641,10.2259120008967,7.24879376062219,-3.17732751048587E-05,10.6291872544874,-2.86173193427859E-05,-6.72554212953003E-06,-9.26373525204946E-06,7.44924408414096E-06
2013-01-13 13:00:00,6.40663427638135E-05,1.48992862092539,-2.71901910292338,5.66008888721401E-06,-7.22929111187572,4.33149367457005E-06,-0.000854798273630938,-16.3394851491729,8.51914865027357,7.71126775550913,-3.18616600758202E-05,8.56828143019398,-2.76042930285027E-05,-6.77430388370226E-06,-9.24745609476844E-06,7.45238367858351E-06
2013-01-13 14:00:00,0.558941114321968,1.48993714378799,-0.216499276770315,7.52027068640381E-06,-1.70767300911498,5.44379539657048E-06,-1.66540251780914E-05,-20.3853861727104,7.59908935858632,8.07021359453352,-3.08670022130048E-05,4.59141821710426,-1.78335865404592E-05,-6.09543657012068E-06,-8.24471474188889E-06,6.59921247163126E-06
2013-01-13 15:00:00,3.8214923376281,1.49002121032938,-7.36636122832945E-05,1.81604024305802E-05,-1.64710869875714,9.83865851777599E-06,2.53192970520369,-22.5544251341539,7.83736371779952,7.99870367364776,-2.94299886685278E-05,0.522092390496349,-8.29335224829989E-06,-5.24631963929778E-06,-7.10176005686879E-06,5.53271592411187E-06
2013-01-13 16:00:00,3.82149227349508,1.49002104697282,-7.58983930930096E-05,1.80492411725009E-05,-1.63298712873788,9.79574567616025E-06,3.52467575143817,-24.6213138784099,8.60762415775725,8.81055124977366,-2.94469416323632E-05,0,0,-5.3376256611557E-06,-7.1584810230907E-06,5.52847743741795E-06
2013-01-13 17:00:00,3.82149228269323,1.49002117166545,-7.76329721106884E-05,1.80289810617296E-05,-1.61184917147451,9.79581463045034E-06,4.66753707074703,-25.0171071549766,7.97885561582604,8.67111536351717,-2.94551484971432E-05,0,0,-5.33352991732272E-06,-7.10809701259908E-06,5.52704460947149E-06
2013-01-13 18:00:00,3.821492280574,1.49002121269144,-7.90093386408124E-05,1.79922430889177E-05,-1.5159664370697,9.77957090272033E-06,5.78494012267822,-24.7314311691119,7.37451299134363,7.77649746797149,-2.94649568095461E-05,0,0,-5.24721155883867E-06,-7.04776926574978E-06,5.52720903324834E-06
2013-01-13 19:00:00,3.8214922812596,1.49002148448141,-7.84773950770646E-05,1.79720350041007E-05,-1.40160897578181,9.76763145195882E-06,6.28482778631938,-23.6243336526645,6.84282374443981,6.58684311713447,-2.9469984006759E-05,0,0,-5.17691757755756E-06,-6.92314220594438E-06,5.52833169465895E-06
2013-01-13 20:00:00,3.82149231223414,1.49002262431714,-7.37690374877471E-05,1.79564650043965E-05,1.28226032787553,9.76577008052887E-06,2.90137790772269,-21.4596712488503,6.34324264328608,5.62133636885915,-2.94741096573584E-05,0,0,-5.11725956401676E-06,-6.80228188991969E-06,5.53091368214418E-06
2013-01-13 21:00:00,3.82149233230539,1.49002318982328,-7.09814683935403E-05,1.79425287421197E-05,0.501029743734996,9.75931231631533E-06,1.73056483763716,-18.8370174082536,6.20677785651756,5.08718745367492,-2.94780802018058E-05,0,0,-5.08442110675844E-06,-6.65393738726613E-06,5.53443223176368E-06
2013-01-13 22:00:00,3.82148079002373,1.48996189813878,-0.677188425070667,1.29387208491862E-05,-0.956215131440088,7.99259679482245E-06,-1.2014857582028,-16.9594204602195,8.38940965175431,6.0934519983972,-2.9808789162043E-05,0,0,-5.34880442661745E-06,-6.63965135388953E-06,5.76729620937107E-06
2013-01-13 23:00:00,3.82148093371208,1.48996202633588,-0.794494536813317,1.29476263907252E-05,-0.837967912593836,8.00472463147346E-06,-2.64220564732381,-16.0173904240616,9.51041254778459,5.47019739285817,-2.98110276208914E-05,0,0,-5.3054300448423E-06,-6.52610743689969E-06,5.77362346216094E-06
2013-01-14 00:00:00,3.82148088551854,1.48996193434246,-0.681794937091139,1.29061883383306E-05,-0.641463965137679,7.98303513220876E-06,-2.28215922425998,-15.3656852609955,9.22304879273259,4.4366059481857,-2.98156413185212E-05,0,0,-5.23329196383315E-06,-6.31068470788278E-06,5.77988478138246E-06
2013-01-14 01:00:00,3.82148507541195,1.48996889705434,-0.319475340886209,1.40932939908865E-05,-0.326236709537874,8.40755914003212E-06,-8.23666677183753E-05,-15.2056760845868,7.288435203824,3.25157314127352,-2.97086562757545E-05,0,0,-5.06883757208954E-06,-5.87259423374908E-06,5.70633455627356E-06
2013-01-14 02:00:00,3.82149233066396,1.49002424073087,-6.91219319731745E-05,1.77955454804835E-05,0.643753813968809,9.69522340280515E-06,0.803397438353142,-15.4969376199841,5.94320630115473,2.79511862348892,-2.94912450671969E-05,0,0,-4.8878852539147E-06,-5.58034384460117E-06,5.55570482965101E-06
2013-01-14 03:00:00,3.82149222662181,1.49002388555813,-7.19531049256879E-05,1.77168378403467E-05,1.2703427701694,9.64921070937713E-06,2.7434829624987,-16.9665748387152,5.55310547815115,2.08818542596811,-2.94946517740844E-05,0,0,-4.78823039067322E-06,-5.49320921638127E-06,5.55025911048831E-06
2013-01-14 04:00:00,3.8214964742315,1.56790551076084,-9.0030231669278E-06,2.26720782843379E-05,0.602251052979515,1.10022846678161E-05,9.36213213666208,-22.7920523273819,5.70741095617077,1.73084437381023,-2.93244072868645E-05,0,0,-4.6241277084782E-06,-5.44912961112766E-06,5.42092715558765E-06
2013-01-14 05:00:00,3.82149645760462,1.56790554200339,-9.04629935824251E-06,2.28109308666104E-05,4.90286696838443,1.09842503954444E-05,9.3621275665505,-26.6596354744891,5.62836661138879,1.37686042079924,-2.93195211366064E-05,0,0,-4.53499225125498E-06,-5.53081504430956E-06,5.40612983689299E-06
2013-01-14 06:00:00,3.82149698141183,1.56790596543191,-8.91097553747876E-06,2.34325014553655E-05,7.52882694092819,1.13833115216945E-05,9.36213366124902,-29.1066201519727,5.879492096471,0.946751362475595,-2.93069123035681E-05,0,0,-4.32501687945219E-06,-5.7084281141087E-06,5.39655425467592E-06
2013-01-14 07:00:00,3.82150263006407,1.56791100486882,-7.69149718866959E-06,5.04495762838709E-05,8.22587929201272,1.56840777555475E-05,9.362205748354,-29.733190658458,6.68651917737504,0.0691253434899273,-2.90153499940212E-05,0,0,-3.05270016762549E-06,-5.69105061604285E-06,5.19383251901423E-06
2013-01-14 08:00:00,3.8214963678822,1.56790565393069,-8.57854185577121E-06,2.27932551638707E-05,3.83735182284577,1.10203609942153E-05,9.36212223797758,-27.6340456487827,7.99060241718052,0,-2.9307492834975E-05,1.05455913783297,-8.48886277702842E-06,0,-6.0747549210241E-06,5.41031559673622E-06
2013-01-14 09:00:00,3.82148801419757,1.56789740413465,-9.34785935592828E-06,1.55937267932286E-05,0.0127603679247645,9.09053031293955E-06,0.000184417232017378,-21.1145827637513,9.5304403308015,0,-2.95682133112647E-05,6.1818159754632,-9.54007397144616E-06,0,-6.46055643356192E-06,5.64605906400882E-06
2013-01-14 10:00:00,2.05890610936588,1.4899374677758,-0.0133528973711793,7.62881849246667E-06,-3.47275878923865,5.54820308528768E-06,-7.52548342391179E-05,-19.9922988097806,12.3428276001969,0,-3.08237037319321E-05,7.5868247179365,-1.08464337251498E-05,0,-7.46825144643951E-06,6.59609383635726E-06
2013-01-14 11:00:00,0.000148185457169163,1.4899343130054,-0.0565792183827974,6.7702542794262E-06,-3.90961552687251,5.04634497830327E-06,-0.00608847728712612,-19.8230996440422,14.1820597610179,0.521595593490247,-3.1201971298105E-05,7.60167535049719,-2.36065555767436E-05,-5.09340241010747E-06,-7.86346309131779E-06,6.89449435062053E-06
2013-01-14 12:00:00,0.00014697236980668,1.48993432486949,-0.0897622561292832,6.77448524351955E-06,-1.17722010820166,5.05301366889025E-06,-3.9990768064562,-20.832059244136,16.7870917192996,1.03732052383914,-3.11908257789048E-05,6.78365895733544,-2.6964014433914E-05,-5.36427024282915E-06,-8.0036187483758E-06,6.89906591704334E-06
2013-01-14 13:00:00,0.000146557383116875,1.48993412554429,-0.0938276657574634,6.73488436928748E-06,-1.25077671746376,5.02846581481714E-06,-1.91695459140458,-22.9245069596124,18.3100438232233,1.56292259772558,-3.13318365823974E-05,4.82304921420842,-2.264600501022E-05,-5.60591567612079E-06,-8.180244871188E-06,6.89339284144184E-06
2013-01-14 14:00:00,0.00121576458823834,1.48993690922245,-0.0792450779487696,7.44778682368925E-06,-1.12159140738141,5.44393629855404E-06,0.495434557343654,-25.1731674836358,19.5396666787713,2.05172051388204,-3.09962027703224E-05,2.79605027113891,-1.47498901162762E-05,-5.52829805024402E-06,-8.14381444412324E-06,6.61178669578777E-06
2013-01-14 15:00:00,0.00115304991160853,1.4899364591654,-0.025872606448173,7.31557019666642E-06,-0.775858198570425,5.35959271810865E-06,3.00907145953406,-28.487507623486,22.1010380032875,2.68804613402821,-3.10245674926684E-05,0,0,-5.66536958119457E-06,-8.43424872927083E-06,6.59936176260645E-06
2013-01-14 16:00:00,0.00115896329379272,1.48994521339683,-2.23783463802254E-05,7.30008260072374E-06,-3.50873897777759,5.37105812491731E-06,2.06372266871317,-29.3269289371594,24.9282022659964,4.35266833563772,-3.10123553453661E-05,0,0,-5.86131180718041E-06,-8.6880703945517E-06,6.59771703108651E-06
2013-01-14 17:00:00,0.0012786245089236,1.48994615361931,-1.93203105124845E-05,7.40757996649951E-06,-8.36438560924143,5.47495847422462E-06,0.117070624236807,-28.941591389009,28.709109310237,6.98859862068361,-3.09764750531862E-05,0,0,-6.01557841548584E-06,-8.695369781063E-06,6.59085361577698E-06
2013-01-14 18:00:00,2.26074596830752E-05,1.48952509756303,-2.71912766644307,3.59975032758385E-06,-10.6405084607768,2.99756426579365E-06,-0.274765736563184,-29.9009016617733,32.7502238219141,9.29556250649578,-3.78570406626354E-05,0,0,-9.34183066357264E-06,-1.3128852254471E-05,1.00577649475327E-05
2013-01-14 19:00:00,2.2835494893018E-05,1.4895253261434,-2.71912753867353,3.61541699950216E-06,-11.6213746930743,3.01296022904088E-06,-8.72975309376254,-26.293981951616,36.1189942760382,11.7557254343979,-3.78378809180951E-05,0,0,-9.50675774024035E-06,-1.31382389490329E-05,1.0071649174277E-05
2013-01-14 20:00:00,1.65312710613181E-05,1.48939636986857,-2.71913085442465,3.0193904772123E-06,-13.174908349494,2.56630461828417E-06,-9.36222395569919,-27.1009389780599,37.3051052146128,13.5627303092306,-4.53447500616089E-05,0,0,-1.19765892981718E-05,-1.63308530389482E-05,1.26333261670158E-05
2013-01-14 21:00:00,1.75816096046498E-05,1.48939729440716,-2.71913017324277,3.06731839123008E-06,-14.5958308416976,2.61143930269038E-06,-9.36222282928632,-26.5929993417164,36.9316954469018,14.8491185831256,-4.51481692487673E-05,0,0,-1.19475842894587E-05,-1.61733120616747E-05,1.25913017813176E-05
2013-01-14 22:00:00,2.28392127258673E-05,1.48952631637647,-2.71912756105133,3.62260809639171E-06,-15.2398343306952,3.0196822570996E-06,-8.87780531052509,-22.0076244965663,31.3283916117844,16.0264818149838,-3.78413001439313E-05,0,0,-9.83432667385387E-06,-1.3134261321734E-05,1.0104774426814E-05
2013-01-14 23:00:00,2.22609177310607E-05,1.48949258874624,-2.71912789693676,3.58189391600088E-06,-15.2954549388643,2.98947002777644E-06,-9.36172165078811,-23.3573205556284,31.174981247564,18.0691604878563,-3.80946425753244E-05,0,0,-1.00702595537427E-05,-1.32469847447055E-05,1.02561132564164E-05
2013-01-15 00:00:00,1.75551778394317E-05,1.48939727658786,-2.71913022179475,3.06798832100768E-06,-15.8472246502831,2.61154144002855E-06,-9.36222333869449,-23.4875019050202,30.413987551003,19.5127237850974,-4.51601744815057E-05,0,0,-1.23557883396188E-05,-1.61309663745059E-05,1.26315850147175E-05
2013-01-15 01:00:00,2.15073122178129E-05,1.48949986118767,-2.71912851153639,3.55299029861012E-06,-15.3949767423723,2.95765581215937E-06,-9.36158048913538,-21.5381823581716,28.1660929608545,19.3582857680121,-3.81596385135209E-05,0,0,-1.02475247549592E-05,-1.33173099083146E-05,1.02584696780605E-05
2013-01-15 02:00:00,2.27889694089007E-05,1.48952764442356,-2.7191275469229,3.61490128082288E-06,-14.4418606729181,3.01264966699076E-06,-7.05540677646649,-19.6146416674893,24.3734500514081,17.9680672603989,-3.78933687921288E-05,0,0,-1.00047301756376E-05,-1.31231398024077E-05,1.01355435756598E-05
2013-01-15 03:00:00,2.27291303253775E-05,1.48952826822953,-2.71912756374671,3.61309102714185E-06,-13.8523442356366,3.01035683005054E-06,-3.15106828382831,-19.5933430271009,20.8017381545022,17.0246249785135,-3.79047373129662E-05,0,0,-9.93785585768592E-06,-1.30962906443372E-05,1.01246844713591E-05
2013-01-15 04:00:00,7.71533400677718E-05,1.48993125747814,-0.000130067579649324,5.84742988219228E-06,-11.1284851144981,4.51351929881506E-06,3.03502509978712E-05,-22.3181194075714,16.5206757614601,15.4360330949493,-3.20306707282721E-05,0,0,-7.14375449672389E-06,-9.50635999169165E-06,7.23148773863831E-06
2013-01-15 05:00:00,0.000194842967291904,1.48993949813755,-3.07727542040067E-05,6.80832961816615E-06,-3.9476331047733,5.1026553114573E-06,8.57029300305123E-05,-26.4164743882616,14.7958288046789,14.078098817672,-3.13155271188471E-05,0,0,-6.66386253595874E-06,-8.94672411378258E-06,6.78599940249818E-06
2013-01-15 06:00:00,1.78403278856753,1.48994623076292,-2.2588222522565E-05,7.44537407681982E-06,-1.98568024260348,5.46825821335963E-06,0.178948053891313,-28.1821513564261,14.3013641954839,12.413570268608,-3.09777568004314E-05,0,0,-6.39197921384493E-06,-8.65268232104214E-06,6.56285811063992E-06
2013-01-15 07:00:00,2.71350360196135,1.48994605772567,-2.2518492471825E-05,7.44029776425724E-06,-1.97661363080669,5.45494436564385E-06,0.0813259154232578,-28.9140852160981,15.0778115697291,11.5281415700482,-3.09762420284784E-05,0,0,-6.34950558085734E-06,-8.66697017765253E-06,6.55949465961343E-06
2013-01-15 08:00:00,0.91408279934086,1.48994638308428,-2.20940694272295E-05,7.5008008293085E-06,-1.97241550372815,5.48295830796518E-06,0.0459639692426304,-27.5818265978197,15.2049529470924,10.9897427070865,-3.09652294184559E-05,0.909592585614238,-1.00127362435288E-05,-6.31200884495797E-06,-8.6546465181499E-06,6.56508397094164E-06
2013-01-15 09:00:00,1.28922127213691,1.48994670202984,-2.17692766948411E-05,7.58724717467542E-06,-1.87844744206027,5.51663231931038E-06,0.0415211374812923,-25.5552488696262,13.1446218400871,9.07098111575234,-3.09589367263513E-05,2.3974434645625,-1.06231225159133E-05,-6.19506136044379E-06,-8.57955704060246E-06,6.57096876028209E-06
2013-01-15 10:00:00,0.000145653785673281,1.48993344313095,-0.0364653382006232,6.76797639353381E-06,-1.59391628988353,5.0169814450993E-06,-0.36230748374126,-24.8550028589918,13.8611306155263,8.62960949529623,-3.13969151354382E-05,2.8668928791702,-1.11033425219468E-05,-6.37701219423548E-06,-8.60263953354285E-06,6.84247562825225E-06
2013-01-15 11:00:00,3.79532679888253,1.48993636357323,-0.0790768734629143,7.59464778332235E-06,-3.87760838558455,5.48595791518614E-06,-6.84786998535545E-05,-24.3576383981717,12.0855808883453,7.75596197115898,-3.09661622263349E-05,3.18760316657617,-1.06980633293791E-05,-6.07902159299556E-06,-8.16247336299646E-06,6.56921558999251E-06
2013-01-15 12:00:00,3.82146944777697,1.48995156964257,-0.111781513537308,1.14619222310399E-05,-1.24236074454712,7.43287697546687E-06,4.9750570611808E-05,-25.3353266126448,10.6486737411701,8.67734023291978,-2.99841195811059E-05,2.05199165197539,-9.5833559046529E-06,-5.62749367819038E-06,-7.49375636890639E-06,5.92134120880573E-06
2013-01-15 13:00:00,3.82147565216679,1.48995506525218,-0.115780691957977,1.2287573820936E-05,-0.185371561661716,7.74346593759128E-06,-8.03002129247257E-05,-24.4802092253547,8.64774094278402,9.31248567283598,-2.98586519009815E-05,1.50979038817496,-9.31920702617927E-06,-5.60544037449517E-06,-7.49946592512031E-06,5.82234108790797E-06
2013-01-15 14:00:00,3.82151811420072,1.56792254580593,-5.80837309892608E-06,0.00024762865076843,1.71180741207809,0.0137933056470494,-3.41684028549863E-06,-25.4048950094267,7.58852266694555,9.78636021767269,-2.73391756253184E-05,0.914747396388409,-6.29347355203065E-06,-3.98768246654413E-06,-5.30443265677888E-06,3.94959690522383E-06
2013-01-15 15:00:00,3.82152399497524,1.56793916401123,-2.59851194199591E-06,0.000251264254348223,5.19332180176265,0.0137985615919916,0.257310360721763,-26.9938391194816,7.30737395448366,8.83232653664389,-2.60175353771254E-05,0,0,-2.92846355077359E-06,-3.91239364790867E-06,2.84152610391016E-06
2013-01-15 16:00:00,3.82152398834793,1.56793913529022,-2.59577168252554E-06,0.000251265475395475,0.284767464042588,0.0137985674327834,5.98857051256416,-28.2635166783164,7.88559354750967,8.70107873284824,-2.60156088124807E-05,0,0,-2.92826538753843E-06,-3.92487895869408E-06,2.84049559118418E-06
2013-01-15 17:00:00,3.821523991141,1.56794054475911,-2.13278556673731E-06,0.000251266518245295,0.234489540789111,0.0137985699152331,4.69965531852818,-28.1256181722637,9.11576880443817,8.67219620285638,-2.60127324002226E-05,0,0,-2.92636516692824E-06,-3.92560680045953E-06,2.84057919577221E-06
2013-01-15 18:00:00,3.82152399301525,1.56794053945403,-2.13822267839508E-06,0.000251267124752791,-1.34689526434272,0.0137985708310897,4.64610270908733,-27.2299632060686,10.3933649205135,8.13388245056493,-2.601173453101E-05,0,0,-2.88879299350242E-06,-3.87291920530483E-06,2.84118825393421E-06
2013-01-15 19:00:00,3.82152398604051,1.56793912306667,-2.59702900646692E-06,0.000251265660722907,-4.11532137439079,0.0137985680949949,4.00708866947379,-25.2051134976325,12.3860776220952,7.52376203324527,-2.60144065523718E-05,0,0,-2.87027413834551E-06,-3.84276484864731E-06,2.84245383748005E-06
2013-01-15 20:00:00,3.82152352474704,1.56793835020341,-2.81431992545549E-06,0.000251049491515284,-4.22583328003585,0.0137983150882578,-0.0663520489427326,-22.5302544548559,14.3178803171401,7.10105525979014,-2.61507370552424E-05,0,0,-2.96090781557723E-06,-3.92111145911458E-06,2.96051802449677E-06
2013-01-15 21:00:00,3.82152352398231,1.56793835275654,-2.82201685055381E-06,0.000251046797669049,-4.31136225161811,0.0137983098938388,-4.54408201069375,-19.5845900380047,16.0784273360167,6.95810269545835,-2.61521358165338E-05,0,0,-2.95495879412044E-06,-3.85494701096596E-06,2.96361813645234E-06
2013-01-15 22:00:00,3.82152352633926,1.56793834106837,-2.8203280992974E-06,0.000251049224874109,-0.373774915740288,0.0137983167560503,-3.80931014671007,-17.2536395929931,9.51333077454029,6.51988960697705,-2.61551386650054E-05,0,0,-2.93951942076376E-06,-3.85256494983505E-06,2.96513354110681E-06
2013-01-15 23:00:00,3.82152352216602,1.56793833619175,-2.82098877666176E-06,0.000251048455177195,-0.484068871914226,0.0137983176194791,-3.69693462379604,-16.1363800586762,9.5309301290208,5.38294902925531,-2.61579843736811E-05,0,0,-2.89658119547198E-06,-3.75112536226128E-06,2.96719322820919E-06
2013-01-16 00:00:00,3.82152351973078,1.56793833280874,-2.81918677210218E-06,0.000251048005038442,-0.452542096445459,0.0137983192778235,-4.08475358105116,-15.7359063713999,10.082688464352,4.78700912297329,-2.61607979689505E-05,0,0,-2.87263093026979E-06,-3.70348784593707E-06,2.96965788511145E-06
2013-01-16 01:00:00,3.8215235212318,1.56793832855261,-2.81709268340556E-06,0.00025104885215023,-0.417090818039251,0.0137983233236803,-3.20968517762044,-15.6455051868941,9.70384462834065,4.16493197451313,-2.6162247879318E-05,0,0,-2.8438012575549E-06,-3.61154223368589E-06,2.97143391118765E-06
2013-01-16 02:00:00,3.82152352480043,1.56793831996158,-2.81177010483302E-06,0.000251051093365555,-0.510914558057304,0.0137983244695966,-1.00421130134802,-16.03186298027,8.76336809027226,3.3801160296518,-2.61635937568721E-05,0,0,-2.80115408446591E-06,-3.50897021072794E-06,2.97119903250175E-06
2013-01-16 03:00:00,3.82152418260175,1.56793939620248,-2.50127619768163E-06,0.000251357754129678,3.2611468900315,0.0137986648121925,-3.02962763332782E-05,-19.0570807407424,7.768137944836,2.62431798468822,-2.59753377419408E-05,0,0,-2.61214134888377E-06,-3.23416801969675E-06,2.80176939902322E-06
2013-01-16 04:00:00,3.8215283865705,1.56794556243664,-7.74825496717685E-07,0.000252869673893279,8.35727636329655,0.0138002966296907,1.10523514734573,-24.524507740339,7.29024203140234,2.3682244398803,-2.43638575297515E-05,0,0,-1.27568913995901E-06,-1.58003459296918E-06,1.36182306858075E-06
2013-01-16 05:00:00,3.82152838451133,1.56794556238208,-7.73536145151709E-07,0.000252869915374157,8.21795192014455,0.0138002965673595,3.67197101817043,-26.7022876894112,7.01517023651804,2.39366474232369,-2.4363891784919E-05,0,0,-1.27703987331529E-06,-1.56392649979737E-06,1.35993359199089E-06
2013-01-16 06:00:00,3.82152838386763,1.56794556114509,-7.72953264334353E-07,0.00025287065573266,7.98719402339155,0.0138002966639191,7.01752050330426,-30.0626724515514,6.95220999036475,2.70221816499978,-2.43633257932723E-05,0,0,-1.28840722410217E-06,-1.55940625366028E-06,1.35892729728364E-06
2013-01-16 07:00:00,3.82152838290359,1.56794556106121,-7.71911473722371E-07,0.000252871219554639,7.84300699661747,0.0138002966690327,8.33212909580241,-31.40212174336,6.82793297109636,2.99552382791675,-2.43629515379149E-05,0,0,-1.29800740017316E-06,-1.55283420016311E-06,4.38171400175813E-07
2013-01-16 08:00:00,3.8215283860075,1.56794556564939,-7.71521724196253E-07,0.000252871297320099,7.82932301382331,0.0138002967688044,6.22743435335399,-31.2212824925167,7.24148444100943,3.13117438292592,-2.43592554336213E-05,1.38833881126956,-2.30628534336014E-06,-1.29860354877564E-06,-1.55832987323291E-06,1.36295709490216E-06
2013-01-16 09:00:00,3.82152827272952,1.5679454309816,-8.06885854721873E-07,0.000252831517142422,7.90554945169735,0.0138002585618941,-2.2528771986655,-25.9610081803411,7.40390298025944,2.88564749228422,-2.44118737565098E-05,4.6152586937597,-2.46869082451506E-06,-1.33699938538712E-06,-1.60116849841455E-06,1.41736811539078E-06
