,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,oil,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-02-24 06:00:00,3.69297894504482E-05,3.09024532340531,2.28623943966713E-06,8.82312866343342,6.16399031683201E-06,-0.000466378105321246,2.81768225379425E-06,-80.8655869697036,2.99202028373325,30.2072151229789,1.76292049862047E-06,35.7534539848347,-5.03648893078987E-05,0,0,-1.78108897470797E-05,-1.91464213726624E-05,1.4963557946483E-05
2013-02-24 07:00:00,3.67909179153733E-05,3.09024450207838,2.30270102379047E-06,8.00466274087248,6.16600813245703E-06,-6.90321434716393,2.81668297919611E-06,-80.7581956953232,1.50120508947797,30.3684562969802,1.76180123441263E-06,34.22769819434,-5.11647606837566E-05,10.4691788812735,-2.47210270434513E-05,-1.77563064150338E-05,-1.91518149062441E-05,1.50691012581623E-05
2013-02-24 08:00:00,3.69056267898906E-05,3.09024490496475,2.32890283691962E-06,13.907863479256,6.19395729892195E-06,-31.2634100169687,2.82036960874557E-06,-76.4068203047632,1.20401560971698,30.4010396104525,1.76374996977266E-06,33.2260075134997,-5.1028175119415E-05,25.8410965520523,-2.69531235252177E-05,-1.76128443049187E-05,-1.9025902855314E-05,1.50620687846929E-05
2013-02-24 09:00:00,3.69391808773533E-05,3.09024510488341,2.34104768265322E-06,14.1571123087685,6.20234265355807E-06,-36.2198414224894,2.82191446018569E-06,-77.2585326010178,1.08371935202421,30.4055835615475,1.76413995024733E-06,32.6906928112634,-5.08984454066947E-05,32.0510583741544,-2.73033526461221E-05,-1.75854269169886E-05,-1.89652338038457E-05,1.50551100494572E-05
2013-02-24 10:00:00,3.69274048297929E-05,3.09024517642729,2.3416118954525E-06,14.3704743234499,6.19883603288018E-06,-33.9065028052406,2.82207658119202E-06,-81.2660391990917,0.958438645709743,30.3827539792548,1.76393201764826E-06,33.2797569380017,-5.08371136631568E-05,33.0909151798963,-3.20788371156159E-05,-1.75892297355123E-05,-1.89467052789368E-05,1.50488485896972E-05
2013-02-24 11:00:00,3.68904994278212E-05,3.09024510675473,2.33395825532017E-06,14.5891982332909,6.18847689761504E-06,-27.8870607038931,2.82132007562195E-06,-84.2424760525691,0.792494113089548,30.3628683573261,1.76312171187107E-06,32.4099861456368,-5.09456544287018E-05,30.8847886777871,-3.35690787528431E-05,-1.75889869423101E-05,-1.89696996732183E-05,1.50438151516454E-05
2013-02-24 12:00:00,3.68615341686024E-05,3.09024501950944,2.32745332925233E-06,14.285617333523,6.18115990495655E-06,-16.6003948268903,2.82042484036615E-06,-87.3925589861208,0.580262607099836,30.4011380766865,1.76267408772071E-06,30.8300823809073,-5.10132268808963E-05,24.8056528648899,-3.41284723314677E-05,-1.75027148586363E-05,-1.90045784621116E-05,1.50384464352054E-05
2013-02-24 13:00:00,3.68713669943743E-05,3.09024498501123,2.33036270555097E-06,14.1985958012337,6.18639913689792E-06,-17.7194831113701,2.82015231375701E-06,-86.8225034911719,-0.0365067792676003,30.4055787040028,1.76313941222885E-06,31.271687401788,-5.0998862999677E-05,25.6124281685809,-3.13348178212518E-05,-1.7505738996581E-05,-1.90017818914575E-05,1.50360413678326E-05
2013-02-24 14:00:00,3.67997105498702E-05,3.09024472205165,2.32052501978508E-06,14.2835055038418,6.17668765659331E-06,-6.21696635841023,2.81734013140309E-06,-89.8334743170956,-0.405931054001386,30.3922381318493,1.76171046047196E-06,29.7839489474981,-5.10909067377531E-05,18.9064711466827,-2.62734257539131E-05,-1.74248174263359E-05,-1.90684334766045E-05,1.50246417441077E-05
2013-02-24 15:00:00,3.66840665941469E-05,3.09024434496052,2.31532886913919E-06,14.1595208012996,6.17493217770935E-06,-1.53009486512209,2.81306892220536E-06,-91.8823116019551,1.53713214822162,30.3779517588413,1.76004446224472E-06,31.0035606101642,-5.10934139462891E-05,13.2440328029887,-2.53200056380416E-05,-1.7538868518686E-05,-1.91196134351826E-05,1.50057585974253E-05
2013-02-24 16:00:00,0.000100715354096585,6.67767388598151,3.02342775863653E-06,15.6891399171895,9.48948162390652E-06,8.83698910426231,3.32547388173291E-06,-92.4733981333861,2.9924656047791,30.3489183714552,2.10395172976002E-06,27.2503047971274,-2.76291548708926E-05,0.677819981714875,-1.14536944952512E-05,-1.13414361669488E-05,-1.26383755986252E-05,9.46558069992059E-06
2013-02-24 17:00:00,0.000100570192859549,6.67768421573658,3.01184401421183E-06,14.4016936258114,9.4828031395276E-06,15.0577239629208,3.32318667153409E-06,-95.9532891441663,2.99241026649752,30.3485919833953,2.10283877688449E-06,26.4750873340072,-2.7633552821697E-05,0,0,-1.13349805125295E-05,-1.26736022562837E-05,9.4636472441978E-06
2013-02-24 18:00:00,0.000100593154983124,6.6776951525706,3.01217805525969E-06,14.5513925497072,9.48910326345265E-06,14.2270911295494,3.32276339955622E-06,-94.1693763764714,2.99239723207496,30.2674048758799,2.10301135901264E-06,25.4532976124084,-2.76315305889241E-05,0,0,-1.12993111131617E-05,-1.26740715684016E-05,9.46410958115032E-06
2013-02-24 19:00:00,0.000100606097463029,6.67770710527706,3.01278533409974E-06,14.8140920129195,9.49202457154641E-06,12.1299634533774,3.3223436206125E-06,-90.1373287900081,2.99239060336222,30.0090893574679,2.1031481570109E-06,23.5139883351163,-2.76424050639796E-05,0,0,-1.12252080018765E-05,-1.26587020642097E-05,9.46538415459776E-06
2013-02-24 20:00:00,0.000100617555179642,6.67772315064684,3.01330401200286E-06,14.9841636209019,9.49378588194453E-06,10.3005698708394,3.3219922364774E-06,-86.4737507800239,2.99238633325793,29.6880253240756,2.1032300664278E-06,21.8307844577189,-2.76520661063891E-05,0,0,-1.11652590385792E-05,-1.26353712045572E-05,9.4675647270573E-06
2013-02-24 21:00:00,0.000100622838191693,5.45881140030017,3.01391988943276E-06,15.0315851649616,9.49489992764806E-06,10.7964669455333,3.32174430833664E-06,-84.5315992799708,2.99238322389511,29.3918550697004,2.10329792255183E-06,20.8603994458722,-2.76595297832784E-05,0,0,-1.1131261682416E-05,-1.26113739856968E-05,9.47237890178789E-06
2013-02-24 22:00:00,0.000100598597494886,3.09048830132449,3.01257544199222E-06,14.6568177171953,9.49260379747118E-06,13.0148135831089,3.32125079540814E-06,-80.9939650630528,2.99238077045895,28.8211341143854,2.10313753082766E-06,18.4182324523285,-2.76696051073577E-05,0,0,-1.10244785391489E-05,-1.25574839514699E-05,9.4774312462693E-06
2013-02-24 23:00:00,0.000100651202739513,3.0904894804894,3.01600955869075E-06,14.4473212359187,9.49713701069109E-06,8.27072404816389,3.32156252444921E-06,-77.4108348676485,2.9923787601895,28.759433344622,2.10348344349765E-06,19.8503898439225,-2.76656865336768E-05,0,0,-1.10780938272078E-05,-1.25474298535082E-05,9.4843281044468E-06
2013-02-25 00:00:00,0.000100738044516051,3.09049021419401,3.01804126747106E-06,14.260945736393,9.49958854487617E-06,4.96852857357784,3.32196174947358E-06,-75.0918136964825,2.99237704501826,28.5501490265091,2.10374070209655E-06,21.2292248622982,-2.76638368644774E-05,0,0,-1.11232695172666E-05,-1.25200983580445E-05,9.49183543498133E-06
2013-02-25 01:00:00,0.000100970006009983,3.09049040072973,3.01997289317606E-06,14.2861241789589,9.50274091230681E-06,2.92486836283824,3.3233698220419E-06,-73.9150663040756,2.99237559635591,28.2889157667893,2.10427120972653E-06,22.3321935082928,-2.76610524074435E-05,0,0,-1.11615367031847E-05,-1.24812373590317E-05,9.4981725858782E-06
2013-02-25 02:00:00,0.000101485835046094,3.09049089378344,3.0237482802182E-06,14.7158965948303,9.51079237362965E-06,1.48326015243251,3.32690737716079E-06,-73.8619312824252,2.99237443755268,28.3394727664595,2.1055891867806E-06,23.2403373957792,-2.76526811992739E-05,0,0,-1.11746538523089E-05,-1.24678056238987E-05,9.49980956319769E-06
2013-02-25 03:00:00,8.36875201712348E-05,3.65933806377269,2.92612173405312E-06,15.1853511709246,8.98575226262718E-06,-0.00213819492452221,3.2561650670576E-06,-74.9729333111089,2.99236497478201,28.8222936974109,2.05952316563237E-06,24.3156451416827,-2.85122791843461E-05,0,0,-1.16385556566403E-05,-1.29894136634938E-05,9.87391365250186E-06
2013-02-25 04:00:00,8.36725165051538E-05,4.83323773675844,2.92837948134904E-06,15.3166056756601,8.98770214838575E-06,-0.00241528215202707,3.2558131715021E-06,-78.4658313450437,2.99236352344121,29.2808156253323,2.05935270996036E-06,26.0451457368345,-2.85013108676598E-05,0,0,-1.16993953864178E-05,-1.30294889454525E-05,9.86079550671985E-06
2013-02-25 05:00:00,0.000100717863668156,6.67788999376889,3.02819689153472E-06,15.434133366397,9.50896341550726E-06,6.85635405320305,3.32310899743851E-06,-88.0637616703518,2.99237024534438,29.3944842726591,2.10351146346475E-06,26.7084316014443,-2.76200145691648E-05,0,0,-1.12883336721209E-05,-1.25574091093789E-05,9.46654515109386E-06
2013-02-25 06:00:00,0.000100714223667874,6.67791901505508,3.0277684967967E-06,15.5307076851272,9.50631897243204E-06,16.5123252950608,3.32383928328769E-06,-98.0841675307055,2.99236902893164,29.4285538626157,2.1032439127489E-06,26.942194447994,-2.75995641639541E-05,0,0,-1.12853741522708E-05,-1.25393296198078E-05,9.46162337540856E-06
2013-02-25 07:00:00,0.00010113506919271,6.67795778058318,3.06018016616511E-06,15.5293561867216,9.55232591669949E-06,3.11074041572176,3.32895661732147E-06,-96.8797145907425,2.9923678938377,29.5346057069827,2.10614888807846E-06,27.2313373080446,-2.75247630935878E-05,11.8032668733059,-1.65109461420576E-05,-1.12406155455776E-05,-1.24508543960568E-05,9.46726917320822E-06
2013-02-25 08:00:00,8.41621596241037E-05,3.09506607412546,2.98934108687736E-06,15.3421409073713,9.05455354728786E-06,-11.3634231433368,3.26632706495129E-06,-90.5588525495642,2.992357238457,29.3741952683788,2.06341537577224E-06,26.7459559727572,-2.83656526984254E-05,24.3724989363972,-1.81294058112905E-05,-1.16037923098192E-05,-1.28190131210331E-05,9.8658605186044E-06
2013-02-25 09:00:00,8.42622956036514E-05,3.09997647037278,3.00503270542135E-06,15.1263646352235,9.06833400158327E-06,-16.6885139100956,3.26844146595395E-06,-88.6801299040184,2.99235523658801,29.4995331034636,2.06394745967852E-06,27.9618961149402,-2.8351458581373E-05,26.6884568737752,-1.8161739409412E-05,-1.16222223397529E-05,-1.27891431401674E-05,9.86863459292937E-06
2013-02-25 10:00:00,8.42739500388479E-05,3.7943653108124,3.00769052033429E-06,14.870818770312,9.068957664811E-06,-20.9979664064697,3.26918814411648E-06,-86.7560866882128,2.99235285668721,30.1367093012321,2.0638028256266E-06,26.2224111131133,-2.83271477979876E-05,29.7373434031602,-2.72465046527873E-05,-1.15582061080298E-05,-1.2836208690607E-05,9.87040339342752E-06
2013-02-25 11:00:00,8.42776688924088E-05,6.66966108091583,3.00864539215067E-06,14.5047111596121,9.06923616683092E-06,-24.0874732096659,3.26953719267627E-06,-86.387024904029,2.99234996235517,30.0724323304379,2.06376534086848E-06,26.55146552465,-2.83211093620755E-05,29.6838276953105,-2.92123312062223E-05,-1.15869815955773E-05,-1.2821793646848E-05,9.87071328534845E-06
2013-02-25 12:00:00,8.42327577576858E-05,6.67343032007776,3.00386009086067E-06,14.6009881341473,9.06153109989384E-06,-18.4846173294673,3.26913949590643E-06,-88.84153089249,2.99234625911977,30.1364319579831,2.06353256998691E-06,27.6807616722878,-2.83338495947114E-05,25.2421403185652,-2.98967478553006E-05,-1.16408567275469E-05,-1.28385901665139E-05,9.86938562068129E-06
2013-02-25 13:00:00,8.42442342333596E-05,6.67471615102655,3.00553735352252E-06,14.5696200151788,9.06446924379481E-06,-23.464972281412,3.26903392989749E-06,-87.6753560419376,2.99234118571505,30.3483110715193,2.06387228324673E-06,29.1233530961608,-2.83372429276708E-05,27.431936655386,-2.92357107195322E-05,-1.1692919365099E-05,-1.28625405148873E-05,9.86884100214557E-06
2013-02-25 14:00:00,8.41829976416382E-05,6.67535836896383,2.99820371037548E-06,14.5699000070991,9.05536786504333E-06,-14.5798142065192,3.26782193556002E-06,-91.4004373255481,2.99233349999184,30.3441527894605,2.06339881663619E-06,29.815240887902,-2.83642686451311E-05,21.5832141924877,-2.74688410476241E-05,-1.17198346687095E-05,-1.2887581213214E-05,9.86465106352521E-06
2013-02-25 15:00:00,8.40296246001968E-05,6.67580781068722,2.97995140974209E-06,14.8766664627755,9.03316068796929E-06,-4.17291413054526,3.26580112497123E-06,-95.9041983498264,2.99231932239768,30.3702467052402,2.0612539251917E-06,30.0735516973025,-2.84199179029376E-05,15.088464177635,-2.2648948171089E-05,-1.1754533295019E-05,-1.29278259191985E-05,9.8542963289496E-06
