,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-01 15:00:00,2.21259409976259E-05,8.17852826994118E-05,7.60675617901681E-06,-22.7427528206457,5.77891976940874E-06,0.198128587609982,-80.8359382959569,1.41760840724334,3.4663218488456,47.1018693212868,166.74376494614,-115.870046557079,0.521214138150761,-6.74044834773563E-05,-8.14724258839382E-05,-9.7877722131228E-05,5.43672499239129E-05
2013-01-01 16:00:00,2.20921846321752E-05,9.13802389887642E-05,7.58498687505568E-06,-22.6971955048939,5.7673465330547E-06,0.189125256034601,-80.8364176058089,1.41801988643253,3.4663219735639,47.3394395043953,160.309383563232,-109.188560196121,0,0,-8.00165297001331E-05,-9.77996421219288E-05,2.7952106766653E-05
2013-01-01 17:00:00,2.20814108629946E-05,9.12346400871456E-05,7.57766966869828E-06,-22.6345345062,5.76497005393953E-06,0.187847831818736,-80.8364168165793,1.41846997448302,3.4663219826389,47.462380113362,159.762548697603,-108.826500791024,0,0,-7.89774753483662E-05,-9.83316610736097E-05,2.80224543416916E-05
2013-01-01 18:00:00,2.20813590458164E-05,9.11616587352775E-05,7.57971517330008E-06,-22.6175305604009,5.7673439179268E-06,0.18634856426663,-80.8364172105953,1.41899140658056,3.4663219787639,47.1605017805137,155.772813096458,-104.550912606325,0,0,-7.86433067332068E-05,-9.85922899066326E-05,2.80667845159619E-05
2013-01-01 19:00:00,2.20584661031628E-05,9.1081364481742E-05,7.57628883331546E-06,-22.6108283690646,5.76504590110954E-06,0.181863334669932,-80.8363801418486,1.4193919793028,3.46632198211182,46.4954411448351,151.940381891448,-100.056094604235,0,0,-7.84022712657334E-05,-9.91594751639749E-05,4.77456368902229E-05
2013-01-01 20:00:00,2.20818191947885E-05,8.20967061211593E-05,7.59197078715936E-06,-22.5988105797749,5.76914264134844E-06,0.18046592352462,-80.802974589154,1.41973957328164,3.46632209822439,44.7831736475995,144.053739660266,-90.5015596643211,0,0,-7.60831763380685E-05,-9.76091070682448E-05,5.44045058733103E-05
2013-01-01 21:00:00,2.20412273664961E-05,6.86031572306662E-05,7.57344300962527E-06,-22.5988091889368,5.75634722518114E-06,0.178157240274659,-75.3360409272517,1.42002962510054,3.46632208965871,43.5591798818182,131.613547978667,-82.3022895754878,0,0,-7.49136251600647E-05,-9.7120059136659E-05,6.58866867664404E-05
2013-01-01 22:00:00,2.20130253705718E-05,6.8496686595481E-05,7.56365122131884E-06,-22.5988078349961,5.74958508647542E-06,0.178657549792032,-69.0682367964718,1.42019178435792,3.4663220576447,40.0957992307015,108.120604219764,-61.6144346259589,0,0,-7.42927264366254E-05,-9.5816512457165E-05,6.57710852147264E-05
2013-01-01 23:00:00,2.195339678435E-05,6.83360404154349E-05,7.53833270658282E-06,-22.5988081550871,5.73329943317888E-06,0.170830150883213,-58.3404563846168,1.42034174904488,3.46632205491176,38.7098404363366,104.271654522502,-67.0996300217247,0,0,-7.35994759536747E-05,-9.49795302991589E-05,6.57754865411223E-05
2013-01-02 00:00:00,2.19698641615721E-05,6.83215373685876E-05,7.54358147168677E-06,-22.598807364401,5.73659797234297E-06,0.175295567030703,-51.6155866309955,1.42045511940667,3.46632202473707,39.0610782442295,100.874400560578,-70.7830637554664,0,0,-7.24027577575072E-05,-9.5582636157087E-05,6.57594209687024E-05
2013-01-02 01:00:00,2.18846341693076E-05,6.80959461814781E-05,7.49924597100944E-06,-22.5988050659798,5.70886802231676E-06,0.167897583401492,-50.7135190279955,1.42059750078121,3.46632196536106,36.9277637650171,90.5267976450264,-59.1969627851968,0,0,-7.22759263558231E-05,-9.30470565973547E-05,6.5682436793859E-05
2013-01-02 02:00:00,2.19325644264652E-05,6.81799061982692E-05,7.52818151963606E-06,-22.5988025074846,5.72754776587022E-06,0.167031463401702,-49.6643567572559,1.42085014124607,3.46632203906962,34.4497483474368,82.2149151644723,-49.4556148334762,0,0,-7.32896520496858E-05,-9.36920724589934E-05,6.56616097323917E-05
2013-01-02 03:00:00,2.19204142973101E-05,6.81358417827301E-05,7.52506774340101E-06,-22.5988023525538,5.72667345212646E-06,0.161471699912125,-51.1895996448837,1.42124675652054,3.46632203483537,31.9462161150065,72.6425236736656,-35.8492844828408,0,0,-7.38043666279919E-05,-9.38564164943353E-05,6.56463583874729E-05
2013-01-02 04:00:00,2.19172361479768E-05,6.81339173876065E-05,7.53026691638372E-06,-22.5988049851928,5.73221266624425E-06,0.160913899440476,-55.2531323408272,1.42204659935307,3.46632202246283,30.7557822233769,67.6796618759249,-25.6326949581625,0,0,-7.49052180875933E-05,-9.32655098982373E-05,6.56003813960299E-05
2013-01-02 05:00:00,2.18747557390777E-05,6.69093417577555E-05,7.5149885039656E-06,-22.612693827602,5.73047660787564E-06,3.87488122005284,-66.8174194286789,1.42373877629939,3.46632184681895,30.7067319049743,62.8327025713248,-12.8741639917727,0,0,-7.62363311825516E-05,-9.57368512054692E-05,6.61020820833139E-05
2013-01-02 06:00:00,2.18827475809618E-05,6.70134413713189E-05,7.51777961970701E-06,-22.6444225195603,5.73373193494378E-06,4.23581780991327,-74.1802399464221,1.79163676995699,3.46632183151699,33.4341777127305,66.6792459614868,-12.7824374700684,0,0,-7.65863921912506E-05,-9.61751483401735E-05,6.5654298734682E-05
2013-01-02 07:00:00,2.18638757034133E-05,8.04078353038904E-05,7.5090800264623E-06,-22.6357417533754,5.72716633816188E-06,1.81477739497463,-80.398606160424,1.4299397297703,3.46632183581884,36.1330751493895,73.2003104825829,-13.009978262623,0,0,-7.70280922779467E-05,-9.63011509680468E-05,5.39667548180233E-05
2013-01-02 08:00:00,2.18868871314702E-05,8.04534892227496E-05,7.51950010838001E-06,-22.6406007537528,5.72806918106336E-06,0.153828442986741,-80.5004348645907,1.43415672643377,3.46632192531399,37.8778608516281,84.1983570600352,-23.9893910751764,0,0,-7.75725967819211E-05,-9.6133721924112E-05,5.43394752211463E-05
2013-01-02 09:00:00,2.19991999238977E-05,8.07150698626977E-05,7.57292640379986E-06,-22.6562266599805,5.75155586442832E-06,0.17239788324156,-80.5250970215918,1.43631099356379,3.46632204612277,38.6079822516087,95.9846260427175,-36.7835862268389,0.297403464695993,-3.48819898209556E-05,-7.81887963950142E-05,-9.59160279971513E-05,5.46828249392932E-05
2013-01-02 10:00:00,2.21040600443984E-05,6.72601833780517E-05,7.62680011550845E-06,-22.6501956456589,5.78377327155924E-06,0.178892320027288,-79.2487521725944,1.43733811877727,3.46632199420986,40.4226900123977,102.717586550664,-47.1051796279216,0.781472126598042,-7.36524253418818E-05,-7.74941510319689E-05,-9.6681106818902E-05,6.64832609923371E-05
2013-01-02 11:00:00,2.21154189549591E-05,6.72630618498446E-05,7.62870980000262E-06,-22.677423019241,5.78551970701137E-06,0.178663579622739,-76.8996924276103,1.43807210571889,3.46632201012826,40.8524940656582,115.984188953263,-63.0454428926472,0.702991226242109,-7.28552966487692E-05,-7.83548064658994E-05,-9.65226765806533E-05,6.64259600063931E-05
2013-01-02 12:00:00,2.21632302228359E-05,6.72858539923314E-05,7.64366024129778E-06,-22.6805339982188,5.79580807320671E-06,0.184095788931519,-75.8791489216262,1.44040822822985,3.46632201073911,41.8409526759463,126.392399084721,-75.4604551568104,0.696134075389026,-7.2998392244549E-05,-7.86389578580663E-05,-9.63302538988372E-05,6.63469234246785E-05
2013-01-02 13:00:00,2.22014925874316E-05,6.72559048067495E-05,7.64844684954166E-06,-22.6790636299274,5.80155082079003E-06,0.184889945995157,-75.1080195595173,1.44126761581013,3.46632200951518,43.4003645189992,138.40427349843,-89.814488486537,0.704628463947954,-7.28639050111756E-05,-7.88930424645566E-05,-9.67694199172376E-05,6.62612195766657E-05
2013-01-02 14:00:00,2.21661217190061E-05,6.71043974454207E-05,7.62894502124032E-06,-22.6858652617802,5.79109092118189E-06,0.184367785812953,-79.7519792983089,1.44182102883083,3.46632204927996,45.3388763105649,146.858059704367,-95.32037035882,0.468938939887478,-6.75345392917288E-05,-7.95279985535976E-05,-9.76865076159539E-05,6.61600919376697E-05
2013-01-02 15:00:00,2.20810960526405E-05,8.03986093003064E-05,7.59091762395867E-06,-22.6966083259761,5.7723535200066E-06,0.179680350477611,-80.5232025250021,1.44236409810107,3.46632202061811,46.1212147392327,154.073739507945,-102.063407393365,0,0,-8.00617880412815E-05,-9.84190153378544E-05,5.45250165255977E-05
2013-01-02 16:00:00,2.20912715098553E-05,8.06300401909334E-05,7.59355826282842E-06,-22.6910626272135,5.77504495487967E-06,0.183748817205946,-80.6078508059214,1.44281501313254,3.46632201885338,46.8989435788177,159.627956590614,-108.320769539945,0,0,-8.0222294965025E-05,-9.86709897844875E-05,5.40975761788512E-05
2013-01-02 17:00:00,2.2101250958323E-05,8.0587765281341E-05,7.59371606678043E-06,-22.6760424319336,5.77386598327932E-06,0.189948420658425,-80.661328998359,1.44331407811525,3.46632201521847,47.4416063315646,163.717090036955,-112.920797800087,0,0,-8.02931352323014E-05,-9.85404738445674E-05,4.5454773943559E-05
2013-01-02 18:00:00,2.21358572708752E-05,8.06024428124922E-05,7.61162289706162E-06,-22.6990634130079,5.78421861280444E-06,0.193722020847964,-80.6364547984535,1.44392854142504,3.46632201232995,47.6889978829635,169.276163258931,-118.733503980222,0,0,-8.06647720486757E-05,-9.8334109376565E-05,4.56547180124667E-05
2013-01-02 19:00:00,2.21389966474859E-05,8.05724669738856E-05,7.61775781655761E-06,-22.7259245810918,5.78553014047162E-06,0.19542195227714,-80.5390101086938,1.44439143181773,3.46632200268935,47.3809641365913,174.077371686403,-123.299433663837,0,0,-8.1103770218154E-05,-9.82934065512412E-05,5.47377973724017E-05
2013-01-02 20:00:00,2.21382829258403E-05,6.65711346805561E-05,7.62322175336242E-06,-22.7357122670094,5.78472578672647E-06,0.194071634149316,-77.5179433201461,1.44490364046276,3.46632201429588,46.9837893440647,178.303298659413,-130.138624194622,0,0,-8.11456478944266E-05,-9.81384755477772E-05,6.65978940887544E-05
2013-01-02 21:00:00,2.20877996510992E-05,6.56524912540224E-05,7.61026954407662E-06,-22.7404278380473,5.77411233221907E-06,0.000722332857609804,-77.8287549190493,1.44229912847745,3.46632188480134,47.0608868461753,180.483465315829,-131.884405348367,0,0,-8.18388587406605E-05,-9.88239358802234E-05,6.72116146234231E-05
2013-01-02 22:00:00,2.20217464818487E-05,6.49541461454947E-05,7.58734381614532E-06,-22.6940169250309,5.75877653539523E-06,-0.000159644797319366,-80.1251515094069,1.44225993094037,3.46632173924836,47.6424959115057,182.957107954692,-132.688747980317,0,0,-8.22108692804906E-05,-9.97463820226973E-05,6.73678935753097E-05
2013-01-02 23:00:00,2.20359722490648E-05,6.4902311408378E-05,7.59239097831179E-06,-22.6402199598973,5.75931927129298E-06,-3.38402940507776E-06,-79.9208488247521,1.44240333754139,3.46632179372925,47.2952390827296,184.49983351246,-134.142617234289,0,0,-8.18443298243856E-05,-9.93832643342818E-05,6.7809926879442E-05
2013-01-03 00:00:00,2.19644186073637E-05,6.42433886780522E-05,7.56446630836748E-06,-22.670859119902,5.73792115680277E-06,-4.24517720567222,-75.7521253178348,1.44246441730779,3.46632181998228,47.2231929765165,188.078051582896,-137.541761875519,0,0,-8.20390678429394E-05,-9.89651546487949E-05,6.96614026239781E-05
2013-01-03 01:00:00,1.82693317652858E-05,4.80209786044473E-05,6.2946657884343E-06,-22.6999756775178,5.04364856139328E-06,-4.24807401654489,-75.3074066912979,1.00284095589723,1.66696496667668,46.9893933893926,190.211651891321,-137.614837858248,0,0,-0.000431927816668292,-0.000475713262665982,0.000381012120646701
2013-01-03 02:00:00,1.82656911569772E-05,4.80007053444533E-05,6.29532314107317E-06,-22.6952436192026,5.04453882756049E-06,-4.24807370020087,-74.8488176656685,1.00357152728821,3.46269508982602,46.5958546862313,188.34540850101,-137.614837830104,0,0,-0.000429335437338094,-0.000474491421342728,0.000377158261882367
2013-01-03 03:00:00,2.1848572158181E-05,6.38690319737775E-05,7.5406813696544E-06,-22.6196378326484,5.72561159614391E-06,-4.24550618060774,-72.8996770838901,1.44384628191842,3.46632130019965,45.8625860775314,183.942812432465,-134.950633851401,0,0,-8.33538279887078E-05,-0.000101388954509754,7.01538183949909E-05
2013-01-03 04:00:00,2.19423914456909E-05,6.42522515783255E-05,7.56433025915278E-06,-22.5988360548501,5.74153634580203E-06,-2.96631070395831,-74.0152335067581,1.44374546346794,3.4663215815677,45.8592422575878,181.654033694324,-132.842853584255,0,0,-8.14712895826525E-05,-0.000100490195186134,6.86087321290117E-05
2013-01-03 05:00:00,2.2117899631292E-05,6.66626734678919E-05,7.63218544992246E-06,-22.5988164981155,5.77670127490343E-06,0.000569259617751285,-74.1370751490589,1.44351414033986,3.46632203084795,45.505045326265,178.156213884751,-131.835670878802,0,0,-7.80251730533354E-05,-9.74271067234491E-05,6.59468634935791E-05
2013-01-03 06:00:00,2.21084254347268E-05,6.66222093994623E-05,7.62849268675317E-06,-22.598818336165,5.77716524081626E-06,-5.20158132874627E-05,-70.450257634108,1.44323429830521,3.4663220036292,44.8813869289583,173.881928263,-130.623641612031,0,0,-7.7406245941037E-05,-9.74458336002885E-05,6.55919675175803E-05
2013-01-03 07:00:00,2.2199437321117E-05,6.77045316453474E-05,7.54803004354225E-06,-22.6024224837618,5.79695847518508E-06,0.000609258566732765,-67.8212139277148,1.44292381972334,3.46632220012674,43.942271396739,167.89794528244,-126.326331677892,0,0,-7.56790972782697E-05,-9.56948126303144E-05,6.43663210265745E-05
2013-01-03 08:00:00,2.22180665820319E-05,6.76499091442188E-05,7.55341460865466E-06,-22.6119453859362,5.79786199628229E-06,0.000137957323144966,-72.5810756367467,1.4425844323842,3.46632224550296,43.0650783100939,161.117775039098,-113.898774484895,0,0,-7.51354308442536E-05,-9.52025962254387E-05,6.47191554074359E-05
2013-01-03 09:00:00,2.2242750690584E-05,6.76143119282686E-05,7.57138357422016E-06,-22.6661387752609,5.79937303122638E-06,-0.000235824316600812,-70.1814000312388,1.44224208787277,3.46632226517216,42.0331996791823,148.40374227781,-102.843319563246,0.34572854787682,-3.94655483804133E-05,-7.44749072784093E-05,-9.49495442126691E-05,6.50516324018336E-05
2013-01-03 10:00:00,2.22920607518051E-05,6.77710469314246E-05,7.6733801750525E-06,-22.6794194751696,5.83133245670136E-06,-0.000866967524960138,-68.0125689632193,1.44189425275369,3.46632200290489,41.8205120742434,124.687152486014,-81.8599541399582,1.13710711700672,-7.75188475958536E-05,-7.42602971309401E-05,-9.53109013630289E-05,6.53149448544759E-05
2013-01-03 11:00:00,2.22263547911599E-05,6.76399424525275E-05,7.68299708759244E-06,-22.6718256172196,5.81650549898581E-06,-0.00262214738711627,-63.5103764158967,1.44153067374196,3.46632193065329,40.5637310952312,118.546599996394,-79.0043005930451,1.17111880190046,-7.61422534131894E-05,-7.46970662153306E-05,-9.52889442121544E-05,6.52812651424374E-05
2013-01-03 12:00:00,2.31885463916749E-05,7.66637830983903E-05,6.87480876598375E-06,-18.6478972863107,5.98681438127227E-06,5.35839496557422E-06,-63.1669035425771,1.44132868690436,3.46632431117953,40.9931469400539,112.120331331665,-77.324881342857,1.11867498489386,-6.53340982229099E-05,-6.52466847190637E-05,-8.36427456270274E-05,5.65076876402803E-05
2013-01-03 13:00:00,2.41881993762755E-05,8.48768335609356E-05,6.27506003731199E-06,-18.5899076415258,6.15813389517398E-06,0.004145417026717,-64.8815075500712,1.44112553820323,3.46632621731943,40.7778600779906,107.499888419531,-70.6129604237235,0.895131100375149,-6.22804724499513E-05,-5.89039995842642E-05,-7.49259279610652E-05,5.02037995883654E-05
2013-01-03 14:00:00,2.40990467159263E-05,8.41945387846615E-05,6.27844225699254E-06,-18.5889885542253,6.14701247591376E-06,0.00208518401693456,-68.7553305280822,1.44079548032785,3.46632618929603,41.7227888444335,94.9221119845607,-54.8319291552064,0.622236065319012,-5.55407041630177E-05,-5.88732095851085E-05,-7.60438658914133E-05,5.02655146522807E-05
2013-01-03 15:00:00,2.39933285210212E-05,8.3942514948033E-05,6.2541676717779E-06,-18.5894703783828,6.12836327581106E-06,0.00149783366725442,-75.0900015896784,1.44058219492357,3.4663261775386,40.9005291130862,83.7941164959301,-36.0045211011894,0.0810024841580203,-1.99294283705907E-05,-5.90349868164958E-05,-7.66695093556361E-05,5.01537243044121E-05
2013-01-03 16:00:00,2.38808899350831E-05,8.2296601850924E-05,6.22159448550158E-06,-18.627214967886,6.10273618110984E-06,8.21155966973692E-05,-79.4633057612386,1.44046215559402,3.46632607389167,40.763884170784,82.1804004145211,-29.7605883859883,0,0,-6.03282737971981E-05,-7.78073795982745E-05,5.05691555249121E-05
2013-01-03 17:00:00,2.38850467464121E-05,0.126949809851376,6.22524473474928E-06,-20.2442490623718,6.10478183756967E-06,1.34200196370839E-05,-80.6186029345101,1.4407364244209,3.46632606997629,41.1467586019792,89.8559208243475,-35.1737054130861,0,0,-6.07049853256747E-05,-7.78840009646219E-05,4.26502819508175E-05
2013-01-03 18:00:00,2.38916968022419E-05,0.0913983863836518,6.22982405831989E-06,-20.5909229946939,6.10695542903806E-06,-5.16176627209776E-05,-80.5978914963992,1.44090076024461,3.46632606427525,41.6390490346064,105.428238730204,-50.8768993253512,0,0,-6.08265040779956E-05,-7.79518799228283E-05,4.29172851056141E-05
2013-01-03 19:00:00,2.38993103273964E-05,8.20467655762287E-05,6.23416956571784E-06,-20.6181479010451,6.10844989015742E-06,-0.000117488216045736,-76.6885362452051,1.44113874420333,3.46632606033309,42.0752656167106,119.16744755839,-68.8433183980366,0,0,-6.09307397267077E-05,-7.80528746955108E-05,5.11095961798287E-05
2013-01-03 20:00:00,2.39091883159863E-05,8.19560680780799E-05,6.23998442250574E-06,-20.6642546447839,6.11139458828779E-06,-0.000177530371938913,-71.1029555880184,1.44153284178301,3.46632605921976,42.2622215404973,128.143274708838,-83.5459089795051,0,0,-6.1446893470736E-05,-7.81225541980863E-05,5.12355086235361E-05
2013-01-03 21:00:00,2.39156232438112E-05,8.18433188496239E-05,6.24431516507186E-06,-20.7021745969503,6.11340951389795E-06,-0.000244223643249047,-64.47916710983,1.44145031067151,3.46632605793262,42.6172249671739,134.037662761018,-96.3810191983824,0,0,-6.18840307940738E-05,-7.82090590926766E-05,5.12158462697869E-05
2013-01-03 22:00:00,2.39065679019808E-05,8.16930498229831E-05,6.24385479166707E-06,-20.7026752777664,6.11246312105561E-06,-0.000323142796490871,-58.0345552777363,1.44128244133966,3.46632605485863,42.1331120938566,125.23444420362,-93.5375524511927,0,0,-6.15655413913644E-05,-7.80751104725646E-05,5.11770647061529E-05
2013-01-03 23:00:00,2.39136277736322E-05,8.15447615930405E-05,6.24756529502149E-06,-20.7324322513571,6.11433719825293E-06,-0.000413023643077964,-52.0720617641409,1.441039809844,3.46632605471354,42.4869162734257,128.882354309529,-103.471670381815,0,0,-6.18268911005514E-05,-7.81611555868572E-05,5.12092616802304E-05
2013-01-04 00:00:00,2.39171868045738E-05,8.13778355020462E-05,6.2500709403283E-06,-20.7583468419906,6.11543342444729E-06,-0.000526356235684754,-50.2265467347028,1.44082171143144,3.46632605633476,42.4956756811963,133.40472654978,-109.822070563767,0,0,-6.21452559456536E-05,-7.82291494249985E-05,5.12084415144838E-05
2013-01-04 01:00:00,2.39076511161761E-05,8.11606928850487E-05,6.24914395158202E-06,-20.7554125164311,6.11442538608883E-06,-0.000682053745708844,-48.7937569783547,1.44054385758408,3.46632605191702,41.2325199023989,129.992409922287,-106.581888768839,0,0,-6.19276519939134E-05,-7.81602214274477E-05,5.11602337839082E-05
2013-01-04 02:00:00,2.39007844369342E-05,8.09020877746346E-05,6.24850445465769E-06,-20.7396903001174,6.11329675884196E-06,-0.000922718259215829,-47.4628267975784,1.44026909728892,3.46632604995901,40.8935875050644,128.151171103134,-105.74785457335,0,0,-6.16140635201256E-05,-7.82087130109474E-05,5.1124240872044E-05
2013-01-04 03:00:00,2.3852308025707E-05,8.05192434914139E-05,6.2372816802354E-06,-20.707283748021,6.10309800080269E-06,-0.00142453563499897,-47.5203760017447,1.44003025383549,3.46632606884918,40.2205125697378,123.450360683147,-100.348086077684,0,0,-6.11864923688745E-05,-7.81252655728517E-05,5.11286350783325E-05
2013-01-04 04:00:00,2.39540119386068E-05,8.17014272550099E-05,6.27050766952623E-06,-20.7201217036485,6.12545528580467E-06,-0.000935218737910888,-50.3498805504133,1.43978489572735,3.46632614565702,40.7922776431533,122.759291187972,-97.3866856435378,0,0,-6.03023523768367E-05,-7.74878378978194E-05,5.05776864575192E-05
2013-01-04 05:00:00,2.38912357647834E-05,8.10469369446144E-05,6.2797359440399E-06,-18.8397559565629,6.11609574039074E-06,-0.00283387045769975,-66.7075591560758,1.43948084736283,3.46632609489254,40.3673743677519,119.149626539497,-78.8726011609019,0,0,-6.02446331016922E-05,-7.77518225667247E-05,5.0545407203553E-05
2013-01-04 06:00:00,2.55725053289028E-05,0.000344837807723406,5.46478316268879E-06,-18.652676779726,6.38775968385843E-06,-3.33369095177932E-05,-63.7088446426494,1.43934525509607,3.46632832747878,37.995841175214,115.554337623143,-76.0945264246992,0,0,-5.10256197935031E-05,-6.60689553717019E-05,4.28679244626689E-05
2013-01-04 07:00:00,2.79205822946088E-05,0.665052364141879,4.74519354949148E-06,-16.0788048323627,6.74926054590077E-06,0.000819499058663213,-68.4373636468589,1.43920320914365,3.46633061578598,35.3961984981967,110.926653385008,-67.3780075473465,0,0,-4.33562658241049E-05,-5.58661606320722E-05,3.63474497387141E-05
2013-01-04 08:00:00,2.81780287725764E-05,0.665055146377995,4.6850186236418E-06,-16.038161322065,6.78532456497803E-06,0.00144412033940542,-72.1795061359635,1.43891531207608,3.46633080491814,33.9828618232025,106.660733673595,-57.99760721505,0,0,-4.23055295519197E-05,-5.47669477659732E-05,3.60227109652964E-05
2013-01-04 09:00:00,2.82394548322297E-05,0.665054756446639,4.70487291198453E-06,-16.038160136392,6.79833848863369E-06,0.000751273220687196,-69.5416761816368,1.43860678799794,3.46633078364227,33.5495284276381,105.135870962798,-59.0544357374854,0.378218749630407,-2.40015611319481E-05,-4.20861805660922E-05,-5.46928591635069E-05,3.61446085050024E-05
2013-01-04 10:00:00,2.82947601623691E-05,0.665056290999154,4.72451619418913E-06,-16.0381603697399,6.8162481178036E-06,0.000494357281639425,-64.2369800883828,1.43831462274283,3.4663307587412,33.9223288717697,93.0421641036265,-53.1722569717678,0.912815605966893,-4.23370432381619E-05,-4.12577764829323E-05,-5.46998140365327E-05,3.61354874931918E-05
