,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-01 17:00:00,1.8079091960359E-05,1.92202129664922,2.59570740800761E-06,19.0941423190772,3.42400339145855E-06,11.8282231326349,-91.0971042152659,9.8482090262433,6.1415134603039,24.2069226676411,18.0561782743076,-9.73072600965293E-05,0,0,-2.110489635254E-05,-1.20822866608186E-05,1.86216016667028E-05
2013-01-01 18:00:00,1.80582754125503E-05,1.92202123554192,2.5927451980362E-06,19.0992056703547,3.42130618434926E-06,9.07962415279285,-88.4565823362992,9.97243308702444,6.14151344072936,23.2452046930827,18.9966863678811,-9.73845691164515E-05,0,0,-2.13314666308406E-05,-1.20639601764703E-05,1.8628679195305E-05
2013-01-01 19:00:00,1.80587239523482E-05,1.92202128676967,2.59411689049485E-06,19.1236875194599,3.42147929547256E-06,3.92790509126793,-83.4220146254921,9.7302343957137,6.14151344051898,23.2998418021082,19.2769175660358,-9.74083373586673E-05,0,0,-2.13910340523853E-05,-1.20947814128765E-05,1.86410305071246E-05
2013-01-01 20:00:00,1.80646100116281E-05,1.92202141026158,2.59741168198734E-06,19.1787183488504,3.42266054412693E-06,1.39784994058478,-78.832550730094,7.82608688613844,6.14151344231256,23.1453644634742,19.2211028131746,-9.74260187923203E-05,0,0,-2.14426231766538E-05,-1.20903445127168E-05,1.86603323548402E-05
2013-01-01 21:00:00,1.80634448384949E-05,1.92202141744865,2.59973844486865E-06,19.2383384795713,3.42354634679397E-06,1.77818753508599,-79.5517718108669,8.75725032604113,6.14151344028179,22.6250413417696,19.0895248297071,-9.74298042476372E-05,0,0,-2.14820255864652E-05,-1.2033829197926E-05,1.86731998958348E-05
2013-01-01 22:00:00,1.81238309938591E-05,1.92202268870314,2.61364559112088E-06,19.2806498408027,3.43513877477204E-06,3.30899461708422,-77.1889199546106,10.2113959643596,6.14151348564689,19.8004059161844,16.5240421800986,-9.7270026156995E-05,0,0,-2.1123711307041E-05,-1.18423682011228E-05,1.86777696081271E-05
2013-01-01 23:00:00,1.81068477645432E-05,1.92202341756733,2.61088103222812E-06,25.1358062661766,3.43199694527016E-06,0.46964345587019,-71.7394782325412,4.01870033147248,6.14151348526535,17.9201061630839,16.1317898232231,-9.73611276975343E-05,0,0,-2.09978758099396E-05,-1.17606673010846E-05,1.8698754915042E-05
2013-01-02 00:00:00,1.80327816796593E-05,1.92202153943257,2.59817115522963E-06,24.1486455601881,3.42188474385337E-06,1.22210252636089,-70.792408016206,6.7877647667629,6.14151342096124,14.7674126077318,15.8030524614328,-9.74850035417285E-05,0,0,-2.0974286403316E-05,-1.15957187390469E-05,1.87130521155102E-05
2013-01-02 01:00:00,1.8014665467417E-05,1.92202144610277,2.59534757335439E-06,24.2816329742246,3.41921789853889E-06,0.840049757297392,-68.4068350128478,5.09785701424997,6.14151340574902,14.1871346898306,15.9367304773563,-9.75208734548611E-05,0,0,-2.10392306909171E-05,-1.1575731400949E-05,1.87326952502775E-05
2013-01-02 02:00:00,1.80083163446913E-05,1.92202143880209,2.59328064573378E-06,19.2403939516169,3.41704022339495E-06,1.50027647297095,-66.8164666352721,6.68465652632177,6.14151340701324,15.0276928025595,16.3000168845079,-9.75431468098314E-05,0,0,-2.10556624410856E-05,-1.16250972062053E-05,1.87346003083911E-05
2013-01-02 03:00:00,1.80059805943935E-05,1.92202128866742,2.59313206304677E-06,21.235075428388,3.4172117971843E-06,0.95245726832864,-66.1644678323391,5.84542515126433,6.14151340389573,14.6707540625728,15.3973259095899,-9.75168805807842E-05,0,0,-2.08674692620434E-05,-1.159538054268E-05,1.87181331144921E-05
2013-01-02 04:00:00,1.79740788183412E-05,1.92202116372328,2.58738769778626E-06,19.0949806378272,3.41293918708545E-06,1.59966288814397,-67.8318181571316,8.88660168212976,6.14151339216412,14.3709351210765,15.8162090228788,-9.75507208405563E-05,0,0,-2.0909923170052E-05,-1.15924573148388E-05,1.8677197790619E-05
2013-01-02 05:00:00,1.7975839270692E-05,1.92202116841074,2.58830399375087E-06,19.0665711340335,3.41374869001288E-06,8.67541250374966,-75.2123190125568,10.5293471100494,6.14151339474232,13.7669617878152,15.1105973192938,-9.75002709023675E-05,0,0,-2.0797190356916E-05,-1.15029866573665E-05,1.86387101932841E-05
2013-01-02 06:00:00,1.79643227888765E-05,1.92202119373936,2.58684528778708E-06,18.9700513387761,3.41220600495724E-06,21.7654654543432,-85.1807719233133,10.6373446851444,6.14151339721019,11.6364478374988,14.1080329692021,-9.74720834323803E-05,0,0,-2.05575955424138E-05,-1.13136065362008E-05,1.86145508914404E-05
2013-01-02 07:00:00,1.79463877779203E-05,1.92202121549539,2.5863465117239E-06,18.865160601614,3.41083919228427E-06,31.8451298456741,-91.3322349270611,10.8021839958252,6.14151339917871,8.86787869166688,12.8884513990855,-9.74326607244408E-05,0,0,-2.02757437670016E-05,-1.08954350302908E-05,1.86005946009534E-05
2013-01-02 08:00:00,1.80109250849412E-05,1.92202155761514,2.60838738274669E-06,18.813977102167,3.42636749142346E-06,19.745377712364,-84.1519330922715,10.5959486901414,6.1415134669683,6.90187730950414,12.404490093968,-9.72223800803388E-05,7.62685615189287,-2.58640192162858E-05,-2.00739010558664E-05,-1.03988786018189E-05,1.86327064625247E-05
2013-01-02 09:00:00,1.77092063419227E-05,1.92201783976199,2.61025039904328E-06,18.6935367948788,3.39771251120714E-06,-12.4353677952236,-64.4811695852262,3.16399889537161,6.14151278291266,5.19677625490984,11.8354698723385,-0.00010769622518375,29.9633689332402,-3.01525501231481E-05,-2.05314695494962E-05,-1.01564900612461E-05,1.94462455883032E-05
2013-01-02 10:00:00,1.77501555100466E-05,1.92201807759054,2.62292701787393E-06,18.6554839208562,3.40427149715885E-06,-23.3192980262573,-56.4935248692407,3.14476963826755,6.14151278009555,3.48541832327941,10.6227662446847,-0.000107613343756947,35.841005840755,-3.90563652324642E-05,-2.03596471438914E-05,-9.5435960528431E-06,1.94494980921408E-05
2013-01-02 11:00:00,1.77786127534081E-05,1.92201826364649,2.62793196527815E-06,18.5794534527546,3.40762919068553E-06,-31.1775280168845,-52.1367089992722,3.12687391627281,6.14151276861833,3.45399482281706,10.3596686887256,-0.000107573433656152,39.7308780383612,-5.03601604665762E-05,-2.02013503877652E-05,-9.50989434211813E-06,1.94555690587616E-05
2013-01-02 12:00:00,1.78693762480561E-05,1.92201851547605,2.64348253830496E-06,18.4441404662112,3.42164834754888E-06,-35.5535440137481,-50.3314449681814,3.11065084071152,6.14151282084677,4.61222772965101,10.8546613086718,-0.000107418946532417,40.7999424711471,-5.24538119769369E-05,-2.02420468785931E-05,-9.92465279249608E-06,1.9461112449591E-05
2013-01-02 13:00:00,1.78443028463766E-05,1.92201827705706,2.63735329466939E-06,18.5345845627755,3.41977526327297E-06,-27.7982482518585,-55.4633408556787,3.09561219301332,6.14151280002317,6.12617721840499,12.0010262448321,-0.00010731004551014,35.4408228603478,-5.15436629720178E-05,-2.0538145893056E-05,-1.04590373867711E-05,1.94475370279884E-05
2013-01-02 14:00:00,1.7843025096973E-05,1.92201806314971,2.63411176416965E-06,18.5617828054434,3.42148388604206E-06,-5.71394927013577,-68.2077214247656,3.07904042631111,6.1415128289627,7.32902644522998,13.0239075543846,-0.00010720216114913,23.8645460923312,-4.94577684862308E-05,-2.07353878420804E-05,-1.08830934844057E-05,1.94304718720024E-05
2013-01-02 15:00:00,1.87995395269379E-05,1.92202448732594,2.677204030838E-06,24.9485158940265,3.52122461964824E-06,5.10641680698767,-81.585707515221,11.6355841040143,6.14151436528682,8.83373991053195,13.3296315254813,-8.47276192055599E-05,9.6684046631634,-3.51625336205027E-05,-1.91077487677944E-05,-1.04295121976788E-05,1.75748395442294E-05
2013-01-02 16:00:00,1.87015312689774E-05,1.92202419957274,2.65777858058461E-06,25.0251820512894,3.5099354162472E-06,24.2494759562438,-93.6926648140737,11.618851179964,6.14151430665347,10.2743552564359,14.4613540591915,-8.48834010797994E-05,0,0,-1.94096102313779E-05,-1.06638840232833E-05,1.53223403048452E-05
2013-01-02 17:00:00,1.86457986551316E-05,1.92202403795074,2.64446804955506E-06,24.3739006537447,3.49986127431734E-06,22.254738807932,-93.6926648530973,11.6027606841841,6.14151426223857,11.5675310569897,15.8302883434581,-8.50838542623516E-05,0,0,-1.97576556662398E-05,-1.07849282443349E-05,1.53229651843748E-05
2013-01-02 18:00:00,1.86172701032798E-05,1.92202396246097,2.63820803761823E-06,24.3623949706156,3.49483631566349E-06,20.6223166881997,-93.6219935447923,11.5873086257896,6.14151423077053,11.8228381703768,17.1636882356117,-8.5212060804141E-05,0,0,-2.00551867840204E-05,-1.08132142036293E-05,1.75175313758744E-05
2013-01-02 19:00:00,1.85979771683811E-05,1.92202392323516,2.63455155068746E-06,24.4974011485919,3.49133610099793E-06,13.4385238526226,-88.2671564002743,11.5727451751064,6.14151421164285,12.3134786923624,18.381561227256,-8.53022414217674E-05,0,0,-2.03381788284105E-05,-1.08521231916253E-05,1.75354749687903E-05
2013-01-02 20:00:00,1.859469199778E-05,1.9220239337104,2.63448019541594E-06,24.9265408723251,3.49033298774212E-06,6.35873474020808,-82.8054888429525,11.558799022941,6.14151420423316,12.823843072945,19.0741251505752,-8.53433189793499E-05,0,0,-2.05242760080182E-05,-1.08898089712983E-05,1.75496099595113E-05
2013-01-02 21:00:00,1.86057821566017E-05,1.92202400934962,2.63687016164688E-06,24.4374787634185,3.49143451593649E-06,6.11097237640229,-82.4406525182611,11.5455624447768,6.14151420511144,13.0860859655562,19.1971070113465,-8.53455245482177E-05,0,0,-2.0604308690622E-05,-1.08981202626877E-05,1.7560369104749E-05
2013-01-02 22:00:00,1.81443790838426E-05,1.92202251441988,2.59423486112987E-06,24.3727087145519,3.4340673148125E-06,-0.000453439283688511,-81.5773546427739,11.5330254018118,6.14151367474078,14.1354153800311,23.4732234548201,-9.20293700017568E-05,0,0,-2.19247177055877E-05,-1.12954373557684E-05,1.81477918470846E-05
2013-01-02 23:00:00,1.81338999420563E-05,1.92202272004269,2.59736413314903E-06,21.382744207784,3.43384237948772E-06,-0.000901494912407237,-76.549794096418,11.5215720915713,6.14151363670935,13.7243644187053,21.8585800959663,-9.27679713225484E-05,0,0,-2.17293103889915E-05,-1.13050611214885E-05,1.82298454792332E-05
2013-01-03 00:00:00,1.80836319551085E-05,1.92202354071104,2.59665853223258E-06,26.3289709442104,3.42954800418303E-06,-4.88846364743998,-75.163683760833,11.5115172943776,6.14151355927273,13.543518743169,20.6047058746695,-9.37833784356796E-05,0,0,-2.16249657362368E-05,-1.13502719665143E-05,1.83419726283167E-05
2013-01-03 01:00:00,1.81215972258975E-05,1.92202355259349,2.60512665742895E-06,26.9139824034068,3.43591725612503E-06,-6.50832239661229,-72.4344002136302,11.5022063587919,6.14151358186001,13.5466038401235,18.9164949450098,-9.36744707471425E-05,0,0,-2.13403197263915E-05,-1.1338275630534E-05,1.83599984818552E-05
2013-01-03 02:00:00,1.81612341039456E-05,1.92202267919246,2.61370151276662E-06,27.2014675951912,3.44253536010306E-06,-8.44120963650091,-70.1804746587453,11.4931275031791,6.1415136061446,13.3262363279838,18.5374184013775,-9.35560735106958E-05,0,0,-2.12839082990968E-05,-1.13167517111237E-05,1.8366370764076E-05
2013-01-03 03:00:00,1.81373982100151E-05,1.92202230652151,2.60840587735141E-06,19.4196033389192,3.43859243412832E-06,-0.00480030085659974,-69.9200565902287,11.4837121807772,6.14151360421738,12.6029961017154,18.355111024069,-9.33647764386075E-05,0,0,-2.13157394332484E-05,-1.12561634755909E-05,1.83305821297315E-05
2013-01-03 04:00:00,1.81702091484369E-05,1.92202228827664,2.61236576879801E-06,22.7457276213534,3.44336634858487E-06,-0.00212664838234195,-72.0764699711647,11.4741608645081,6.14151364250889,11.8872079835544,17.9080651133535,-9.27964339680045E-05,0,0,-2.12210816326888E-05,-1.11743194221558E-05,1.82462233283754E-05
2013-01-03 05:00:00,1.8671739353994E-05,1.92202419416537,2.65355064475669E-06,27.7339267595588,3.50027878285752E-06,4.67462306983106,-79.4638502513984,11.4647327488817,6.14151423606951,10.9115438385987,16.6155767647842,-8.51143193956306E-05,0,0,-2.031389953504E-05,-1.06959500617009E-05,1.75497427236971E-05
2013-01-03 06:00:00,1.87283405874134E-05,1.9220243323843,2.66597336379731E-06,27.8008133828745,3.51028735267474E-06,15.8578789451424,-89.0200912009983,11.4553252722364,6.1415142765035,10.3768557592115,15.4657700262179,-8.49269698540709E-05,0,0,-2.01032993861645E-05,-1.0611786515216E-05,1.7527742547151E-05
2013-01-03 07:00:00,1.87639308948432E-05,1.92202446620756,2.6750666981661E-06,27.8601448100495,3.51665686541308E-06,21.3767293335201,-93.6926649464993,11.446318804631,6.14151430608243,10.2409326275712,14.7050931873981,-8.47880672686996E-05,0,0,-1.99621285102012E-05,-1.0574917642917E-05,1.53372652791679E-05
2013-01-03 08:00:00,1.89876041953895E-05,1.9220250181612,2.72774103214039E-06,27.8305182881792,3.56003847347375E-06,7.60636926417375,-86.7993943165732,11.4373376787813,6.14151432063343,10.1552319821571,14.3716238863543,-8.42198399370929E-05,7.33488744149693,-2.43555555054939E-05,-1.98339305005675E-05,-1.0494979203848E-05,1.75456192118083E-05
2013-01-03 09:00:00,1.86448566140987E-05,1.92202343928529,2.72737213342808E-06,18.815430097989,3.5300360711242E-06,-12.7167741256704,-69.0665744166726,11.4283619341845,6.14151372119449,9.86719030055737,13.1068513384873,-9.21788052812881E-05,20.5021035195817,-2.78255249555741E-05,-2.03193238094173E-05,-1.07645386310988E-05,1.83008497453345E-05
2013-01-03 10:00:00,1.87205028905637E-05,1.92202372231266,2.74418901592897E-06,26.1110100281442,3.54048985792837E-06,-28.7365483012762,-62.5173866479834,11.4200823821381,6.14151373497514,9.5416750225339,10.8955800564855,-9.1978971937006E-05,25.2221890279692,-4.18826447669233E-05,-1.99112608329415E-05,-1.06802525946366E-05,1.83049589686346E-05
2013-01-03 11:00:00,1.8714433592456E-05,1.92202380425536,2.74306667370232E-06,18.9027179732687,3.53710177816198E-06,-28.4926729772901,-58.7694902406597,11.4124589278459,6.14151372478454,9.4769027148407,11.0852906167395,-9.19922163684646E-05,28.3213996767031,-4.69299649914134E-05,-2.00461263970055E-05,-1.0683204123178E-05,1.83080956722462E-05
2013-01-03 12:00:00,1.87206770293388E-05,1.9220238658009,2.74499401453097E-06,19.0432082679361,3.53747088930906E-06,-29.0004716870506,-57.9122174212583,11.4061783963702,6.14151372465016,9.48404511445161,10.6132192921234,-9.1967393060593E-05,28.3026486129623,-5.09633320839144E-05,-1.99306756381929E-05,-1.0693923029332E-05,1.8306336982764E-05
2013-01-03 13:00:00,1.87378218877496E-05,1.92202386848708,2.74991006857878E-06,24.9872974135268,3.54162859922686E-06,-26.0892831384353,-61.5658169776411,11.40053675431,6.14151374852037,9.52612465393511,8.87080548003166,-9.19065808589988E-05,24.8069455445061,-5.06529895256595E-05,-1.94351302961309E-05,-1.06865930752974E-05,1.82993164271506E-05
2013-01-03 14:00:00,1.86934671886734E-05,1.92202361717468,2.73813937587165E-06,25.1519839149847,3.53495155639084E-06,-8.92741531584125,-71.2554901114416,11.394810082835,6.14151376899353,9.41219346779523,8.76914491109054,-9.20370828634712E-05,17.3913797621881,-4.7206418255491E-05,-1.9400043985172E-05,-1.06842236230308E-05,1.82720609420275E-05
2013-01-03 15:00:00,5.05223689132109,7.20289345758385,1.35478704679042E-05,26.1822831176507,2.09256648171793E-05,0.00106476940146265,-79.9812170519874,11.3896913980132,6.14152446525608,8.47040720164039,8.15013390374014,-3.14098375875037E-05,7.39101517693081,-2.25992146090364E-05,-7.25319090821586E-06,-4.21264867280145E-06,6.35176621563283E-06
2013-01-03 16:00:00,5.05223719679583,7.20289502295861,1.39373947965923E-05,27.3333301980622,2.15640613143909E-05,20.7493551182609,-93.3904540957941,11.3827818168051,6.14152450116027,7.260214365396,8.26812547072272,-3.14089998753437E-05,0,0,-7.25053741246029E-06,-4.09912226041191E-06,6.30805632479629E-06
2013-01-03 17:00:00,5.05223717409507,7.20289484994777,1.39138754669846E-05,27.4402755142413,2.1528904737745E-05,20.4786278990561,-93.6926825933977,11.3760112050851,6.14152450399715,7.09950392458396,8.90161792345959,-3.14472038706497E-05,0,0,-7.30731491933057E-06,-4.07072074245129E-06,5.63830556952195E-06
2013-01-03 18:00:00,5.05223714983471,7.20289484216167,1.39109761936771E-05,27.6220570067372,2.14993065339996E-05,15.7506007143594,-89.7424385636139,11.3695351130435,6.14152449090353,7.17043792624355,9.43316115780121,-3.14786849832566E-05,0,0,-7.34933041962904E-06,-4.06373791131176E-06,6.30858048577469E-06
2013-01-03 19:00:00,5.05223717163049,7.20289506021865,1.39815902812448E-05,27.644011856671,2.15201176083351E-05,8.01302683441878,-82.7063995204995,11.3633384530584,6.14152449230911,7.69192120064515,9.59745426726903,-3.14878824345897E-05,0,0,-7.35194827376517E-06,-4.11662215277245E-06,6.31066617135979E-06
2013-01-03 20:00:00,5.0522373081296,7.20289595669908,1.34009235312796E-05,27.6457728228713,2.15894340032587E-05,0.24778502604506,-75.8258026385643,11.3572704132018,6.14152449509,8.52689073100119,9.65143621482723,-3.14169730906381E-05,0,0,-7.35002975733323E-06,-4.17539430825738E-06,6.31304254833665E-06
2013-01-03 21:00:00,5.05223022473805,7.20288060913154,1.07339585180124E-05,25.2640909388299,1.66891093646903E-05,-0.000360263636243589,-73.5245776961921,11.3512958878643,6.14152426869864,8.49099281814515,10.0219420851129,-3.18737589363447E-05,0,0,-7.65289011621917E-06,-4.31277235573358E-06,6.53691407191683E-06
2013-01-03 22:00:00,5.05223008453608,7.20288053107608,1.07210702566889E-05,23.0576353755107,1.65997029128952E-05,-0.000404343300976468,-68.5725421342439,11.3454883681113,6.14152424600463,6.48532546733658,9.28788125138372,-3.19199194717187E-05,0,0,-7.59574267038943E-06,-4.17255402268686E-06,6.54378047205208E-06
2013-01-03 23:00:00,5.05222983403682,7.2028813574784,1.06625351430685E-05,22.0223064610879,1.63593371910874E-05,-0.000813304336321378,-67.9301851434574,11.3398392298947,6.14152423445424,6.68387855782529,9.48835800226445,-3.19571911197182E-05,0,0,-7.62175637623841E-06,-4.19652563687613E-06,6.56852125419237E-06
2013-01-04 00:00:00,5.05222937132414,7.20288038363191,1.05941608961258E-05,18.7267284455294,1.6169311956942E-05,-1.281031941819,-63.2490703772918,11.3343346093947,6.14152422403613,6.87399360889075,9.19843120912369,-3.19842970274025E-05,0,0,-7.5984303625205E-06,-4.23269601705545E-06,6.58565606834482E-06
2013-01-04 01:00:00,5.05222934016047,7.20288049225287,1.06258656725486E-05,18.7185847920313,1.61528041729791E-05,-6.21973121459159,-57.509788242424,11.3290655762185,6.14152421677994,6.67652966781101,8.60872481679882,-3.20023824345655E-05,0,0,-7.55089634685646E-06,-4.1792859622639E-06,6.58953170946515E-06
2013-01-04 02:00:00,5.05222931581768,7.20288053191845,1.06454072719965E-05,26.0329790598639,1.61439347430914E-05,-15.5065667711337,-56.1528055905534,11.3239733559753,6.14152421398268,7.36603637890079,8.53976898530717,-3.20102215973505E-05,0,0,-7.54953073783327E-06,-4.1867749620672E-06,6.59105950108303E-06
2013-01-04 03:00:00,5.05222928259225,7.20288042226359,1.07770576364484E-05,26.1822654895484,1.61261732714109E-05,-13.4291231311889,-58.4293731539559,11.3190935090966,6.14152421018261,7.57494002244607,8.3855827705673,-3.20561149352201E-05,0,0,-7.53537667787896E-06,-4.16425916048977E-06,6.58859320377493E-06
2013-01-04 04:00:00,5.05222928586941,7.20287910501962,8.94871712939253E-06,23.6020600277769,1.6132702603523E-05,-5.29421147034893,-64.9208522109223,11.3143819788899,6.14152421490448,8.28247782312276,8.61953189607066,-3.15833516987083E-05,0,0,-7.54534858140232E-06,-4.20014807105504E-06,6.58126452058419E-06
2013-01-04 05:00:00,5.05223738616915,7.20289518518841,8.66601870093098E-06,23.1311305207398,2.15467713272085E-05,1.57787437365786,-72.494977689144,11.3098281579963,6.14152447877873,9.252333319068,8.82716791553579,-3.0681665294153E-05,0,0,-7.26465454192748E-06,-4.10955551131573E-06,6.31379863922762E-06
2013-01-04 06:00:00,5.05223714446167,7.20289390998133,8.67470735274174E-06,20.9758533887584,2.14839131284424E-05,11.635384169526,-81.1272191616128,11.3053401245651,6.14152448336616,9.6449414796418,9.16905834835273,-3.06816575762292E-05,0,0,-7.29091957720129E-06,-4.15919233932863E-06,6.30888367789899E-06
2013-01-04 07:00:00,5.05223715747105,7.20289385390817,8.80978435646709E-06,18.5190947200023,2.15021549791542E-05,19.1686267920802,-85.6613102628457,11.3009228114765,6.14152449412888,9.25524487053385,9.02078101963563,-3.1252688614652E-05,0,0,-7.25820869132576E-06,-4.1472046689743E-06,6.30941558347965E-06
2013-01-04 08:00:00,5.05223725762758,7.20289411084163,8.96222874465789E-06,18.4426542733597,2.16560837413268E-05,8.65978326050396,-80.1149025084453,11.2966541319165,6.14152447443369,8.84323957289996,8.60273573527558,-3.13600755460778E-05,5.87320473780094,-9.21822194082012E-06,-7.18199741930903E-06,-4.08359857913756E-06,6.31419752203344E-06
2013-01-04 09:00:00,5.05222962543064,7.2028793895813,7.76765517820439E-06,18.4242619504487,1.63815260027899E-05,-7.08262869019456,-71.2888759153502,11.292525677846,6.14152423532696,8.27736737441112,7.47800396770595,-3.18026051351972E-05,14.5027456457306,-1.02859528829242E-05,-7.31252808901672E-06,-4.12523277921799E-06,6.58067746301418E-06
2013-01-04 10:00:00,5.05222957785898,7.20287955773653,7.75713838248529E-06,18.5366433864629,1.63348208686333E-05,-12.4281246309271,-67.5405544713299,11.2891204295363,6.14152424118577,7.37801384694246,6.67150280671961,-3.18262040581282E-05,17.6968086769144,-2.04609009922796E-05,-7.29309435234882E-06,-4.04306382783835E-06,6.58420409354191E-06
