,CCGT,CHP,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-01 10:00:00,2.05969257896188E-05,1.56564387021014,6.69552490104661,4.30153385748692E-06,-8.11768375994631,-41.5650364084581,3.13369231330839,6.14149882197919,21.844524524505,7.05004651512066,-0.000363377704003238,3.25218556873953,-2.64074878865695E-05,-1.96636864359502E-05,-1.51115939174998E-05,1.55577656453551E-05
2013-01-01 11:00:00,2.03140091304254E-05,1.56564357825683,6.68918876926025,4.26967216362391E-06,-8.7462077016794,-39.9282279950311,3.1736015441109,6.14149867373497,21.0785543102355,6.34417757468549,-0.000368590200217104,3.68218058791763,-3.35367163192767E-05,-1.98823820066036E-05,-1.51243689248853E-05,1.55827572293511E-05
2013-01-01 12:00:00,2.03059835771943E-05,1.5656435117954,6.73004681801335,4.26813771312284E-06,-11.7667173468027,-38.1314819028252,3.22102309728962,6.14149862513319,22.5591865186433,5.93491706261306,-0.000368773937039737,3.74629842150967,-3.91635886869641E-05,-1.97175194236865E-05,-1.5158671508929E-05,1.57462997428643E-05
2013-01-01 13:00:00,2.02664498829407E-05,1.56564351059077,6.79990156455517,4.26298322885835E-06,-9.64045592989601,-39.5262391123935,3.27826748586409,6.14149853637114,22.3965835664132,5.54563111749727,-0.000369669680068688,3.43958614187851,-4.03856924580534E-05,-1.96257944658799E-05,-1.52146269630269E-05,1.57861806543298E-05
2013-01-01 14:00:00,2.02169453198165E-05,1.56564354786525,6.8863537945384,4.2508444935501E-06,-3.49792501361267,-45.3023858583928,3.33981589662045,6.14149830208534,23.3402753489468,4.92784847612788,-0.000370564898869282,2.59928926850622,-3.62424314109583E-05,-1.94022689532505E-05,-1.53668363836985E-05,1.56726366525561E-05
2013-01-01 15:00:00,2.2566624068694E-05,1.56564809119775,12.6361618799823,4.49507649401649E-06,0.000364970363079344,-53.6565764142795,3.3752262056346,6.1414994675131,24.1004518319933,4.65899516139186,-0.000105215061880653,1.17835791181313,-2.30759041133918E-05,-1.71965370886214E-05,-1.36456079443349E-05,1.49769985961808E-05
2013-01-01 16:00:00,2.26759445155992E-05,1.56564859070301,14.4830846413935,4.49004461609702E-06,0.000905432092769486,-54.2965625586313,3.38171889996937,6.14149954278835,24.3166140209948,4.40718383348814,-9.10279016665469E-05,0,0,-1.69531799548892E-05,-1.35950662027781E-05,1.38982560001478E-05
2013-01-01 17:00:00,2.2756425094871E-05,1.5656488061889,15.5677661829572,4.49900519843487E-06,0.00243468054292251,-55.3951284844494,3.37497822368525,6.14149958418092,24.2496795722,4.49320985675283,-8.72599249144781E-05,0,0,-1.69083714988294E-05,-1.3569434794236E-05,1.39070114301686E-05
2013-01-01 18:00:00,2.27104560050266E-05,1.56564878533494,15.3996579702161,4.48869822904811E-06,0.00145659366382408,-54.6331337985896,3.36711369316863,6.14149955714503,23.3089402340961,4.84890563346556,-8.72402428933289E-05,0,0,-1.70974312545563E-05,-1.35983865593982E-05,1.39126784077842E-05
2013-01-01 19:00:00,2.25098156527133E-05,1.56564850094837,13.0028178974705,4.46351160099488E-06,0.000277550931228952,-52.3698425080541,3.35984212287514,6.14149945926646,23.3526583039529,4.94719226083879,-9.15396499856534E-05,0,0,-1.72731235821449E-05,-1.37290149415025E-05,1.38827536594709E-05
2013-01-01 20:00:00,2.2044521746879E-05,1.56564775847604,12.2003423147345,4.40972368608708E-06,-0.000325403508953983,-51.4823743077036,3.35629359685018,6.14149920588854,23.1793219164897,5.03970525529721,-0.000107038873896626,0,0,-1.76281261639154E-05,-1.40276173050402E-05,1.39781671279676E-05
2013-01-01 21:00:00,2.20130322249539E-05,1.56564767302752,12.7698045262402,4.4046881405722E-06,-0.000370149987715285,-51.698789605747,3.36259608396521,6.14149918544098,22.7622469341629,5.09747585611648,-0.000107025887020313,0,0,-1.76602859318468E-05,-1.40315164563415E-05,1.38676336693047E-05
2013-01-01 22:00:00,2.19917273600465E-05,1.5656477194878,13.7542402299717,4.41026943037495E-06,-0.00041648957603823,-49.4240889974055,3.3604598106284,6.14149915054691,20.0703455509912,4.53242317040609,-0.000106849841271696,0,0,-1.73301264732652E-05,-1.406270571916E-05,1.37542332450801E-05
2013-01-01 23:00:00,2.19743344935031E-05,1.56564086453842,13.9658058548891,4.40621874553403E-06,-0.000467417537781976,-47.5515446294449,3.35450043313857,6.14149913502954,18.2205170799721,4.30415883157149,-0.000106856738394779,0,0,-1.72427821716141E-05,-1.40648045513808E-05,1.36838456499053E-05
2013-01-02 00:00:00,2.23204812517698E-05,1.56564839708206,15.2616722045861,4.44674346695864E-06,0.00010957695806395,-45.5516314522313,3.34445446214309,6.14149931290987,15.0724858577638,4.16585571585146,-9.16973991340726E-05,0,0,-1.69556028435614E-05,-1.36776086266591E-05,1.33831649662627E-05
2013-01-02 01:00:00,2.18783782191789E-05,1.56564754704363,16.2658260774846,4.39794233036736E-06,-0.000771302874020313,-46.0475624919922,3.33066847813177,6.14149905720648,14.4975827247575,4.24722025333018,-0.000106967367655431,0,0,-1.72961044166043E-05,-1.39259213894295E-05,1.36437499915284E-05
2013-01-02 02:00:00,2.18647808984546E-05,1.56564755597584,15.9042578324744,4.39514980747333E-06,-0.00105902234105223,-46.5736342540646,3.31405482332881,6.14149905362622,15.3671887343101,4.28215582723449,-0.000107078269644805,0,0,-1.73479616119221E-05,-1.39609703866014E-05,1.3657152167904E-05
2013-01-02 03:00:00,2.19828150501306E-05,1.56564782143002,14.0475028984352,4.40979101675264E-06,-0.000557588576187679,-44.0068598123972,3.29516280630542,6.14149910767456,14.98227047908,3.97543952557751,-0.000102208571977615,0,0,-1.70824524472237E-05,-1.38764899984715E-05,1.35693320163439E-05
2013-01-02 04:00:00,2.28452619410724E-05,1.56564909193628,14.9817742052652,4.501116127701E-06,0.0438666506344319,-44.7297337352087,3.27343135987565,6.14149957146084,14.7122115111713,4.01138163669274,-7.91017013026147E-05,0,0,-1.65668798088594E-05,-1.33625938126311E-05,1.30929149742939E-05
2013-01-02 05:00:00,2.28389811494567E-05,1.56564903904624,16.2278745969499,4.50234953910914E-06,3.02536848678516,-48.2374486573689,3.25081863271831,6.14149954940033,14.1831612681441,3.84315532639045,-7.73211805604108E-05,0,0,-1.64480443953293E-05,-1.33495435984068E-05,1.32701968475022E-05
2013-01-02 06:00:00,2.28398421399448E-05,1.565649062711,15.3822677204649,4.50296390038754E-06,10.8599492118266,-52.626590499602,3.22732145320017,6.14149953358008,11.9666975129366,3.48328342473271,-7.71167484583246E-05,0,0,-1.62246372095681E-05,-1.32772183138174E-05,1.35967863536402E-05
2013-01-02 07:00:00,2.28891094805282E-05,1.56564911560713,17.3158426651866,4.50778197310816E-06,14.7233409013307,-55.069559802398,3.20668309475077,6.14149954007814,9.03356132491719,3.08305944399638,-7.68469712638599E-05,0,0,-1.59172323090349E-05,-1.31613788104786E-05,1.3962110322171E-05
2013-01-02 08:00:00,2.28809836160924E-05,1.56564924299393,17.3417830035979,4.51720440045382E-06,8.13453026984781,-47.5129241595904,3.18523127929859,6.14149964276834,6.97239883128551,2.87745202729145,-7.65175995238617E-05,1.29447515895576,-1.99648140122036E-05,-1.57738006453002E-05,-1.30293343850995E-05,1.4280665328006E-05
2013-01-02 09:00:00,2.21910515270932E-05,1.56564817279581,10.3265915350026,4.46136864145117E-06,-0.000713576119294201,-33.72701954026,3.16392834002901,6.14149947457122,5.22433325690389,2.62694016428591,-9.49483781827225E-05,4.67891119787262,-2.50339127923698E-05,-1.60038488317186E-05,-1.29646601620356E-05,1.52050967605435E-05
2013-01-02 10:00:00,2.21200448883105E-05,1.56564819574714,13.0367375306203,4.46414440427273E-06,-6.85329709687952,-28.7013342284068,3.14469795188902,6.14149958331922,3.50081702371163,2.46656614426625,-9.89553959626013E-05,5.69879151035033,-2.8905416686819E-05,-1.58434636463686E-05,-1.28627577764097E-05,1.53548496608907E-05
2013-01-02 11:00:00,2.21085246186046E-05,1.56564827129747,12.0445183720736,4.45787392951387E-06,-10.8215172572816,-24.1925452665968,3.12680250051932,6.14149961532893,3.51668530099128,2.31432620077957,-9.8836605974987E-05,6.30471899948663,-3.94926147702993E-05,-1.57318278212643E-05,-1.28463062792889E-05,1.55160555062873E-05
2013-01-02 12:00:00,2.21210773966223E-05,1.56564834533496,10.4076799886011,4.46628458648721E-06,-12.8933596963648,-21.9251930495168,3.11057791977988,6.14149965192784,4.75804480806574,2.41786495041626,-9.86464857124974E-05,6.41737744600498,-4.30992582152119E-05,-1.58398783650716E-05,-1.3106452651952E-05,1.56184809021726E-05
2013-01-02 13:00:00,2.20875010655922E-05,1.56564828394259,8.65254653608878,4.46460809222758E-06,-7.75106197568368,-26.3546468923072,3.09554307003676,6.1414995571026,6.30324661122365,2.72873109002473,-9.88321390944881E-05,5.61863240298092,-4.07398001234217E-05,-1.61419000677371E-05,-1.31873195850056E-05,1.55302883300889E-05
2013-01-02 14:00:00,2.209146151214E-05,1.56564830813946,8.08375986368547,4.4633031259657E-06,-0.00179992281943878,-33.3993347154722,3.07897530185073,6.14149943632039,7.66488158872519,2.95277550108645,-9.50929923895681E-05,3.91372728085608,-3.77447373840965E-05,-1.63507772086216E-05,-1.34286198349194E-05,1.52881630101189E-05
2013-01-02 15:00:00,2.37843768145351E-05,1.5656502086573,16.3156826153292,4.6182974263889E-06,1.63202851647977,-42.7483634293914,3.06215368442996,6.14149998637629,9.37260035088448,3.00903648627295,-6.29842518837064E-05,1.64979557051844,-2.49818837903493E-05,-1.5417160359887E-05,-1.26378411670364E-05,1.49335803954237E-05
2013-01-02 16:00:00,2.36357848717338E-05,1.56564998348872,16.3454609110849,4.58342670723904E-06,15.5268444932599,-56.8110352787371,3.04542344190057,6.14149991662157,10.8411618954684,3.34505547403368,-6.31400031722149E-05,0,0,-1.57142850538097E-05,-1.26547068258883E-05,1.37526592487637E-05
2013-01-02 17:00:00,2.36034643869129E-05,1.56564991557059,16.0964099559755,4.57300466621582E-06,14.9343558720018,-57.7437215128363,3.02933414556793,6.14149986877118,12.1450131180457,3.8315200684488,-6.3286828812436E-05,0,0,-1.60083466410542E-05,-1.27093206360874E-05,1.37005709611482E-05
2013-01-02 18:00:00,2.35822272644786E-05,1.5656498428094,16.0922459425399,4.56417614543444E-06,11.9839922249128,-55.4957584989173,3.01388302461973,6.14149981767197,12.402571559556,4.2959780059994,-6.34059642408355E-05,0,0,-1.62575089063155E-05,-1.27254967126472E-05,1.3596742755375E-05
2013-01-02 19:00:00,2.35612083579919E-05,1.56564987549763,16.1444823019869,4.55864362222112E-06,7.60380215327742,-52.1330609474136,2.99932044780784,6.14149984250618,12.894248719072,4.7841202305666,-6.35485396734809E-05,0,0,-1.64930513268577E-05,-1.27488137128351E-05,1.33702885831745E-05
2013-01-02 20:00:00,2.3556966116065E-05,1.56564998851037,16.3091606229962,4.55639464241091E-06,4.24686482714635,-49.7811610519514,2.98537498758709,6.14149985188373,13.3903545264218,5.14231934101165,-6.36087879236728E-05,0,0,-1.66372051866041E-05,-1.27815741137496E-05,1.31441863024743E-05
2013-01-02 21:00:00,2.35484879269894E-05,1.56564996141224,16.122763234641,4.55467489210593E-06,5.60968605332399,-51.3870043196373,2.97213893116594,6.14149985108403,13.6510167855005,5.32431286478916,-6.363971290189E-05,0,0,-1.66981441670791E-05,-1.27953840051526E-05,1.29902149812401E-05
2013-01-02 22:00:00,2.3591507288391E-05,1.56564990959195,17.2383655034183,4.54657798268531E-06,1.50614510223772,-50.8764448330176,2.95968636827231,6.14149990405475,14.6844611269267,6.78070094035596,-6.36425508216805E-05,0,0,-1.71686421259833E-05,-1.29483369820884E-05,1.29104423542024E-05
2013-01-02 23:00:00,2.24703277522325E-05,1.56564916754244,17.2158522383872,4.43153879277169E-06,-0.15555325047684,-48.2232802945645,2.94831394718551,6.14149937172591,14.2630673200756,6.24453138165265,-7.72666343777074E-05,0,0,-1.76896199871332E-05,-1.34885443816363E-05,1.33455918079737E-05
2013-01-03 00:00:00,2.35409777401958E-05,1.56565018793496,17.139069111497,4.54813056882732E-06,0.0879202062617576,-47.7550888342391,2.9383899235814,6.14149985361708,14.071065542268,5.8115579093036,-6.36561565761903E-05,0,0,-1.68891618180412E-05,-1.28380039143716E-05,1.27062436345499E-05
2013-01-03 01:00:00,2.24133555618745E-05,1.56564912462464,17.0763019739354,4.4337698368145E-06,-0.751404261218156,-46.3284975214611,2.92907031541368,6.14149930771454,14.0714250213535,5.29603565886745,-7.72450926156438E-05,0,0,-1.73601446969465E-05,-1.33952839479698E-05,1.32261716379237E-05
2013-01-03 02:00:00,2.24173373081379E-05,1.56564916301013,17.1877189967976,4.43588917531478E-06,-2.17331208584477,-44.7415611125975,2.92000157965739,6.14149929862332,13.8556845293788,5.2443991726344,-7.72078205451257E-05,0,0,-1.7322696290991E-05,-1.33911670242346E-05,1.32192001091308E-05
2013-01-03 03:00:00,2.24157127775002E-05,1.56564911674139,17.3105385813,4.43762525701894E-06,-2.29253813279144,-44.0917381436644,2.91056339263584,6.1414992869176,13.1415027445595,5.31460263847186,-7.71637764514169E-05,0,0,-1.73305310812372E-05,-1.33595250574793E-05,1.32139524211562E-05
2013-01-03 04:00:00,2.24008482074883E-05,1.56564905596744,17.3764581526587,4.43813184738981E-06,-0.0656232318805952,-45.5704134638848,2.90095022037746,6.14149926885496,12.4240004039033,5.22755904941506,-7.72230058803032E-05,0,0,-1.72824743045004E-05,-1.33430470621964E-05,1.32665509584593E-05
2013-01-03 05:00:00,2.35002294794567E-05,1.56564985636905,17.3965004096074,4.56142850324819E-06,3.16837703848677,-47.5238994971375,2.89131654934945,6.14149977094782,11.4807877304066,4.87983119401122,-6.34581750895963E-05,0,0,-1.64326455370726E-05,-1.28038282639565E-05,1.29282878236623E-05
2013-01-03 06:00:00,2.34993718476867E-05,1.56564993869947,17.4222767740122,4.56693764118861E-06,8.66331022876245,-52.1981446393446,2.88191028603853,6.14149977180476,10.9735953395821,4.5499647196592,-6.33118693283353E-05,0,0,-1.6240439090737E-05,-1.28305696731948E-05,1.32514002629084E-05
2013-01-03 07:00:00,2.3508852020812E-05,1.56565003443451,17.4435996837349,4.57232362247835E-06,11.453579096046,-54.6745757382963,2.87290512968795,6.14149982357063,10.8572132016362,4.34019051820818,-6.31316665321575E-05,0,0,-1.60958349670306E-05,-1.28330161382548E-05,1.35721604525622E-05
2013-01-03 08:00:00,2.35779985445351E-05,1.56565022687026,17.4315162297348,4.59869097561964E-06,2.9294857692585,-47.3358317898461,2.86392457418414,6.14150014303474,10.7970282528421,4.312689059534,-6.28853170251088E-05,1.29411799267971,-1.93943138692639E-05,-1.60034411147574E-05,-1.283670490561E-05,1.37973426453407E-05
2013-01-03 09:00:00,2.26639721875815E-05,1.56564973231596,17.3633371616366,4.5342640745653E-06,-12.7153696717128,-33.4348908308081,2.85525956238272,6.14149981457551,10.5443271924897,4.03113101168332,-7.48550586005375E-05,3.64915393056868,-2.36765389989515E-05,-1.62967231899108E-05,-1.33671044226659E-05,1.46584816260388E-05
2013-01-03 10:00:00,2.27687768401966E-05,1.56564996712227,17.2138269449575,4.55856239556341E-06,-16.335115422625,-29.632982012447,2.84699567038936,6.14149999904675,10.2219725844314,3.45811339398611,-7.42479370548437E-05,4.52014228656592,-3.07055585989142E-05,-1.57824438272582E-05,-1.33654927566406E-05,1.48815193844312E-05
2013-01-03 11:00:00,2.18015027332432E-05,1.56564844480155,14.8169497521948,4.44696226000928E-06,-16.7825859297962,-27.4056278608981,2.83922814970372,6.14149949476133,10.1272900724581,3.68274476539599,-9.74783518536293E-05,5.01498661455829,-3.60122037923328E-05,-1.64204509254692E-05,-1.38446848769557E-05,1.58772822108802E-05
2013-01-03 12:00:00,2.17847030208678E-05,1.56564843935433,13.5950971257574,4.44516503157751E-06,-16.7825851011155,-26.0377258142081,2.83277300335034,6.14149948861758,10.1407365263448,3.50907229860515,-9.75004311640686E-05,5.03562003618159,-3.82394598169658E-05,-1.63058944775409E-05,-1.38459747818199E-05,1.5894729749644E-05
2013-01-03 13:00:00,2.27517180278671E-05,1.56565001156963,17.1742755910911,4.55407261981762E-06,-16.5490859993796,-28.6106794039045,2.82747913375247,6.14150000382686,10.1883435140953,2.79702995864267,-7.41618579470848E-05,4.46559628368928,-3.69261203250741E-05,-1.52451228689956E-05,-1.33452260211541E-05,1.51300990340462E-05
2013-01-03 14:00:00,2.24775891430184E-05,1.56564971354245,17.1433429504549,4.51752335127954E-06,-8.46621533874795,-35.1457737746071,2.82186594761705,6.14149977462773,10.0783320772555,2.69908974852032,-7.46735360763237E-05,3.16231641394159,-3.36808089907667E-05,-1.53494512639308E-05,-1.35217512075343E-05,1.46674574713306E-05
2013-01-03 15:00:00,3.54402234131666E-05,1.56566009599605,17.4201353182022,5.57521708610326E-06,9.64012477740891E-05,-46.7061759983695,8.64428724643479,6.14150268358379,9.14149215283369,2.43314430131151,-3.4534775715574E-05,1.35989389846465,-2.18416645907231E-05,-1.17613640642924E-05,-1.01241854935348E-05,1.06279035676812E-05
2013-01-03 16:00:00,3.83653843637348E-05,1.56566251273671,25.9763037442055,5.698212739619E-06,2.92947152997909,-58.2717929132654,11.3827272551574,6.14150293631406,7.82144187305098,2.45469157976292,-3.26908886623972E-05,0,0,-1.14731218523104E-05,-9.62170911670054E-06,1.04121416016372E-05
2013-01-03 17:00:00,3.8203719253579E-05,1.56566223146148,26.0832687250636,5.6763158055527E-06,3.70294299503881,-59.075506779549,11.3759505376567,6.14150285252701,7.59346811499929,2.61272031447546,-3.27422402342391E-05,0,0,-1.16107275050922E-05,-9.63338033068846E-06,1.03371148221748E-05
2013-01-03 18:00:00,3.8118897020139E-05,1.56566205861658,26.2650910269818,5.66357098325794E-06,0.849811103137036,-56.591579443265,11.369473731531,6.14150280654877,7.66249756044286,2.7375505007259,-3.27834434755507E-05,0,0,-1.17115465312072E-05,-9.63353135207666E-06,1.02268658253128E-05
2013-01-03 19:00:00,3.73072697967916E-05,1.56566131789879,23.0700645712993,5.60900796419818E-06,0.000272884666636526,-53.2013197437941,11.363261497206,6.14150271357984,8.29655057440578,2.76401705501818,-3.31351276411252E-05,0,0,-1.18201026063283E-05,-9.72464652735401E-06,1.0172795395225E-05
2013-01-03 20:00:00,3.68389981402037E-05,1.56566029499277,19.5343079403465,5.57766374404292E-06,0.000130875729630822,-50.5840293749687,11.3571811613969,6.14150269027807,9.20264277456329,2.78261560418109,-3.33626743821224E-05,0,0,-1.18668070112438E-05,-9.91472482453893E-06,1.00666694489365E-05
2013-01-03 21:00:00,3.69321082261663E-05,1.56566005605079,20.7419469267251,5.57688009858629E-06,0.000112871019464788,-51.86930718929,11.3512222277736,6.1415026813373,9.12668802182398,2.94218636717068,-0.0000332955611143999,0,0,-1.19349794982994E-05,-9.89331849892378E-06,9.94118751642365E-06
2013-01-03 22:00:00,3.79698351666287E-05,1.56566117417901,22.3512640275637,5.63340592392858E-06,0.107779007512479,-51.1247709089961,11.3454366463345,6.14150273670688,6.93017043162445,2.68296687856525,-3.28440266934099E-05,0,0,-1.16963828545949E-05,-9.59217354276756E-06,9.73886709163084E-06
2013-01-03 23:00:00,3.50116514421261E-05,1.56565819135259,19.3037913267065,5.44206047762046E-06,-0.000239844271507967,-48.2892245995474,11.3396275530711,6.14150242453727,7.20016296246726,2.7387373197583,-3.43057108591496E-05,0,0,-1.20682554802518E-05,-9.91034042562071E-06,9.94622662894382E-06
2013-01-04 00:00:00,3.48733988947906E-05,1.56564790378684,18.4926973998245,5.42999842339905E-06,-0.000290910661145771,-47.6165469800242,11.3340960559387,6.14150240909176,7.46474878059995,2.61816097565591,-3.43916516290422E-05,0,0,-1.2017482017745E-05,-9.94232724497793E-06,9.87372321226355E-06
2013-01-04 01:00:00,3.49052053334921E-05,1.56564792063991,17.374049095277,5.42907037237161E-06,-0.000273374957706402,-46.052531835788,11.3288359498625,6.14150241108822,7.19544874941169,2.4473366037996,-3.43802492183141E-05,0,0,-1.18942552917908E-05,-9.95570657031112E-06,9.83304094279549E-06
2013-01-04 02:00:00,3.40785793040033E-05,1.56565823803471,17.3501434064184,5.37122758933403E-06,-0.227189140562339,-44.3820245630947,9.21670161757892,6.14150231249494,7.89734320279792,2.4378820883912,-3.49067910241256E-05,0,0,-1.19901735320712E-05,-1.00960704835564E-05,9.92087482291474E-06
2013-01-04 03:00:00,3.40136590330832E-05,1.56565766353875,17.3432902338026,5.36130460873023E-06,-0.247275881483193,-43.4928730554415,8.25365478999706,6.14150229085944,8.05657956225954,2.37948159610469,-3.49421497765749E-05,0,0,-1.19682950564116E-05,-1.00415224002093E-05,9.93401505624767E-06
2013-01-04 04:00:00,3.39915804762527E-05,1.56565853190499,17.2671936012676,5.35773969116136E-06,-0.259527829646111,-44.1184030119241,8.24898396623298,6.14150228465418,8.73448728606323,2.42012237520975,-3.49401229300438E-05,0,0,-1.20063928483168E-05,-1.00547026661705E-05,1.00140436306975E-05
2013-01-04 05:00:00,3.40513324765843E-05,1.56565543094672,17.2620823737392,5.36358867186449E-06,-0.204965943741621,-47.5560520539973,10.6022342694613,6.14150234192706,9.72286708520622,2.46669984676137,-4.30926198377459E-05,0,0,-1.20021379226284E-05,-1.02604794176873E-05,1.02160971184673E-05
2013-01-04 06:00:00,3.78291574257823E-05,1.56565843233738,17.2958315795235,5.60273807268597E-06,3.09263129349502,-52.1316089348678,11.3052762361465,6.1415027619538,10.1909670357005,2.53975397421328,-3.71242201492022E-05,0,0,-1.16103588473515E-05,-9.81627013524804E-06,1.00568525662458E-05
2013-01-04 07:00:00,3.78009560608749E-05,1.56565850751817,17.1093404591097,5.59818059363135E-06,6.07962884133916,-54.466927836408,11.3008581621024,6.14150279526343,9.82769167301434,2.44225984688933,-3.73914645720208E-05,0,0,-1.15529944367525E-05,-9.80594315361885E-06,1.02613733692837E-05
2013-01-04 08:00:00,3.79364217477654E-05,1.56565808448824,17.0380274243027,5.6409700165287E-06,0.68933120248591,-49.3647544969469,11.2965893295117,6.14150296096977,9.37975421216838,2.27741791481486,-3.87414453121501E-05,0.976501760490694,-1.45457185568354E-05,-1.14382201107853E-05,-9.79033380072519E-06,1.03741899167923E-05
2013-01-04 09:00:00,3.43279932664942E-05,1.56565560679761,16.2784430553293,5.43646775288546E-06,-0.334261111275174,-40.4163411280065,3.74124799500034,6.14150266493534,8.72595873040492,1.92796711700226,-4.42368495043595E-05,2.36986746760807,-1.73777568240682E-05,-1.15597288296831E-05,-9.89917049301037E-06,1.10144931303557E-05
2013-01-04 10:00:00,3.43940920391728E-05,1.56565579952745,12.3982706516012,5.44795715094679E-06,-0.325426515489747,-36.8074139971752,4.40586118443631,6.14150267061304,7.70912403425419,1.86256222279381,-4.41497123336248E-05,3.04990730627226,-2.17503992869249E-05,-1.13918527820878E-05,-9.87703774365993E-06,1.21040336170222E-05
2013-01-04 11:00:00,3.44624143468702E-05,1.56565607991935,15.8159431421819,5.46024503883098E-06,-7.06272227044941,-33.4550373369701,2.93367984784046,6.141502898257,8.50185920488798,1.88696318611498,-4.33607543003099E-05,3.67220494191472,-2.82158918394101E-05,-1.13863153424935E-05,-9.87985380305988E-06,1.14142067746072E-05
2013-01-04 12:00:00,3.44283746919477E-05,1.56565476215817,15.7287596532945,5.45176888996316E-06,-7.72744015927999,-33.0735327585577,2.93827963674498,6.14150289035414,8.83932328202027,1.91208957021917,-0.000213888824772167,3.67558424407447,-3.19100356932606E-05,-1.13966731024392E-05,-9.89571609557771E-06,1.14740249605025E-05
2013-01-04 13:00:00,3.42568076746534E-05,1.56565455282976,13.280468801238,5.4185133557785E-06,-1.6034010331176,-35.8936943027745,3.09949389732573,6.14150268401956,8.26249871649831,1.9518627370099,-0.000236159865242506,3.19585753933876,-3.16514251200046E-05,-1.14403372666987E-05,-9.90437321737077E-06,1.13206356258899E-05
2013-01-04 14:00:00,3.41290373800007E-05,1.56565411954256,10.8169394669512,5.36778943032076E-06,-0.186476287656403,-41.6255488442386,11.2019927235232,6.14150251326278,7.97719125862241,1.86312998023953,-0.000213844400317901,2.24583366145938,-2.85144920089921E-05,-1.13552225095983E-05,-9.93177754175687E-06,1.10847288882176E-05
2013-01-04 15:00:00,5.05190258717494,3.76563932087,13.6078087730615,1.08465096964611E-05,4.44652661783492E-05,-50.2035538270907,11.2851212706656,6.1415057490449,7.67576493397593,1.71366217503836,-2.08898481857611E-05,0.96214594966603,-1.71154596995111E-05,-7.92183645811966E-06,-6.68188915930437E-06,7.16378868704957E-06
