,CCGT,CHP,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-01 00:00:00,3.05772360026432E-05,0.569450113535142,-14.4507068874645,8.41608506326173E-06,5.78832520349661,-58.4106951755216,1.42173126292718,3.46631449514796,36.2395829145984,81.3119085056908,-55.9239140087256,0,0,-4.24615308078103E-05,-5.26488212361561E-05,2.54532855639131E-05
2013-01-01 01:00:00,3.05684288573032E-05,0.569449736683199,-15.4920335608058,8.41829007300467E-06,5.7883209375251,-57.4820447774425,1.42224131605476,3.46631449517153,36.817480411765,81.1512740964331,-56.2290060999798,0,0,-4.2500049730205E-05,-5.27662029072867E-05,2.54875466957407E-05
2013-01-01 02:00:00,3.05800651481456E-05,0.56944954329808,-15.4920666037142,8.42122584796053E-06,5.78832557080344,-55.2334957293862,1.42023514200552,3.46631450212312,36.6182169347257,83.7598497572811,-60.8848325224916,0,0,-4.25206344021344E-05,-5.27698866382137E-05,2.54617609622117E-05
2013-01-01 03:00:00,3.0417096485077E-05,0.56944844134035,-15.4941177460923,8.43749254301824E-06,5.27705656914379,-53.2931616976146,1.39020323845492,3.46631438475221,36.0819755595596,83.0752961693024,-61.0610184838879,0,0,-4.21283533972593E-05,-5.23966744339721E-05,2.52700049410358E-05
2013-01-01 04:00:00,3.00942575008838E-05,0.569447754868429,-17.3157187557668,8.35530832613176E-06,2.43537514628706,-51.8727267138824,1.39209282696882,3.46631432913766,36.3697096800132,86.55417672662,-61.5866712361508,0,0,-4.33527994967148E-05,-5.36221755436332E-05,2.58834114277087E-05
2013-01-01 05:00:00,3.01635940572595E-05,0.56944772592634,-19.1651751834444,8.36222109140902E-06,3.36523324966633,-52.1236139983327,1.39368540733144,3.46631438812343,36.4929831714461,87.810472423325,-61.7973473326099,0,0,-4.33054894607723E-05,-5.34907149974021E-05,2.56175308889081E-05
2013-01-01 06:00:00,3.02038618708063E-05,0.569447360124267,-20.2144450446491,8.36645475165738E-06,2.45135654527827,-54.0244343181813,1.39580208054903,3.46631440791175,36.6820094731372,91.6969400259109,-62.0109908025496,0,0,-4.33731076475371E-05,-5.34035951690838E-05,2.5674954583909E-05
2013-01-01 07:00:00,3.02704775327227E-05,0.569447563128415,-21.2349455101968,8.37319266619391E-06,0.259989440615173,-55.9571806530126,1.39867094584563,3.46631443833669,36.6385740344429,97.2203888111518,-62.3492600190478,0,0,-4.34784562483272E-05,-5.32669591636147E-05,2.59253883392491E-05
2013-01-01 08:00:00,2.93301344456891E-05,0.569440587672027,-21.2935170390546,8.24873342682228E-06,0.000211569584255961,-57.6981123263844,1.40142474863172,3.46631399060568,36.5541581054577,100.331250706168,-63.319166949571,0,0,-4.51444699230245E-05,-5.52670800545257E-05,2.74143259405167E-05
2013-01-01 09:00:00,2.89809864604008E-05,0.569431309476894,-21.180937476703,8.20317290595533E-06,-5.78186585668693,-50.3777526482722,1.403916209134,3.46631367001015,36.3970693291375,101.043264338067,-66.9175757854923,1.39016839934187,-2.80931766332444E-05,-4.61303031529957E-05,-5.63762736396702E-05,2.9284728773434E-05
2013-01-01 10:00:00,1.94194011252954E-05,3.51052787646554E-05,-21.2045174719241,6.27891022925318E-06,-5.78980103727405,-42.9316140834578,0.965895332512974,2.17087767731301,35.6715803364205,93.931570481433,-66.9876960565312,4.18638726758353,-0.000265203351188307,-0.000282344072163427,-0.000295751796192908,0.000125751211614523
2013-01-01 11:00:00,1.82555179421395E-05,3.05283799653072E-05,-21.207347327063,6.02201881011192E-06,-5.78980868430335,-41.8421707564156,0.963739487755727,3.03096418705162E-05,35.5409085111414,95.189551080438,-66.9876993633202,4.76381741097256,-0.0923614935584085,-0.217883459889002,-0.306819086305983,0.00386520778387371
2013-01-01 12:00:00,1.82064471873066E-05,3.05835474950781E-05,-21.1817422742582,6.01559994336732E-06,-5.78981006019155,-44.699651953772,0.963988085189112,3.84439985184534E-05,35.9536331595963,100.105996967287,-66.9876997318143,4.81454491181561,-0.145676087231093,-1.27967688185486,-1.73990312049928,0.00377972243015069
2013-01-01 13:00:00,1.94154439236774E-05,3.53872209596257E-05,-21.2312261817639,6.28984461184011E-06,-5.7898012036473,-51.3649364259399,0.970248458498756,2.51931079672593,36.1287791988294,101.54492205641,-66.9876960197159,4.22308275631934,-0.000276846442109022,-0.000281853923474655,-0.000294674304554004,0.00013433404148358
2013-01-01 14:00:00,2.88821717399979E-05,0.569434490850985,-21.2126368888967,8.22700650876551E-06,-3.52717520938031,-52.5564633305971,1.41164508239929,3.46631353451694,36.3262041147179,99.8158811060021,-66.9875418913156,2.70641032743178,-7.05542256626104E-05,-4.66309904047198E-05,-5.69372428232158E-05,3.29068142621869E-05
2013-01-01 15:00:00,0.0000312293285426,0.569450510322094,-17.3154593905795,8.56768334277487E-06,0.0665425114553921,-63.6802950109106,1.41254880499661,3.46631457341921,36.4594583632842,96.7828014884696,-58.2705206780625,0.521189402659297,-3.78054473483001E-05,-4.13465953317709E-05,-5.10125851438272E-05,2.64886269469074E-05
2013-01-01 16:00:00,3.13142008162084E-05,0.569455742231623,-17.3019920942765,8.6128708997156E-06,0.0280563833509951,-66.754937787152,1.41309801891185,3.46631468227451,36.641992683496,92.7505713463302,-50.8005631056481,0,0,-4.04294772975254E-05,-5.04094869784033E-05,2.17217746734545E-05
2013-01-01 17:00:00,3.12073949949004E-05,0.56945556347437,-17.27569759105,8.60567602356553E-06,0.0208726792122944,-66.7549366143318,1.41367535304744,3.46631466306373,36.7375826486141,92.7222406972471,-50.8875116092367,0,0,-4.00998256870994E-05,-5.06825944263834E-05,2.19036916295857E-05
2013-01-01 18:00:00,3.11263067991766E-05,0.569455559606113,-17.2702937876266,8.60174956466992E-06,0.0173616611219841,-66.7549388085476,1.41431809898588,3.46631463894885,36.5171143020228,90.0165326917457,-47.9638682696822,0,0,-4.00705845488701E-05,-5.08445509147562E-05,2.18450627764132E-05
2013-01-01 19:00:00,3.10630121681637E-05,0.569455594206505,-17.2663748364607,8.59840618234061E-06,0.0152593823924639,-66.7549427734384,1.41483485417466,3.46631462173754,36.0659646743026,87.8516192885335,-45.3501344562689,0,0,-4.00143803912785E-05,-5.09284293911348E-05,2.16823075482581E-05
2013-01-01 20:00:00,3.10095037305613E-05,0.569454442867578,-17.2361122493407,8.59555349081957E-06,0.0139902560967778,-66.7169122072022,1.41529083343629,3.46631460417489,34.7894993934225,83.3301446376501,-39.6196758165109,0,0,-3.9421594227161E-05,-5.06001762069134E-05,2.32727948261873E-05
2013-01-01 21:00:00,3.09985669570995E-05,0.569451143206599,-17.2134196840659,8.60245580950822E-06,0.0705898876488568,-64.3291707118196,1.41568315989953,3.46631457437592,33.7927655916789,75.4287817952204,-33.1890046186416,0,0,-3.8865671411012E-05,-5.00993960863274E-05,2.49296680443958E-05
2013-01-01 22:00:00,3.09529587614109E-05,0.569451024102585,-17.2035415212307,8.59168773369185E-06,0.0533524918629114,-60.8619903286153,1.41594116593287,3.46631451985058,31.2366732533423,61.8570127653449,-20.5212231670485,0,0,-3.86538819456308E-05,-4.92020130736474E-05,2.48054254209963E-05
2013-01-01 23:00:00,3.09392923525632E-05,0.569450930827093,-17.1868628601179,8.59073821056786E-06,0.0448095098848079,-57.1601587536607,1.41618071948032,3.46631451612914,30.0914583539252,59.3592786862777,-20.5884811994359,0,0,-3.84351809767439E-05,-4.89903139749833E-05,2.46806203598518E-05
2013-01-02 00:00:00,3.09250349161696E-05,0.569450841555724,-17.1777056185574,8.59146804856016E-06,0.0394157400712114,-55.3051448627815,1.41637279211899,3.46631450200563,30.2558049364871,56.7979094731264,-20.0504282822639,0,0,-3.79145969573854E-05,-4.91029221991389E-05,2.46615301316405E-05
2013-01-02 01:00:00,3.09118467933147E-05,0.56945085757426,-17.1717336382666,8.58956172637939E-06,0.0357307133206063,-54.5816291430832,1.4165939701245,3.46631449801034,28.3414789828547,50.8609280465247,-12.9251458178531,0,0,-3.77128845391492E-05,-4.82728775876119E-05,2.46955180174235E-05
2013-01-02 02:00:00,3.08907214779941E-05,0.569450872722335,-17.1717336983961,8.58108456402757E-06,0.0332357215221986,-53.5873982043918,1.41691805918579,3.46631450629753,26.5346518528331,45.982396437631,-7.23184622836695,0,0,-3.80934935581375E-05,-4.87178512983914E-05,2.47028388335873E-05
2013-01-02 03:00:00,3.09013879180318E-05,0.569450982550026,-17.1744927486194,8.57434063365735E-06,3.67670737596765,-52.8052883144747,1.41738377463471,3.4663145026143,24.7913956507913,40.1999439551348,-4.12942554820803,0,0,-3.82783195748826E-05,-4.89111731099831E-05,2.47742041328825E-05
2013-01-02 04:00:00,3.09010887255688E-05,0.569450973691619,-17.2620674465005,8.56789249605942E-06,5.65844977697668,-52.7123554046601,1.41825338190225,3.46631451721875,24.0091867991454,37.1981163383294,-2.33335865997291,0,0,-3.86114514075145E-05,-4.9180571567801E-05,2.47438816999469E-05
2013-01-02 05:00:00,3.35142832148878E-05,0.569456407957044,-13.4443175040375,8.88724744036103E-06,5.78853925978293,-54.1479042014852,1.43397754968247,3.46631532262739,24.2462522179227,34.3401039347501,-2.24044040755548,0,0,-3.60119054209935E-05,-4.6541999533334E-05,2.28298451962613E-05
2013-01-02 06:00:00,3.34940071016401E-05,0.569456281628117,-13.4443226755393,8.87583129805171E-06,5.78853856222444,-58.6038589465069,1.42723098219096,3.46631532612475,26.3226760176534,37.4910738247203,-3.00512644108211,0,0,-3.62349533789892E-05,-4.68023566422783E-05,2.30170335985699E-05
2013-01-02 07:00:00,3.35368342542419E-05,0.56945638615159,-13.4443168419826,8.87150852292765E-06,5.78854671656658,-65.7373969735631,1.43090190593414,3.46631534834929,28.2303726687113,42.4294104248804,-2.72130693507476,0,0,-3.64214623200417E-05,-4.67410117710323E-05,2.33332349410392E-05
2013-01-02 08:00:00,3.0927165490993E-05,0.569455473528914,-17.2792123351606,8.53552283218051E-06,3.31901990124614,-66.7549409228344,1.43053281011711,3.46631457273336,29.4911034911189,49.8980975114506,-4.12837555746455,0,0,-3.96793973116023E-05,-4.99988996630915E-05,2.2039355131151E-05
2013-01-02 09:00:00,3.11666147561255E-05,0.569455573953727,-17.2865089039954,8.58630516636342E-06,0.0340113621276218,-66.7549373475236,1.43269606512976,3.46631464544373,29.9991390367015,57.3738797549457,-9.11942403692372,0.29738748429539,-1.95071481195486E-05,-3.98760224551493E-05,-4.96392014977109E-05,2.23413555971982E-05
2013-01-02 10:00:00,3.13166591831691E-05,0.569455706266485,-17.2861290658381,8.62909537727576E-06,0.0354896727935263,-66.7549386811131,1.43374250965041,3.46631468273625,31.3843405315199,60.3232130692067,-13.9408916526883,0.781434939271942,-3.81036739099967E-05,-3.95497009433646E-05,-4.96997648328291E-05,2.23596344840283E-05
2013-01-02 11:00:00,3.13277849153168E-05,0.569455674185714,-17.2949970730947,8.6300627934955E-06,0.0375258063779156,-66.7549381817912,1.43449796366408,3.46631468644952,31.6783783628963,67.8709777088099,-21.6981363916974,0.702953170225955,-3.75874339707084E-05,-3.98796970133448E-05,-4.98194197438956E-05,2.22816612849478E-05
2013-01-02 12:00:00,3.13533208712405E-05,0.569455683684505,-17.2968615603971,8.63422045051243E-06,0.0400218134360863,-66.754938074429,1.43685185880589,3.46631468754494,32.337411896512,73.8603205705561,-28.3426388169095,0.69609389557036,-3.77078167886469E-05,-3.9990295790199E-05,-4.98507328857626E-05,2.22591558183922E-05
2013-01-02 13:00:00,3.1362406672393E-05,0.569455700452242,-17.2967888116906,8.64022769094363E-06,0.0434356546485535,-66.7549383764957,1.43772713030265,3.46631465954978,33.4334295236223,81.2939115421978,-36.8851038457543,0.704589259160843,-3.77807313324828E-05,-4.00732608814114E-05,-5.01609324162767E-05,2.21915659529548E-05
2013-01-02 14:00:00,3.12496408822308E-05,0.569455583261491,-17.2989340108583,8.61131696331305E-06,0.048222437622797,-66.7549379955556,1.43830009773716,3.46631462603661,35.0166153720129,86.4891587536887,-43.4310739820147,0.468909562085032,-3.49282459717009E-05,-4.03688494134007E-05,-5.04752508636559E-05,2.21221350989585E-05
2013-01-02 15:00:00,3.10270394558272E-05,0.569456698027579,-17.3011073950198,8.56218917617134E-06,0.0538938413429791,-66.7549581642324,1.4388678658379,3.46631462944901,35.6916085190572,90.9895919677483,-48.1416705054902,0,0,-4.07052150618935E-05,-5.07533024995532E-05,2.11315304826083E-05
2013-01-02 16:00:00,3.10823653035543E-05,0.569456769898739,-17.2989961567136,8.58198030502637E-06,0.0656878747757286,-66.7550105955375,1.43933538518779,3.46631465674362,36.3502674180243,94.9584335705324,-52.7834776918249,0,0,-4.06866111728227E-05,-5.07829198186663E-05,7.27025986425565E-06
2013-01-02 17:00:00,3.11526984746049E-05,0.569456796135268,-17.2947207247058,8.59657154051483E-06,0.0945913829746725,-66.7550104598252,1.4398492768976,3.46631467745668,36.7316792741376,97.6251912850494,-55.8653398259296,0,0,-4.05657051234636E-05,-5.07285721901692E-05,6.53800293397635E-06
2013-01-02 18:00:00,3.12474071438602E-05,0.56945677332156,-17.3056166208473,8.61082336657186E-06,0.25694656299856,-66.7550102971748,1.44047984312895,3.46631471342154,36.9029888963554,100.849729866219,-59.4132786933673,0,0,-4.07424317460474E-05,-5.06074463702802E-05,7.10421501309532E-06
2013-01-02 19:00:00,3.05063619969347E-05,0.569455936900443,-18.0099193044546,8.48136933776562E-06,-0.000222013684434869,-66.7549694131876,1.44094851348055,3.46631448182918,36.6850227448264,103.694642498756,-61.0792715008233,0,0,-4.22616547692801E-05,-5.22868948462432E-05,2.07562469858859E-05
2013-01-02 20:00:00,3.05848802701445E-05,0.569454619336755,-20.2879212963275,8.48843066191291E-06,0.000274836936772689,-66.7549545459671,1.44146054254419,3.46631453202567,36.4051588537041,106.251478660503,-61.0792649510029,0,0,-4.22423965553876E-05,-5.21430068902016E-05,2.11843744210401E-05
2013-01-02 21:00:00,3.03390687506483E-05,0.569452944175511,-21.3098147818198,8.44047995927811E-06,0.000235770258546407,-66.7034218108248,1.44184508651925,3.46631447272459,36.4557878544656,107.720723829201,-61.6291222189082,0,0,-4.28266592655927E-05,-5.27410990788028E-05,2.29666183795731E-05
2013-01-02 22:00:00,2.96533943716766E-05,0.569442736738827,-21.2008533007719,8.34595931443062E-06,-0.000115847102641376,-63.6736151547443,1.44198471514529,3.4663141982692,36.8725912602213,109.176919244479,-66.6406654561647,0,0,-4.399186567828E-05,-5.42105313901317E-05,2.57911075758158E-05
2013-01-02 23:00:00,2.89448575517488E-05,0.569436887089247,-21.2109410474524,8.21980485636658E-06,-5.14726693984937,-58.7666841460868,1.44003735993252,3.46631392900666,36.5966420742317,110.052010833745,-66.987542345649,0,0,-4.56225110529878E-05,-5.62145384469273E-05,2.66378777002013E-05
2013-01-03 00:00:00,2.89240662963424E-05,0.5694359146815,-21.2138755625086,8.21440506643366E-06,-5.78219676822223,-59.8130579630589,1.43657786409524,3.46631392791004,36.5310377646925,111.805316565225,-66.9875449862349,0,0,-4.55567112501504E-05,-5.62736963874479E-05,2.65251344790672E-05
2013-01-03 01:00:00,2.89229398396398E-05,0.569435568354488,-21.2161125456509,8.21238330971127E-06,-5.78031475203445,-60.5675400761848,1.43750518139467,3.46631394152208,36.3722528311648,112.718011540239,-66.9875449513791,0,0,-4.54955250776429E-05,-5.62718032196099E-05,2.64897385973742E-05
2013-01-03 02:00:00,2.89241987890209E-05,0.569436109280977,-21.2119495452053,8.21156880078503E-06,-5.77679062038066,-59.2345843389845,1.43848241993657,3.46631394632709,36.1175566061764,111.631087409691,-66.9875451755475,0,0,-4.5549746335368E-05,-5.62748817733515E-05,2.64756158607203E-05
2013-01-03 03:00:00,2.893250539457E-05,0.569436781707048,-21.218239438358,8.21198261281091E-06,-4.86228858973172,-57.5638332472878,1.44044446713932,3.46631394946318,35.6070770246934,109.560639965387,-66.9875442918012,0,0,-4.53794581594261E-05,-5.62450877830184E-05,2.64545091223881E-05
2013-01-03 04:00:00,2.89316310061873E-05,0.56943699188374,-21.234607206963,8.21057150830632E-06,-4.6432696815518,-56.8280456423801,1.440019875505,3.46631395126031,35.6045408832975,108.625161023317,-66.9875439310489,0,0,-4.50138712140991E-05,-5.62480828556114E-05,2.64556388628205E-05
2013-01-03 05:00:00,2.89038535415537E-05,0.569437093080683,-21.2596011032981,8.20552664251674E-06,-0.475915671005808,-58.9738319793508,1.43622251887535,3.4663139320691,35.3101060555203,106.92681976518,-66.9875446859804,0,0,-4.45995313761097E-05,-5.62852884628029E-05,2.6458140079738E-05
2013-01-03 06:00:00,3.03784040942397E-05,0.569447646939453,-21.1974411068936,8.43424620122637E-06,-3.70746054195875E-05,-60.673905049817,1.44321417355443,3.4663145539236,34.8185760269855,104.60492202324,-63.0190936669685,0,0,-4.12529982271953E-05,-5.26179862865519E-05,2.48602404990404E-05
2013-01-03 07:00:00,3.14012112502108E-05,0.569454655654284,-17.2278534238161,8.61487709596466E-06,0.000967654843196928,-66.5953911397021,1.4429247578434,3.46631483758016,34.1068167981934,101.341592929203,-57.0942653101123,0,0,-3.91574987514053E-05,-5.03123840933816E-05,2.23404223989202E-05
2013-01-03 08:00:00,3.12766329538275E-05,0.569453799294692,-17.2103412029156,8.6085407435787E-06,0.000208976464737363,-66.7142802090632,1.4425928284732,3.46631472927876,33.4171331869774,97.4566277482971,-52.4210173887337,0,0,-3.90479655212069E-05,-5.02720626808408E-05,2.31969000943658E-05
2013-01-03 09:00:00,3.13035970976695E-05,0.569455530324907,-17.1981773821696,8.62163433930072E-06,-0.000166677401176133,-66.7549374423685,1.44225915172553,3.46631465559616,32.5928989662659,89.9925631207234,-44.4538846344122,0.345705792466863,-1.99931794541123E-05,-3.89253741399113E-05,-5.01602056554555E-05,2.21692938758049E-05
2013-01-03 10:00:00,3.14587344763344E-05,0.569456195789289,-17.2116984130241,8.6732167340492E-06,-0.000470336766921971,-66.7549431527829,1.44192961784452,3.46631467429612,32.3966892649395,75.8805018164297,-30.9183406748743,1.13705569690815,-4.07076619355447E-05,-3.85344807707862E-05,-5.0078828502976E-05,2.23333369866766E-05
