Unnamed: 0,HPHS,HDAM,HPHS_MW,HDAM_MW
2019-01-01 00:00:00+00:00,0.7320574627247954,0.7320574627247954,2186488.0,2186488.0
2019-01-01 01:00:00+00:00,0.7317966579005507,0.7317966579005507,2185709.035714286,2185709.035714286
2019-01-01 02:00:00+00:00,0.731535853076306,0.731535853076306,2184930.0714285714,2184930.0714285714
2019-01-01 03:00:00+00:00,0.7312750482520612,0.7312750482520612,2184151.1071428573,2184151.1071428573
2019-01-01 04:00:00+00:00,0.7310142434278165,0.7310142434278165,2183372.1428571427,2183372.1428571427
2019-01-01 05:00:00+00:00,0.7307534386035718,0.7307534386035718,2182593.1785714286,2182593.1785714286
2019-01-01 06:00:00+00:00,0.730492633779327,0.730492633779327,2181814.2142857146,2181814.2142857146
2019-01-01 07:00:00+00:00,0.7302318289550822,0.7302318289550822,2181035.25,2181035.25
2019-01-01 08:00:00+00:00,0.7299710241308375,0.7299710241308375,2180256.2857142854,2180256.2857142854
2019-01-01 09:00:00+00:00,0.7297102193065927,0.7297102193065927,2179477.3214285714,2179477.3214285714
2019-01-01 10:00:00+00:00,0.729449414482348,0.729449414482348,2178698.3571428573,2178698.3571428573
2019-01-01 11:00:00+00:00,0.7291886096581033,0.7291886096581033,2177919.3928571427,2177919.3928571427
2019-01-01 12:00:00+00:00,0.7289278048338586,0.7289278048338586,2177140.4285714286,2177140.4285714286
2019-01-01 13:00:00+00:00,0.7286670000096138,0.7286670000096138,2176361.464285714,2176361.464285714
2019-01-01 14:00:00+00:00,0.7284061951853691,0.7284061951853691,2175582.5,2175582.5
2019-01-01 15:00:00+00:00,0.7281453903611244,0.7281453903611244,2174803.535714286,2174803.535714286
2019-01-01 16:00:00+00:00,0.7278845855368796,0.7278845855368796,2174024.5714285714,2174024.5714285714
2019-01-01 17:00:00+00:00,0.7276237807126349,0.7276237807126349,2173245.6071428573,2173245.6071428573
2019-01-01 18:00:00+00:00,0.7273629758883902,0.7273629758883902,2172466.642857143,2172466.642857143
2019-01-01 19:00:00+00:00,0.7271021710641454,0.7271021710641454,2171687.6785714286,2171687.6785714286
2019-01-01 20:00:00+00:00,0.7268413662399006,0.7268413662399006,2170908.714285714,2170908.714285714
2019-01-01 21:00:00+00:00,0.7265805614156559,0.7265805614156559,2170129.75,2170129.75
2019-01-01 22:00:00+00:00,0.7263197565914111,0.7263197565914111,2169350.7857142854,2169350.7857142854
2019-01-01 23:00:00+00:00,0.7260589517671664,0.7260589517671664,2168571.8214285714,2168571.8214285714
2019-01-02 00:00:00+00:00,0.7257981469429217,0.7257981469429217,2167792.8571428573,2167792.8571428573
2019-01-02 01:00:00+00:00,0.7255373421186769,0.7255373421186769,2167013.8928571427,2167013.8928571427
2019-01-02 02:00:00+00:00,0.7252765372944322,0.7252765372944322,2166234.9285714286,2166234.9285714286
2019-01-02 03:00:00+00:00,0.7250157324701875,0.7250157324701875,2165455.964285714,2165455.964285714
2019-01-02 04:00:00+00:00,0.7247549276459427,0.7247549276459427,2164677.0,2164677.0
2019-01-02 05:00:00+00:00,0.724494122821698,0.724494122821698,2163898.035714286,2163898.035714286
2019-01-02 06:00:00+00:00,0.7242333179974533,0.7242333179974533,2163119.0714285714,2163119.0714285714
2019-01-02 07:00:00+00:00,0.7239725131732085,0.7239725131732085,2162340.1071428573,2162340.1071428573
2019-01-02 08:00:00+00:00,0.7237117083489638,0.7237117083489638,2161561.142857143,2161561.142857143
2019-01-02 09:00:00+00:00,0.723450903524719,0.723450903524719,2160782.178571428,2160782.178571428
2019-01-02 10:00:00+00:00,0.7231900987004742,0.7231900987004742,2160003.214285714,2160003.214285714
2019-01-02 11:00:00+00:00,0.7229292938762295,0.7229292938762295,2159224.25,2159224.25
2019-01-02 12:00:00+00:00,0.7226684890519848,0.7226684890519848,2158445.2857142854,2158445.2857142854
2019-01-02 13:00:00+00:00,0.72240768422774,0.72240768422774,2157666.3214285714,2157666.3214285714
2019-01-02 14:00:00+00:00,0.7221468794034953,0.7221468794034953,2156887.3571428573,2156887.3571428573
2019-01-02 15:00:00+00:00,0.7218860745792506,0.7218860745792506,2156108.3928571427,2156108.3928571427
2019-01-02 16:00:00+00:00,0.7216252697550058,0.7216252697550058,2155329.4285714286,2155329.4285714286
2019-01-02 17:00:00+00:00,0.7213644649307611,0.7213644649307611,2154550.464285714,2154550.464285714
2019-01-02 18:00:00+00:00,0.7211036601065164,0.7211036601065164,2153771.5,2153771.5
2019-01-02 19:00:00+00:00,0.7208428552822717,0.7208428552822717,2152992.535714286,2152992.535714286
2019-01-02 20:00:00+00:00,0.7205820504580269,0.7205820504580269,2152213.5714285714,2152213.5714285714
2019-01-02 21:00:00+00:00,0.7203212456337822,0.7203212456337822,2151434.6071428573,2151434.6071428573
2019-01-02 22:00:00+00:00,0.7200604408095373,0.7200604408095373,2150655.6428571427,2150655.6428571427
2019-01-02 23:00:00+00:00,0.7197996359852926,0.7197996359852926,2149876.6785714286,2149876.6785714286
2019-01-03 00:00:00+00:00,0.7195388311610479,0.7195388311610479,2149097.714285714,2149097.714285714
2019-01-03 01:00:00+00:00,0.7192780263368032,0.7192780263368032,2148318.75,2148318.75
2019-01-03 02:00:00+00:00,0.7190172215125584,0.7190172215125584,2147539.7857142854,2147539.7857142854
2019-01-03 03:00:00+00:00,0.7187564166883137,0.7187564166883137,2146760.8214285714,2146760.8214285714
2019-01-03 04:00:00+00:00,0.718495611864069,0.718495611864069,2145981.8571428573,2145981.8571428573
