index,UA -> RO,UA -> SK,UA -> HU,UA -> PL
2020-03-09 19:00:00+0000,275.0,0.0,167.0,213.0
2020-03-09 20:00:00+0000,229.0,0.0,192.0,214.0
2020-03-09 21:00:00+0000,251.0,0.0,308.0,214.0
2020-03-09 22:00:00+0000,160.0,0.0,254.0,215.0
2020-03-09 23:00:00+0000,54.0,0.0,336.0,215.0
2020-03-10 00:00:00+0000,21.0,0.0,327.0,214.0
2020-03-10 01:00:00+0000,46.0,0.0,341.0,214.0
2020-03-10 02:00:00+0000,80.0,0.0,298.0,216.0
2020-03-10 03:00:00+0000,123.0,0.0,273.0,214.0
2020-03-10 04:00:00+0000,153.0,0.0,289.0,214.0
2020-03-10 05:00:00+0000,199.0,0.0,205.0,215.0
2020-03-10 06:00:00+0000,294.0,0.0,222.0,215.0
2020-03-10 07:00:00+0000,340.0,0.0,181.0,214.0
2020-03-10 08:00:00+0000,345.0,0.0,188.0,214.0
2020-03-10 09:00:00+0000,307.0,0.0,180.0,215.0
2020-03-10 10:00:00+0000,276.0,0.0,165.0,213.0
2020-03-10 11:00:00+0000,290.0,0.0,140.0,214.0
2020-03-10 12:00:00+0000,297.0,0.0,137.0,213.0
2020-03-10 13:00:00+0000,332.0,0.0,174.0,215.0
2020-03-10 14:00:00+0000,322.0,0.0,205.0,215.0
2020-03-10 15:00:00+0000,306.0,0.0,216.0,215.0
2020-03-10 16:00:00+0000,370.0,0.0,225.0,214.0
2020-03-10 17:00:00+0000,295.0,0.0,309.0,215.0
2020-03-10 18:00:00+0000,294.0,0.0,313.0,216.0
2020-03-10 19:00:00+0000,296.0,0.0,304.0,215.0
2020-03-10 20:00:00+0000,270.0,0.0,331.0,213.0
2020-03-10 21:00:00+0000,289.0,0.0,396.0,215.0
2020-03-10 22:00:00+0000,290.0,0.0,431.0,216.0
2020-03-10 23:00:00+0000,276.0,0.0,345.0,215.0
2020-03-11 00:00:00+0000,289.0,0.0,311.0,215.0
2020-03-11 01:00:00+0000,321.0,0.0,295.0,215.0
2020-03-11 02:00:00+0000,357.0,0.0,270.0,214.0
2020-03-11 03:00:00+0000,391.0,0.0,281.0,215.0
2020-03-11 04:00:00+0000,463.0,0.0,323.0,214.0
2020-03-11 05:00:00+0000,273.0,0.0,152.0,214.0
2020-03-11 06:00:00+0000,298.0,0.0,102.0,214.0
2020-03-11 07:00:00+0000,299.0,0.0,102.0,215.0
2020-03-11 08:00:00+0000,311.0,0.0,166.0,213.0
2020-03-11 09:00:00+0000,299.0,0.0,291.0,214.0
2020-03-11 10:00:00+0000,332.0,0.0,320.0,214.0
2020-03-11 11:00:00+0000,338.0,0.0,260.0,215.0
2020-03-11 12:00:00+0000,316.0,0.0,265.0,213.0
2020-03-11 13:00:00+0000,302.0,0.0,335.0,214.0
2020-03-11 14:00:00+0000,307.0,0.0,313.0,214.0
2020-03-11 15:00:00+0000,295.0,0.0,321.0,215.0
2020-03-11 16:00:00+0000,293.0,0.0,311.0,214.0
2020-03-11 17:00:00+0000,244.0,0.0,314.0,215.0
2020-03-11 18:00:00+0000,250.0,0.0,341.0,215.0
2020-03-11 19:00:00+0000,252.0,0.0,383.0,215.0
2020-03-11 20:00:00+0000,273.0,0.0,382.0,214.0
2020-03-11 21:00:00+0000,316.0,0.0,337.0,215.0
2020-03-11 22:00:00+0000,299.0,0.0,349.0,215.0
2020-03-11 23:00:00+0000,266.0,0.0,381.0,215.0
2020-03-12 00:00:00+0000,283.0,0.0,344.0,215.0
2020-03-12 01:00:00+0000,299.0,0.0,324.0,214.0
2020-03-12 02:00:00+0000,315.0,0.0,313.0,214.0
2020-03-12 03:00:00+0000,321.0,0.0,305.0,214.0
2020-03-12 04:00:00+0000,430.0,0.0,216.0,215.0
2020-03-12 05:00:00+0000,418.0,0.0,229.0,215.0
2020-03-12 06:00:00+0000,443.0,0.0,201.0,215.0
2020-03-12 07:00:00+0000,456.0,0.0,192.0,213.0
2020-03-12 08:00:00+0000,421.0,0.0,227.0,215.0
2020-03-12 09:00:00+0000,408.0,0.0,250.0,215.0
2020-03-12 10:00:00+0000,387.0,0.0,260.0,215.0
2020-03-12 11:00:00+0000,406.0,0.0,249.0,215.0
2020-03-12 12:00:00+0000,344.0,0.0,304.0,214.0
2020-03-12 13:00:00+0000,357.0,0.0,284.0,215.0
2020-03-12 14:00:00+0000,332.0,0.0,312.0,215.0
2020-03-12 15:00:00+0000,374.0,0.0,273.0,215.0
2020-03-12 16:00:00+0000,411.0,0.0,234.0,215.0
2020-03-12 17:00:00+0000,360.0,0.0,271.0,215.0
2020-03-12 18:00:00+0000,265.0,0.0,324.0,214.0
2020-03-12 19:00:00+0000,278.0,0.0,328.0,214.0
2020-03-12 20:00:00+0000,217.0,0.0,437.0,215.0
2020-03-12 21:00:00+0000,228.0,0.0,425.0,214.0
2020-03-12 22:00:00+0000,220.0,0.0,428.0,215.0
2020-03-12 23:00:00+0000,198.0,0.0,414.0,213.0
2020-03-13 00:00:00+0000,236.0,0.0,371.0,214.0
2020-03-13 01:00:00+0000,246.0,0.0,365.0,213.0
2020-03-13 02:00:00+0000,276.0,0.0,333.0,215.0
2020-03-13 03:00:00+0000,271.0,0.0,317.0,215.0
2020-03-13 04:00:00+0000,306.0,0.0,203.0,215.0
2020-03-13 05:00:00+0000,308.0,0.0,144.0,215.0
2020-03-13 06:00:00+0000,340.0,0.0,89.0,214.0
2020-03-13 07:00:00+0000,306.0,0.0,121.0,212.0
2020-03-13 08:00:00+0000,287.0,0.0,156.0,215.0
2020-03-13 09:00:00+0000,269.0,0.0,178.0,214.0
2020-03-13 10:00:00+0000,222.0,0.0,227.0,214.0
2020-03-13 11:00:00+0000,248.0,0.0,196.0,215.0
2020-03-13 12:00:00+0000,234.0,0.0,217.0,214.0
2020-03-13 13:00:00+0000,212.0,0.0,239.0,215.0
2020-03-13 14:00:00+0000,236.0,0.0,233.0,215.0
2020-03-13 15:00:00+0000,285.0,0.0,336.0,215.0
2020-03-13 16:00:00+0000,297.0,0.0,303.0,213.0
2020-03-13 17:00:00+0000,290.0,0.0,302.0,215.0
2020-03-13 18:00:00+0000,219.0,0.0,332.0,215.0
2020-03-13 19:00:00+0000,219.0,0.0,344.0,214.0
2020-03-13 20:00:00+0000,128.0,0.0,367.0,214.0
2020-03-13 21:00:00+0000,49.0,0.0,281.0,214.0
2020-03-13 22:00:00+0000,0.0,0.0,328.0,214.0
2020-03-13 23:00:00+0000,0.0,0.0,466.0,214.0
2020-03-14 00:00:00+0000,0.0,41.0,465.0,214.0
2020-03-14 01:00:00+0000,0.0,58.0,446.0,214.0
2020-03-14 02:00:00+0000,0.0,57.0,428.0,213.0
2020-03-14 03:00:00+0000,16.0,0.0,367.0,213.0
2020-03-14 04:00:00+0000,165.0,0.0,311.0,215.0
2020-03-14 05:00:00+0000,253.0,0.0,247.0,214.0
2020-03-14 06:00:00+0000,275.0,0.0,186.0,214.0
2020-03-14 07:00:00+0000,305.0,0.0,192.0,216.0
2020-03-14 08:00:00+0000,428.0,0.0,167.0,214.0
2020-03-14 09:00:00+0000,396.0,0.0,175.0,215.0
2020-03-14 10:00:00+0000,354.0,0.0,146.0,214.0
2020-03-14 11:00:00+0000,391.0,0.0,132.0,215.0
2020-03-14 12:00:00+0000,432.0,0.0,130.0,215.0
2020-03-14 13:00:00+0000,446.0,0.0,145.0,214.0
2020-03-14 14:00:00+0000,531.0,0.0,124.0,215.0
2020-03-14 15:00:00+0000,491.0,0.0,99.0,216.0
2020-03-14 16:00:00+0000,496.0,0.0,62.0,214.0
2020-03-14 17:00:00+0000,457.0,0.0,135.0,214.0
2020-03-14 18:00:00+0000,380.0,0.0,171.0,214.0
2020-03-14 19:00:00+0000,399.0,0.0,215.0,215.0
2020-03-14 20:00:00+0000,397.0,0.0,261.0,216.0
2020-03-14 21:00:00+0000,418.0,0.0,296.0,214.0
2020-03-14 22:00:00+0000,421.0,0.0,379.0,215.0
2020-03-14 23:00:00+0000,367.0,0.0,170.0,215.0
2020-03-15 00:00:00+0000,243.0,0.0,245.0,213.0
2020-03-15 01:00:00+0000,207.0,0.0,245.0,215.0
2020-03-15 02:00:00+0000,186.0,0.0,247.0,216.0
2020-03-15 03:00:00+0000,133.0,0.0,254.0,215.0
2020-03-15 04:00:00+0000,108.0,0.0,264.0,213.0
2020-03-15 05:00:00+0000,187.0,0.0,262.0,214.0
2020-03-15 06:00:00+0000,188.0,0.0,225.0,215.0
2020-03-15 07:00:00+0000,260.0,0.0,194.0,215.0
2020-03-15 08:00:00+0000,213.0,0.0,153.0,213.0
2020-03-15 09:00:00+0000,236.0,0.0,131.0,214.0
2020-03-15 10:00:00+0000,302.0,0.0,112.0,215.0
2020-03-15 11:00:00+0000,278.0,0.0,100.0,212.0
2020-03-15 12:00:00+0000,279.0,0.0,72.0,213.0
2020-03-15 13:00:00+0000,342.0,0.0,73.0,213.0
2020-03-15 14:00:00+0000,408.0,0.0,67.0,214.0
2020-03-15 15:00:00+0000,419.0,0.0,88.0,214.0
2020-03-15 16:00:00+0000,463.0,0.0,117.0,214.0
2020-03-15 17:00:00+0000,416.0,0.0,209.0,215.0
2020-03-15 18:00:00+0000,379.0,0.0,216.0,212.0
2020-03-15 19:00:00+0000,363.0,0.0,236.0,214.0
2020-03-15 20:00:00+0000,337.0,0.0,225.0,214.0
2020-03-15 21:00:00+0000,256.0,0.0,241.0,214.0
2020-03-15 22:00:00+0000,241.0,0.0,186.0,215.0
2020-03-15 23:00:00+0000,193.0,0.0,277.0,214.0
2020-03-16 00:00:00+0000,184.0,0.0,350.0,215.0
2020-03-16 01:00:00+0000,225.0,0.0,382.0,215.0
2020-03-16 02:00:00+0000,267.0,0.0,371.0,214.0
2020-03-16 03:00:00+0000,349.0,0.0,386.0,213.0
2020-03-16 04:00:00+0000,534.0,0.0,336.0,215.0
2020-03-16 05:00:00+0000,441.0,0.0,381.0,215.0
2020-03-16 06:00:00+0000,427.0,0.0,358.0,213.0
2020-03-16 07:00:00+0000,332.0,0.0,259.0,214.0
2020-03-16 08:00:00+0000,330.0,0.0,254.0,214.0
2020-03-16 09:00:00+0000,328.0,0.0,230.0,212.0
2020-03-16 10:00:00+0000,352.0,0.0,253.0,215.0
2020-03-16 11:00:00+0000,383.0,0.0,252.0,213.0
2020-03-16 12:00:00+0000,387.0,0.0,265.0,214.0
2020-03-16 13:00:00+0000,351.0,0.0,276.0,214.0
2020-03-16 14:00:00+0000,355.0,0.0,300.0,215.0
2020-03-16 15:00:00+0000,328.0,0.0,319.0,214.0
2020-03-16 16:00:00+0000,371.0,0.0,297.0,214.0
2020-03-16 17:00:00+0000,372.0,0.0,392.0,215.0
2020-03-16 18:00:00+0000,259.0,0.0,413.0,214.0
2020-03-16 19:00:00+0000,262.0,0.0,422.0,215.0
2020-03-16 20:00:00+0000,174.0,0.0,398.0,213.0
2020-03-16 21:00:00+0000,184.0,0.0,504.0,215.0
2020-03-16 22:00:00+0000,180.0,0.0,530.0,214.0
2020-03-16 23:00:00+0000,257.0,0.0,508.0,214.0
2020-03-17 00:00:00+0000,300.0,0.0,509.0,213.0
2020-03-17 01:00:00+0000,292.0,0.0,445.0,212.0
2020-03-17 02:00:00+0000,313.0,0.0,419.0,215.0
2020-03-17 03:00:00+0000,357.0,0.0,407.0,216.0
2020-03-17 04:00:00+0000,531.0,0.0,447.0,213.0
2020-03-17 05:00:00+0000,393.0,0.0,409.0,215.0
2020-03-17 06:00:00+0000,388.0,0.0,375.0,216.0
2020-03-17 07:00:00+0000,309.0,0.0,327.0,214.0
2020-03-17 08:00:00+0000,319.0,0.0,308.0,213.0
2020-03-17 09:00:00+0000,294.0,0.0,325.0,214.0
2020-03-17 10:00:00+0000,397.0,0.0,311.0,215.0
2020-03-17 11:00:00+0000,454.0,0.0,317.0,213.0
2020-03-17 12:00:00+0000,451.0,0.0,312.0,212.0
2020-03-17 13:00:00+0000,465.0,0.0,335.0,214.0
2020-03-17 14:00:00+0000,449.0,0.0,341.0,214.0
2020-03-17 15:00:00+0000,378.0,0.0,352.0,214.0
2020-03-17 16:00:00+0000,369.0,0.0,364.0,215.0
2020-03-17 17:00:00+0000,330.0,0.0,385.0,214.0
2020-03-17 18:00:00+0000,298.0,0.0,384.0,215.0
2020-03-17 19:00:00+0000,317.0,0.0,388.0,215.0
2020-03-17 20:00:00+0000,259.0,0.0,383.0,214.0
2020-03-17 21:00:00+0000,341.0,0.0,510.0,215.0
2020-03-17 22:00:00+0000,370.0,0.0,520.0,214.0
2020-03-17 23:00:00+0000,451.0,0.0,474.0,214.0
2020-03-18 00:00:00+0000,429.0,0.0,441.0,213.0
2020-03-18 01:00:00+0000,433.0,0.0,403.0,214.0
2020-03-18 02:00:00+0000,519.0,0.0,354.0,214.0
2020-03-18 03:00:00+0000,638.0,0.0,325.0,215.0
2020-03-18 04:00:00+0000,679.0,0.0,361.0,214.0
2020-03-18 05:00:00+0000,585.0,0.0,314.0,215.0
2020-03-18 06:00:00+0000,565.0,0.0,270.0,214.0
2020-03-18 07:00:00+0000,541.0,0.0,208.0,214.0
2020-03-18 08:00:00+0000,536.0,0.0,167.0,215.0
2020-03-18 09:00:00+0000,531.0,0.0,146.0,215.0
2020-03-18 10:00:00+0000,481.0,0.0,169.0,214.0
2020-03-18 11:00:00+0000,493.0,0.0,170.0,215.0
2020-03-18 12:00:00+0000,488.0,0.0,188.0,215.0
2020-03-18 13:00:00+0000,489.0,0.0,212.0,214.0
2020-03-18 14:00:00+0000,459.0,0.0,236.0,215.0
2020-03-18 15:00:00+0000,419.0,0.0,257.0,216.0
2020-03-18 16:00:00+0000,481.0,0.0,263.0,212.0
2020-03-18 17:00:00+0000,495.0,0.0,296.0,213.0
2020-03-18 18:00:00+0000,437.0,0.0,326.0,215.0
2020-03-18 19:00:00+0000,468.0,0.0,348.0,214.0
2020-03-18 20:00:00+0000,406.0,0.0,342.0,213.0
2020-03-18 21:00:00+0000,406.0,0.0,454.0,214.0
2020-03-18 22:00:00+0000,521.0,0.0,485.0,215.0
2020-03-18 23:00:00+0000,441.0,0.0,308.0,214.0
2020-03-19 00:00:00+0000,284.0,0.0,233.0,213.0
2020-03-19 01:00:00+0000,223.0,0.0,194.0,214.0
2020-03-19 02:00:00+0000,254.0,0.0,176.0,216.0
2020-03-19 03:00:00+0000,375.0,0.0,163.0,215.0
2020-03-19 04:00:00+0000,376.0,0.0,221.0,215.0
2020-03-19 05:00:00+0000,308.0,0.0,193.0,215.0
2020-03-19 06:00:00+0000,267.0,0.0,190.0,213.0
2020-03-19 07:00:00+0000,228.0,0.0,111.0,215.0
2020-03-19 08:00:00+0000,200.0,0.0,102.0,215.0
2020-03-19 09:00:00+0000,226.0,0.0,72.0,213.0
2020-03-19 10:00:00+0000,250.0,0.0,51.0,214.0
2020-03-19 11:00:00+0000,241.0,0.0,22.0,214.0
2020-03-19 12:00:00+0000,213.0,0.0,45.0,212.0
2020-03-19 13:00:00+0000,251.0,0.0,58.0,215.0
2020-03-19 14:00:00+0000,260.0,0.0,84.0,215.0
2020-03-19 15:00:00+0000,213.0,0.0,83.0,214.0
2020-03-19 16:00:00+0000,354.0,0.0,106.0,214.0
2020-03-19 17:00:00+0000,360.0,0.0,179.0,214.0
2020-03-19 18:00:00+0000,284.0,0.0,240.0,215.0
2020-03-19 19:00:00+0000,336.0,0.0,180.0,216.0
2020-03-19 20:00:00+0000,246.0,0.0,211.0,214.0
2020-03-19 21:00:00+0000,214.0,0.0,195.0,213.0
2020-03-19 22:00:00+0000,189.0,0.0,221.0,215.0
2020-03-19 23:00:00+0000,209.0,0.0,182.0,216.0
2020-03-20 00:00:00+0000,229.0,0.0,144.0,214.0
2020-03-20 01:00:00+0000,269.0,0.0,135.0,214.0
2020-03-20 02:00:00+0000,251.0,0.0,85.0,216.0
2020-03-20 03:00:00+0000,288.0,0.0,89.0,215.0
2020-03-20 04:00:00+0000,320.0,0.0,66.0,213.0
2020-03-20 05:00:00+0000,181.0,0.0,107.0,213.0
2020-03-20 06:00:00+0000,185.0,0.0,131.0,215.0
2020-03-20 07:00:00+0000,145.0,0.0,86.0,214.0
2020-03-20 08:00:00+0000,134.0,2.0,76.0,214.0
2020-03-20 09:00:00+0000,185.0,0.0,104.0,214.0
2020-03-20 10:00:00+0000,143.0,0.0,108.0,214.0
2020-03-20 11:00:00+0000,206.0,0.0,108.0,215.0
2020-03-20 12:00:00+0000,248.0,0.0,104.0,213.0
2020-03-20 13:00:00+0000,324.0,0.0,132.0,214.0
2020-03-20 14:00:00+0000,341.0,0.0,135.0,214.0
2020-03-20 15:00:00+0000,353.0,0.0,149.0,214.0
2020-03-20 16:00:00+0000,393.0,0.0,140.0,212.0
2020-03-20 17:00:00+0000,413.0,0.0,197.0,213.0
2020-03-20 18:00:00+0000,384.0,0.0,236.0,214.0
2020-03-20 19:00:00+0000,342.0,0.0,224.0,215.0
2020-03-20 20:00:00+0000,256.0,0.0,176.0,212.0
2020-03-20 21:00:00+0000,151.0,0.0,135.0,212.0
2020-03-20 22:00:00+0000,239.0,0.0,180.0,213.0
2020-03-20 23:00:00+0000,291.0,0.0,292.0,214.0
2020-03-21 00:00:00+0000,341.0,0.0,287.0,213.0
2020-03-21 01:00:00+0000,353.0,0.0,257.0,215.0
2020-03-21 02:00:00+0000,385.0,0.0,252.0,215.0
2020-03-21 03:00:00+0000,381.0,0.0,238.0,215.0
2020-03-21 04:00:00+0000,360.0,0.0,194.0,214.0
2020-03-21 05:00:00+0000,333.0,0.0,218.0,215.0
2020-03-21 06:00:00+0000,309.0,0.0,182.0,214.0
2020-03-21 07:00:00+0000,248.0,0.0,154.0,213.0
2020-03-21 08:00:00+0000,232.0,0.0,129.0,213.0
2020-03-21 09:00:00+0000,250.0,0.0,141.0,214.0
2020-03-21 10:00:00+0000,229.0,0.0,140.0,214.0
2020-03-21 11:00:00+0000,174.0,0.0,189.0,214.0
2020-03-21 12:00:00+0000,151.0,0.0,178.0,213.0
2020-03-21 13:00:00+0000,185.0,0.0,200.0,213.0
2020-03-21 14:00:00+0000,238.0,0.0,186.0,215.0
2020-03-21 15:00:00+0000,214.0,0.0,152.0,215.0
2020-03-21 16:00:00+0000,126.0,0.0,87.0,214.0
2020-03-21 17:00:00+0000,68.0,0.0,79.0,215.0
2020-03-21 18:00:00+0000,53.0,0.0,121.0,214.0
2020-03-21 19:00:00+0000,35.0,0.0,180.0,215.0
2020-03-21 20:00:00+0000,69.0,0.0,223.0,215.0
2020-03-21 21:00:00+0000,140.0,0.0,222.0,213.0
2020-03-21 22:00:00+0000,214.0,0.0,264.0,213.0
2020-03-21 23:00:00+0000,270.0,0.0,305.0,215.0
2020-03-22 00:00:00+0000,254.0,0.0,275.0,214.0
2020-03-22 01:00:00+0000,229.0,0.0,247.0,215.0
2020-03-22 02:00:00+0000,210.0,0.0,201.0,215.0
2020-03-22 03:00:00+0000,229.0,0.0,190.0,213.0
2020-03-22 04:00:00+0000,235.0,0.0,211.0,214.0
2020-03-22 05:00:00+0000,242.0,0.0,192.0,214.0
2020-03-22 06:00:00+0000,310.0,0.0,207.0,215.0
2020-03-22 07:00:00+0000,335.0,0.0,241.0,214.0
2020-03-22 08:00:00+0000,296.0,0.0,254.0,216.0
2020-03-22 09:00:00+0000,318.0,0.0,232.0,214.0
2020-03-22 10:00:00+0000,307.0,0.0,226.0,213.0
2020-03-22 11:00:00+0000,300.0,0.0,227.0,212.0
2020-03-22 12:00:00+0000,312.0,0.0,231.0,215.0
2020-03-22 13:00:00+0000,328.0,0.0,255.0,214.0
2020-03-22 14:00:00+0000,319.0,0.0,263.0,215.0
2020-03-22 15:00:00+0000,331.0,0.0,265.0,213.0
2020-03-22 16:00:00+0000,307.0,0.0,249.0,215.0
2020-03-22 17:00:00+0000,238.0,0.0,275.0,214.0
2020-03-22 18:00:00+0000,185.0,0.0,252.0,215.0
2020-03-22 19:00:00+0000,191.0,0.0,234.0,213.0
2020-03-22 20:00:00+0000,163.0,0.0,237.0,215.0
2020-03-22 21:00:00+0000,158.0,0.0,294.0,215.0
2020-03-22 22:00:00+0000,162.0,0.0,248.0,215.0
2020-03-22 23:00:00+0000,283.0,0.0,338.0,213.0
2020-03-23 00:00:00+0000,233.0,0.0,316.0,214.0
2020-03-23 01:00:00+0000,231.0,0.0,278.0,214.0
2020-03-23 02:00:00+0000,205.0,0.0,251.0,216.0
2020-03-23 03:00:00+0000,228.0,0.0,251.0,215.0
2020-03-23 04:00:00+0000,306.0,0.0,166.0,214.0
2020-03-23 05:00:00+0000,220.0,0.0,181.0,215.0
2020-03-23 06:00:00+0000,238.0,0.0,199.0,214.0
2020-03-23 07:00:00+0000,267.0,0.0,206.0,216.0
2020-03-23 08:00:00+0000,300.0,0.0,218.0,213.0
2020-03-23 09:00:00+0000,361.0,0.0,210.0,216.0
2020-03-23 10:00:00+0000,342.0,0.0,182.0,215.0
2020-03-23 11:00:00+0000,331.0,0.0,202.0,212.0
2020-03-23 12:00:00+0000,243.0,0.0,209.0,214.0
2020-03-23 13:00:00+0000,212.0,0.0,220.0,215.0
2020-03-23 14:00:00+0000,154.0,0.0,246.0,215.0
2020-03-23 15:00:00+0000,127.0,0.0,240.0,215.0
2020-03-23 16:00:00+0000,27.0,1.0,189.0,215.0
2020-03-23 17:00:00+0000,0.0,0.0,264.0,216.0
2020-03-23 18:00:00+0000,0.0,0.0,333.0,214.0
2020-03-23 19:00:00+0000,17.0,0.0,335.0,215.0
2020-03-23 20:00:00+0000,0.0,0.0,338.0,215.0
2020-03-23 21:00:00+0000,0.0,0.0,370.0,215.0
2020-03-23 22:00:00+0000,0.0,0.0,398.0,215.0
2020-03-23 23:00:00+0000,0.0,0.0,394.0,215.0
2020-03-24 00:00:00+0000,0.0,0.0,369.0,213.0
2020-03-24 01:00:00+0000,0.0,0.0,345.0,215.0
2020-03-24 02:00:00+0000,0.0,0.0,313.0,211.0
2020-03-24 03:00:00+0000,0.0,0.0,291.0,215.0
2020-03-24 04:00:00+0000,0.0,0.0,272.0,215.0
2020-03-24 05:00:00+0000,19.0,0.0,154.0,215.0
2020-03-24 06:00:00+0000,90.0,0.0,103.0,215.0
2020-03-24 07:00:00+0000,130.0,0.0,68.0,214.0
2020-03-24 08:00:00+0000,221.0,0.0,97.0,215.0
2020-03-24 09:00:00+0000,289.0,0.0,148.0,215.0
2020-03-24 10:00:00+0000,245.0,0.0,141.0,215.0
2020-03-24 11:00:00+0000,246.0,0.0,139.0,216.0
2020-03-24 12:00:00+0000,210.0,0.0,138.0,216.0
2020-03-24 13:00:00+0000,170.0,0.0,139.0,215.0
2020-03-24 14:00:00+0000,147.0,0.0,131.0,216.0
2020-03-24 15:00:00+0000,122.0,0.0,146.0,213.0
2020-03-24 16:00:00+0000,47.0,0.0,155.0,214.0
2020-03-24 17:00:00+0000,54.0,0.0,246.0,215.0
2020-03-24 18:00:00+0000,38.0,0.0,282.0,215.0
2020-03-24 19:00:00+0000,98.0,0.0,258.0,214.0
2020-03-24 20:00:00+0000,15.0,0.0,251.0,215.0
2020-03-24 21:00:00+0000,36.0,0.0,273.0,214.0
2020-03-24 22:00:00+0000,29.0,0.0,365.0,215.0
2020-03-24 23:00:00+0000,3.0,0.0,374.0,216.0
2020-03-25 00:00:00+0000,18.0,0.0,359.0,214.0
2020-03-25 01:00:00+0000,0.0,0.0,329.0,215.0
2020-03-25 02:00:00+0000,0.0,0.0,293.0,216.0
2020-03-25 03:00:00+0000,0.0,0.0,294.0,213.0
2020-03-25 04:00:00+0000,29.0,0.0,260.0,215.0
2020-03-25 05:00:00+0000,7.0,0.0,178.0,215.0
2020-03-25 06:00:00+0000,94.0,0.0,156.0,215.0
2020-03-25 07:00:00+0000,145.0,0.0,140.0,214.0
2020-03-25 08:00:00+0000,184.0,0.0,152.0,215.0
2020-03-25 09:00:00+0000,155.0,0.0,195.0,215.0
2020-03-25 10:00:00+0000,131.0,0.0,241.0,215.0
2020-03-25 11:00:00+0000,133.0,0.0,226.0,214.0
2020-03-25 12:00:00+0000,117.0,0.0,203.0,215.0
2020-03-25 13:00:00+0000,149.0,0.0,170.0,216.0
2020-03-25 14:00:00+0000,167.0,0.0,170.0,215.0
2020-03-25 15:00:00+0000,114.0,0.0,149.0,216.0
2020-03-25 16:00:00+0000,173.0,0.0,100.0,214.0
2020-03-25 17:00:00+0000,131.0,0.0,164.0,216.0
2020-03-25 18:00:00+0000,85.0,0.0,198.0,214.0
2020-03-25 19:00:00+0000,147.0,0.0,220.0,215.0
2020-03-25 20:00:00+0000,176.0,0.0,269.0,215.0
2020-03-25 21:00:00+0000,226.0,0.0,342.0,214.0
2020-03-25 22:00:00+0000,176.0,0.0,358.0,215.0
2020-03-25 23:00:00+0000,124.0,0.0,325.0,215.0
2020-03-26 00:00:00+0000,66.0,0.0,307.0,215.0
2020-03-26 01:00:00+0000,17.0,0.0,261.0,216.0
2020-03-26 02:00:00+0000,31.0,0.0,238.0,215.0
2020-03-26 03:00:00+0000,70.0,0.0,255.0,214.0
2020-03-26 04:00:00+0000,94.0,0.0,240.0,215.0
2020-03-26 05:00:00+0000,165.0,0.0,174.0,215.0
2020-03-26 06:00:00+0000,185.0,0.0,181.0,215.0
2020-03-26 07:00:00+0000,178.0,0.0,168.0,216.0
2020-03-26 08:00:00+0000,168.0,0.0,174.0,214.0
2020-03-26 09:00:00+0000,207.0,0.0,177.0,216.0
2020-03-26 10:00:00+0000,165.0,0.0,181.0,215.0
2020-03-26 11:00:00+0000,109.0,0.0,176.0,216.0
2020-03-26 12:00:00+0000,101.0,0.0,174.0,216.0
2020-03-26 13:00:00+0000,119.0,0.0,167.0,215.0
2020-03-26 14:00:00+0000,103.0,0.0,179.0,215.0
2020-03-26 15:00:00+0000,106.0,0.0,181.0,213.0
2020-03-26 16:00:00+0000,95.0,0.0,131.0,214.0
2020-03-26 17:00:00+0000,56.0,0.0,154.0,216.0
2020-03-26 18:00:00+0000,9.0,0.0,187.0,216.0
2020-03-26 19:00:00+0000,111.0,0.0,199.0,216.0
2020-03-26 20:00:00+0000,45.0,0.0,251.0,213.0
2020-03-26 21:00:00+0000,102.0,0.0,350.0,216.0
2020-03-26 22:00:00+0000,88.0,0.0,368.0,216.0
2020-03-26 23:00:00+0000,66.0,0.0,318.0,214.0
2020-03-27 00:00:00+0000,6.0,0.0,312.0,215.0
2020-03-27 01:00:00+0000,0.0,0.0,302.0,215.0
2020-03-27 02:00:00+0000,0.0,0.0,277.0,213.0
2020-03-27 03:00:00+0000,53.0,0.0,247.0,216.0
2020-03-27 04:00:00+0000,87.0,0.0,207.0,214.0
2020-03-27 05:00:00+0000,122.0,0.0,169.0,216.0
2020-03-27 06:00:00+0000,152.0,0.0,178.0,215.0
2020-03-27 07:00:00+0000,154.0,0.0,116.0,214.0
2020-03-27 08:00:00+0000,196.0,0.0,104.0,214.0
2020-03-27 09:00:00+0000,214.0,0.0,153.0,214.0
2020-03-27 10:00:00+0000,179.0,0.0,154.0,215.0
2020-03-27 11:00:00+0000,166.0,0.0,139.0,216.0
2020-03-27 12:00:00+0000,206.0,0.0,142.0,215.0
2020-03-27 13:00:00+0000,158.0,0.0,140.0,214.0
2020-03-27 14:00:00+0000,195.0,0.0,129.0,216.0
2020-03-27 15:00:00+0000,249.0,0.0,115.0,215.0
2020-03-27 16:00:00+0000,318.0,0.0,70.0,215.0
2020-03-27 17:00:00+0000,339.0,0.0,66.0,215.0
2020-03-27 18:00:00+0000,244.0,0.0,112.0,216.0
2020-03-27 19:00:00+0000,273.0,0.0,142.0,215.0
2020-03-27 20:00:00+0000,222.0,0.0,164.0,215.0
2020-03-27 21:00:00+0000,297.0,0.0,178.0,215.0
2020-03-27 22:00:00+0000,288.0,0.0,233.0,215.0
