HPHS,HDAM
0.9999977551855396,0.9337205268806742
0.9999977873305287,0.9340710506889305
0.999997828206266,0.9344230498752506
0.9999978800455718,0.9347776605116417
0.9999979345167165,0.9351369310549799
0.9999979657242357,0.9355016808224639
0.9999980090445378,0.9358725954821328
0.9999980331871712,0.9362500565517093
0.9999980649058522,0.9366351806870276
0.999998190251327,0.9370278423040578
0.9999983714460476,0.937426869686634
0.9999985972749266,0.9378309802039532
0.9999989056594039,0.938241130439227
0.9999994298366,0.9386585717219563
0.9999999597691331,0.9390838531401751
0.9999997260229524,0.9395136231938752
0.9999995112080827,0.9399442197536729
0.99999938461368,0.9403739579758341
0.9999992964342578,0.9408026949152359
0.999999229387071,0.9412305062991421
0.999999203335749,0.9416578666086681
0.9999991959799953,0.9420860295207663
0.9999991970822323,0.9425139205179676
0.9999992063590876,0.942941052772369
0.9999992246943099,0.943366905309999
0.9999992462264573,0.9437910032360788
0.999999278073589,0.9442129858202376
0.9999992742049586,0.944632562725991
0.9999992470141527,0.9450493713098292
0.9999992283019944,0.9454633006788029
0.9999992168157859,0.9458742382004368
0.999999212100056,0.946282547814009
0.999999213480816,0.9466881260738207
0.999999256546043,0.9470909931637959
0.9999993114600112,0.9474914119861784
0.9999993820878017,0.9478895523047229
0.9999994770095886,0.9482856269353869
0.9999996258739556,0.9486797872724058
0.9999999724934739,0.9490718379544607
0.999999552149726,0.9494617304253256
0.9999993622095298,0.9498494927560774
0.9999992304819475,0.9502352065723577
0.999999125795872,0.9506189531089365
0.9999990381811853,0.9510008454749592
0.9999989625630489,0.9513809622255898
0.9999988959128975,0.9517593937115494
0.9999988717718872,0.9521362520456276
0.999998850443578,0.9525116640937747
0.9999988316530376,0.9528858109029108
0.9999988152391506,0.9532587729348677
0.9999988010329979,0.9536305803695685
0.9999987893048742,0.954001186189454
0.9999987563629001,0.9543705557749832
0.9999987265037884,0.954738696740041
0.9999986992310701,0.9551056400891379
0.9999986742028392,0.955471436882678
0.9999986506376456,0.9558360902077374
0.9999986470120309,0.9561996552164298
0.9999986444824158,0.9565621682547328
0.9999986429167156,0.9569237153897501
0.9999986427957255,0.9572844616623354
0.9999986464812125,0.9576444929824741
0.9999986670120943,0.9580038185207161
0.9999986628412137,0.9574466724245547
0.9999986554560134,0.9568323253549315
0.9999986538606569,0.9562171183195706
0.9999986539561216,0.9556010877419415
0.9999986546576826,0.9549842687710345
0.9999986558051155,0.9543666775120414
0.9999986811337438,0.9537484093395265
0.9999987070507368,0.9531942119890303
0.9999987345091997,0.9527317180981962
0.9999987644985179,0.9522775864927522
0.9999987973716695,0.951821660038382
0.9999988333585936,0.951366585637174
0.9999988732069857,0.9508939053710359
0.9999988858445268,0.9502708555018904
0.9999989014890599,0.949647225058235
0.9999989197544743,0.9490230232852429
0.9999989406013057,0.9483982591391744
0.9999989634200939,0.9477729515319011
0.9999990408902177,0.9472763217257449
0.9999991302520146,0.9467923021738215
0.9999992376484725,0.9463360786997992
0.9999993742027128,0.945892859674846
0.9999995735922383,0.9453883272128312
0.9999999929441638,0.9447775287351273
0.9999998841429674,0.9441507490588179
0.9999997958617425,0.9435235238305542
0.9999997440476622,0.9428958241148264
0.9999997064734082,0.94226765876962
0.9999996768609648,0.9416390394695594
0.9999996632509569,0.9410099788408969
0.9999996447687515,0.9403804933611227
0.9999996360157939,0.9397506037721867
0.9999996308185416,0.9391203174762437
0.9999996295935261,0.9384896601508461
0.9999996302718683,0.9378586444103907
0.9999996325840057,0.937227270469203
0.99999963689518,0.9365955565749626
0.9999996430414063,0.9359635188307998
0.9999996480462437,0.9353311372654377
0.9999996471902087,0.9346984233870879
0.9999996480825512,0.9340654039446115
0.999999650485976,0.9334320622976674
0.9999996678507923,0.9327983899480067
0.9999996887185877,0.932164423416535
0.9999997141715933,0.9315302258545621
0.9999997461322102,0.9308958980704908
0.9999997884554579,0.9302614893171698
0.9999998512552564,0.9296270108361127
0.9999998083529431,0.928992361943628
0.9999997781326239,0.9283573904381227
0.9999997547741911,0.9277220754851849
0.9999997360277949,0.9270864222748213
0.9999997205492005,0.9264504530246469
0.9999997076922984,0.9258141640608184
0.9999996970616342,0.925177562913865
0.9999996882130655,0.9245406499009667
0.9999996859033049,0.923903429466107
0.9999996845773763,0.9232659080762963
0.9999996844534486,0.9226280926392353
0.9999996855961002,0.9219899891100715
0.9999996880676486,0.9213515960726795
0.9999996918963419,0.9207129212793908
0.9999996972919685,0.9200739599647658
0.9999997046141986,0.9194347123706511
0.9999997082152484,0.918795182854331
0.999999726625962,0.9181553675256086
0.9999997480240049,0.9175152779658117
0.9999997746104263,0.9168749466083408
0.9999998094283239,0.9162344561394168
0.9999998607733585,0.9155939409670761
0.9999999763891698,0.9149534010896657
0.9999999862791269,0.9143127842508523
0.9999997966546633,0.9136720119449324
0.9999997181098725,0.913030991307224
0.9999996635724371,0.9123897063830247
0.9999996200472169,0.9117481596316317
0.9999995831971566,0.9111063547249764
0.9999995509091556,0.9104642925260931
0.9999995220688255,0.9098219758083324
0.9999994957846544,0.9091794081749377
0.9999994714810181,0.9085365945213478
0.9999994491113295,0.9078935360640525
0.9999994281360072,0.9072502355750366
0.999999408401203,0.9066066973642247
0.9999993900280402,0.9059629241418794
0.9999993729090518,0.9053189176550288
0.9999993568612493,0.9046746799370425
0.9999993416866011,0.904030214133777
0.9999993272780874,0.9033855273737853
0.9999993133993701,0.9027406159260588
0.9999993082292096,0.9020954822963378
0.9999993033303313,0.9014501468802301
0.9999992987220293,0.9008046895436305
0.9999992944336793,0.9001591966169411
0.9999992905036156,0.8995136613372688
0.9999992862567737,0.8988680569393711
0.9999992770658113,0.8982223196486888
0.9999992687745992,0.8975763816810808
0.9999992609234535,0.8969302281926231
0.9999992534481276,0.8962838639156477
0.9999992463136395,0.8956372919463198
0.9999992394920167,0.8949905134756259
0.999999232979918,0.8943435304371771
0.9999992322412178,0.8936963454070916
0.9999992323702886,0.893048960008872
0.9999992326449341,0.8924012189624189
0.9999992330467239,0.8917531245665397
0.9999992336110959,0.8911046488244857
0.999999234379308,0.8904557465513319
0.9999992355723204,0.889806325669031
0.9999992314486893,0.8891563004599989
0.9999992276519193,0.8885055764862989
0.9999992241327155,0.8878540635250417
0.9999992257983294,0.8872016212902848
0.9999992276994913,0.886548166459583
0.9999992298405952,0.8858936953890122
0.9999992322304798,0.8852382957198406
0.9999992348977741,0.8845818805937298
0.99999923785908,0.8839242716983368
0.9999992411463525,0.8832653068928883
0.9999992446142615,0.8826051717843352
0.9999992435886175,0.8819441268055176
0.9999992428427701,0.8812823311696706
0.9999992423451752,0.8806198127444222
0.9999992420763998,0.8799565748682109
0.9999992470903619,0.8792925684002739
0.9999992523400789,0.8786276341099002
0.9999992583909155,0.8779619081679692
