"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26W-S19ANPAANAPE","IM_S19ANPAUP_ANAPO_C.L_1","500","500","019089021","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26WAI-S-MASS-CL9","IMAI_S.MASS.CL_1","497","497","004022248","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26W-S13S2GCSGIA1","IM_S13S2GCUP_SGIACOMO_3","490","490","013067024","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Coal-derived gas","26W-0693236CET2G","IM_0693236UP_CET2_1","450","450","016073027","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S03TRBGTURBK","IM_S03TRBGUP_TURBIGO_3","419","425","003015146","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S16CSSCRATIP","IM_S16CSSCUP_RATINO_1","419","421","016071051","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ3CDGNGISSA","IM_S13CDGNUP_GISSI_2","420","420","013069041","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S13CDGNGISSE","IM_S13CDGNUP_GISSI_1","420","420","013069041","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ8SCNDCNTRJ","IM_S18SCNDUP_CNTRLDSCND_2","411","411","018101024","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S18SCNDCNTRN","IM_S18SCNDUP_CNTRLDSCND_1","410","410","018101024","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S15STTVCNTRQ","IM_S15STTVUP_CNTRLDTVRL_1","404","404","015061092","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S16CNDLCANDY","IM_S16CNDLUP_CANDELA_1","401","401","016071009","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Coal-derived gas","26W-0420910LVTR3","IM_0420910UP_LVTRNTCET3_1","400","400","016073027","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S15NLPLNAPOG","IM_S15NLPLUP_NAPOLIL_4","400","400","015063049","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S03VEGHVOGHQ","IM_S03VEGHUP_VOGHERA_1","396","396","003018182","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","26WAI-ORTICA100F","IMAI_ORTICA_1","395","395","018101009","150","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SY3EMC4NPWR0","IM_S03EMC4UP_NPWRMNTOVA_3","395","395","003020030","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ3FERRNPWRN","IM_S03FERRUP_NPWRFRRRRB_8","395","395","003018062","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ8ERNPNPWRT","IM_S08ERNPUP_NPWRRVENNA_11","395","395","008039014","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S09SBRBSBAR4","IM_S09SBRBUP_SBARBARA_3","391","391","009051013","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S12TRRVTRRVB","IM_S12TRRVUP_TRRVLDLIGA_6","390","390","012058032","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S05PMARLEVA0","IM_S05PMARUP_LEVANTE_3","388","388","005027042","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S01LNEILEINX","IM_S01LNEIUP_LEINI_1","385","385","001001130","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ9PCRLPRIOT","IM_S19PCRLUP_PRIOLO_C_2","383","383","019089021","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S19PCRLPRIOX","IM_S19PCRLUP_PRIOLO_C_1","360","383","019089021","150","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ3EMC4NPWRQ","IM_S03EMC4UP_NPWRMNTOVA_2","381","381","003020030","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SY3FERRNPWRY","IM_S03FERRUP_NPWRFRRRRB_9","381","381","003018062","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ1MNCLMONC4","IM_S01MNCLUP_MONCALRPW_2","381","381","001001156","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SY8ERNPNPWR3","IM_S08ERNPUP_NPWRRVENNA_10","381","381","008039014","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SY8EFNPSCTNW","IM_S08EFNPUP_SCTNPWPFRR_2","381","381","008038008","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S03ACMSCTE-I","IM_S03ACMSUP_CTE_DEL_M_2","381","381","003020044","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SY6EBNPNPWR3","IM_S16EBNPUP_NPWRBRNDSI_8","381","381","016074001","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ8EFNPSCTNL","IM_S08EFNPUP_SCTNPWPFRR_3","381","381","008038008","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SX6EBNPNPWRE","IM_S16EBNPUP_NPWRBRNDSI_9","381","381","016074001","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S16EBNPNPWRX","IM_S16EBNPUP_NPWRBRNDSI_10","381","381","016074001","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S09RSLCROSEN","IM_S09RSLCUP_ROSELECTRA_1","380","380","009049017","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ8RCZZRIZZJ","IM_S18RCZZUP_RIZZICONI_1","380","380","018080065","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S15SCPRSPARZ","IM_S15SCPRUP_SPARANISE_2","380","380","015061089","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S18RCZZRIZZN","IM_S18RCZZUP_RIZZICONI_2","380","380","018080065","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ5SCPRSPARV","IM_S15SCPRUP_SPARANISE_1","380","380","015061089","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SX8LCCSLA-CX","IM_S08LCCSUP_LA_CASELL_1","375","375","008033013","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SY3OSTGOSTIE","IM_S03OSTGUP_OSTIGLIA_3","373","373","003020038","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S01MNCLMONCJ","IM_S01MNCLUP_MONCALIERI_3","373","373","001001156","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S03TVZZTAVAZ","IM_S03TVZZUP_TAVAZZANO_C_6","371","371","003098040","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S01CHVSCHIV0","IM_S01CHVSUP_CHIVASSO_2","370","370","001001082","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S08LCCSLA-CQ","IM_S08LCCSUP_LA_CASELL_4","369","369","008033013","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-0066050TORI9","IM_0066050UP_TORINONORD_1","368","368","001001272","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S08PCRTPORTI","IM_S08PCRTUP_PORTO_COR_4","368","368","008039014","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ8PCRTPORT3","IM_S08PCRTUP_PORTO_COR_3","350","368","008039014","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S03SRMDSERMH","IM_S03SRMDUP_SERMIDE_3","385","367","003020061","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SY8LCCSLA-CM","IM_S08LCCSUP_LA_CASELL_2","367","367","008033013","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ8LCCSLA-CB","IM_S08LCCSUP_LA_CASELL_3","365","365","008033013","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S10PTRFPIETO","IM_S10PTRFUP_PIETRAFIT_5","365","365","010054040","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","26WAI-VALMALENCK","IMAI_VALMALENCO_1","350","350","003014036","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","26WAI-CHIESE1003","IMAI_CHIESE_1","335","335","004022238","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26WAI-ALTOADDA1A","IMAI_ALTOADDA_1","327","327","003014049","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S09RSNOROSEB","IM_S09RSNOUP_ROSEN_1","325","325","009049017","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Other","26W-SX3TVZZTAVA5","UP_TAVAZZANO_8","300","300","3098040","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Other","26W-SY2MCNTMONT8","UP_MONTALTO_4","230","300","12056035","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","26WAI-LIRO10000Z","IMAI_LIRO_1","280","298","003014043","132","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S12MCNTMNTAP","IM_S12MCNTUP_MNTALTOCLE_1","N/A","296","012056035","380","23.06.2023",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","26WAI-NERAVELINB","IMAI_NERAVELINO_1","295","295","010055032","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Coal-derived gas","26W-SX9IESBISABA","IM_S19IESBUP_ISABENERGY_3","288","288","019089021","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Oil","26W-SX9SDMCS-F-2","IM_S19SDMCUP_S.F._DEL_5","288","288","019083077","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Oil","26W-S19SDMCS-F-L","IM_S19SDMCUP_S.F._DEL_6","288","288","019083077","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Coal-derived gas","26W-SZ9IESBISABP","IM_S19IESBUP_ISABENERGY_2","288","288","019089021","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26W-S08BCRGBARG4","IM_S08BCRGUP_BARGI_CEN_1","281","281","008037010","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26W-S03SFRNS-FIB","IM_S03SFRNUP_S.FIORANO_1","272","272","003017176","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","26W-M03SFRNSFRNA","IM_M03SFRNUP_SFRNGNRZNE_2","268","268","003017176","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Hard coal","26W-SW0FOMSFIUM8","IM_S20FOMSUP_FIUMESANT_4","267","267","020090064","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Hard coal","26W-SZ0FOMSFIUMC","IM_S20FOMSUP_FIUMESANT_3","267","267","020090064","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Hard coal","26W-SZ0SCLCSULCS","IM_S20SCLCUP_SULCIS_CEN_2","250","250","020111057","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SX2MCNTMONTJ","IM_S12MCNTUP_MONTALTO_2","246","246","012056035","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S11ACPNPNRGX","UP_PNRGIAIGCC_1","240","240","11042018","132","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26W-T20TLRATALON","IM_T20TLRAUP_TALORO1_1","240","240","020091071","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S12MCNTMONT1","IM_S12MCNTUP_MONTALTO_1","238","238","012056035","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S05AZTTAZOTP","IM_S05AZTTUP_AZOTATI_5","236","236","005027042","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S03FERRNPWR1","IM_S03FERRUP_NPWRFRRRRB_10","230","230","003018062","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","26W-S01VNSEVENAF","IM_S01VNSEUP_VENAUS_1","230","230","001001291","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SX9APGPCTNUH","IM_S19APGPUP_CTNUCENORD_3","223","223","019089017","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ9APGPCTNUW","IM_S19APGPUP_CTNUCENORD_2","223","223","019089017","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ2MCNTMONTY","IM_S12MCNTUP_MONTALTO_3","220","220","012056035","380","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26W-S05FDLTFADAP","IM_S05FDLTUP_FADALTO_1","220","220","005026092","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","26WAI-TAGLIAMENU","IMAI_TAGLIAMENTO_1","220","220","006030021","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Other","26WTROIASTO0000T","TROIA_STO","0","200","0","150","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Hard coal","26W-S20SCLCSULCL","IM_S20SCLCUP_SULCIS_CE_3","182","182","020111057","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S13SCNDCELAJ","UP_CELANO_1","175","175","13066032","150","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","26W-S04NATRCNTR9","IM_S04NATRUP_CNTRLNTRNO_11","175","175","004021056","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","26WAI-MUCONE100G","IMAI_MUCONE_1","169","169","018078003","150","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","26W-SZ0GLLTGALLA","IM_S10GLLTUP_GALLETO_2","166","166","010055032","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Hard coal","26W-SZ6MTNFMONF7","IM_S06MTNFUP_MONFALCO_2","162","162","006031012","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","26WAI-NOCE100003","IMAI_NOCE_1","161","161","004022230","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","26W-S05SVRZSOVEL","IM_S05SVRZUP_SOVERZENE_1","158","158","005025057","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Hard coal","26W-S06MTNFMONFM","IM_S06MTNFUP_MONFALCO_1","153","153","006031012","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26WAI-PONTVENTOG","IMAI_PONTVENTOUX_1","150","150","001001291","132","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ9AGPPNPWRI","IM_S09AGPPUP_NPWRLVORNO_7","149","149","009049008","132","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-SZ9TCRMTRMNV","IM_S19TCRMUP_TRMNMRSCLE_53","N/A","148","019082070","220","10.11.2023",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S19TCRMTRMNZ","IM_S19TCRMUP_TRMNMRSCLE_43","N/A","148","019082070","150","07.09.2023",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Oil","26W-SY9SDMCS-F-S","IM_S19SDMCUP_S.F._DEL_1","145","145","019083077","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Oil","26W-SZ9SDMCS-F-H","IM_S19SDMCUP_S.F._DEL_2","145","145","019083077","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S19TMRCMILA4","IM_S19TMRCUP_MILAZZO_1","145","145","019083049","150","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Other","26WBESS-M------J","BESS_MONTALTO_2","0","145","0","150","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S11JSEIJESIR","UP_JESI_1","140","140","11042021","132","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26W-S13PRVVPROV1","IM_S13PRVVUP_PROVVIDEN_1","139","139","013066049","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","26W-0111491BDDSZ","IM_0111491UP_BDDSLDSRDI_1","138","138","020090017","150","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","26W-S08ESDSSANQ4","UP_SANQUIRICO_1","137","137","8034027","132","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Pumped Storage","26W-S03GRGNGARGA","IM_S03GRGNUP_GARGNANO_1","137","137","003017076","220","20.12.2022",""
"CTA|IT / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","26W-S01RASNROSO1","IM_S01RASNUP_ROSONE_1","135","135","001001134","220","20.12.2022",""
