snapshot, BE1 0 Electricity demand Residential and tertiary,BE1 0 H2 for industry,BE1 0 H2 for shipping,BE1 0 agriculture electricity,BE1 0 agriculture heat,BE1 0 agriculture machinery oil,BE1 0 gas for industry,BE1 0 industry electricity,BE1 0 kerosene for aviation,BE1 0 land transport EV,BE1 0 land transport fuel cell,BE1 0 land transport oil,BE1 0 low-temperature heat for industry,BE1 0 naphtha for industry,BE1 0 process emissions,BE1 0 residential rural heat,BE1 0 residential urban decentral heat,BE1 0 services rural heat,BE1 0 services urban decentral heat,BE1 0 shipping methanol,BE1 0 solid biomass for industry,BE1 0 urban central heat, DE1 0 Electricity demand Residential and tertiary,DE1 0 H2 for industry,DE1 0 H2 for shipping,DE1 0 agriculture electricity,DE1 0 agriculture heat,DE1 0 agriculture machinery oil,DE1 0 gas for industry,DE1 0 industry electricity,DE1 0 kerosene for aviation,DE1 0 land transport EV,DE1 0 land transport fuel cell,DE1 0 land transport oil,DE1 0 low-temperature heat for industry,DE1 0 naphtha for industry,DE1 0 process emissions,DE1 0 residential rural heat,DE1 0 residential urban decentral heat,DE1 0 services rural heat,DE1 0 services urban decentral heat,DE1 0 shipping methanol,DE1 0 solid biomass for industry,DE1 0 urban central heat,EU NH3, FR1 0 Electricity demand Residential and tertiary,FR1 0 H2 for industry,FR1 0 H2 for shipping,FR1 0 agriculture electricity,FR1 0 agriculture heat,FR1 0 agriculture machinery oil,FR1 0 gas for industry,FR1 0 industry electricity,FR1 0 kerosene for aviation,FR1 0 land transport EV,FR1 0 land transport fuel cell,FR1 0 land transport oil,FR1 0 low-temperature heat for industry,FR1 0 naphtha for industry,FR1 0 process emissions,FR1 0 residential rural heat,FR1 0 residential urban decentral heat,FR1 0 services rural heat,FR1 0 services urban decentral heat,FR1 0 shipping methanol,FR1 0 solid biomass for industry,FR1 0 urban central heat, GB0 0 Electricity demand Residential and tertiary,GB0 0 H2 for industry,GB0 0 H2 for shipping,GB0 0 agriculture electricity,GB0 0 agriculture heat,GB0 0 agriculture machinery oil,GB0 0 gas for industry,GB0 0 industry electricity,GB0 0 kerosene for aviation,GB0 0 land transport EV,GB0 0 land transport fuel cell,GB0 0 land transport oil,GB0 0 low-temperature heat for industry,GB0 0 naphtha for industry,GB0 0 process emissions,GB0 0 residential rural heat,GB0 0 residential urban decentral heat,GB0 0 services rural heat,GB0 0 services urban decentral heat,GB0 0 shipping methanol,GB0 0 solid biomass for industry,GB0 0 urban central heat, GB2 0 Electricity demand Residential and tertiary,GB2 0 H2 for industry,GB2 0 H2 for shipping,GB2 0 agriculture electricity,GB2 0 agriculture heat,GB2 0 agriculture machinery oil,GB2 0 gas for industry,GB2 0 industry electricity,GB2 0 kerosene for aviation,GB2 0 land transport EV,GB2 0 land transport fuel cell,GB2 0 land transport oil,GB2 0 low-temperature heat for industry,GB2 0 naphtha for industry,GB2 0 process emissions,GB2 0 residential rural heat,GB2 0 residential urban decentral heat,GB2 0 services rural heat,GB2 0 services urban decentral heat,GB2 0 shipping methanol,GB2 0 solid biomass for industry,GB2 0 urban central heat, NL1 0 Electricity demand Residential and tertiary,NL1 0 H2 for industry,NL1 0 H2 for shipping,NL1 0 agriculture electricity,NL1 0 agriculture heat,NL1 0 agriculture machinery oil,NL1 0 gas for industry,NL1 0 industry electricity,NL1 0 kerosene for aviation,NL1 0 land transport EV,NL1 0 land transport fuel cell,NL1 0 land transport oil,NL1 0 low-temperature heat for industry,NL1 0 naphtha for industry,NL1 0 process emissions,NL1 0 residential rural heat,NL1 0 residential urban decentral heat,NL1 0 services rural heat,NL1 0 services urban decentral heat,NL1 0 shipping methanol,NL1 0 solid biomass for industry,NL1 0 urban central heat
2013-01-01 00:00:00,2978.45078275308,5468.03652968037,51.2994520547945,189.052688725381,357.149988655854,0,844.748858447489,6755.70776255708,454.2119323347,218.410354933542,69.2636829642749,55.4109463714199,281.963470319635,1198.6301369863,-410.958904109589,161.143804915205,2595.73902568486,53.3129104674461,858.775814223902,55.7602739726027,656.392694063927,1151.50494663626,21979.1634738787,15738.5844748859,346.997259711597,868.193213781879,1470.1181224582,0,7681.50684931507,37505.7077625571,2950.41695850518,1783.28524749122,565.52677667084,452.421421336672,0,2909.81735159817,-1601.59817351598,6541.09457251906,15377.6358271902,3193.3094779432,7507.23746475573,377.170934469127,7686.07305936073,7628.29109731532,182.648401826484,21789.5599121777,6562.78538812785,49.6568139977718,1596.84866367403,1824.32654033435,0,3683.7899543379,17982.8767123288,2425.85792752273,1287.73462585254,408.374607029549,326.699685623639,0,1347.03196347032,-792.237442922374,3101.32136891406,9410.58020986152,1701.46984510291,5162.90204958931,53.974797823665,2577.62557077626,4857.82741981694,24852.627735342,4178.08219178082,158.378406279299,568.923217682228,575.695952809941,0,2974.88584474886,14525.1141552511,3394.83297780655,1525.34110104071,414.720832835445,331.776666268356,0,657.534246575342,-597.03196347032,3470.4151791541,15095.9316895958,1312.52246773671,5709.33115813613,172.150441607934,1665.52511415525,6935.08761591063,683.884121935437,-1.14155251141553,2.39028706818853,16.1291277208397,16.3211366009471,0,36.5296803652968,309.360730593607,96.2444368381257,43.2438344435322,11.7574482344858,9.40595858758865,12.5570776255708,43.37899543379,-22.8310502283105,397.240186107075,216.129475185285,150.580906728734,81.9276938296298,2.59813811759623,124.429223744292,99.3523896716381,8376.25930555963,7157.53424657534,289.824075683398,699.721309105889,1514.76822984848,0,2183.7899543379,10664.3835616438,962.006328838683,298.704437893515,94.7270540015087,75.781643201207,0,1442.92237442922,-148.401826484018,393.046750960407,3562.89299269446,234.93458894628,2129.63673825807,315.026169221085,269.406392694064,1897.50991031751
2013-01-01 01:00:00,2740.84974357994,5468.03652968037,51.2994520547945,189.052688725381,357.149988655854,0,844.748858447489,6755.70776255708,454.2119323347,165.796154511608,66.0671556887471,52.8537245509977,281.963470319635,1198.6301369863,-410.958904109589,159.534949289039,2569.82323365221,57.6549148041253,928.717752806907,55.7602739726027,656.392694063927,1166.18032881971,20914.2500956046,15738.5844748859,346.997259711597,868.193213781879,1470.1181224582,0,7681.50684931507,37505.7077625571,2950.41695850518,1353.69880480844,539.427648104401,431.542118483521,0,2909.81735159817,-1601.59817351598,6479.43719346877,15232.6838301533,3418.033502977,8035.54724231324,377.170934469127,7686.07305936073,7756.0770241555,182.648401826484,20277.7942351219,6562.78538812785,49.6568139977718,1596.84866367403,1824.32654033435,0,3683.7899543379,17982.8767123288,2425.85792752273,977.524390099359,389.528069939164,311.622455951331,0,1347.03196347032,-792.237442922374,3071.54860694055,9320.23840670975,1823.67832687559,5533.7287338455,53.974797823665,2577.62557077626,4951.32238018508,24071.3102571465,4178.08219178082,158.378406279299,568.923217682228,575.695952809941,0,2974.88584474886,14525.1141552511,3394.83297780655,1030.58707449273,331.346265729424,265.077012583539,0,657.534246575342,-597.03196347032,3598.86532121375,15654.6759521552,1349.63310853667,5870.75844264042,172.150441607934,1665.52511415525,7175.14479826519,654.884193150797,-1.14155251141553,2.39028706818853,16.1291277208397,16.3211366009471,0,36.5296803652968,309.360730593607,96.2444368381257,29.2174234330937,9.39375661542828,7.51500529234263,12.5570776255708,43.37899543379,-22.8310502283105,412.032977368891,224.177901109343,154.854656636037,84.2529452942175,2.59813811759623,124.429223744292,102.81028213452,7871.57469837468,7157.53424657534,289.824075683398,699.721309105889,1514.76822984848,0,2183.7899543379,10664.3835616438,962.006328838683,226.747706872072,90.3553890988151,72.2843112790521,0,1442.92237442922,-148.401826484018,389.283902460284,3528.78349676071,251.364592570915,2278.5715523511,315.026169221085,269.406392694064,1935.7850163706
2013-01-01 02:00:00,2520.78067885417,5468.03652968037,51.2994520547945,189.052688725381,357.149988655854,0,844.748858447489,6755.70776255708,454.2119323347,156.068487226962,77.4898257473812,61.991860597905,281.963470319635,1198.6301369863,-410.958904109589,171.547661025107,2763.32657480779,65.1478345425972,1049.41531354597,55.7602739726027,656.392694063927,1270.91396278458,19736.164741802,15738.5844748859,346.997259711597,868.193213781879,1470.1181224582,0,7681.50684931507,37505.7077625571,2950.41695850518,1274.2739736621,632.691902945798,506.153522356639,0,2909.81735159817,-1601.59817351598,6939.8093417749,16314.9851427463,3805.8357602572,8947.2420388495,377.170934469127,7686.07305936073,8420.74239386528,182.648401826484,18166.1326361248,6562.78538812785,49.6568139977718,1596.84866367403,1824.32654033435,0,3683.7899543379,17982.8767123288,2425.85792752273,920.170635076974,456.875461772615,365.500369418092,0,1347.03196347032,-792.237442922374,3293.8504725384,9994.78621654955,2034.57133256604,6173.65775430805,53.974797823665,2577.62557077626,5389.4813236192,21910.0401592203,4178.08219178082,158.378406279299,568.923217682228,575.695952809941,0,2974.88584474886,14525.1141552511,3394.83297780655,778.889242554752,316.054595827974,252.843676662379,0,657.534246575342,-597.03196347032,3565.07007331441,15507.6702691505,1445.98458925581,6289.87699072207,172.150441607934,1665.52511415525,7265.84908662417,582.072904204054,-1.14155251141553,2.39028706818853,16.1291277208397,16.3211366009471,0,36.5296803652968,309.360730593607,96.2444368381257,22.0817215453679,8.96023362104212,7.16818689683369,12.5570776255708,43.37899543379,-22.8310502283105,408.14099220017,222.060359276055,165.950722964064,90.290066099138,2.59813811759623,124.429223744292,104.116808458398,7354.92194189651,7157.53424657534,289.824075683398,699.721309105889,1514.76822984848,0,2183.7899543379,10664.3835616438,962.006328838683,213.44386242221,105.977369293598,84.7818954348787,0,1442.92237442922,-148.401826484018,417.379657979494,3783.46610186875,279.717557910501,2535.58571487421,315.026169221085,269.406392694064,2106.35060558099
2013-01-01 03:00:00,2330.22875869794,5468.03652968037,51.2994520547945,189.052688725381,357.149988655854,0,844.748858447489,6755.70776255708,454.2119323347,196.99043911758,125.066344633299,100.05307570664,281.963470319635,1198.6301369863,-410.958904109589,222.125866206193,3578.05116882321,78.7488759593716,1268.50381039544,55.7602739726027,656.392694063927,1615.51832640622,18743.0642416224,15738.5844748859,346.997259711597,868.193213781879,1470.1181224582,0,7681.50684931507,37505.7077625571,2950.41695850518,1608.3950968446,1021.14649010153,816.917192081221,0,2909.81735159817,-1601.59817351598,8878.15577747375,20871.8961099623,4509.76890606483,10602.1374761355,377.170934469127,7686.07305936073,10491.3445286993,182.648401826484,16288.4444412687,6562.78538812785,49.6568139977718,1596.84866367403,1824.32654033435,0,3683.7899543379,17982.8767123288,2425.85792752273,1161.44406015362,737.383823043152,589.907058434522,0,1347.03196347032,-792.237442922374,4229.82809502536,12834.8957838251,2417.38131919601,7335.2478173136,53.974797823665,2577.62557077626,6723.38120037957,19496.7561220313,4178.08219178082,158.378406279299,568.923217682228,575.695952809941,0,2974.88584474886,14525.1141552511,3394.83297780655,746.606420963305,370.698803392563,296.559042714051,0,657.534246575342,-597.03196347032,3817.40630812695,16605.3056720905,1612.25662763512,7013.14242257616,172.150441607934,1665.52511415525,7872.81603155554,493.668974122838,-1.14155251141553,2.39028706818853,16.1291277208397,16.3211366009471,0,36.5296803652968,309.360730593607,96.2444368381257,21.1664947863708,10.5094117449443,8.40752939595542,12.5570776255708,43.37899543379,-22.8310502283105,437.200962002626,237.871237032044,185.099007480116,100.708218209351,2.59813811759623,124.429223744292,112.859818413798,6954.06173878987,7157.53424657534,289.824075683398,699.721309105889,1514.76822984848,0,2183.7899543379,10664.3835616438,962.006328838683,269.409929785233,171.04441858745,136.83553486996,0,1442.92237442922,-148.401826484018,535.673754981889,4855.77927646463,331.18345763075,3002.11416989371,315.026169221085,269.406392694064,2619.29781545278
2013-01-01 04:00:00,2188.3404039647,5468.03652968037,51.2994520547945,189.052688725381,357.149988655854,0,844.748858447489,6755.70776255708,454.2119323347,376.607967010371,311.000148269825,248.80011861586,281.963470319635,1198.6301369863,-410.958904109589,320.801697338469,5167.54265375321,92.8649085666151,1495.88789596884,55.7602739726027,656.392694063927,2221.14351657402,17299.8950077125,15738.5844748859,346.997259711597,868.193213781879,1470.1181224582,0,7681.50684931507,37505.7077625571,2950.41695850518,3074.94318143298,2539.26594527038,2031.4127562163,0,2909.81735159817,-1601.59817351598,12659.7835533126,29762.2269446748,5240.35584680341,12319.6940395246,377.170934469127,7686.07305936073,14027.3069947331,182.648401826484,14545.8715887384,6562.78538812785,49.6568139977718,1596.84866367403,1824.32654033435,0,3683.7899543379,17982.8767123288,2425.85792752273,2220.45845600477,1833.63860973619,1466.91088778895,0,1347.03196347032,-792.237442922374,6055.87885126394,18375.8233642773,2814.68606138895,8540.82044246667,53.974797823665,2577.62557077626,8972.21460224797,16480.613259537,4178.08219178082,158.378406279299,568.923217682228,575.695952809941,0,2974.88584474886,14525.1141552511,3394.83297780655,942.370425489445,598.297180992343,478.637744793874,0,657.534246575342,-597.03196347032,4879.84034794927,21226.7791448317,1914.0712685737,8326.0035551278,172.150441607934,1665.52511415525,9850.92756665315,366.561175539158,-1.14155251141553,2.39028706818853,16.1291277208397,16.3211366009471,0,36.5296803652968,309.360730593607,96.2444368381257,26.7164574773094,16.9618875576174,13.5695100460939,12.5570776255708,43.37899543379,-22.8310502283105,559.554777487248,304.441203647859,219.856701390249,119.619099852688,2.59813811759623,124.429223744292,141.353434500182,6751.93951401071,7157.53424657534,289.824075683398,699.721309105889,1514.76822984848,0,2183.7899543379,10664.3835616438,962.006328838683,515.06015420506,425.332967853124,340.266374282499,0,1442.92237442922,-148.401826484018,766.460282458718,6947.8146375159,384.598067317635,3486.30730492381,315.026169221085,269.406392694064,3478.04064747991
2013-01-01 05:00:00,2167.17199566899,5468.03652968037,51.2994520547945,189.052688725381,357.149988655854,0,844.748858447489,6755.70776255708,454.2119323347,776.412540736096,622.677880827915,498.142304662332,281.963470319635,1198.6301369863,-410.958904109589,344.822371232433,5554.47282883888,97.5039210714413,1570.61410592617,55.7602739726027,656.392694063927,2375.02897825502,15882.7530174429,15738.5844748859,346.997259711597,868.193213781879,1470.1181224582,0,7681.50684931507,37505.7077625571,2950.41695850518,6339.28290754872,5084.06425673998,4067.25140539199,0,2909.81735159817,-1601.59817351598,13580.3458282835,31926.4016502702,5480.4517751884,12884.1420396815,377.170934469127,7686.07305936073,14936.8478966506,182.648401826484,14170.294393968,6562.78538812785,49.6568139977718,1596.84866367403,1824.32654033435,0,3683.7899543379,17982.8767123288,2425.85792752273,4577.68274290952,3671.27221664273,2937.01777331418,0,1347.03196347032,-792.237442922374,6500.39468889224,19724.6522816815,2945.25402751238,8937.01295910136,53.974797823665,2577.62557077626,9553.88841359427,13643.0967674929,4178.08219178082,158.378406279299,568.923217682228,575.695952809941,0,2974.88584474886,14525.1141552511,3394.83297780655,1801.63165128254,1487.77444918219,1190.21955934575,0,657.534246575342,-597.03196347032,6952.60195598461,30243.0685593291,2227.31384921742,9688.57499271091,172.150441607934,1665.52511415525,13310.54785068,226.199831908483,-1.14155251141553,2.39028706818853,16.1291277208397,16.3211366009471,0,36.5296803652968,309.360730593607,96.2444368381257,51.0767465736898,42.1788096615608,33.7430477292487,12.5570776255708,43.37899543379,-22.8310502283105,798.261635350704,434.316250829644,255.930464093664,139.246025007098,2.59813811759623,124.429223744292,191.187425278914,6857.03870848515,7157.53424657534,289.824075683398,699.721309105889,1514.76822984848,0,2183.7899543379,10664.3835616438,962.006328838683,1061.84467135095,851.592619947082,681.274095957666,0,1442.92237442922,-148.401826484018,822.640685015549,7457.07915148883,402.151940220332,3645.42977726799,315.026169221085,269.406392694064,3700.8363095856
2013-01-01 06:00:00,2101.82804184834,5468.03652968037,51.2994520547945,189.052688725381,357.149988655854,0,844.748858447489,6755.70776255708,454.2119323347,1290.02081215563,825.441260205384,660.353008164307,281.963470319635,1198.6301369863,-410.958904109589,326.755061926239,5263.44072940517,94.3881602034564,1520.42476055242,55.7602739726027,656.392694063927,2261.28849665253,16028.5389562938,15738.5844748859,346.997259711597,868.193213781879,1470.1181224582,0,7681.50684931507,37505.7077625571,2950.41695850518,10532.8114318286,6739.59447775596,5391.67558220477,0,2909.81735159817,-1601.59817351598,12887.9388029463,30298.6032807806,5319.19299491002,12505.034419456,377.170934469127,7686.07305936073,14267.8792334122,182.648401826484,14495.5925574727,6562.78538812785,49.6568139977718,1596.84866367403,1824.32654033435,0,3683.7899543379,17982.8767123288,2425.85792752273,7605.88694793655,4866.75319353455,3893.40255482764,0,1347.03196347032,-792.237442922374,6166.04915115315,18710.1216586249,2857.55895037333,8670.91297807424,53.974797823665,2577.62557077626,9127.01154556638,13567.1506417325,4178.08219178082,158.378406279299,568.923217682228,575.695952809941,0,2974.88584474886,14525.1141552511,3394.83297780655,3714.23212033197,2978.79035209633,2383.03228167707,0,657.534246575342,-597.03196347032,7457.1746570729,32437.9053828357,2330.25610566308,10136.3627042825,172.150441607934,1665.52511415525,14191.422695706,211.338513250239,-1.14155251141553,2.39028706818853,16.1291277208397,16.3211366009471,0,36.5296803652968,309.360730593607,96.2444368381257,105.299489266302,84.4495154166875,67.55961233335,12.5570776255708,43.37899543379,-22.8310502283105,856.370085243611,465.931755047032,267.78553987405,145.696105830506,2.59813811759623,124.429223744292,203.875953625846,7158.95538455574,7157.53424657534,289.824075683398,699.721309105889,1514.76822984848,0,2183.7899543379,10664.3835616438,962.006328838683,1764.27047922307,1128.89779295852,903.118234366819,0,1442.92237442922,-148.401826484018,780.384222335881,7074.0324670688,390.362002121458,3538.55626226211,315.026169221085,269.406392694064,3537.52957644364
2013-01-01 07:00:00,2177.98969535966,5468.03652968037,51.2994520547945,189.052688725381,357.149988655854,0,844.748858447489,6755.70776255708,454.2119323347,1617.56329520263,757.648988788464,606.119191030771,281.963470319635,1198.6301369863,-410.958904109589,314.981844362268,5073.7952118207,88.1234688262128,1419.51176609794,55.7602739726027,656.392694063927,2164.43565930621,16773.7314045232,15738.5844748859,346.997259711597,868.193213781879,1470.1181224582,0,7681.50684931507,37505.7077625571,2950.41695850518,13207.1428669023,6186.0815385526,4948.86523084208,0,2909.81735159817,-1601.59817351598,12436.7449691572,29237.8795155819,4994.95871213971,11742.783290405,377.170934469127,7686.07305936073,13660.220935329,182.648401826484,14641.1060518098,6562.78538812785,49.6568139977718,1596.84866367403,1824.32654033435,0,3683.7899543379,17982.8767123288,2425.85792752273,9537.05819201829,4467.05394257493,3573.64315405995,0,1347.03196347032,-792.237442922374,5948.17925748861,18049.0221253115,2681.23521538302,8135.88017958369,53.974797823665,2577.62557077626,8728.30076829837,14233.4103435428,4178.08219178082,158.378406279299,568.923217682228,575.695952809941,0,2974.88584474886,14525.1141552511,3394.83297780655,6171.25108755008,3948.77759083522,3159.02207266818,0,657.534246575342,-597.03196347032,7077.65695085589,30787.0442978399,2261.11564657577,9835.60916515584,172.150441607934,1665.52511415525,13540.8844876652,242.177237330044,-1.14155251141553,2.39028706818853,16.1291277208397,16.3211366009471,0,36.5296803652968,309.360730593607,96.2444368381257,174.956644226923,111.948917049375,89.5591336394996,12.5570776255708,43.37899543379,-22.8310502283105,812.663428962728,442.151943702506,259.823159698292,141.363953372627,2.59813811759623,124.429223744292,194.505299025044,7517.69920971548,7157.53424657534,289.824075683398,699.721309105889,1514.76822984848,0,2183.7899543379,10664.3835616438,962.006328838683,2212.22723161501,1036.18308475123,828.946467800981,0,1442.92237442922,-148.401826484018,752.84860426568,6824.4273999054,366.656613076625,3323.67148249849,315.026169221085,269.406392694064,3382.69962746796
2013-01-01 08:00:00,2306.69499927592,5468.03652968037,51.2994520547945,189.052688725381,357.149988655854,0,844.748858447489,6755.70776255708,454.2119323347,1644.43316552298,659.318613082948,527.454890466358,281.963470319635,1198.6301369863,-410.958904109589,302.028565496023,4865.14101328426,82.5633341591779,1329.94792248086,55.7602739726027,656.392694063927,2065.02964525504,18523.7754621416,15738.5844748859,346.997259711597,868.193213781879,1470.1181224582,0,7681.50684931507,37505.7077625571,2950.41695850518,13426.5310152292,5383.22991354942,4306.58393083954,0,2909.81735159817,-1601.59817351598,11940.3267623207,28070.8365508174,4707.18934453432,11066.258514896,377.170934469127,7686.07305936073,13045.6983552378,182.648401826484,15870.1431416151,6562.78538812785,49.6568139977718,1596.84866367403,1824.32654033435,0,3683.7899543379,17982.8767123288,2425.85792752273,9695.4813694094,3887.30382217606,3109.84305774084,0,1347.03196347032,-792.237442922374,5708.47167764801,17321.6588054013,2524.74167843053,7661.01969057475,53.974797823665,2577.62557077626,8327.55949865867,15270.0368739281,4178.08219178082,158.378406279299,568.923217682228,575.695952809941,0,2974.88584474886,14525.1141552511,3394.83297780655,7738.16139293112,3624.47032015633,2899.57625612506,0,657.534246575342,-597.03196347032,6830.35147504052,29711.2921538898,2122.0986756928,9230.90033701632,172.150441607934,1665.52511415525,12980.730830302,284.708358920209,-1.14155251141553,2.39028706818853,16.1291277208397,16.3211366009471,0,36.5296803652968,309.360730593607,96.2444368381257,219.378976902239,102.754717855172,82.2037742841379,12.5570776255708,43.37899543379,-22.8310502283105,784.182819887636,426.656283123247,243.813633761319,132.653529403108,2.59813811759623,124.429223744292,186.436604175452,7916.39896616006,7157.53424657534,289.824075683398,699.721309105889,1514.76822984848,0,2183.7899543379,10664.3835616438,962.006328838683,2248.975258112,901.703565170245,721.362852136196,0,1442.92237442922,-148.401826484018,722.553017041566,6549.80374466182,345.61724377864,3132.95365755951,315.026169221085,269.406392694064,3227.58580074044
2013-01-01 09:00:00,2522.33655601696,5468.03652968037,51.2994520547945,189.052688725381,357.149988655854,0,844.748858447489,6755.70776255708,454.2119323347,1485.70223350568,608.989989272693,487.191991418155,281.963470319635,1198.6301369863,-410.958904109589,289.236940028154,4659.09076241447,77.1342027597928,1242.49430764056,55.7602739726027,656.392694063927,1967.19502335168,20581.7296961632,15738.5844748859,346.997259711597,868.193213781879,1470.1181224582,0,7681.50684931507,37505.7077625571,2950.41695850518,12130.5186101712,4972.30483449503,3977.84386759603,0,2909.81735159817,-1601.59817351598,11450.1037197342,26918.3579649452,4426.20015937834,10405.6734533589,377.170934469127,7686.07305936073,12441.3438061014,182.648401826484,17087.1461979576,6562.78538812785,49.6568139977718,1596.84866367403,1824.32654033435,0,3683.7899543379,17982.8767123288,2425.85792752273,8759.61311620901,3590.56921189765,2872.45536951812,0,1347.03196347032,-792.237442922374,5471.75558322961,16603.3727819604,2371.93531201157,7197.34746938003,53.974797823665,2577.62557077626,7933.57341711346,18103.9200979865,4178.08219178082,158.378406279299,568.923217682228,575.695952809941,0,2974.88584474886,14525.1141552511,3394.83297780655,7866.70251015523,3154.07369376557,2523.25895501246,0,657.534246575342,-597.03196347032,6558.25790537868,28527.7144754996,1998.71620837441,8694.19991295172,172.150441607934,1665.52511415525,12407.3047961504,385.966641495297,-1.14155251141553,2.39028706818853,16.1291277208397,16.3211366009471,0,36.5296803652968,309.360730593607,96.2444368381257,223.023152482791,89.4188457538049,71.5350766030439,12.5570776255708,43.37899543379,-22.8310502283105,752.847522665302,409.607450753572,229.604614544778,124.92272075491,2.59813811759623,124.429223744292,178.17672383616,8611.82744933402,7157.53424657534,289.824075683398,699.721309105889,1514.76822984848,0,2183.7899543379,10664.3835616438,962.006328838683,2031.89015773308,832.87265607818,666.298124862544,0,1442.92237442922,-148.401826484018,692.635510508925,6278.60731796811,325.073586597786,2946.72936735706,315.026169221085,269.406392694064,3075.11222844172
