"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","47W000000000166F","Moneypoint Production","N/A","855","Clare","400","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000173I","Huntstown Production","N/A","744","Dublin","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000164J","Aghada Prod","N/A","678","Cork","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Oil","47W000000000162N","Tarbert Production","N/A","594","Kerry","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000168B","Poolbeg Production","N/A","490","Dublin","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000158E","Whitegate Prod","N/A","435","Cork","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000171M","Dublin Bay Prod","N/A","405","Dublin","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000172K","Tynagh Production","N/A","404","Galway","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Pumped Storage","47W0000000001699","Turlough Hill","N/A","392","Wicklow","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000160R","Great Island Prod","N/A","313","Wexford","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000167D","North Wall Production","N/A","271","Dublin","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000355C","Poolbeg A","N/A","238","Pigeon House Road, Ringsend, Dublin","220","24.05.2016",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000356A","Poolbeg B","N/A","230","Pigeon House Road, Ringsend, Dublin","220","24.05.2016",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000157G","Aughinish Alumnia(Sealrock)","N/A","170","Limerick","110","01.01.2015",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Peat","47W000000000170O","West Offaly Production","N/A","135","Offaly","220","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Peat","47W000000000159C","Edenderry Prod","N/A","118","Offaly","110","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","47W000000000239E","Cushaling Production","N/A","112","Offaly","110","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Oil","47W000000000163L","Tawnaghmore Production","N/A","104","Mayo","110","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Oil","47W000000000161P","Rhode Island Production","N/A","104","Offaly","110","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Peat","47W000000000232S","Lanesboro Production","N/A","91","Offaly","110","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Run-of-river and poundage","47W000000000230W","Ardnacrucha Production Unit","N/A","86","Clare","110","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Run-of-river and poundage","47W000000000231U","ERNE Production","N/A","64","Donegal","110","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Waste","47W0000000003853","Dublin Waste to Energy","N/A","62","Dublin","220","01.01.2016",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Run-of-river and poundage","47W000000000233Q","Liffey Production","N/A","38","Liffey","110","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Run-of-river and poundage","47W000000000234O","LEE Production","N/A","27","Cork","110","23.12.2014",""
"CTA|IE / 01.01.2014 00:00 - 01.01.2015 00:00","Waste","47W000000000240T","Indaver Production","N/A","15","Dublin (Poolbeg)","110","23.12.2014",""
