"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","18W000000000R3SK","EPRADA2","N/A","100","Valladolid","220","01.04.2024",""
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","18WEREGPE-1234-4","EREGPE","867","N/A","24","400","01.01.2012","06.04.2022"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","18WEEGPE-12345-D","EEGPE","632","N/A","09","220","01.01.2012","06.04.2022"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WLIT2-12345-00","LITORAL 2","562","N/A","04","400","01.01.2012","17.12.2021"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WLIT1-12345-0A","LITORAL 1","558","N/A","04","400","01.01.2012","17.12.2021"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WMEI1-12345-0I","MEIRAMA","557","N/A","15","220","01.01.2012","26.10.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","18WFOI1-12345-0Q","FOIX","506","N/A","43","220","01.01.2012","19.05.2015"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","18WGAR1-12345-08","S.M.GAROÑA","455","N/A","09","400","01.01.2012","31.10.2017"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","18WTARRAG-123-03","TARRAG","386","N/A","43","220","01.01.2012","22.08.2018"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WROB2-12345-0B","ROBLA 2","355","N/A","24","400","01.01.2012","27.11.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Brown coal/Lignite","18WTER1-12345-0D","TERUEL 1","352","N/A","44","400","01.01.2012","21.08.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Brown coal/Lignite","18WTER2-12345-03","TERUEL 2","352","N/A","44","400","01.01.2012","21.08.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Brown coal/Lignite","18WTER3-12345-0U","TERUEL 3","351","N/A","44","400","01.01.2012","21.08.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WPGR2-12345-0V","P.G.RODR 2","351","N/A","15","400","01.01.2012","31.12.2023"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WPGR1-12345-04","P.G.RODR 1","351","N/A","15","400","01.01.2012","31.12.2023"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WPGR4-12345-0B","P.G.RODR 4","351","N/A","15","400","01.01.2012","31.12.2023"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WPGR3-12345-0L","P.G.RODR 3","350","N/A","15","400","01.01.2012","31.12.2023"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WLAD4-12345-0U","LADA 4","348","N/A","33","400","01.01.2012","22.01.2021"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WNRC3-12345-06","NARCEA 3","347","N/A","33","400","01.01.2012","16.02.2021"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WALL1-12345-0K","ANLLARES","347","N/A","24","400","01.01.2012","12.03.2019"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WGUA2-12345-0J","GUARDO 2","342","N/A","34","400","01.01.2012","18.12.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WCOM4-12345-0S","COMPOSTI 4","341","N/A","24","400","01.01.2012","07.10.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WCOM5-12345-0I","COMPOSTI 5","341","N/A","24","400","01.01.2012","07.10.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WCCO3-12345-0C","CTCOMPOS 3","323","N/A","24","220","01.01.2012","07.10.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WPNN3-12345-0I","PUENTENUEV","300","N/A","14","132","01.01.2012","08.08.2022"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WELC1-12345-0U","ELCOGAS","296","N/A","13","220","01.01.2012","01.03.2016"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WROB1-12345-0L","ROBLA 1","264","N/A","24","400","01.01.2012","27.11.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WSRI2-12345-0X","SOTORIBE 2","239","N/A","33","132","01.01.2012","26.02.2016"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WPLL1-12345-0A","PUERTOLLAN","206","N/A","13","220","01.01.2012","01.02.2016"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","18WSAICA-1234-10","SAICA","189","N/A","50","220","01.01.2012","01.05.2016"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Solar","18WSTABEN-1234-U","STABEN","181","N/A","41","220","01.01.2012","01.12.2015"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WNRC2-12345-0G","NARCEA 2","154","N/A","33","132","01.01.2012","16.02.2021"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WGUA1-12345-0T","GUARDO 1","143","N/A","34","220","01.01.2012","18.12.2020"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Brown coal/Lignite","18WECH1-12345-09","ESCUCHA","142","N/A","44","220","01.01.2012","03.03.2015"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","18WCCO2-12345-0M","CTCOMPOS 2","138","N/A","24","220","01.01.2012","05.03.2016"
"CTA|ES / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","18WHFERRAT-123-C","HFERRAT","136","N/A","15","220","01.01.2012","30.06.2020"
