"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Pumped Storage","17W100P100P02756","GRAND MAISON","1690","1714","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0362B","FLAMANVILLE 3","N/A","1620","FRANCE","400","10.01.2024",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01962","CHOOZ 2","1500","1500","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01954","CHOOZ 1","1500","1500","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0198Z","CIVAUX 2","1495","1495","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01970","CIVAUX 1","1495","1495","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0228F","ST ALBAN 2","1335","1335","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0227H","ST ALBAN 1","1335","1335","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0226J","PENLY 2","1330","1330","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0209J","FLAMANVILLE 1","1330","1330","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0225L","PENLY 1","1330","1330","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0224N","PALUEL 4","1330","1330","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0222R","PALUEL 2","1330","1330","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0210Y","FLAMANVILLE 2","1330","1330","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0223P","PALUEL 3","1330","1330","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0221T","PALUEL 1","1330","1330","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01865","BELLEVILLE 2","1310","1310","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01857","BELLEVILLE 1","1310","1310","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0212U","GOLFECH 2","1310","1310","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0211W","GOLFECH 1","1310","1310","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0219G","NOGENT 1","1310","1310","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0220V","NOGENT 2","1310","1310","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01873","CATTENOM 1","1300","1300","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0190E","CATTENOM 4","1300","1300","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100B100P0189S","CATTENOM 3","1300","1300","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01881","CATTENOM 2","1300","1300","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0231Q","TRICASTIN 1","915","915","FRANCE","225","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0232O","TRICASTIN 2","915","915","FRANCE","225","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0230S","ST LAURENT 2","915","915","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0202X","CRUAS 4","915","915","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0201Z","CRUAS 3","915","915","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P02000","CRUAS 2","915","915","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0234K","TRICASTIN 4","915","915","FRANCE","225","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0199X","CRUAS 1","915","915","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0229D","ST LAURENT 1","915","915","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0233M","TRICASTIN 3","915","915","FRANCE","225","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0216M","GRAVELINES 4","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0215O","GRAVELINES 3","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0213S","GRAVELINES 1","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0214Q","GRAVELINES 2","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Pumped Storage","17W100P100P02772","MONTEZIC","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01792","BLAYAIS 3","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01784","BLAYAIS 2","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0182D","BUGEY 3","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0180H","BLAYAIS 4","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01776","BLAYAIS 1","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0218I","GRAVELINES 6","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0181F","BUGEY 2","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0217K","GRAVELINES 5","910","910","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0191C","CHINON 1","905","905","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01946","CHINON 4","905","905","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01938","CHINON 3","905","905","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0192A","CHINON 2","905","905","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0203V","DAMPIERRE 1","890","890","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0204T","DAMPIERRE 2","890","890","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0206P","DAMPIERRE 4","890","890","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0205R","DAMPIERRE 3","890","890","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P01849","BUGEY 5","880","880","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Nuclear","17W100P100P0183B","BUGEY 4","880","880","FRANCE","400","01.01.2000",""
"CTA|FR / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Pumped Storage","17W100P100P02780","REVIN","808","800","FRANCE","400","01.01.2000",""
