"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000000827","Brokke","N/A","379","Brokke","13","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000880G","Lysebotn 2","N/A","370","Lysebotn","9","01.01.2017",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000498D","Nedre Rossaga","N/A","350","Nedre Rossaga","10","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000005039","Nedre Vinstra","N/A","344","Nedre Vinstra","10","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000144B","Evanger","N/A","330","Evanger","15","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","50WP000000001475","EVM","N/A","328","EVM","15","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000822U","Vinje","N/A","309","Vinje","16","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000366U","Kobbelv","N/A","300","Kobbelv","17","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000633X","Skjomen","N/A","300","Skjomen","14","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000003281","Jostedal","N/A","290","Jostedal","16","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Pumped Storage","50WP00000000023N","Aurland3","N/A","290","Aurland3","16","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","50WP00000000883A","Kvenndalsfjellet vindpark","N/A","288","Kvenndalsfjellet","132","01.01.2020",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","50WP00000000882C","Storheia Vindpark","N/A","288","Storheia","132","01.01.2019",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000017I","Aura","N/A","283","Aura","12","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000718P","Sonna","N/A","275","Sonna","14","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000001823","Fortun","N/A","270","Fortun","8","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WPI00000005085","Nes OEK","N/A","260","Nes OEK","10","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000004512","Mauranger","N/A","256","Mauranger","16","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","50WP00000000881E","Roan Vindpark","N/A","256","Roan","132","30.11.2018",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000063B","Blafal.V","N/A","240","Blafal.V","15","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Run-of-river and poundage","50WP000000001491","F.K.F","N/A","230","F.K.F","10","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000278R","Hol 1","N/A","230","Hol 1","10","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","50WP00000000456T","Melkoya","N/A","230","Melkoya","15","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000437X","Lysebotn","N/A","228","Lysebotn","9","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000494L","Nea","N/A","222","Nea","10","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000775D","Tysso 2","N/A","220","Tysso 2","15","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000005330","Oksla","N/A","220","Oksla","14","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","50WP00000000575L","RKA Nyhamna","N/A","215","RKA Nyhamna","12","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Run-of-river and poundage","50WP000000007957","Vamma","N/A","213","Vamma","5","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000000673","Borgund","N/A","212","Borgund","16","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","50WP00000001720X","Tonstad Vindpark","N/A","210","Tonstad","132","01.01.2020",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000517Z","Nore 1","N/A","206","Nore 1","12","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000807Q","Vemork","N/A","204","Vemork","12","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000653R","Solhom","N/A","200","Solhom","15","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Pumped Storage","50WP00000000119A","Duge","N/A","200","Duge","13","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000016883","Usta Kraftstasjon","N/A","196","Usta","13","21.10.2020",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000724U","Saheim","N/A","187","Saheim","10","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000785A","Usta","N/A","186","Usta","13","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000484O","Mar","N/A","185","Mar","6","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","50WP000000008856","Geitfjellet vindpark","N/A","181","Geitfjellet","132","01.01.2020",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000617V","Siso","N/A","180","Siso","11","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000763K","Tunnsjodal","N/A","171","Tunnsjodal","8","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000684G","Suldal 1","N/A","170","Suldal 1","13","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000667G","Steinsland","N/A","170","Steinsland","13","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","50WP00000000733T","TBO RKA","N/A","167","TBO RKA","12","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000006N","Alta krv","N/A","165","Alta krv","14","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000749E","Torpa","N/A","164","Torpa","8","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000299J","Hylen","N/A","160","Hylen","13","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000585I","Roldal","N/A","160","Roldal","13","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","50WP000000018649","Tellenes Vindpark","N/A","160","Tellenes","33","01.01.2022",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000848C","Ovre Rossaga","N/A","159","Ovre Rossaga","11","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","50WP00000001719I","Midtfjellet","N/A","150","Midtfjellet","34","14.03.2019",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000447U","Matre","N/A","150","Matre","11","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000685E","Suldal 2","N/A","150","Suldal 2","10","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000863G","Ana-Sira","N/A","150","Ana-Sira","11","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000100V","Dale","N/A","144","Dale","12","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000118C","Driva","N/A","144","Driva","11","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000002293","Grytten Kraftver","N/A","144","Grytten Kraftver","16","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000022P","Aurland2","N/A","143","Aurland2","10","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000007007","Svelgen","N/A","140","Svelgen","22","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000852L","Ovre Vinstra","N/A","140","Ovre Vinstra","12","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000654P","Songa","N/A","136","Songa","17","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000872F","Askara","N/A","133","Askara","11","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000000754","Bratsberg","N/A","132","Bratsberg","13","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000680O","Straumsmo","N/A","130","Straumsmo","13","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000755J","Trollheim","N/A","130","Trollheim","16","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000368Q","Kolsvik","N/A","128","Kolsvik","10","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","50WP000000008848","Harbaksfjellet vindpark","N/A","126","Harbaksfjellet","132","01.01.2020",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000429W","Lomi","N/A","120","Lomi","11","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000743Q","Tjorhom","N/A","120","Tjorhom","13","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000002706","Hjartdola","N/A","120","Hjartdola","11","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000665K","Steinsfoss","N/A","115","Steinsfoss","10","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000411E","Leirdola","N/A","115","Leirdola","15","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000565O","Rendal 2","N/A","114","Rendal 2","11","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000729K","Tafjord4","N/A","113","Tafjord4","11","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000741U","Tjodan","N/A","113","Tjodan","12","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000000592","Blafal.3","N/A","113","Blafal.3","8","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000488G","Naddvik","N/A","112","Naddvik","14","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Run-of-river and poundage","50WP00000000650X","Solberg1","N/A","111","Solberg1","10","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000002633","Hemsil 2","N/A","110","Hemsil 2","9","05.05.2015",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000480W","Myster","N/A","110","Myster","13","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000687A","Sundsbarm","N/A","110","Sundsbarm","15","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000001653","Finndola","N/A","108","Finndola","8","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000854H","Oyberget","N/A","104","Oyberget","11","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000632Z","Skjerka","N/A","104","Skjerka","10","17.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP00000000052G","Bjolvo","N/A","103","Bjolvo","12","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Water Reservoir","50WP000000006888","Sundsfjord","N/A","102","Sundsfjord","11","16.12.2014",""
"CTA|NO / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Run-of-river and poundage","50WP00000000651V","Solberg2","N/A","100","Solberg2","16","17.12.2014",""
