00:00 - 01:00,30,,1496,,n/e,n/e,1463,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,835,,180,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,144,
01:00 - 02:00,30,,1418,,n/e,n/e,1453,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,799,,164,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,195,
02:00 - 03:00,30,,1337,,n/e,n/e,1456,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,793,,173,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,159,
03:00 - 04:00,30,,1343,,n/e,n/e,1457,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,767,,182,,n/e,n/e,1394,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,92,
04:00 - 05:00,31,,1322,,n/e,n/e,1451,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,736,,199,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,97,
05:00 - 06:00,34,,1274,,n/e,n/e,1446,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,956,,225,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,91,
06:00 - 07:00,34,,1180,,n/e,n/e,1356,,120,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1145,,186,,n/e,n/e,1390,,n/e,n/e,n/e,n/e,5,,n/e,n/e,n/e,n/e,52,
07:00 - 08:00,34,,1199,,n/e,n/e,1326,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1197,,183,,n/e,n/e,1390,,n/e,n/e,n/e,n/e,53,,n/e,n/e,n/e,n/e,18,
08:00 - 09:00,34,,1201,,n/e,n/e,1330,,121,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1297,,113,,n/e,n/e,1389,,n/e,n/e,n/e,n/e,120,,n/e,n/e,n/e,n/e,0,
09:00 - 10:00,34,,1199,,n/e,n/e,1407,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1283,,114,,n/e,n/e,1389,,n/e,n/e,n/e,n/e,180,,n/e,n/e,n/e,n/e,0,
10:00 - 11:00,34,,1271,,n/e,n/e,1419,,117,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1283,,107,,n/e,n/e,1389,,n/e,n/e,n/e,n/e,209,,n/e,n/e,n/e,n/e,0,
11:00 - 12:00,34,,1342,,n/e,n/e,1413,,115,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1188,,118,,n/e,n/e,1389,,n/e,n/e,n/e,n/e,208,,n/e,n/e,n/e,n/e,15,
12:00 - 13:00,34,,1283,,n/e,n/e,1408,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1126,,116,,n/e,n/e,1390,,n/e,n/e,n/e,n/e,168,,n/e,n/e,n/e,n/e,92,
13:00 - 14:00,34,,1203,,n/e,n/e,1421,,121,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1214,,132,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,87,,n/e,n/e,n/e,n/e,195,
14:00 - 15:00,34,,1287,,n/e,n/e,1436,,122,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1168,,159,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,8,,n/e,n/e,n/e,n/e,313,
15:00 - 16:00,35,,1299,,n/e,n/e,1445,,120,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1280,,187,,n/e,n/e,1392,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,505,
16:00 - 17:00,35,,1176,,n/e,n/e,1442,,121,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1284,,209,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,736,
17:00 - 18:00,34,,1182,,n/e,n/e,1303,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1305,,254,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,904,
18:00 - 19:00,34,,1197,,n/e,n/e,1320,,120,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1310,,262,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,998,
19:00 - 20:00,34,,1183,,n/e,n/e,1340,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1264,,214,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1135,
20:00 - 21:00,34,,1211,,n/e,n/e,1251,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1283,,118,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1190,
21:00 - 22:00,34,,1228,,n/e,n/e,1330,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1133,,37,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1180,
22:00 - 23:00,35,,1160,,n/e,n/e,1314,,115,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,858,,91,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1463,
23:00 - 00:00,35,,1147,,n/e,n/e,1042,,114,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,658,,26,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1661,
00:00 - 01:00,35,,1142,,n/e,n/e,1036,,115,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,640,,20,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1636,
01:00 - 02:00,35,,1131,,n/e,n/e,1035,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,476,,17,,n/e,n/e,1391,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1830,
02:00 - 03:00,35,,1139,,n/e,n/e,1021,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,398,,17,,n/e,n/e,1390,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1748,
