00:00 - 01:00,100,,187,,n/e,n/e,183,,59,,45,,n/e,n/e,n/e,n/e,n/e,n/e,,12,299,,0,,n/e,n/e,1924,,214,,64,,0,,n/e,n/e,n/e,n/e,0,
01:00 - 02:00,97,,186,,n/e,n/e,182,,59,,44,,n/e,n/e,n/e,n/e,n/e,n/e,,1,295,,0,,n/e,n/e,1928,,213,,65,,0,,n/e,n/e,n/e,n/e,0,
02:00 - 03:00,94,,112,,n/e,n/e,176,,60,,44,,n/e,n/e,n/e,n/e,n/e,n/e,,11,267,,0,,n/e,n/e,1928,,227,,65,,0,,n/e,n/e,n/e,n/e,0,
03:00 - 04:00,88,,109,,n/e,n/e,180,,61,,45,,n/e,n/e,n/e,n/e,n/e,n/e,,0,279,,17,,n/e,n/e,1927,,230,,65,,0,,n/e,n/e,n/e,n/e,0,
04:00 - 05:00,89,,107,,n/e,n/e,172,,57,,46,,n/e,n/e,n/e,n/e,n/e,n/e,,103,275,,11,,n/e,n/e,1929,,224,,64,,0,,n/e,n/e,n/e,n/e,0,
05:00 - 06:00,89,,108,,n/e,n/e,173,,58,,47,,n/e,n/e,n/e,n/e,n/e,n/e,,111,266,,0,,n/e,n/e,1929,,228,,65,,0,,n/e,n/e,n/e,n/e,0,
06:00 - 07:00,89,,106,,n/e,n/e,170,,57,,47,,n/e,n/e,n/e,n/e,n/e,n/e,,254,263,,0,,n/e,n/e,1930,,226,,64,,0,,n/e,n/e,n/e,n/e,0,
07:00 - 08:00,86,,106,,n/e,n/e,167,,56,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,255,263,,0,,n/e,n/e,1931,,226,,63,,0,,n/e,n/e,n/e,n/e,0,
08:00 - 09:00,85,,103,,n/e,n/e,159,,53,,47,,n/e,n/e,n/e,n/e,n/e,n/e,,255,384,,0,,n/e,n/e,1931,,212,,63,,0,,n/e,n/e,n/e,n/e,0,
09:00 - 10:00,88,,105,,n/e,n/e,151,,47,,47,,n/e,n/e,n/e,n/e,n/e,n/e,,358,374,,0,,n/e,n/e,1933,,200,,63,,1,,n/e,n/e,n/e,n/e,0,
10:00 - 11:00,85,,106,,n/e,n/e,153,,47,,49,,n/e,n/e,n/e,n/e,n/e,n/e,,355,415,,0,,n/e,n/e,1931,,200,,62,,15,,n/e,n/e,n/e,n/e,0,
11:00 - 12:00,86,,99,,n/e,n/e,151,,47,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,105,465,,0,,n/e,n/e,1934,,198,,63,,32,,n/e,n/e,n/e,n/e,0,
12:00 - 13:00,89,,101,,n/e,n/e,157,,50,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,1,468,,13,,n/e,n/e,1931,,203,,64,,37,,n/e,n/e,n/e,n/e,0,
13:00 - 14:00,89,,102,,n/e,n/e,159,,52,,46,,n/e,n/e,n/e,n/e,n/e,n/e,0,,466,,13,,n/e,n/e,1928,,203,,64,,32,,n/e,n/e,n/e,n/e,0,
14:00 - 15:00,89,,107,,n/e,n/e,172,,58,,45,,n/e,n/e,n/e,n/e,n/e,n/e,0,,423,,13,,n/e,n/e,1913,,216,,65,,27,,n/e,n/e,n/e,n/e,0,
15:00 - 16:00,91,,111,,n/e,n/e,190,,64,,71,,n/e,n/e,n/e,n/e,n/e,n/e,0,,434,,24,,n/e,n/e,1916,,228,,65,,16,,n/e,n/e,n/e,n/e,0,
16:00 - 17:00,92,,109,,n/e,n/e,183,,62,,145,,n/e,n/e,n/e,n/e,n/e,n/e,0,,389,,15,,n/e,n/e,1913,,223,,65,,5,,n/e,n/e,n/e,n/e,0,
17:00 - 18:00,93,,110,,n/e,n/e,187,,63,,144,,n/e,n/e,n/e,n/e,n/e,n/e,0,,424,,44,,n/e,n/e,1911,,227,,65,,1,,n/e,n/e,n/e,n/e,0,
18:00 - 19:00,93,,107,,n/e,n/e,176,,59,,144,,n/e,n/e,n/e,n/e,n/e,n/e,0,,400,,20,,n/e,n/e,1905,,220,,65,,0,,n/e,n/e,n/e,n/e,0,
19:00 - 20:00,92,,109,,n/e,n/e,181,,61,,145,,n/e,n/e,n/e,n/e,n/e,n/e,91,,429,,35,,n/e,n/e,1905,,225,,65,,0,,n/e,n/e,n/e,n/e,0,
20:00 - 21:00,91,,109,,n/e,n/e,181,,61,,147,,n/e,n/e,n/e,n/e,n/e,n/e,94,,479,,22,,n/e,n/e,1905,,226,,65,,0,,n/e,n/e,n/e,n/e,0,
21:00 - 22:00,90,,109,,n/e,n/e,182,,61,,148,,n/e,n/e,n/e,n/e,n/e,n/e,191,,478,,21,,n/e,n/e,1904,,224,,66,,0,,n/e,n/e,n/e,n/e,0,
22:00 - 23:00,87,,109,,n/e,n/e,181,,62,,147,,n/e,n/e,n/e,n/e,n/e,n/e,101,,344,,22,,n/e,n/e,1905,,224,,66,,0,,n/e,n/e,n/e,n/e,0,
23:00 - 00:00,89,,109,,n/e,n/e,181,,61,,133,,n/e,n/e,n/e,n/e,n/e,n/e,3,,289,,23,,n/e,n/e,1907,,222,,66,,0,,n/e,n/e,n/e,n/e,0,
00:00 - 01:00,89,,108,,n/e,n/e,183,,60,,45,,n/e,n/e,n/e,n/e,n/e,n/e,,0,295,,55,,n/e,n/e,1905,,227,,65,,0,,n/e,n/e,n/e,n/e,0,
01:00 - 02:00,89,,108,,n/e,n/e,180,,59,,46,,n/e,n/e,n/e,n/e,n/e,n/e,,103,281,,24,,n/e,n/e,1905,,225,,65,,0,,n/e,n/e,n/e,n/e,0,
02:00 - 03:00,89,,107,,n/e,n/e,172,,57,,46,,n/e,n/e,n/e,n/e,n/e,n/e,,206,296,,18,,n/e,n/e,1906,,221,,65,,0,,n/e,n/e,n/e,n/e,0,
03:00 - 04:00,89,,106,,n/e,n/e,171,,57,,46,,n/e,n/e,n/e,n/e,n/e,n/e,,206,281,,0,,n/e,n/e,1909,,223,,65,,0,,n/e,n/e,n/e,n/e,0,
04:00 - 05:00,89,,105,,n/e,n/e,167,,55,,46,,n/e,n/e,n/e,n/e,n/e,n/e,,206,277,,0,,n/e,n/e,1907,,220,,65,,0,,n/e,n/e,n/e,n/e,0,
05:00 - 06:00,89,,105,,n/e,n/e,167,,55,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,206,275,,0,,n/e,n/e,1908,,221,,65,,0,,n/e,n/e,n/e,n/e,0,
06:00 - 07:00,88,,106,,n/e,n/e,169,,57,,49,,n/e,n/e,n/e,n/e,n/e,n/e,,124,280,,0,,n/e,n/e,1908,,227,,62,,0,,n/e,n/e,n/e,n/e,0,
07:00 - 08:00,86,,110,,n/e,n/e,178,,60,,52,,n/e,n/e,n/e,n/e,n/e,n/e,,1,300,,0,,n/e,n/e,1909,,234,,62,,0,,n/e,n/e,n/e,n/e,0,
08:00 - 09:00,86,,106,,n/e,n/e,168,,57,,150,,n/e,n/e,n/e,n/e,n/e,n/e,0,,389,,0,,n/e,n/e,1906,,223,,63,,0,,n/e,n/e,n/e,n/e,0,
09:00 - 10:00,87,,104,,n/e,n/e,160,,54,,152,,n/e,n/e,n/e,n/e,n/e,n/e,0,,442,,0,,n/e,n/e,1900,,215,,63,,0,,n/e,n/e,n/e,n/e,0,
10:00 - 11:00,86,,107,,n/e,n/e,172,,58,,268,,n/e,n/e,n/e,n/e,n/e,n/e,0,,554,,28,,n/e,n/e,1906,,222,,65,,12,,n/e,n/e,n/e,n/e,0,
11:00 - 12:00,87,,108,,n/e,n/e,173,,60,,279,,n/e,n/e,n/e,n/e,n/e,n/e,0,,563,,44,,n/e,n/e,1920,,223,,65,,44,,n/e,n/e,n/e,n/e,0,
12:00 - 13:00,88,,110,,n/e,n/e,183,,63,,270,,n/e,n/e,n/e,n/e,n/e,n/e,,0,573,,21,,n/e,n/e,1922,,227,,65,,53,,n/e,n/e,n/e,n/e,0,
13:00 - 14:00,87,,110,,n/e,n/e,187,,63,,271,,n/e,n/e,n/e,n/e,n/e,n/e,,0,580,,20,,n/e,n/e,1924,,227,,64,,63,,n/e,n/e,n/e,n/e,0,
