00:00 - 01:00,40,,n/e,n/e,n/e,n/e,207,,200,,17,,n/e,n/e,n/e,n/e,N/A,N/A,0,48,63,,110,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,409,
01:00 - 02:00,40,,n/e,n/e,n/e,n/e,205,,200,,17,,n/e,n/e,n/e,n/e,N/A,N/A,0,130,44,,106,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,405,
02:00 - 03:00,40,,n/e,n/e,n/e,n/e,206,,200,,17,,n/e,n/e,n/e,n/e,N/A,N/A,0,129,43,,114,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,380,
03:00 - 04:00,40,,n/e,n/e,n/e,n/e,205,,200,,17,,n/e,n/e,n/e,n/e,N/A,N/A,0,129,42,,81,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,424,
04:00 - 05:00,40,,n/e,n/e,n/e,n/e,214,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,129,42,,112,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,374,
05:00 - 06:00,40,,n/e,n/e,n/e,n/e,213,,200,,19,,n/e,n/e,n/e,n/e,N/A,N/A,0,97,44,,190,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,345,
06:00 - 07:00,40,,n/e,n/e,n/e,n/e,215,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,64,,218,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,345,
07:00 - 08:00,40,,n/e,n/e,n/e,n/e,215,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,83,,300,,n/e,n/e,n/e,n/e,n/e,n/e,46,,3,,N/A,N/A,n/e,n/e,326,
08:00 - 09:00,40,,n/e,n/e,n/e,n/e,216,,199,,17,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,87,,295,,n/e,n/e,n/e,n/e,n/e,n/e,46,,8,,N/A,N/A,n/e,n/e,276,
09:00 - 10:00,40,,n/e,n/e,n/e,n/e,216,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,99,,349,,n/e,n/e,n/e,n/e,n/e,n/e,46,,11,,N/A,N/A,n/e,n/e,213,
10:00 - 11:00,40,,n/e,n/e,n/e,n/e,216,,200,,19,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,97,,371,,n/e,n/e,n/e,n/e,n/e,n/e,46,,13,,N/A,N/A,n/e,n/e,132,
11:00 - 12:00,40,,n/e,n/e,n/e,n/e,215,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,108,,370,,n/e,n/e,n/e,n/e,n/e,n/e,46,,13,,N/A,N/A,n/e,n/e,97,
12:00 - 13:00,40,,n/e,n/e,n/e,n/e,214,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,109,,340,,n/e,n/e,n/e,n/e,n/e,n/e,46,,12,,N/A,N/A,n/e,n/e,92,
13:00 - 14:00,40,,n/e,n/e,n/e,n/e,214,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,109,,310,,n/e,n/e,n/e,n/e,n/e,n/e,46,,9,,N/A,N/A,n/e,n/e,74,
14:00 - 15:00,40,,n/e,n/e,n/e,n/e,214,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,110,,308,,n/e,n/e,n/e,n/e,n/e,n/e,46,,3,,N/A,N/A,n/e,n/e,59,
15:00 - 16:00,40,,n/e,n/e,n/e,n/e,213,,200,,17,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,117,,377,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,56,
16:00 - 17:00,40,,n/e,n/e,n/e,n/e,215,,199,,17,,n/e,n/e,n/e,n/e,N/A,N/A,80,3,145,,537,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,61,
17:00 - 18:00,40,,n/e,n/e,n/e,n/e,215,,200,,17,,n/e,n/e,n/e,n/e,N/A,N/A,81,3,152,,592,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,61,
18:00 - 19:00,40,,n/e,n/e,n/e,n/e,215,,201,,16,,n/e,n/e,n/e,n/e,N/A,N/A,81,3,154,,608,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,35,
19:00 - 20:00,40,,n/e,n/e,n/e,n/e,215,,200,,16,,n/e,n/e,n/e,n/e,N/A,N/A,100,3,155,,588,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,23,
20:00 - 21:00,40,,n/e,n/e,n/e,n/e,215,,200,,17,,n/e,n/e,n/e,n/e,N/A,N/A,131,3,160,,579,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,24,
21:00 - 22:00,40,,n/e,n/e,n/e,n/e,215,,199,,21,,n/e,n/e,n/e,n/e,N/A,N/A,110,3,122,,500,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,31,
22:00 - 23:00,40,,n/e,n/e,n/e,n/e,212,,199,,21,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,102,,477,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,27,
23:00 - 00:00,40,,n/e,n/e,n/e,n/e,212,,200,,22,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,82,,235,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,21,
00:00 - 01:00,40,,n/e,n/e,n/e,n/e,211,,199,,21,,n/e,n/e,n/e,n/e,N/A,N/A,0,48,57,,178,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,22,
01:00 - 02:00,40,,n/e,n/e,n/e,n/e,210,,200,,21,,n/e,n/e,n/e,n/e,N/A,N/A,0,129,57,,181,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,23,
02:00 - 03:00,40,,n/e,n/e,n/e,n/e,209,,200,,21,,n/e,n/e,n/e,n/e,N/A,N/A,0,129,56,,209,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,31,
03:00 - 04:00,40,,n/e,n/e,n/e,n/e,213,,200,,21,,n/e,n/e,n/e,n/e,N/A,N/A,0,129,57,,199,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,64,
04:00 - 05:00,40,,n/e,n/e,n/e,n/e,214,,200,,25,,n/e,n/e,n/e,n/e,N/A,N/A,0,128,57,,211,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,76,
05:00 - 06:00,40,,n/e,n/e,n/e,n/e,214,,200,,23,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,93,,425,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,79,
06:00 - 07:00,40,,n/e,n/e,n/e,n/e,214,,200,,19,,n/e,n/e,n/e,n/e,N/A,N/A,101,3,119,,597,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,117,
07:00 - 08:00,40,,n/e,n/e,n/e,n/e,214,,200,,17,,n/e,n/e,n/e,n/e,N/A,N/A,102,3,147,,669,,n/e,n/e,n/e,n/e,n/e,n/e,46,,4,,N/A,N/A,n/e,n/e,210,
08:00 - 09:00,40,,n/e,n/e,n/e,n/e,214,,199,,17,,n/e,n/e,n/e,n/e,N/A,N/A,102,3,148,,590,,n/e,n/e,n/e,n/e,n/e,n/e,46,,9,,N/A,N/A,n/e,n/e,341,
09:00 - 10:00,40,,n/e,n/e,n/e,n/e,215,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,101,3,149,,595,,n/e,n/e,n/e,n/e,n/e,n/e,46,,12,,N/A,N/A,n/e,n/e,410,
10:00 - 11:00,40,,n/e,n/e,n/e,n/e,216,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,82,3,139,,606,,n/e,n/e,n/e,n/e,n/e,n/e,46,,14,,N/A,N/A,n/e,n/e,440,
11:00 - 12:00,40,,n/e,n/e,n/e,n/e,216,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,82,3,142,,578,,n/e,n/e,n/e,n/e,n/e,n/e,46,,14,,N/A,N/A,n/e,n/e,460,
12:00 - 13:00,40,,n/e,n/e,n/e,n/e,214,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,82,3,142,,559,,n/e,n/e,n/e,n/e,n/e,n/e,46,,13,,N/A,N/A,n/e,n/e,460,
13:00 - 14:00,40,,n/e,n/e,n/e,n/e,214,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,1,7,122,,597,,n/e,n/e,n/e,n/e,n/e,n/e,46,,10,,N/A,N/A,n/e,n/e,435,
14:00 - 15:00,40,,n/e,n/e,n/e,n/e,216,,199,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,122,,597,,n/e,n/e,n/e,n/e,n/e,n/e,46,,3,,N/A,N/A,n/e,n/e,459,
15:00 - 16:00,40,,n/e,n/e,n/e,n/e,215,,200,,17,,n/e,n/e,n/e,n/e,N/A,N/A,81,3,133,,620,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,432,
16:00 - 17:00,40,,n/e,n/e,n/e,n/e,215,,200,,19,,n/e,n/e,n/e,n/e,N/A,N/A,102,3,134,,670,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,416,
17:00 - 18:00,40,,n/e,n/e,n/e,n/e,216,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,102,3,156,,683,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,400,
18:00 - 19:00,40,,n/e,n/e,n/e,n/e,217,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,102,3,159,,689,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,404,
19:00 - 20:00,40,,n/e,n/e,n/e,n/e,216,,200,,16,,n/e,n/e,n/e,n/e,N/A,N/A,112,3,160,,677,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,401,
20:00 - 21:00,40,,n/e,n/e,n/e,n/e,217,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,129,3,151,,643,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,412,
21:00 - 22:00,40,,n/e,n/e,n/e,n/e,214,,200,,21,,n/e,n/e,n/e,n/e,N/A,N/A,44,5,140,,574,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,431,
22:00 - 23:00,40,,n/e,n/e,n/e,n/e,210,,200,,21,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,105,,486,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,437,
23:00 - 00:00,40,,n/e,n/e,n/e,n/e,207,,199,,21,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,94,,240,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,403,
00:00 - 01:00,40,,n/e,n/e,n/e,n/e,205,,200,,21,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,58,,183,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,322,
01:00 - 02:00,40,,n/e,n/e,n/e,n/e,205,,200,,20,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,39,,177,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,304,
02:00 - 03:00,40,,n/e,n/e,n/e,n/e,205,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,38,,192,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,272,
03:00 - 04:00,40,,n/e,n/e,n/e,n/e,206,,199,,22,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,38,,226,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,264,
04:00 - 05:00,40,,n/e,n/e,n/e,n/e,215,,199,,28,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,38,,226,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,289,
05:00 - 06:00,40,,n/e,n/e,n/e,n/e,215,,199,,27,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,84,,468,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,326,
06:00 - 07:00,40,,n/e,n/e,n/e,n/e,216,,199,,24,,n/e,n/e,n/e,n/e,N/A,N/A,80,3,130,,551,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,331,
07:00 - 08:00,40,,n/e,n/e,n/e,n/e,241,,199,,22,,n/e,n/e,n/e,n/e,N/A,N/A,131,3,143,,627,,n/e,n/e,n/e,n/e,n/e,n/e,46,,6,,N/A,N/A,n/e,n/e,339,
08:00 - 09:00,40,,n/e,n/e,n/e,n/e,243,,199,,19,,n/e,n/e,n/e,n/e,N/A,N/A,121,3,141,,705,,n/e,n/e,n/e,n/e,n/e,n/e,46,,14,,N/A,N/A,n/e,n/e,338,
09:00 - 10:00,40,,n/e,n/e,n/e,n/e,239,,199,,17,,n/e,n/e,n/e,n/e,N/A,N/A,120,3,143,,725,,n/e,n/e,n/e,n/e,n/e,n/e,46,,19,,N/A,N/A,n/e,n/e,319,
10:00 - 11:00,40,,n/e,n/e,n/e,n/e,266,,199,,17,,n/e,n/e,n/e,n/e,N/A,N/A,121,3,143,,708,,n/e,n/e,n/e,n/e,n/e,n/e,46,,22,,N/A,N/A,n/e,n/e,325,
11:00 - 12:00,40,,n/e,n/e,n/e,n/e,286,,199,,17,,n/e,n/e,n/e,n/e,N/A,N/A,101,3,143,,633,,n/e,n/e,n/e,n/e,n/e,n/e,46,,21,,N/A,N/A,n/e,n/e,340,
12:00 - 13:00,40,,n/e,n/e,n/e,n/e,272,,199,,17,,n/e,n/e,n/e,n/e,N/A,N/A,125,3,123,,563,,n/e,n/e,n/e,n/e,n/e,n/e,46,,18,,N/A,N/A,n/e,n/e,406,
13:00 - 14:00,40,,n/e,n/e,n/e,n/e,256,,199,,17,,n/e,n/e,n/e,n/e,N/A,N/A,81,3,123,,616,,n/e,n/e,n/e,n/e,n/e,n/e,46,,12,,N/A,N/A,n/e,n/e,430,
14:00 - 15:00,40,,n/e,n/e,n/e,n/e,266,,200,,17,,n/e,n/e,n/e,n/e,N/A,N/A,81,3,123,,566,,n/e,n/e,n/e,n/e,n/e,n/e,46,,4,,N/A,N/A,n/e,n/e,433,
15:00 - 16:00,40,,n/e,n/e,n/e,n/e,279,,199,,18,,n/e,n/e,n/e,n/e,N/A,N/A,81,3,145,,614,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,428,
16:00 - 17:00,40,,n/e,n/e,n/e,n/e,278,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,123,3,146,,678,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,398,
17:00 - 18:00,40,,n/e,n/e,n/e,n/e,302,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,118,3,155,,688,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,345,
18:00 - 19:00,40,,n/e,n/e,n/e,n/e,308,,199,,21,,n/e,n/e,n/e,n/e,N/A,N/A,106,3,156,,723,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,317,
19:00 - 20:00,40,,n/e,n/e,n/e,n/e,300,,199,,21,,n/e,n/e,n/e,n/e,N/A,N/A,132,3,155,,736,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,290,
20:00 - 21:00,40,,n/e,n/e,n/e,n/e,304,,199,,19,,n/e,n/e,n/e,n/e,N/A,N/A,132,4,124,,719,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,237,
21:00 - 22:00,40,,n/e,n/e,n/e,n/e,304,,199,,18,,n/e,n/e,n/e,n/e,N/A,N/A,2,3,110,,680,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,255,
22:00 - 23:00,40,,n/e,n/e,n/e,n/e,305,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,94,,531,,n/e,n/e,n/e,n/e,n/e,n/e,46,,0,,N/A,N/A,n/e,n/e,288,
23:00 - 00:00,40,,n/e,n/e,n/e,n/e,306,,200,,20,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,80,,137,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,333,
00:00 - 01:00,40,,n/e,n/e,n/e,n/e,307,,199,,19,,n/e,n/e,n/e,n/e,N/A,N/A,0,201,56,,131,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,374,
01:00 - 02:00,40,,n/e,n/e,n/e,n/e,307,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,0,244,56,,125,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,386,
02:00 - 03:00,40,,n/e,n/e,n/e,n/e,306,,200,,20,,n/e,n/e,n/e,n/e,N/A,N/A,0,244,56,,129,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,386,
03:00 - 04:00,40,,n/e,n/e,n/e,n/e,305,,199,,21,,n/e,n/e,n/e,n/e,N/A,N/A,0,244,56,,137,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,405,
04:00 - 05:00,40,,n/e,n/e,n/e,n/e,302,,199,,27,,n/e,n/e,n/e,n/e,N/A,N/A,0,219,56,,171,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,385,
05:00 - 06:00,40,,n/e,n/e,n/e,n/e,301,,199,,27,,n/e,n/e,n/e,n/e,N/A,N/A,0,6,71,,315,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,396,
06:00 - 07:00,40,,n/e,n/e,n/e,n/e,302,,199,,26,,n/e,n/e,n/e,n/e,N/A,N/A,0,6,114,,483,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,406,
07:00 - 08:00,40,,n/e,n/e,n/e,n/e,303,,199,,23,,n/e,n/e,n/e,n/e,N/A,N/A,0,6,141,,541,,n/e,n/e,n/e,n/e,n/e,n/e,44,,6,,N/A,N/A,n/e,n/e,430,
08:00 - 09:00,40,,n/e,n/e,n/e,n/e,302,,199,,21,,n/e,n/e,n/e,n/e,N/A,N/A,38,4,145,,571,,n/e,n/e,n/e,n/e,n/e,n/e,44,,14,,N/A,N/A,n/e,n/e,440,
09:00 - 10:00,40,,n/e,n/e,n/e,n/e,307,,199,,18,,n/e,n/e,n/e,n/e,N/A,N/A,81,3,141,,556,,n/e,n/e,n/e,n/e,n/e,n/e,44,,18,,N/A,N/A,n/e,n/e,446,
10:00 - 11:00,40,,n/e,n/e,n/e,n/e,310,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,81,3,143,,557,,n/e,n/e,n/e,n/e,n/e,n/e,44,,21,,N/A,N/A,n/e,n/e,439,
11:00 - 12:00,40,,n/e,n/e,n/e,n/e,309,,199,,18,,n/e,n/e,n/e,n/e,N/A,N/A,39,5,142,,568,,n/e,n/e,n/e,n/e,n/e,n/e,44,,19,,N/A,N/A,n/e,n/e,435,
12:00 - 13:00,40,,n/e,n/e,n/e,n/e,310,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,7,124,,567,,n/e,n/e,n/e,n/e,n/e,n/e,44,,14,,N/A,N/A,n/e,n/e,418,
13:00 - 14:00,40,,n/e,n/e,n/e,n/e,302,,199,,18,,n/e,n/e,n/e,n/e,N/A,N/A,0,1,124,,561,,n/e,n/e,n/e,n/e,n/e,n/e,44,,9,,N/A,N/A,n/e,n/e,434,
14:00 - 15:00,40,,n/e,n/e,n/e,n/e,302,,200,,18,,n/e,n/e,n/e,n/e,N/A,N/A,1,4,124,,594,,n/e,n/e,n/e,n/e,n/e,n/e,44,,3,,N/A,N/A,n/e,n/e,436,
15:00 - 16:00,40,,n/e,n/e,n/e,n/e,301,,199,,18,,n/e,n/e,n/e,n/e,N/A,N/A,130,3,142,,637,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,423,
16:00 - 17:00,40,,n/e,n/e,n/e,n/e,294,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,130,3,151,,678,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,419,
17:00 - 18:00,40,,n/e,n/e,n/e,n/e,272,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,130,3,153,,637,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,426,
18:00 - 19:00,40,,n/e,n/e,n/e,n/e,302,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,130,3,153,,598,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,408,
19:00 - 20:00,40,,n/e,n/e,n/e,n/e,302,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,130,3,141,,563,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,402,
20:00 - 21:00,40,,n/e,n/e,n/e,n/e,302,,199,,19,,n/e,n/e,n/e,n/e,N/A,N/A,130,3,118,,577,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,365,
21:00 - 22:00,40,,n/e,n/e,n/e,n/e,301,,199,,21,,n/e,n/e,n/e,n/e,N/A,N/A,130,3,109,,536,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,356,
22:00 - 23:00,40,,n/e,n/e,n/e,n/e,301,,199,,20,,n/e,n/e,n/e,n/e,N/A,N/A,1,7,89,,445,,n/e,n/e,n/e,n/e,n/e,n/e,44,,0,,N/A,N/A,n/e,n/e,334,
