Dispa_SET_Time_Step,Biomass_Actual_Aggregated,Biomass_Actual_Consumption,Fossil_Brown_coal-Lignite_Actual_Aggregated,Fossil_Brown_coal-Lignite_Actual_Consumption,Fossil_Coal-derived_gas_Actual_Aggregated,Fossil_Coal-derived_gas_Actual_Consumption,Fossil_Gas_Actual_Aggregated,Fossil_Gas_Actual_Consumption,Fossil_Hard_coal_Actual_Aggregated,Fossil_Hard_coal_Actual_Consumption,Fossil_Oil_Actual_Aggregated,Fossil_Oil_Actual_Consumption,Fossil_Oil_shale_Actual_Aggregated,Fossil_Oil_shale_Actual_Consumption,Fossil_Peat_Actual_Aggregated,Fossil_Peat_Actual_Consumption,Geothermal_Actual_Aggregated,Geothermal_Actual_Consumption,Hydro_Pumped_Storage_Actual_Aggregated,Hydro_Pumped_Storage_Actual_Consumption,Hydro_Run-of-river_and_poundage_Actual_Aggregated,Hydro_Run-of-river_and_poundage_Actual_Consumption,Hydro_Water_Reservoir_Actual_Aggregated,Hydro_Water_Reservoir_Actual_Consumption,Marine_Actual_Aggregated,Marine_Actual_Consumption,Nuclear_Actual_Aggregated,Nuclear_Actual_Consumption,Other_Actual_Aggregated,Other_Actual_Consumption,Other_renewable_Actual_Aggregated,Other_renewable_Actual_Consumption,Solar_Actual_Aggregated,Solar_Actual_Consumption,Waste_Actual_Aggregated,Waste_Actual_Consumption,Wind_Offshore_Actual_Aggregated,Wind_Offshore_Actual_Consumption,Wind_Onshore_Actual_Aggregated,Wind_Onshore_Actual_Consumption
2023-01-01 05:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,217.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2.0,0.0
2023-01-01 05:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,212.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2.0,0.0
2023-01-01 06:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,219.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2.0,0.0
2023-01-01 06:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,237.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2.0,0.0
2023-01-01 07:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,239.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3.0,0.0
2023-01-01 07:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,220.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3.0,0.0
2023-01-01 08:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,216.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2.0,0.0
2023-01-01 08:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,224.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1.0,0.0
2023-01-01 09:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,235.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3.0,0.0
2023-01-01 09:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,247.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6.0,0.0
2023-01-01 10:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,248.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9.0,2.0
2023-01-01 10:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,244.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8.0,0.0
2023-01-01 11:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,219.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10.0,2.0
2023-01-01 11:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,228.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10.0,3.0
2023-01-01 12:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,,,,,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,,
2023-01-01 12:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,,,,,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,,
2023-01-01 13:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,310.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11.0,4.0
2023-01-01 13:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,303.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9.0,1.0
2023-01-01 14:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,300.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6.0,0.0
2023-01-01 14:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,291.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5.0,0.0
2023-01-01 15:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,276.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4.0,0.0
2023-01-01 15:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,280.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3.0,0.0
2023-01-01 16:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,284.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6.0,0.0
2023-01-01 16:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,287.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9.0,2.0
2023-01-01 17:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,282.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10.0,3.0
2023-01-01 17:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,278.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,16.0,13.0
2023-01-01 18:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,276.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,16.0,13.0
2023-01-01 18:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,276.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,17.0,13.0
2023-01-01 19:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,274.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,22.0,19.0
2023-01-01 19:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,274.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,24.0,22.0
2023-01-01 20:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,274.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,31.0,29.0
2023-01-01 20:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,223.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,26.0,22.0
2023-01-01 21:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,238.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,19.0,15.0
2023-01-01 21:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,236.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,17.0,13.0
2023-01-01 22:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,252.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,20.0,15.0
2023-01-01 22:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,261.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,14.0,10.0
2023-01-01 23:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,234.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,27.0,24.0
2023-01-01 23:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,216.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,32.0,29.0
2023-01-02 00:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,228.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,31.0,28.0
2023-01-02 00:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,229.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,39.0,37.0
2023-01-02 01:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,227.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,49.0,45.0
2023-01-02 01:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,216.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,56.0,55.0
2023-01-02 02:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,215.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,51.0,52.0
2023-01-02 02:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,214.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,60.0,59.0
2023-01-02 03:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,215.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,75.0,74.0
2023-01-02 03:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,216.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,70.0,68.0
2023-01-02 04:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,219.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,63.0,63.0
2023-01-02 04:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,218.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,58.0,57.0
2023-01-02 05:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,229.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,70.0,69.0
2023-01-02 05:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,226.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,70.0,68.0
2023-01-02 06:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,227.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,71.0,70.0
2023-01-02 06:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,225.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,73.0,72.0
2023-01-02 07:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,215.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,75.0,73.0
2023-01-02 07:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,216.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,77.0,75.0
2023-01-02 08:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,210.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,93.0,92.0
2023-01-02 08:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,214.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,115.0,114.0
2023-01-02 09:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,216.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,156.0,155.0
2023-01-02 09:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,224.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,151.0,150.0
2023-01-02 10:00:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,216.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,174.0,174.0
2023-01-02 10:30:00+00:00,n/e,n/e,n/e,n/e,n/e,n/e,212.0,0.0,0.0,0.0,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,0.0,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,205.0,205.0
