,CCGT,CHP,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,oil,onshore wind,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-02-15 07:00:00,5.30369463555383,5.19338356561385,-7.41532119947494,7.13250423513983,2.00414153485533,-54.0730672661552,17.253530073063,18.6516956091909,3.36924173053109,3.89635990720419E-06,2.58023237817139,0,0,-1.256120043031E-05,-6.99813866573607E-06,5.97103120430021E-06
2013-02-15 08:00:00,5.3036981893923,5.19338465692115,-8.66530650142371,3.76782058711947,1.179286516528,-45.2672781715797,12.7553267035272,18.6516959547342,1.86728458981841,3.97996121434651E-06,2.21769010930552,2.99644299345066,-1.05005017031214E-05,-1.24044208685197E-05,-7.52370653456325E-06,5.91337129834863E-06
2013-02-15 09:00:00,5.30366782275912,5.19338122935194,-9.87593163562929,1.49454946052688E-05,-1.85244048547215E-05,-38.9497568668399,12.0369681033362,18.6516950206095,1.00458735053086,3.51300313841485E-06,1.57952396763988,5.0559230901045,-1.23769948151715E-05,-1.41782736773692E-05,-8.9428372240139E-06,6.61342190390703E-06
2013-02-15 10:00:00,5.30316783684186,5.19335211412325,-9.67109587063003,5.343493898461E-06,-2.0119598445241,-37.840283378475,12.0395868791817,18.6516922354076,0.489492614647065,2.90266803148891E-06,1.47352198920956,6.37259555187637,-2.00956750306436E-05,-1.74900307270845E-05,-1.21414063761929E-05,8.16076836041089E-06
2013-02-15 11:00:00,5.30316872279944,5.1933456355983,-11.5875655036422,5.34774647589813E-06,-2.01196031135691,-36.5232126772199,12.0450255954883,18.6516922316642,0.396334021751228,2.89278323670668E-06,1.75100451158403,6.78224042518939,-2.2581172495641E-05,-1.70787595593186E-05,-1.26304480453863E-05,8.24381248139635E-06
2013-02-15 12:00:00,5.30316550993893,5.19334519801581,-11.6837282800723,5.24646192639741E-06,-2.01196042744416,-36.3085188115165,12.0503930069467,18.6516921909244,0.482632073389126,2.88389092348239E-06,1.80755601792011,6.5154985414797,-2.54800911137818E-05,-1.70433854686058E-05,-1.23569528076395E-05,8.35959770099285E-06
2013-02-15 13:00:00,5.30367193639533,5.19338142797418,-13.6336088329577,1.64715931616084E-05,-1.41063613733835E-05,-36.2862627659237,12.0592527108514,18.6516950602085,0.674270333956573,3.52065961119691E-06,1.88850307513197,6.14915769831948,-2.23104966395943E-05,-1.3739166537068E-05,-9.55977108931982E-06,6.80895571363044E-06
2013-02-15 14:00:00,5.30369822355676,5.19338461584451,-16.4075610033488,1.78873731739404,9.71467848781613E-05,-35.1534472792774,12.5062685704288,18.6516961152901,1.04387764969793,3.96702911782892E-06,1.92795660150041,5.14534751272562,-1.97290476356574E-05,-1.2551404745606E-05,-8.25773574240074E-06,6.24617848190427E-06
2013-02-15 15:00:00,5.30369385939621,5.19338355088173,-20.5358092445724,6.73387026381301,-0.000129364133316183,-38.0806172993567,15.7832367167603,18.6516957503238,1.24620646297077,3.79985819414804E-06,1.78858649631009,3.9159380606109,-1.80358077847685E-05,-1.31101348061265E-05,-8.31154652445321E-06,6.39482527564907E-06
2013-02-15 16:00:00,5.30374961036482,5.19339927345805,-12.3647145797993,7.14551205202956,1.36260409399716E-05,-45.2849316451541,17.3094483301253,18.6517043336724,1.06293078584971,0.0888985080210406,1.26132781846785,1.63264613763018,-5.25455269438533E-06,-3.42195102954477E-06,-2.06609183490158E-06,1.53785519541397E-06
2013-02-15 17:00:00,5.30375386266149,5.19340065998706,-4.40868030931457,7.14551266416962,2.01197761028226,-53.4346408422158,17.309395864255,18.651706772283,1.06448650356761,0.0888998921142245,1.07415602301436,0,0,-4.46830210004967E-07,-2.5251874973975E-07,1.9694942905517E-07
2013-02-15 18:00:00,5.30375381813758,5.19340064521022,-5.45774377928734,7.14551266038381,2.01197758126516,-52.1935962895956,17.3097553038697,18.6517067403909,0.961588181881771,0.0888998820045092,0.984714501125086,0,0,-5.05235743545601E-07,-2.70211504997064E-07,2.09702986225378E-07
2013-02-15 19:00:00,5.30374990637754,5.19339939146077,-7.65276631115815,7.14551205043462,1.77047869952648,-49.7057727897416,17.3107570473753,18.6517044312768,0.977868865425026,0.0888986583711504,0.916148738135458,0,0,-3.49208142784395E-06,-1.93601575097091E-06,1.38325557924817E-06
2013-02-15 20:00:00,5.30374987696553,5.19339936530619,-7.49600790093016,7.14551205585047,5.69048445193537E-05,-48.1831947660456,17.3117423486624,18.6517044190523,1.14886906055508,0.0888986385679385,0.83524888299829,0,0,-3.59443399473368E-06,-1.96855440801969E-06,1.37931088750297E-06
2013-02-15 21:00:00,5.30374942485132,5.19339921609535,-5.06268068657939,7.14551198713396,-1.7246320971178E-05,-50.8026993314685,17.3127191820947,18.6517042079859,1.37330905937187,0.0888984159476529,0.796085654247854,0,0,-3.93039932444951E-06,-2.19522709526743E-06,1.47816872226806E-06
2013-02-15 22:00:00,5.30374945001747,5.19339922995456,-4.44344637033473,7.14551200379078,2.05518054178396E-05,-50.795794374438,17.3136761908309,18.6517041945858,1.00067721586516,0.0888984192185014,0.541583654542304,0,0,-4.28341808129198E-06,-2.17255192653809E-06,1.48874208216773E-06
2013-02-15 23:00:00,5.30374670781384,5.19339836333664,-7.23575109537179,7.14551152201393,-1.21486978719515E-06,-48.0063365446492,17.3146169731949,18.6517030062464,1.02891938485728,0.0888965027729078,0.515282756190541,0,0,-5.9641109487899E-06,-3.11884970072285E-06,2.07683208454563E-06
2013-02-16 00:00:00,5.30374206892083,5.19339687127108,-8.42689551248209,7.14551057099964,-1.06560257491675E-06,-46.9887552627971,17.3155291638055,18.651701408702,1.19944143791876,0.0888860043105435,0.517459465848532,0,0,-8.15785549183076E-06,-4.15936864287048E-06,2.87527974740085E-06
2013-02-16 01:00:00,5.30369391127118,5.19338337395511,-9.80740283413391,7.14542623762316,-6.98530889035928E-05,-45.6097154384949,17.316360220419,18.6516948959557,1.34981278905748,3.55818013939081E-06,0.456859933479817,0,0,-1.73012401936792E-05,-8.37818938017421E-06,6.06666597803849E-06
2013-02-16 02:00:00,5.3036949000735,5.19338406535056,-9.04261067950198,6.60401030841131,-0.000235924946591023,-43.8965911616339,15.4091883855377,18.6516953912292,1.40799553467819,3.98382338670777E-06,0.369511820893039,0,0,-1.76641823783504E-05,-8.13196673264471E-06,5.76501061663484E-06
2013-02-16 03:00:00,5.30369546713758,5.19338424092405,-5.95220630926047,4.35478156803867,-7.5952061034869E-05,-42.0292040671182,12.5297085905949,18.6516954820238,1.61425512277732,4.00546645072567E-06,0.334008971309486,0,0,-1.78842579751661E-05,-8.64943793166262E-06,5.70070064290445E-06
2013-02-16 04:00:00,5.30369602536002,5.19338463804729,-2.20530302306583,1.9368657572838,-1.60577283990976E-05,-43.6280991797511,12.5142164793799,18.6516955461011,1.91100976620963,4.01418225880545E-06,0.322592468783369,0,0,-1.79301771752811E-05,-8.27430708858401E-06,5.72889565167231E-06
2013-02-16 05:00:00,5.30369663462113,5.19338483799414,-0.515926360967284,0.923659643006294,3.71569265006774E-05,-44.6358143468904,12.4926954270255,18.6516955606773,2.25446373214651,4.02440703085861E-06,0.332149334340189,0,0,-1.78250228878025E-05,-7.83137149922908E-06,5.76311616605048E-06
2013-02-16 06:00:00,5.30369606594972,5.19338466266043,-1.59415471691894,3.15455488050714,7.30958977942265E-05,-46.6746195947059,12.8668066785544,18.6516954850528,2.7443772839666,4.00927024974234E-06,0.354227266558968,0,0,-1.76637295457239E-05,-7.48729913611612E-06,5.85506345057854E-06
2013-02-16 07:00:00,5.30369577579545,5.19338450818031,-3.67852500282704,5.15561243862647,0.000252315578539946,-48.7644374328837,14.2957294440581,18.6516955459872,3.26090812916244,4.00015685133811E-06,0.39648800465234,0.185253581588662,-1.67559151717327E-05,-1.73262766727875E-05,-7.19380226277622E-06,5.88018365624863E-06
2013-02-16 08:00:00,5.30314572287363,5.19334719205021,-9.33866509823349,5.22449543301518E-06,-4.78389474061421E-05,-39.9882360249082,12.0860366504808,18.6516924045588,3.91003783010697,2.9097488454887E-06,0.416020200499735,3.76673565785273,-1.35695072047144E-05,-2.33831248415498E-05,-9.79344318730569E-06,8.08370910018311E-06
2013-02-16 09:00:00,0.0268653424867624,5.19330745678621,-10.4702497588605,5.03089852314773E-06,-3.26136811823598E-05,-31.8212957078389,7.6186216831973,18.651691919677,3.83390031666088,2.84508287220762E-06,0.30650865320425,6.66075674154715,-1.65872893894064E-05,-2.56839960223432E-05,-1.00551076111941E-05,8.52950216696309E-06
2013-02-16 10:00:00,0.000617548223330374,3.12760585180198,-11.686025206924,4.4143644841447E-06,-0.89058578274515,-27.577048845663,5.92010094614625,18.6516910982628,3.8698622283201,2.75167696387214E-06,0.275384399807433,8.30848240266952,-2.32334826353207E-05,-2.7323903942355E-05,-1.04117308461724E-05,9.25505081902199E-06
2013-02-16 11:00:00,0.000625955826846514,2.90595508025066,-12.727035169512,4.41573834109256E-06,-0.909904596446311,-25.3383362482676,3.77914234675655,18.6516911510234,4.09343810595581,2.75990424043259E-06,0.299794015505679,9.24471618654465,-2.609309268531E-05,-2.6952275539035E-05,-1.02210568316252E-05,9.25526296831083E-06
2013-02-16 12:00:00,0.000632089137442148,2.81489082181534,-12.7461482338363,4.43037165884884E-06,-1.05657365990171,-23.041402117199,0.990587762706526,18.6516911920494,4.77260829683827,2.76208329395838E-06,0.318683028025114,9.29511827474124,-2.70355721146793E-05,-2.66665522267767E-05,-1.0223936132931E-05,9.24100222801154E-06
2013-02-16 13:00:00,0.000632649068661794,2.8161452316102,-11.2230450974934,4.43885234229387E-06,-1.432322667639,-23.1725729369345,-0.432355735237025,18.6516911990732,5.73343152480232,2.75599863434148E-06,0.349245509090208,8.70923792752759,-2.78303602550614E-05,-2.62407252842732E-05,-1.00457397874436E-05,9.2188881240331E-06
2013-02-16 14:00:00,0.000626048867043841,2.92656977099803,-11.4761757568802,4.47898325272256E-06,-1.29960157214766,-25.9800229738111,3.25453119015825,18.6516912562348,6.27240316688485,2.75495233819583E-06,0.371121547727996,7.27894438230307,-2.80070382206069E-05,-2.59650848830575E-05,-9.80478811187879E-06,9.16977382599079E-06
2013-02-16 15:00:00,0.000603397969850322,3.23604584908797,-8.69236997032944,4.53197711672133E-06,-0.446880501575069,-31.3162791979737,6.64013125795008,18.6516912483461,6.3359229950078,2.75206665425634E-06,0.417017850156967,5.17420147759675,-2.56307374202549E-05,-2.54666545402483E-05,-9.68647855214044E-06,8.87581074322996E-06
2013-02-16 16:00:00,5.30367458164331,5.19338193945441,-8.96890033878902,1.83134496624989E-05,1.9759621361806E-05,-41.3139608721866,12.1183821189783,18.6516949666911,6.43094012801209,3.60484972644649E-06,0.480796194315396,2.10401496478092,-1.90400339799398E-05,-1.80994187851721E-05,-7.01685376597538E-06,6.49753519234601E-06
2013-02-16 17:00:00,5.30369616060286,5.19338402817546,-9.05410830361021,3.53335562224065,1.98292390142048,-50.255467275421,17.3546016147299,18.6516957385837,6.57878968710945,3.94659693301397E-06,0.711166453609143,0,0,-1.53499738962411E-05,-6.51230073194142E-06,6.02768130608854E-06
2013-02-16 18:00:00,5.30369722413484,5.19338433251009,-9.85819103351042,2.90504725103772,1.98479665402328,-50.1317446062853,17.3539344661801,18.65169579206,7.34096708484197,3.98533563367633E-06,1.25644854545322,0,0,-1.35175737921493E-05,-6.24273022572197E-06,5.78881791542502E-06
2013-02-16 19:00:00,5.3036978159563,5.19338463038143,-10.5188765471591,0.0350270921325967,1.82669189555772,-47.9539607988855,17.3530515832562,18.6516958850781,8.36895134131793,4.01683405737026E-06,1.74037170717018,0,0,-1.28101010602448E-05,-5.93498038827534E-06,5.76349217355692E-06
2013-02-16 20:00:00,5.30368707378317,5.19338307932775,-11.1254435443944,3.34172652334696E-05,-8.35688531744955E-05,-45.3164840256144,15.8472511976891,18.651695366035,9.44443198420468,3.78425811369467E-06,2.00156557847735,0,0,-1.32009183398451E-05,-5.96388107425128E-06,5.89677814059698E-06
2013-02-16 21:00:00,5.30368739721708,5.19338302379138,-8.62469011001897,3.42464483323689E-05,-3.57268363601999E-06,-48.5893772115233,15.3959890395398,18.6516954358368,10.4554919345967,3.79706968057888E-06,2.21382601448553,0,0,-1.30212441448421E-05,-5.82792191420367E-06,5.84380217731631E-06
2013-02-16 22:00:00,5.30368842569111,5.1933833808042,-6.50196311587435,3.6954020246534E-05,0.000131890802009251,-49.3175679820139,12.506114057888,18.6516954986293,11.8654048520749,3.81375484750849E-06,2.29911148087954,0,0,-1.29002128706299E-05,-5.52561832941479E-06,5.86138585458241E-06
2013-02-16 23:00:00,5.30361513327913,5.19337506982925,-6.09412119476819,8.81280001832352E-06,-1.30869569721365E-05,-50.377442094354,12.1114959749889,18.6516937163007,12.8380724550019,3.2555482236458E-06,2.37335789299882,0,0,-1.48439967285242E-05,-6.3105086731241E-06,6.63586837961512E-06
2013-02-17 00:00:00,5.30346151244014,5.19336244944226,-7.14884096061537,6.42977576841401E-06,-3.50561871527323E-05,-49.8567647326394,12.1091802603297,18.6516925993621,13.1938630844563,3.03108384400009E-06,2.55412156386566,0,0,-1.59440065409156E-05,-6.79530181682253E-06,7.12709084146385E-06
2013-02-17 01:00:00,5.30316493468681,5.19334616593371,-9.4848631229242,5.77863430248053E-06,-9.85172263864301E-05,-47.815617782565,12.1069254438677,18.6516920343923,13.3396062619327,2.93203096552454E-06,2.70588837969014,0,0,-1.64707170616124E-05,-7.04818658076078E-06,7.32262683380993E-06
2013-02-17 02:00:00,5.30318472519634,5.19334864594514,-12.3595559729265,5.92012945590695E-06,6.35629660490553E-05,-45.3005166724561,12.1055633384301,18.6516921295095,13.5250685362049,2.93661781260624E-06,2.88119503638633,0,0,-1.62714379354015E-05,-7.02091138319361E-06,7.20855509493383E-06
2013-02-17 03:00:00,3.03972410203867,5.19329472900856,-13.5236609409068,5.2088630513399E-06,-0.000264443110638671,-42.7411993588229,12.1006164931501,18.6516914138862,14.106443308697,2.82984578970561E-06,3.1734017483286,0,0,-1.6846366146968E-05,-7.35086535331675E-06,7.50437977391037E-06
2013-02-17 04:00:00,0.905009310107678,5.19329009041966,-13.4394551054958,5.20539941926003E-06,-8.19180670465197E-05,-41.3054890060478,12.0997558631854,18.6516914306171,14.5122229499263,2.82833615941914E-06,3.38310309668928,0,0,-1.6672092790008E-05,-7.34028050152347E-06,7.51142399612968E-06
2013-02-17 05:00:00,0.482792980748389,5.19338046119485,-13.2726794170395,5.16401116354512E-06,-1.49934409640791E-05,-41.5206406101761,12.0987190040144,18.6516914032641,14.8630061505197,2.82453388653581E-06,3.50379145268879,0,0,-1.65730223296305E-05,-7.29283938028402E-06,7.55892673089068E-06
2013-02-17 06:00:00,1.49718771269364,5.193291325794,-13.110184295572,5.11071427778007E-06,5.26734382383938E-05,-42.5632447935666,12.0985048452604,18.6516913949776,14.6457621308281,2.81765908026159E-06,3.58698527715164,0,0,-1.65005832747243E-05,-7.31022706554541E-06,7.64598088690625E-06
2013-02-17 07:00:00,2.51956144712749,5.19329714166453,-13.0271772159902,5.0703420882211E-06,0.000273060596448616,-44.2676265016808,12.0981236281184,18.6516911862629,14.827228613711,2.81543847530758E-06,3.79003881454059,0.214659556676034,-2.38456264569341E-05,-1.63019503707288E-05,-7.24766292893264E-06,7.80842197180531E-06
2013-02-17 08:00:00,0.000623036496767261,4.21661433259263,-13.5388144344166,4.41985466009455E-06,7.28205766722684E-05,-36.0383777918261,4.18470139982095,18.6516910117075,15.0817959255263,2.73264613695821E-06,3.71494090963201,3.7268167059892,-1.46036474467492E-05,-1.68006656245228E-05,-7.32113557313596E-06,8.45204001271945E-06
2013-02-17 09:00:00,8.96349109741822E-05,3.562391105577,-15.2871938513245,2.83358323271792E-06,-0.000265232720639455,-29.1957242832253,-1.70960223073677,18.6516858256774,14.76005469495,2.36678285665399E-06,2.71719585764675,6.50147419806465,-2.31853720221881E-05,-2.26752436343134E-05,-9.61279758041655E-06,1.13013568642807E-05
2013-02-17 10:00:00,9.12915329515276E-05,3.07128520774009,-18.7113037934087,2.82742687107349E-06,2.11619096383679E-05,-25.3697718483536,-1.710672598387,18.6516860473882,14.1073061660253,2.37661152542993E-06,1.79328994301914,8.16817834793231,-2.86597445137139E-05,-2.36018302701358E-05,-9.5868274066504E-06,1.16746644619687E-05
2013-02-17 11:00:00,8.36157918485528E-05,1.56571517720929,-17.9255160376169,2.712251184912E-06,-1.99364106417907,-23.8971811172802,-1.71248865968742,18.6516854133718,14.0514615602374,2.34604663790412E-06,2.04338566841971,9.21661308378848,-3.19764105759342E-05,-2.38272873234345E-05,-9.84940664443457E-06,1.20759009989382E-05
2013-02-17 12:00:00,4.38853574230064E-05,1.5656024490509,-20.3878624268151,1.96798784152968E-06,-2.01196661666174,-22.1155356549361,-1.71303109863757,18.6516742245515,14.2046843095749,2.0480230000852E-06,2.42678854025854,9.37977134235053,-3.97404719500702E-05,-3.41275623173328E-05,-1.44912373622787E-05,1.77875235868797E-05
2013-02-17 13:00:00,4.19491811229104E-05,1.56560219479145,-20.2104346910399,1.91921977701885E-06,-2.01196742074537,-22.2206999340441,-1.71321380848334,18.6516725310028,14.2147668515119,2.01853643648547E-06,2.76973159016201,8.95467396697118,-4.12090721881455E-05,-3.5157892290594E-05,-1.51393868125922E-05,1.86577550533442E-05
2013-02-17 14:00:00,8.22634710395463E-05,1.56571473823335,-20.8365020248481,2.69699721358828E-06,-0.0181263723542203,-23.2985733493828,-1.71365608875546,18.6516852206413,14.8148508473357,2.32928425555245E-06,3.3555533143525,7.47908935193284,-3.29523623448673E-05,-2.2647962457689E-05,-9.80578006425503E-06,1.2265975306097E-05
2013-02-17 15:00:00,0.000636340096152889,3.61524685558863,-15.8479646892078,4.36208133187694E-06,3.18980809225508E-05,-29.2384471874444,-1.54961415375616,18.6516911173505,15.3468948418376,2.74355549209756E-06,3.78226243128306,5.23933861079731,-2.77831085563664E-05,-1.65515398729799E-05,-7.14086076476406E-06,8.8840025411817E-06
2013-02-17 16:00:00,0.0267850925790481,5.1933091537654,-13.5212443773913,4.9599076106118E-06,4.59493580703847E-05,-39.7239199633442,7.62770758623856,18.6516916147234,15.6422929733368,2.83214837001953E-06,3.96164647139427,2.14175384312664,-2.41990197665789E-05,-1.57949394893204E-05,-6.71275530152116E-06,8.49027892986166E-06
2013-02-17 17:00:00,5.3031100007763,5.1933497610457,-13.7924951973417,5.55232051925647E-06,1.17741161335211,-51.0583971542288,12.0854624615853,18.6516921855041,17.4120860224945,2.90851988064139E-06,5.02782066611147,0,0,-1.46026974280844E-05,-6.28196878727749E-06,8.00207547971413E-06
2013-02-17 18:00:00,3.13850490675396,5.19330029555795,-14.1574524908172,5.09463171637704E-06,-0.00139558117082311,-51.4094095781412,12.0757418928492,18.6516918248922,19.9745780437375,2.85496375575217E-06,6.53448160192931,0,0,-1.44946905526197E-05,-6.44119285732359E-06,8.18092685451305E-06
2013-02-17 19:00:00,0.0280521963937518,5.19330217037553,-14.3679392790414,5.2038221697116E-06,-0.1126253697046,-50.0030149168004,11.385920857717,18.6516919325547,21.8610873726483,2.86067734713957E-06,7.36356546357364,0,0,-1.41290139871468E-05,-6.35664589384533E-06,8.04297217427041E-06
2013-02-17 20:00:00,0.0279610147501032,5.19330651498511,-14.4179791610237,5.28743795503634E-06,-0.269657255181865,-49.0243221388076,9.62097601049149,18.6516919462618,22.541927722134,2.86568460599305E-06,7.67613564810122,0,0,-1.3996434610653E-05,-6.33539761116708E-06,7.92683429264274E-06
2013-02-17 21:00:00,0.0353665566096936,5.19329157019593,-14.3704094481034,5.33211245870488E-06,-0.00718751204830422,-51.8308804563793,12.02367857825,18.6516918458152,22.5770443530876,2.86605069845851E-06,7.72744500970903,0,0,-1.39958340237159E-05,-6.35093422403088E-06,7.82311568201611E-06
2013-02-17 22:00:00,0.553716554348487,5.1932989866365,-14.2882707051185,5.37648781883756E-06,-0.00182315463577752,-52.1735857259097,12.0326365674496,18.6516918066413,22.4399011183616,2.86671716389511E-06,7.59247529002588,0,0,-1.40568403562408E-05,-6.37042177214653E-06,7.72485037646846E-06
2013-02-17 23:00:00,0.028234216612431,5.1932979725827,-14.2876360749971,5.39550500072179E-06,-0.251799957547013,-50.3112992049927,11.7629876291837,18.6516918011041,22.1696166295433,2.86390758589839E-06,7.04494815641281,0,0,-1.42969371603721E-05,-6.38566914716421E-06,7.63060764669256E-06
2013-02-18 00:00:00,0.461386335321939,5.19330153260683,-14.4436766274359,5.41863637615235E-06,-0.00192729919136818,-50.0998613118566,12.0270252488086,18.6516917076904,21.4614463101005,2.86524992940517E-06,6.75065547654213,0,0,-1.44179224593908E-05,-6.40026536149208E-06,7.5260246149343E-06
2013-02-18 01:00:00,0.829942391851559,5.19330125906644,-14.5822612118336,5.41654367668608E-06,-0.00185350979532795,-48.8433977109187,12.024991694441,18.6516917661759,20.105898933315,2.8647251316155E-06,6.6217279478375,0,0,-1.4478561959721E-05,-6.45158688263336E-06,7.46655989212909E-06
2013-02-18 02:00:00,0.928424710746773,5.19329795353249,-14.6131892993907,5.33782884804683E-06,-0.00188398364392652,-47.0947003614221,12.0225496917441,18.6516918821313,18.7290683010008,2.85391518733305E-06,6.18478289372628,0,0,-1.44950140975782E-05,-6.3320693066089E-06,7.45825800805388E-06
2013-02-18 03:00:00,0.586977818343305,5.19329213445343,-14.7300881122362,5.3163949362945E-06,-0.00188907894572336,-45.8925699634647,12.0202221257263,18.6516918649958,18.0928487288716,2.85149166114262E-06,6.07955629726888,0,0,-1.45513519711195E-05,-6.37159753517835E-06,7.54751397977157E-06
2013-02-18 04:00:00,2.13193085652107,5.19329623326586,-14.6136174709448,5.24399612017155E-06,-0.00179467487228279,-46.2944452395076,12.0185951384869,18.6516918234739,17.296060086617,2.844383272458E-06,5.61832529930578,0,0,-1.48385501287283E-05,-6.41940093635185E-06,7.80651588806675E-06
2013-02-18 05:00:00,5.30311765709835,5.19338230960349,-14.4579723551437,5.82481896646519E-06,1.22125440067679,-50.3938957394138,12.0192781605303,18.6516924673639,17.1014580348232,2.9307447769573E-06,5.36172376228353,0,0,-1.43813696348672E-05,-6.14665793091262E-06,7.74666575002142E-06
2013-02-18 06:00:00,5.30315387272172,5.19334929541756,-11.5648798733588,5.62588868626226E-06,2.01134635003884,-53.2490985662444,12.0167750885345,18.6516923663096,16.6196082495175,2.92062922528615E-06,5.01809229869883,0,0,-1.46486924366527E-05,-6.1386256569449E-06,7.96878084610234E-06
2013-02-18 07:00:00,5.303686843722,5.19338351361477,-13.0881198534302,3.74886990999563E-05,2.01196800561336,-54.3259368783538,14.7718182184142,18.65169577972,16.3684972204881,3.78478827381805E-06,4.8766565400913,0.236362411456573,-1.71856302213384E-05,-1.13045046941918E-05,-4.85393112762722E-06,6.11325300628641E-06
2013-02-18 08:00:00,0.0275678374265974,5.19329922024528,-15.2996361262173,4.80842210516226E-06,-9.67695497731957E-07,-43.8387265881627,10.8463387554775,18.6516916868231,16.0850443652903,2.81310208063975E-06,4.4114472613291,3.92303220503327,-1.38799662573089E-05,-1.56056788468714E-05,-6.74640589272713E-06,8.44070291416673E-06
2013-02-18 09:00:00,0.000620090520723665,3.66849920028069,-17.688116229131,4.31734888989338E-06,-0.697555647890278,-34.0275553588654,5.51660152025613,18.6516910127202,14.6296573167164,2.73788613807859E-06,2.83631607796736,7.10991122480483,-1.89117184541857E-05,-1.73783238624854E-05,-7.25062529880915E-06,8.82302666130066E-06
2013-02-18 10:00:00,0.000632484573514335,3.36793684230769,-17.5084392488616,4.30253954253605E-06,-0.620352540464075,-28.8212859100505,0.532196723060115,18.6516910265876,13.6571286221037,2.74311178660585E-06,1.88951279223619,8.85105459595459,-2.50802018744613E-05,-1.81163258761012E-05,-7.35357377018886E-06,9.06411409962866E-06
2013-02-18 11:00:00,0.000643669396620457,3.19042886935574,-17.1495119682214,4.34622548922989E-06,-1.56651334573531,-25.7410968000281,-1.37402604319962,18.6516911761333,12.6397748500702,2.75726091654242E-06,1.61201590640749,9.73667224003376,-2.83225301122594E-05,-1.83728628616009E-05,-7.38523139534664E-06,8.99453303967731E-06
2013-02-18 12:00:00,0.000640339970141529,3.04277676980242,-16.3275402538995,4.30729209085723E-06,-1.53480396414235,-24.7055512269118,-1.34761530638356,18.6516911567873,10.8974572644232,2.75286309837691E-06,1.61903588491541,9.70398880557281,-2.91572524708702E-05,-1.83719591641716E-05,-7.65629488526542E-06,9.0387028121901E-06
2013-02-18 13:00:00,0.000632226941542093,3.03142738327536,-15.3240578689144,4.28423736617838E-06,-0.844964335806505,-25.3563451737283,-0.0802169957953142,18.6516910557553,9.40500281653166,2.74363786334779E-06,1.51785854083925,8.99905120166206,-2.76535026925523E-05,-1.86567856513167E-05,-8.06475890743741E-06,9.12491093015126E-06
2013-02-18 14:00:00,0.000619311123910537,3.11188032205868,-15.9044432508617,4.33352771790344E-06,-0.771584230928883,-29.1096901476002,5.86674672751944,18.6516910778119,9.10845370384283,2.74208355425264E-06,1.6574521888791,7.38895421506174,-2.85368847867146E-05,-1.84880157062915E-05,-8.18336857264512E-06,9.20932725575387E-06
2013-02-18 15:00:00,0.556832915099514,5.19330349738405,-17.0445907416901,4.86612707092122E-06,-7.93155850740212E-05,-35.2171584201619,11.9973398244095,18.6516917984548,8.9779840131626,2.82958596356069E-06,1.73754119221489,5.14720932246766,-2.66297437667672E-05,-1.76619218258515E-05,-7.88923941772168E-06,8.67120061421042E-06
2013-02-18 16:00:00,5.30369625602537,5.19338468593939,-17.8024683268634,1.85682743411968,0.0334781339377403,-43.165349984413,17.2373488165779,18.6516958691683,8.8266520219659,4.00627209738897E-06,1.70733496400608,2.15745333141837,-1.94250030962913E-05,-1.27302399832753E-05,-5.66778339799612E-06,6.1693698265125E-06
2013-02-18 17:00:00,5.30373587285834,5.19339434147163,-13.5909767132085,7.14550992919861,2.01197381025781,-53.3169894165603,17.2367949873963,18.651699925201,9.25115718205035,1.87600116371586E-05,2.11370487918961,0,0,-8.02456354358028E-06,-3.60928356977297E-06,3.80848756063388E-06
2013-02-18 18:00:00,5.3037344908901,5.19339377008416,-16.4347708917414,7.14550940774452,2.01197278407809,-52.8079885637816,17.2359682233646,18.6516996279783,10.7196795875367,1.35742935474104E-05,2.98081222756247,0,0,-8.05630480774757E-06,-3.59184219979625E-06,3.87166907039314E-06
2013-02-18 19:00:00,5.30369417734843,5.19338344424219,-19.5083244260504,7.12610743567942,1.7002465779854,-51.5034065426252,17.2334533719974,18.6516956068405,12.3185249515532,3.9185646590418E-06,3.48465947813181,0,0,-1.2148214362436E-05,-5.3521573019566E-06,5.85160282581848E-06
2013-02-18 20:00:00,5.30369602754241,5.19338398144041,-17.6103372738264,2.62499167884844,0.0108469053593889,-47.8968221137937,17.2301761315903,18.6516958060032,12.995642359317,3.97874428954026E-06,3.49676009644901,0,0,-1.19988690458908E-05,-5.23433474089075E-06,5.73671726758602E-06
2013-02-18 21:00:00,5.30369672874598,5.19338424345622,-13.5266982606527,0.800156657666507,0.0254357393474007,-50.2540367584304,17.2267469346212,18.6516958463271,13.2648397603366,4.00378064379867E-06,3.31481264618772,0,0,-1.20203632715885E-05,-5.19571386024609E-06,5.65560900299156E-06
2013-02-18 22:00:00,5.30368519791622,5.19338271018017,-12.007837401235,2.7096942550588E-05,-0.120745406949066,-50.4635840449289,15.365156198728,18.6516953143596,15.1134425136938,3.76085517801394E-06,2.96481365126633,0,0,-1.27565719385141E-05,-5.35606163725788E-06,5.84683184235617E-06
2013-02-18 23:00:00,5.3036858892193,5.19338303380635,-10.9309866805197,3.13879849640928E-05,-0.295308766717839,-48.3593218994849,12.1002721899809,18.6516953665566,15.795460909434,3.77655963175343E-06,2.54112451578069,0,0,-1.29137258243926E-05,-5.3463246371166E-06,5.76021717340288E-06
