13:00 - 14:00,5,,163,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,156,,814,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,1,,8,,n/e,n/e,0,
14:00 - 15:00,5,,179,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,170,,814,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
15:00 - 16:00,5,,158,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,167,,824,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
16:00 - 17:00,5,,153,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,168,,761,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
17:00 - 18:00,5,,159,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,168,,747,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
18:00 - 19:00,5,,158,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,166,,738,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
19:00 - 20:00,5,,162,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,1,,723,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
20:00 - 21:00,5,,157,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,674,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
21:00 - 22:00,5,,180,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,635,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
22:00 - 23:00,5,,209,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,561,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
23:00 - 00:00,5,,220,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,326,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
00:00 - 01:00,5,,219,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,153,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
01:00 - 02:00,5,,215,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,147,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
02:00 - 03:00,5,,215,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,148,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
03:00 - 04:00,5,,208,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,157,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
04:00 - 05:00,5,,206,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,207,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
05:00 - 06:00,5,,219,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,479,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
06:00 - 07:00,5,,312,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,58,,682,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
07:00 - 08:00,5,,420,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,675,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
08:00 - 09:00,5,,431,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,102,,738,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,2,,8,,n/e,n/e,0,
09:00 - 10:00,5,,454,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,692,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,3,,8,,n/e,n/e,0,
10:00 - 11:00,5,,464,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,485,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,4,,8,,n/e,n/e,0,
11:00 - 12:00,5,,340,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,435,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,5,,8,,n/e,n/e,0,
12:00 - 13:00,5,,279,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,479,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,2,,8,,n/e,n/e,0,
13:00 - 14:00,5,,325,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,679,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,1,,8,,n/e,n/e,0,
14:00 - 15:00,5,,349,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,751,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,1,,8,,n/e,n/e,0,
15:00 - 16:00,5,,422,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,788,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
16:00 - 17:00,5,,496,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,780,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
17:00 - 18:00,5,,505,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,782,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
18:00 - 19:00,5,,505,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,781,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
19:00 - 20:00,5,,415,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,730,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
20:00 - 21:00,5,,415,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,684,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
21:00 - 22:00,5,,318,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,545,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
22:00 - 23:00,5,,263,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,376,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,8,,n/e,n/e,0,
23:00 - 00:00,5,,255,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,239,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
00:00 - 01:00,5,,259,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,162,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
01:00 - 02:00,5,,254,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,157,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
02:00 - 03:00,5,,258,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,158,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
03:00 - 04:00,5,,267,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,172,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
04:00 - 05:00,5,,320,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,233,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
05:00 - 06:00,5,,405,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,517,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
06:00 - 07:00,5,,505,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,104,,630,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
07:00 - 08:00,5,,521,,n/e,n/e,0,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,99,,631,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,1,,7,,n/e,n/e,0,
08:00 - 09:00,7,,523,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,101,,669,,n/e,n/e,n/e,n/e,700,,n/e,n/e,n/e,n/e,43,,9,,n/e,n/e,0,
09:00 - 10:00,7,,492,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,608,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,73,,9,,n/e,n/e,0,
10:00 - 11:00,7,,524,,n/e,n/e,41,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,575,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,94,,9,,n/e,n/e,0,
11:00 - 12:00,7,,528,,n/e,n/e,42,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,587,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,99,,9,,n/e,n/e,0,
12:00 - 13:00,7,,535,,n/e,n/e,42,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,597,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,84,,9,,n/e,n/e,0,
13:00 - 14:00,7,,540,,n/e,n/e,42,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,604,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,48,,9,,n/e,n/e,0,
14:00 - 15:00,7,,525,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,152,,632,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,17,,9,,n/e,n/e,1,
15:00 - 16:00,7,,535,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,155,,688,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,6,,9,,n/e,n/e,1,
16:00 - 17:00,7,,526,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,158,,726,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,1,,9,,n/e,n/e,1,
17:00 - 18:00,7,,535,,n/e,n/e,42,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,162,,730,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,1,,10,,n/e,n/e,1,
18:00 - 19:00,7,,535,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,161,,723,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,6,,10,,n/e,n/e,0,
19:00 - 20:00,7,,536,,n/e,n/e,42,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,4,,693,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,1,,9,,n/e,n/e,0,
20:00 - 21:00,7,,534,,n/e,n/e,42,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,657,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,1,,9,,n/e,n/e,0,
21:00 - 22:00,7,,534,,n/e,n/e,41,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,640,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,1,,9,,n/e,n/e,0,
22:00 - 23:00,7,,434,,n/e,n/e,41,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,603,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,2,,10,,n/e,n/e,1,
23:00 - 00:00,7,,324,,n/e,n/e,39,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,394,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,2,,9,,n/e,n/e,1,
00:00 - 01:00,7,,254,,n/e,n/e,39,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,257,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,3,,9,,n/e,n/e,1,
01:00 - 02:00,7,,251,,n/e,n/e,41,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,250,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,1,,9,,n/e,n/e,1,
02:00 - 03:00,7,,252,,n/e,n/e,41,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,252,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,2,,9,,n/e,n/e,1,
03:00 - 04:00,7,,312,,n/e,n/e,41,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,267,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,3,,9,,n/e,n/e,1,
04:00 - 05:00,7,,402,,n/e,n/e,42,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,360,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,2,,9,,n/e,n/e,1,
05:00 - 06:00,7,,514,,n/e,n/e,42,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,586,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,2,,9,,n/e,n/e,0,
06:00 - 07:00,7,,526,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,692,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,3,,9,,n/e,n/e,0,
07:00 - 08:00,7,,532,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,91,,619,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,15,,9,,n/e,n/e,0,
08:00 - 09:00,7,,580,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,1,,685,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,43,,9,,n/e,n/e,1,
09:00 - 10:00,7,,580,,n/e,n/e,45,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,659,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,74,,10,,n/e,n/e,1,
10:00 - 11:00,7,,583,,n/e,n/e,45,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,622,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,56,,9,,n/e,n/e,0,
11:00 - 12:00,7,,582,,n/e,n/e,46,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,618,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,50,,9,,n/e,n/e,0,
12:00 - 13:00,7,,540,,n/e,n/e,45,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,616,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,41,,9,,n/e,n/e,0,
13:00 - 14:00,7,,536,,n/e,n/e,44,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,614,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,23,,9,,n/e,n/e,0,
14:00 - 15:00,7,,539,,n/e,n/e,45,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,621,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,8,,9,,n/e,n/e,0,
15:00 - 16:00,7,,525,,n/e,n/e,46,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,657,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,4,,9,,n/e,n/e,0,
16:00 - 17:00,7,,528,,n/e,n/e,45,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,167,,645,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,1,,9,,n/e,n/e,0,
17:00 - 18:00,8,,529,,n/e,n/e,45,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,119,,661,,n/e,n/e,n/e,n/e,698,,n/e,n/e,n/e,n/e,1,,10,,n/e,n/e,0,
18:00 - 19:00,7,,523,,n/e,n/e,45,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,94,,549,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,4,,10,,n/e,n/e,0,
19:00 - 20:00,7,,520,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,94,,586,,n/e,n/e,n/e,n/e,699,,n/e,n/e,n/e,n/e,1,,9,,n/e,n/e,0,
