00:00 - 00:30,n/e,n/e,n/e,n/e,n/e,n/e,780,5,0,4,289,1,n/e,n/e,199,8,n/e,n/e,13,0,167,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,381,
00:30 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,813,5,0,4,366,1,n/e,n/e,198,8,n/e,n/e,14,0,153,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,374,
01:00 - 01:30,n/e,n/e,n/e,n/e,n/e,n/e,811,5,0,4,444,1,n/e,n/e,198,8,n/e,n/e,14,0,153,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,319,
01:30 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,816,5,0,4,476,1,n/e,n/e,198,8,n/e,n/e,0,74,154,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,314,
02:00 - 02:30,n/e,n/e,n/e,n/e,n/e,n/e,723,6,0,4,479,1,n/e,n/e,198,7,n/e,n/e,0,74,150,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,320,
02:30 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,585,8,0,4,472,1,n/e,n/e,197,8,n/e,n/e,0,74,149,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,332,
03:00 - 03:30,n/e,n/e,n/e,n/e,n/e,n/e,588,7,0,4,476,1,n/e,n/e,217,0,n/e,n/e,0,149,150,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,358,
03:30 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,582,5,0,4,457,1,n/e,n/e,233,0,n/e,n/e,0,226,148,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,400,
04:00 - 04:30,n/e,n/e,n/e,n/e,n/e,n/e,571,5,0,6,346,1,n/e,n/e,242,0,n/e,n/e,0,224,149,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,459,
04:30 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,595,7,0,6,237,1,n/e,n/e,244,0,n/e,n/e,0,222,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,524,
05:00 - 05:30,n/e,n/e,n/e,n/e,n/e,n/e,539,5,0,4,218,1,n/e,n/e,247,0,n/e,n/e,0,222,150,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,593,
05:30 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,536,5,0,4,217,1,n/e,n/e,244,0,n/e,n/e,0,222,149,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,626,
06:00 - 06:30,n/e,n/e,n/e,n/e,n/e,n/e,430,5,0,8,226,1,n/e,n/e,267,0,n/e,n/e,0,220,150,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,593,
06:30 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,497,5,0,7,217,1,n/e,n/e,259,0,n/e,n/e,0,219,149,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,556,
07:00 - 07:30,n/e,n/e,n/e,n/e,n/e,n/e,512,5,0,9,232,1,n/e,n/e,246,0,n/e,n/e,0,217,152,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,548,
07:30 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,521,7,0,9,355,1,n/e,n/e,246,0,n/e,n/e,0,216,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,478,
08:00 - 08:30,n/e,n/e,n/e,n/e,n/e,n/e,483,7,0,9,323,1,n/e,n/e,243,0,n/e,n/e,0,143,147,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,512,
08:30 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,495,6,0,9,331,1,n/e,n/e,244,0,n/e,n/e,0,72,149,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,509,
09:00 - 09:30,n/e,n/e,n/e,n/e,n/e,n/e,388,6,0,9,329,1,n/e,n/e,242,0,n/e,n/e,15,0,149,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,612,
