avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,IE,Planned maintenance,A03,,2021-01-01 23:30:00+00:00,CmKFqmC1pSMMIj0byCu4Gw,118.0,Fossil Peat,47W000000000159C,Offaly,Edenderry Prod,Edenderry Unit 1,1,MAW,PT1M,1,2020-12-27 00:00:00+00:00
0,IE,Planned maintenance,A03,,2022-09-30 23:30:00+01:00,RmKR0NDtpqSxFjiGonNDjw,271.0,Fossil Gas,47W000000000167D,Dublin,North Wall Production,North Wall CT5,1,MAW,PT15M,1,2019-10-01 00:00:00+01:00
0,IE,Planned maintenance,A03,,2021-05-09 16:30:00+01:00,Bn-dYfh3vCyVqKxW7Lu2Aw,15.0,Hydro Run-of-river and poundage,47W000000000233Q,Liffey,Liffey Production,Liffey Unit 1,1,MAW,PT15M,1,2021-04-12 08:00:00+01:00
0,IE,Planned maintenance,A03,,2021-05-09 16:30:00+01:00,LwKSjpna_EEkI4r07A4zwA,15.0,Hydro Run-of-river and poundage,47W000000000233Q,Liffey,Liffey Production,Liffey Unit 2,1,MAW,PT15M,1,2021-04-12 08:00:00+01:00
0,IE,Planned maintenance,A03,,2021-08-20 23:30:00+01:00,hfQkfHkDECbp3kOe9xla1A,52.0,Fossil Oil,47W000000000161P,Offaly,Rhode Island Production,Rhode Unit 1,1,MAW,PT15M,1,2021-08-14 00:00:00+01:00
0,IE,Planned maintenance,A03,,2021-08-20 23:30:00+01:00,QYgxhPMHzZrC9kW2R9OHzg,52.0,Fossil Oil,47W000000000161P,Offaly,Rhode Island Production,Rhode Unit 2,1,MAW,PT15M,1,2021-08-14 00:00:00+01:00
0,IE,Planned maintenance,A03,,2021-10-19 05:30:00+01:00,B_IOEN2zOLSEJitfWUgnsw,405.0,Fossil Gas,47W000000000171M,Dublin,Dublin Bay Prod,Dublin Bay Gen,1,MAW,PT15M,1,2021-10-15 13:00:00+01:00
0,IE,Planned maintenance,A03,,2021-10-08 23:30:00+01:00,PzCv8yEs5CCQ7nuxUzKKJg,470.0,Fossil Gas,47W000000000160R,Wexford,Great Island Prod,Great Island Unit 4,1,MAW,PT15M,1,2021-10-02 00:00:00+01:00
0,IE,Planned maintenance,A03,Cancelled,2021-01-19 23:30:00+00:00,Q_PZ8M6XYD8jcpANz1bBWA,431.0,Fossil Gas,47W000000000164J,Cork,Aghada Prod,Aghada Unit 2,1,MAW,PT15M,2,2021-01-15 00:00:00+00:00
0,IE,Planned maintenance,A03,Cancelled,2021-08-20 23:30:00+01:00,2B_6cFbv8w3VV2GbpC9Isg,400.0,Fossil Gas,47W000000000173I,Dublin,Huntstown Production,Huntstown CCGT Unit 2,1,MAW,PT15M,2,2021-07-15 00:00:00+01:00
0,IE,Planned maintenance,A03,Cancelled,2021-10-09 23:30:00+01:00,UnDn2zws7yAH0kRHPVw3ug,463.0,Fossil Gas,47W000000000168B,Dublin,Poolbeg Production,Poolbeg CCGT Unit,1,MAW,PT15M,2,2021-09-04 00:00:00+01:00
26,IE,Planned maintenance,A03,Cancelled,2021-09-10 23:30:00+01:00,8ug0Tqkwcawb6BfrHrLJsw,62.0,Waste,47W0000000003853,Dublin,Dublin Waste to Energy,Dublin Waste to Energy,1,MAW,PT15M,2,2021-09-01 00:00:00+01:00
26,IE,Planned maintenance,A03,Cancelled,2021-09-22 23:30:00+01:00,Xf6L8J5CDHZ7PJFYt-My5A,62.0,Waste,47W0000000003853,Dublin,Dublin Waste to Energy,Dublin Waste to Energy,1,MAW,PT15M,2,2021-09-13 00:00:00+01:00
0,IE,Planned maintenance,A03,Cancelled,2021-03-15 23:30:00+00:00,Fs3XX0zRt2iOxp-xo0k9jQ,62.0,Waste,47W0000000003853,Dublin,Dublin Waste to Energy,Dublin Waste to Energy,1,MAW,PT15M,2,2021-02-13 00:00:00+00:00
0,IE,Planned maintenance,A03,Cancelled,2021-09-13 23:30:00+01:00,_r5nx2GhP37c2fWpOsjjxw,62.0,Waste,47W0000000003853,Dublin,Dublin Waste to Energy,Dublin Waste to Energy,1,MAW,PT15M,2,2021-09-10 00:00:00+01:00
26,IE,Planned maintenance,A03,Cancelled,2021-02-27 23:30:00+00:00,yGIjUzgrcKMDVmcDc75HLg,62.0,Waste,47W0000000003853,Dublin,Dublin Waste to Energy,Dublin Waste to Energy,1,MAW,PT15M,2,2021-02-16 00:00:00+00:00
0,IE,Planned maintenance,A03,,2021-05-22 00:00:00+01:00,kZnjztcQR86BbF5eX74w-g,74.0,Fossil Oil,47W000000000162N,Kerry,Tarbert Production,Tarbert Unit 1,1,MAW,PT15M,1,2021-05-15 00:00:00+01:00
0,IE,Planned maintenance,A03,,2021-05-22 00:00:00+01:00,YnnmUQNdUcU2xUhGxmNzEQ,74.0,Fossil Oil,47W000000000162N,Kerry,Tarbert Production,Tarbert Unit 2,1,MAW,PT15M,1,2021-05-15 00:00:00+01:00
0,IE,Planned maintenance,A03,Cancelled,2021-07-28 22:00:00+01:00,tE2t39SDfY886rQZ0LZ72Q,285.0,Fossil Hard coal,47W000000000166F,Clare,Moneypoint Production,Moneypoint Unit 1,1,MAW,PT15M,2,2021-07-16 22:00:00+01:00
0,IE,Planned maintenance,A03,Cancelled,2021-07-31 23:00:00+01:00,L0wuZ3qguYk5IHEkZjaEKA,285.0,Fossil Hard coal,47W000000000166F,Clare,Moneypoint Production,Moneypoint Unit 2,1,MAW,PT15M,2,2021-07-23 22:00:00+01:00
0,IE,Planned maintenance,A03,Cancelled,2021-08-21 00:00:00+01:00,3YI9u2ehKhaeSL_rzDNLBg,52.0,Fossil Oil,47W000000000161P,Offaly,Rhode Island Production,Rhode Unit 1,1,MAW,PT15M,2,2021-08-14 00:00:00+01:00
0,IE,Planned maintenance,A03,Cancelled,2021-08-21 00:00:00+01:00,LHNSZBnFtpaH89bJdqyRiQ,52.0,Fossil Oil,47W000000000161P,Offaly,Rhode Island Production,Rhode Unit 2,1,MAW,PT15M,2,2021-08-14 00:00:00+01:00
0,IE,Planned maintenance,A03,Cancelled,2021-08-25 00:00:00+01:00,ft448PfROORswKWgPZHawQ,52.0,Fossil Oil,47W000000000163L,Mayo,Tawnaghmore Production,Tawnaghmore Unit 1,1,MAW,PT15M,2,2021-08-24 00:00:00+01:00
0,IE,Planned maintenance,A03,Cancelled,2021-08-25 00:00:00+01:00,SdrFRC3xqAvNYIvurqANCg,52.0,Fossil Oil,47W000000000163L,Mayo,Tawnaghmore Production,Tawnaghmore Unit 3,1,MAW,PT15M,2,2021-08-24 00:00:00+01:00
0,IE,Planned maintenance,A03,,2021-05-09 17:00:00+01:00,1JmkuPnLAEdfQG26rY4DKA,52.0,Fossil Oil,47W000000000163L,Mayo,Tawnaghmore Production,Tawnaghmore Unit 1,1,MAW,PT15M,1,2021-04-12 09:00:00+01:00
0,IE,Planned maintenance,A03,,2021-05-09 17:00:00+01:00,bcNxPlCNQUzVkaueO6G-GQ,52.0,Fossil Oil,47W000000000163L,Mayo,Tawnaghmore Production,Tawnaghmore Unit 3,1,MAW,PT15M,1,2021-04-12 09:00:00+01:00
0,IE,Planned maintenance,A03,,2021-04-26 20:00:00+01:00,eq769dGdC9AJkXeh_1qyqA,10.0,Hydro Run-of-river and poundage,47W000000000231U,Donegal,ERNE Production,ERNE UNIT 1,1,MAW,PT15M,1,2021-04-12 08:00:00+01:00
