avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,AT,Planned maintenance,A03,Cancelled,2021-01-01 00:00:00+01:00,HfR9kAkU_LCjAKE4CxtYKw,130.0,Fossil Gas,14W-KW-THE-EVN-7,intra_zonal,Kraftwerk Theiß,KW Theiß M2,1,MAW,PT15M,2,2020-01-01 00:00:00+01:00
0,AT,Planned maintenance,A03,Cancelled,2021-01-01 00:00:00+01:00,b_33xw5i_saWk6mjiaGxew,101.2,Fossil Gas,14W-KW-KO2-EVN-5,intra_zonal,Kraftwerk Korneuburg,KW Korneuburg M2,1,MAW,PT15M,2,2020-01-01 00:00:00+01:00
0,AT,Planned maintenance,A03,Cancelled,2021-01-01 00:00:00+01:00,DqjvXxlsmBlHZ61E81pJ8g,380.0,Hydro Pumped Storage,14W-TZH-KW-----7,intra_zonal,Häusling,Häusling,1,MAW,PT15M,2,2020-01-20 07:00:00+01:00
160,AT,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,XJk1YHCoXHhjirLzy3-Lfg,400.0,Hydro Pumped Storage,14W-TZH-KW-----7,intra_zonal,Häusling,Häusling,1,MAW,PT15M,2,2021-01-01 00:00:00+01:00
6,AT,Planned maintenance,A03,Cancelled,2021-05-03 00:00:00+02:00,zBOJj17Ea357X4SYXF3E6w,417.0,Fossil Gas,14W-WGM-KW-----J,intra_zonal,GDK-Mellach,GDK-Mellach Linie 20,1,MAW,PT15M,2,2021-04-12 00:00:00+02:00
389,AT,Planned maintenance,A03,Cancelled,2021-05-27 00:00:00+02:00,2kpIoHYruoqfFdaamzpBVw,840.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim1,1,MAW,PT15M,4,2021-04-23 00:00:00+02:00
0,AT,Planned maintenance,A03,,2021-07-30 00:00:00+02:00,BFhu8N7gwaE5P5yskrrT8g,395.0,Fossil Gas,14W-PROD-DO----O,intra_zonal,KW Donaustadt,DO3,1,MAW,PT15M,3,2021-06-11 00:00:00+02:00
0,AT,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,O7fYeUZ2RVJWcTXl_DPm5A,332.0,Fossil Hard coal,14W-KW-DU2-EVN-K,intra_zonal,Kraftwerk Dürnrohr,KW Dürnrohr Block 2,1,MAW,PT15M,2,2021-01-01 00:00:00+01:00
547.5,AT,Planned maintenance,A03,Cancelled,2021-06-23 16:00:00+02:00,ZszZg_w5he913FZbESTiWw,727.5,Hydro Pumped Storage,14W-DMH-KW-----9,intra_zonal,Malta-Hauptstufe,Malta-Hauptstufe,1,MAW,PT15M,3,2021-06-22 07:00:00+02:00
0,AT,Planned maintenance,A03,Cancelled,2021-06-23 16:00:00+02:00,HHc-8DZrQqhCINuEAoqp2g,430.0,Hydro Pumped Storage,14W-DRP-KW-----M,intra_zonal,Reisseck 2,Reisseck 2,1,MAW,PT15M,2,2021-06-22 07:00:00+02:00
0,AT,Planned maintenance,A03,Cancelled,2021-06-10 00:00:00+02:00,esaACKEgjGXMxQXLw-1hLw,420.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim3,1,MAW,PT15M,3,2021-04-01 00:00:00+02:00
0,AT,Planned maintenance,A03,Cancelled,2021-04-11 23:00:00+02:00,XsUU3bTcmlZsh6dgYAJmzA,400.0,Fossil Gas,14WENERGIE--WT02,intra_zonal,Kraftwerk Timelkam Gesamtanlage,Kraftwerk Timelkam GUD,1,MAW,PT15M,2,2021-03-29 00:00:00+02:00
240,AT,Unplanned outage,A03,,2021-01-05 18:30:00+01:00,Kw2eAf-_Z2E6A9XFR0s0nw,480.0,Hydro Pumped Storage,14W-TKP-KW-----I,intra_zonal,Limberg II,Limberg II,1,MAW,PT15M,3,2021-01-05 17:00:00+01:00
0,AT,Unplanned outage,A03,,2021-01-05 20:25:00+01:00,Wx-bjCHuMaPanlraVOoSVQ,340.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim3_DT,1,MAW,PT1M,2,2021-01-05 20:15:00+01:00
0,AT,Unplanned outage,A03,,2021-01-05 20:15:00+01:00,Wx-bjCHuMaPanlraVOoSVQ,340.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim3_DT,1,MAW,PT15M,2,2021-01-05 14:30:00+01:00
0,AT,Unplanned outage,A03,,2021-01-05 14:30:00+01:00,Wx-bjCHuMaPanlraVOoSVQ,340.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim3_DT,1,MAW,PT1M,2,2021-01-05 14:28:00+01:00
