avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,EE,Planned maintenance,A03,Cancelled,2021-01-09 01:00:00+02:00,jLr-Abmb5zWdIcSSBGd08A,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG3,1,MAW,PT60M,3,2020-12-07 01:00:00+02:00
65,EE,Planned maintenance,A03,,2021-01-03 01:00:00+02:00,iHoLSx1Pgzbpr3JE4ToE6A,192.0,Fossil Oil shale,38W-MT--BEJ----R,Narva,Balti Elektrijaam,Balti Elektrijaam -TG11,1,MAW,PT60M,1,2021-01-01 01:00:00+02:00
70,EE,Unplanned outage,A03,,2021-01-10 00:00:00+02:00,l4e7eCCElsJ7uzQnWI8qHQ,192.0,Fossil Oil shale,38W-MT--BEJ----R,Narva,Balti Elektrijaam,Balti Elektrijaam -TG11,1,MAW,PT60M,2,2021-01-09 23:00:00+02:00
70,EE,Unplanned outage,A03,,2021-01-10 00:30:00+02:00,l4e7eCCElsJ7uzQnWI8qHQ,192.0,Fossil Oil shale,38W-MT--BEJ----R,Narva,Balti Elektrijaam,Balti Elektrijaam -TG11,1,MAW,PT30M,2,2021-01-10 00:00:00+02:00
70,EE,Unplanned outage,A03,,2021-01-09 23:00:00+02:00,l4e7eCCElsJ7uzQnWI8qHQ,192.0,Fossil Oil shale,38W-MT--BEJ----R,Narva,Balti Elektrijaam,Balti Elektrijaam -TG11,1,MAW,PT15M,2,2021-01-09 22:45:00+02:00
70,EE,Unplanned outage,A03,,2021-01-10 00:45:00+02:00,l4e7eCCElsJ7uzQnWI8qHQ,192.0,Fossil Oil shale,38W-MT--BEJ----R,Narva,Balti Elektrijaam,Balti Elektrijaam -TG11,1,MAW,PT15M,2,2021-01-10 00:30:00+02:00
0,EE,Planned maintenance,A03,,2021-01-12 01:00:00+02:00,rGP9YOyk3E_P9BiDmu56sA,194.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG8,1,MAW,PT60M,10,2020-11-28 03:00:00+02:00
130,EE,Planned maintenance,A03,,2021-01-19 05:00:00+02:00,XXcnKCh2XPqZMrYbLJ9vEg,270.0,Fossil Oil shale,38W-KTJ-AUVERE-Z,Auvere,Auvere kondensatsioonielektrijaam,Auvere EJ- G1,1,MAW,PT60M,1,2021-01-19 01:00:00+02:00
135,EE,Unplanned outage,A03,,2021-01-19 08:00:00+02:00,tSWzV_JZhdaYHdkkVqar9g,270.0,Fossil Oil shale,38W-KTJ-AUVERE-Z,Auvere,Auvere kondensatsioonielektrijaam,Auvere EJ- G1,1,MAW,PT1M,2,2021-01-19 07:47:00+02:00
135,EE,Unplanned outage,A03,,2021-01-19 10:00:00+02:00,tSWzV_JZhdaYHdkkVqar9g,270.0,Fossil Oil shale,38W-KTJ-AUVERE-Z,Auvere,Auvere kondensatsioonielektrijaam,Auvere EJ- G1,1,MAW,PT60M,2,2021-01-19 08:00:00+02:00
80,EE,Planned maintenance,A03,,2021-01-22 12:00:00+02:00,YbTqVtoSp9xfJotoJjF5Gg,194.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG8,1,MAW,PT60M,3,2021-01-19 01:00:00+02:00
58,EE,Unplanned outage,A03,,2021-01-15 07:15:00+02:00,tzBMiwoOF664DIRKDRZukQ,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG4,1,MAW,PT1M,5,2021-01-15 07:10:00+02:00
58,EE,Unplanned outage,A03,,2021-01-15 07:30:00+02:00,tzBMiwoOF664DIRKDRZukQ,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG4,1,MAW,PT15M,5,2021-01-15 07:15:00+02:00
58,EE,Unplanned outage,A03,,2021-01-15 08:00:00+02:00,tzBMiwoOF664DIRKDRZukQ,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG4,1,MAW,PT30M,5,2021-01-15 07:30:00+02:00
58,EE,Unplanned outage,A03,,2021-01-20 16:00:00+02:00,tzBMiwoOF664DIRKDRZukQ,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG4,1,MAW,PT60M,5,2021-01-15 08:00:00+02:00
0,EE,Unplanned outage,A03,,2021-01-20 16:15:00+02:00,tzBMiwoOF664DIRKDRZukQ,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG4,1,MAW,PT1M,5,2021-01-20 16:00:00+02:00
55,EE,Unplanned outage,A03,,2021-01-20 16:30:00+02:00,tzBMiwoOF664DIRKDRZukQ,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG4,1,MAW,PT15M,5,2021-01-20 16:15:00+02:00
55,EE,Unplanned outage,A03,,2021-01-20 17:00:00+02:00,tzBMiwoOF664DIRKDRZukQ,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG4,1,MAW,PT30M,5,2021-01-20 16:30:00+02:00
55,EE,Unplanned outage,A03,,2021-01-23 01:00:00+02:00,tzBMiwoOF664DIRKDRZukQ,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG4,1,MAW,PT60M,5,2021-01-20 17:00:00+02:00
38,EE,Planned maintenance,A03,,2021-01-27 01:00:00+02:00,I-QWKNw4spSCWxT6C9YfMQ,173.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG5,1,MAW,PT60M,1,2021-01-23 01:00:00+02:00
80,EE,Planned maintenance,A03,,2021-01-25 03:00:00+02:00,_OSz40mMvX3lu9mjSn3oCQ,194.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG8,1,MAW,PT60M,2,2021-01-23 01:00:00+02:00
0,EE,Unplanned outage,A03,,2021-01-27 10:30:00+02:00,vEXqO_MjEtJ0HMWKtEbp0A,270.0,Fossil Oil shale,38W-KTJ-AUVERE-Z,Auvere,Auvere kondensatsioonielektrijaam,Auvere EJ- G1,1,MAW,PT15M,2,2021-01-27 10:15:00+02:00
0,EE,Unplanned outage,A03,,2021-01-27 12:00:00+02:00,vEXqO_MjEtJ0HMWKtEbp0A,270.0,Fossil Oil shale,38W-KTJ-AUVERE-Z,Auvere,Auvere kondensatsioonielektrijaam,Auvere EJ- G1,1,MAW,PT30M,2,2021-01-27 10:30:00+02:00
220,EE,Unplanned outage,A03,,2021-01-27 13:00:00+02:00,vEXqO_MjEtJ0HMWKtEbp0A,270.0,Fossil Oil shale,38W-KTJ-AUVERE-Z,Auvere,Auvere kondensatsioonielektrijaam,Auvere EJ- G1,1,MAW,PT60M,2,2021-01-27 12:00:00+02:00
0,EE,Unplanned outage,A03,,2021-01-27 10:15:00+02:00,vEXqO_MjEtJ0HMWKtEbp0A,270.0,Fossil Oil shale,38W-KTJ-AUVERE-Z,Auvere,Auvere kondensatsioonielektrijaam,Auvere EJ- G1,1,MAW,PT1M,2,2021-01-27 10:01:00+02:00
0,EE,Planned maintenance,A03,,2021-01-30 16:00:00+02:00,DVDfVrjHp42Q2xkA_2uo8Q,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG4,1,MAW,PT60M,2,2021-01-30 01:00:00+02:00
0,EE,Planned maintenance,A03,,2021-01-30 16:30:00+02:00,DVDfVrjHp42Q2xkA_2uo8Q,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG4,1,MAW,PT30M,2,2021-01-30 16:00:00+02:00
50,EE,Unplanned outage,A03,,2021-02-02 04:30:00+02:00,U8gBye7sgCr4d9ucHQltng,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG3,1,MAW,PT15M,4,2021-02-02 04:15:00+02:00
50,EE,Unplanned outage,A03,,2021-02-02 05:00:00+02:00,U8gBye7sgCr4d9ucHQltng,164.0,Fossil Oil shale,38W-MT--EEJ----3,Narva,Eesti Elektrijaam,Eesti Elektrijaam- TG3,1,MAW,PT30M,4,2021-02-02 04:30:00+02:00
