avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,PL,Planned maintenance,A03,Cancelled,2022-04-01 00:00:00+02:00,84XRfkTikU8yW1WOi1Z1_w,138.0,Hydro Pumped Storage,19W000000000247X,Polska,Porąbka Żar,Porąbka Żar H4,1,MAW,PT60M,4,2022-01-10 00:00:00+01:00
0,PL,Planned maintenance,A03,,2021-01-01 00:15:00+01:00,6zbr8KabT-jVgUGBbjm8MA,200.0,Fossil Brown coal/Lignite,19W000000000142A,Polska,Pątnów 1,Pątnów 1 B6,1,MAW,PT1M,1,2021-01-01 00:01:00+01:00
0,PL,Planned maintenance,A03,,2021-01-01 00:30:00+01:00,6zbr8KabT-jVgUGBbjm8MA,200.0,Fossil Brown coal/Lignite,19W000000000142A,Polska,Pątnów 1,Pątnów 1 B6,1,MAW,PT15M,1,2021-01-01 00:15:00+01:00
0,PL,Planned maintenance,A03,,2021-01-01 01:00:00+01:00,6zbr8KabT-jVgUGBbjm8MA,200.0,Fossil Brown coal/Lignite,19W000000000142A,Polska,Pątnów 1,Pątnów 1 B6,1,MAW,PT30M,1,2021-01-01 00:30:00+01:00
0,PL,Planned maintenance,A03,,2022-01-01 00:00:00+01:00,6zbr8KabT-jVgUGBbjm8MA,200.0,Fossil Brown coal/Lignite,19W000000000142A,Polska,Pątnów 1,Pątnów 1 B6,1,MAW,PT60M,1,2021-01-01 01:00:00+01:00
0,PL,Planned maintenance,A03,Cancelled,2021-08-17 08:15:00+02:00,t65wHA-r1uvMIyQ8UVArPw,910.0,Fossil Hard coal,19W000000000296K,Polska,Jaworzno 2 JWCD,Jaworzno 2 JWCD B7,1,MAW,PT1M,2,2021-08-17 08:01:00+02:00
0,PL,Planned maintenance,A03,Cancelled,2021-08-17 08:30:00+02:00,t65wHA-r1uvMIyQ8UVArPw,910.0,Fossil Hard coal,19W000000000296K,Polska,Jaworzno 2 JWCD,Jaworzno 2 JWCD B7,1,MAW,PT15M,2,2021-08-17 08:15:00+02:00
0,PL,Planned maintenance,A03,Cancelled,2021-08-17 09:00:00+02:00,t65wHA-r1uvMIyQ8UVArPw,910.0,Fossil Hard coal,19W000000000296K,Polska,Jaworzno 2 JWCD,Jaworzno 2 JWCD B7,1,MAW,PT30M,2,2021-08-17 08:30:00+02:00
0,PL,Planned maintenance,A03,Cancelled,2022-02-25 08:00:00+01:00,t65wHA-r1uvMIyQ8UVArPw,910.0,Fossil Hard coal,19W000000000296K,Polska,Jaworzno 2 JWCD,Jaworzno 2 JWCD B7,1,MAW,PT60M,2,2021-08-17 09:00:00+02:00
523.306,PL,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,hailo18vHxX_qFruhLwmrQ,630.0,Fossil Gas,19W000000000283T,Polska,Płock,Płock B01,1,MAW,PT60M,2,2021-12-01 01:00:00+01:00
523.306,PL,Planned maintenance,A03,Cancelled,2021-12-01 00:30:00+01:00,hailo18vHxX_qFruhLwmrQ,630.0,Fossil Gas,19W000000000283T,Polska,Płock,Płock B01,1,MAW,PT15M,2,2021-12-01 00:15:00+01:00
523.306,PL,Planned maintenance,A03,Cancelled,2021-12-01 01:00:00+01:00,hailo18vHxX_qFruhLwmrQ,630.0,Fossil Gas,19W000000000283T,Polska,Płock,Płock B01,1,MAW,PT30M,2,2021-12-01 00:30:00+01:00
523.306,PL,Planned maintenance,A03,Cancelled,2021-12-01 00:15:00+01:00,hailo18vHxX_qFruhLwmrQ,630.0,Fossil Gas,19W000000000283T,Polska,Płock,Płock B01,1,MAW,PT1M,2,2021-12-01 00:01:00+01:00
0,PL,Planned maintenance,A03,Cancelled,2021-12-21 21:00:00+01:00,6bDHMKxa6Es9_xtS1lVm7w,222.0,Fossil Hard coal,19W000000000043C,Polska,Dolna Odra,Dolna Odra B5,1,MAW,PT30M,3,2021-12-21 20:30:00+01:00
0,PL,Planned maintenance,A03,Cancelled,2021-12-21 20:15:00+01:00,6bDHMKxa6Es9_xtS1lVm7w,222.0,Fossil Hard coal,19W000000000043C,Polska,Dolna Odra,Dolna Odra B5,1,MAW,PT1M,3,2021-12-21 20:01:00+01:00
