Unnamed: 0,WTON,WTOF,PHOT,HROR
2023-01-01 00:00:00+00:00,0.5085605139781212,0.3865174068151064,0.0,0.3235531628532974
2023-01-01 01:00:00+00:00,0.5021010592116687,0.496863082790011,0.0,0.322207267833109
2023-01-01 02:00:00+00:00,0.4810036464664004,0.4463033583466601,0.0,0.3227456258411844
2023-01-01 03:00:00+00:00,0.4680326445563466,0.4042317628244556,0.0,0.321399730820996
2023-01-01 04:00:00+00:00,0.4744052786942177,0.4171484807479395,0.0,0.3203230148048452
2023-01-01 05:00:00+00:00,0.4649071019274179,0.4164103825808832,0.0,0.3197846567967699
2023-01-01 06:00:00+00:00,0.4731897898940788,0.4396604748431541,0.0,0.317900403768506
2023-01-01 07:00:00+00:00,0.4655322104532037,0.3835650141468815,0.0001109948308121,0.317092866756393
2023-01-01 08:00:00+00:00,0.440232679284598,0.4272358223643744,0.036897853042844,0.3208613728129206
2023-01-01 09:00:00+00:00,0.4323667303351276,0.4202238897773404,0.0893508388037928,0.3235531628532974
2023-01-01 10:00:00+00:00,0.4009897551658274,0.4235453315290933,0.1312751720419877,0.3232839838492597
2023-01-01 11:00:00+00:00,0.3898419864559819,0.4383072948702177,0.1474011353185551,0.3238223418573351
2023-01-01 12:00:00+00:00,0.3639347108873068,0.4883749538688645,0.141359845241493,0.3227456258411844
2023-01-01 13:00:00+00:00,0.3599583260982809,0.7560585557879198,0.1018932546855675,0.3192462987886945
2023-01-01 14:00:00+00:00,0.3786247612432714,0.8255627998523803,0.0490914280277804,0.3162853297442799
2023-01-01 15:00:00+00:00,0.374804653585692,0.8206421454053389,0.0051850442393682,0.3133243606998654
2023-01-01 16:00:00+00:00,0.3450425421080048,0.8106778201500799,0.0,0.3146702557200538
2023-01-01 17:00:00+00:00,0.3429067546449036,0.7732808463525649,0.0,0.3141318977119784
2023-01-01 18:00:00+00:00,0.3303698558777566,0.7629474720137779,0.0,0.3135935397039031
2023-01-01 19:00:00+00:00,0.3367077617641951,0.692582113421085,0.0,0.31278600269179
2023-01-01 20:00:00+00:00,0.3463101232852926,0.7582728502890884,0.0,0.3122476446837147
2023-01-01 21:00:00+00:00,0.3252300746657405,0.6887686062246279,0.0,0.3117092866756393
