index,NO -> SE,NO -> FI,NO -> DK,NO -> NL
2019-01-02 13:00:00+0000,0.0,0.0,0.0,693.0
2019-01-02 14:00:00+0000,0.0,0.0,0.0,704.0
2019-01-02 15:00:00+0000,63.0,2.0,32.0,704.0
2019-01-02 16:00:00+0000,263.0,19.0,553.0,704.0
2019-01-02 17:00:00+0000,300.0,25.0,940.0,704.0
2019-01-02 18:00:00+0000,209.0,17.0,869.0,704.0
2019-01-02 19:00:00+0000,179.0,15.0,624.0,704.0
2019-01-02 20:00:00+0000,109.0,7.0,632.0,702.0
2019-01-02 21:00:00+0000,134.0,7.0,189.0,581.0
2019-01-02 22:00:00+0000,24.0,0.0,0.0,148.0
2019-01-02 23:00:00+0000,0.0,0.0,0.0,166.0
2019-01-03 00:00:00+0000,0.0,0.0,0.0,0.0
2019-01-03 01:00:00+0000,0.0,0.0,0.0,0.0
2019-01-03 02:00:00+0000,0.0,0.0,0.0,0.0
2019-01-03 03:00:00+0000,0.0,0.0,0.0,0.0
2019-01-03 04:00:00+0000,20.0,0.0,1.0,0.0
2019-01-03 05:00:00+0000,227.0,3.0,1.0,106.0
2019-01-03 06:00:00+0000,1127.0,29.0,33.0,678.0
2019-01-03 07:00:00+0000,1922.0,37.0,596.0,704.0
2019-01-03 08:00:00+0000,1324.0,32.0,1175.0,704.0
2019-01-03 09:00:00+0000,756.0,22.0,1495.0,704.0
2019-01-03 10:00:00+0000,1363.0,14.0,1522.0,704.0
2019-01-03 11:00:00+0000,1569.0,10.0,1411.0,704.0
2019-01-03 12:00:00+0000,1394.0,2.0,1519.0,704.0
2019-01-03 13:00:00+0000,1202.0,1.0,1528.0,704.0
2019-01-03 14:00:00+0000,1352.0,16.0,1490.0,680.0
2019-01-03 15:00:00+0000,1869.0,29.0,1471.0,153.0
2019-01-03 16:00:00+0000,1474.0,36.0,1505.0,678.0
2019-01-03 17:00:00+0000,1653.0,37.0,1457.0,704.0
2019-01-03 18:00:00+0000,1754.0,39.0,1412.0,704.0
2019-01-03 19:00:00+0000,1533.0,30.0,1160.0,704.0
2019-01-03 20:00:00+0000,985.0,22.0,1103.0,699.0
2019-01-03 21:00:00+0000,461.0,1.0,620.0,433.0
2019-01-03 22:00:00+0000,0.0,0.0,101.0,0.0
2019-01-03 23:00:00+0000,133.0,0.0,0.0,0.0
2019-01-04 00:00:00+0000,0.0,0.0,0.0,0.0
2019-01-04 01:00:00+0000,0.0,0.0,0.0,0.0
2019-01-04 02:00:00+0000,0.0,0.0,0.0,0.0
2019-01-04 03:00:00+0000,0.0,0.0,0.0,0.0
2019-01-04 04:00:00+0000,0.0,0.0,0.0,121.0
2019-01-04 05:00:00+0000,172.0,0.0,0.0,678.0
2019-01-04 06:00:00+0000,867.0,0.0,1.0,704.0
2019-01-04 07:00:00+0000,1737.0,0.0,15.0,684.0
2019-01-04 08:00:00+0000,1626.0,0.0,6.0,704.0
2019-01-04 09:00:00+0000,1720.0,0.0,1.0,704.0
2019-01-04 10:00:00+0000,1291.0,0.0,1.0,704.0
2019-01-04 11:00:00+0000,692.0,0.0,1.0,704.0
2019-01-04 12:00:00+0000,441.0,0.0,0.0,704.0
2019-01-04 13:00:00+0000,109.0,0.0,0.0,704.0
2019-01-04 14:00:00+0000,247.0,0.0,0.0,704.0
2019-01-04 15:00:00+0000,1166.0,0.0,1.0,704.0
2019-01-04 16:00:00+0000,1625.0,0.0,1.0,704.0
2019-01-04 17:00:00+0000,1373.0,0.0,1.0,703.0
2019-01-04 18:00:00+0000,800.0,0.0,1.0,676.0
2019-01-04 19:00:00+0000,114.0,0.0,0.0,569.0
2019-01-04 20:00:00+0000,50.0,0.0,0.0,307.0
2019-01-04 21:00:00+0000,0.0,0.0,0.0,206.0
2019-01-04 22:00:00+0000,0.0,0.0,0.0,0.0
2019-01-04 23:00:00+0000,47.0,0.0,0.0,149.0
2019-01-05 00:00:00+0000,0.0,0.0,0.0,0.0
2019-01-05 01:00:00+0000,0.0,0.0,0.0,0.0
2019-01-05 02:00:00+0000,0.0,0.0,0.0,0.0
2019-01-05 03:00:00+0000,0.0,0.0,0.0,0.0
2019-01-05 04:00:00+0000,0.0,0.0,0.0,0.0
2019-01-05 05:00:00+0000,0.0,0.0,0.0,0.0
2019-01-05 06:00:00+0000,0.0,0.0,0.0,0.0
2019-01-05 07:00:00+0000,365.0,0.0,0.0,40.0
2019-01-05 08:00:00+0000,712.0,1.0,0.0,406.0
2019-01-05 09:00:00+0000,938.0,14.0,0.0,443.0
2019-01-05 10:00:00+0000,1124.0,19.0,0.0,450.0
2019-01-05 11:00:00+0000,1314.0,25.0,3.0,698.0
2019-01-05 12:00:00+0000,1414.0,33.0,39.0,704.0
2019-01-05 13:00:00+0000,1219.0,35.0,590.0,704.0
2019-01-05 14:00:00+0000,1698.0,38.0,1156.0,704.0
2019-01-05 15:00:00+0000,2423.0,38.0,1450.0,704.0
2019-01-05 16:00:00+0000,2730.0,37.0,1467.0,704.0
2019-01-05 17:00:00+0000,2550.0,29.0,1474.0,703.0
2019-01-05 18:00:00+0000,2227.0,44.0,1512.0,656.0
2019-01-05 19:00:00+0000,1244.0,49.0,1348.0,665.0
2019-01-05 20:00:00+0000,832.0,57.0,1377.0,675.0
2019-01-05 21:00:00+0000,608.0,62.0,940.0,419.0
2019-01-05 22:00:00+0000,368.0,53.0,401.0,684.0
2019-01-05 23:00:00+0000,348.0,55.0,4.0,258.0
2019-01-06 00:00:00+0000,118.0,51.0,0.0,0.0
2019-01-06 01:00:00+0000,143.0,56.0,0.0,0.0
2019-01-06 02:00:00+0000,150.0,58.0,0.0,0.0
2019-01-06 03:00:00+0000,114.0,58.0,0.0,0.0
2019-01-06 04:00:00+0000,109.0,61.0,0.0,0.0
2019-01-06 05:00:00+0000,119.0,61.0,91.0,0.0
2019-01-06 06:00:00+0000,160.0,76.0,535.0,0.0
2019-01-06 07:00:00+0000,436.0,85.0,905.0,111.0
2019-01-06 08:00:00+0000,1017.0,93.0,1305.0,678.0
2019-01-06 09:00:00+0000,1393.0,94.0,1518.0,704.0
2019-01-06 10:00:00+0000,1268.0,91.0,1531.0,704.0
2019-01-06 11:00:00+0000,1059.0,83.0,1524.0,704.0
2019-01-06 12:00:00+0000,948.0,83.0,1462.0,704.0
2019-01-06 13:00:00+0000,818.0,80.0,981.0,674.0
2019-01-06 14:00:00+0000,913.0,79.0,1112.0,430.0
2019-01-06 15:00:00+0000,1701.0,83.0,1327.0,329.0
2019-01-06 16:00:00+0000,1816.0,73.0,1516.0,693.0
2019-01-06 17:00:00+0000,1648.0,77.0,1532.0,704.0
2019-01-06 18:00:00+0000,992.0,74.0,1521.0,704.0
2019-01-06 19:00:00+0000,546.0,74.0,1348.0,701.0
2019-01-06 20:00:00+0000,383.0,73.0,845.0,586.0
2019-01-06 21:00:00+0000,105.0,63.0,242.0,697.0
2019-01-06 22:00:00+0000,40.0,56.0,0.0,458.0
2019-01-06 23:00:00+0000,5.0,46.0,0.0,0.0
2019-01-07 00:00:00+0000,0.0,38.0,0.0,103.0
2019-01-07 01:00:00+0000,0.0,40.0,0.0,0.0
2019-01-07 02:00:00+0000,0.0,36.0,0.0,0.0
2019-01-07 03:00:00+0000,0.0,47.0,1.0,0.0
2019-01-07 04:00:00+0000,254.0,61.0,1.0,0.0
2019-01-07 05:00:00+0000,2159.0,70.0,310.0,531.0
2019-01-07 06:00:00+0000,2027.0,61.0,866.0,701.0
2019-01-07 07:00:00+0000,1754.0,46.0,1303.0,704.0
2019-01-07 08:00:00+0000,1860.0,44.0,1284.0,704.0
2019-01-07 09:00:00+0000,1837.0,38.0,1272.0,703.0
2019-01-07 10:00:00+0000,1656.0,35.0,1167.0,639.0
2019-01-07 11:00:00+0000,1559.0,29.0,841.0,703.0
2019-01-07 12:00:00+0000,1306.0,33.0,588.0,704.0
2019-01-07 13:00:00+0000,1513.0,25.0,259.0,704.0
2019-01-07 14:00:00+0000,1425.0,11.0,45.0,704.0
2019-01-07 15:00:00+0000,1357.0,7.0,0.0,704.0
2019-01-07 16:00:00+0000,1605.0,4.0,0.0,704.0
2019-01-07 17:00:00+0000,1040.0,0.0,0.0,697.0
2019-01-07 18:00:00+0000,542.0,0.0,0.0,367.0
2019-01-07 19:00:00+0000,79.0,0.0,0.0,183.0
2019-01-07 20:00:00+0000,29.0,0.0,0.0,0.0
2019-01-07 21:00:00+0000,0.0,0.0,0.0,0.0
2019-01-07 22:00:00+0000,0.0,0.0,0.0,0.0
2019-01-07 23:00:00+0000,0.0,0.0,0.0,0.0
2019-01-08 00:00:00+0000,0.0,0.0,0.0,0.0
2019-01-08 01:00:00+0000,0.0,0.0,0.0,0.0
2019-01-08 02:00:00+0000,0.0,0.0,0.0,0.0
2019-01-08 03:00:00+0000,0.0,0.0,0.0,0.0
2019-01-08 04:00:00+0000,77.0,0.0,0.0,0.0
2019-01-08 05:00:00+0000,729.0,0.0,0.0,0.0
2019-01-08 06:00:00+0000,717.0,0.0,0.0,431.0
2019-01-08 07:00:00+0000,549.0,0.0,0.0,699.0
2019-01-08 08:00:00+0000,497.0,0.0,0.0,704.0
2019-01-08 09:00:00+0000,447.0,0.0,0.0,701.0
2019-01-08 10:00:00+0000,140.0,0.0,0.0,513.0
2019-01-08 11:00:00+0000,57.0,0.0,0.0,0.0
2019-01-08 12:00:00+0000,166.0,0.0,0.0,0.0
2019-01-08 13:00:00+0000,0.0,0.0,0.0,0.0
2019-01-08 14:00:00+0000,85.0,0.0,0.0,180.0
2019-01-08 15:00:00+0000,65.0,0.0,0.0,664.0
2019-01-08 16:00:00+0000,107.0,0.0,0.0,699.0
2019-01-08 17:00:00+0000,60.0,0.0,0.0,465.0
2019-01-08 18:00:00+0000,0.0,0.0,0.0,15.0
2019-01-08 19:00:00+0000,0.0,0.0,0.0,2.0
2019-01-08 20:00:00+0000,0.0,0.0,0.0,119.0
2019-01-08 21:00:00+0000,0.0,0.0,0.0,0.0
2019-01-08 22:00:00+0000,0.0,0.0,0.0,0.0
2019-01-08 23:00:00+0000,0.0,0.0,0.0,0.0
2019-01-09 00:00:00+0000,0.0,0.0,0.0,0.0
2019-01-09 01:00:00+0000,0.0,0.0,0.0,0.0
2019-01-09 02:00:00+0000,0.0,0.0,0.0,0.0
2019-01-09 03:00:00+0000,0.0,0.0,0.0,0.0
2019-01-09 04:00:00+0000,0.0,0.0,0.0,0.0
2019-01-09 05:00:00+0000,7.0,0.0,0.0,245.0
2019-01-09 06:00:00+0000,39.0,0.0,0.0,690.0
2019-01-09 07:00:00+0000,11.0,0.0,0.0,704.0
2019-01-09 08:00:00+0000,10.0,0.0,0.0,704.0
2019-01-09 09:00:00+0000,55.0,0.0,0.0,694.0
2019-01-09 10:00:00+0000,293.0,9.0,0.0,307.0
2019-01-09 11:00:00+0000,270.0,23.0,0.0,0.0
2019-01-09 12:00:00+0000,665.0,34.0,0.0,0.0
2019-01-09 13:00:00+0000,626.0,37.0,0.0,0.0
2019-01-09 14:00:00+0000,723.0,31.0,0.0,447.0
2019-01-09 15:00:00+0000,952.0,45.0,1.0,698.0
2019-01-09 16:00:00+0000,1259.0,65.0,1.0,704.0
2019-01-09 17:00:00+0000,1046.0,69.0,53.0,680.0
2019-01-09 18:00:00+0000,1248.0,69.0,378.0,127.0
2019-01-09 19:00:00+0000,779.0,57.0,126.0,3.0
2019-01-09 20:00:00+0000,955.0,66.0,121.0,0.0
2019-01-09 21:00:00+0000,746.0,66.0,0.0,272.0
2019-01-09 22:00:00+0000,456.0,48.0,0.0,78.0
2019-01-09 23:00:00+0000,644.0,53.0,0.0,130.0
2019-01-10 00:00:00+0000,687.0,54.0,1.0,76.0
2019-01-10 01:00:00+0000,552.0,37.0,1.0,0.0
2019-01-10 02:00:00+0000,574.0,39.0,1.0,0.0
2019-01-10 03:00:00+0000,410.0,45.0,1.0,0.0
2019-01-10 04:00:00+0000,875.0,51.0,304.0,113.0
2019-01-10 05:00:00+0000,2514.0,64.0,835.0,645.0
2019-01-10 06:00:00+0000,2560.0,45.0,1330.0,128.0
2019-01-10 07:00:00+0000,2075.0,34.0,1438.0,95.0
2019-01-10 08:00:00+0000,2092.0,32.0,1117.0,645.0
2019-01-10 09:00:00+0000,1937.0,27.0,1374.0,703.0
2019-01-10 10:00:00+0000,1965.0,10.0,1521.0,704.0
2019-01-10 11:00:00+0000,2135.0,29.0,1531.0,704.0
2019-01-10 12:00:00+0000,1972.0,15.0,1521.0,704.0
2019-01-10 13:00:00+0000,1849.0,22.0,1419.0,704.0
2019-01-10 14:00:00+0000,2146.0,33.0,1251.0,704.0
2019-01-10 15:00:00+0000,2018.0,34.0,1191.0,704.0
2019-01-10 16:00:00+0000,2302.0,38.0,1191.0,704.0
2019-01-10 17:00:00+0000,2103.0,44.0,850.0,701.0
2019-01-10 18:00:00+0000,1317.0,36.0,1233.0,550.0
2019-01-10 19:00:00+0000,385.0,34.0,890.0,701.0
2019-01-10 20:00:00+0000,294.0,46.0,341.0,704.0
2019-01-10 21:00:00+0000,149.0,42.0,3.0,651.0
2019-01-10 22:00:00+0000,0.0,37.0,0.0,78.0
2019-01-10 23:00:00+0000,33.0,7.0,0.0,0.0
2019-01-11 00:00:00+0000,0.0,11.0,0.0,0.0
2019-01-11 01:00:00+0000,6.0,10.0,0.0,0.0
2019-01-11 02:00:00+0000,0.0,0.0,0.0,53.0
2019-01-11 03:00:00+0000,0.0,0.0,0.0,0.0
2019-01-11 04:00:00+0000,0.0,0.0,0.0,0.0
2019-01-11 05:00:00+0000,206.0,0.0,1.0,0.0
2019-01-11 06:00:00+0000,690.0,0.0,1.0,207.0
2019-01-11 07:00:00+0000,884.0,0.0,0.0,686.0
2019-01-11 08:00:00+0000,879.0,0.0,1.0,704.0
2019-01-11 09:00:00+0000,843.0,0.0,0.0,704.0
2019-01-11 10:00:00+0000,793.0,0.0,0.0,704.0
2019-01-11 11:00:00+0000,158.0,0.0,0.0,700.0
2019-01-11 12:00:00+0000,64.0,0.0,0.0,517.0
2019-01-11 13:00:00+0000,48.0,0.0,0.0,686.0
2019-01-11 14:00:00+0000,54.0,0.0,0.0,561.0
2019-01-11 15:00:00+0000,52.0,0.0,0.0,436.0
2019-01-11 16:00:00+0000,95.0,0.0,0.0,429.0
2019-01-11 17:00:00+0000,72.0,0.0,0.0,0.0
2019-01-11 18:00:00+0000,64.0,0.0,0.0,0.0
2019-01-11 19:00:00+0000,9.0,0.0,0.0,0.0
2019-01-11 20:00:00+0000,0.0,3.0,0.0,0.0
2019-01-11 21:00:00+0000,0.0,5.0,0.0,0.0
2019-01-11 22:00:00+0000,0.0,0.0,0.0,0.0
2019-01-11 23:00:00+0000,0.0,0.0,0.0,0.0
2019-01-12 00:00:00+0000,0.0,0.0,0.0,0.0
2019-01-12 01:00:00+0000,0.0,25.0,0.0,0.0
2019-01-12 02:00:00+0000,0.0,22.0,0.0,0.0
2019-01-12 03:00:00+0000,0.0,32.0,0.0,0.0
2019-01-12 04:00:00+0000,0.0,39.0,0.0,0.0
2019-01-12 05:00:00+0000,0.0,36.0,0.0,0.0
2019-01-12 06:00:00+0000,0.0,36.0,0.0,0.0
2019-01-12 07:00:00+0000,0.0,31.0,0.0,0.0
2019-01-12 08:00:00+0000,39.0,41.0,0.0,0.0
2019-01-12 09:00:00+0000,48.0,40.0,0.0,0.0
2019-01-12 10:00:00+0000,19.0,39.0,0.0,4.0
2019-01-12 11:00:00+0000,24.0,36.0,0.0,262.0
2019-01-12 12:00:00+0000,29.0,40.0,0.0,9.0
2019-01-12 13:00:00+0000,53.0,35.0,0.0,151.0
2019-01-12 14:00:00+0000,225.0,15.0,0.0,158.0
2019-01-12 15:00:00+0000,379.0,0.0,0.0,340.0
2019-01-12 16:00:00+0000,1029.0,0.0,0.0,617.0
2019-01-12 17:00:00+0000,420.0,0.0,0.0,103.0
2019-01-12 18:00:00+0000,216.0,0.0,0.0,0.0
2019-01-12 19:00:00+0000,116.0,0.0,0.0,0.0
2019-01-12 20:00:00+0000,91.0,0.0,0.0,109.0
2019-01-12 21:00:00+0000,40.0,0.0,0.0,0.0
2019-01-12 22:00:00+0000,0.0,0.0,0.0,0.0
2019-01-12 23:00:00+0000,82.0,0.0,0.0,226.0
2019-01-13 00:00:00+0000,122.0,0.0,0.0,0.0
2019-01-13 01:00:00+0000,132.0,0.0,0.0,0.0
2019-01-13 02:00:00+0000,136.0,0.0,0.0,0.0
2019-01-13 03:00:00+0000,55.0,0.0,0.0,0.0
2019-01-13 04:00:00+0000,13.0,0.0,0.0,0.0
2019-01-13 05:00:00+0000,9.0,0.0,0.0,0.0
2019-01-13 06:00:00+0000,0.0,0.0,0.0,0.0
2019-01-13 07:00:00+0000,66.0,0.0,0.0,0.0
2019-01-13 08:00:00+0000,108.0,0.0,0.0,0.0
2019-01-13 09:00:00+0000,117.0,0.0,0.0,0.0
2019-01-13 10:00:00+0000,117.0,0.0,0.0,343.0
2019-01-13 11:00:00+0000,103.0,0.0,0.0,691.0
2019-01-13 12:00:00+0000,74.0,0.0,0.0,452.0
2019-01-13 13:00:00+0000,39.0,0.0,0.0,130.0
2019-01-13 14:00:00+0000,84.0,0.0,0.0,94.0
2019-01-13 15:00:00+0000,140.0,0.0,0.0,540.0
2019-01-13 16:00:00+0000,85.0,0.0,0.0,700.0
2019-01-13 17:00:00+0000,9.0,0.0,0.0,670.0
2019-01-13 18:00:00+0000,0.0,0.0,0.0,381.0
2019-01-13 19:00:00+0000,0.0,0.0,0.0,136.0
2019-01-13 20:00:00+0000,0.0,0.0,0.0,0.0
2019-01-13 21:00:00+0000,0.0,0.0,0.0,0.0
2019-01-13 22:00:00+0000,0.0,0.0,0.0,0.0
2019-01-13 23:00:00+0000,16.0,0.0,0.0,0.0
2019-01-14 00:00:00+0000,0.0,0.0,0.0,0.0
2019-01-14 01:00:00+0000,0.0,0.0,0.0,0.0
2019-01-14 02:00:00+0000,0.0,0.0,0.0,0.0
2019-01-14 03:00:00+0000,0.0,0.0,0.0,0.0
2019-01-14 04:00:00+0000,0.0,0.0,0.0,0.0
2019-01-14 05:00:00+0000,0.0,0.0,0.0,0.0
2019-01-14 06:00:00+0000,102.0,0.0,1.0,492.0
2019-01-14 07:00:00+0000,186.0,0.0,0.0,507.0
2019-01-14 08:00:00+0000,95.0,0.0,0.0,519.0
2019-01-14 09:00:00+0000,77.0,0.0,0.0,507.0
2019-01-14 10:00:00+0000,53.0,0.0,0.0,85.0
2019-01-14 11:00:00+0000,39.0,0.0,0.0,0.0
2019-01-14 12:00:00+0000,4.0,0.0,0.0,0.0
2019-01-14 13:00:00+0000,0.0,0.0,0.0,179.0
2019-01-14 14:00:00+0000,25.0,0.0,0.0,303.0
2019-01-14 15:00:00+0000,112.0,0.0,0.0,515.0
2019-01-14 16:00:00+0000,109.0,0.0,1.0,520.0
2019-01-14 17:00:00+0000,131.0,0.0,0.0,520.0
2019-01-14 18:00:00+0000,71.0,0.0,0.0,519.0
2019-01-14 19:00:00+0000,24.0,0.0,0.0,509.0
2019-01-14 20:00:00+0000,0.0,0.0,0.0,515.0
2019-01-14 21:00:00+0000,0.0,0.0,0.0,290.0
2019-01-14 22:00:00+0000,0.0,0.0,0.0,0.0
2019-01-14 23:00:00+0000,22.0,0.0,0.0,0.0
2019-01-15 00:00:00+0000,18.0,0.0,0.0,0.0
2019-01-15 01:00:00+0000,24.0,0.0,0.0,0.0
2019-01-15 02:00:00+0000,0.0,0.0,0.0,0.0
2019-01-15 03:00:00+0000,0.0,0.0,0.0,0.0
2019-01-15 04:00:00+0000,0.0,0.0,0.0,0.0
2019-01-15 05:00:00+0000,118.0,0.0,0.0,0.0
2019-01-15 06:00:00+0000,339.0,0.0,4.0,492.0
2019-01-15 07:00:00+0000,1558.0,0.0,229.0,519.0
2019-01-15 08:00:00+0000,1615.0,0.0,743.0,518.0
2019-01-15 09:00:00+0000,1695.0,0.0,694.0,425.0
2019-01-15 10:00:00+0000,2114.0,0.0,397.0,50.0
2019-01-15 11:00:00+0000,2103.0,0.0,2.0,0.0
2019-01-15 12:00:00+0000,1718.0,0.0,0.0,87.0
2019-01-15 13:00:00+0000,1361.0,0.0,0.0,304.0
2019-01-15 14:00:00+0000,1270.0,0.0,0.0,107.0
2019-01-15 15:00:00+0000,1429.0,0.0,0.0,505.0
2019-01-15 16:00:00+0000,1617.0,0.0,0.0,513.0
2019-01-15 17:00:00+0000,1748.0,0.0,0.0,220.0
2019-01-15 18:00:00+0000,1365.0,0.0,0.0,67.0
2019-01-15 19:00:00+0000,480.0,0.0,0.0,0.0
2019-01-15 20:00:00+0000,201.0,0.0,0.0,0.0
2019-01-15 21:00:00+0000,64.0,0.0,0.0,0.0
2019-01-15 22:00:00+0000,0.0,0.0,0.0,0.0
2019-01-15 23:00:00+0000,67.0,0.0,0.0,0.0
2019-01-16 00:00:00+0000,80.0,0.0,0.0,0.0
2019-01-16 01:00:00+0000,75.0,0.0,0.0,0.0
2019-01-16 02:00:00+0000,112.0,0.0,0.0,0.0
2019-01-16 03:00:00+0000,118.0,0.0,0.0,0.0
2019-01-16 04:00:00+0000,1304.0,0.0,0.0,0.0
2019-01-16 05:00:00+0000,2284.0,0.0,0.0,0.0
2019-01-16 06:00:00+0000,2771.0,0.0,0.0,417.0
2019-01-16 07:00:00+0000,2591.0,0.0,0.0,440.0
2019-01-16 08:00:00+0000,2277.0,0.0,0.0,381.0
2019-01-16 09:00:00+0000,2116.0,0.0,0.0,108.0
2019-01-16 10:00:00+0000,1893.0,0.0,0.0,154.0
2019-01-16 11:00:00+0000,1837.0,0.0,0.0,0.0
2019-01-16 12:00:00+0000,1686.0,0.0,0.0,0.0
2019-01-16 13:00:00+0000,1300.0,0.0,0.0,0.0
2019-01-16 14:00:00+0000,1025.0,0.0,0.0,96.0
2019-01-16 15:00:00+0000,1312.0,0.0,0.0,506.0
2019-01-16 16:00:00+0000,1289.0,0.0,0.0,520.0
2019-01-16 17:00:00+0000,785.0,0.0,0.0,520.0
2019-01-16 18:00:00+0000,176.0,0.0,0.0,505.0
2019-01-16 19:00:00+0000,111.0,0.0,0.0,67.0
2019-01-16 20:00:00+0000,52.0,0.0,0.0,0.0
2019-01-16 21:00:00+0000,27.0,0.0,0.0,0.0
2019-01-16 22:00:00+0000,30.0,0.0,0.0,17.0
2019-01-16 23:00:00+0000,21.0,0.0,0.0,0.0
2019-01-17 00:00:00+0000,21.0,0.0,0.0,0.0
2019-01-17 01:00:00+0000,40.0,0.0,0.0,0.0
2019-01-17 02:00:00+0000,46.0,0.0,0.0,0.0
2019-01-17 03:00:00+0000,29.0,0.0,0.0,0.0
2019-01-17 04:00:00+0000,115.0,0.0,0.0,0.0
2019-01-17 05:00:00+0000,815.0,0.0,1.0,0.0
2019-01-17 06:00:00+0000,1143.0,0.0,1.0,489.0
2019-01-17 07:00:00+0000,1581.0,0.0,13.0,314.0
2019-01-17 08:00:00+0000,1631.0,0.0,200.0,228.0
2019-01-17 09:00:00+0000,1882.0,0.0,212.0,310.0
2019-01-17 10:00:00+0000,1647.0,0.0,94.0,376.0
2019-01-17 11:00:00+0000,1947.0,0.0,26.0,84.0
2019-01-17 12:00:00+0000,1930.0,0.0,1.0,7.0
2019-01-17 13:00:00+0000,2053.0,0.0,1.0,307.0
2019-01-17 14:00:00+0000,2387.0,0.0,47.0,438.0
2019-01-17 15:00:00+0000,2671.0,0.0,138.0,500.0
2019-01-17 16:00:00+0000,2583.0,0.0,213.0,504.0
2019-01-17 17:00:00+0000,2479.0,0.0,8.0,57.0
2019-01-17 18:00:00+0000,2032.0,0.0,1.0,0.0
2019-01-17 19:00:00+0000,1181.0,0.0,1.0,0.0
2019-01-17 20:00:00+0000,493.0,0.0,1.0,0.0
2019-01-17 21:00:00+0000,379.0,0.0,0.0,0.0
2019-01-17 22:00:00+0000,184.0,0.0,0.0,234.0
2019-01-17 23:00:00+0000,366.0,0.0,0.0,395.0
2019-01-18 00:00:00+0000,373.0,0.0,0.0,119.0
2019-01-18 01:00:00+0000,349.0,0.0,0.0,0.0
2019-01-18 02:00:00+0000,370.0,0.0,0.0,0.0
2019-01-18 03:00:00+0000,464.0,0.0,0.0,0.0
2019-01-18 04:00:00+0000,657.0,0.0,1.0,0.0
2019-01-18 05:00:00+0000,2105.0,0.0,125.0,489.0
2019-01-18 06:00:00+0000,2882.0,0.0,406.0,350.0
2019-01-18 07:00:00+0000,2378.0,0.0,969.0,0.0
2019-01-18 08:00:00+0000,2188.0,0.0,1468.0,0.0
2019-01-18 09:00:00+0000,2233.0,0.0,1484.0,0.0
2019-01-18 10:00:00+0000,2616.0,0.0,1503.0,0.0
2019-01-18 11:00:00+0000,2821.0,8.0,1101.0,0.0
2019-01-18 12:00:00+0000,2888.0,11.0,741.0,492.0
2019-01-18 13:00:00+0000,2591.0,17.0,792.0,519.0
2019-01-18 14:00:00+0000,2697.0,22.0,578.0,523.0
2019-01-18 15:00:00+0000,2877.0,30.0,431.0,700.0
2019-01-18 16:00:00+0000,2868.0,31.0,453.0,700.0
2019-01-18 17:00:00+0000,2767.0,23.0,677.0,704.0
2019-01-18 18:00:00+0000,2679.0,27.0,739.0,702.0
2019-01-18 19:00:00+0000,1991.0,33.0,1093.0,615.0
2019-01-18 20:00:00+0000,1757.0,32.0,1255.0,219.0
2019-01-18 21:00:00+0000,1765.0,22.0,1355.0,0.0
2019-01-18 22:00:00+0000,569.0,19.0,821.0,16.0
2019-01-18 23:00:00+0000,642.0,15.0,325.0,500.0
2019-01-19 00:00:00+0000,620.0,14.0,2.0,660.0
