02:00 - 03:00,232,,2816,,66,,1845,,7854,,274,,n/e,n/e,n/e,n/e,n/e,n/e,0,,165,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,592,
03:00 - 04:00,237,,2873,,66,,1839,,7753,,273,,n/e,n/e,n/e,n/e,n/e,n/e,0,,165,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,611,
04:00 - 05:00,239,,2912,,66,,1867,,7727,,271,,n/e,n/e,n/e,n/e,n/e,n/e,0,,165,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,613,
05:00 - 06:00,244,,3127,,66,,1871,,7676,,276,,n/e,n/e,n/e,n/e,n/e,n/e,0,,164,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,606,
06:00 - 07:00,244,,3214,,65,,1874,,8029,,286,,n/e,n/e,n/e,n/e,n/e,n/e,0,,164,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,n/e,n/e,584,
07:00 - 08:00,245,,3311,,65,,1878,,8543,,284,,n/e,n/e,n/e,n/e,n/e,n/e,0,,169,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,64,,n/e,n/e,n/e,n/e,532,
08:00 - 09:00,243,,3999,,66,,1886,,8666,,284,,n/e,n/e,n/e,n/e,n/e,n/e,0,,190,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,217,,n/e,n/e,n/e,n/e,476,
09:00 - 10:00,244,,4206,,65,,1872,,8849,,286,,n/e,n/e,n/e,n/e,n/e,n/e,9,,194,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,478,,n/e,n/e,n/e,n/e,482,
10:00 - 11:00,241,,4177,,64,,1851,,8877,,287,,n/e,n/e,n/e,n/e,n/e,n/e,178,,194,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,394,,n/e,n/e,n/e,n/e,439,
11:00 - 12:00,244,,4480,,66,,1845,,8891,,289,,n/e,n/e,n/e,n/e,n/e,n/e,272,,193,,38,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,327,,n/e,n/e,n/e,n/e,327,
12:00 - 13:00,245,,4964,,66,,1875,,8920,,290,,n/e,n/e,n/e,n/e,n/e,n/e,273,,187,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,215,,n/e,n/e,n/e,n/e,263,
13:00 - 14:00,244,,5102,,67,,1884,,8911,,291,,n/e,n/e,n/e,n/e,n/e,n/e,238,,195,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,98,,n/e,n/e,n/e,n/e,214,
14:00 - 15:00,242,,5239,,67,,1881,,9081,,291,,n/e,n/e,n/e,n/e,n/e,n/e,50,,196,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,16,,n/e,n/e,n/e,n/e,250,
15:00 - 16:00,243,,5359,,66,,1889,,9555,,291,,n/e,n/e,n/e,n/e,n/e,n/e,72,,205,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,289,
16:00 - 17:00,244,,5322,,65,,1893,,9599,,292,,n/e,n/e,n/e,n/e,n/e,n/e,29,,221,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,285,
17:00 - 18:00,243,,5174,,66,,1876,,9116,,292,,n/e,n/e,n/e,n/e,n/e,n/e,300,,223,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,288,
18:00 - 19:00,243,,4889,,66,,1880,,8969,,293,,n/e,n/e,n/e,n/e,n/e,n/e,755,,223,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,283,
19:00 - 20:00,244,,4373,,66,,1886,,8942,,292,,n/e,n/e,n/e,n/e,n/e,n/e,929,,204,,5,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,289,
20:00 - 21:00,239,,3953,,68,,1887,,8761,,292,,n/e,n/e,n/e,n/e,n/e,n/e,839,,191,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,285,
21:00 - 22:00,243,,4260,,67,,1894,,8381,,294,,n/e,n/e,n/e,n/e,n/e,n/e,229,,173,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,298,
22:00 - 23:00,240,,3917,,67,,1886,,8010,,294,,n/e,n/e,n/e,n/e,n/e,n/e,0,,168,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,326,
23:00 - 00:00,235,,2840,,67,,1858,,7896,,293,,n/e,n/e,n/e,n/e,n/e,n/e,0,,163,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,353,
00:00 - 01:00,230,,2565,,67,,1854,,7918,,292,,n/e,n/e,n/e,n/e,n/e,n/e,0,,161,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,379,
01:00 - 02:00,232,,2674,,67,,1853,,7898,,292,,n/e,n/e,n/e,n/e,n/e,n/e,0,,161,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,483,
02:00 - 03:00,231,,2516,,67,,1855,,7797,,291,,n/e,n/e,n/e,n/e,n/e,n/e,0,,161,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,600,
03:00 - 04:00,233,,2470,,67,,1851,,7780,,291,,n/e,n/e,n/e,n/e,n/e,n/e,0,,162,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,787,
04:00 - 05:00,240,,2465,,68,,1851,,7757,,291,,n/e,n/e,n/e,n/e,n/e,n/e,0,,162,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,961,
05:00 - 06:00,247,,2502,,67,,1858,,7845,,291,,n/e,n/e,n/e,n/e,n/e,n/e,0,,161,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,1104,
06:00 - 07:00,241,,2513,,67,,1858,,7865,,292,,n/e,n/e,n/e,n/e,n/e,n/e,0,,159,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,n/e,n/e,1314,
07:00 - 08:00,244,,2398,,67,,1828,,7725,,293,,n/e,n/e,n/e,n/e,n/e,n/e,0,,161,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,59,,n/e,n/e,n/e,n/e,1432,
08:00 - 09:00,243,,2728,,67,,1869,,7807,,293,,n/e,n/e,n/e,n/e,n/e,n/e,19,,163,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,180,,n/e,n/e,n/e,n/e,1601,
09:00 - 10:00,243,,2564,,68,,1874,,7825,,294,,n/e,n/e,n/e,n/e,n/e,n/e,21,,164,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,404,,n/e,n/e,n/e,n/e,1695,
10:00 - 11:00,241,,2945,,68,,1876,,7902,,294,,n/e,n/e,n/e,n/e,n/e,n/e,73,,166,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,354,,n/e,n/e,n/e,n/e,1801,
11:00 - 12:00,234,,3121,,72,,1868,,7839,,295,,n/e,n/e,n/e,n/e,n/e,n/e,112,,166,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,308,,n/e,n/e,n/e,n/e,1885,
12:00 - 13:00,238,,3438,,71,,1875,,7842,,300,,n/e,n/e,n/e,n/e,n/e,n/e,112,,166,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,208,,n/e,n/e,n/e,n/e,2296,
13:00 - 14:00,244,,3131,,70,,1864,,7792,,321,,n/e,n/e,n/e,n/e,n/e,n/e,14,,173,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,102,,n/e,n/e,n/e,n/e,2514,
14:00 - 15:00,244,,3319,,70,,1867,,7804,,315,,n/e,n/e,n/e,n/e,n/e,n/e,0,,176,,38,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,17,,n/e,n/e,n/e,n/e,2613,
15:00 - 16:00,243,,3691,,70,,1870,,7792,,316,,n/e,n/e,n/e,n/e,n/e,n/e,92,,198,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,2654,
16:00 - 17:00,243,,3720,,70,,1883,,7996,,316,,n/e,n/e,n/e,n/e,n/e,n/e,590,,200,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2733,
17:00 - 18:00,243,,3867,,70,,1853,,8023,,313,,n/e,n/e,n/e,n/e,n/e,n/e,829,,211,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2802,
18:00 - 19:00,243,,3534,,69,,1833,,7866,,314,,n/e,n/e,n/e,n/e,n/e,n/e,852,,212,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2774,
19:00 - 20:00,242,,2903,,70,,1831,,7849,,313,,n/e,n/e,n/e,n/e,n/e,n/e,744,,203,,5,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2623,
20:00 - 21:00,242,,2666,,69,,1838,,7910,,314,,n/e,n/e,n/e,n/e,n/e,n/e,504,,182,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2283,
21:00 - 22:00,241,,2867,,69,,1838,,8032,,314,,n/e,n/e,n/e,n/e,n/e,n/e,20,,173,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2167,
22:00 - 23:00,240,,2537,,69,,1836,,7850,,314,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2075,
23:00 - 00:00,234,,2711,,67,,1835,,7837,,313,,n/e,n/e,n/e,n/e,n/e,n/e,0,,166,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1983,
00:00 - 01:00,232,,2781,,65,,1839,,7871,,312,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1844,
01:00 - 02:00,233,,2779,,66,,1841,,7840,,311,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1808,
02:00 - 03:00,233,,2762,,66,,1820,,7964,,310,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1681,
03:00 - 04:00,235,,3055,,68,,1813,,8153,,310,,n/e,n/e,n/e,n/e,n/e,n/e,0,,166,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1525,
04:00 - 05:00,241,,3611,,68,,1873,,8956,,310,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1398,
05:00 - 06:00,242,,4173,,69,,1899,,9600,,315,,n/e,n/e,n/e,n/e,n/e,n/e,0,,168,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,1360,
06:00 - 07:00,243,,4712,,69,,1954,,10368,,317,,n/e,n/e,n/e,n/e,n/e,n/e,34,,180,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,n/e,n/e,1290,
07:00 - 08:00,243,,4847,,71,,1924,,10586,,319,,n/e,n/e,n/e,n/e,n/e,n/e,54,,190,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,121,,n/e,n/e,n/e,n/e,1244,
08:00 - 09:00,238,,4863,,71,,1912,,10338,,321,,n/e,n/e,n/e,n/e,n/e,n/e,6,,191,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,229,,n/e,n/e,n/e,n/e,1195,
09:00 - 10:00,243,,4851,,71,,1945,,10543,,320,,n/e,n/e,n/e,n/e,n/e,n/e,50,,196,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,454,,n/e,n/e,n/e,n/e,1113,
10:00 - 11:00,243,,5264,,71,,1971,,10842,,320,,n/e,n/e,n/e,n/e,n/e,n/e,248,,194,,38,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,472,,n/e,n/e,n/e,n/e,1059,
11:00 - 12:00,244,,5281,,71,,1929,,10949,,319,,n/e,n/e,n/e,n/e,n/e,n/e,271,,192,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,368,,n/e,n/e,n/e,n/e,995,
12:00 - 13:00,244,,5216,,71,,1923,,10901,,321,,n/e,n/e,n/e,n/e,n/e,n/e,319,,201,,5,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,974,
13:00 - 14:00,244,,5108,,72,,1913,,10677,,322,,n/e,n/e,n/e,n/e,n/e,n/e,312,,201,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,138,,n/e,n/e,n/e,n/e,1042,
14:00 - 15:00,241,,5340,,72,,1914,,10817,,321,,n/e,n/e,n/e,n/e,n/e,n/e,294,,201,,38,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,52,,n/e,n/e,n/e,n/e,1084,
15:00 - 16:00,233,,5540,,73,,1932,,11413,,321,,n/e,n/e,n/e,n/e,n/e,n/e,201,,211,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4,,n/e,n/e,n/e,n/e,1104,
16:00 - 17:00,188,,5564,,72,,1932,,11360,,320,,n/e,n/e,n/e,n/e,n/e,n/e,411,,220,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1165,
17:00 - 18:00,230,,5545,,73,,1931,,10930,,320,,n/e,n/e,n/e,n/e,n/e,n/e,382,,221,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1174,
18:00 - 19:00,243,,5301,,74,,1888,,10705,,319,,n/e,n/e,n/e,n/e,n/e,n/e,465,,222,,5,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1074,
19:00 - 20:00,242,,5232,,72,,1873,,10281,,321,,n/e,n/e,n/e,n/e,n/e,n/e,463,,220,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1046,
20:00 - 21:00,243,,5084,,70,,1878,,9259,,320,,n/e,n/e,n/e,n/e,n/e,n/e,203,,185,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1025,
21:00 - 22:00,242,,4515,,68,,1881,,8606,,319,,n/e,n/e,n/e,n/e,n/e,n/e,144,,174,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1040,
22:00 - 23:00,241,,4005,,64,,1872,,8331,,319,,n/e,n/e,n/e,n/e,n/e,n/e,0,,169,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1066,
23:00 - 00:00,234,,3917,,63,,1836,,8082,,319,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1085,
00:00 - 01:00,231,,3980,,63,,1807,,7913,,319,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1240,
01:00 - 02:00,233,,4112,,63,,1806,,8077,,318,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1366,
02:00 - 03:00,232,,3953,,63,,1804,,8229,,317,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1504,
03:00 - 04:00,235,,4028,,61,,1809,,8348,,318,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1607,
04:00 - 05:00,242,,4246,,61,,1826,,8440,,320,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1770,
05:00 - 06:00,245,,4764,,61,,1819,,8927,,321,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2067,
06:00 - 07:00,244,,5159,,60,,1836,,9827,,324,,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6,,n/e,n/e,n/e,n/e,2273,
07:00 - 08:00,243,,5245,,60,,1846,,10789,,324,,n/e,n/e,n/e,n/e,n/e,n/e,0,,178,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,42,,n/e,n/e,n/e,n/e,2377,
08:00 - 09:00,242,,5545,,62,,1879,,10998,,320,,n/e,n/e,n/e,n/e,n/e,n/e,19,,190,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,150,,n/e,n/e,n/e,n/e,2400,
09:00 - 10:00,243,,5684,,63,,1876,,11141,,318,,n/e,n/e,n/e,n/e,n/e,n/e,235,,200,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,305,,n/e,n/e,n/e,n/e,2577,
10:00 - 11:00,242,,5648,,62,,1946,,11179,,324,,n/e,n/e,n/e,n/e,n/e,n/e,477,,200,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,254,,n/e,n/e,n/e,n/e,2752,
11:00 - 12:00,243,,5585,,62,,1947,,11203,,329,,n/e,n/e,n/e,n/e,n/e,n/e,438,,204,,38,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,223,,n/e,n/e,n/e,n/e,2765,
12:00 - 13:00,242,,5557,,63,,1896,,11155,,340,,n/e,n/e,n/e,n/e,n/e,n/e,294,,202,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,143,,n/e,n/e,n/e,n/e,2868,
13:00 - 14:00,241,,5553,,65,,1862,,11190,,345,,n/e,n/e,n/e,n/e,n/e,n/e,0,,212,,5,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,68,,n/e,n/e,n/e,n/e,3040,
14:00 - 15:00,239,,5525,,64,,1799,,11551,,341,,n/e,n/e,n/e,n/e,n/e,n/e,0,,214,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,n/e,n/e,3173,
15:00 - 16:00,241,,5503,,63,,1688,,11795,,321,,n/e,n/e,n/e,n/e,n/e,n/e,106,,218,,38,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,3229,
16:00 - 17:00,239,,5470,,64,,1564,,11597,,302,,n/e,n/e,n/e,n/e,n/e,n/e,120,,220,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,3208,
17:00 - 18:00,243,,5508,,64,,1480,,11082,,302,,n/e,n/e,n/e,n/e,n/e,n/e,86,,224,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,3033,
18:00 - 19:00,244,,5362,,65,,1515,,10895,,299,,n/e,n/e,n/e,n/e,n/e,n/e,10,,227,,5,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2926,
19:00 - 20:00,243,,5339,,65,,1469,,10351,,299,,n/e,n/e,n/e,n/e,n/e,n/e,52,,214,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2641,
20:00 - 21:00,241,,5174,,65,,1469,,9292,,293,,n/e,n/e,n/e,n/e,n/e,n/e,442,,190,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2403,
21:00 - 22:00,240,,5014,,65,,1462,,8854,,294,,n/e,n/e,n/e,n/e,n/e,n/e,80,,182,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,2246,
