Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,IM_S12TRRLUP_TORREVALN_4,615.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S16BSCRUP_BRNDSSUDCE_3,605.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S16BSCRUP_BRNDSSUDCE_1,605.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S16BSCRUP_BRNDSSUDCE_4,605.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S20SRLXUP_SARLUX_1,590.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19ANPAUP_ANAPO_C.L_1,500.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_S.MASS.CL_1,497.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S13S2GCUP_SGIACOMO_3,490.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_0693236UP_CET2_1,450.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03TRBGUP_TURBIGO_3,419.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S16CSSCUP_RATINO_1,419.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S13CDGNUP_GISSI_2,420.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S13CDGNUP_GISSI_1,420.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S18SCNDUP_CNTRLDSCND_2,411.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S18SCNDUP_CNTRLDSCND_1,410.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S15STTVUP_CNTRLDTVRL_1,404.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S16CNDLUP_CANDELA_1,401.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_0420910UP_LVTRNTCET3_1,400.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S15NLPLUP_NAPOLIL_4,400.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03VEGHUP_VOGHERA_1,396.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_ORTICA_1,395.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03EMC4UP_NPWRMNTOVA_3,395.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03FERRUP_NPWRFRRRRB_8,395.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08ERNPUP_NPWRRVENNA_11,395.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S09SBRBUP_SBARBARA_3,391.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S12TRRVUP_TRRVLDLIGA_6,390.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S05PMARUP_LEVANTE_3,388.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S01LNEIUP_LEINI_1,385.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19PCRLUP_PRIOLO_C_2,383.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19PCRLUP_PRIOLO_C_1,360.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03EMC4UP_NPWRMNTOVA_2,381.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03FERRUP_NPWRFRRRRB_9,381.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S01MNCLUP_MONCALRPW_2,381.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08ERNPUP_NPWRRVENNA_10,381.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08EFNPUP_SCTNPWPFRR_2,381.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03ACMSUP_CTE_DEL_M_2,381.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S16EBNPUP_NPWRBRNDSI_8,381.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08EFNPUP_SCTNPWPFRR_3,381.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S16EBNPUP_NPWRBRNDSI_9,381.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S16EBNPUP_NPWRBRNDSI_10,381.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S09RSLCUP_ROSELECTRA_1,380.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S18RCZZUP_RIZZICONI_1,380.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S15SCPRUP_SPARANISE_2,380.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S18RCZZUP_RIZZICONI_2,380.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S15SCPRUP_SPARANISE_1,380.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08LCCSUP_LA_CASELL_1,375.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03OSTGUP_OSTIGLIA_3,373.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S01MNCLUP_MONCALIERI_3,373.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03TVZZUP_TAVAZZANO_C_6,371.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S01CHVSUP_CHIVASSO_2,370.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08LCCSUP_LA_CASELL_4,369.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_0066050UP_TORINONORD_1,368.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08PCRTUP_PORTO_COR_4,368.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08PCRTUP_PORTO_COR_3,350.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03SRMDUP_SERMIDE_3,385.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08LCCSUP_LA_CASELL_2,367.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08LCCSUP_LA_CASELL_3,365.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S10PTRFUP_PIETRAFIT_5,365.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_VALMALENCO_1,350.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_CHIESE_1,335.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_ALTOADDA_1,327.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S09RSNOUP_ROSEN_1,325.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_LIRO_1,280.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S12MCNTUP_MNTALTOCLE_1,,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_NERAVELINO_1,295.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19IESBUP_ISABENERGY_3,288.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19SDMCUP_S.F._DEL_5,288.0,1.0,IT,,,STUR,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19SDMCUP_S.F._DEL_6,288.0,1.0,IT,,,STUR,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19IESBUP_ISABENERGY_2,288.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08BCRGUP_BARGI_CEN_1,281.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03SFRNUP_S.FIORANO_1,272.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_M03SFRNUP_SFRNGNRZNE_2,268.0,1.0,IT,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S20FOMSUP_FIUMESANT_4,267.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S20FOMSUP_FIUMESANT_3,267.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S20SCLCUP_SULCIS_CEN_2,250.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S12MCNTUP_MONTALTO_2,246.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UP_PNRGIAIGCC_1,240.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_T20TLRAUP_TALORO1_1,240.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S12MCNTUP_MONTALTO_1,238.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S05AZTTUP_AZOTATI_5,236.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03FERRUP_NPWRFRRRRB_10,230.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S01VNSEUP_VENAUS_1,230.0,1.0,IT,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19APGPUP_CTNUCENORD_3,223.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19APGPUP_CTNUCENORD_2,223.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S12MCNTUP_MONTALTO_3,220.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S05FDLTUP_FADALTO_1,220.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_TAGLIAMENTO_1,220.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S20SCLCUP_SULCIS_CE_3,182.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UP_CELANO_1,175.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S04NATRUP_CNTRLNTRNO_11,175.0,1.0,IT,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_MUCONE_1,169.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S10GLLTUP_GALLETO_2,166.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S06MTNFUP_MONFALCO_2,162.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_NOCE_1,161.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S05SVRZUP_SOVERZENE_1,158.0,1.0,IT,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S06MTNFUP_MONFALCO_1,153.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_PONTVENTOUX_1,150.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S09AGPPUP_NPWRLVORNO_7,149.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19TCRMUP_TRMNMRSCLE_53,,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19TCRMUP_TRMNMRSCLE_43,,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19SDMCUP_S.F._DEL_1,145.0,1.0,IT,,,STUR,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19SDMCUP_S.F._DEL_2,145.0,1.0,IT,,,STUR,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19TMRCUP_MILAZZO_1,145.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UP_JESI_1,140.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S13PRVVUP_PROVVIDEN_1,139.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_0111491UP_BDDSLDSRDI_1,138.0,1.0,IT,,,WTON,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UP_SANQUIRICO_1,137.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03GRGNUP_GARGNANO_1,137.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S01RASNUP_ROSONE_1,135.0,1.0,IT,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_1315094UP_PNDLLMRINA_1,,1.0,IT,,,PHOT,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UP_PORTO_VIR_1,134.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMAI_VALCAMONICA_1,130.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S02VLPLUP_VALPELLIN_1,130.0,1.0,IT,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S02AVSIUP_AVISE_1,127.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S20UELSUP_PRCLCDLSSI_1,126.0,1.0,IT,,,WTON,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_R01ENTRUP_ETQ_ROVINA_1,125.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S14LTRNUP_LARINO_TG_2,124.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S14LTRNUP_LARINO_TG_1,124.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S13BSSUUP_BUSSI_1,122.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S03DBLMUP_TNRSDLMNSP_1,122.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S04CRDAUP_CARDANO_1,121.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S04SFLVUP_SFLORIANO_2,120.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S04RDGLUP_RIVADEL_3,117.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S13CTTMUP_CTTAMARETE_1,115.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_1216960UP_CETSERVOLA_1,111.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S15CPRTUP_CAPRIATI_1,113.0,1.0,IT,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S18RTSNUP_ROSSANO_T_3,112.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S18RTSNUP_ROSSANO_T_1,112.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S13MNTRUP_MONTORIO_1,110.0,1.0,IT,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S06SDDTUP_DUINO_1,105.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CASSANO_UP_OEAEMAE_31625,0.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19TCRPUP_TRAPANI_C_1,106.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19TCRPUP_TRAPANI_C_2,106.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S15SGTLUP_PMGLNDARCO_1,105.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S09CPLRUP_PORCARI_1,102.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S01BVRGUP_VERZUOLO_2,100.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAN_QUIRICO_UP_OEESDSN_31880,0.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_1315094UP_OEEPSNL_31844,0.0,1.0,IT,,,PHOT,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CCGT_MONFALCONE,0.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CCGT_SAN_FILIPPO,0.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S05FTSNUP_FUSINA_T_4,280.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S05FTSNUP_FUSINA_T_3,280.0,1.0,IT,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19TCRMUP_TERMINI_I_4,250.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S08ERNPUP_NPWRRVENNA_9,123.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19TCRMUP_TERMINI_I_42,118.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IM_S19TCRMUP_TERMINI_I_5,118.0,1.0,IT,,,COMC,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
