index,FR -> RoW,FR -> NL,DE -> FR,DE -> RoW,BE -> RoW,FR -> BE,FR -> UK,NL -> UK,UK -> RoW,BE -> NL,RoW -> BE,NL -> FR,BE -> FR,RoW -> UK,DE -> NL,BE -> DE,BE -> UK,NL -> BE,UK -> FR,DE -> BE,UK -> NL,UK -> BE,RoW -> DE,RoW -> NL,NL -> RoW,NL -> DE,DE -> UK,RoW -> FR,UK -> DE,FR -> DE
2050-01-01 10:00:00,,,,,,1832.81808911075,,,,,,,,,,,,3605.32376674607,61817.05527774256,0.0034585224333606,10825.63339436818,2460.37120937387,,,,4354.598133226,,,3444.5192194409,1279.77113053173
2050-01-01 11:00:00,,,,,,887.263334973549,,,,,,,,,,,,3661.74822040066,61817.05527457685,0.0034362009990372,10825.63338363644,2460.37121449331,,,,4419.66991383674,,,3444.51921552016,619.534394395365
2050-01-01 12:00:00,,,,,,231.866260756303,,,,,,,,,,,,3736.02919595482,61817.0550586316,0.0034281505384681,10825.63316263022,2460.37120545814,,,,4511.30443491428,,,3444.51920538794,161.901220938458
2050-01-01 13:00:00,,,,,,637.06013475035,,,,,,,,,,,,3730.35971390497,61817.05489589405,0.0034079821203865,10825.633198751959,2460.3711952706,,,,4508.92697870081,,,3444.51920193219,444.829178171591
2050-01-01 14:00:00,,,1946.58956938218,,,,,,,,,,2787.79844542706,,,,,3721.4079610687,61817.05636533706,0.0025764788806457,10825.633471939302,2460.37123354589,,,,4490.31623955866,,,3444.51933991657,
2050-01-01 15:00:00,,,3118.08043086541,,,,,,,,,,4509.9613347439,,,,,8071.34006598172,61817.071867699204,17.2642025803015,10825.63300508834,2460.37184784224,,,,9667.74391082537,,,3444.51930037704,
2050-01-01 16:00:00,,,7718.02774962511,,,,,,,,,,11046.571281673,,,,,9877.08482340865,61817.0717289147,2460.36443272656,10825.63191541802,2460.37191025835,,,,11808.3670139635,,,3444.5192004574,
2050-01-01 17:00:00,,,7391.49902693043,,,,,,,,,,10587.6491998563,,,,,9922.96138480695,61817.07164506998,2460.36419098579,10825.63190485804,2460.37189873475,,,,11867.4807073912,,,3444.51919839936,
2050-01-01 18:00:00,,,7633.17286293571,,,,,,,,,,10936.8684629839,,,,,9991.02484518907,61817.07162537494,2460.36410921157,10825.632000252419,2460.37189916401,,,,11944.583699914,,,3444.5192085983,
2050-01-01 19:00:00,,,7972.30272392259,,,,,,,,,,11426.4685398333,,,,,9905.84240828685,61817.071631316765,2460.36423493768,10825.63203185374,2460.37189923812,,,,11842.1387772322,,,3444.51921415077,
2050-01-01 20:00:00,,,4571.84196334754,,,,,,,,,,6531.47283057544,,,,,9944.6135012099,61817.07117831327,2460.31551325703,10825.63205178066,2460.37176191054,,,,11890.558199767,,,3444.51921850652,
2050-01-01 21:00:00,,,3173.96077499383,,,,,,,,,,4489.96949661257,,,,,10054.4701532771,61817.070933362724,2460.31814466833,10825.6321060022,2460.37176534665,,,,12020.8430936022,,,3444.51922274725,
2050-01-01 22:00:00,,,3216.5664609025,,,,,,,,,,4527.71303852169,,,,,8275.47946746281,61817.07089934889,2460.31954277744,10825.632134277581,2460.37176642912,,,,9908.14294788197,,,3444.51922885496,
2050-01-01 23:00:00,,,3209.86725135503,,,,,,,,,,4501.93008095134,,,,,7937.35044768643,61817.070861662876,2460.31860424587,10825.63206557132,2460.37176259904,,,,9508.00905080287,,,3444.51923026323,
2050-01-02 00:00:00,,,7050.5896064811,,,,,,,,,,10117.6148773234,,,,,8669.50575820546,61817.07082093015,2460.31700222178,10825.63210327208,2460.37175635195,,,,10374.5702865759,,,3444.51923286372,
2050-01-02 01:00:00,,,5028.8215786091,,,,,,,,,,7168.32310244376,,,,,6128.31868516159,61817.070933227624,2460.31530725668,10825.63207503612,2460.37175200448,,,,7363.65583220224,,,3444.51923463874,
2050-01-02 02:00:00,,,5164.58028183285,,,,,,,,,,7370.82737103566,,,,,8422.11864690209,61817.070908648784,2460.31384034369,10825.632097023721,2460.37174583407,,,,10080.0584240251,,,3444.51923509459,
2050-01-02 03:00:00,,,6777.46097046351,,,,,,,,,,9711.45766138261,,,,,9885.74315265922,61817.071858498486,2460.36878709179,10825.63209380892,2460.37200792999,,,,11813.4130223898,,,3444.51923564748,
2050-01-02 04:00:00,,,5491.5516457967,,,,,,,,,,7848.01687450892,,,,,10962.2691059507,61817.072495402856,2460.37096253988,10825.632094099361,2460.37215670166,,,,13222.9098147142,,,3444.5192337918,
2050-01-02 05:00:00,,,4846.25578836873,,,,,,,,,,6910.6053560307,,,,,11015.205579316,61817.072486078556,2460.37102063536,10825.6321026719,2460.3721622723,,,,13292.5586941153,,,3444.51923469935,
2050-01-02 06:00:00,,,3856.77220681439,,,,,,,,,,5486.30136776106,,,,,11015.5328379497,61817.07247993887,2460.37111517564,10825.63208138234,2460.37217468404,,,,13297.247741702,,,3444.51923394114,
2050-01-02 07:00:00,,,2942.49474970688,,,,,,,,,,4185.41396296552,,,,,9529.63745599237,61817.07247302487,2460.37150175262,10825.63342388432,2460.3722199816,,,,11380.6238180546,,,3444.5192316931,
2050-01-02 08:00:00,,,2912.86698930812,,,,,,,,,,4144.32676153324,,,,,9505.03103173481,61817.07248778728,2460.37148667305,10825.633377751179,2460.37221585453,,,,11352.5578173773,,,3444.51923228716,
2050-01-02 09:00:00,,,4814.72743258444,,,,,,,,,,6882.30095804837,,,,,9301.92644734173,61817.07194161667,2460.37141190204,10825.631997842062,2460.37214764644,,,,11109.5659032842,,,3444.51907149262,
2050-01-02 10:00:00,,,7220.46403790577,,,,,,,,,,10356.360600331,,,,,9019.88586282914,61817.07195194048,2460.37141309757,10825.632052688441,2460.37214865673,,,,10772.3089142398,,,3444.51907381595,
2050-01-02 11:00:00,,,6824.60437521113,,,,,,,,,,9797.59476383513,,,,,10203.5303742581,61817.071976787694,2460.3714049275,10825.632014050301,2460.3721469198,,,,12307.719084271,,,3444.51907409075,
2050-01-02 12:00:00,,,6673.5625805196,,,,,,,,,,9579.96438365882,,,,,9154.75852314636,61817.071993446894,2460.37139345667,10825.63204689012,2460.37214385066,,,,10942.2515673899,,,3444.51906865288,
2050-01-02 13:00:00,,,6113.0160957368,,,,,,,,,,8771.53950677286,,,,,10470.7423234695,61817.07194405959,2460.37172020183,10825.6320445658,2460.37219526705,,,,12622.2241138066,,,3444.51906107626,
2050-01-02 14:00:00,,,5097.46285379563,,,,,,,,,,7288.22814646353,,,,,10226.5492390279,61817.07184231702,2460.37106374253,10825.632041094519,2460.37215689748,,,,12322.2016852817,,,3444.51922576316,
2050-01-02 15:00:00,,,6117.78619337384,,,,,,,,,,8793.37840417887,,,,,10267.1136841057,61817.076196055445,2460.3714302288,10825.63302199318,2460.37219729958,,,,12373.0956993986,,,3444.51922084718,
2050-01-02 16:00:00,,,6159.93326475376,,,,,,,,,,8853.95883745809,,,,,10309.15983205,61817.0761099491,2460.37142039536,10825.63199161708,2460.37219346055,,,,12425.6943909744,,,3444.51921705366,
2050-01-02 17:00:00,,,5806.4969671351,,,,,,,,,,8345.79940953195,,,,,10343.8643409324,61817.07607043831,2460.37141906602,10825.63190452976,2460.37218978174,,,,12470.4260597396,,,3444.5192049213,
2050-01-02 18:00:00,,,5800.57184720918,,,,,,,,,,8337.03926404466,,,,,10397.4096992581,61817.07618610816,2460.37141824221,10825.63346087194,2460.37224355375,,,,12536.8876193187,,,3444.51934843952,
2050-01-02 19:00:00,,,5874.87984421271,,,,,,,,,,8443.48220615681,,,,,10418.3635680348,61817.07617011499,2460.37141583219,10825.633426922941,2460.37224188441,,,,12557.2702229147,,,3444.51934185303,
2050-01-02 20:00:00,,,6108.42141948158,,,,,,,,,,8779.97777117404,,,,,10365.0956443355,61817.076158113094,2460.37074836,10825.63340270672,2460.37217297851,,,,12485.5852208112,,,3444.51933641487,
2050-01-02 21:00:00,,,5843.75395092911,,,,,,,,,,8396.15519136421,,,,,10392.3501354175,61817.07614832237,2460.37076298391,10825.63338373854,2460.37217342373,,,,12514.3618620569,,,3444.51933261468,
2050-01-02 22:00:00,,,7409.99974913541,,,,,,,,,,10640.1079580686,,,,,10756.301255011,61817.075854849354,2460.37074887594,10825.63336188162,2460.37217074736,,,,12953.8342545276,,,3444.51933010251,
2050-01-02 23:00:00,,,7378.8620864368,,,,,,,,,,10593.3939269876,,,,,10808.6551817094,61817.07584623284,2460.3707628137,10825.63334430646,2460.37216998601,,,,13023.3429021745,,,3444.51932735899,
2050-01-03 00:00:00,,,7272.09662445892,,,,,,,,,,10439.0858997799,,,,,10010.7640737009,61817.075837287775,2460.3712986384,10825.63332650278,2460.37216883706,,,,11966.9755568392,,,3444.51919390065,
2050-01-03 01:00:00,,,7185.03000820214,,,,,,,,,,10313.4560560547,,,,,9950.31171164105,61817.07582969202,2460.37129740276,10825.6333130969,2460.37216760582,,,,11889.922399256,,,3444.519193466,
2050-01-03 02:00:00,,,7339.81626818831,,,,,,,,,,10530.0952206277,,,,,9877.20181486142,61817.07582864087,2460.37129234978,10825.633315575978,2460.37216685952,,,,11800.1402499636,,,3444.51919681515,
2050-01-03 03:00:00,,,7510.01112906613,,,,,,,,,,10770.0087462349,,,,,9862.20719839022,61817.075823291096,2460.37128376348,10825.63332698524,2460.37216599284,,,,11780.1366596648,,,3444.51920159769,
2050-01-03 04:00:00,,,7601.17435728185,,,,,,,,,,10898.698690543,,,,,9844.10641169104,61817.07611685799,2460.3712699244,10825.63333344674,2460.37216342361,,,,11757.7597702924,,,3444.51920451927,
2050-01-03 05:00:00,,,7628.7265004554,,,,,,,,,,10937.7244591197,,,,,10151.4896319428,61817.076113402465,2460.37174872763,10825.63335236702,2460.37223463519,,,,12158.2002279023,,,3444.51920904022,
2050-01-03 06:00:00,,,7664.34047915307,,,,,,,,,,10986.6904351975,,,,,11004.5597696561,61817.076123605046,2460.37170720105,10825.633393680899,2460.3722279077,,,,13268.9291757317,,,3444.51921871675,
2050-01-03 07:00:00,,,7707.56657564495,,,,,,,,,,11043.0630329387,,,,,11119.5465107176,61817.07615197817,2460.37192087847,10825.6334837582,2460.37226817416,,,,13421.1825017612,,,3444.51923799126,
2050-01-03 08:00:00,,,7679.15033672536,,,,,,,,,,11002.840138277,,,,,11029.5316413654,61817.07607418329,2460.37191873254,10825.632103698099,2460.37222213407,,,,13310.7388619333,,,3444.51908871018,
2050-01-03 09:00:00,,,7583.07227406042,,,,,,,,,,10870.6191340784,,,,,9733.38306101869,61817.07582924993,2460.37152412943,10825.63222901606,2460.37214936528,,,,11628.8660928719,,,3444.51910464964,
2050-01-03 10:00:00,,,7376.10446355699,,,,,,,,,,10578.1122084922,,,,,10882.502750205,61817.07493124451,2460.37151147991,8918.77281368086,2460.37162579819,,,,13135.9606152712,,,3444.5153964269,
2050-01-03 11:00:00,,,7308.41073082416,,,,,,,,,,10489.7504578936,,,,,9847.49846835554,61817.074687558445,2460.37151721109,0.023555907936850397,2460.3713675738,,,,11794.8192073885,,,3444.50562614525,
2050-01-03 12:00:00,,,7311.65041884943,,,,,,,,,,10499.857507883,,,,,9560.65866080576,61817.07455196351,2460.37150795177,0.0260070474116798,2460.37116014151,,,,11418.7417380395,,,3227.2326819836,
2050-01-03 13:00:00,,,7321.2778448681,,,,,,,,,,10504.7229256054,,,,,9445.63967275738,61817.07404760389,2460.37166671278,0.019848324576649,2460.37070077271,,,,11283.4538651346,,,0.0055785004428363,
2050-01-03 14:00:00,,,7413.79022189642,,,,,,,,,,10631.4443492373,,,,,10244.0889224169,61817.074020388216,2460.37259988733,0.020110848299144002,2460.3718874477,,,,12303.9916704241,,,0.0066100274823754,
2050-01-03 15:00:00,,,7433.61583420225,,,,,,,,,,10660.1758166376,,,,,10920.4849583145,61817.07360190296,2460.3724680351,0.0207003707813736,2460.37185600544,,,,13174.9666563513,,,0.0162252603069499,
2050-01-03 16:00:00,,,7410.21781154399,,,,,,,,,,10628.6912127284,,,,,10451.0446322597,61817.07399748015,2460.37249688482,0.0262094283630638,2460.37187764664,,,,12564.9669667627,,,0.0100783214281608,
2050-01-03 17:00:00,,,7467.58526772658,,,,,,,,,,10708.5761824253,,,,,10632.5089211098,61817.073963434974,2460.37249530784,0.026945420591612798,2460.37187582482,,,,12807.2535907838,,,0.0092750205229631,
2050-01-03 18:00:00,,,7565.82101981977,,,,,,,,,,10846.0569722749,,,,,10328.795405685,61817.073948238925,2460.37253292234,0.0304501895840528,2460.37191249778,,,,12417.0819047764,,,0.0092305864666319,
2050-01-03 19:00:00,,,7576.73179494912,,,,,,,,,,10860.0986511014,,,,,10194.2496197364,61817.073940220514,2460.37253169493,0.0312850133601816,2460.37191143605,,,,12247.8489888306,,,0.0099334922224921,
2050-01-03 20:00:00,,,7577.81213858304,,,,,,,,,,10861.6827421479,,,,,9684.89653731241,61817.073941565795,2460.37244935751,0.0269832762929656,2460.37183014136,,,,11593.29329602,,,0.0114293597479897,
2050-01-03 21:00:00,,,7612.86190574168,,,,,,,,,,10912.8487551726,,,,,10051.5753372708,61817.0732972441,2460.3724333066,0.0271386011585078,2460.37182198031,,,,12072.2741179181,,,0.016851299306912,
2050-01-03 22:00:00,,,7640.47280354836,,,,,,,,,,10949.762216563,,,,,10233.8570574383,61817.0733378923,2460.37244250738,0.0272165542317598,2460.37181892683,,,,12314.2744279019,,,0.0146196973722382,
2050-01-03 23:00:00,,,7514.82366921248,,,,,,,,,,10772.0309625044,,,,,9859.20684066447,61817.07335679488,2460.37254244818,0.020735509745804598,2460.37182156025,,,,11824.2191014723,,,0.0065451860438827,
2050-01-04 00:00:00,,,7468.28273923668,,,,,,,,,,10705.8077891663,,,,,9551.12216862233,61817.07335562066,2460.37251650982,0.0204779716555696,2460.37179044782,,,,11434.2665817588,,,0.006505599158518,
2050-01-04 01:00:00,,,7494.23856319961,,,,,,,,,,10741.3860344471,,,,,9456.25158697211,61817.07335724252,2460.37250524733,0.0203136346516506,2460.37177721033,,,,11315.2901891135,,,0.0064985178487064,
2050-01-04 02:00:00,,,7453.92798254026,,,,,,,,,,10684.8590058788,,,,,9496.56868089234,61817.07337255623,2460.37250171813,0.0199939236244276,2460.37177302543,,,,11366.3852631386,,,0.0065044224899062,
2050-01-04 03:00:00,,,7392.96381949834,,,,,,,,,,10599.530442602,,,,,10260.4842573974,61817.07337016196,2460.37251242996,0.0198929595137858,2460.3717848045,,,,12352.1031635575,,,0.006450853192916,
2050-01-04 04:00:00,,,7191.32644719725,,,,,,,,,,10314.0963215626,,,,,10449.1033538497,61817.07396411589,2460.37242691011,0.0199430212051756,2460.37180378607,,,,12595.1190291821,,,0.0098640364537851,
2050-01-04 05:00:00,,,7157.52320980165,,,,,,,,,,10266.5801727426,,,,,10478.3809341198,61817.07394532375,2460.3724181558,0.0199129156053098,2460.37179541795,,,,12633.5839273217,,,0.0101660879935562,
2050-01-04 06:00:00,,,7311.91109980624,,,,,,,,,,10483.9571050461,,,,,10662.524323027,61817.07391033946,2460.37239186044,0.0189191312968974,2460.37175819535,,,,12863.5997842101,,,0.0124351655840499,
2050-01-04 07:00:00,,,7230.92383047477,,,,,,,,,,10363.6982885359,,,,,10850.1525453346,61817.0739315112,2460.37316733084,0.027438057753124002,2460.3725404274,,,,13098.2807028069,,,0.0143024220560383,
2050-01-04 08:00:00,,,7202.60756883469,,,,,,,,,,10317.0326935993,,,,,10836.8059599806,61817.07396442259,2460.37315858363,0.027186279470283597,2460.37253187522,,,,13082.9920816697,,,0.0147126634256842,
2050-01-04 09:00:00,,,6705.48307944555,,,,,,,,,,9605.46110858502,,,,,10799.8546246275,61817.07341727476,2460.37311976355,0.027591319049058198,2460.37249408783,,,,13037.5279210413,,,0.0145478772280017,
2050-01-04 10:00:00,,,5332.81804337561,,,,,,,,,,7631.95207620776,,,,,10680.728398264,61817.0733769134,2460.37311579118,0.027356880570040397,2460.37248648599,,,,12886.280775465,,,0.0116259571038068,
2050-01-04 11:00:00,,,6398.56566998274,,,,,,,,,,9173.55425981582,,,,,10793.3581529241,61817.073389232755,2460.37311548949,0.027365510373027604,2460.37248623427,,,,13025.7390400615,,,0.0114278996604144,
2050-01-04 12:00:00,,,6289.75541896593,,,,,,,,,,9020.04889311008,,,,,10661.4840573376,61817.07340010976,2460.37314701559,0.027342379545242598,2460.37250043907,,,,12868.7187095579,,,0.0058602986479143,
2050-01-04 13:00:00,,,6019.96534836948,,,,,,,,,,8626.65252421581,,,,,10685.7976413065,61817.07339909422,2460.37314156217,0.027779132016388,2460.37249703444,,,,12899.0726218172,,,0.0060311668513451,
2050-01-04 14:00:00,,,5222.96295724264,,,,,,,,,,7474.57977607755,,,,,10610.3290252621,61817.07327522079,2460.37314833295,0.027788317470604798,2460.37249260003,,,,12805.5623094309,,,0.0043419198076938,
2050-01-04 15:00:00,,,5217.65308308586,,,,,,,,,,7468.16298363364,,,,,10611.6105528671,61817.076814695276,2460.37347320204,0.011197264072396601,2460.37278411401,,,,12805.7825291735,,,0.0003122559126108,
2050-01-04 16:00:00,,,6929.73507308863,,,,,,,,,,9933.64785111836,,,,,10640.0918896926,61817.07695764946,2460.37347259998,0.011214168766219,2460.37278301257,,,,12837.5307244928,,,0.0003163557307301,
2050-01-04 17:00:00,,,6854.36586141988,,,,,,,,,,9828.32914319175,,,,,10731.1172692479,61817.076955286895,2460.37347227051,0.0111647724303388,2460.37278253452,,,,12948.2486431572,,,0.0003192651233422,
2050-01-04 18:00:00,,,7024.34304980847,,,,,,,,,,10071.4647954139,,,,,10815.9286405197,61817.076965195476,2460.37347210689,0.0111458036114108,2460.37278224297,,,,13055.1338188802,,,0.0003214397746633,
2050-01-04 19:00:00,,,7188.25949928684,,,,,,,,,,10302.3979874882,,,,,10810.989852491,61817.07697390747,2460.37347379585,0.0111386847613052,2460.37278266916,,,,13050.613357571,,,0.0003132859398683,
2050-01-04 20:00:00,,,6858.82060839086,,,,,,,,,,9826.67812124563,,,,,10791.2753542234,61817.076784772915,2460.3734731567,0.011131387570807002,2460.37278183584,,,,13022.9565410861,,,0.0003146908958521,
2050-01-04 21:00:00,,,7271.09719673108,,,,,,,,,,10411.9057630766,,,,,10765.728676797,61817.07696413904,2460.3734730285,0.0110727245218444,2460.37278175035,,,,12994.2388866656,,,0.0003157447510984,
2050-01-04 22:00:00,,,7103.94492925951,,,,,,,,,,10161.9419204979,,,,,10009.6678661073,61817.07679444615,2460.37347226026,0.0164578581955862,2460.3727824398,,,,12044.5941714426,,,0.0003255775900863,
2050-01-04 23:00:00,,,5874.8148205943,,,,,,,,,,8412.66229443821,,,,,9019.10555928067,61817.07674468663,2460.37347333512,0.022925298458311004,2460.37278206747,,,,10773.3304081429,,,0.000316688525356,
2050-01-05 00:00:00,,,4928.33973146233,,,,,,,,,,7063.70942806134,,,,,9034.1098578728,61817.07666525728,2460.37347121326,0.0221806700164556,2460.37277738673,,,,10794.9917499332,,,0.0003169632560645,
2050-01-05 01:00:00,,,4985.6902519942,,,,,,,,,,7145.17859963375,,,,,8960.57275794243,61817.076660491664,2460.37347064007,0.0112789144263092,2460.37277601673,,,,10705.5268056991,,,0.0003157358062413,
2050-01-05 02:00:00,,,3503.05989397586,,,,,,,,,,5043.13600360735,,,,,9313.86276794812,61817.07666605324,2460.373458132,0.0181485690313894,2460.37276586954,,,,11157.0354702959,,,0.0003699803596554,
2050-01-05 03:00:00,,,2514.59398508967,,,,,,,,,,3601.26904811577,,,,,10552.8884766216,61817.07644398335,2460.37339781881,0.021426229117091,2460.37275666504,,,,12726.6939920762,,,0.0018691794872116,
2050-01-05 04:00:00,,,2565.94940751966,,,,,,,,,,3674.81249995361,,,,,10513.7115573474,61817.076449200045,2460.37338463976,6499.685658291128,2460.37275666324,,,,12672.5389556677,,,0.0046568497162371,
2050-01-05 05:00:00,,,2643.39392392993,,,,,,,,,,3785.72463801564,,,,,7889.02392696904,61817.07656012125,2460.3733833411,10825.63661441262,2460.37275675579,,,,9439.16052692573,,,0.0057150902423118,
2050-01-05 06:00:00,,,1104.73058543938,,,,,,,,,,1582.13440963703,,,,,5315.27492996766,61817.07684072725,2460.36661249005,10825.639192450239,2460.37275431775,,,,6387.57182465112,,,3444.52029580305,
2050-01-05 07:00:00,,,,,,3836.03299897103,,,,,,,,,,,,3552.25002890814,61817.07683035556,0.0003275260798103,10825.639581243358,2460.37277355184,,,,4298.01210868094,,,3444.52033284454,2660.67818242397
2050-01-05 08:00:00,,,,,,3822.21469414444,,,,,,,,,,,,3457.78166990381,61817.076810645,0.0002949582799935,10825.63958746324,2460.37277417066,,,,4187.47171599358,,,3444.52033075416,2658.56512487661
2050-01-05 09:00:00,,,,,,3800.28125037877,,,,,,,,,,,,3434.05921396767,61817.07644704637,0.0002885973920234,10825.63958402356,2460.37277562569,,,,4155.06760146676,,,3444.52032521071,2646.43735782034
2050-01-05 10:00:00,,,,,,3800.71056967529,,,,,,,,,,,,3389.1257577962,61817.0764497757,0.0001986022434602,10825.63958236574,2460.37277595875,,,,4094.1026490184,,,3444.52032054886,2623.89533582533
2050-01-05 11:00:00,,,,,,3779.8305343677,,,,,,,,,,,,3413.66297456296,61817.07645890873,0.0001962418886362,10825.63958140628,2460.3727761131,,,,4122.91599824288,,,3444.52031994531,2620.10032418589
2050-01-05 12:00:00,,,,,,3779.19056731529,,,,,,,,,,,,3359.5400700973,61817.07646317499,0.0001915809237059,10825.63958084186,2460.37277596172,,,,4059.92169914441,,,3444.52031918278,2602.85864722525
2050-01-05 13:00:00,,,,,,3720.40326022784,,,,,,,,,,,,3351.26325754326,61817.07646097489,0.0001929189323542,10825.63958123156,2460.37277583193,,,,4051.7390795149,,,3444.52031851927,2573.21309684395
2050-01-05 14:00:00,,,,,,3652.56534817526,,,,,,,,,,,,3328.91613005566,61817.07644170289,0.0001999086193949,10825.63958266002,2460.37277591458,,,,4026.80040219667,,,3444.5203181642,2523.02392059892
2050-01-05 15:00:00,,,,,,3288.62950032751,,,,,,,,,,,,3407.19931973773,61817.07808062432,0.0002002229213201,10825.63958565894,2460.3727757453,,,,4110.44351487664,,,3444.52031780363,2296.29640024391
2050-01-05 16:00:00,,,,,,3115.40825927183,,,,,,,,,,,,3224.88024639127,61817.07805183097,0.0001990333089316,10825.63963087264,2460.37277529112,,,,3896.29543778552,,,3444.52031741056,2175.34409331089
2050-01-05 17:00:00,,,,,,3225.26099148333,,,,,,,,,,,,3943.92251269554,61817.07805303783,0.000199597365634,10825.63958480776,2460.37277509232,,,,4751.58952817251,,,3444.52031722778,2252.04912818993
2050-01-05 18:00:00,,,,,,3320.75822538059,,,,,,,,,,,,4434.5943352394,61817.078046909046,0.000200739268494,10825.63958743638,2460.37277521331,,,,5335.42087522281,,,3444.52031731797,2318.73038859902
2050-01-05 19:00:00,,,125.59763076193,,,,,,,,,,179.874017541255,,,,,8184.79836172432,61817.078057927545,0.0002035839993347,10825.639589087059,2460.37277621016,,,,9785.78265394121,,,3444.52031723168,
2050-01-05 20:00:00,,,2235.13826557399,,,,,,,,,,3201.04214814974,,,,,10163.7493264832,61817.078061599095,0.0001853656317631,8996.10914313514,2460.37275975533,,,,12223.4459500135,,,3444.52031782301,
2050-01-05 21:00:00,,,1835.6388693322,,,,,,,,,,2628.90109304753,,,,,10590.1380009465,61817.07806226595,0.0002085103650271,4844.848776209459,2460.3727759521,,,,12734.8400033752,,,3444.52031787059,
2050-01-05 22:00:00,,,2321.47648384023,,,,,,,,,,3324.69099761335,,,,,10150.2820608686,61817.078063794885,0.0001869272847406,0.0278849649174204,2460.37276022085,,,,12247.9406057389,,,3444.52031774772,
2050-01-05 23:00:00,,,2382.7752931564,,,,,,,,,,3412.47980453378,,,,,10263.1185425356,61817.077936111,0.0001861487548879,0.0261520548248448,2460.37275915542,,,,12343.5601185551,,,3444.52031747865,
2050-01-06 00:00:00,,,2110.70885066992,,,,,,,,,,3022.84119690975,,,,,10360.873030226,61817.07794143811,0.0001856650234874,0.0251638552620718,2460.37275895999,,,,12448.9495838909,,,3444.52031718106,
2050-01-06 01:00:00,,,1619.8310349419,,,,,,,,,,2319.83297048553,,,,,10529.9301042816,61817.07795542155,0.0001856190037474,0.025456321386042403,2460.37275891009,,,,12652.2492030088,,,3444.52031660528,
2050-01-06 02:00:00,,,1296.24110712842,,,,,,,,,,1856.40526078512,,,,,10627.4648852851,61817.07795795713,0.0001821189023022,0.025666365363709802,2460.37275823616,,,,12777.0571230376,,,3444.52031664041,
2050-01-06 03:00:00,,,669.450203111884,,,,,,,,,,958.749778888807,,,,,10526.1219100529,61817.07795488747,0.0001779555336585,0.0249066773976892,2460.37275768019,,,,12671.7671346674,,,3444.52031673985,
2050-01-06 04:00:00,,,190.121542638528,,,,,,,,,,272.281616827681,,,,,10563.775393893,61817.07794833708,0.0001789293986744,0.025243142330691398,2460.37275898093,,,,12717.9422397384,,,3444.5203169877,
2050-01-06 05:00:00,,,517.958643448774,,,,,,,,,,741.791892588557,,,,,10865.2468175148,61817.0778397036,0.0001764281669242,0.0103570137959728,2460.37274942248,,,,13076.2559982268,,,3444.52031405503,
2050-01-06 06:00:00,,,1632.00325551426,,,,,,,,,,2337.26535330905,,,,,10790.9095295171,61817.0778311385,0.0001738966164201,0.009811582497542999,2460.37274896395,,,,12990.1491748093,,,3444.5203141623,
