avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,NL,Planned maintenance,A03,Cancelled,2016-04-17 23:00:00+02:00,dumUb16P1ZllVpzPOc5C0w,350.0,Fossil Gas,49W000000000046W,intra_zonal,Velsen,Velsen 24,1,MAW,PT1M,4,2016-01-15 23:00:00+01:00
270,NL,Planned maintenance,A03,Cancelled,2016-02-04 03:00:00+01:00,VIwQFgYxY-reK86fdMqAvw,650.0,Fossil Hard coal,49W000000000045Y,intra_zonal,Hemweg,Hemweg 8,1,MAW,PT1M,15,2016-02-04 02:00:00+01:00
500,NL,Planned maintenance,A03,Cancelled,2016-02-04 04:00:00+01:00,NBpJ-kttGu7kl6t6I5z_cA,650.0,Fossil Hard coal,49W000000000045Y,intra_zonal,Hemweg,Hemweg 8,1,MAW,PT1M,14,2016-02-04 03:00:00+01:00
500,NL,Planned maintenance,A03,Cancelled,2016-01-21 04:00:00+01:00,dFjI43e83XuXY8gsCUhdvw,650.0,Fossil Hard coal,49W000000000045Y,intra_zonal,Hemweg,Hemweg 8,1,MAW,PT1M,16,2016-01-21 03:00:00+01:00
270,NL,Planned maintenance,A03,Cancelled,2016-01-21 03:00:00+01:00,8uCe8VIlIzj4mCb6dPqCVA,650.0,Fossil Hard coal,49W000000000045Y,intra_zonal,Hemweg,Hemweg 8,1,MAW,PT1M,16,2016-01-21 02:00:00+01:00
500,NL,Planned maintenance,A03,Cancelled,2016-01-21 02:00:00+01:00,8STGtlwWolbwXvz2cAx6HA,650.0,Fossil Hard coal,49W000000000045Y,intra_zonal,Hemweg,Hemweg 8,1,MAW,PT1M,18,2016-01-21 01:00:00+01:00
500,NL,Planned maintenance,A03,Cancelled,2016-02-04 02:00:00+01:00,MxUG4Z24iMshnix7uEAc1w,650.0,Fossil Hard coal,49W000000000045Y,intra_zonal,Hemweg,Hemweg 8,1,MAW,PT1M,16,2016-02-04 01:00:00+01:00
500,NL,Planned maintenance,A03,Cancelled,2016-01-07 04:00:00+01:00,Ma1i7ZOtw6wiuoDcOr3-CA,650.0,Fossil Hard coal,49W000000000045Y,intra_zonal,Hemweg,Hemweg 8,1,MAW,PT1M,18,2016-01-07 03:00:00+01:00
270,NL,Planned maintenance,A03,Cancelled,2016-01-07 03:00:00+01:00,JbprAlfg_9rgbX1aGRDxqA,650.0,Fossil Hard coal,49W000000000045Y,intra_zonal,Hemweg,Hemweg 8,1,MAW,PT1M,18,2016-01-07 02:00:00+01:00
500,NL,Planned maintenance,A03,Cancelled,2016-01-07 02:00:00+01:00,8bCUB7LxlP2ktNJ5DEp3aQ,650.0,Fossil Hard coal,49W000000000045Y,intra_zonal,Hemweg,Hemweg 8,1,MAW,PT1M,20,2016-01-07 01:00:00+01:00
