avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,SE,Planned maintenance,A03,,2016-12-16 23:59:00+01:00,6x37whWbvjtNvMr8-XV5IQ,638.0,Nuclear,46WPU0000000060R,SE3,Oskarshamn 2,Oskarshamn G2,1,MAW,PT1M,1,2016-09-18 00:00:00+02:00
0,SE,Planned maintenance,A03,Cancelled,2016-09-29 23:59:00+02:00,6o7qWVUIkhVHwXENxNxHJQ,0.0,Fossil Oil,46WPU0000000005Z,SE4,Karlshamn,Karlshamn G1,1,MAW,PT1M,2,2016-09-12 00:00:00+02:00
0,SE,Planned maintenance,A03,,2016-07-07 16:00:00+02:00,57VvV142pTTkkMWK980d5A,107.0,Hydro Water Reservoir,46WPU0000000036O,SE1,Porsi,Porsi G3,1,MAW,PT1M,1,2016-07-05 07:00:00+02:00
0,SE,Planned maintenance,A03,,2016-02-15 13:00:00+01:00,yHmGuRUcOLC6t2wY1DSCoA,146.0,Hydro Water Reservoir,46WPU0000000035Q,SE1,Letsi,Letsi G1,1,MAW,PT1M,1,2016-02-15 08:00:00+01:00
0,SE,Planned maintenance,A03,,2016-02-15 18:00:00+01:00,zAXVt9Yvt6whk2Bbu3CYfg,146.0,Hydro Water Reservoir,46WPU0000000035Q,SE1,Letsi,Letsi G2,1,MAW,PT1M,1,2016-02-15 13:00:00+01:00
330,SE,Planned maintenance,A03,,2016-01-23 14:00:00+01:00,DCD9W_D37moe9g5uSpWpag,473.0,Nuclear,46WPU0000000059C,SE3,Oskarshamn 1,Oskarshamn G1Ö+G1V,1,MAW,PT1M,1,2016-01-23 10:00:00+01:00
0,SE,Planned maintenance,A03,,2016-01-07 15:30:00+01:00,nZxO6KJ3BiFI2aBfta2KWg,150.0,Hydro Water Reservoir,46WPU0000000032W,SE1,Messaure,Messaure G2,1,MAW,PT1M,1,2016-01-07 12:00:00+01:00
0,SE,Unplanned outage,A03,,2016-01-04 16:00:00+01:00,ivnAz2SROHMisWCfHvVbyA,190.0,Fossil Oil,46WPU0000000023X,SE3,Värtaverket,KVV1 Värtaverket,1,MAW,PT1M,1,2016-01-04 12:04:00+01:00
0,SE,Unplanned outage,A03,,2016-01-06 17:00:00+01:00,tvlbwX4RHHf5DRP__FD8Yw,335.0,Fossil Oil,46WPU0000000005Z,SE4,Karlshamn,Karlshamn G2,1,MAW,PT1M,1,2016-01-06 15:03:00+01:00
1300,SE,Planned maintenance,A03,,2016-01-09 09:45:00+01:00,9qfdMHxsP4B-1Rl5UJ-7RA,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,1,2016-01-09 09:00:00+01:00
0,SE,Unplanned outage,A03,,2016-01-09 01:40:00+01:00,KpsHQil3oJX6XW0q34TWPQ,106.0,Biomass,46WPU0000000063L,SE3,Åbyverket G3,Åbyverket Örebro,1,MAW,PT1M,27,2014-12-16 21:30:00+01:00
0,SE,Unplanned outage,A03,,2016-01-09 04:04:00+01:00,KPrWqKKtmFBWg55CisjVXg,320.0,Hydro Water Reservoir,46WPU0000000026R,SE1,Ritsem,Ritsem G1,1,MAW,PT1M,2,2016-01-09 00:25:00+01:00
0,SE,Unplanned outage,A03,,2016-01-09 07:53:00+01:00,XNvpaXdpBla-yaxCfkR_3w,130.0,Fossil Oil,46WPU0000000023X,SE3,Värtaverket,KVV6 Värtaverket ,1,MAW,PT1M,2,2016-01-09 07:06:00+01:00
0,SE,Planned maintenance,A03,Cancelled,2016-01-10 14:00:00+01:00,c9yM-KBuXWZP_BRDk2O0xA,440.0,Hydro Water Reservoir,46WPU0000000029L,SE1,Harsprånget,Harsprånget G5,1,MAW,PT1M,2,2016-01-10 09:00:00+01:00
0,SE,Unplanned outage,A03,,2016-01-09 23:16:00+01:00,F5AKCi9lOvX0vneTgNv0Qg,190.0,Fossil Oil,46WPU0000000023X,SE3,Värtaverket,KVV1 Värtaverket,1,MAW,PT1M,6,2016-01-09 14:56:00+01:00
0,SE,Unplanned outage,A03,,2016-01-10 04:40:00+01:00,5mQJS8FLuCcx2jCiqw2KNw,190.0,Fossil Oil,46WPU0000000023X,SE3,Värtaverket,KVV1 Värtaverket,1,MAW,PT1M,2,2016-01-10 02:50:00+01:00
0,SE,Unplanned outage,A03,,2016-01-10 07:45:00+01:00,7_NtkkpNM6Aw__W--yHdNg,190.0,Fossil Oil,46WPU0000000023X,SE3,Värtaverket,KVV1 Värtaverket,1,MAW,PT1M,2,2016-01-10 07:04:00+01:00
