16:00 - 17:00,172,,3251,,240,,218,,538,,7,,n/e,n/e,n/e,n/e,n/e,n/e,488,0,95,,117,,n/e,n/e,2998,,114,,256,,0,,20,,n/e,n/e,5,
17:00 - 18:00,175,,3303,,246,,219,,547,,7,,n/e,n/e,n/e,n/e,n/e,n/e,503,0,86,,223,,n/e,n/e,2997,,113,,255,,0,,20,,n/e,n/e,4,
18:00 - 19:00,172,,3314,,254,,221,,557,,7,,n/e,n/e,n/e,n/e,n/e,n/e,503,0,82,,307,,n/e,n/e,2998,,111,,256,,0,,20,,n/e,n/e,2,
19:00 - 20:00,172,,3381,,265,,225,,559,,7,,n/e,n/e,n/e,n/e,n/e,n/e,569,0,82,,322,,n/e,n/e,2997,,109,,255,,0,,20,,n/e,n/e,2,
20:00 - 21:00,172,,3348,,251,,218,,553,,7,,n/e,n/e,n/e,n/e,n/e,n/e,601,0,80,,239,,n/e,n/e,2996,,103,,257,,0,,20,,n/e,n/e,4,
21:00 - 22:00,171,,3327,,255,,212,,554,,7,,n/e,n/e,n/e,n/e,n/e,n/e,532,0,91,,111,,n/e,n/e,2997,,98,,256,,0,,20,,n/e,n/e,12,
22:00 - 23:00,171,,3274,,247,,213,,535,,7,,n/e,n/e,n/e,n/e,n/e,n/e,63,0,92,,102,,n/e,n/e,2999,,98,,256,,0,,20,,n/e,n/e,17,
23:00 - 00:00,171,,2794,,211,,202,,502,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,518,107,,34,,n/e,n/e,2998,,98,,255,,0,,20,,n/e,n/e,21,
00:00 - 01:00,171,,2823,,207,,212,,526,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,899,107,,33,,n/e,n/e,2999,,98,,256,,0,,20,,n/e,n/e,21,
01:00 - 02:00,171,,2865,,220,,209,,512,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,899,107,,33,,n/e,n/e,3001,,97,,255,,0,,20,,n/e,n/e,17,
02:00 - 03:00,171,,2862,,202,,208,,503,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,893,107,,33,,n/e,n/e,3001,,98,,256,,0,,19,,n/e,n/e,16,
03:00 - 04:00,171,,2889,,205,,211,,515,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,663,107,,33,,n/e,n/e,3002,,97,,255,,0,,19,,n/e,n/e,16,
04:00 - 05:00,171,,2996,,208,,212,,514,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,873,104,,44,,n/e,n/e,3002,,98,,255,,0,,19,,n/e,n/e,18,
05:00 - 06:00,171,,2952,,240,,218,,516,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,543,103,,53,,n/e,n/e,3003,,103,,257,,0,,18,,n/e,n/e,19,
06:00 - 07:00,172,,3079,,238,,228,,529,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,428,112,,41,,n/e,n/e,3005,,104,,257,,1,,18,,n/e,n/e,22,
07:00 - 08:00,172,,3031,,243,,233,,541,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,70,108,,49,,n/e,n/e,3004,,104,,257,,4,,18,,n/e,n/e,24,
08:00 - 09:00,179,,3402,,261,,242,,563,,8,,n/e,n/e,n/e,n/e,n/e,n/e,9,0,110,,42,,n/e,n/e,3004,,112,,260,,14,,18,,n/e,n/e,24,
09:00 - 10:00,173,,3464,,265,,242,,560,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,114,,34,,n/e,n/e,3004,,113,,262,,33,,18,,n/e,n/e,31,
10:00 - 11:00,178,,3521,,261,,243,,556,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,110,,34,,n/e,n/e,3004,,113,,260,,48,,19,,n/e,n/e,28,
11:00 - 12:00,181,,3558,,262,,238,,559,,8,,n/e,n/e,n/e,n/e,n/e,n/e,378,0,110,,34,,n/e,n/e,3003,,112,,262,,47,,20,,n/e,n/e,26,
12:00 - 13:00,181,,3548,,260,,236,,558,,8,,n/e,n/e,n/e,n/e,n/e,n/e,394,0,108,,34,,n/e,n/e,3003,,110,,262,,32,,20,,n/e,n/e,27,
13:00 - 14:00,181,,3508,,253,,233,,551,,8,,n/e,n/e,n/e,n/e,n/e,n/e,420,0,108,,34,,n/e,n/e,3005,,110,,262,,15,,20,,n/e,n/e,36,
14:00 - 15:00,181,,3514,,255,,232,,553,,8,,n/e,n/e,n/e,n/e,n/e,n/e,459,0,96,,100,,n/e,n/e,3003,,110,,262,,4,,20,,n/e,n/e,40,
15:00 - 16:00,181,,3400,,256,,227,,554,,8,,n/e,n/e,n/e,n/e,n/e,n/e,553,0,93,,115,,n/e,n/e,3005,,110,,262,,1,,20,,n/e,n/e,43,
16:00 - 17:00,181,,3403,,256,,234,,563,,8,,n/e,n/e,n/e,n/e,n/e,n/e,658,0,85,,226,,n/e,n/e,3006,,112,,261,,0,,20,,n/e,n/e,50,
17:00 - 18:00,181,,3382,,256,,230,,562,,8,,n/e,n/e,n/e,n/e,n/e,n/e,633,0,82,,305,,n/e,n/e,3006,,112,,261,,0,,20,,n/e,n/e,49,
18:00 - 19:00,176,,3427,,257,,236,,575,,8,,n/e,n/e,n/e,n/e,n/e,n/e,598,0,86,,221,,n/e,n/e,3007,,112,,261,,0,,20,,n/e,n/e,48,
19:00 - 20:00,172,,3398,,255,,235,,585,,8,,n/e,n/e,n/e,n/e,n/e,n/e,200,0,85,,235,,n/e,n/e,3007,,109,,259,,0,,20,,n/e,n/e,41,
20:00 - 21:00,172,,3309,,242,,225,,570,,8,,n/e,n/e,n/e,n/e,n/e,n/e,3,0,88,,130,,n/e,n/e,3009,,104,,258,,0,,20,,n/e,n/e,34,
21:00 - 22:00,172,,3318,,261,,220,,566,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,91,,110,,n/e,n/e,3010,,99,,256,,0,,20,,n/e,n/e,30,
22:00 - 23:00,171,,3145,,256,,219,,561,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,103,,45,,n/e,n/e,3011,,99,,255,,0,,20,,n/e,n/e,30,
23:00 - 00:00,172,,3193,,261,,220,,562,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,417,107,,33,,n/e,n/e,3010,,99,,255,,0,,20,,n/e,n/e,30,
00:00 - 01:00,172,,3171,,260,,223,,561,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,729,107,,33,,n/e,n/e,3006,,98,,255,,0,,20,,n/e,n/e,32,
01:00 - 02:00,172,,3226,,263,,223,,558,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,842,107,,32,,n/e,n/e,3009,,98,,255,,0,,20,,n/e,n/e,33,
02:00 - 03:00,172,,3216,,257,,222,,555,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,775,108,,31,,n/e,n/e,3009,,99,,255,,0,,19,,n/e,n/e,32,
03:00 - 04:00,172,,3205,,262,,224,,557,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,881,108,,31,,n/e,n/e,3009,,99,,255,,0,,19,,n/e,n/e,30,
04:00 - 05:00,172,,3298,,267,,227,,561,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1083,104,,42,,n/e,n/e,3009,,99,,255,,0,,19,,n/e,n/e,27,
05:00 - 06:00,172,,3293,,265,,232,,560,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,630,103,,51,,n/e,n/e,3010,,103,,256,,0,,18,,n/e,n/e,26,
06:00 - 07:00,172,,3127,,262,,232,,559,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,326,112,,39,,n/e,n/e,3011,,106,,254,,1,,18,,n/e,n/e,23,
07:00 - 08:00,172,,3174,,255,,234,,555,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,37,108,,49,,n/e,n/e,3010,,109,,257,,3,,18,,n/e,n/e,21,
08:00 - 09:00,173,,3448,,267,,244,,573,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,5,110,,42,,n/e,n/e,3012,,112,,260,,18,,18,,n/e,n/e,23,
09:00 - 10:00,181,,3609,,262,,250,,594,,8,,n/e,n/e,n/e,n/e,n/e,n/e,86,1,112,,42,,n/e,n/e,3012,,112,,260,,45,,18,,n/e,n/e,22,
10:00 - 11:00,181,,3610,,261,,244,,624,,8,,n/e,n/e,n/e,n/e,n/e,n/e,283,0,107,,42,,n/e,n/e,3012,,112,,262,,63,,19,,n/e,n/e,20,
11:00 - 12:00,177,,3627,,258,,243,,603,,8,,n/e,n/e,n/e,n/e,n/e,n/e,665,0,110,,34,,n/e,n/e,3013,,111,,262,,67,,20,,n/e,n/e,24,
12:00 - 13:00,177,,3595,,254,,245,,595,,8,,n/e,n/e,n/e,n/e,n/e,n/e,651,0,108,,34,,n/e,n/e,3012,,111,,262,,55,,20,,n/e,n/e,19,
13:00 - 14:00,177,,3608,,254,,243,,590,,8,,n/e,n/e,n/e,n/e,n/e,n/e,573,0,108,,34,,n/e,n/e,3012,,112,,259,,32,,20,,n/e,n/e,22,
14:00 - 15:00,177,,3639,,256,,242,,587,,8,,n/e,n/e,n/e,n/e,n/e,n/e,290,0,95,,100,,n/e,n/e,3012,,111,,259,,9,,20,,n/e,n/e,25,
15:00 - 16:00,176,,3675,,270,,234,,594,,8,,n/e,n/e,n/e,n/e,n/e,n/e,399,0,93,,114,,n/e,n/e,3012,,111,,260,,1,,20,,n/e,n/e,29,
16:00 - 17:00,177,,3666,,265,,233,,587,,8,,n/e,n/e,n/e,n/e,n/e,n/e,335,0,95,,116,,n/e,n/e,3012,,111,,260,,0,,20,,n/e,n/e,30,
17:00 - 18:00,177,,3696,,276,,233,,587,,8,,n/e,n/e,n/e,n/e,n/e,n/e,532,0,86,,221,,n/e,n/e,3012,,111,,260,,0,,20,,n/e,n/e,31,
18:00 - 19:00,182,,3850,,273,,237,,594,,8,,n/e,n/e,n/e,n/e,n/e,n/e,433,0,82,,317,,n/e,n/e,3011,,109,,258,,0,,20,,n/e,n/e,33,
19:00 - 20:00,182,,3927,,277,,242,,592,,8,,n/e,n/e,n/e,n/e,n/e,n/e,202,0,82,,330,,n/e,n/e,3011,,110,,259,,0,,20,,n/e,n/e,38,
20:00 - 21:00,182,,3850,,276,,239,,584,,8,,n/e,n/e,n/e,n/e,n/e,n/e,1,0,88,,131,,n/e,n/e,3011,,107,,259,,0,,20,,n/e,n/e,45,
21:00 - 22:00,190,,3834,,274,,228,,574,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,91,,109,,n/e,n/e,3011,,103,,258,,0,,20,,n/e,n/e,54,
22:00 - 23:00,192,,3567,,261,,222,,549,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,106,,37,,n/e,n/e,3011,,102,,256,,0,,20,,n/e,n/e,64,
23:00 - 00:00,199,,3427,,272,,217,,538,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1055,105,,33,,n/e,n/e,3011,,99,,254,,0,,20,,n/e,n/e,58,
00:00 - 01:00,199,,3589,,269,,219,,531,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1058,106,,33,,n/e,n/e,3011,,99,,255,,0,,20,,n/e,n/e,65,
01:00 - 02:00,199,,3621,,261,,221,,536,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1100,106,,33,,n/e,n/e,3010,,99,,255,,0,,20,,n/e,n/e,65,
02:00 - 03:00,199,,3443,,263,,222,,549,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1093,106,,33,,n/e,n/e,3010,,99,,255,,0,,20,,n/e,n/e,70,
03:00 - 04:00,199,,3549,,261,,219,,555,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1084,106,,33,,n/e,n/e,3010,,98,,254,,0,,20,,n/e,n/e,75,
04:00 - 05:00,199,,3591,,256,,225,,543,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,481,102,,44,,n/e,n/e,3009,,98,,254,,0,,19,,n/e,n/e,71,
05:00 - 06:00,200,,4337,,286,,258,,558,,8,,n/e,n/e,n/e,n/e,n/e,n/e,120,1,101,,53,,n/e,n/e,3010,,110,,260,,0,,18,,n/e,n/e,74,
06:00 - 07:00,201,,4681,,289,,260,,567,,8,,n/e,n/e,n/e,n/e,n/e,n/e,141,0,110,,42,,n/e,n/e,3010,,113,,261,,1,,18,,n/e,n/e,72,
07:00 - 08:00,210,,4884,,283,,267,,582,,8,,n/e,n/e,n/e,n/e,n/e,n/e,583,0,97,,98,,n/e,n/e,3009,,113,,261,,4,,18,,n/e,n/e,74,
08:00 - 09:00,211,,5119,,285,,272,,600,,8,,n/e,n/e,n/e,n/e,n/e,n/e,402,0,98,,95,,n/e,n/e,3009,,116,,261,,24,,18,,n/e,n/e,74,
09:00 - 10:00,211,,5164,,285,,271,,586,,8,,n/e,n/e,n/e,n/e,n/e,n/e,194,0,100,,87,,n/e,n/e,3008,,118,,262,,51,,18,,n/e,n/e,71,
10:00 - 11:00,213,,5236,,287,,271,,586,,8,,n/e,n/e,n/e,n/e,n/e,n/e,186,0,95,,89,,n/e,n/e,3008,,118,,262,,72,,19,,n/e,n/e,60,
11:00 - 12:00,211,,5198,,272,,268,,597,,8,,n/e,n/e,n/e,n/e,n/e,n/e,713,0,94,,99,,n/e,n/e,3009,,115,,260,,78,,20,,n/e,n/e,52,
12:00 - 13:00,212,,5224,,270,,268,,601,,8,,n/e,n/e,n/e,n/e,n/e,n/e,715,0,94,,90,,n/e,n/e,3007,,115,,259,,72,,20,,n/e,n/e,44,
13:00 - 14:00,212,,5265,,271,,258,,589,,8,,n/e,n/e,n/e,n/e,n/e,n/e,592,0,92,,98,,n/e,n/e,3009,,117,,260,,50,,20,,n/e,n/e,37,
14:00 - 15:00,213,,5390,,279,,263,,594,,8,,n/e,n/e,n/e,n/e,n/e,n/e,198,0,94,,95,,n/e,n/e,3009,,117,,262,,13,,20,,n/e,n/e,33,
15:00 - 16:00,210,,5440,,281,,263,,612,,8,,n/e,n/e,n/e,n/e,n/e,n/e,126,0,83,,219,,n/e,n/e,3010,,117,,261,,1,,20,,n/e,n/e,26,
16:00 - 17:00,212,,5336,,271,,255,,653,,8,,n/e,n/e,n/e,n/e,n/e,n/e,183,0,85,,214,,n/e,n/e,3010,,117,,261,,0,,20,,n/e,n/e,22,
17:00 - 18:00,212,,5320,,283,,256,,616,,8,,n/e,n/e,n/e,n/e,n/e,n/e,118,0,81,,293,,n/e,n/e,3010,,117,,262,,0,,20,,n/e,n/e,21,
18:00 - 19:00,212,,5314,,293,,255,,616,,8,,n/e,n/e,n/e,n/e,n/e,n/e,40,0,79,,350,,n/e,n/e,3011,,117,,263,,0,,20,,n/e,n/e,19,
19:00 - 20:00,205,,5177,,293,,257,,665,,8,,n/e,n/e,n/e,n/e,n/e,n/e,54,0,83,,248,,n/e,n/e,3010,,117,,263,,0,,20,,n/e,n/e,18,
20:00 - 21:00,212,,5120,,286,,250,,621,,8,,n/e,n/e,n/e,n/e,n/e,n/e,150,0,81,,200,,n/e,n/e,3010,,117,,262,,0,,20,,n/e,n/e,13,
21:00 - 22:00,212,,4887,,292,,288,,666,,8,,n/e,n/e,n/e,n/e,n/e,n/e,268,0,84,,159,,n/e,n/e,3010,,110,,259,,0,,21,,n/e,n/e,11,
22:00 - 23:00,212,,4796,,281,,228,,650,,8,,n/e,n/e,n/e,n/e,n/e,n/e,81,0,84,,159,,n/e,n/e,3011,,104,,256,,0,,20,,n/e,n/e,12,
23:00 - 00:00,207,,4630,,278,,225,,608,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,215,94,,14,,n/e,n/e,3009,,99,,249,,0,,14,,n/e,n/e,15,
00:00 - 01:00,207,,4666,,273,,230,,600,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,964,94,,13,,n/e,n/e,3009,,99,,249,,0,,14,,n/e,n/e,18,
01:00 - 02:00,207,,4772,,281,,232,,597,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1008,94,,13,,n/e,n/e,3009,,99,,249,,0,,14,,n/e,n/e,15,
02:00 - 03:00,207,,4778,,279,,234,,599,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1001,94,,13,,n/e,n/e,3006,,99,,250,,0,,13,,n/e,n/e,17,
03:00 - 04:00,200,,4674,,275,,233,,596,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1099,95,,11,,n/e,n/e,3005,,99,,249,,0,,13,,n/e,n/e,17,
04:00 - 05:00,197,,4676,,264,,238,,599,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,792,89,,25,,n/e,n/e,3005,,101,,250,,0,,12,,n/e,n/e,15,
05:00 - 06:00,199,,4789,,276,,278,,602,,8,,n/e,n/e,n/e,n/e,n/e,n/e,14,6,82,,50,,n/e,n/e,3004,,113,,254,,0,,11,,n/e,n/e,14,
06:00 - 07:00,207,,4903,,285,,326,,633,,8,,n/e,n/e,n/e,n/e,n/e,n/e,241,0,95,,30,,n/e,n/e,3003,,113,,255,,0,,11,,n/e,n/e,17,
07:00 - 08:00,208,,4862,,276,,422,,639,,8,,n/e,n/e,n/e,n/e,n/e,n/e,328,0,73,,121,,n/e,n/e,3000,,115,,254,,2,,11,,n/e,n/e,15,
08:00 - 09:00,208,,4846,,286,,656,,614,,8,,n/e,n/e,n/e,n/e,n/e,n/e,233,0,77,,95,,n/e,n/e,2998,,117,,253,,19,,11,,n/e,n/e,14,
09:00 - 10:00,213,,4838,,274,,885,,606,,8,,n/e,n/e,n/e,n/e,n/e,n/e,172,0,106,,46,,n/e,n/e,2997,,120,,258,,49,,18,,n/e,n/e,12,
10:00 - 11:00,213,,4899,,276,,993,,592,,23,,n/e,n/e,n/e,n/e,n/e,n/e,1,0,102,,44,,n/e,n/e,2998,,118,,259,,64,,19,,n/e,n/e,15,
11:00 - 12:00,213,,4971,,288,,981,,640,,8,,n/e,n/e,n/e,n/e,n/e,n/e,24,0,105,,35,,n/e,n/e,2997,,119,,259,,62,,20,,n/e,n/e,20,
12:00 - 13:00,211,,4874,,276,,990,,618,,8,,n/e,n/e,n/e,n/e,n/e,n/e,161,0,103,,35,,n/e,n/e,2996,,119,,261,,54,,20,,n/e,n/e,19,
13:00 - 14:00,206,,4849,,274,,977,,609,,8,,n/e,n/e,n/e,n/e,n/e,n/e,150,0,103,,35,,n/e,n/e,2995,,119,,263,,32,,20,,n/e,n/e,17,
14:00 - 15:00,214,,4782,,279,,1033,,608,,8,,n/e,n/e,n/e,n/e,n/e,n/e,136,0,86,,133,,n/e,n/e,2993,,120,,264,,10,,20,,n/e,n/e,9,
15:00 - 16:00,214,,4780,,273,,1065,,610,,8,,n/e,n/e,n/e,n/e,n/e,n/e,189,0,86,,140,,n/e,n/e,2993,,121,,265,,2,,20,,n/e,n/e,14,
16:00 - 17:00,214,,4801,,265,,1055,,607,,8,,n/e,n/e,n/e,n/e,n/e,n/e,427,0,76,,383,,n/e,n/e,2991,,120,,265,,0,,20,,n/e,n/e,11,
17:00 - 18:00,214,,4800,,259,,1060,,601,,8,,n/e,n/e,n/e,n/e,n/e,n/e,447,0,76,,371,,n/e,n/e,2991,,118,,265,,0,,20,,n/e,n/e,12,
18:00 - 19:00,214,,4850,,266,,1025,,613,,8,,n/e,n/e,n/e,n/e,n/e,n/e,192,0,86,,149,,n/e,n/e,2991,,118,,265,,0,,20,,n/e,n/e,15,
19:00 - 20:00,214,,4837,,273,,1033,,602,,8,,n/e,n/e,n/e,n/e,n/e,n/e,89,0,99,,65,,n/e,n/e,2992,,119,,265,,0,,20,,n/e,n/e,16,
20:00 - 21:00,206,,4851,,267,,732,,585,,8,,n/e,n/e,n/e,n/e,n/e,n/e,169,0,95,,62,,n/e,n/e,2991,,119,,265,,0,,20,,n/e,n/e,15,
21:00 - 22:00,204,,4836,,253,,448,,539,,8,,n/e,n/e,n/e,n/e,n/e,n/e,3,0,102,,36,,n/e,n/e,2992,,112,,262,,0,,21,,n/e,n/e,18,
22:00 - 23:00,203,,4778,,263,,225,,565,,8,,n/e,n/e,n/e,n/e,n/e,n/e,55,0,102,,35,,n/e,n/e,2993,,103,,257,,0,,20,,n/e,n/e,15,
23:00 - 00:00,204,,4715,,267,,224,,588,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,711,101,,30,,n/e,n/e,2993,,103,,257,,0,,20,,n/e,n/e,11,
00:00 - 01:00,204,,4817,,268,,229,,603,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,797,101,,30,,n/e,n/e,2995,,103,,258,,0,,20,,n/e,n/e,14,
01:00 - 02:00,205,,4870,,271,,231,,588,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1099,101,,30,,n/e,n/e,2996,,103,,258,,0,,20,,n/e,n/e,12,
02:00 - 03:00,212,,4922,,263,,233,,574,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1096,101,,29,,n/e,n/e,2997,,103,,256,,0,,20,,n/e,n/e,11,
03:00 - 04:00,205,,4920,,257,,234,,556,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,1087,101,,29,,n/e,n/e,2996,,103,,256,,0,,20,,n/e,n/e,10,
04:00 - 05:00,208,,5024,,249,,238,,571,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,734,97,,41,,n/e,n/e,2997,,104,,256,,0,,19,,n/e,n/e,8,
05:00 - 06:00,212,,5232,,259,,261,,598,,8,,n/e,n/e,n/e,n/e,n/e,n/e,94,7,93,,62,,n/e,n/e,2998,,119,,262,,0,,18,,n/e,n/e,7,
06:00 - 07:00,205,,5379,,282,,269,,643,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,102,,52,,n/e,n/e,2997,,119,,262,,1,,18,,n/e,n/e,6,
07:00 - 08:00,202,,5277,,284,,274,,646,,8,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,87,,128,,n/e,n/e,3000,,120,,262,,5,,18,,n/e,n/e,5,
08:00 - 09:00,210,,5196,,281,,267,,628,,8,,n/e,n/e,n/e,n/e,n/e,n/e,192,0,88,,123,,n/e,n/e,3002,,120,,262,,19,,18,,n/e,n/e,5,
09:00 - 10:00,209,,5156,,273,,262,,618,,8,,n/e,n/e,n/e,n/e,n/e,n/e,183,0,90,,116,,n/e,n/e,3003,,119,,260,,51,,18,,n/e,n/e,5,
10:00 - 11:00,214,,5084,,270,,259,,623,,8,,n/e,n/e,n/e,n/e,n/e,n/e,289,0,101,,37,,n/e,n/e,3003,,119,,265,,98,,19,,n/e,n/e,7,
11:00 - 12:00,211,,5010,,269,,261,,633,,8,,n/e,n/e,n/e,n/e,n/e,n/e,136,0,102,,35,,n/e,n/e,3002,,119,,267,,112,,20,,n/e,n/e,8,
12:00 - 13:00,208,,4975,,262,,261,,624,,8,,n/e,n/e,n/e,n/e,n/e,n/e,164,0,100,,35,,n/e,n/e,3000,,119,,261,,96,,20,,n/e,n/e,5,
13:00 - 14:00,213,,4981,,263,,257,,614,,8,,n/e,n/e,n/e,n/e,n/e,n/e,164,0,100,,36,,n/e,n/e,2999,,117,,260,,59,,20,,n/e,n/e,5,
14:00 - 15:00,211,,4952,,259,,256,,621,,8,,n/e,n/e,n/e,n/e,n/e,n/e,152,0,97,,54,,n/e,n/e,2997,,117,,263,,20,,20,,n/e,n/e,6,
15:00 - 16:00,210,,4910,,256,,247,,618,,8,,n/e,n/e,n/e,n/e,n/e,n/e,406,0,71,,392,,n/e,n/e,2997,,117,,263,,3,,20,,n/e,n/e,4,
16:00 - 17:00,214,,5003,,257,,249,,621,,8,,n/e,n/e,n/e,n/e,n/e,n/e,478,0,67,,450,,n/e,n/e,2996,,116,,263,,0,,20,,n/e,n/e,2,
17:00 - 18:00,214,,5046,,256,,249,,619,,8,,n/e,n/e,n/e,n/e,n/e,n/e,468,0,68,,386,,n/e,n/e,2996,,119,,264,,0,,20,,n/e,n/e,1,
18:00 - 19:00,213,,5042,,257,,250,,619,,8,,n/e,n/e,n/e,n/e,n/e,n/e,474,0,75,,200,,n/e,n/e,2996,,119,,263,,0,,20,,n/e,n/e,3,
19:00 - 20:00,214,,5032,,263,,252,,614,,8,,n/e,n/e,n/e,n/e,n/e,n/e,254,0,90,,67,,n/e,n/e,2996,,119,,263,,0,,20,,n/e,n/e,3,
20:00 - 21:00,206,,4990,,262,,245,,619,,8,,n/e,n/e,n/e,n/e,n/e,n/e,76,0,93,,56,,n/e,n/e,2997,,118,,263,,0,,20,,n/e,n/e,4,
21:00 - 22:00,205,,4826,,258,,233,,603,,8,,n/e,n/e,n/e,n/e,n/e,n/e,44,0,99,,36,,n/e,n/e,2998,,112,,261,,0,,21,,n/e,n/e,4,
